SA1_7DIGITCODE_2016,P_AdvDi_Di_AdvDi_AsDe_Mng,P_AdvDi_Di_AdvDi_AsDe_Pro,P_AdvDi_Di_AdvDi_AsDe_TTW,P_AdvDi_Di_AdvDi_AsDe_CPS,P_AdvDi_Di_AdvDi_AsDe_CA,P_AdvDi_Di_AdvDi_AsDe_Sal,P_AdvDi_Di_AdvDi_AsDe_MOD,P_AdvDi_Di_AdvDi_AsDe_Lab,P_AdvDi_Di_AdvDi_AsDe_IDNS,P_AdvDi_Di_AdvDi_AsDe_Tot,P_AdvDi_Di_Dip_Mng,P_AdvDi_Di_Dip_Pro,P_AdvDi_Di_Dip_TTW,P_AdvDi_Di_Dip_CPS,P_AdvDi_Di_Dip_CA,P_AdvDi_Di_Dip_Sal,P_AdvDi_Di_Dip_MOD,P_AdvDi_Di_Dip_Lab,P_AdvDi_Di_Dip_IDNS,P_AdvDi_Di_Dip_Tot,P_Cert_CertIII_IV_Mng,P_Cert_CertIII_IV_Pro,P_Cert_CertIII_IV_TTW,P_Cert_CertIII_IV_CPS,P_Cert_CertIII_IV_CA,P_Cert_CertIII_IV_Sal,P_Cert_CertIII_IV_MOD,P_Cert_CertIII_IV_Lab,P_Cert_CertIII_IV_IDNS,P_Cert_CertIII_IV_Tot,P_Cert_CertI_II_Mng,P_Cert_CertI_II_Pro,P_Cert_CertI_II_TTW,P_Cert_CertI_II_CPS,P_Cert_CertI_II_CA,P_Cert_CertI_II_Sal,P_Cert_CertI_II_MOD,P_Cert_CertI_II_Lab,P_Cert_CertI_II_IDNS,P_Cert_CertI_II_Tot,P_Cert_Cert_nfd_Mng,P_Cert_Cert_nfd_Pro,P_Cert_Cert_nfd_TTW,P_Cert_Cert_nfd_CPS,P_Cert_Cert_nfd_CA,P_Cert_Cert_nfd_Sal,P_Cert_Cert_nfd_MOD,P_Cert_Cert_nfd_Lab,P_Cert_Cert_nfd_IDNS,P_Cert_Cert_nfd_Tot,P_LE_ID_Mng,P_LE_ID_Pro,P_LE_ID_TTW,P_LE_ID_CPS,P_LE_ID_CA,P_LE_ID_Sal,P_LE_ID_MOD,P_LE_ID_Lab,P_LE_ID_IDNS,P_LE_ID_Tot,P_LE_NS_Mng,P_LE_NS_Pro,P_LE_NS_TTW,P_LE_NS_CPS,P_LE_NS_CA,P_LE_NS_Sal,P_LE_NS_MOD,P_LE_NS_Lab,P_LE_NS_IDNS,P_LE_NS_Tot,P_Tot_Mng,P_Tot_Pro,P_Tot_TTW,P_Tot_CPS,P_Tot_CA,P_Tot_Sal,P_Tot_MOD,P_Tot_Lab,P_Tot_IDNS,P_Tot_Tot
1159608,3,0,4,0,3,0,0,0,0,14,0,0,0,6,3,0,0,0,0,14,3,0,9,8,7,6,4,3,0,38,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,16,19,22,23,10,6,8,4,107
1159609,3,3,0,3,4,0,0,0,0,16,0,0,0,5,5,0,0,0,0,13,0,3,11,0,3,0,3,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,26,17,11,17,9,8,5,0,105
1159610,3,6,0,0,0,0,0,0,0,9,3,3,0,5,4,0,3,0,0,23,3,0,17,4,14,4,5,3,3,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,15,22,24,16,28,4,15,6,4,134
1159611,4,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,4,0,0,13,0,0,13,5,8,0,0,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,11,14,24,17,11,23,3,8,3,0,104
1159612,0,3,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,15,6,5,15,4,7,0,3,3,0,42,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,5,24,49,18,16,25,8,8,13,3,154
1159613,4,3,3,0,3,0,0,0,0,12,0,0,3,3,7,0,0,0,0,19,4,3,29,3,6,0,3,3,0,59,0,0,0,0,0,0,0,0,0,3,4,3,0,3,3,0,0,3,0,15,0,0,0,0,3,0,0,4,0,9,0,0,3,3,0,0,0,0,0,7,14,30,35,15,42,8,11,13,5,176
1159614,4,3,3,0,5,0,0,0,0,15,3,3,0,7,0,0,3,0,0,16,5,3,13,4,4,0,3,4,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,31,16,13,11,0,14,9,3,113
1159615,0,0,0,0,3,0,0,0,0,8,7,4,3,6,5,0,0,0,3,29,3,0,19,9,3,3,11,8,0,55,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,10,11,43,31,21,24,12,14,16,5,183
1159616,0,5,6,4,3,0,0,0,0,15,0,0,3,9,0,3,0,0,0,17,3,4,21,0,9,8,3,7,3,56,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,46,27,16,21,14,8,9,0,164
1159617,0,3,0,4,0,3,0,0,0,9,0,0,0,5,0,0,0,0,0,10,0,3,13,4,4,3,9,8,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,13,34,19,20,21,12,14,10,0,134
1159618,3,0,0,0,4,0,0,0,0,12,0,4,0,3,6,3,0,0,0,21,4,3,16,3,6,8,5,4,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,12,29,25,11,31,14,7,7,4,148
1159619,3,3,3,0,4,0,0,0,0,16,0,0,0,6,0,0,0,0,0,9,4,8,15,4,15,4,4,0,0,51,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,4,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,19,48,17,16,30,9,6,9,0,148
1159620,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,9,3,7,17,0,9,0,3,4,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,26,19,15,20,7,4,4,3,108
1159621,0,4,0,0,3,0,0,0,0,7,0,4,7,4,3,0,0,0,0,21,0,0,21,3,12,0,7,3,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,10,38,36,14,32,8,12,7,3,158
1159701,3,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,14,5,3,4,0,0,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,33,16,5,9,9,5,0,0,106
1159702,4,3,0,0,3,0,0,0,0,15,6,7,4,4,4,4,0,0,0,34,9,10,22,3,5,9,0,0,0,59,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,6,27,58,33,24,30,18,12,4,4,210
1159703,0,3,0,0,0,3,0,0,0,4,3,0,0,0,3,0,0,0,0,9,3,0,16,3,3,4,9,3,0,37,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,17,4,14,8,4,5,0,88
1159704,0,3,0,0,3,3,0,0,0,13,6,3,6,0,3,0,0,0,0,20,5,0,15,3,8,3,0,3,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,18,35,30,11,31,10,7,6,0,147
1159705,8,9,0,3,4,0,5,0,0,26,3,14,7,4,12,0,5,3,0,50,15,16,51,11,15,4,9,8,0,127,0,0,0,0,5,0,0,3,0,14,0,0,0,0,7,0,3,0,0,6,0,0,0,0,0,0,0,0,0,8,3,0,0,0,4,0,0,0,0,10,57,124,70,37,66,17,24,18,7,411
1159706,0,0,3,0,0,0,0,0,0,12,6,6,3,4,0,3,3,0,0,25,9,3,17,3,10,7,5,3,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,22,32,21,9,16,15,13,3,3,136
1159707,0,4,0,0,3,3,0,0,0,14,3,3,0,0,4,0,0,0,0,21,8,0,11,4,7,0,3,0,0,40,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,15,12,27,15,4,0,3,174
1159708,3,5,4,3,0,0,0,0,0,10,3,6,0,4,7,0,0,0,0,27,4,0,17,3,3,4,0,3,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,19,47,29,14,23,5,6,6,0,151
1159709,3,3,3,0,0,0,3,0,0,22,3,6,5,5,4,3,0,0,0,28,0,3,31,3,10,4,12,8,0,66,4,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,25,65,45,23,42,18,14,15,8,257
1159710,3,3,0,0,8,0,0,0,0,14,4,3,3,3,8,3,0,0,0,21,4,3,12,3,8,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,44,18,9,20,4,5,6,0,121
1159711,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,11,3,3,14,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,20,17,6,16,4,0,0,0,67
1159712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
1159713,4,3,3,5,3,4,3,0,0,25,4,9,5,11,10,6,3,0,0,42,10,3,44,9,14,7,4,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,41,108,60,33,53,23,17,12,5,353
1159714,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,0,4,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,12,5,9,3,0,3,0,60
1159715,0,0,0,4,0,0,0,0,0,8,3,3,0,0,4,3,0,0,0,16,3,0,10,4,9,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,22,16,11,25,5,5,3,0,97
1159716,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,3,0,0,0,10,0,0,8,3,5,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,24,9,6,11,6,3,3,0,69
1159717,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,0,21,3,8,3,4,0,0,43,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,11,22,7,11,4,4,3,3,73
1159718,3,0,0,3,3,0,0,0,0,9,0,3,0,0,4,0,0,0,0,6,9,0,21,3,4,5,3,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,21,35,24,11,21,8,6,4,0,132
1159719,0,4,4,0,4,0,0,0,0,15,6,0,3,0,6,9,0,0,0,23,7,0,23,0,4,6,3,3,0,43,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,8,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,25,39,37,7,30,13,7,3,3,161
1159720,0,7,0,0,7,0,3,0,0,16,0,6,0,3,3,3,0,0,0,15,5,3,14,4,10,4,3,8,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,17,36,24,9,23,12,8,10,3,145
1159721,0,0,4,0,3,3,0,3,0,12,0,3,3,3,0,0,0,0,0,18,7,0,9,3,8,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,15,30,22,9,24,9,5,5,0,115
1159722,0,4,5,0,0,3,0,0,0,11,0,3,0,5,5,0,0,0,0,16,11,3,21,3,5,4,7,3,0,67,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,58,27,22,30,11,10,8,0,192
1159723,0,0,4,0,4,4,0,0,0,17,0,4,0,7,3,3,0,0,0,19,6,4,22,0,10,0,11,3,0,62,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,21,34,31,24,34,12,12,5,4,176
1159724,3,0,0,0,4,0,0,0,0,8,0,3,3,3,3,0,0,0,0,11,4,3,12,3,7,0,0,9,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,14,35,17,9,18,5,4,5,3,107
1159725,3,3,0,0,4,3,0,0,0,12,0,0,0,6,0,0,0,0,0,9,3,3,20,0,4,3,3,3,0,49,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,18,31,27,17,22,9,8,9,0,136
1159726,4,0,0,3,3,3,3,0,0,13,0,3,5,4,0,0,4,0,0,12,4,0,16,3,5,0,3,3,3,41,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,8,23,30,23,19,12,6,10,7,14,138
1159727,0,3,0,0,0,0,0,0,0,7,0,0,3,3,3,0,3,0,0,12,3,0,12,6,6,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,19,31,16,13,17,3,7,8,0,117
1159728,3,3,0,0,4,0,0,0,0,14,0,3,3,0,4,5,0,0,0,17,4,3,9,4,3,0,3,3,0,33,0,0,0,0,3,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,28,14,18,21,8,5,8,3,120
1159729,0,0,3,0,4,3,3,0,0,13,0,3,7,6,3,3,0,0,0,20,0,0,13,8,3,3,3,0,0,24,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,13,14,39,22,12,19,11,13,3,3,138
1159730,3,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,6,0,0,7,3,11,0,0,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,20,9,7,18,7,4,5,0,85
1159731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159732,5,3,0,0,3,0,0,3,0,16,5,3,0,4,0,0,0,0,0,20,7,0,14,3,8,3,3,5,0,42,0,0,0,0,3,3,0,0,0,5,0,0,0,0,5,0,0,0,0,10,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,28,40,17,12,23,6,3,12,6,150
1159733,3,0,0,3,0,0,0,0,0,9,0,0,3,5,6,0,0,0,0,17,4,0,8,3,9,0,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,16,34,11,15,17,3,4,5,3,117
1159801,0,3,0,0,4,0,0,3,0,9,3,3,5,3,5,5,0,0,0,26,7,3,15,10,4,0,6,7,0,53,0,0,0,3,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,13,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,3,8,27,78,43,34,31,15,16,18,5,267
1159802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159803,5,0,3,0,4,0,3,0,0,13,4,0,4,3,0,3,3,4,0,25,0,4,13,4,3,0,6,3,3,36,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,11,13,35,27,23,14,13,21,19,6,163
1159804,0,0,3,0,0,0,0,0,0,7,0,0,0,3,0,0,0,4,0,11,3,0,3,7,0,3,7,3,0,27,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,17,11,16,12,3,8,10,0,94
1159805,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,3,5,0,0,0,7,3,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,7,3,11,11,8,3,3,10,10,0,60
1159806,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,5,0,0,9,8,8,0,5,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,18,18,17,15,4,11,9,0,91
1159807,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,7,0,0,6,7,3,0,3,3,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,13,11,14,9,11,14,0,87
1159808,3,0,0,0,5,0,4,0,0,7,0,3,0,3,0,0,3,3,0,14,3,0,8,9,3,0,3,6,0,29,0,0,0,4,0,0,0,4,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,13,33,14,26,22,15,11,17,5,150
1159809,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,15,3,0,12,5,3,0,3,6,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,8,11,18,11,11,7,8,9,7,90
1159810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159811,3,0,0,0,3,0,3,3,0,15,0,3,3,4,0,8,5,3,0,26,3,3,18,7,4,3,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,30,27,22,15,14,28,12,5,164
1159812,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,0,0,19,0,4,12,0,4,3,0,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,16,21,22,13,13,8,11,7,3,110
1159813,0,0,0,0,0,0,0,0,0,3,5,0,0,3,3,0,0,0,0,10,3,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,17,6,5,14,4,0,3,0,61
1159814,0,0,0,0,0,0,0,0,0,6,3,3,0,5,0,0,3,3,0,17,0,3,11,3,0,0,4,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,7,31,11,14,15,4,7,17,3,100
1159815,4,0,0,3,0,0,0,0,0,6,0,0,3,3,3,0,0,0,0,10,3,0,17,7,0,0,4,7,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,6,19,17,16,13,7,8,7,3,97
1159816,0,0,5,0,0,0,0,0,0,11,3,3,0,3,0,0,3,0,0,14,3,0,5,6,4,0,4,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,20,13,15,12,3,12,7,3,93
1159817,0,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,0,0,0,14,0,0,8,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,18,18,11,15,3,5,0,0,80
1159818,0,0,0,3,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,11,0,3,8,0,3,3,4,0,0,24,0,0,0,0,0,0,0,0,3,7,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,10,13,9,16,5,5,0,7,73
1159819,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,0,0,13,0,3,22,4,5,3,0,4,0,43,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,12,15,25,27,8,6,10,9,0,106
1159820,4,0,4,0,0,4,0,3,0,21,0,0,0,3,3,3,5,4,0,16,0,3,10,5,0,0,3,8,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,5,25,20,23,10,16,13,24,3,126
1159821,3,8,0,3,3,0,3,0,0,17,0,3,3,8,3,3,0,0,0,19,0,0,15,6,7,0,7,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,51,30,26,19,11,19,8,4,187
1159822,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,5,0,0,6,0,6,0,3,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,15,13,4,9,3,7,4,4,68
1159823,0,0,3,0,0,0,3,3,0,8,0,0,3,3,0,0,3,0,0,12,0,0,8,3,4,0,5,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,23,11,11,4,14,4,0,85
1159824,3,0,0,0,0,0,0,0,0,8,4,0,0,5,3,0,3,0,0,18,3,3,9,5,3,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,13,31,15,13,11,0,9,4,3,94
1159825,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,18,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,15,9,5,12,3,3,11,3,57
1159826,0,0,0,3,0,0,0,3,0,12,0,0,0,0,3,0,0,0,0,8,4,0,9,3,6,0,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,15,10,20,3,7,11,3,89
1159827,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,12,10,3,10,3,7,0,63
1159828,0,4,3,3,0,0,0,0,0,14,3,6,3,3,0,0,0,0,0,18,3,0,9,3,0,0,3,3,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,66,22,15,16,4,5,6,3,151
1159829,0,3,0,4,0,0,0,0,0,6,0,0,3,3,3,0,0,3,0,12,0,3,12,11,0,3,9,7,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,21,20,4,7,5,11,0,110
1159830,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,3,0,0,11,0,0,4,8,0,0,3,9,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,4,16,14,17,11,8,18,19,6,100
