SA1_7DIGITCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
1101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,16,0,0,0,0,16
1101015,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,3,0,3,0,0,0,5,0,0,17,0,0,17,0,5,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,7,10,40,0,0,54
1101016,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,0,0,0,3,15,0,0,0,0,16,15,3,0,0,0,13,13,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,4,53,5,0,0,0,59
1101017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,3,0,0,5,0,7,4,0,0,5,0,6,3,0,0,6,0,9,0,0,0,11,3,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,27,10,0,0,43
1101101,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,7,6,0,0,0,0,6,37,0,0,0,0,37,41,0,0,0,0,41,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,126,0,0,0,0,125
1101102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,38,0,0,0,0,38
1101103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,8,0,0,0,0,8,13,0,0,0,0,13,5,0,0,0,0,5,3,0,0,0,0,3,43,0,0,0,0,43
1101104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,28,0,0,0,0,30
1101105,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,10,9,0,0,0,0,9,9,0,0,0,0,9,16,0,0,0,0,16,8,0,0,0,0,8,9,0,0,0,0,9,73,0,0,0,0,73
1101106,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,10,0,0,0,0,10,9,0,0,0,0,9,10,0,0,0,0,10,0,0,0,0,0,0,52,0,0,0,0,52
1101107,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,16,0,0,0,0,16,5,0,0,0,0,5,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,56,0,0,0,0,56
1101108,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,4,30,0,0,0,0,33,22,0,0,0,0,22,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,3,86
1101109,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,10,0,0,0,0,10,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,45,0,0,0,0,45
1101110,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,26,0,0,0,0,26
1101111,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,7,0,0,0,0,7,21,0,0,0,0,21,16,0,0,0,0,16,15,0,0,0,0,15,13,0,0,0,0,13,0,0,0,0,0,0,86,0,0,0,0,86
1101112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,9,0,0,0,0,9,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,45,0,0,0,0,42
1101113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,25
1101115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,6,10,0,0,0,0,8,9,0,0,0,0,9,20,0,0,0,0,23,16,0,0,0,0,16,8,0,0,0,0,8,69,0,0,3,0,74
1101116,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,15,0,0,0,0,15,8,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,42,0,0,0,0,45
1101117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,7,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,0,36,0,0,0,0,41
1101118,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,16,7,0,0,0,0,7,14,0,0,0,0,14,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,59,0,0,4,0,59
1101119,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,13,0,0,0,0,15,3,0,0,0,0,3,6,0,0,0,0,6,10,0,0,0,0,10,0,0,0,0,0,0,53,0,0,0,0,50
1101120,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,16,8,0,0,0,0,8,15,0,0,0,0,15,5,0,0,0,0,5,7,0,0,0,0,7,68,0,0,0,0,69
1101122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,4,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,41,0,0,0,0,41
1101123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,5,14,0,0,0,0,12,4,0,0,0,0,4,4,0,0,0,0,4,36,0,0,3,0,44
1101125,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,20,0,0,0,0,20,23,0,0,0,0,23,16,0,0,0,0,16,9,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,96,0,0,0,0,96
1101126,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,19,0,0,0,0,19,7,0,0,0,0,10,11,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,65,0,0,3,0,71
1101127,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,7,0,0,0,0,7,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,12,0,0,0,0,12,4,0,0,0,0,4,47,0,0,0,0,47
1101128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,7,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,34,0,0,0,0,35
1101129,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,14,0,0,0,0,14,6,0,0,0,0,6,9,0,0,0,0,9,18,0,0,0,0,18,18,0,0,0,0,18,3,0,0,0,0,3,75,0,0,4,0,79
1101130,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,9,0,0,0,0,9,19,0,0,0,0,19,35,0,0,0,0,32,18,0,0,0,0,18,8,0,0,0,0,8,112,0,0,0,0,113
1101131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,32,0,0,0,0,32
1101132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,9,0,0,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,44,0,0,0,0,44
1101133,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,11,0,0,0,0,11,3,0,0,0,0,3,14,0,0,0,0,14,9,0,0,0,0,9,4,0,0,0,0,4,47,0,0,0,0,47
1101134,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,5,0,0,0,0,5,7,0,0,0,0,7,12,0,0,0,0,12,7,0,0,0,0,7,3,0,0,0,0,3,51,0,0,0,0,51
1101135,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,4,0,0,0,0,4,14,0,0,0,0,14,12,0,0,0,0,12,0,0,0,0,0,0,56,0,0,0,0,56
1101136,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,8,0,0,0,0,8,16,0,0,0,0,16,4,0,0,0,0,4,0,0,0,0,0,0,56,0,0,0,0,56
1101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,4,7,0,0,0,0,7,4,0,0,0,0,4,10,0,0,0,0,10,5,0,0,0,0,5,0,0,0,0,0,0,47,0,0,0,0,47
1101139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,7,0,0,0,0,7,3,0,0,0,0,3,11,0,0,0,0,11,0,0,0,0,0,0,39,0,0,0,0,39
1101140,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,10,0,0,0,0,10,3,0,0,0,0,3,10,0,0,0,0,10,9,0,0,0,0,9,3,0,0,0,0,3,55,0,0,0,0,55
1101141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8,5,0,0,0,0,5,21,0,0,0,0,21,22,0,0,0,3,24,16,0,0,0,0,16,7,0,0,0,0,7,8,0,0,0,0,8,94,0,0,0,3,99
1101142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,0,0,0,0,11,14,0,0,0,0,15,16,0,0,0,0,16,0,0,0,0,0,3,5,0,0,0,0,5,56,5,0,0,0,60
1101143,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,19,0,0,0,0,19,21,0,0,0,0,21,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,63,0,0,0,0,63
1101144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,12,0,0,0,0,12,14,0,0,0,0,14,10,0,0,0,0,14,5,0,0,0,0,5,3,0,0,0,0,3,52,0,0,0,0,53
1101145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,5,0,0,0,0,5,20,0,0,0,0,20,12,0,0,0,0,12,26,0,0,0,0,26,7,0,0,0,0,7,3,0,0,0,0,3,94,0,0,0,0,94
1101146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,19,0,0,0,0,19,13,0,0,0,0,13,8,0,0,0,0,8,3,0,0,0,0,3,58,0,0,0,0,58
1101147,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,17,0,0,0,0,17,27,0,0,0,0,27,24,0,0,0,0,24,12,0,0,0,0,12,5,0,0,0,0,5,103,0,0,0,0,103
1101148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,29,0,0,0,0,29,27,0,0,0,0,27,11,0,0,0,0,11,4,0,0,0,0,4,3,0,0,0,0,3,81,0,0,0,0,81
1101149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,22,0,0,0,0,22,17,0,0,0,0,17,25,0,0,0,0,25,3,0,0,0,0,3,0,0,0,0,0,0,79,0,0,0,0,79
1101150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,4,0,0,0,0,4,12,0,0,0,0,12,9,0,0,0,0,9,12,0,0,0,0,12,7,0,0,0,0,7,3,0,0,0,0,6,55,0,0,0,0,56
1101151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,4,0,0,0,0,0,0,19,0,0,0,0,18
1101152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,25,0,0,0,0,25,19,0,0,0,0,19,25,0,0,0,0,25,5,0,0,0,0,5,0,0,0,0,0,0,97,0,0,0,0,97
1101201,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,4,10,0,0,0,10,4,3,0,0,0,4,3,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,14,20,0,0,0,38
1101202,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,17,0,0,0,0,17,8,0,0,0,0,8,3,0,0,0,0,3,53,0,0,0,0,53
1101203,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,3,0,0,0,0,3,15,0,0,0,0,17,11,0,0,0,0,17,21,0,0,0,0,21,4,0,0,0,0,4,3,0,0,0,0,3,80,3,0,0,0,86
1101204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,4,0,0,0,0,4,15,0,0,0,0,15,12,0,0,0,0,12,0,0,0,0,0,0,58,0,0,0,0,58
1101205,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,10,0,0,0,0,10,3,0,0,0,0,3,47,0,0,0,0,47
1101206,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,17,0,0,0,0,17,12,0,0,0,0,12,17,0,0,0,0,17,20,0,0,0,0,20,5,0,0,0,0,5,73,0,0,0,0,73
1101207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,11,7,3,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,4,3,0,0,0,0,3,40,7,0,0,0,44
1101208,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,14,4,0,0,0,17,12,0,0,0,0,11,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,3,4,0,0,0,6,51,14,0,0,0,64
1101209,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,15,0,0,0,0,15,21,0,0,0,0,21,14,0,0,0,0,14,29,0,0,0,0,29,20,0,0,0,0,20,3,0,0,0,0,3,123,0,0,0,0,123
1101210,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,8,0,0,0,0,8,8,3,0,0,0,8,14,0,0,0,0,17,3,0,0,0,0,4,12,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,65,6,0,0,0,71
1101211,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,17,3,0,0,0,13,16,9,0,0,0,18,12,3,0,0,0,15,17,3,0,0,0,21,13,0,0,0,0,13,3,0,0,0,0,3,94,14,0,0,0,108
1101212,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,7,11,0,0,0,0,12,9,0,0,0,0,7,16,0,0,0,0,18,4,0,0,0,0,4,0,0,0,0,0,0,53,5,0,0,0,58
1101213,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,8,13,0,0,0,0,9,13,0,0,0,0,13,15,0,0,0,0,15,19,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,86,3,0,0,0,92
1101214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,7,3,0,0,0,0,3,18,5,0,0,0,19,16,0,0,0,0,16,12,0,0,0,0,12,10,0,0,0,0,10,4,0,0,0,0,4,72,5,0,0,0,77
1101215,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,3,0,0,0,10,15,3,0,0,0,21,15,0,0,0,0,21,9,3,0,0,0,16,9,0,0,0,0,9,3,0,0,0,0,3,71,14,0,0,0,88
1101216,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,7,0,0,0,0,7,11,0,0,0,0,13,3,0,0,0,0,3,5,3,0,0,0,14,0,0,0,0,0,4,4,0,0,0,0,4,49,7,0,0,0,53
1101217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,12,4,0,0,0,15,13,4,0,0,0,20,12,0,0,0,0,12,7,0,0,0,0,7,3,0,0,0,0,3,0,3,0,0,0,3,61,16,0,0,0,74
1101219,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,4,0,3,0,0,6,8,0,0,0,0,7,17,12,3,0,0,28,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,21,7,0,0,67
1101220,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,5,4,0,0,0,12,14,9,0,0,0,17,3,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,5,44,14,0,0,0,60
1101221,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32
1101222,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,0,0,0,0,0,4,15,8,0,0,0,23,14,0,0,0,0,17,7,0,0,0,0,7,10,0,0,0,0,10,7,0,0,0,0,8,75,11,0,0,0,88
1101223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,4,10,0,0,0,17,11,11,0,0,0,22,16,3,0,0,0,23,6,0,0,0,0,6,7,0,0,0,0,7,0,0,0,0,0,0,58,25,0,0,0,86
1101224,3,0,0,0,0,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,7,4,4,0,0,0,5,19,5,0,0,0,17,9,0,0,0,0,9,18,0,0,0,0,18,8,0,0,0,0,8,3,0,0,0,0,6,76,11,0,0,0,89
1101225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
