SA1_7DIGITCODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
1134024,0,0,0,3,0,4,0,0,0,0,0,0,3,4,9,0,0,0,4,0,4,0,0,0,4,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,5,3,0,4,4,0,0,0,0,11,9,0,0,0,3,16,23,0,3,3,0,8,15,0,0,0,7,9,14,24,27,53,39,61,109
1134025,4,3,4,11,12,25,6,3,13,3,9,12,22,20,42,7,0,9,0,0,0,5,3,5,12,3,13,0,0,4,0,0,0,0,3,3,0,7,5,0,0,0,3,12,14,5,3,9,6,0,5,0,0,0,7,6,12,0,0,0,16,6,25,0,0,0,4,0,4,0,0,0,4,0,3,37,44,86,94,95,185
1134026,5,6,8,14,22,32,0,4,4,7,5,8,21,27,47,3,3,4,0,0,0,9,9,13,16,13,22,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,3,8,7,3,3,7,6,8,10,0,5,5,0,6,13,0,0,0,9,19,28,0,0,0,3,0,3,0,0,0,6,0,7,30,32,55,83,98,182
1134027,9,15,19,11,12,23,3,5,13,8,15,22,20,32,55,3,0,3,0,0,3,15,17,30,15,18,36,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,5,7,15,0,5,4,0,0,0,0,3,3,0,0,0,8,15,25,0,0,0,0,3,3,0,0,0,0,3,3,15,7,26,76,91,166
1134028,9,0,11,5,6,16,0,4,4,11,17,30,17,26,43,0,0,0,7,3,6,15,11,26,19,17,41,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,4,8,10,11,0,3,3,3,0,3,0,3,3,0,0,0,9,15,24,3,0,3,0,3,5,0,0,0,3,5,3,20,17,40,86,83,171
1134029,8,9,24,12,15,29,3,4,5,21,26,48,42,48,82,6,7,6,6,7,13,19,16,33,34,25,56,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,10,9,18,3,0,3,0,0,0,0,11,11,0,0,0,10,16,31,0,0,0,4,0,4,0,0,0,3,0,3,7,8,15,103,104,213
1134030,14,8,20,17,12,29,3,3,6,5,5,14,31,21,50,0,3,4,0,3,6,5,0,10,14,6,16,0,0,0,4,0,4,0,3,8,4,0,5,0,0,0,10,4,15,7,6,16,0,3,3,4,0,6,6,7,5,0,0,0,19,18,38,0,0,0,7,3,6,0,0,0,7,5,8,27,29,55,113,90,205
1134031,0,0,0,4,13,14,0,0,0,0,0,3,6,17,20,0,3,4,4,0,4,0,3,3,8,9,18,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,6,3,3,7,0,3,4,0,0,0,3,3,10,0,0,0,11,12,25,0,0,0,4,0,3,0,0,0,4,3,5,27,47,76,58,78,142
1134032,3,4,11,4,7,11,0,0,3,0,9,9,9,13,22,0,3,3,3,3,4,3,5,6,7,8,19,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,6,0,0,0,0,0,4,3,0,3,0,0,0,5,8,11,0,0,0,6,0,3,0,0,0,6,0,3,17,10,30,51,56,102
1134033,5,4,8,11,9,14,4,4,8,3,4,7,20,14,33,0,0,0,3,4,4,6,3,12,9,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,4,9,0,0,5,0,0,0,5,3,8,0,0,0,15,11,19,0,4,4,3,0,4,0,0,0,3,3,4,62,53,109,109,95,204
1134034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,64,36,34,72
1134036,0,0,0,6,7,11,0,3,5,9,3,11,12,9,26,3,0,6,4,4,11,3,9,14,9,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,9,9,0,3,3,0,0,0,0,3,7,0,0,0,3,16,19,0,0,0,0,3,3,0,0,0,0,3,4,31,34,60,61,74,143
1134037,6,3,9,9,13,16,0,0,3,0,0,3,12,14,19,3,4,4,3,3,8,7,3,9,13,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,8,0,0,0,0,0,0,0,3,8,0,0,0,9,12,19,0,0,0,0,0,3,0,0,0,3,0,3,5,4,5,39,46,82
1134038,6,7,19,9,16,24,3,0,3,7,8,13,18,22,36,3,0,3,3,3,9,7,3,13,14,7,22,0,0,0,0,0,0,0,0,0,5,4,9,0,0,0,5,4,9,5,9,15,0,0,0,0,0,0,0,0,6,0,0,0,9,9,21,0,0,0,0,0,0,0,0,0,0,7,7,10,9,16,59,67,121
1134039,10,8,14,14,21,39,5,7,7,3,3,3,23,28,53,9,0,7,8,3,12,3,3,9,21,12,27,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,5,4,10,12,0,0,0,0,0,0,3,0,4,0,0,0,3,11,18,0,0,0,3,3,6,0,0,0,3,5,6,13,10,23,70,74,147
1134040,9,3,13,12,13,20,0,0,0,9,11,18,26,18,46,0,3,3,0,5,7,12,10,18,12,10,28,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,6,0,10,0,3,8,0,0,0,0,3,3,0,0,0,10,7,21,0,0,0,0,0,0,0,0,0,0,0,0,6,12,20,63,57,125
1134041,9,0,9,6,5,16,3,3,5,8,4,9,17,12,28,4,0,4,0,5,3,11,11,17,11,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,44,34,78
1134042,11,11,18,29,11,44,3,3,5,3,6,14,38,28,60,5,3,9,3,3,5,5,5,10,14,8,21,0,0,0,0,4,5,0,0,0,3,0,3,0,0,0,3,3,7,8,0,8,0,4,8,5,0,5,6,8,12,0,0,0,16,15,32,0,0,4,6,8,8,0,0,0,6,6,11,19,25,52,106,92,203
1134043,13,9,19,18,7,22,5,0,5,6,6,14,30,18,44,3,3,3,3,0,4,13,12,25,23,17,32,3,0,3,0,0,0,0,0,0,3,3,4,0,0,0,3,5,8,9,11,14,0,5,3,0,0,3,4,0,5,0,0,0,13,20,24,0,0,0,3,0,3,0,0,0,0,0,4,23,21,43,93,87,183
1134044,9,4,12,7,5,15,0,3,3,13,7,22,23,19,37,3,0,3,0,0,0,9,11,20,17,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,8,0,3,3,0,0,0,0,0,0,0,0,0,4,8,9,0,0,0,0,3,3,0,0,0,0,3,3,10,5,16,55,44,105
1134045,3,4,11,0,3,7,3,4,8,3,3,9,9,11,20,3,0,3,0,0,0,0,0,3,6,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,5,3,0,0,0,0,9,7,0,3,3,3,3,6,0,0,0,3,7,8,5,5,11,25,35,59
1134046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3
1134047,5,8,12,4,7,16,3,0,4,0,0,0,13,8,21,0,0,3,3,0,0,4,0,6,12,3,13,0,0,0,0,0,0,0,0,0,5,5,7,0,0,0,5,5,10,0,7,7,0,3,5,0,0,0,6,8,14,0,0,0,6,16,28,0,0,0,0,3,3,0,0,0,0,3,3,14,14,25,47,52,107
1134101,5,5,7,4,3,9,3,0,3,0,0,0,5,3,14,0,0,0,3,0,3,0,3,3,6,4,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,4,4,0,6,0,3,4,0,0,0,5,0,3,0,0,0,10,10,17,0,0,0,4,3,10,0,0,0,5,3,8,11,9,18,47,39,79
1134102,0,0,0,0,0,0,4,0,5,0,0,3,4,3,9,0,0,0,4,3,5,3,43,39,8,47,48,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,4,4,4,0,0,3,0,0,0,0,0,0,0,0,0,9,3,10,0,0,0,3,3,3,0,0,0,3,3,3,10,21,31,30,79,108
1134103,6,7,12,13,16,34,3,0,3,4,0,6,19,21,40,3,8,9,3,0,3,6,10,13,13,17,25,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,6,4,0,5,5,0,3,3,0,0,3,5,13,14,0,0,0,6,19,29,0,0,0,4,10,12,0,0,0,4,10,12,27,30,53,75,106,182
1134104,5,3,9,12,16,32,3,4,8,0,5,6,22,26,45,0,0,4,5,4,8,5,5,10,13,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,0,3,4,0,0,0,3,0,3,0,0,0,9,8,22,0,0,0,0,0,0,0,0,0,0,0,0,13,11,25,61,60,124
1134105,0,0,0,3,3,7,0,0,0,0,0,0,3,3,7,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,3,3,3,6,0,0,0,3,3,12,0,0,0,3,4,10,0,0,0,3,0,8,0,0,0,8,9,18,0,0,0,4,3,4,0,0,0,0,6,5,22,16,35,34,40,83
1134106,0,0,0,4,6,9,0,3,3,0,0,0,4,7,11,0,0,3,0,0,0,3,0,3,3,0,3,0,0,0,3,0,3,0,0,0,0,4,6,0,0,0,6,7,6,7,7,9,0,0,3,0,0,0,3,0,4,4,0,4,13,8,21,0,0,0,3,0,4,0,0,0,3,0,4,47,46,91,67,70,134
1134107,6,3,7,11,13,23,3,3,3,4,0,10,19,14,32,0,0,0,0,3,3,10,4,16,15,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,15,0,0,0,0,0,0,0,3,3,0,0,0,11,5,14,0,0,0,0,3,3,0,0,0,0,3,3,19,25,44,68,57,128
1134108,3,4,6,10,10,17,3,5,11,0,0,0,13,18,27,0,3,9,8,3,9,3,3,4,13,13,19,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,7,5,8,4,10,15,4,4,3,0,0,0,3,5,9,0,0,0,16,18,34,0,0,0,3,6,7,0,0,0,3,6,10,24,22,46,76,78,154
1134109,0,0,3,0,0,0,0,3,3,3,0,7,3,4,11,0,0,0,0,0,3,3,4,4,3,3,7,0,3,3,0,0,0,5,0,5,0,0,4,0,0,0,8,3,10,3,3,11,0,6,3,0,0,0,3,4,8,0,0,0,14,9,20,0,0,0,3,4,13,0,0,0,3,4,13,16,27,49,51,57,106
1134110,7,9,10,7,6,9,9,3,12,3,7,11,20,16,38,0,0,3,0,0,3,3,8,10,10,10,19,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,6,5,3,8,13,3,0,3,0,0,0,0,3,5,0,0,0,10,13,21,0,0,0,3,5,4,0,0,0,3,3,3,25,17,41,66,72,137
1134111,4,6,10,4,4,14,0,0,0,0,0,0,10,9,16,0,0,0,0,3,3,3,0,8,4,7,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,6,8,4,10,0,3,3,0,3,5,3,9,5,0,0,0,13,20,33,0,3,3,0,4,3,0,0,0,0,9,9,61,74,134,88,115,208
1134112,9,8,16,11,16,31,3,3,6,4,0,3,19,25,38,3,3,6,3,5,3,7,3,8,15,9,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,7,5,5,9,0,3,3,0,0,0,0,3,3,0,0,0,6,13,14,0,0,0,6,3,9,0,0,0,3,3,8,10,24,36,67,71,137
1134113,5,3,8,15,7,22,0,0,0,0,0,5,17,12,26,0,0,3,0,0,4,3,6,10,4,11,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,7,0,3,4,0,0,3,0,0,0,3,0,6,0,0,0,10,3,13,0,0,0,0,0,0,0,0,0,0,0,0,10,11,19,44,40,86
1134114,0,0,0,3,0,4,0,0,0,3,0,3,8,0,7,0,0,0,0,0,0,0,3,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,3,0,0,0,0,9,9,0,0,0,5,8,17,0,0,0,0,0,0,0,0,0,0,0,0,76,69,143,90,79,170
1134115,3,9,14,17,11,28,0,4,9,3,3,10,19,21,48,0,3,3,5,5,9,3,5,7,8,13,20,0,0,0,0,5,8,0,0,4,3,0,3,0,0,0,5,8,13,3,3,5,0,0,0,0,0,0,4,3,7,0,0,0,11,4,18,0,0,0,0,3,3,0,0,0,0,10,10,13,21,35,61,79,142
1134116,5,0,5,7,5,15,0,0,0,0,0,0,6,5,14,0,6,4,0,0,0,4,0,6,7,10,14,0,0,0,0,8,8,0,3,3,6,5,7,0,0,0,6,12,17,10,3,11,7,10,10,0,0,0,4,3,4,0,0,0,18,20,32,0,9,11,3,3,7,0,0,0,6,12,16,70,70,136,120,124,237
1134117,3,3,6,6,3,15,3,0,3,7,5,7,16,6,27,0,0,4,3,0,4,4,12,15,5,15,20,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,3,6,0,0,3,3,0,5,3,0,3,4,3,10,0,0,0,16,7,19,0,0,4,4,13,17,0,0,0,4,11,17,41,44,76,86,88,174
1134118,3,0,3,3,4,7,0,6,8,0,0,3,8,10,18,0,0,0,0,3,3,3,3,9,3,5,8,0,0,0,0,0,4,0,0,0,0,10,10,0,0,0,4,8,13,0,5,5,0,0,0,0,0,0,3,3,5,0,0,0,3,13,19,0,0,0,0,4,4,0,0,0,0,4,7,14,15,36,36,61,95
1134119,0,0,0,5,3,4,3,0,3,0,0,0,5,5,9,3,3,3,0,0,0,3,3,5,8,9,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,7,3,6,5,0,4,7,0,0,0,3,4,8,0,0,0,11,16,25,0,0,3,0,0,5,0,0,0,0,4,5,27,29,54,47,59,104
1134120,0,3,4,6,0,11,4,3,9,3,3,7,15,10,20,0,0,0,0,0,0,3,3,4,8,3,13,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,3,4,8,3,12,3,9,6,0,3,3,16,0,18,0,0,0,24,14,34,0,4,6,3,3,7,0,0,0,4,9,17,11,13,21,63,53,111
1134121,4,3,11,5,3,8,3,5,4,0,0,3,13,9,19,4,0,4,0,4,5,3,3,6,5,9,15,3,0,3,0,3,3,0,0,0,3,5,11,0,0,0,3,8,15,9,16,24,7,3,12,0,0,4,3,6,11,0,0,0,22,29,49,5,3,9,10,6,19,0,0,0,13,9,27,38,26,60,102,98,195
1134122,0,3,3,0,3,3,3,0,3,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,28,31,60,32,45,75
1134123,5,9,11,3,3,6,3,0,4,4,4,9,10,6,14,3,3,8,0,0,0,5,3,3,7,4,15,0,0,0,0,0,3,0,0,0,7,3,8,0,0,0,9,9,13,6,5,5,0,3,8,0,0,5,6,3,7,0,0,0,11,11,26,0,4,5,0,10,8,0,0,0,3,15,17,26,25,50,68,76,148
1134124,3,3,7,4,5,11,0,3,3,3,3,5,15,14,27,4,0,3,0,3,4,3,3,10,7,10,17,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,4,6,9,7,3,5,0,6,5,3,0,3,3,5,8,0,0,0,9,10,23,0,3,5,7,4,6,0,0,0,9,8,13,25,23,51,69,70,141
1134125,3,0,3,0,0,3,0,0,0,0,0,3,3,3,7,3,0,3,0,0,0,3,4,8,4,4,13,0,3,3,0,3,3,0,0,0,4,5,9,0,0,0,5,13,16,0,3,3,3,0,6,0,3,3,0,3,6,0,0,0,9,8,14,3,3,3,3,14,17,0,0,0,8,17,22,19,17,37,46,61,110
1134126,4,5,8,6,8,17,0,0,7,5,7,11,17,20,32,0,10,8,9,3,13,19,14,25,23,24,47,0,3,3,0,0,0,3,0,4,3,3,3,0,0,0,4,6,12,10,18,25,7,0,5,0,0,0,0,3,4,0,0,0,14,20,36,0,5,3,0,5,10,0,0,0,3,6,13,28,39,66,100,122,222
1134127,8,8,12,8,9,16,0,0,0,3,3,4,15,11,27,4,0,3,0,0,0,9,11,17,15,16,28,0,3,0,0,0,9,0,0,0,12,3,11,0,0,0,12,9,20,3,14,20,4,8,12,0,3,3,4,7,12,0,0,0,12,24,44,0,0,0,3,11,10,0,0,0,4,12,16,46,32,74,112,112,217
1134128,7,7,11,10,10,18,10,13,22,15,21,32,35,37,72,0,0,0,4,3,9,9,16,27,12,19,33,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,3,15,25,0,4,4,4,0,4,3,8,10,0,0,0,15,24,36,0,0,0,0,0,0,0,0,0,0,0,0,22,26,52,95,126,221
1134129,8,12,17,13,7,19,12,3,15,11,8,24,30,23,49,3,0,5,3,3,5,18,14,29,21,16,42,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6,6,5,11,0,0,0,3,0,0,4,4,7,0,0,0,10,12,24,0,0,0,0,0,0,0,0,0,0,0,0,17,27,42,87,90,182
1134130,6,7,10,4,4,11,7,3,13,3,3,14,17,12,32,0,0,0,4,0,4,4,6,9,8,14,19,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,6,6,4,11,0,0,0,0,0,0,0,4,4,0,0,0,7,10,15,0,0,0,0,0,0,0,0,0,0,0,0,9,12,20,48,55,109
1134131,5,8,9,12,16,25,12,12,25,6,7,11,29,33,61,3,4,4,11,4,19,4,8,16,16,22,41,0,0,0,0,0,0,3,0,3,0,8,8,0,0,0,3,11,9,12,7,15,0,3,3,0,0,0,3,4,7,0,0,0,15,11,25,0,0,0,0,0,0,0,0,0,0,0,0,15,11,32,84,94,178
1134132,4,7,10,3,4,9,3,4,5,4,6,9,10,14,29,0,0,0,3,0,8,5,9,19,8,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,9,16,0,0,0,0,0,0,0,3,3,0,0,0,10,13,24,0,0,0,0,0,0,0,0,0,0,0,0,8,16,22,45,62,111
1134133,10,6,10,5,7,13,4,3,7,3,3,6,12,8,26,0,3,4,4,3,7,11,7,20,18,12,27,0,0,0,0,0,0,0,3,3,4,3,8,0,0,0,3,5,8,10,6,11,0,0,3,3,3,9,5,3,14,0,0,0,15,16,33,3,6,9,0,4,8,0,0,0,4,7,17,27,21,52,88,81,172
1134134,7,0,4,6,10,16,3,9,12,0,4,4,10,21,29,0,0,3,5,3,4,0,3,3,7,9,14,0,0,0,0,3,3,0,0,0,3,0,4,0,0,0,6,3,11,10,5,14,0,0,3,4,0,4,6,6,7,0,0,0,13,9,26,0,0,0,0,4,3,0,0,0,0,4,3,30,15,45,76,58,136
1134135,0,0,3,10,16,19,3,3,3,7,9,8,18,23,37,7,3,12,3,3,7,11,10,19,19,16,37,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,4,5,5,4,5,11,0,3,3,0,0,0,3,5,8,0,0,0,5,21,27,0,0,0,0,3,9,0,0,0,0,4,6,29,59,84,81,121,200
1134136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134137,3,3,9,14,9,20,3,3,9,4,5,8,20,13,32,4,3,6,3,3,3,4,3,6,7,10,20,0,0,0,0,3,3,3,0,3,4,0,4,0,0,0,8,3,11,4,4,14,4,7,9,0,0,0,3,4,8,0,0,0,10,15,32,0,0,0,0,0,4,0,0,0,0,0,4,12,11,24,63,56,122
1134138,4,4,7,6,5,15,3,8,13,0,0,3,17,12,29,3,0,3,3,0,7,3,0,6,8,4,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,4,8,12,5,6,7,3,4,4,3,8,12,0,0,0,9,22,35,0,0,3,0,4,4,0,0,0,4,7,6,52,102,149,96,154,249
1134139,3,3,5,7,0,7,4,3,4,3,4,5,12,6,22,3,0,7,0,0,0,5,0,4,8,3,7,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,4,8,5,0,10,10,5,0,4,3,0,3,3,11,13,0,0,0,11,14,24,0,3,3,6,0,6,0,0,0,4,3,10,15,22,42,57,61,120
1134201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134301,3,0,3,3,0,3,3,0,3,0,0,3,5,0,9,0,0,0,0,0,0,3,3,9,7,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,6,6,0,0,0,0,0,0,0,5,3,0,0,0,4,7,9,0,0,0,0,3,3,0,0,0,0,3,3,29,30,61,45,48,99
1134302,3,3,3,3,6,7,0,0,0,4,8,9,9,8,21,0,3,0,0,0,0,0,7,12,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,5,12,14,0,0,0,4,13,23,0,0,0,0,0,0,0,0,0,0,0,4,42,71,114,68,111,180
1134303,0,4,10,5,4,14,0,0,0,9,4,12,9,12,23,0,0,0,0,3,3,10,5,16,10,7,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,5,4,14,0,3,3,0,0,0,0,6,5,0,0,0,9,17,25,0,0,0,0,0,0,0,0,0,0,0,0,33,52,83,64,94,160
1134304,8,0,9,3,8,11,4,0,4,9,7,13,9,16,22,0,0,0,0,0,0,8,7,13,7,9,18,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,9,11,0,0,0,0,0,0,3,6,12,0,0,0,5,16,19,0,0,0,0,3,3,0,0,0,0,3,3,21,25,44,58,64,121
1134305,0,0,0,3,3,4,0,3,3,3,3,6,6,10,12,0,0,0,0,0,0,6,4,9,6,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,5,0,0,0,0,0,0,0,0,0,8,7,19,0,0,0,0,0,0,0,0,0,0,0,0,27,39,62,45,57,109
1134306,0,3,6,7,3,6,0,4,4,10,3,10,11,9,25,0,0,0,0,3,3,6,11,10,6,10,13,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4,4,4,12,0,5,5,0,0,0,3,6,9,0,0,0,7,15,25,3,0,3,0,0,0,0,0,0,3,0,3,21,27,51,55,73,128
1134307,3,3,9,13,8,16,3,0,3,3,9,16,17,22,38,5,0,3,0,0,5,15,7,16,17,11,25,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,9,8,16,0,3,3,0,0,0,4,4,10,0,0,0,16,13,26,0,0,0,0,3,4,0,0,0,0,3,4,31,51,80,85,96,187
1134308,0,0,3,6,7,12,0,0,0,5,7,7,17,11,23,3,4,4,3,0,3,10,5,14,11,6,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,3,7,3,8,15,9,9,17,0,0,0,14,7,18,0,0,0,22,26,51,0,0,3,3,0,5,0,0,0,3,0,3,44,59,101,100,115,214
1134309,0,0,3,3,3,7,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,54,54,0,54,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,12,10,0,0,0,0,0,0,3,8,10,0,0,0,5,15,18,0,0,0,0,0,0,0,0,0,0,0,3,12,22,27,26,99,122
1134310,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,13,22,37,26,34,56
