SA1_7DIGITCODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
1124906,0,0,0,3,9,6,0,0,0,18,0,0,0,4,4,8,0,0,0,15,0,0,0,0,3,0,0,0,0,12,0,0,0,0,5,0,0,0,0,5,0,0,0,0,3,8,0,0,0,11,0,0,0,0,0,0,0,0,0,0,8,0,0,4,4,8,0,3,0,31,18,8,14,54,64,84,33,12,0,301
1124907,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,3,0,3,4,0,0,3,0,0,13,12,3,8,21,21,43,27,3,5,142
1124908,0,0,0,5,7,0,3,0,0,19,0,0,0,9,4,8,0,0,0,18,0,0,0,7,7,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,9,0,0,0,0,4,0,0,0,0,10,4,0,0,5,0,0,5,0,0,12,25,8,15,49,59,62,32,4,0,262
1124909,0,0,3,9,6,8,0,0,0,26,0,0,0,0,5,4,0,0,0,13,0,0,0,4,0,7,0,0,0,12,0,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,0,0,8,6,7,9,0,0,29,35,16,36,49,58,86,51,19,4,353
1124910,0,0,0,7,10,8,4,0,0,37,0,0,0,3,4,4,0,0,0,18,0,0,0,0,6,7,0,0,0,8,0,0,0,0,3,5,0,0,0,12,0,0,0,5,4,0,0,0,0,14,0,0,3,4,3,8,3,0,0,22,3,3,0,4,3,3,5,4,0,28,43,26,33,42,88,92,73,14,6,426
1124911,0,0,3,11,13,5,3,0,0,35,0,0,3,6,7,7,0,0,0,21,0,0,0,3,3,0,0,0,0,13,0,0,0,0,4,0,0,0,0,6,0,0,3,0,8,4,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,7,4,4,4,0,0,21,28,24,38,57,79,50,57,15,4,346
1124912,0,3,11,17,20,8,7,0,0,66,0,0,4,8,8,9,4,0,0,29,0,0,0,10,3,3,0,0,0,18,0,0,0,3,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,14,0,0,0,4,0,0,0,0,0,4,7,0,3,3,3,16,9,3,6,48,52,27,49,98,99,111,75,34,9,553
1124913,0,0,0,3,6,7,5,0,0,26,0,0,0,3,3,0,0,0,0,8,0,0,0,4,3,3,0,0,0,9,0,0,0,0,0,3,3,0,0,11,0,0,0,4,6,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,4,3,4,10,13,5,6,0,56,31,14,23,36,62,77,40,32,3,312
1124914,0,0,4,5,3,12,3,0,0,24,0,0,0,0,6,3,0,0,0,10,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,6,0,8,11,6,10,7,0,57,39,12,27,38,54,69,57,38,0,333
1124915,0,0,4,11,7,7,0,0,0,28,0,0,3,6,4,3,0,0,0,11,0,0,9,3,4,4,0,0,0,16,0,0,3,7,4,3,0,0,0,17,0,0,4,8,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,4,26,14,36,57,36,32,13,3,0,215
1124916,0,0,4,3,10,8,3,0,0,27,0,0,3,3,7,0,0,0,0,17,0,0,0,4,0,3,0,0,0,13,0,0,0,0,3,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,3,0,3,8,3,6,3,4,0,29,12,18,36,49,51,52,34,15,4,264
1124917,0,0,0,7,10,8,4,0,0,24,0,0,4,0,9,4,0,0,0,12,0,0,6,0,8,3,0,0,0,14,0,0,4,5,9,0,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,3,0,3,0,3,7,0,0,0,19,19,20,31,45,65,69,33,7,10,308
1124918,0,0,4,0,3,3,3,0,0,9,0,0,0,0,3,0,0,0,0,6,0,0,3,0,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,11,0,0,0,3,4,0,0,0,0,6,3,0,3,5,0,0,0,0,0,14,9,7,16,26,31,36,35,10,0,172
1124919,0,3,4,8,7,12,5,0,0,45,0,0,0,0,4,3,3,0,0,14,0,0,0,0,8,3,0,0,0,12,0,0,0,0,8,3,0,0,0,13,0,0,3,3,5,0,0,0,0,15,0,0,3,0,3,7,0,0,0,9,12,0,3,3,5,0,3,0,4,27,31,19,47,59,78,77,58,11,6,395
1124920,0,0,0,0,7,9,0,0,0,11,0,0,0,4,0,5,3,0,0,13,0,0,0,3,7,3,0,0,0,13,0,0,0,4,3,4,3,0,0,13,0,0,0,3,3,0,0,0,0,7,0,0,0,3,0,7,0,0,0,12,3,3,3,0,3,5,4,0,0,20,15,11,14,27,45,59,38,18,9,244
1124921,0,0,3,4,6,17,0,0,0,35,0,0,0,9,3,4,0,0,0,20,0,0,0,3,7,6,0,0,0,17,0,0,0,0,3,4,3,0,0,10,0,0,0,0,7,4,0,0,0,16,0,0,3,3,0,3,0,0,0,10,3,3,0,6,5,5,3,0,0,28,26,15,28,45,70,83,45,9,6,322
1124922,0,0,7,8,3,15,6,0,0,33,0,0,7,4,11,16,6,0,0,39,0,0,0,7,12,7,6,0,0,33,0,0,0,6,10,6,0,0,0,19,0,0,0,9,4,4,0,0,0,23,0,0,0,0,6,5,4,0,0,14,3,0,3,0,9,5,14,0,0,30,36,5,32,52,95,103,90,17,8,445
1124923,0,0,3,0,4,3,0,0,0,11,0,0,0,0,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,4,0,0,0,5,0,0,0,0,3,4,0,0,0,10,3,0,4,3,3,3,4,0,0,18,12,8,15,21,28,44,31,3,0,177
1124924,0,3,0,3,3,8,4,0,0,27,0,0,0,0,3,3,3,0,0,11,0,0,0,4,4,0,0,0,0,12,0,0,0,3,3,4,4,0,0,8,0,0,0,8,7,6,3,0,0,21,0,0,0,0,4,5,0,0,0,7,8,0,0,0,0,0,0,0,0,15,24,7,17,50,48,72,35,16,4,279
1124925,0,0,3,3,9,4,9,0,0,30,0,0,0,3,3,3,3,0,0,14,0,0,0,0,6,3,0,0,0,18,0,0,3,0,4,3,0,0,0,9,0,0,0,3,8,3,3,0,0,12,0,0,0,4,0,0,0,0,0,7,0,0,4,3,0,4,3,0,0,18,18,18,31,40,48,52,59,14,9,279
1124926,0,0,0,7,10,0,3,0,0,15,0,0,0,0,9,3,0,0,0,13,0,0,0,3,3,0,0,0,0,6,0,0,0,0,4,4,0,0,0,10,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,16,24,11,17,38,67,56,26,4,0,246
1124927,0,0,0,0,8,0,0,0,0,13,0,0,4,3,3,5,0,0,0,15,0,0,0,0,0,3,3,0,0,6,0,0,0,0,3,3,0,0,0,5,0,0,0,0,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,25,9,20,20,43,39,25,7,4,192
1124928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6
1124929,0,0,0,3,0,3,3,0,0,15,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,6,5,8,4,0,0,36,17,3,16,35,45,55,32,11,0,215
1124930,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,9,8,20,15,10,5,7,88,21,11,34,54,85,84,58,8,16,374
1124931,0,0,0,3,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,3,3,3,14,4,3,0,42,13,6,26,17,31,72,20,12,0,195
1124932,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,19,7,3,0,40,3,7,6,28,48,70,26,11,0,201
1124933,0,0,0,4,9,11,0,0,0,25,0,0,0,0,0,3,3,0,0,5,0,0,0,3,3,4,0,0,0,11,0,0,0,0,0,4,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,0,12,3,10,18,9,3,0,64,29,14,32,45,104,144,50,18,0,449
1124934,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,0,0,3,6,0,0,0,0,11,0,0,0,0,3,3,0,0,0,3,0,0,0,0,4,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,10,9,4,22,3,0,0,50,24,15,32,59,82,108,48,4,0,366
1124935,0,0,3,0,4,0,0,0,0,13,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,0,0,0,18,8,3,12,28,29,53,25,9,3,183
1124936,0,3,0,3,3,7,3,0,0,18,0,0,0,6,5,3,0,0,0,12,0,0,3,0,3,3,0,0,0,7,0,0,0,0,3,3,0,0,0,3,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,3,0,3,12,7,0,0,3,35,21,16,27,30,56,57,26,11,6,250
1124937,0,0,0,7,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,4,7,7,11,0,0,0,46,29,10,24,62,54,67,37,10,0,296
1124938,0,0,0,3,3,3,3,0,0,19,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,10,5,0,0,24,16,0,12,28,50,60,33,4,0,196
1124939,0,0,3,3,10,3,0,0,0,20,0,0,0,7,3,0,0,0,0,17,0,0,4,3,3,3,0,0,0,15,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,4,4,15,8,3,0,0,45,32,6,42,54,75,59,29,16,0,312
1124940,0,0,3,0,5,3,0,0,0,13,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,7,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,6,4,4,6,8,3,0,35,24,12,23,26,44,59,28,15,3,233
1124941,0,0,3,6,0,4,0,0,0,16,0,0,3,0,3,8,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,5,15,15,12,28,34,52,25,12,5,200
1124942,0,0,0,7,0,8,6,4,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,10,0,0,0,3,0,3,3,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,3,4,3,4,10,10,12,4,0,0,44,15,10,21,59,46,88,43,17,0,308
1124943,0,0,4,10,7,8,0,0,0,27,0,0,7,4,3,0,0,0,0,9,0,0,0,6,3,3,7,0,0,17,0,0,0,8,0,0,0,0,0,4,0,0,0,4,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,0,9,5,3,4,3,0,0,28,35,16,37,71,61,65,47,8,3,332
1124944,0,4,3,10,5,3,0,0,0,28,0,0,3,4,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,0,0,4,0,0,0,0,7,0,3,3,4,5,9,7,4,6,36,15,19,19,27,36,66,41,16,12,248
1125001,0,0,3,7,10,8,7,0,0,37,0,0,3,8,6,12,0,0,0,25,0,0,0,0,11,4,0,0,0,18,0,0,0,0,3,0,0,0,0,9,0,0,0,3,6,5,0,0,0,8,0,0,0,3,12,0,0,0,0,19,7,9,3,13,11,12,11,5,0,74,39,31,37,72,99,93,63,33,10,482
1125003,0,4,19,38,27,4,3,0,0,102,0,0,12,25,15,9,3,0,0,65,0,0,14,29,19,8,4,0,0,70,0,0,6,20,13,3,0,0,0,41,0,0,7,26,19,12,7,0,0,71,0,0,8,19,12,6,0,0,0,47,4,7,21,21,15,23,16,6,3,115,75,49,168,279,192,129,97,30,8,1018
1125008,0,0,8,11,16,14,3,0,0,44,0,0,14,8,5,4,0,0,0,30,0,0,3,3,3,4,3,4,0,20,0,0,0,0,0,4,3,0,0,11,0,0,0,3,6,8,0,0,0,16,0,0,0,0,3,6,0,0,0,14,0,10,3,10,9,8,10,11,8,74,24,33,61,72,82,103,77,48,18,523
1125009,0,0,10,10,3,11,4,3,0,45,0,0,18,6,6,3,0,0,0,35,0,0,4,5,7,3,0,0,0,25,0,0,3,3,7,5,0,0,0,18,0,0,3,8,3,5,0,0,0,15,0,0,3,5,4,0,0,0,0,6,3,0,7,3,3,4,4,8,5,43,37,24,84,78,68,92,61,44,10,507
1125010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125011,0,0,5,4,8,9,3,0,0,30,0,0,0,3,3,3,0,0,0,11,0,0,3,3,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,10,0,0,0,6,4,3,0,0,0,16,0,0,0,3,0,3,0,0,0,6,5,3,4,9,8,5,6,3,6,45,52,30,51,58,63,74,55,28,12,417
1125012,0,0,0,9,8,4,0,0,0,22,0,0,0,4,3,10,4,0,0,18,0,0,7,4,7,3,0,0,0,21,0,0,0,3,3,0,0,0,0,4,0,0,5,4,3,3,0,0,0,12,0,0,0,0,3,3,0,0,0,5,6,0,3,4,3,6,0,5,0,35,21,22,40,58,46,54,39,26,9,311
1125013,0,0,3,5,13,12,5,3,0,53,0,0,0,5,11,6,0,0,0,25,0,0,4,7,3,4,0,0,0,20,0,0,3,0,6,9,0,0,0,23,0,0,3,3,9,0,0,0,0,18,0,0,3,3,0,6,0,0,0,14,3,4,3,4,15,6,6,3,0,42,31,21,42,44,96,106,66,40,25,461
1125014,0,0,0,0,0,3,5,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,16,14,5,35,0,0,0,0,6,30,152,154,45,386
1125015,0,0,4,3,7,5,5,0,0,23,0,0,0,0,3,4,3,0,0,15,0,0,0,4,4,3,0,0,0,9,0,0,0,3,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,4,0,0,3,0,3,0,3,18,24,16,20,31,50,47,35,21,5,251
1125016,0,3,8,0,5,10,3,4,0,30,0,0,7,5,9,0,0,0,0,12,0,0,5,3,4,0,0,0,0,22,0,0,0,4,3,0,0,0,0,12,0,0,0,3,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,3,0,0,0,9,3,3,6,3,28,25,18,45,43,51,62,45,53,19,354
1125017,0,0,4,6,9,12,11,0,0,48,0,0,11,4,7,3,3,0,0,27,0,0,10,0,11,3,0,0,0,27,0,0,3,3,3,0,0,0,0,12,0,0,0,3,5,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,6,7,8,5,6,27,31,46,135,25,30,64,72,70,99,101,78,68,595
1125018,0,0,3,3,9,0,0,0,0,17,0,0,0,0,4,7,0,0,0,16,0,0,3,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,11,20,40,79,4,13,36,29,32,44,28,30,54,265
1125019,0,0,0,0,4,5,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,10,9,9,0,29,5,3,4,14,33,91,144,58,8,362
1125020,0,0,5,6,8,11,3,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,7,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,4,6,3,3,11,23,14,5,3,67,32,31,29,58,81,121,125,38,14,518
1125021,0,0,0,9,6,5,0,0,0,21,0,0,3,3,3,0,0,0,0,6,0,0,0,0,4,3,0,0,0,10,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,4,20,10,5,54,18,16,15,33,67,95,103,80,28,457
1125022,0,0,7,4,4,5,3,0,0,21,0,0,3,6,3,0,3,0,0,26,0,0,8,0,6,0,0,3,0,21,0,0,0,0,3,0,4,0,0,5,0,0,3,3,0,3,3,0,0,12,0,0,3,3,7,0,0,0,0,12,3,3,4,4,5,3,8,0,0,30,27,19,51,59,62,56,52,9,7,336
1125023,0,0,0,9,14,9,5,0,0,39,0,0,3,3,11,3,0,0,0,25,0,0,0,9,12,3,3,0,0,21,0,0,3,3,6,4,0,0,0,17,0,0,0,9,10,3,3,0,0,26,0,0,3,3,3,3,0,0,0,13,4,0,0,4,3,3,8,0,0,19,34,14,28,71,87,55,46,7,0,346
1125024,0,0,5,10,5,3,0,0,0,25,0,0,11,7,0,0,0,0,0,22,0,0,0,5,3,3,0,0,0,17,0,0,5,15,3,0,0,0,0,22,0,0,3,6,3,7,0,0,0,24,0,0,3,13,5,0,0,0,0,23,0,0,3,4,0,3,0,0,0,19,18,3,57,99,47,39,26,8,0,304
1125025,0,0,0,3,0,6,0,0,0,18,0,0,3,3,0,0,0,0,0,5,0,0,0,0,3,3,0,0,0,6,0,0,3,3,5,0,0,0,0,7,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,6,4,4,3,3,0,0,15,30,13,43,33,48,60,39,13,3,289
1125026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125028,0,0,4,6,5,0,3,0,0,21,0,0,6,4,7,3,0,0,0,25,0,0,3,7,10,3,0,0,0,19,0,0,0,4,3,7,0,0,0,11,0,0,3,5,11,3,0,0,0,22,0,0,0,3,3,4,0,0,0,13,3,0,0,8,11,0,0,0,0,22,30,11,38,61,62,35,9,4,0,271
1125029,0,0,3,9,4,0,0,0,0,24,0,0,3,3,0,6,0,0,0,12,0,0,3,4,5,4,0,0,0,23,0,0,0,0,7,0,0,0,0,9,0,0,0,9,9,0,0,0,0,20,0,0,0,5,7,5,0,0,0,14,3,0,4,5,5,0,7,0,0,26,24,16,36,55,60,40,24,7,0,263
1125030,0,0,0,6,7,16,9,0,0,39,0,0,3,9,5,11,0,0,0,26,0,0,0,18,16,8,3,0,0,48,0,0,3,4,11,3,0,0,0,24,0,0,3,22,24,14,0,0,0,58,0,0,3,24,19,11,8,0,0,60,0,0,9,13,13,11,4,0,0,57,81,26,37,141,139,124,67,19,7,642
1125031,0,0,0,3,5,4,0,0,0,19,0,0,4,0,8,8,0,0,0,14,0,0,0,0,5,0,3,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,9,17,11,18,29,39,42,22,7,11,186
1125032,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,3,3,0,0,0,37
1125033,0,0,9,10,11,3,3,0,0,44,0,0,4,11,3,7,0,0,0,26,0,0,7,10,7,3,0,0,0,20,0,0,3,4,8,7,0,0,0,22,0,0,0,15,4,3,0,0,0,27,0,0,3,6,7,7,0,0,0,20,3,0,0,3,6,9,0,0,0,20,15,10,59,88,77,82,39,4,0,382
1125034,0,0,4,10,4,6,0,0,0,18,0,0,3,0,0,3,3,0,0,8,0,0,5,4,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,3,4,0,3,0,0,11,24,12,29,40,40,46,16,14,3,231
1125035,0,0,7,0,3,3,4,0,0,17,0,0,0,0,5,3,5,0,0,19,0,0,0,3,6,0,0,0,0,14,0,0,3,0,0,3,0,0,0,11,0,0,0,4,0,4,0,0,0,13,0,0,0,0,4,0,0,0,0,4,9,0,0,7,8,7,7,5,0,40,34,9,18,25,38,49,54,31,8,267
1125036,0,0,3,5,3,8,0,0,0,19,0,0,3,0,4,0,0,0,0,13,0,0,4,5,0,0,0,0,0,7,0,0,3,0,4,0,0,0,0,10,0,0,3,4,0,0,3,0,0,17,0,0,3,0,3,0,0,0,0,9,0,3,3,5,0,3,6,0,3,26,15,12,47,45,39,56,28,24,3,280
1125101,0,0,0,4,4,8,3,0,0,23,0,0,0,12,4,4,0,0,0,17,0,0,0,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,10,4,0,35,32,13,28,50,62,65,46,33,19,345
1125102,0,0,4,0,5,14,3,0,0,22,0,0,0,3,4,0,0,0,0,4,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,4,0,3,3,0,12,22,8,18,32,45,44,31,16,0,217
1125103,0,0,8,8,5,10,0,0,0,31,0,0,4,3,3,0,0,0,0,14,0,0,0,4,4,6,0,0,0,8,0,0,3,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,7,0,3,3,3,3,5,3,5,29,33,24,47,63,78,57,50,17,19,386
1125104,0,0,4,5,8,0,0,0,0,21,0,0,0,0,3,5,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,9,9,3,32,27,13,25,48,41,36,51,24,10,281
1125105,0,0,6,6,10,4,0,3,0,38,0,0,0,3,4,3,0,0,0,13,0,0,5,4,0,0,0,0,0,7,0,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,6,3,5,5,5,6,3,33,34,22,58,56,92,98,51,43,22,477
1125106,0,0,3,3,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,3,3,3,0,21,6,20,20,34,45,32,44,17,8,239
1125107,0,0,3,3,14,10,0,0,3,26,0,0,0,5,4,4,0,0,0,16,0,0,0,4,3,0,0,0,0,8,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,0,8,3,0,7,6,3,0,36,30,17,46,41,61,81,47,19,12,340
