SA1_7DIGITCODE_2016,P_85y_ov_DNUDW,P_85y_ov_UDW_NS,P_85y_ov_Total,P_Tot_DUDW_LT_5_h,P_Tot_DUDW_5_14_h,P_Tot_DUDW_15_29_h,P_Tot_DUDW_30_h_mo,P_Tot_DNUDW,P_Tot_UDW_NS,P_Tot_Total
1139612,0,0,0,168,138,33,24,252,186,798
1139613,7,0,20,89,69,49,41,94,19,359
1139614,3,0,3,76,63,34,28,127,12,332
1139615,0,0,0,112,113,28,39,164,18,481
1139616,0,0,3,98,118,56,25,162,27,489
1139617,10,0,10,104,91,43,43,181,26,480
1139618,4,0,4,95,85,49,45,190,25,489
1139619,0,0,0,60,73,27,26,91,5,280
1139620,0,0,4,100,95,43,29,121,25,421
1139621,0,0,0,0,0,0,3,0,0,6
1139622,0,0,0,3,3,0,0,3,0,6
1139623,0,0,0,4,10,3,0,17,0,33
1139624,5,0,4,140,132,50,34,145,37,540
1139627,0,0,8,302,268,92,60,506,597,1828
1139628,0,0,3,58,48,28,19,57,14,225
1139629,4,0,3,105,129,50,37,179,29,529
1139630,0,0,3,64,64,26,27,88,20,294
1139631,0,0,0,143,129,54,26,220,45,619
1139632,0,0,0,31,11,11,6,51,10,120
1139633,0,0,0,130,97,32,20,121,27,424
1139634,0,0,0,0,0,0,0,0,0,0
1139635,0,0,0,89,74,27,17,84,27,317
1139636,0,0,0,70,71,34,25,105,21,327
1139637,0,0,0,0,0,0,0,0,0,0
1139638,0,0,0,101,102,36,29,112,25,408
1139639,0,0,0,106,115,44,40,152,47,498
1139801,0,0,0,0,0,0,0,0,0,0
1139802,10,0,11,198,169,50,55,230,50,753
1139803,10,40,52,75,64,41,23,90,80,373
1139804,0,0,3,105,80,30,33,133,26,404
1139805,0,0,3,111,84,33,39,133,34,434
1139806,4,0,9,149,123,55,18,114,38,494
1139807,3,0,11,102,88,50,31,120,10,403
1139808,53,16,88,110,98,38,39,230,37,556
1139809,6,3,17,117,120,57,33,216,42,580
1139810,3,0,4,44,33,29,15,50,14,186
1139811,4,0,6,91,88,44,35,108,21,388
1139812,52,0,62,91,108,57,41,166,14,475
1139813,0,0,0,103,84,28,29,84,34,361
1139814,3,0,6,124,108,33,32,66,21,383
1139815,3,0,5,145,150,38,30,87,13,458
1139816,0,0,0,127,130,40,32,82,9,413
1139817,0,0,0,100,88,33,16,44,17,296
1139818,3,0,6,47,40,20,18,77,37,236
1139819,0,0,3,81,61,27,16,58,24,272
1139820,8,0,15,82,62,32,10,90,17,295
1139821,12,7,42,58,64,21,22,55,20,234
1139822,0,0,3,104,127,67,51,55,5,403
1139823,0,0,9,83,74,35,26,59,14,296
1139824,7,0,8,74,84,44,37,77,8,318
1139825,3,0,7,73,85,43,27,59,23,299
1139826,24,0,32,63,56,36,14,82,16,265
1139827,3,0,0,74,94,51,30,57,33,332
1139828,5,0,9,60,68,33,27,52,14,251
1139829,3,0,4,57,62,18,22,61,3,223
1139830,4,0,11,152,154,74,68,220,57,729
1139831,0,0,0,100,84,34,25,196,28,459
1139832,0,3,3,143,134,33,31,92,73,512
1139833,3,4,11,250,239,61,56,470,122,1196
1139834,4,0,8,56,60,23,22,57,5,222
1139835,4,0,3,118,131,27,22,87,15,404
1139836,8,0,19,104,125,82,43,109,21,473
1139837,0,0,5,47,80,36,18,31,4,215
1139838,0,0,4,71,83,37,31,30,8,255
1139839,0,0,0,77,76,24,18,55,8,261
1139841,0,0,0,74,67,14,22,82,20,278
1139842,0,0,0,58,68,17,18,38,11,210
1139843,0,3,3,126,106,34,22,102,41,426
1139845,3,0,12,101,97,32,29,156,20,436
1139846,0,0,8,140,109,58,37,91,38,474
1139847,26,13,46,70,104,39,23,106,31,375
1139848,3,0,3,75,69,24,22,68,9,269
1139849,3,3,6,223,215,61,68,293,69,933
1139850,0,0,0,61,59,11,16,95,22,270
1139851,4,3,6,156,132,43,22,96,45,490
1139852,0,0,4,98,80,37,29,73,18,340
1139853,3,0,8,64,94,34,27,32,12,262
1139855,4,0,16,116,98,59,42,96,21,438
1139856,0,0,3,54,66,27,22,43,13,225
1139857,3,0,4,65,79,28,18,51,20,261
1139858,0,0,3,249,191,85,66,350,72,1017
1139859,4,0,4,175,152,59,45,237,59,725
1139860,5,0,3,125,149,47,30,110,39,500
1139861,4,0,5,88,93,34,47,139,24,429
1139862,0,0,4,68,44,16,13,90,5,235
1139901,5,0,6,65,72,33,15,32,8,215
1139902,4,0,3,123,104,44,16,81,25,394
1139903,0,3,5,175,127,39,20,127,49,546
1139904,0,0,4,105,109,26,21,83,33,383
1139905,45,0,45,138,160,25,23,176,22,546
1139906,0,0,8,101,80,44,18,130,33,412
1139907,0,0,11,175,150,66,42,154,42,630
1139908,27,0,34,108,99,53,23,117,17,404
1139909,3,0,4,111,118,59,31,69,8,394
1139910,0,0,0,150,129,43,15,78,17,428
1139911,0,0,0,163,126,28,27,65,35,446
1139912,4,0,7,115,127,37,28,74,15,394
1139913,3,0,12,59,69,32,24,40,4,230
1139914,3,0,4,56,82,34,25,35,7,233
1139915,3,0,9,69,79,39,30,48,19,291
1139916,0,3,9,74,99,46,23,47,24,312
1139917,3,0,14,90,122,70,28,66,10,389
1139918,100,8,134,112,122,43,37,195,32,542
1139919,3,0,16,115,141,58,31,73,17,437
1139920,0,0,8,92,119,52,30,54,15,362
1139921,5,0,12,90,103,49,34,52,17,347
1139922,0,0,5,99,121,53,28,82,19,405
1139923,3,0,4,150,116,59,29,72,23,451
1139924,5,0,8,59,52,40,24,46,13,242
1139925,0,0,5,120,113,31,21,97,17,395
1139926,3,0,7,84,80,35,20,68,8,297
1139927,0,0,3,127,118,49,27,108,31,463
1139928,0,0,4,112,94,39,19,102,35,392
1139929,3,3,9,103,125,35,23,120,29,441
1139930,0,0,8,94,107,42,33,74,5,349
1139931,0,0,4,135,107,56,48,134,19,493
1139932,4,0,4,476,447,99,89,254,137,1503
1139933,0,0,6,79,82,27,19,34,3,241
1139934,4,0,3,149,157,47,40,75,15,473
1139935,0,0,0,37,62,22,17,20,7,151
1139936,0,0,0,132,114,45,41,69,12,403
1139937,0,0,3,140,116,27,30,67,24,407
1139938,0,0,4,207,203,53,34,143,57,692
1139939,3,0,7,61,69,31,25,41,4,233
1139940,6,0,13,61,80,35,22,38,3,236
1139941,0,0,3,99,121,59,40,39,12,375
1139942,0,0,3,104,93,22,25,46,14,303
1140001,0,0,3,41,67,19,10,28,10,175
1140002,7,0,7,45,77,31,19,34,5,214
1140003,0,3,4,88,61,17,9,42,32,246
1140004,3,3,14,59,68,25,19,48,16,246
1140005,6,3,15,131,142,46,36,90,33,477
1140006,5,0,8,66,94,55,38,34,5,286
1140007,8,4,11,76,87,46,23,46,18,298
1140008,0,0,3,58,84,48,23,29,5,251
1140009,3,0,9,86,106,43,30,43,8,314
1140010,0,0,3,52,51,26,20,28,6,193
1140011,6,0,13,96,96,62,33,61,3,358
1140012,10,0,21,111,120,68,34,61,10,392
1140013,0,0,0,59,22,10,3,175,3,278
1140014,0,0,4,61,65,37,25,33,17,239
1140015,4,0,13,112,118,73,40,47,14,399
1140016,3,0,7,106,96,66,43,72,10,386
1140017,3,0,3,72,81,43,28,41,4,262
1140018,3,0,4,95,92,33,35,57,3,312
1140019,0,0,0,169,153,45,23,95,43,519
1140020,0,3,6,103,134,56,39,56,18,409
1140021,11,0,41,81,117,48,14,54,23,334
1140022,4,0,8,105,101,38,20,72,21,353
1140023,9,0,19,140,144,70,39,83,22,495
1140024,0,0,3,173,135,31,27,147,41,559
1140025,3,0,11,116,122,65,44,63,30,442
1140026,9,0,7,83,87,49,30,66,30,337
1140027,4,0,11,116,135,79,42,86,18,476
1140028,0,0,3,56,68,38,31,31,13,231
1140029,5,0,5,112,92,60,48,59,17,389
1140030,5,0,9,83,80,56,31,60,11,321
1140031,3,0,7,67,73,42,20,27,9,234
1140032,0,0,4,72,90,28,25,48,19,272
1140033,10,0,17,96,97,33,27,56,31,344
1140034,0,5,11,92,116,66,41,41,45,414
1140035,5,7,33,104,144,60,44,78,48,481
1140036,35,0,44,57,60,39,13,73,14,257
1140037,3,0,3,157,117,49,22,73,37,461
1140038,4,0,11,87,90,52,22,74,41,365
1140040,0,0,0,76,96,34,34,49,9,302
1140041,0,0,15,151,168,55,19,48,12,449
1140042,0,0,5,44,46,19,13,13,7,142
1140043,27,3,37,78,123,55,34,79,11,386
1140044,3,3,12,82,124,49,36,52,16,366
1140045,4,0,8,88,95,30,17,63,11,307
1140047,4,0,3,92,103,47,22,40,13,319
1140049,10,3,33,196,189,67,43,104,40,650
1140050,3,0,14,127,142,68,35,62,24,463
1140051,0,0,4,107,132,43,29,47,8,367
1140052,0,0,10,52,85,34,29,40,6,249
1140053,3,0,11,148,141,63,28,72,24,471
1140054,6,0,11,133,124,41,25,87,23,437
1140056,3,0,7,71,77,34,25,64,11,281
1140057,0,0,0,162,137,34,31,64,23,445
1140058,0,0,4,60,67,28,14,30,12,219
1140059,0,0,4,80,90,31,30,35,17,276
1140060,0,0,3,119,111,26,17,49,27,349
1140061,0,0,0,137,122,22,24,94,47,447
1140062,56,3,61,179,181,55,32,186,34,666
1140063,4,3,11,111,78,17,11,46,23,293
1140064,0,0,0,109,105,41,26,52,31,362
1140065,10,8,19,82,91,21,19,63,31,302
1140101,3,0,11,185,176,60,33,89,33,571
1140102,3,0,10,129,182,80,37,71,31,532
1140103,0,0,3,156,184,46,31,78,37,533
1140104,3,0,3,47,65,39,21,24,5,206
1140105,0,0,0,3,5,4,0,6,8,30
1140106,0,0,0,0,3,0,0,0,0,3
1140107,0,0,0,3,0,0,0,0,0,4
1140108,5,0,3,8,4,4,3,38,12,76
1140109,0,0,3,122,129,20,18,102,20,412
1140110,0,0,7,100,95,31,14,61,22,328
1140111,3,0,10,134,171,84,43,65,35,532
1140112,3,0,3,48,48,30,19,45,3,195
1140113,0,0,9,200,205,87,40,69,28,619
1140114,4,0,6,110,89,30,7,63,15,325
1140115,0,0,3,134,95,30,19,72,23,375
1140116,0,0,3,86,82,25,15,83,17,306
1140117,0,0,0,256,215,46,17,113,44,691
1140118,0,0,3,108,154,60,23,78,16,438
1140119,0,0,0,260,235,41,29,124,80,765
1140120,0,0,0,114,111,19,14,87,84,432
1140122,0,0,0,102,112,32,21,38,82,390
1140123,3,0,12,370,295,76,57,243,89,1131
1140201,11,3,29,89,105,55,33,80,23,385
1140202,8,0,24,84,104,48,32,46,12,334
1140204,4,3,12,102,76,55,39,60,11,352
1140205,4,0,9,85,111,53,37,62,16,365
1140208,3,0,13,103,112,50,28,63,20,369
1140209,0,0,6,64,79,42,22,47,12,256
1140210,11,6,19,90,111,50,26,44,29,348
1140212,0,0,4,62,60,46,28,32,16,243
1140213,3,5,6,87,90,54,26,47,26,329
1140214,3,0,6,108,103,56,32,59,11,373
1140215,0,0,3,83,88,49,39,33,8,302
1140216,10,0,14,105,101,53,47,65,7,379
1140217,0,0,4,66,57,32,19,42,7,226
1140218,3,0,9,68,121,41,37,65,12,349
1140219,0,0,7,58,75,39,23,32,12,240
1140220,3,3,9,64,70,46,32,53,25,282
1140221,4,0,8,48,50,36,16,57,10,210
1140222,0,0,3,79,110,55,30,56,15,340
1140223,0,0,4,106,118,67,39,64,25,414
1140224,0,0,3,71,84,39,15,83,13,306
1140225,4,0,9,97,109,45,26,85,27,387
1140226,0,0,0,55,71,24,18,34,21,227
1140227,3,0,11,92,109,47,30,46,19,343
1140228,7,0,14,118,113,50,35,72,13,402
1140229,3,0,11,106,113,48,32,67,14,380
1140230,0,0,8,61,74,41,35,42,13,269
1140231,0,0,9,80,89,45,26,51,9,300
1140232,0,0,0,0,0,0,0,0,0,0
1140233,0,0,5,156,146,50,36,57,13,465
1140234,0,0,7,70,84,31,28,39,15,274
1140235,3,5,21,66,72,33,16,30,12,233
1140236,0,0,3,94,88,24,19,55,22,304
1140237,0,3,15,85,82,38,30,53,21,301
1140238,6,0,15,98,125,57,40,56,23,391
1140239,3,0,22,76,115,60,30,56,21,364
1140240,4,0,10,90,123,66,42,60,34,411
1140242,3,0,19,118,112,66,36,99,29,453
1140244,6,3,14,76,85,47,47,61,25,335
1140245,3,0,5,98,103,45,24,65,20,348
1140246,4,0,16,86,132,59,42,74,19,413
1140247,0,0,4,73,105,57,26,69,18,354
1140248,4,0,9,67,75,45,23,63,18,285
1140249,0,0,5,91,118,51,35,53,14,365
1140250,37,0,41,101,114,51,39,97,16,414
1140251,3,0,7,72,76,53,32,61,14,309
1140252,6,3,11,99,127,47,38,60,22,400
1140253,3,3,13,80,73,34,29,40,17,279
1140254,5,0,5,58,63,24,17,22,7,193
1140255,33,3,48,56,75,32,20,84,21,294
1140256,0,0,5,120,103,45,37,64,23,394
1140257,3,0,6,68,85,51,36,41,21,296
1140258,5,0,11,84,74,34,23,74,22,308
1140259,64,0,71,67,56,24,16,116,24,305
1140260,0,0,4,56,65,20,13,27,12,195
1140261,0,0,0,41,44,29,21,22,5,166
1140262,0,0,0,45,47,26,15,37,4,179
1140263,0,3,10,55,69,35,30,58,18,258
1140264,0,0,3,71,80,32,37,43,7,266
1140265,4,0,7,90,94,43,43,37,13,322
1140266,0,0,0,94,93,33,24,31,11,290
1140267,3,0,8,81,80,43,28,46,8,278
1140268,0,0,5,67,60,24,25,39,10,235
1140269,3,0,3,57,57,20,19,57,16,227
1140301,0,0,5,84,119,62,26,45,10,343
1140302,0,0,5,75,113,54,43,37,10,327
1140303,3,0,5,83,83,56,35,61,10,324
1140304,0,0,0,123,182,73,38,62,16,496
1140305,0,0,3,36,50,34,19,31,3,167
1140306,3,0,4,51,58,23,12,25,3,165
1140307,0,0,0,0,0,0,0,0,0,0
1140308,0,0,6,63,73,30,28,42,6,243
1140309,0,0,3,50,66,31,12,36,3,199
1140310,3,0,3,95,91,47,22,47,5,308
1140311,7,0,11,121,139,80,55,100,16,521
1140312,16,0,22,99,91,53,41,139,37,452
1140313,3,0,9,63,70,49,21,31,9,239
1140314,7,0,13,137,116,54,49,83,18,455
1140315,4,0,8,54,76,29,19,54,15,251
1140316,0,0,4,79,93,43,25,49,8,298
1140317,3,0,6,77,103,52,32,59,11,338
1140318,4,0,10,85,100,46,29,68,23,342
1140319,8,3,17,69,119,65,34,86,19,391
1140320,0,5,10,61,69,32,21,31,10,227
1140321,5,0,5,109,119,48,41,54,12,381
1140322,3,3,5,92,142,70,37,77,24,446
1140323,5,0,4,73,109,58,38,55,8,335
1140324,6,0,17,116,153,88,56,124,26,558
1140325,3,3,14,94,110,59,36,58,20,375
1140326,3,0,5,79,82,35,30,44,19,281
1140327,9,0,12,53,64,33,22,52,11,232
1140328,3,0,4,91,123,40,30,44,15,354
1140329,0,0,0,92,105,42,36,62,9,352
1140330,3,0,7,83,93,48,36,43,14,314
1140331,0,0,0,73,107,45,25,43,6,289
1140332,4,0,3,99,108,77,44,61,22,412
1140333,3,0,3,62,75,42,27,51,16,264
1140334,0,0,0,59,70,43,24,24,3,223
1140335,0,0,0,0,0,0,0,0,0,0
1140336,0,0,0,95,111,57,28,46,4,343
1140337,0,0,0,56,58,40,18,46,8,223
1140338,0,0,5,98,123,59,34,78,15,408
1140339,6,3,8,64,86,44,20,34,11,257
1140340,0,3,3,132,138,59,42,65,18,449
1140341,0,0,0,109,105,58,33,72,12,384
1140342,5,0,6,97,144,65,40,75,22,448
1140343,0,0,3,59,80,26,21,45,4,233
1140344,0,0,0,0,0,0,0,0,0,0
1140345,0,0,0,0,0,0,0,0,0,0
1140346,0,0,4,75,106,52,26,57,19,338
1140347,0,0,0,0,0,0,0,3,0,6
1140348,0,0,0,6,0,0,0,0,0,9
1140349,0,0,0,0,0,0,0,0,0,0
1140350,0,0,3,100,100,68,24,62,20,380
1140401,3,3,9,118,138,67,55,80,25,484
1140402,0,0,0,0,0,0,0,0,0,0
1140403,0,0,0,44,72,31,22,24,3,198
1140404,0,0,3,83,146,58,46,59,7,401
1140405,0,0,3,73,111,34,29,39,15,307
1140406,0,0,0,36,34,16,9,12,6,110
1140407,0,0,0,52,63,23,27,30,4,199
1140408,0,0,7,43,52,28,24,36,17,201
1140409,5,0,4,111,157,66,43,59,17,455
1140410,0,0,6,85,97,49,29,35,18,315
1140411,0,0,0,59,75,38,24,46,0,243
1140412,0,0,0,110,117,64,32,58,14,385
1140413,0,0,3,44,89,41,24,44,18,255
1140414,6,0,10,102,97,41,26,77,39,371
1140415,0,0,3,96,91,54,39,47,4,329
1140416,0,0,0,8,7,8,7,12,7,43
1140417,0,0,3,74,99,26,23,35,6,263
1140418,0,0,5,87,107,51,39,59,8,356
1140419,0,0,3,116,132,69,38,65,12,422
1140420,0,0,5,83,122,35,32,50,9,326
1140421,3,0,3,95,134,52,38,50,14,379
1140422,4,0,4,58,94,36,26,39,5,263
1140423,0,0,5,52,83,38,22,26,3,235
1140424,3,0,4,55,85,44,29,29,11,251
1140425,3,0,6,81,80,55,37,43,16,322
1140426,0,0,0,48,77,33,32,37,3,232
1140427,4,0,11,105,154,68,46,65,15,459
1140428,0,0,0,0,0,0,4,4,0,13
1140429,0,0,3,97,91,48,41,43,16,335
1140430,0,0,3,95,123,48,40,33,0,342
1140431,3,4,7,96,126,66,40,67,19,412
1140432,0,0,0,51,84,39,21,22,31,245
1140601,0,0,4,67,58,32,19,43,5,222
1140602,0,3,3,92,71,28,34,53,24,308
1140603,0,0,0,60,99,44,33,82,23,335
1140604,0,0,3,91,113,39,39,39,23,345
1140605,0,0,3,78,76,43,22,24,11,257
1140606,3,0,6,54,88,36,25,43,10,251
1140607,0,0,0,35,55,25,10,23,14,167
1140608,0,0,5,127,119,56,50,68,15,431
1140609,0,0,0,87,91,34,27,52,11,289
1140610,0,0,0,46,62,21,20,41,3,194
1140611,3,0,13,93,103,63,39,82,30,412
1140612,0,0,0,57,67,33,33,34,0,218
1140613,11,0,19,91,108,62,37,80,23,401
1140614,5,0,5,45,64,41,23,37,14,214
1140615,7,0,10,70,74,48,40,51,20,301
1140616,3,0,8,72,82,44,47,53,7,309
1140617,0,0,0,0,0,0,0,0,0,3
1140618,3,0,4,81,90,41,29,46,20,305
1140619,3,3,4,103,132,56,42,65,14,416
1140620,3,0,4,79,72,45,22,32,8,263
1140621,3,0,3,60,93,42,34,55,11,282
1140622,3,0,7,86,92,59,31,32,15,324
1140623,6,0,18,121,127,52,57,85,27,466
1140624,3,0,10,101,133,62,44,64,16,421
1140625,3,0,8,66,107,47,26,51,18,328
1140626,0,0,0,67,78,42,14,48,6,259
1140627,3,3,3,58,76,52,22,26,10,235
1140628,0,0,4,62,76,46,19,33,10,249
1140629,3,0,3,90,106,51,24,49,10,335
1140630,0,0,3,64,78,30,26,34,9,242
1140631,0,0,3,85,98,45,23,37,8,298
1140632,0,0,0,3,0,6,0,3,12,29
1140633,0,0,3,102,125,74,39,43,12,394
1140634,4,3,8,103,119,69,38,47,13,384
1140635,3,0,5,79,115,57,28,61,17,350
1140636,3,0,5,65,106,56,30,36,4,297
1140637,5,0,3,61,66,26,21,33,3,209
1140638,0,0,5,85,108,49,34,67,19,359
1140639,0,0,0,66,44,29,26,48,10,228
1140640,27,0,32,92,135,61,31,100,14,433
1140641,0,0,5,100,135,64,57,53,19,429
1140642,3,0,5,92,143,85,35,67,20,442
1140643,3,0,5,77,85,48,36,48,14,301
1140644,0,0,6,96,92,56,45,51,19,358
1140645,3,0,8,68,80,46,32,51,8,298
1140646,4,0,11,102,78,36,27,122,11,374
1140647,64,14,81,28,47,20,5,133,34,266
1140648,5,3,25,114,125,48,37,104,33,455
1140701,5,0,11,97,80,62,39,64,14,358
1140702,7,0,11,72,95,42,40,65,7,327
1140703,0,0,0,65,45,29,23,44,21,237
1140704,5,0,13,96,112,61,43,93,18,421
1140705,76,38,158,91,94,52,26,142,67,478
1140706,0,0,4,121,117,64,41,65,8,420
1140707,0,0,0,68,66,45,30,50,11,270
1140708,3,3,13,117,105,52,53,98,18,439
1140709,5,0,10,75,105,47,28,45,4,316
1140710,3,4,12,126,122,61,43,65,19,430
1140711,4,0,8,71,88,36,35,47,17,294
1140712,3,0,14,127,134,64,49,82,23,474
1140713,6,0,11,81,106,48,19,44,20,318
1140714,0,0,4,38,48,18,12,26,6,157
1140716,0,0,0,0,0,0,0,0,0,0
1140718,0,0,5,71,77,20,29,28,13,243
1140719,5,0,17,102,143,50,28,83,27,442
1140720,0,0,0,0,0,0,0,0,0,0
1140721,0,3,3,50,56,32,20,46,10,219
1140722,0,0,0,67,76,51,24,39,19,273
1140723,0,0,3,100,67,50,31,56,6,304
1140724,3,0,6,60,58,37,35,45,9,253
1140725,0,0,3,77,81,56,37,61,5,311
1140726,3,0,9,85,77,44,29,61,22,318
1140727,3,3,8,106,131,76,55,84,12,463
1140728,0,0,7,95,93,45,26,42,6,312
1140729,0,0,9,73,101,40,36,24,0,277
1140730,0,0,0,57,47,23,20,66,14,221
1140731,0,0,3,60,49,36,28,27,3,212
1140732,3,4,16,95,103,58,43,75,23,398
1140733,3,0,6,63,57,24,16,61,0,228
1140734,3,0,7,71,59,28,24,50,12,253
1140735,3,0,10,62,79,56,22,37,13,269
1140736,0,0,3,92,91,39,34,55,37,344
1140737,116,4,129,84,75,32,30,200,22,440
1140738,8,4,22,81,80,45,29,65,25,320
1140739,0,0,8,95,97,47,34,39,8,321
1140741,3,0,4,162,169,74,53,127,20,604
1140742,3,3,13,112,114,48,44,80,14,425
1140743,3,0,13,118,144,68,51,96,20,489
1140744,9,0,9,55,59,28,15,43,22,219
1140745,0,0,8,83,85,48,41,64,8,336
1140746,0,0,3,85,89,35,29,52,23,314
1140747,3,0,9,142,140,58,35,108,23,513
1140748,8,0,14,81,67,38,20,75,15,296
1140749,0,0,5,205,223,84,61,194,47,822
1140750,77,4,85,34,30,14,4,107,12,196
1140751,0,0,3,157,161,50,49,124,31,570
1140752,11,0,17,166,153,68,71,137,17,606
1140753,6,0,11,165,170,67,44,149,27,623
1140801,0,0,11,66,85,40,27,28,8,253
1140802,0,0,9,54,58,47,20,25,3,203
1140803,3,0,3,101,111,41,30,51,9,349
1140804,0,0,5,102,129,71,42,33,7,391
1140805,0,0,10,110,90,46,45,72,4,375
1140806,4,0,18,90,86,47,31,45,12,312
1140807,0,0,4,98,99,62,38,61,10,365
1140808,38,10,71,67,79,44,17,72,27,308
1140809,0,0,3,68,55,37,18,32,3,219
1140810,3,0,4,108,112,67,27,46,13,377
1140811,0,0,4,49,57,30,16,26,9,197
1140812,3,0,3,78,107,40,47,53,20,347
1140813,0,0,8,86,100,53,35,44,6,327
1140814,0,0,10,86,76,46,39,25,6,280
1140815,3,35,36,78,100,31,30,52,60,349
1140816,0,0,7,54,65,29,19,25,13,209
1140817,0,0,3,89,95,55,30,34,15,315
1140818,4,0,4,49,69,29,13,26,3,196
1140819,0,3,9,64,68,46,28,35,13,254
1140820,0,0,0,70,66,39,29,44,13,260
1140821,0,3,11,114,118,70,44,51,19,412
1140822,5,3,17,87,85,57,34,67,14,341
1140823,6,0,13,76,89,38,29,51,5,289
1140824,0,0,9,71,64,20,14,42,30,241
1140825,10,3,27,79,98,38,21,66,16,318
1140826,11,4,23,117,126,56,21,100,66,482
1140827,0,0,0,62,56,30,23,22,6,195
1140829,0,0,13,92,72,47,36,35,8,283
1140830,0,0,0,42,47,31,18,14,9,167
1140831,3,0,7,203,165,75,50,176,70,741
1140832,3,25,30,120,131,57,32,94,49,486
1140833,0,0,0,55,59,26,17,43,7,203
1140834,3,0,7,112,110,65,44,56,13,389
1140835,3,0,5,78,77,45,35,47,6,296
1140836,0,0,4,92,83,41,30,61,15,326
1140838,0,3,11,116,151,73,44,73,33,488
1140839,0,0,4,42,51,28,26,37,3,195
1140840,0,0,10,87,99,55,35,59,15,347
1140841,3,0,6,87,95,42,27,53,3,315
1140842,0,0,0,71,79,41,20,37,9,261
1140843,0,0,8,92,81,35,18,57,14,303
1140844,3,0,7,111,114,57,38,51,16,391
1140845,10,0,15,108,105,68,48,89,22,446
1140846,3,0,12,66,81,43,28,46,3,268
1140847,0,0,0,63,75,37,24,48,4,260
1140848,7,0,5,87,88,42,26,58,7,306
1140849,0,0,3,160,199,92,67,84,52,651
1140850,0,0,9,84,69,52,29,41,14,303
1140851,3,0,6,85,78,44,29,40,5,276
1140852,0,0,0,79,70,56,20,32,16,270
1140854,3,0,3,38,53,21,9,31,3,157
1140855,8,0,15,101,85,48,28,75,14,350
1140856,0,0,3,66,47,7,18,29,11,171
1140857,0,0,5,94,79,26,36,70,12,325
1140858,3,0,8,70,88,36,39,66,8,298
1140859,54,0,63,105,113,50,43,131,18,460
1140860,0,3,12,115,83,52,27,65,15,351
1140901,0,0,0,0,0,0,0,0,0,0
1140902,3,0,6,78,101,41,38,60,0,325
1140903,4,0,9,71,93,48,31,63,6,317
1140904,3,0,12,68,85,54,34,54,6,298
1140905,5,3,11,102,103,45,25,42,8,326
1140906,5,8,31,73,85,39,21,48,16,279
1140907,3,0,8,116,116,55,34,51,10,384
1140908,0,0,6,87,127,71,35,32,0,354
1140909,5,0,17,79,71,52,28,45,8,284
1140910,0,0,5,65,75,37,25,23,7,222
1140911,3,4,13,95,87,57,32,53,21,348
1140912,0,0,7,44,47,30,22,51,8,197
1140913,3,0,7,79,88,51,38,41,3,305
1140914,3,0,11,109,129,52,50,88,24,453
1140915,0,0,4,92,115,57,28,49,20,358
1140916,3,0,8,64,75,26,23,28,0,223
1140917,5,0,10,92,112,69,37,50,9,375
1140918,0,0,4,58,75,45,29,36,8,257
1140919,5,0,12,85,82,54,37,63,12,332
1140921,0,0,3,72,82,35,27,59,12,281
1140922,0,0,7,53,77,38,28,44,21,263
1140923,0,0,0,79,94,41,34,43,8,297
1140926,3,0,3,80,71,48,37,38,3,284
1140927,0,0,3,142,126,47,54,94,32,499
1140928,9,0,15,83,102,49,31,79,15,356
1140929,3,0,6,116,100,79,39,67,10,408
1140930,3,0,6,46,59,34,15,48,3,208
1140931,14,3,21,96,105,53,34,81,19,389
1140932,0,0,11,102,105,53,28,45,0,344
1140933,3,4,9,102,139,74,43,82,15,455
1140934,4,0,5,61,70,44,27,38,16,253
1140935,6,0,5,87,116,51,41,51,8,347
1140936,3,0,12,107,117,72,45,76,25,450
1140937,3,0,9,87,109,52,49,76,10,375
1140938,0,0,3,82,61,41,24,52,9,276
1140939,4,0,6,80,63,42,43,64,20,306
1140940,0,0,0,0,0,0,0,0,0,0
1140941,0,0,0,18,22,8,4,6,0,66
1140942,0,0,3,53,60,30,22,45,11,229
1140943,0,0,7,139,144,68,42,73,27,485
1140944,3,0,16,163,146,34,34,96,57,535
1141001,7,9,14,193,210,103,71,167,37,779
1141002,3,0,13,93,111,49,22,58,4,342
1141003,10,0,20,138,133,72,46,93,25,514
1141004,0,3,10,62,81,34,35,36,10,254
1141005,0,0,8,66,74,26,21,38,13,241
1141006,0,0,12,72,87,40,32,62,11,305
1141007,4,0,16,114,118,78,58,111,10,487
1141008,3,4,8,98,98,56,45,54,25,375
1141009,6,0,12,105,93,38,50,62,12,357
1141010,0,0,5,86,127,76,40,50,29,416
1141012,3,7,16,98,130,60,46,62,33,426
1141013,3,3,13,112,122,74,39,75,17,438
1141014,0,0,9,50,42,43,16,43,8,209
1141015,5,3,9,65,110,61,25,43,9,313
1141016,3,5,15,94,115,52,29,81,11,380
1141018,0,3,9,83,102,34,35,55,12,322
1141019,0,0,0,0,0,0,0,0,0,0
1141020,4,3,15,113,117,49,40,68,12,398
1141021,0,0,3,76,86,59,27,55,0,297
1141022,0,4,13,126,113,51,42,83,29,440
1141023,0,0,4,56,73,46,32,41,6,249
1141024,8,3,11,91,79,48,27,64,8,317
1141025,0,0,4,88,105,61,40,61,9,364
1141026,0,0,0,0,0,0,0,0,0,0
1141027,10,4,25,101,119,66,50,78,25,433
