SA1_7DIGITCODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
1132319,0,10,0,0,0,14,3,0,3,3,0,0,13,0,0,4,0,0,0,6,0,0,0,0,3,0,10,0,0,0,0,0,0,3,19,9,46,20,19,9,112
1132320,0,4,3,0,3,21,3,0,3,4,0,7,14,0,0,0,3,0,0,3,0,0,0,3,3,0,14,0,0,0,0,3,0,8,19,12,52,16,45,11,163
1132321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132322,0,5,5,0,0,12,0,0,16,5,10,0,26,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,47,25,36,6,122
1132323,0,0,3,0,0,10,0,0,9,4,3,0,10,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,3,15,0,36,16,41,9,114
1132324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132325,0,4,0,3,0,5,4,0,6,3,8,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,12,4,35,25,46,11,129
1132326,0,0,0,0,0,3,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,5,10,7,17,15,38,3,90
1132327,0,9,0,3,0,15,3,0,10,3,8,0,26,0,0,0,0,0,0,7,0,0,6,0,6,0,7,0,0,4,0,4,3,16,25,0,63,32,70,14,206
1132328,0,0,3,0,0,9,0,0,14,3,11,0,27,0,0,0,0,0,0,3,0,0,0,0,6,0,9,0,0,0,3,4,3,8,20,0,47,35,52,4,152
1132329,0,6,0,3,0,12,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,24,7,26,0,74
1132401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,0,0,4,0,15
1132601,3,12,0,0,0,27,3,0,8,4,3,0,23,0,0,3,0,0,0,6,0,0,4,0,3,0,8,5,0,4,0,3,0,13,34,16,104,31,45,3,239
1132602,0,11,0,3,0,31,12,0,9,3,3,0,31,3,0,3,0,4,0,10,0,0,0,0,3,0,5,0,0,7,0,0,3,5,42,8,67,11,33,5,168
1132603,0,3,0,0,0,13,3,0,5,4,0,0,13,0,0,0,0,0,0,3,0,0,4,0,3,0,5,0,0,0,0,3,0,3,15,4,36,15,20,5,101
1132604,3,13,0,0,0,15,3,0,3,0,0,0,17,0,0,3,0,0,0,3,3,0,4,0,3,0,8,0,0,3,0,0,0,3,30,3,63,17,15,3,131
1132605,3,5,0,0,0,21,3,3,9,5,3,0,18,0,0,3,0,0,0,6,0,0,4,0,3,0,8,0,0,3,3,0,0,7,25,4,61,31,30,3,150
1132606,3,10,0,0,0,16,8,0,13,4,3,3,29,0,0,5,3,0,0,7,0,3,0,0,4,0,10,3,0,0,0,3,0,4,43,7,88,30,47,8,228
1132607,3,15,0,5,0,35,8,0,8,0,3,0,22,0,0,0,4,3,0,4,0,0,0,0,9,0,9,0,0,6,0,0,0,8,35,13,96,34,44,0,229
1132608,0,11,0,3,0,25,4,0,11,3,0,0,24,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,3,0,0,0,0,3,27,8,72,39,26,6,176
1132609,3,9,0,0,0,17,0,0,12,6,0,0,20,0,0,4,0,0,0,6,0,0,3,0,0,0,5,0,0,0,4,3,0,8,19,7,79,33,46,4,179
1132610,0,17,0,0,0,28,9,6,13,7,0,0,35,3,0,5,0,0,0,10,0,0,0,0,3,0,6,0,0,3,0,0,0,8,46,22,107,26,32,10,236
1132611,8,10,3,0,0,34,4,4,17,9,0,0,30,3,0,3,0,0,0,8,4,0,3,0,6,0,14,0,0,5,3,0,3,9,52,18,111,41,42,8,266
1132612,3,12,3,0,0,24,4,0,3,4,3,0,17,4,0,4,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,3,28,6,49,27,31,3,140
1132613,3,10,0,0,0,30,7,0,16,4,3,0,28,0,0,9,3,0,0,7,0,0,3,0,4,0,8,0,0,0,0,3,0,6,48,21,117,42,52,7,291
1132614,3,11,0,0,0,34,0,5,8,0,0,0,13,0,0,0,0,3,0,6,0,0,3,0,0,0,7,0,0,3,0,0,3,9,29,11,60,16,27,7,152
1132615,3,11,0,0,0,20,3,0,13,3,7,0,27,0,0,3,0,0,0,7,0,0,3,0,0,0,4,0,0,3,0,0,3,7,24,8,85,18,27,3,167
1132616,0,12,3,4,0,29,7,0,18,0,4,0,28,3,0,3,0,4,0,6,0,0,5,3,5,0,12,0,0,4,0,0,0,7,40,10,99,32,46,3,231
1132617,0,10,0,0,0,19,6,0,8,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,3,0,3,0,7,30,5,73,19,33,9,175
1132618,4,4,0,0,0,19,3,3,6,0,0,0,16,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,3,0,0,5,25,11,52,15,20,7,128
1132619,0,10,0,0,0,27,6,0,11,0,0,0,16,0,0,3,0,0,0,3,0,0,0,4,0,0,8,0,0,0,0,3,0,7,31,10,63,27,29,0,157
1132620,4,15,0,0,3,32,8,0,9,0,4,0,25,0,0,6,5,0,0,9,3,0,0,0,0,0,3,0,0,4,3,3,0,8,48,17,100,28,34,4,227
1132621,0,7,3,4,0,16,0,0,9,3,3,0,18,3,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,8,19,4,62,25,20,3,138
1132622,3,14,0,3,0,34,3,0,18,7,0,0,29,0,0,7,0,0,0,7,0,0,3,3,9,3,14,0,0,8,0,3,3,14,30,16,112,21,46,9,247
1132624,0,7,6,0,0,20,0,0,5,0,0,0,4,0,0,3,0,0,0,3,0,0,3,0,3,0,6,0,0,3,3,0,0,5,13,5,54,15,29,5,127
1132625,3,7,0,0,0,15,3,0,11,0,0,0,21,0,0,3,3,0,0,6,0,4,0,0,3,0,3,0,0,5,0,0,3,11,22,13,70,28,28,8,168
1132626,3,4,0,0,0,12,3,0,5,3,0,0,14,0,0,0,0,0,0,3,0,0,3,0,4,0,4,0,3,0,0,0,0,5,16,21,60,14,28,3,139
1132627,0,8,0,7,0,24,3,0,10,3,3,0,22,0,0,0,3,0,0,3,0,0,3,0,3,0,5,0,0,0,0,4,0,4,29,8,77,28,33,3,168
1132628,0,8,0,0,0,26,5,3,6,0,4,0,22,0,0,7,6,0,0,14,0,0,3,3,4,0,7,0,0,3,0,3,6,11,35,10,74,35,30,9,193
1132629,0,14,0,0,0,29,15,0,11,8,0,0,39,0,0,4,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,6,42,12,83,33,34,3,202
1132630,0,15,0,0,0,29,6,0,9,0,0,0,18,0,0,6,0,0,0,13,0,0,10,3,3,0,10,0,0,3,0,0,0,3,33,8,87,25,29,3,185
1132631,4,18,5,0,0,30,9,0,12,3,0,0,29,3,0,3,0,0,0,4,0,0,3,0,3,0,8,0,0,0,3,0,0,7,40,10,88,23,23,0,187
1132632,3,11,0,3,0,27,3,0,8,0,0,0,17,3,0,3,0,0,0,4,0,0,0,0,5,0,7,0,0,0,0,0,0,0,34,11,60,10,36,3,160
1132633,0,12,0,0,0,25,4,4,8,4,0,0,19,0,0,0,0,3,0,3,0,0,8,3,3,0,10,0,0,3,0,0,0,8,27,9,83,37,33,3,198
1132634,0,3,3,0,0,12,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,30,8,9,6,70
1132635,0,6,3,0,0,14,0,0,5,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,8,10,3,44,15,20,0,94
1132636,0,3,0,0,0,10,3,0,9,0,0,0,9,0,4,3,0,0,0,9,0,0,4,0,0,0,8,0,0,0,0,0,0,3,17,0,55,14,17,3,108
1132637,0,8,7,0,0,31,3,0,12,3,0,0,17,0,0,3,0,0,0,9,0,0,3,0,0,0,3,0,0,8,0,0,0,9,31,0,70,22,18,3,148
1132638,0,9,0,0,0,26,7,0,28,3,4,0,35,0,0,0,0,0,0,6,4,0,3,0,9,0,13,0,0,4,0,3,0,9,52,9,204,47,54,5,374
1132639,4,13,0,0,0,16,0,0,12,0,0,0,14,3,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,9,25,4,75,23,25,9,161
1132640,0,3,0,0,0,17,0,0,9,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,3,0,4,21,3,47,21,17,0,112
1132641,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,0,21
1132642,4,3,0,5,0,14,3,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,8,29,6,16,4,69
1132643,0,3,3,3,0,9,0,0,8,0,5,0,17,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,67,22,33,0,139
1132644,0,12,0,0,0,19,6,0,4,0,5,0,19,0,0,3,0,0,0,3,0,0,4,0,3,0,12,3,0,0,0,5,3,8,33,7,68,17,48,12,179
1132645,4,7,3,0,0,16,3,0,9,0,3,3,17,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,37,6,48,19,24,7,141
1132646,0,3,3,0,0,10,3,0,5,0,3,0,13,0,0,3,0,0,0,3,0,0,0,0,4,0,6,0,0,5,0,0,0,7,15,0,27,14,12,3,77
1132647,0,12,0,3,0,23,4,0,10,7,7,0,25,0,0,3,0,0,0,6,0,0,3,0,4,0,11,0,0,0,0,0,0,4,27,9,84,29,35,3,189
1132648,0,3,5,0,0,26,6,0,18,0,0,0,29,0,0,3,0,3,0,8,0,0,3,0,3,0,5,0,0,7,0,0,0,4,48,6,101,33,23,3,222
1132649,0,8,0,0,0,17,7,4,9,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,5,20,11,53,8,15,0,108
1132650,0,9,0,0,0,18,4,0,6,0,3,0,10,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,9,35,10,16,0,95
1132651,0,20,0,0,0,35,3,0,10,4,5,0,24,0,0,3,0,0,0,3,0,0,0,0,9,0,11,3,0,3,3,0,0,9,47,10,86,26,36,3,210
1132652,0,15,3,0,0,22,5,0,11,10,8,0,36,3,0,0,4,0,0,9,0,0,0,7,4,0,12,0,0,3,0,3,0,4,25,5,100,54,38,11,230
1132653,0,13,0,0,0,21,6,4,9,3,3,0,24,0,0,0,0,0,0,0,0,0,5,0,4,0,12,0,0,3,0,0,0,3,39,9,81,25,30,8,185
1132654,0,3,3,0,0,9,0,0,3,4,3,0,11,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,37,22,17,3,92
1132655,0,8,3,0,0,13,6,0,8,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,8,16,17,4,64,26,32,11,155
1132656,0,3,0,0,0,8,6,0,7,3,0,3,27,0,0,3,0,0,0,5,0,0,0,0,7,0,9,0,0,0,7,8,0,13,31,8,71,28,39,5,184
1132657,0,5,3,3,0,10,4,0,10,0,0,0,20,0,0,5,0,0,0,10,0,0,0,0,0,0,3,0,0,3,0,0,3,3,17,3,70,19,21,6,135
1132658,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6,0,22
1132659,0,6,5,0,0,26,0,0,4,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,0,0,7,29,8,63,28,20,3,156
1132660,0,11,0,0,0,14,3,0,4,5,0,0,8,0,0,6,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,4,59,20,16,3,113
1132661,0,11,3,3,0,27,8,5,11,0,3,0,22,0,0,3,0,3,0,4,0,0,0,0,3,0,3,0,0,0,0,3,0,8,39,9,78,28,23,4,173
1132662,0,8,0,0,0,24,6,3,14,3,8,0,34,0,0,3,0,0,0,9,0,0,0,3,3,0,3,0,0,3,0,0,0,3,36,4,97,36,38,5,218
1132663,0,14,4,3,0,32,6,0,11,4,3,0,25,0,0,4,5,0,0,9,3,0,0,4,0,0,6,0,0,3,3,0,3,7,52,9,121,38,28,10,252
1132664,0,3,0,4,0,14,4,0,17,0,0,0,19,0,0,3,3,0,0,9,0,0,7,0,0,0,6,0,0,6,0,0,0,8,28,12,112,27,23,3,203
1132701,3,9,0,0,0,22,0,3,8,4,0,0,16,0,3,3,0,0,0,8,3,0,0,0,3,0,7,0,0,0,0,0,0,3,23,10,53,29,28,6,141
1132702,4,19,0,0,0,31,3,0,11,4,0,0,21,0,0,3,0,0,0,7,0,0,6,0,5,0,8,0,0,0,0,0,0,3,37,11,94,26,33,12,215
1132703,5,15,0,0,3,28,3,0,4,4,6,0,22,3,0,0,3,4,0,13,3,0,3,0,3,0,12,0,0,0,0,3,0,3,29,19,59,24,42,9,186
1132704,3,9,3,0,0,32,4,0,10,8,3,0,25,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,5,0,11,36,13,97,29,30,8,209
1132705,3,25,7,0,0,46,10,3,12,4,9,0,38,0,0,3,0,0,0,13,0,0,8,0,3,0,17,6,0,3,0,0,0,6,57,11,139,45,55,3,305
1132706,0,4,0,0,0,25,11,0,16,3,3,0,31,0,0,3,0,3,0,3,3,0,0,0,4,0,11,0,0,0,0,3,3,10,39,12,102,28,43,8,226
1132707,3,16,0,0,0,34,3,0,14,0,0,0,20,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,9,45,17,98,20,25,5,212
1132708,3,14,3,3,0,43,16,0,11,3,0,0,31,6,0,7,0,0,0,11,0,0,3,3,0,0,6,0,0,0,4,0,0,9,63,5,104,43,36,3,255
1132709,0,13,0,0,0,24,3,0,9,4,0,0,17,0,0,3,3,0,0,11,0,0,4,0,5,0,11,0,0,3,0,3,0,5,33,7,106,32,34,4,211
1132710,5,4,0,4,0,16,7,3,19,0,0,0,26,0,0,0,0,0,0,4,3,0,0,0,5,0,6,0,0,0,0,0,0,3,32,12,90,12,21,3,177
1132711,0,19,0,3,0,37,12,3,11,8,3,0,36,0,0,3,0,0,0,7,0,0,3,3,0,0,8,3,0,4,0,0,0,5,57,12,125,36,44,0,277
1132712,0,4,3,0,0,21,3,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,26,6,71,13,14,3,125
1132713,3,19,4,0,0,27,5,4,11,0,3,0,21,0,0,5,0,0,0,11,0,0,0,3,0,0,3,0,0,3,0,0,0,5,44,12,117,31,30,4,229
1132714,5,14,0,0,0,26,10,3,13,3,3,0,27,0,0,3,0,3,0,7,3,0,3,0,0,0,10,0,0,9,5,0,0,14,50,12,133,46,36,7,288
1132715,3,12,0,3,0,38,0,0,14,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,46,13,89,22,22,3,192
1132716,0,14,3,3,0,21,8,0,20,3,3,0,31,0,0,4,0,0,0,6,0,0,3,0,6,0,8,0,0,3,0,0,0,4,29,9,83,21,23,0,170
1132717,0,9,0,0,0,9,5,0,6,0,0,0,13,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,0,45,10,17,0,88
1132718,4,12,4,0,0,27,8,0,10,4,3,3,31,0,0,7,3,0,0,10,0,0,0,3,0,0,10,0,0,0,0,3,0,3,47,12,103,34,30,10,235
1132719,0,10,0,0,0,24,4,0,13,0,0,0,21,3,0,5,0,0,0,5,0,0,5,0,0,0,9,0,0,0,0,0,0,8,35,5,83,23,26,0,180
1132720,0,9,0,0,0,20,3,0,3,0,4,0,14,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,35,11,67,16,10,0,144
1132721,7,9,0,0,0,19,4,0,21,0,0,0,27,0,0,0,0,4,0,3,0,0,3,0,3,0,8,0,0,0,0,0,0,4,31,7,93,24,29,3,190
1132722,0,11,3,3,0,33,0,0,0,4,3,0,9,0,0,3,0,3,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,3,33,9,63,20,17,0,146
1132723,0,12,3,0,0,20,11,0,17,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,4,4,14,38,8,79,29,34,11,204
1132724,6,0,3,0,0,26,7,0,3,0,0,0,16,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,4,8,29,9,63,23,22,8,147
1132725,3,11,3,6,0,42,9,3,21,5,0,3,39,3,0,9,0,0,0,12,0,0,4,4,4,0,13,0,0,8,0,0,0,8,61,10,138,39,33,9,296
1132726,0,7,0,0,0,14,3,0,7,3,0,0,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,7,0,0,3,11,17,14,47,12,17,0,113
1132727,3,13,3,0,0,25,4,0,3,0,3,0,7,0,0,3,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,0,0,4,28,7,47,20,20,0,118
1132728,0,4,0,0,0,11,3,0,12,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,8,35,12,9,4,74
1132729,6,12,0,0,0,32,3,0,13,5,3,4,24,0,0,7,0,0,0,7,3,0,0,0,8,0,8,0,0,0,0,3,3,5,48,16,92,32,40,8,235
1132730,0,9,3,0,0,15,4,0,13,0,3,0,18,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,6,17,8,70,16,13,3,137
1132731,0,16,3,3,0,32,6,0,4,0,3,0,16,0,0,0,0,0,0,3,3,0,3,0,0,0,4,0,0,8,0,0,0,9,41,5,91,32,27,3,202
1132732,0,14,0,0,0,25,9,0,10,9,3,0,27,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,4,34,3,96,33,40,3,210
1132733,3,14,3,0,0,31,5,0,19,0,3,0,23,0,0,8,0,0,0,7,0,0,0,4,0,0,9,3,0,0,0,5,0,9,48,8,100,30,27,0,207
1132734,3,16,0,3,0,29,6,3,12,3,7,0,24,3,0,0,3,0,0,5,0,0,0,0,0,0,9,0,0,3,0,0,0,8,48,8,94,28,33,5,211
1132735,0,3,0,0,0,12,3,3,10,3,0,0,19,0,0,3,0,0,0,7,0,0,0,0,3,0,3,0,0,0,0,0,0,3,30,6,70,28,18,0,153
1132736,0,9,0,0,0,24,0,0,11,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,4,30,16,71,18,23,3,161
1132737,0,15,3,0,0,32,5,0,15,0,5,0,28,0,3,4,0,0,0,9,0,0,8,0,3,0,7,0,0,5,0,0,0,11,48,12,123,23,29,4,231
1132738,3,18,3,4,0,34,13,0,17,7,5,3,41,3,0,6,0,3,0,11,0,0,3,0,4,0,7,0,0,4,0,0,0,9,50,12,119,46,39,10,277
1132739,0,14,0,0,0,35,11,3,10,5,5,0,32,0,0,4,0,0,0,8,0,0,3,3,0,0,8,0,0,3,0,0,0,8,45,13,104,33,32,3,234
1132740,0,5,0,0,0,12,3,0,8,3,0,0,17,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,6,26,3,53,13,12,0,112
1132741,3,13,0,0,0,18,3,0,13,0,0,0,21,0,0,3,0,0,0,3,0,0,0,0,6,0,10,0,0,0,0,3,0,7,25,7,78,19,24,0,154
1132742,6,14,0,0,0,38,5,0,14,4,5,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,35,10,120,26,28,3,231
1132743,4,5,0,0,0,21,0,0,4,0,0,0,9,0,0,3,0,0,0,7,0,0,7,0,0,0,7,0,0,3,0,0,0,11,28,9,83,24,20,3,163
1132744,0,11,3,0,0,21,0,0,5,0,0,0,8,0,0,3,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,8,22,6,57,15,19,0,125
1132745,0,9,0,0,0,23,4,3,7,4,3,0,20,3,0,3,0,0,0,7,0,0,0,0,0,0,5,0,0,3,0,0,0,3,42,16,95,18,26,0,190
1132746,3,9,0,0,0,20,6,0,7,5,0,0,23,0,0,9,0,0,0,13,3,0,3,0,0,0,3,0,0,3,0,0,0,3,37,13,93,16,15,3,179
1132747,0,4,3,0,0,20,8,0,15,0,0,0,25,0,0,3,3,0,0,12,0,0,3,0,0,0,6,0,0,3,0,3,0,4,33,9,95,27,27,0,193
1132748,0,7,3,0,0,24,3,0,12,4,3,0,21,0,0,5,0,3,0,14,0,4,7,0,0,0,7,0,0,0,0,0,0,4,26,14,70,25,32,8,172
1132749,7,8,0,0,0,24,10,0,0,0,0,0,10,0,0,3,0,0,0,4,0,0,4,0,0,0,4,3,0,7,0,0,0,9,42,11,93,28,26,10,211
1132750,3,12,0,3,0,28,5,3,8,3,4,0,21,0,0,3,0,0,0,3,0,0,0,0,3,0,7,0,0,5,3,0,0,8,47,13,94,29,27,4,207
1132801,3,13,0,4,0,33,4,5,13,7,6,0,33,0,0,3,0,0,0,6,0,0,8,7,6,0,14,0,0,0,0,0,3,9,43,11,132,40,53,11,292
1132802,0,20,0,3,0,31,0,0,9,3,0,0,9,0,4,3,0,0,0,5,0,0,3,0,3,0,5,0,0,3,0,3,0,6,25,7,72,47,39,0,187
1132803,0,0,0,4,0,9,0,0,11,3,0,0,15,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,20,3,39,27,19,3,116
1132804,0,4,0,0,0,3,0,0,9,3,0,3,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,45,18,18,4,99
1132805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132806,0,3,3,0,0,18,0,3,12,0,6,0,17,0,0,3,0,0,0,4,0,0,0,0,8,0,8,0,0,0,3,0,0,3,22,3,53,18,36,5,134
1132807,8,10,8,0,0,35,4,3,13,10,3,0,29,0,0,8,0,3,0,7,0,0,3,0,3,0,4,0,0,5,0,7,0,9,29,14,122,47,43,4,247
1132808,0,0,3,0,0,8,5,0,0,10,0,0,15,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,3,0,0,0,3,11,3,38,30,33,3,120
1132809,3,4,0,3,0,16,0,0,8,0,0,0,11,3,0,0,0,0,0,3,0,0,0,0,5,0,5,0,0,0,0,0,0,0,11,4,37,10,26,0,89
1132810,0,6,5,4,0,22,3,3,8,3,4,0,18,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,28,11,58,30,37,5,173
1132811,0,16,3,0,0,37,7,0,15,4,4,0,24,3,0,0,0,0,0,5,0,0,5,0,3,0,8,0,0,0,3,0,0,3,38,6,80,33,41,5,202
1132812,0,3,0,0,0,14,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,11,3,32,8,26,6,87
1132813,0,0,0,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,4,0,19,13,10,0,49
1132814,3,4,0,0,0,16,0,0,8,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,13,38,16,21,0,103
1132815,3,11,0,0,0,24,3,3,7,6,0,0,18,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,8,38,9,69,28,35,4,178
1132816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132817,3,6,3,0,0,18,7,0,12,3,8,0,35,0,0,3,3,0,0,12,0,0,0,0,0,0,8,3,0,0,0,0,0,5,44,15,91,33,48,6,232
1132818,0,0,0,3,0,11,0,0,6,0,0,0,14,0,0,3,4,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,3,22,3,50,24,29,6,136
1132819,3,8,0,0,0,17,5,4,5,3,0,0,18,0,0,5,3,0,0,10,0,0,0,0,4,0,3,4,0,3,0,0,0,6,35,7,71,22,22,0,161
1132820,3,6,6,0,0,26,0,7,9,0,6,0,21,0,3,3,0,3,0,14,0,0,3,0,5,0,9,0,0,3,0,0,3,10,39,17,127,35,38,6,273
1132821,5,12,3,0,0,28,5,3,14,6,0,0,29,0,3,3,0,0,0,8,0,0,0,0,4,0,9,0,0,3,3,4,0,14,37,12,116,45,58,12,277
1132822,0,14,0,0,0,24,3,3,7,4,0,0,27,0,0,6,0,0,0,10,0,0,6,0,3,0,10,0,0,3,0,0,0,9,23,8,90,27,49,7,194
1132901,0,9,0,0,0,17,0,3,13,3,3,0,23,0,0,8,3,0,0,7,0,0,0,0,0,0,3,3,0,0,3,0,0,10,28,10,110,33,14,11,211
1132902,0,4,0,0,0,3,6,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,9,34,3,49,9,8,0,100
1132903,0,8,0,0,0,22,6,0,17,3,3,0,22,3,0,7,4,0,0,10,0,0,6,5,3,0,12,0,0,3,0,0,0,12,44,11,170,44,39,13,322
1132904,0,3,0,0,0,5,4,0,8,5,0,0,11,0,0,5,0,0,0,3,0,0,0,3,3,0,7,0,0,3,0,0,0,7,26,0,77,31,22,0,156
1132905,3,7,0,0,0,18,4,0,10,3,0,0,18,0,0,0,0,0,0,0,0,0,0,5,4,0,12,0,0,3,0,0,0,4,53,4,110,24,28,0,216
1132906,0,0,0,0,0,3,4,0,5,0,4,0,16,0,0,5,0,0,0,5,0,0,4,0,0,0,7,0,0,5,3,0,0,5,20,7,69,10,9,3,124
1132907,0,5,0,0,0,15,0,0,12,3,4,0,24,3,0,7,3,0,0,12,0,0,0,0,4,0,6,0,0,0,4,0,0,3,33,4,106,34,22,5,202
1132908,0,8,0,0,0,10,3,0,7,4,0,0,16,0,0,0,0,0,0,6,0,0,3,0,4,0,11,0,0,0,5,0,0,5,26,6,66,17,10,3,136
