SA1_7DIGITCODE_2016,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
1100923,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,3,0,3,0,9,7,3,0,0,12,3,0,4,0,7,3,3,0,0,5,0,12,0,0,16,3,8,0,0,8,6,10,0,0,16,0,3,0,0,8,3,6,0,0,11,0,3,0,0,4,0,0,0,0,0,46,54,17,0,115
1100924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,0,0,0,0,3,3,3,0,0,5,3,0,5,0,5,6,3,0,0,10,4,3,3,0,10,12,5,4,0,22,7,3,0,0,15,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,40,27,18,3,95
1100926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,3,3,0,0,9,4,0,0,3,4,0,7,0,0,7,0,4,0,0,7,4,0,0,0,10,4,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,3,5,0,4,0,0,0,0,0,23,25,15,5,62
1100927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,9,0,0,0,0,3,3,0,0,0,4,0,6,3,0,7,3,0,0,0,4,0,3,3,0,14,3,5,0,0,10,5,8,0,0,10,0,3,0,0,6,5,3,0,0,12,3,4,0,0,3,0,0,0,0,0,26,40,14,0,78
1100928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,3,0,0,0,3,0,0,3,0,4,3,0,3,0,5,7,0,0,0,7,3,3,0,0,5,0,0,3,0,3,7,4,3,0,12,3,6,0,0,8,5,0,0,0,6,0,3,0,0,3,3,0,0,0,3,5,3,0,0,8,0,0,0,0,0,40,23,13,3,84
1100929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,4,0,0,4,0,5,4,4,5,0,8,0,0,0,0,6,3,3,5,0,9,0,3,0,0,3,3,0,0,3,7,8,6,0,0,13,8,8,0,0,19,0,0,0,0,3,0,0,0,0,3,3,3,0,0,8,5,0,3,0,11,0,0,0,0,3,37,27,35,9,103
1101001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,4,0,27
1101002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,3,9,7,3,0,12,5,3,0,0,9,3,9,0,0,11,0,3,0,0,9,6,24,0,0,29,5,13,0,0,17,0,0,0,0,0,41,58,8,0,106
1101003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,3,0,0,0,6,3,0,0,0,3,0,0,0,0,3,4,0,0,0,4,0,0,0,0,0,3,4,3,0,10,4,3,0,0,6,0,4,0,0,11,3,5,3,0,8,4,15,0,0,20,6,13,0,0,12,0,0,0,0,0,42,50,4,0,96
1101004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,4,0,4,0,0,3,0,0,0,0,3,6,0,0,0,4,4,13,0,0,17,3,8,0,0,11,0,8,0,0,8,0,5,0,0,3,3,7,0,0,9,3,3,0,0,11,0,0,0,0,0,26,48,4,3,78
1101006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,6,3,3,0,0,8,3,8,0,0,9,0,3,4,0,9,5,3,0,0,7,3,3,0,0,4,0,0,0,0,3,6,5,0,0,12,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,0,0,0,35,37,14,0,82
1101007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,8,0,3,0,0,3,0,5,0,0,7,3,3,0,0,8,0,0,0,0,4,0,3,0,0,5,5,7,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,17,28,8,0,60
1101008,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,3,0,0,3,0,3,3,3,4,0,7,3,0,3,0,9,3,4,6,0,16,4,0,4,0,12,4,3,0,0,8,0,7,0,0,6,15,7,0,0,24,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,3,8,0,14,0,0,0,0,0,43,33,32,3,113
1101009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,8,8,0,3,0,9,3,4,4,0,8,5,0,0,0,4,0,3,0,0,3,0,5,0,0,7,3,4,0,0,5,4,3,0,0,7,0,0,0,0,3,11,9,0,0,14,3,11,0,0,20,0,0,0,0,0,40,44,22,0,102
1101010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,0,3,4,3,0,0,6,0,0,0,0,3,0,4,3,0,9,3,7,0,0,12,0,4,3,0,7,4,3,0,0,9,9,8,0,0,15,5,8,0,0,9,3,4,0,0,3,3,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,3,0,3,38,39,18,7,104
1101011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4
1101012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,15,13,3,0,31
1101013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,0,6,0,3,0,0,3,3,3,0,0,6,3,0,0,0,7,6,9,0,0,14,0,3,0,0,3,0,0,0,0,0,27,21,4,0,45
1101015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,9,9,0,0,0,10,9,7,0,0,13,6,5,0,0,18,10,9,4,0,26,5,5,0,0,13,7,3,0,0,13,8,3,0,0,17,7,3,0,0,10,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,51,15,0,136
1101016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,0,0,0,0,8,3,4,3,0,15,3,5,0,0,8,0,3,0,0,11,4,3,3,0,15,4,11,0,0,18,5,11,0,0,18,3,7,0,0,7,3,11,0,0,10,4,10,3,0,13,0,0,0,0,3,48,71,16,0,124
1101017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,0,3,6,0,3,0,5,5,3,3,0,15,0,0,3,0,9,0,7,0,0,5,7,6,0,0,16,4,9,0,0,12,3,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,3,0,0,3,0,0,0,0,0,32,34,22,3,88
1101101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,5,7,0,0,0,6,3,0,0,0,7,3,0,4,0,5,3,3,0,0,7,0,3,3,0,10,10,10,6,0,33,13,14,0,0,27,6,20,0,0,28,5,13,0,0,19,9,9,0,0,21,7,11,0,0,13,0,0,0,0,0,69,87,12,3,175
1101102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,8,0,3,0,0,3,3,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,4,0,0,9,0,4,0,0,6,0,0,0,0,3,3,9,0,0,16,0,8,0,0,9,0,0,0,0,0,26,33,5,0,65
1101103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,3,5,5,0,0,4,0,0,0,0,7,0,0,0,0,4,3,4,0,0,13,9,3,0,0,12,3,0,0,0,4,0,4,0,0,8,4,10,0,0,17,3,4,0,0,10,3,0,0,0,3,41,37,5,0,86
1101104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,8,0,5,0,10,3,3,3,0,11,3,3,3,0,10,0,0,0,0,0,4,0,0,0,7,3,4,0,0,9,0,3,0,0,8,3,0,0,0,3,0,0,0,0,0,5,10,0,0,14,3,3,0,0,7,0,0,0,0,0,41,36,10,3,86
1101105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,0,0,0,3,5,0,0,0,6,6,0,0,0,6,7,3,0,0,9,3,3,0,0,6,5,5,0,0,11,5,4,0,0,11,8,9,0,0,12,5,6,0,0,11,14,17,0,0,29,3,12,0,0,17,6,0,0,0,6,74,64,5,0,146
1101106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,4,8,0,0,0,8,3,3,0,0,3,3,3,0,0,10,12,3,0,0,18,0,6,0,0,10,5,7,0,0,11,0,3,0,0,5,7,16,0,0,23,0,12,0,0,9,0,0,0,0,0,47,52,3,3,104
1101107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,0,0,0,5,3,0,0,0,3,3,0,0,0,5,0,3,0,0,7,0,0,0,0,5,0,3,0,0,4,0,4,0,0,9,3,6,0,0,10,7,4,0,0,12,0,8,0,0,8,3,15,0,0,18,0,6,0,0,7,0,0,0,0,0,31,50,7,0,87
1101108,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,6,0,6,0,0,0,0,3,8,0,0,0,6,0,0,0,0,3,3,0,3,0,10,3,9,0,0,16,0,9,0,0,9,0,4,0,0,11,9,10,4,0,21,3,8,0,0,10,5,3,0,0,5,0,0,0,0,3,0,0,0,0,0,4,0,0,0,10,0,0,0,0,3,47,50,20,0,112
1101109,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,0,3,3,0,0,0,4,0,0,0,0,4,3,5,0,0,6,4,6,0,0,8,5,3,0,0,5,5,4,0,0,14,3,11,0,0,14,0,7,0,0,9,0,0,0,0,0,42,45,3,0,94
1101110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,0,0,5,3,0,0,0,4,0,0,0,0,0,0,3,0,0,8,4,0,0,0,4,3,6,0,0,11,0,0,0,0,0,0,3,0,0,4,0,6,0,0,4,3,3,0,0,3,0,0,0,0,0,27,24,0,0,49
1101111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,8,0,0,0,6,3,0,0,0,3,5,0,0,0,6,0,4,0,0,3,8,3,3,0,18,5,6,0,0,11,4,3,0,0,8,8,6,0,0,16,10,13,0,0,21,4,15,0,0,18,0,0,0,0,0,60,56,7,3,128
1101112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,7,7,3,0,0,6,5,0,0,0,5,0,0,4,0,4,0,0,0,0,4,3,3,0,0,3,3,4,0,0,6,0,3,0,0,3,3,0,0,0,3,3,3,0,0,5,0,3,0,0,5,0,0,0,0,0,32,23,8,0,62
1101113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,3,0,0,3,4,3,0,0,3,0,0,0,0,4,0,0,0,0,3,3,0,0,0,3,3,4,0,0,10,0,0,0,0,0,22,11,4,0,42
1101115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,3,6,3,0,0,10,3,11,0,0,16,4,4,0,0,6,3,9,0,0,12,4,6,0,0,5,8,21,0,0,29,3,4,0,0,12,0,0,0,0,0,36,57,5,0,100
1101116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,3,0,0,0,4,5,0,0,0,3,0,0,0,0,3,0,3,0,0,5,5,0,0,0,5,5,3,0,0,10,3,4,0,0,11,0,0,0,0,0,3,0,0,0,3,0,5,0,0,11,4,9,0,0,12,0,0,0,0,0,38,31,10,0,80
1101117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0,0,3,4,3,0,0,5,0,0,0,0,3,3,0,0,0,5,3,3,0,0,9,3,11,0,0,13,0,8,0,0,7,0,3,0,0,9,0,0,0,0,0,3,3,0,0,6,4,4,0,0,6,0,0,0,0,0,31,36,3,0,75
1101118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,4,9,0,0,0,8,10,3,4,0,9,4,0,0,0,13,6,8,0,0,12,4,3,0,0,3,11,12,3,0,19,3,6,0,0,10,3,6,0,0,9,4,0,0,0,4,5,3,0,0,10,5,6,0,0,6,0,0,0,0,3,54,48,14,3,124
1101119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,5,0,0,0,4,0,0,0,0,3,3,0,0,0,3,8,0,0,0,9,3,0,3,0,8,3,4,0,0,9,10,9,0,0,16,7,11,0,0,20,0,10,0,0,13,0,0,0,0,0,38,47,6,0,95
1101120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,6,3,0,0,0,6,3,0,0,0,3,3,3,0,0,3,6,3,0,0,11,4,3,0,0,4,8,6,0,0,18,4,13,0,0,23,3,9,0,0,9,0,7,0,0,5,9,28,0,0,32,4,3,3,0,15,0,0,0,0,3,57,75,8,0,147
1101122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,7,0,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,3,0,0,7,3,3,0,0,5,3,3,0,0,10,4,0,0,0,9,0,4,0,0,6,0,4,0,0,5,8,9,0,0,15,0,4,0,0,9,0,0,0,0,0,31,42,5,0,81
1101123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,3,4,0,0,8,0,0,0,0,0,5,6,0,0,6,3,3,0,0,3,4,3,0,0,9,0,0,0,0,3,0,10,0,0,15,0,0,0,0,0,0,0,0,0,3,17,35,3,0,58
1101125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,3,0,3,3,0,5,0,10,0,7,0,0,5,4,0,0,0,7,7,9,0,0,14,10,14,5,0,27,6,13,0,0,24,8,6,0,0,15,0,7,0,0,12,7,4,0,0,15,3,8,0,0,14,0,0,0,0,4,51,76,29,0,155
1101126,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,0,5,3,0,0,0,3,4,0,3,0,7,8,3,0,0,9,5,0,0,0,5,0,4,3,0,3,5,4,0,0,3,8,11,3,0,13,3,7,0,0,14,9,10,0,0,11,6,3,0,0,9,3,11,0,0,15,7,3,3,0,9,3,0,0,0,3,56,53,16,0,127
1101127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,4,4,0,0,0,4,0,0,0,0,4,4,3,0,0,6,3,4,0,0,7,0,6,0,0,9,0,3,0,0,9,9,18,0,0,30,0,12,0,0,10,0,0,0,0,0,30,55,4,0,88
1101128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,3,0,0,0,3,3,3,0,0,8,0,4,3,0,9,0,5,0,0,6,0,5,0,0,4,0,3,0,0,3,4,13,0,0,17,3,3,0,0,5,0,0,0,0,0,27,36,3,0,70
1101129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,3,0,0,4,3,3,0,0,4,7,3,0,0,11,0,0,0,0,6,3,6,0,0,12,0,6,0,0,6,8,9,0,0,14,0,12,0,0,9,8,16,0,0,24,3,13,0,0,13,0,0,0,0,0,39,64,7,0,117
1101130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,9,3,0,0,0,7,6,5,0,0,10,3,0,0,0,5,5,6,0,0,14,11,8,0,0,15,3,9,0,0,8,8,14,0,0,21,15,31,0,0,49,6,11,3,0,21,0,0,0,0,0,75,90,10,0,176
1101131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,3,0,0,8,3,3,0,0,10,0,7,0,0,10,3,9,0,0,5,0,13,0,0,13,0,0,3,0,4,0,0,0,0,0,20,35,0,0,56
1101132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,0,3,0,0,7,3,0,0,0,3,3,0,0,0,7,9,13,0,0,19,3,11,0,0,7,0,0,0,0,0,29,37,8,0,70
1101133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,3,0,0,0,0,0,7,3,0,0,3,3,0,0,0,3,0,3,4,0,7,3,0,0,0,3,7,9,0,0,13,3,8,0,0,12,3,5,0,0,12,14,14,0,0,26,4,3,0,0,9,0,0,0,0,0,42,48,8,0,96
1101134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,6,0,0,0,8,5,0,0,0,5,0,0,0,0,3,4,0,0,0,9,8,3,3,0,13,0,9,0,0,8,8,0,0,0,7,5,4,0,0,8,10,6,0,0,18,3,9,0,0,9,0,0,0,0,0,50,29,8,0,92
1101135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,3,3,0,9,3,0,0,0,7,6,6,3,0,18,4,5,0,0,11,6,11,0,0,13,0,7,0,0,5,5,10,0,0,23,3,9,0,0,8,0,0,0,0,0,44,51,9,0,104
1101136,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,6,0,3,0,8,4,6,0,0,10,0,5,0,0,6,4,6,0,0,9,4,20,0,0,22,7,12,3,0,15,0,0,0,0,0,36,47,6,0,97
1101137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,3,0,0,0,0,3,3,3,0,0,6,3,4,0,0,4,0,8,0,0,13,0,3,0,0,3,9,4,0,0,10,12,14,0,0,28,0,8,0,0,10,0,0,0,0,0,38,45,3,0,91
1101139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,4,0,0,3,0,4,0,0,10,0,10,0,0,6,0,13,0,0,18,6,6,0,0,6,0,0,0,0,0,18,38,4,0,55
1101140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,4,0,0,6,3,0,4,0,8,6,0,0,0,9,9,6,0,0,12,3,3,0,0,10,8,4,0,0,5,0,3,0,0,6,5,22,4,0,27,0,12,0,0,14,0,0,0,0,0,50,54,10,0,105
1101141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,3,4,0,0,0,4,3,4,0,0,7,0,3,0,0,0,3,8,0,0,9,0,6,0,0,3,11,7,0,0,22,8,16,0,0,20,0,15,0,0,19,0,10,0,0,6,4,11,0,0,15,4,10,0,0,10,0,0,0,0,3,50,81,4,0,139
