SA3_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
12404,0,4,0,8,11,17,33,28,13,114,0,0,0,3,4,14,14,21,8,68,0,0,0,4,0,3,0,3,4,19,3,12,52,368,12,26,11,11,4,501,0,0,0,13,3,5,4,0,0,25,0,0,0,19,10,5,0,0,0,42,0,0,0,8,3,4,0,0,0,19,0,3,6,42,13,19,24,13,0,130,0,0,0,8,12,19,41,21,8,114,0,4,0,9,4,0,0,0,0,17,0,0,0,23,6,0,7,4,0,42,0,0,0,23,25,14,11,8,0,77,0,0,0,22,19,8,6,5,3,61,0,0,0,11,10,56,130,74,16,298,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,26,96,0,0,0,0,0,115,0,0,4,9,6,19,54,25,18,130,0,12,32,162,109,117,53,21,4,516,0,0,0,11,4,28,14,12,5,75
12405,0,0,0,14,14,21,57,27,13,148,0,4,5,9,12,29,44,60,14,173,0,0,0,16,5,11,6,0,0,42,10,72,101,808,160,142,112,38,19,1464,0,4,3,73,24,26,16,10,0,155,0,3,6,46,10,19,21,9,0,111,0,7,24,127,60,46,16,7,0,297,0,0,5,29,19,26,36,19,3,135,0,0,0,17,12,47,68,69,19,247,0,0,3,13,4,4,4,0,0,30,0,0,13,56,25,27,10,8,4,140,0,4,13,135,99,94,59,23,5,425,0,5,13,23,18,25,21,6,0,108,0,0,0,14,17,82,123,59,14,313,0,0,0,16,17,21,18,12,3,92,0,10,0,23,22,23,10,5,0,85,0,0,20,121,5,0,3,0,0,157,0,0,0,4,6,16,31,21,3,81,20,169,252,650,276,198,92,27,8,1685,0,0,0,8,4,11,11,6,0,43
12501,0,0,8,50,30,15,19,13,0,148,3,5,0,12,4,20,43,61,28,164,7,38,115,524,147,228,153,21,5,1240,61,253,337,2552,306,200,103,45,16,3876,4,25,59,343,111,75,58,19,4,694,4,36,72,522,71,45,14,4,0,771,0,25,64,287,172,104,22,3,3,688,0,3,3,69,12,4,17,7,4,122,0,0,11,78,24,50,72,76,62,379,8,3,8,93,37,14,3,9,3,179,47,134,438,3642,1066,854,349,156,30,6711,6,23,59,408,393,437,373,175,36,1919,7,28,93,690,134,98,75,48,0,1184,0,0,0,5,3,4,20,20,8,61,0,0,5,23,8,9,8,0,0,56,0,9,25,166,115,76,40,18,3,458,7,32,2776,3823,70,30,10,6,0,6756,0,3,7,13,5,0,3,0,0,36,7,60,140,365,131,114,66,12,0,904,0,0,0,11,0,8,22,20,3,64
12502,0,4,8,35,25,23,17,37,9,161,0,0,0,5,10,10,25,54,24,126,19,111,134,733,297,687,444,82,18,2524,26,235,175,1238,361,229,138,81,18,2502,0,14,48,226,143,71,58,23,9,598,3,52,87,593,156,162,111,30,5,1205,0,14,5,81,51,29,10,4,0,189,0,3,6,35,32,14,20,10,8,126,0,0,6,41,17,58,85,80,41,326,0,8,24,61,41,21,9,5,0,163,8,155,310,1454,997,572,321,134,31,3981,5,9,8,149,185,272,206,104,31,968,0,49,83,314,192,148,168,71,9,1035,0,0,0,0,0,8,23,14,8,55,0,0,3,18,6,9,12,8,6,60,0,0,0,37,30,37,26,8,0,127,0,0,11,78,17,7,0,0,0,116,0,5,3,8,8,0,18,17,8,63,9,50,134,221,138,141,64,31,5,796,0,0,0,11,7,4,3,0,0,24
12503,0,0,6,51,31,13,70,71,26,267,0,0,5,21,27,53,146,200,73,517,4,8,24,206,59,173,91,17,7,592,36,198,496,2442,489,289,217,110,47,4320,0,16,36,241,121,70,56,20,7,571,3,111,242,943,176,117,57,28,15,1684,15,144,324,1336,688,506,139,68,22,3255,0,3,6,26,33,32,51,33,7,194,0,0,7,32,44,131,243,289,213,965,0,6,4,32,11,8,0,3,4,65,3,12,48,214,139,138,46,57,10,674,53,190,399,3113,2436,2514,1715,740,178,11334,9,35,74,351,108,91,85,22,9,781,0,0,0,11,12,53,334,361,122,905,0,0,15,53,21,32,31,24,18,199,0,3,27,211,93,94,71,25,7,527,3,22,1222,2225,154,41,29,7,0,3702,0,0,4,8,4,3,19,26,20,88,17,147,342,693,314,205,119,40,8,1887,0,0,0,15,17,23,31,19,3,124
12504,6,8,9,50,22,18,57,57,18,243,0,0,0,18,10,51,74,168,70,396,3,15,61,389,128,274,167,32,16,1088,887,3578,2632,23272,2253,973,630,193,55,34474,0,14,57,257,115,70,65,29,7,619,6,78,122,921,288,214,111,44,18,1791,0,19,32,186,101,87,21,11,8,470,0,21,5,82,30,31,29,21,17,236,0,8,19,72,41,73,120,116,73,524,0,8,22,74,39,23,11,9,4,193,3,54,134,646,415,333,176,106,30,1889,9,37,45,364,393,530,431,261,60,2128,11,29,83,448,135,126,158,57,14,1058,0,0,0,12,6,43,140,180,74,448,0,4,10,52,17,38,38,15,0,176,0,0,9,95,56,31,46,9,6,263,11,29,1237,2118,115,35,8,0,0,3552,0,3,0,11,8,16,34,28,12,115,21,137,262,663,306,283,157,53,16,1905,0,0,0,8,8,6,8,4,0,36
12601,0,4,13,25,13,18,23,30,15,128,0,0,0,5,3,8,10,11,3,43,10,138,130,627,292,538,423,56,16,2216,61,510,189,1952,449,362,165,58,31,3777,0,8,25,120,67,38,26,17,3,305,0,10,15,214,59,58,51,12,4,430,0,3,0,6,6,0,4,0,0,21,0,14,6,18,28,30,16,12,0,130,0,4,0,15,13,21,42,34,24,157,0,19,15,46,35,22,10,7,0,157,11,159,275,974,663,336,189,61,13,2679,0,0,0,22,24,39,35,31,14,157,6,33,57,231,135,140,165,55,4,823,0,0,0,0,0,3,6,0,0,14,0,4,4,14,7,9,7,0,0,39,0,0,4,21,15,9,12,6,0,66,0,0,61,121,19,8,0,0,0,210,0,0,6,8,22,12,7,21,6,92,5,41,90,124,100,98,82,41,11,592,0,0,0,0,0,0,3,0,3,9
12602,3,5,16,135,75,37,76,70,31,449,0,4,18,32,24,70,124,169,71,515,26,122,236,1419,525,766,683,124,40,3938,93,332,411,3350,445,319,236,128,39,5349,10,39,181,722,235,166,138,77,26,1588,11,45,62,1168,216,239,202,92,49,2087,4,9,7,62,39,41,24,23,5,204,0,11,17,161,85,91,39,51,15,468,0,16,24,226,84,210,433,445,292,1739,10,28,44,257,174,85,38,9,8,660,20,139,388,2421,898,662,401,201,39,5172,5,9,13,139,153,220,211,136,47,928,5,40,153,842,314,263,303,139,30,2083,0,0,0,4,3,22,48,38,10,130,0,0,9,33,14,23,18,7,3,114,0,0,17,64,32,30,33,21,0,203,0,3,221,565,16,5,6,3,0,818,0,5,16,29,32,24,31,37,24,184,13,95,133,509,322,331,179,87,15,1684,0,0,4,18,11,22,38,19,7,113
12701,0,10,14,50,30,23,68,40,12,240,0,7,17,48,14,66,61,68,19,303,0,4,9,94,19,34,16,4,0,193,18,195,204,2014,431,212,130,40,10,3251,0,17,32,174,81,34,36,16,0,389,0,26,44,267,88,120,73,30,5,646,8,377,844,3480,1517,1131,649,227,72,8300,0,25,10,89,18,20,30,18,6,218,3,4,12,75,129,313,463,402,211,1619,0,4,5,18,9,7,0,0,0,42,0,0,8,52,23,18,0,6,0,108,3,48,77,801,544,477,281,104,19,2366,0,4,21,109,42,39,40,13,0,280,0,0,0,16,21,91,240,157,23,559,0,0,8,69,40,52,60,31,5,265,0,0,0,18,6,13,3,0,0,54,4,18,49,955,46,35,8,7,0,1114,0,0,0,16,10,12,30,16,10,92,25,349,486,976,290,191,92,25,3,2431,0,5,6,94,99,126,123,47,5,501
12702,0,4,18,49,26,23,106,125,28,382,0,12,45,40,16,43,93,102,33,384,0,5,9,183,40,69,72,10,9,400,4,19,54,233,86,81,82,22,13,591,0,11,22,171,64,57,65,22,5,414,0,28,87,370,161,228,148,91,48,1163,26,2187,2996,8034,4010,3453,2248,1058,325,24336,0,0,0,9,17,14,39,15,7,98,5,10,11,50,111,423,852,1013,581,3041,0,0,4,24,12,0,4,0,4,51,0,4,5,44,11,17,10,4,3,102,76,172,100,366,388,424,300,108,25,1971,5,14,63,323,85,83,79,25,3,677,0,0,0,14,14,115,335,286,89,851,0,0,6,20,19,40,65,22,6,173,0,0,5,52,41,41,26,5,5,173,0,0,30,56,3,0,3,0,0,99,0,3,8,6,3,7,31,22,12,85,25,261,492,784,198,152,100,27,3,2039,0,8,10,75,76,194,271,107,32,766
12703,0,11,18,65,32,22,65,52,42,308,0,8,20,79,55,114,181,209,51,715,0,14,20,137,47,53,50,4,0,321,26,312,476,2574,962,602,259,92,34,5337,3,29,58,420,132,98,94,35,0,872,7,22,46,261,55,54,22,21,3,483,12,624,1018,2708,1041,830,484,216,68,7002,0,26,9,46,26,23,15,11,7,171,0,5,9,63,82,155,308,322,226,1170,0,8,12,23,18,7,0,3,5,80,0,3,16,92,48,23,7,7,0,208,15,61,126,936,650,627,334,125,31,2900,3,24,36,176,55,95,49,23,6,477,0,0,0,4,6,24,74,78,24,218,0,0,12,61,26,67,57,25,21,266,0,0,11,66,23,18,11,0,0,131,0,25,194,956,122,29,18,0,0,1356,0,0,4,10,6,6,23,10,12,71,25,172,383,868,320,231,89,28,0,2126,0,8,21,249,172,185,180,76,5,902
12801,0,5,19,104,56,52,88,86,50,454,0,14,16,47,41,123,206,195,83,721,3,31,36,108,78,107,91,26,5,495,0,10,46,197,89,54,43,41,20,487,0,8,18,102,81,37,34,21,8,311,0,6,8,49,16,8,11,3,0,102,0,0,0,16,8,9,4,0,0,36,0,29,26,200,93,67,52,29,15,516,0,8,0,95,41,102,164,180,119,703,0,11,11,63,45,28,12,0,0,177,0,0,10,59,16,16,6,9,5,122,0,5,4,40,61,71,54,34,8,278,0,6,20,58,65,60,66,37,6,305,0,0,0,12,4,18,65,65,16,176,0,0,4,12,8,17,15,5,0,60,0,0,0,13,4,10,0,0,0,31,0,0,14,48,14,0,0,0,0,74,3,0,3,30,24,30,57,57,27,234,11,59,125,580,412,307,197,107,28,1823,0,6,6,72,55,95,60,25,4,323
12802,0,8,3,70,67,57,95,97,30,427,0,4,3,13,36,84,125,104,40,415,4,11,12,95,41,102,90,10,5,369,0,25,29,262,114,93,61,44,28,653,0,8,18,69,40,46,36,9,12,229,0,7,3,61,9,12,9,0,0,105,0,0,0,24,7,5,3,0,0,49,3,21,15,179,106,78,38,23,11,474,0,8,4,62,30,89,129,84,68,469,0,4,10,53,50,20,0,0,0,147,0,5,7,70,39,25,17,4,0,160,5,3,4,60,92,115,101,35,8,426,0,7,14,64,46,68,82,20,9,306,0,0,0,5,8,24,53,48,13,152,0,0,0,12,18,32,28,13,10,112,0,0,0,19,3,5,9,0,0,39,0,3,32,143,19,0,0,0,0,202,0,3,6,29,17,26,50,49,35,219,3,38,89,388,331,295,147,67,18,1367,0,0,0,45,63,106,117,42,13,385
19797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,3,14,0,3,4,3,0,30,0,0,0,3,0,0,0,3,0,10,0,3,6,19,3,8,0,0,0,32,0,0,7,55,4,7,0,0,0,78,0,0,3,28,5,3,0,0,0,32,0,0,7,11,7,5,0,0,0,28,0,0,3,8,0,0,0,0,0,10,0,0,0,17,7,5,0,4,0,29,0,0,0,17,0,6,9,0,0,31,3,0,4,8,0,0,0,0,0,14,0,0,3,11,3,0,0,0,0,21,0,0,0,5,4,3,5,0,0,20,0,0,11,37,8,6,3,0,0,67,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,0,0,0,17,0,0,0,13,0,8,8,5,0,37,0,7,10,60,38,48,34,3,0,194,0,0,0,0,3,0,0,0,0,4
