region_id,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_c_o_c_c_g,C11_550_649_Ot_lan_ty,C11_550_649_Lan_ty_ns,C11_550_649_Tot,C11_650_over_REA,C11_650over_ST_HA,C11_650ove_Pe_no_sa_ho,C11_650ov_H_co_op_c_ch_gr,C11_650over_Oth_lan_typ,C11_650over_LLT_NS,C11_650_over_Tot,C11_R_NS_REA,C11_R_NS_ST_HA,C11_R_NS_Pe_no_sa_ho,C11_R_NS_H_co_op_c_ch_gr,C11_R_NS_Oth_lan_typ,C11_R_NS_Land_typ_ns,C11_Rent_not_statd_Tot,C11_Tot_REA,C11_Tot_ST_HA,C11_T_Pe_no_sa_ho,C11_Tot_Ho_co_op_co_ch_gr,C11_Tot_Oth_lan_typ,C11_Tot_LLT_NS,C11_T_T
112021249,10,0,113,35,3,91,0,5,0,134,30,0,74,0,3,0,107,44,0,78,0,0,3,125,95,3,76,0,5,0,179,55,3,28,0,0,3,89,14,0,3,3,0,0,20,4,0,0,0,0,0,4,0,0,3,0,0,0,3,6,0,23,3,9,0,41,291,9,567,16,36,71,990
112031250,35,0,86,28,12,36,0,44,3,123,34,0,41,3,17,0,95,94,11,29,0,15,0,149,270,0,77,3,6,5,361,278,3,47,3,6,0,337,118,0,22,0,3,3,146,57,0,14,0,0,0,71,48,3,12,0,4,0,67,12,4,8,0,7,3,34,947,100,318,20,137,31,1553
112031251,4,0,106,69,21,48,0,14,0,152,45,3,35,3,5,0,91,80,8,35,8,0,0,131,190,4,65,0,5,0,264,97,3,25,0,3,0,128,6,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,3,0,7,5,12,11,0,3,0,31,522,138,253,21,40,10,984
112031252,9,0,56,15,0,64,5,9,3,96,22,0,38,0,5,0,65,26,0,75,0,4,3,108,66,0,71,0,3,3,143,54,0,35,0,0,0,89,9,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,0,0,0,6,5,0,19,0,4,3,31,203,3,413,5,45,53,722
112031253,12,0,63,9,12,41,4,4,0,70,24,3,43,0,4,0,74,109,7,63,0,13,0,192,257,3,86,0,9,0,355,385,0,88,0,13,4,490,62,0,15,0,0,0,77,8,0,3,0,0,0,11,7,0,6,0,3,0,16,5,4,20,0,11,6,46,866,75,420,10,73,37,1481
112031254,24,0,148,39,34,68,9,15,0,165,75,4,73,0,9,3,164,252,10,108,0,3,3,376,478,11,202,5,27,6,729,337,6,109,3,18,4,477,91,0,37,0,3,0,131,19,0,3,0,0,0,22,22,0,10,0,3,0,35,32,18,23,4,11,5,93,1382,233,716,46,117,55,2549
112031255,39,3,184,18,48,65,11,30,3,175,20,17,47,3,17,0,104,100,18,94,0,8,4,224,379,8,188,3,19,9,606,458,9,171,8,27,3,676,114,0,36,0,4,0,154,16,3,6,3,6,0,34,13,3,11,0,3,0,30,21,24,25,20,9,3,102,1139,375,690,82,171,71,2528
113011256,24,3,346,305,80,79,16,21,3,504,205,11,67,3,20,3,309,317,10,62,0,8,3,400,141,3,26,0,4,0,174,82,0,16,0,0,0,98,3,3,0,0,0,0,6,0,0,3,0,3,0,6,12,0,0,0,0,0,12,21,20,17,4,10,5,77,1289,330,359,53,106,59,2196
113011257,42,7,238,105,9,149,6,42,4,315,36,0,50,0,14,0,100,33,0,15,0,6,0,54,9,0,7,0,4,0,20,4,0,3,0,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,5,8,3,35,0,40,6,92,238,30,537,33,298,120,1256
113011258,15,3,179,189,31,76,0,18,0,314,110,3,43,0,0,0,156,66,0,7,0,0,0,73,28,3,3,0,0,3,37,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,11,0,12,3,35,485,128,223,20,74,44,974
113011259,17,0,170,63,15,65,0,12,0,155,20,0,16,0,0,0,36,18,0,9,0,0,0,27,3,0,5,0,0,0,8,4,0,3,0,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,3,15,0,13,3,37,168,52,238,15,77,37,587
113021260,14,0,65,45,6,39,0,7,0,97,15,0,18,0,0,0,33,12,0,7,0,0,0,19,9,0,6,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,5,0,12,93,19,152,3,48,20,335
113021261,4,0,121,113,58,37,0,11,0,219,74,9,23,0,4,3,113,77,3,23,3,0,3,109,64,0,8,0,0,0,72,7,0,0,0,0,0,7,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,7,8,10,6,3,3,4,34,406,161,141,14,32,25,779
113021262,16,0,96,31,3,25,0,8,3,70,19,3,10,0,3,0,35,13,0,9,0,3,0,25,10,0,3,0,0,0,13,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,3,6,0,7,0,16,99,34,136,8,101,36,414
113031263,3,3,155,86,33,57,0,10,0,186,24,5,23,0,4,0,56,29,0,11,0,4,3,47,22,0,9,0,3,0,34,0,0,4,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,6,5,14,3,0,9,3,34,242,168,179,0,55,42,686
113031264,8,3,50,43,8,19,0,12,0,82,28,0,12,0,4,0,44,15,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,9,0,8,0,17,106,30,102,0,59,27,324
113031265,4,3,84,60,15,30,0,4,0,109,40,3,20,0,3,0,66,40,0,7,0,0,0,47,12,0,6,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,4,0,25,195,59,132,14,31,23,454
113031266,12,0,153,84,12,48,4,10,3,161,26,0,10,0,3,0,39,9,0,3,3,0,0,15,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,9,3,4,4,27,169,64,201,43,48,38,563
113031267,5,0,159,174,39,51,3,16,0,283,67,15,36,3,19,0,140,187,8,59,0,13,0,267,243,3,68,0,17,3,334,144,0,25,0,8,0,177,46,0,4,0,6,0,56,4,3,0,0,0,0,7,6,0,0,0,0,0,6,13,14,13,3,11,0,54,964,174,314,23,98,21,1594
113031268,0,3,7,3,0,6,0,7,0,16,3,0,13,0,5,0,21,32,3,8,0,0,0,43,57,0,16,0,0,0,73,33,0,9,0,3,0,45,3,0,3,0,0,0,6,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,134,3,72,3,20,9,241
113031269,4,4,259,138,111,64,12,40,5,370,69,35,56,3,93,3,259,284,16,89,0,36,0,425,393,7,87,0,11,0,498,199,0,28,0,4,4,235,26,0,7,0,0,0,33,3,3,0,0,0,0,6,14,3,0,0,0,0,17,23,34,10,3,12,0,82,1209,562,392,40,205,41,2449
113031270,4,0,236,279,72,62,7,17,5,442,170,35,48,3,26,0,282,319,8,88,3,23,0,441,288,3,63,0,19,0,373,112,3,28,0,3,0,146,29,0,5,0,0,0,34,3,3,3,0,3,0,12,9,0,4,0,4,0,17,23,27,22,0,13,7,92,1307,442,380,41,126,29,2325
113031271,13,3,135,57,5,95,0,27,0,184,28,0,52,0,32,0,112,57,0,49,0,13,0,119,52,0,16,0,3,0,71,21,0,8,0,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,17,0,12,3,37,259,23,432,23,163,63,963
114011272,6,0,43,20,0,36,0,3,0,59,25,0,24,0,9,0,58,71,0,25,0,5,0,101,99,0,24,0,0,3,126,46,0,7,0,4,0,57,5,0,4,0,0,0,9,4,0,0,0,0,0,4,6,0,3,0,9,0,18,3,3,11,5,5,3,30,293,21,181,5,65,31,596
114011273,0,0,12,13,0,11,0,3,0,27,19,0,15,0,0,0,34,66,0,7,0,3,0,76,82,0,8,0,0,0,90,38,0,6,0,0,3,47,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,6,0,4,0,10,229,3,77,0,16,3,328
114011274,4,0,40,56,0,36,0,4,0,96,41,0,25,0,0,0,66,91,0,27,0,3,0,121,51,0,17,0,0,0,68,9,0,8,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,9,8,0,6,0,0,0,14,284,3,147,20,14,14,482
114011275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
114011276,0,0,26,48,0,20,3,7,0,78,42,0,8,0,12,0,62,84,0,16,0,0,0,100,71,0,11,0,0,0,82,42,0,8,0,3,0,53,4,0,3,0,0,3,10,4,0,0,0,0,0,4,4,0,4,0,5,0,13,10,0,5,0,0,0,15,321,24,98,3,30,12,488
114011277,6,0,157,103,72,57,18,25,3,278,89,31,47,6,38,3,214,177,11,63,8,33,3,295,222,3,40,5,14,0,284,60,3,12,0,4,0,79,6,0,4,0,0,0,10,3,0,3,0,0,0,6,8,3,5,0,0,0,16,16,16,6,0,11,3,52,730,282,288,62,144,24,1530
114011278,18,0,380,153,133,53,26,43,3,411,71,50,47,9,57,3,237,187,30,51,12,14,3,297,302,7,37,6,9,0,361,149,5,11,0,4,0,169,3,0,3,0,3,0,9,3,0,3,0,0,0,6,0,3,3,0,0,0,6,14,28,16,4,9,3,74,956,724,304,111,179,34,2308
114011279,6,0,75,81,11,74,4,12,0,182,155,9,58,3,24,0,249,273,9,50,0,16,5,353,145,3,23,0,3,0,174,10,0,3,0,3,0,16,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,6,7,0,8,0,3,4,22,707,42,267,21,72,32,1141
114011280,16,0,42,40,3,33,3,7,0,86,67,0,20,0,4,0,91,54,0,19,0,4,0,77,15,0,4,0,0,0,19,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,4,4,6,0,14,188,11,109,14,45,12,379
114011281,3,0,13,4,0,6,0,3,0,13,4,0,9,0,0,0,13,5,0,9,0,0,0,14,7,0,5,0,0,0,12,11,0,3,0,0,0,14,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,31,0,59,0,9,8,107
114011282,10,0,138,64,51,74,9,13,5,216,82,18,60,3,6,0,169,306,29,98,9,12,3,457,207,3,78,4,6,0,298,42,0,22,0,3,0,67,5,0,0,0,0,0,5,0,0,4,0,0,0,4,8,0,3,0,0,0,11,12,3,12,8,7,0,42,740,179,412,56,61,30,1478
114011283,3,0,24,17,0,28,0,3,3,51,21,0,18,0,3,3,45,34,0,23,0,0,0,57,22,0,8,0,3,0,33,5,0,3,0,0,0,8,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,0,0,0,11,106,0,132,0,24,23,285
114021284,3,3,47,32,19,23,18,5,3,100,26,4,14,3,6,0,53,72,3,22,9,0,0,106,123,13,37,0,9,0,182,164,0,25,0,0,0,189,96,3,15,0,0,0,114,46,0,4,0,3,0,53,25,0,6,0,3,0,34,11,7,8,6,3,5,40,599,69,185,56,38,27,974
114021285,0,0,11,5,0,11,0,0,0,16,12,0,11,0,3,0,26,47,0,12,0,0,0,59,68,0,10,0,3,0,81,43,0,7,0,3,0,53,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,191,3,69,0,12,7,282
114021286,6,3,73,38,35,33,6,6,0,118,45,10,23,4,0,0,82,74,11,32,6,0,0,123,98,10,22,4,5,0,139,101,0,20,0,0,0,121,16,3,5,0,0,0,24,10,0,0,0,0,0,10,8,0,0,0,0,0,8,4,5,3,3,4,4,23,401,110,169,44,24,18,766
114021287,7,3,106,55,43,24,7,8,3,140,36,15,24,0,0,0,75,115,48,29,8,4,3,207,135,16,45,3,5,0,204,108,3,6,3,3,0,123,17,0,4,0,0,0,21,0,3,3,0,0,0,6,6,0,4,0,3,0,13,6,7,12,4,7,3,39,499,206,184,50,45,25,1009
114021288,5,0,11,3,0,7,0,3,3,16,5,0,10,0,4,0,19,20,0,14,0,0,0,34,27,0,12,0,4,0,43,10,0,4,0,0,0,14,5,0,4,0,0,0,9,3,0,0,0,0,0,3,3,0,3,0,0,0,6,3,0,4,0,4,0,11,82,3,83,3,27,19,217
114021289,0,0,28,23,0,16,3,3,0,45,13,0,8,0,3,3,27,36,0,19,0,0,0,55,45,0,18,0,0,0,63,26,0,9,0,0,0,35,11,0,3,0,0,0,14,3,0,3,0,0,0,6,3,0,0,0,0,0,3,5,0,8,0,10,0,23,180,0,119,6,33,33,371
115011290,0,0,30,6,13,6,0,0,0,25,10,0,11,0,7,0,28,9,4,18,0,4,0,35,61,0,51,0,4,0,116,446,3,79,3,3,0,534,375,0,25,0,0,4,404,50,0,9,0,0,0,59,23,0,3,0,0,0,26,22,3,12,0,3,5,45,1002,50,248,24,24,23,1371
115011291,3,0,9,0,3,3,0,6,0,12,4,0,0,0,4,0,8,7,0,3,0,8,0,18,16,4,13,0,3,0,36,58,0,19,0,3,0,80,122,0,19,0,3,0,144,88,0,12,3,0,0,103,95,0,14,6,3,0,118,12,5,7,0,9,0,33,402,22,108,14,45,10,601
115011292,3,0,20,3,7,15,3,0,0,28,4,3,13,0,9,0,29,10,3,22,0,3,0,38,41,3,31,0,3,0,78,397,0,78,0,3,5,483,496,0,57,0,3,3,559,157,0,17,0,3,0,177,132,0,18,0,0,0,150,22,0,17,3,7,4,53,1271,47,299,12,37,25,1691
115011293,0,0,23,0,3,0,6,0,0,9,0,0,6,0,4,0,10,8,0,6,5,3,0,22,6,3,13,3,0,0,25,58,3,23,0,3,0,87,177,0,21,0,4,0,202,163,0,17,0,0,0,180,160,0,18,0,0,0,178,8,3,12,28,3,0,54,584,12,141,88,20,7,852
115011294,0,3,10,0,0,0,3,0,0,3,0,0,7,0,0,0,7,0,0,0,3,0,0,3,3,0,3,3,0,0,9,9,0,3,0,0,0,12,25,0,0,0,0,3,28,16,0,3,0,0,0,19,31,0,5,0,0,0,36,3,0,5,3,0,0,11,87,0,40,18,3,9,157
115011295,0,0,3,0,0,3,0,8,0,11,0,0,5,0,17,0,22,3,3,7,0,20,0,33,16,4,13,0,9,0,42,69,0,32,0,3,0,104,200,6,40,0,3,0,249,187,0,23,0,0,0,210,173,0,12,0,0,0,185,11,0,9,3,3,4,30,665,13,165,3,67,17,930
115011296,0,0,16,5,0,0,17,0,0,22,0,0,0,3,7,0,10,4,0,0,0,5,0,9,8,0,4,0,0,0,12,26,3,5,0,4,0,38,60,0,14,0,0,0,74,46,0,6,3,0,0,55,95,0,13,0,0,0,108,12,0,11,7,0,0,30,256,3,75,43,16,8,401
115021297,8,3,39,5,0,26,3,10,0,44,3,0,28,3,6,3,43,14,0,35,3,0,0,52,51,0,34,0,8,0,93,95,0,49,3,6,0,153,86,0,25,0,5,0,116,59,0,16,3,0,0,78,87,0,26,0,7,0,120,13,0,18,3,17,0,51,417,3,347,24,90,65,946
115021298,0,0,8,3,0,5,0,4,0,12,4,0,9,3,0,0,16,4,0,17,0,0,0,21,14,0,24,0,3,0,41,21,0,18,0,7,0,46,27,0,9,0,0,0,36,13,0,6,0,0,0,19,10,0,7,0,0,0,17,7,0,5,6,0,0,18,106,0,127,15,22,19,289
115031299,0,0,7,3,0,15,0,0,0,18,4,0,11,0,3,0,18,3,0,10,0,0,0,13,7,0,0,0,0,0,7,8,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,5,0,16,34,0,58,3,20,16,131
115031300,7,0,35,16,0,32,0,37,0,85,9,0,25,0,8,3,45,44,0,42,0,6,0,92,112,0,33,0,6,0,151,112,0,37,0,3,0,152,50,0,15,0,3,0,68,29,0,3,0,0,0,32,20,0,4,0,0,0,24,3,0,20,3,7,3,36,403,0,278,17,101,31,830
115041301,3,0,16,6,0,13,0,12,0,31,13,0,18,0,7,0,38,19,0,22,0,8,0,49,47,0,25,0,4,0,76,78,0,23,0,10,0,111,40,0,4,0,0,0,44,28,0,9,0,0,0,37,9,0,3,0,0,0,12,5,4,8,0,3,5,25,248,4,161,0,53,21,487
115041302,0,0,13,13,0,6,0,3,0,22,5,3,7,0,6,0,21,5,0,10,0,5,0,20,11,0,24,0,8,0,43,46,0,18,0,3,0,67,160,0,20,0,0,0,180,179,0,27,3,3,0,212,97,0,14,0,0,0,111,8,0,12,0,4,0,24,530,7,164,6,35,15,757
116011303,3,0,79,11,37,24,9,3,0,84,19,7,23,0,3,3,55,144,19,53,12,3,3,234,683,5,118,6,9,4,825,587,9,79,0,16,4,695,40,0,9,0,0,0,49,4,3,3,0,0,0,10,16,0,6,0,0,0,22,21,17,18,4,5,3,68,1535,245,357,49,45,32,2263
116011304,0,3,165,15,87,19,3,6,0,130,21,22,19,0,0,3,65,57,30,24,3,5,3,122,250,39,94,0,5,3,391,342,7,78,3,9,0,439,40,0,7,0,0,0,47,3,0,3,0,0,0,6,3,3,6,0,0,0,12,14,30,13,4,6,3,70,752,586,291,27,34,27,1717
116011305,0,0,91,13,90,32,4,0,0,139,34,19,40,3,8,0,104,129,4,56,0,7,3,199,533,3,164,3,12,7,722,615,3,100,0,24,0,742,58,0,29,0,0,0,87,10,3,0,0,0,0,13,12,0,3,0,3,0,18,21,24,27,6,5,12,95,1436,334,507,53,68,37,2435
116011306,3,0,229,4,149,12,3,0,4,172,16,46,18,3,0,0,83,40,154,33,0,0,3,230,229,44,63,3,6,0,345,282,3,50,3,12,0,350,53,3,14,0,0,0,70,9,0,0,0,0,0,9,11,3,0,0,0,0,14,6,47,14,0,5,0,72,653,1026,226,18,26,19,1968
116011307,0,3,184,13,98,17,18,6,0,152,14,29,26,4,3,0,76,55,73,35,6,0,3,172,244,31,98,8,3,0,384,329,3,75,4,5,3,419,120,0,27,0,0,0,147,18,0,8,0,0,0,26,6,4,3,0,0,0,13,14,55,8,3,4,5,89,813,822,327,60,24,33,2079
116011308,4,3,132,14,104,23,4,0,0,145,25,46,21,7,3,0,102,59,32,39,0,5,0,135,287,5,83,9,8,5,397,488,4,97,0,5,0,594,68,0,9,0,0,0,77,12,3,0,0,0,0,15,6,0,7,0,0,0,13,11,33,24,3,3,3,77,974,512,347,42,28,29,1932
116021309,0,0,13,0,0,4,0,5,0,9,4,0,5,0,11,0,20,3,3,4,0,7,0,17,8,0,16,0,3,0,27,116,0,35,0,0,0,151,268,0,29,0,0,0,297,148,3,11,3,3,0,168,31,0,4,6,0,3,44,9,0,9,0,3,0,21,590,6,127,16,35,6,780
116021310,3,0,10,4,0,7,0,12,0,23,3,0,5,0,12,0,20,0,0,14,0,19,0,33,18,0,15,0,12,0,45,201,0,40,0,4,0,245,287,0,43,0,0,0,330,301,0,30,0,4,0,335,63,0,10,0,0,0,73,11,0,10,0,5,4,30,895,0,180,0,74,10,1159
116021311,0,0,47,4,23,8,3,4,0,42,6,6,16,3,7,0,38,27,8,25,3,9,0,72,207,33,86,3,3,0,332,748,3,94,0,11,3,859,232,0,25,0,4,0,261,25,0,6,0,0,0,31,8,0,6,0,0,0,14,11,11,13,3,3,3,44,1280,180,303,18,41,13,1835
116021312,20,0,49,33,28,23,9,40,4,137,32,8,23,0,38,0,101,76,18,32,6,21,0,153,184,22,59,0,9,0,274,173,3,26,0,4,0,206,50,0,12,0,3,0,65,10,0,7,0,0,0,17,10,0,5,0,0,0,15,16,5,15,0,13,4,53,587,118,256,22,158,32,1173
116031313,0,3,487,17,449,18,9,0,0,493,24,233,21,7,3,0,288,137,74,43,0,5,3,262,388,17,72,0,21,6,504,66,3,10,4,3,0,86,6,3,3,0,0,0,12,4,0,0,0,0,0,4,4,4,4,0,0,0,12,14,96,13,5,3,4,135,668,1732,204,45,38,22,2709
116031314,3,0,29,0,13,3,3,3,3,25,3,9,11,3,0,0,26,10,0,15,0,0,0,25,94,14,34,0,3,3,148,209,8,33,3,3,0,256,10,0,7,0,0,0,17,5,0,0,0,0,0,5,0,0,3,0,0,0,3,4,0,6,0,0,3,13,335,81,116,9,12,12,565
116031315,0,0,18,5,6,10,7,0,0,28,13,3,11,3,4,0,34,29,4,31,3,0,0,67,235,3,92,10,9,0,349,418,0,61,9,8,3,499,27,0,11,0,0,0,38,0,0,0,3,0,0,3,4,0,5,0,0,0,9,4,3,17,3,4,5,36,735,38,255,44,25,16,1113
116031316,0,5,404,13,329,9,3,0,3,357,27,262,13,6,3,0,311,154,111,40,3,3,0,311,386,4,50,0,7,6,453,45,3,19,0,3,0,70,28,3,6,0,3,0,40,3,3,4,0,0,0,10,4,3,0,0,0,0,7,11,89,6,5,3,6,120,674,1601,159,28,25,23,2510
116031317,0,0,192,27,154,40,12,3,3,239,82,89,43,3,3,0,220,420,35,102,0,10,4,571,857,6,134,6,20,8,1031,278,6,36,3,13,4,340,14,0,7,0,0,0,21,7,0,3,0,0,0,10,12,8,3,0,3,0,26,29,53,22,5,0,7,116,1740,741,428,47,61,41,3058
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3
116031319,3,0,59,13,23,10,0,0,0,46,8,6,18,0,3,0,35,46,9,39,3,3,0,100,283,33,90,5,6,0,417,374,0,46,0,3,0,423,38,0,16,0,0,0,54,0,0,5,0,0,0,5,9,0,3,0,3,0,15,15,21,8,3,3,4,54,786,201,257,15,27,23,1309
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
117011321,3,0,34,7,26,9,4,7,4,57,5,3,6,0,11,0,25,28,10,10,0,12,0,60,67,0,14,0,3,0,84,90,7,38,0,3,0,138,79,7,19,6,0,0,111,81,0,10,0,0,0,91,64,3,9,0,3,0,79,6,12,12,3,6,0,39,430,185,146,22,51,9,843
117011322,3,0,155,25,70,11,8,0,0,114,8,13,14,3,0,3,41,75,31,30,0,5,0,141,315,19,60,3,3,4,404,504,19,91,0,13,3,630,266,5,46,3,3,3,326,310,3,38,3,3,0,357,108,3,12,0,3,0,126,34,35,34,3,6,6,118,1667,652,380,36,42,51,2828
117011323,0,0,130,9,53,8,6,3,0,79,6,13,12,9,0,0,40,50,23,14,3,0,0,90,317,21,43,0,4,0,385,307,21,44,0,0,0,372,54,16,9,0,0,0,79,79,7,7,0,0,0,93,48,3,15,0,0,0,66,8,30,8,9,3,5,63,888,566,178,37,16,20,1705
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,3,0,150,33,56,21,35,0,6,151,108,19,51,7,13,0,198,217,25,59,7,12,0,320,622,24,113,14,14,5,792,755,3,138,5,10,3,914,401,6,81,5,9,0,502,254,3,36,3,0,0,296,130,3,22,0,0,0,155,40,32,18,5,10,4,109,2579,446,601,132,77,51,3886
117021327,0,0,83,59,26,46,9,3,0,143,66,5,47,4,0,0,122,227,6,73,3,6,0,315,481,3,109,6,5,0,604,706,3,129,3,3,6,850,392,0,77,0,0,4,473,275,0,53,0,3,0,331,304,0,71,0,0,3,378,36,10,20,9,3,3,81,2568,158,674,57,26,41,3524
117021328,0,0,16,18,4,17,0,0,0,39,10,0,12,0,0,0,22,29,0,13,0,0,0,42,54,4,22,0,0,0,80,118,4,42,3,6,0,173,198,0,33,3,0,0,234,82,0,14,0,0,0,96,58,0,7,0,0,0,65,15,0,9,3,0,0,27,589,12,190,12,6,12,821
117031329,4,0,35,31,5,37,0,0,0,73,56,0,31,0,0,0,87,107,3,34,3,0,0,147,252,3,69,3,0,0,327,445,3,93,3,4,0,548,366,3,101,3,0,3,476,319,0,57,0,5,3,384,537,0,143,0,6,3,689,26,7,14,3,6,3,59,2155,118,609,21,28,23,2954
117031330,0,0,80,12,15,5,9,6,0,47,9,3,6,3,10,0,31,63,10,26,3,0,0,102,104,5,45,8,0,0,162,460,6,95,0,0,0,561,763,3,118,3,9,3,899,532,3,86,3,0,4,628,370,4,83,0,0,0,457,43,13,12,3,0,9,80,2366,191,508,73,25,26,3189
117031331,3,0,241,51,120,15,10,5,0,201,78,33,29,5,4,0,149,128,50,43,6,3,0,230,325,36,53,0,13,0,427,491,41,95,0,5,4,636,541,14,103,0,4,3,665,407,6,69,0,3,3,488,552,12,116,0,3,3,686,28,78,29,6,3,4,148,2617,1116,603,52,52,49,4489
117031332,0,3,85,33,39,51,13,5,0,141,51,15,34,0,0,0,100,228,10,49,7,7,0,301,418,5,87,48,4,0,562,774,3,162,12,3,3,957,838,0,134,3,0,7,982,610,0,101,3,5,0,719,576,4,155,5,0,3,743,46,15,32,8,10,7,118,3590,297,863,128,42,50,4970
117031333,0,0,118,40,37,28,7,3,0,115,84,14,42,4,3,3,150,365,15,73,5,3,3,464,819,13,143,3,3,5,986,958,9,177,0,6,5,1155,640,10,130,0,14,0,794,561,5,95,0,11,4,676,876,3,186,5,4,3,1077,57,26,30,5,8,9,135,4423,415,969,36,66,61,5970
