POA_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA2447,18,77,340,1317,789,144,32,42,2774,3,11,14,25,3,0,0,10,72,0,0,9,8,0,0,0,0,16,3,11,17,31,6,3,0,10,90,0,4,16,12,0,0,0,0,41,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,11,4,0,0,5,48,6,11,46,12,3,0,0,3,77,0,5,6,3,0,0,0,0,11,30,109,433,1378,807,144,32,55,2998
POA2448,12,108,700,1396,776,155,35,72,3266,6,32,142,69,8,3,0,10,268,0,41,53,51,3,4,0,4,156,6,70,193,123,4,3,3,16,421,6,33,106,40,3,0,0,5,196,0,12,59,27,0,0,0,3,96,0,0,8,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,11,11,44,178,80,3,0,0,10,334,4,27,40,9,0,0,0,4,80,4,14,23,4,0,0,0,0,45,38,267,1136,1607,796,168,40,101,4144
POA2449,11,28,139,382,172,21,8,27,776,0,6,8,5,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,6,8,0,3,0,0,0,13,0,3,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,11,3,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,29,146,392,173,21,8,30,815
POA2450,44,241,1017,5182,4680,1088,280,171,12706,3,86,526,361,37,6,0,26,1052,3,64,295,629,97,14,3,16,1111,4,146,821,990,135,21,5,45,2164,16,246,971,373,23,6,0,44,1675,0,34,198,32,3,0,0,4,279,0,52,133,69,10,0,0,3,265,5,0,66,36,0,0,0,0,115,0,20,13,0,0,3,0,0,43,21,349,1386,524,35,5,3,56,2372,25,114,121,46,5,0,0,19,352,3,16,26,22,8,3,0,4,84,96,868,3374,6768,4861,1118,292,293,17675
POA2452,10,42,261,2404,1401,246,45,52,4452,0,32,490,245,9,0,0,19,807,0,0,61,81,12,4,5,4,164,0,37,553,325,25,3,3,22,967,6,37,332,92,9,0,0,14,493,4,29,27,18,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,3,0,3,0,0,14,14,73,368,112,5,3,0,12,591,0,27,29,7,0,0,0,0,62,0,0,0,4,0,0,0,0,4,24,173,1211,2857,1430,251,42,95,6085
POA2453,13,61,206,526,248,41,12,30,1132,0,5,3,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,22,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,4,0,0,0,10,3,9,6,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,21,76,220,543,250,42,12,29,1187
POA2454,20,143,414,1191,736,151,43,29,2740,0,13,49,14,4,0,0,3,82,0,0,7,6,0,0,0,0,18,0,13,56,19,5,0,0,3,97,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,8,0,5,3,0,0,0,0,0,17,5,21,8,3,8,0,0,0,43,0,3,5,4,0,0,0,0,16,30,192,492,1229,748,154,44,30,2914
POA2455,8,25,178,528,266,51,15,14,1085,0,8,19,13,4,3,0,0,53,0,0,12,9,0,0,0,0,29,0,8,32,22,4,3,0,5,77,0,19,94,10,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,94,11,0,0,0,0,135,4,12,3,3,3,0,0,4,36,0,0,7,0,0,0,0,0,10,10,69,314,578,271,56,19,30,1341
POA2456,26,158,829,2223,1871,364,97,100,5672,0,14,108,44,10,0,0,3,183,0,10,90,70,17,0,4,4,193,0,21,201,117,22,0,4,9,378,0,24,21,11,0,0,0,4,65,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,24,0,34,61,8,0,0,0,8,112,12,32,13,21,11,0,0,12,102,3,5,8,12,4,0,0,6,33,42,248,1114,2377,1911,370,103,128,6304
POA2460,63,226,1264,4774,2823,607,141,193,10088,5,111,122,75,10,3,0,12,347,0,29,101,92,18,0,0,3,252,10,137,223,169,29,6,0,15,595,3,106,339,115,11,0,4,11,600,0,0,13,0,0,0,0,0,14,0,5,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,11,3,118,365,118,15,0,4,12,631,17,54,24,56,39,11,0,10,206,0,9,8,6,5,0,0,9,44,92,547,1888,5125,2903,625,145,244,11563
POA2462,5,44,180,416,208,35,5,19,916,0,0,9,6,0,0,0,0,8,0,0,13,0,0,0,0,0,13,0,0,14,6,0,0,0,0,19,0,6,8,6,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,0,3,0,0,20,9,24,28,8,4,0,0,0,66,0,0,0,0,0,0,0,0,5,12,67,233,441,209,42,5,24,1030
POA2463,8,58,306,1376,973,148,32,49,2958,0,0,32,23,0,0,0,3,74,0,0,17,17,4,0,0,0,40,0,6,54,42,7,0,0,3,112,3,13,12,8,5,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,0,0,0,0,20,3,18,16,12,3,0,0,3,57,7,34,23,5,3,0,0,7,78,0,7,0,0,0,0,0,0,12,22,122,395,1437,980,153,32,67,3215
POA2464,4,33,340,1213,605,80,16,37,2327,0,8,182,121,4,0,0,10,325,0,5,68,76,3,0,0,3,163,0,17,254,200,10,0,0,14,487,0,12,36,28,0,0,0,3,73,0,6,38,20,4,0,0,3,69,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,9,0,22,85,54,3,3,0,11,166,5,16,9,14,5,0,0,4,46,0,6,9,4,0,0,0,0,16,4,80,692,1477,618,83,16,57,3042
POA2465,4,3,23,58,42,3,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,20,58,42,3,0,0,135
POA2466,0,5,117,344,106,21,0,14,613,0,6,65,11,0,0,0,3,83,0,7,16,16,3,0,0,0,39,0,10,79,24,3,5,0,3,126,0,3,26,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,4,0,0,0,0,37,5,34,24,3,6,0,0,6,73,0,3,0,0,0,0,0,0,4,8,60,247,377,112,24,0,24,854
POA2469,34,137,307,643,328,48,24,47,1571,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,14,33,37,4,3,0,0,3,94,4,8,4,3,3,0,0,0,20,52,178,348,660,337,48,23,50,1696
POA2470,20,83,619,2468,1486,258,68,109,5110,5,29,197,56,6,0,0,14,308,0,0,20,17,0,0,0,0,40,5,29,222,70,7,0,0,15,348,0,44,135,27,0,0,0,8,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,12,0,44,148,32,0,0,0,8,229,16,33,8,7,4,0,0,5,74,0,5,0,6,0,0,0,0,13,42,194,995,2585,1498,258,67,134,5773
POA2471,6,15,112,410,228,59,18,20,871,0,0,10,0,3,0,0,0,13,0,0,6,0,0,0,0,0,5,0,0,12,5,5,0,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,8,7,23,128,419,232,59,18,16,907
POA2472,3,21,125,312,139,23,8,15,637,0,6,8,4,0,0,0,0,16,0,0,4,6,0,0,0,0,9,0,6,11,7,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,14,0,0,0,0,4,63,3,9,4,0,0,0,0,0,11,18,64,148,321,141,24,8,15,740
POA2473,4,10,145,351,245,51,9,16,828,5,23,108,101,6,0,0,6,250,0,14,74,71,10,8,0,0,175,5,36,186,173,15,4,0,6,428,0,15,45,14,0,0,0,9,81,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,23,48,12,0,0,0,9,90,3,13,20,13,0,0,0,3,50,0,0,0,0,0,0,0,0,4,18,72,399,550,266,56,9,24,1390
POA2474,28,139,487,1098,570,85,26,43,2467,0,0,4,8,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,6,10,0,0,0,0,10,4,15,53,10,0,0,0,6,80,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,15,58,10,0,0,0,6,87,7,11,10,3,0,0,0,0,32,0,0,3,0,0,0,0,0,7,43,160,564,1119,573,89,27,49,2611
POA2475,3,12,34,58,36,7,3,7,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,15,32,61,36,7,3,7,166
POA2476,3,17,64,137,69,17,3,16,327,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,9,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,12,21,64,139,69,17,3,16,345
POA2477,8,69,312,1812,1464,303,76,64,4123,0,49,327,178,23,0,0,13,586,0,4,45,17,0,0,0,0,73,0,52,373,194,24,0,0,15,665,0,5,82,43,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,10,0,7,82,46,6,0,0,0,143,5,19,16,7,0,0,0,3,55,0,0,0,3,0,0,0,0,5,20,150,785,2063,1500,307,80,83,4988
POA2478,20,117,1014,3532,3040,599,102,112,8537,5,63,692,776,72,10,3,34,1655,3,110,526,694,88,9,3,21,1453,3,172,1216,1471,165,17,7,54,3108,0,69,297,106,9,3,0,12,504,0,4,102,46,0,0,0,3,156,0,10,25,37,0,0,0,0,67,0,0,12,3,0,0,0,0,17,3,16,9,5,0,0,0,0,31,4,104,440,201,9,3,4,12,774,11,84,165,43,6,0,0,38,336,6,24,10,9,6,0,0,6,61,45,503,2847,5249,3222,619,114,219,12824
POA2479,13,98,231,716,563,135,53,28,1847,0,0,9,4,0,0,0,0,15,0,0,0,8,0,0,0,0,13,0,4,6,11,0,0,0,0,28,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,4,0,0,0,14,0,11,3,3,5,0,0,0,23,0,10,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,5,15,125,247,733,574,141,53,27,1923
POA2480,103,484,1712,6872,4354,922,211,213,14877,14,147,717,261,29,5,0,24,1194,7,60,231,175,14,9,3,13,511,18,209,946,431,41,14,3,35,1706,15,133,353,124,28,0,4,12,663,0,6,64,3,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,24,18,9,0,0,0,74,19,154,439,148,35,0,3,14,816,52,133,53,15,4,0,5,11,273,5,7,22,14,4,0,0,0,55,193,986,3173,7476,4443,940,222,282,17725
POA2481,53,236,346,1233,1040,248,80,49,3282,0,26,149,148,12,0,0,7,344,5,45,173,376,45,7,0,17,658,5,68,320,522,61,7,0,25,1003,3,82,83,66,3,0,0,10,254,0,3,6,18,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,6,0,0,5,0,0,39,9,99,101,88,6,5,0,11,320,37,80,48,11,3,0,0,8,180,3,11,10,5,4,5,3,8,48,97,497,820,1859,1115,260,85,97,4831
POA2482,31,173,403,960,489,109,34,37,2229,0,0,26,11,3,4,0,0,44,0,6,11,3,0,0,0,0,27,0,3,36,18,7,4,0,0,66,3,21,22,7,0,0,0,0,53,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,4,6,3,0,0,34,3,39,28,10,7,3,0,0,96,6,21,4,0,0,0,0,0,34,4,9,0,3,0,0,0,0,17,39,244,475,984,503,119,33,36,2439
POA2483,32,132,429,1746,962,187,49,70,3603,0,9,39,69,9,0,0,0,123,0,16,37,90,3,0,0,3,153,0,25,77,160,14,0,0,3,273,11,71,98,46,14,0,0,3,245,0,12,31,0,0,0,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,13,9,4,0,0,0,51,15,103,143,51,18,0,0,9,343,9,40,52,8,4,0,0,4,121,0,7,3,4,0,0,0,0,14,59,306,704,1969,995,184,52,85,4356
POA2484,73,236,851,2857,1784,391,104,93,6393,4,13,95,48,10,0,0,0,170,0,6,28,36,3,0,0,0,66,4,18,121,78,9,0,0,3,237,11,75,281,49,6,4,3,15,439,0,6,30,3,0,0,0,0,48,0,0,11,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,10,13,87,325,63,8,5,3,15,515,13,32,4,9,9,0,3,4,79,9,5,4,4,3,0,6,4,35,109,380,1308,3012,1811,396,109,125,7250
POA2485,5,74,468,1126,656,132,26,47,2531,0,29,403,326,10,3,0,15,784,3,100,508,396,22,4,3,22,1051,3,123,916,724,27,7,5,34,1835,13,64,500,163,9,0,0,23,771,0,17,540,106,0,0,0,13,686,0,52,284,109,7,0,0,16,459,0,46,326,81,0,0,0,9,472,0,3,0,0,0,0,0,0,9,17,183,1653,461,14,4,0,62,2389,8,6,3,3,0,0,0,0,20,3,4,9,4,0,0,0,5,26,36,384,3047,2315,695,138,35,145,6799
POA2486,23,172,713,3245,3327,692,165,139,8474,0,159,866,1389,69,3,0,54,2545,0,23,201,593,59,0,0,16,893,3,177,1069,1986,131,4,4,65,3440,12,102,220,70,3,0,0,8,428,0,72,151,28,0,0,0,6,256,0,11,8,0,0,0,0,0,21,0,0,4,45,5,0,0,0,59,0,12,9,4,3,0,0,0,27,10,197,396,151,11,0,0,18,784,7,44,39,3,0,0,0,0,95,0,8,5,3,0,0,0,0,18,52,594,2220,5396,3465,697,167,222,12816
POA2487,9,114,477,1193,1366,371,66,37,3623,0,7,165,157,5,0,0,3,347,0,14,153,260,19,8,0,3,467,0,20,326,419,26,7,0,8,812,0,54,111,69,5,0,0,3,240,0,25,234,171,8,0,0,3,436,0,8,70,51,0,0,0,3,131,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,15,0,89,408,288,17,0,0,11,819,17,219,171,11,6,5,0,13,437,3,10,5,6,5,0,0,0,23,28,449,1384,1914,1415,383,70,74,5711
POA2488,0,16,52,416,254,54,11,16,817,3,14,80,111,5,0,0,4,221,0,0,14,77,9,0,0,0,101,3,14,89,197,9,0,0,10,321,0,15,32,16,0,0,0,0,71,0,0,38,6,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,16,73,24,4,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,46,214,633,267,61,11,22,1261
POA2489,6,27,129,808,950,138,14,23,2098,0,0,54,158,10,0,0,0,228,0,16,16,201,6,0,0,4,239,0,14,76,358,15,0,0,4,469,8,10,46,12,0,0,0,3,76,0,15,92,7,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,3,0,0,0,12,8,26,140,23,3,0,0,3,207,8,14,39,7,3,0,0,0,72,0,0,3,0,0,0,0,0,4,13,89,386,1201,975,141,21,33,2850
POA2490,0,13,28,117,57,21,5,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,117,57,21,5,4,236
POA2500,7,69,709,2894,1904,534,156,72,6346,7,44,207,238,17,12,0,4,526,0,51,445,755,88,11,0,16,1371,5,95,654,989,106,21,4,13,1891,33,520,1177,234,41,4,8,22,2038,16,274,1465,263,10,0,0,42,2082,8,349,1899,833,37,0,3,42,3162,12,242,1103,657,35,0,0,23,2075,0,9,10,7,10,4,0,0,45,69,1390,5658,1995,130,13,10,132,9398,0,37,65,23,0,0,0,3,134,8,16,16,10,3,0,9,13,61,93,1613,7101,5908,2151,566,176,230,17838
POA2502,4,54,537,1944,790,171,53,50,3595,3,30,55,37,16,0,0,4,151,0,32,36,154,23,6,0,9,259,3,56,93,192,38,7,0,11,409,0,91,213,108,14,3,3,10,452,0,7,44,21,4,0,0,0,80,0,25,14,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,13,17,10,3,0,0,0,49,3,138,288,142,24,7,4,18,618,0,0,0,7,3,0,0,0,14,0,0,0,0,0,0,0,0,5,16,249,912,2285,855,180,55,80,4637
POA2505,3,25,231,786,382,79,11,24,1540,0,17,29,14,0,0,0,3,65,0,0,30,33,3,0,0,3,75,0,16,62,45,10,0,0,5,133,0,37,107,22,5,0,0,0,174,3,39,83,4,0,0,0,4,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,9,6,74,189,33,9,0,0,4,316,0,0,0,0,3,0,0,0,10,0,0,4,0,0,0,0,0,5,11,121,476,862,398,80,12,37,2008
POA2506,0,10,327,1432,622,85,32,47,2553,0,0,9,9,0,0,0,0,25,0,0,23,29,0,0,0,8,57,0,0,31,35,4,0,0,8,79,12,92,66,20,0,0,0,5,199,0,4,10,8,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,19,13,100,82,34,0,0,5,5,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,109,439,1500,630,93,33,58,2875
POA2508,0,40,155,1110,971,270,56,14,2610,0,0,11,13,0,0,0,0,25,0,3,19,47,5,0,0,0,76,0,3,28,58,3,0,0,0,96,0,0,98,123,10,0,0,0,236,0,0,56,17,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,3,0,21,0,10,160,140,14,0,3,0,327,0,0,3,13,4,0,0,0,16,0,0,7,5,4,0,0,0,16,0,46,350,1323,991,271,63,21,3066
POA2515,4,62,321,1379,1180,326,72,20,3367,0,11,50,30,4,0,0,13,111,0,3,105,167,27,4,0,3,306,0,15,159,196,30,4,0,11,417,0,14,110,37,3,3,3,4,170,0,7,57,55,3,0,0,0,126,0,0,8,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,8,9,3,0,0,0,0,16,0,30,182,97,7,6,3,11,337,0,0,7,4,0,0,0,0,17,0,0,0,3,0,3,0,0,13,10,114,662,1689,1223,333,70,41,4146
POA2516,0,15,193,732,698,191,53,14,1892,0,21,46,31,0,0,0,0,94,0,4,43,64,10,0,0,0,121,0,24,87,93,7,0,0,0,216,4,37,100,54,0,6,0,0,204,0,0,6,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,21,3,44,117,61,6,3,0,0,231,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,92,392,887,711,196,53,20,2354
POA2517,3,12,242,1490,1271,295,51,17,3388,0,27,129,74,4,0,0,0,235,0,66,181,359,29,0,0,4,639,0,89,311,432,35,0,0,6,879,0,47,393,250,14,0,0,11,716,0,9,89,14,0,0,0,0,112,0,0,63,6,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,9,6,0,5,0,0,0,14,0,60,544,275,20,0,0,11,916,0,6,15,5,0,0,0,0,26,0,0,0,5,0,0,0,0,4,4,170,1110,2205,1326,297,54,33,5213
POA2518,8,43,508,2329,1308,330,70,53,4653,0,99,503,264,30,0,0,8,915,0,167,480,620,47,9,0,24,1342,4,267,985,886,82,8,0,34,2255,0,82,423,63,15,8,0,10,592,0,24,236,22,0,0,0,4,293,7,19,110,7,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,6,14,11,4,0,0,0,33,7,130,781,96,20,7,0,18,1059,9,12,19,8,6,6,0,0,58,0,0,3,7,3,0,0,0,9,33,454,2290,3318,1418,347,73,101,8036
POA2519,0,39,458,1969,1460,456,90,38,4518,0,46,240,190,16,0,0,8,506,0,61,262,378,33,0,0,15,759,0,109,505,570,52,4,0,22,1261,0,59,191,29,4,3,0,8,300,0,0,36,8,0,0,0,0,44,3,75,209,95,0,0,0,6,391,0,0,0,0,0,0,0,0,0,0,3,15,4,3,0,0,0,24,8,145,454,130,7,4,3,12,763,0,5,11,10,3,0,0,0,38,0,3,0,5,0,0,0,0,6,9,304,1428,2688,1529,464,97,71,6592
