POA_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2033,0,0,3,19,0,3,0,0,0,35,0,0,0,0,4,3,0,0,5,5,3,0,9,85,29,11,9,9,0,153,0,3,0,15,3,3,3,5,0,45,0,0,0,0,0,0,0,0,0,4,0,0,4,17,7,14,6,5,0,49,0,7,54,41,9,3,5,0,0,123,0,0,14,36,26,10,24,25,8,135,0,0,21,31,3,6,4,0,0,65,0,0,17,39,10,3,0,0,0,70,0,0,8,69,30,8,3,0,0,121,0,0,4,12,3,9,0,0,0,24,0,12,17,35,4,10,8,0,0,86,0,4,17,45,18,7,14,6,0,108,0,0,0,3,6,6,0,0,0,12,0,0,0,3,0,0,0,0,0,8,4,19,61,337,83,58,82,46,21,707,22,38,201,238,55,37,29,22,19,675,499,943,2536,4177,1228,1017,717,530,291,11927
POA2034,0,0,0,3,3,0,0,0,0,13,0,0,0,3,11,4,4,0,0,25,0,0,3,38,12,16,9,3,0,85,0,0,0,34,7,18,19,4,4,89,0,0,0,0,0,0,0,0,0,0,0,6,3,76,26,20,18,8,0,165,0,3,5,19,9,10,6,0,0,51,3,14,13,94,74,52,28,6,3,297,0,0,0,8,4,0,4,0,0,19,0,0,0,3,3,0,0,0,0,14,0,0,0,29,9,0,3,0,0,48,0,4,0,24,7,12,5,0,4,50,15,33,16,162,41,23,13,11,0,314,0,0,0,7,15,14,12,0,4,51,0,0,0,46,11,6,6,0,0,64,0,0,0,3,5,5,0,0,0,12,6,36,32,523,153,132,133,96,37,1157,47,92,77,470,122,84,76,33,20,1028,1041,2025,1914,7984,2636,2058,1460,815,312,20249
POA2035,0,0,4,19,0,5,0,0,0,27,0,0,0,0,9,8,8,3,0,31,0,7,17,124,50,33,29,4,4,275,0,0,0,56,21,19,55,14,13,173,0,0,0,0,4,0,0,0,0,12,0,5,0,52,28,32,20,13,0,143,0,6,20,29,24,15,25,9,0,134,0,15,43,144,187,72,28,33,9,528,0,0,0,22,8,9,14,0,0,54,0,0,7,70,18,12,21,5,0,137,0,8,3,56,25,20,29,0,0,138,0,0,6,25,8,21,5,3,0,68,9,25,19,93,33,13,8,3,0,211,0,3,10,65,37,28,22,6,3,182,0,4,0,34,12,10,0,3,0,55,0,0,0,5,12,8,0,3,0,26,9,55,79,804,345,372,346,252,111,2371,62,133,141,479,201,166,132,108,60,1480,1784,3841,3787,10378,4657,3922,3033,2167,1030,34602
POA2036,0,0,8,27,0,4,3,5,0,53,0,3,0,11,8,4,0,0,0,33,4,18,38,167,77,78,54,13,5,459,0,0,4,54,18,24,32,11,0,153,0,0,0,9,0,15,0,0,0,24,0,4,4,56,23,38,34,16,3,182,0,11,9,29,18,26,9,6,0,107,0,8,26,99,95,36,33,26,3,324,0,0,6,16,13,7,5,3,0,54,0,3,0,27,8,10,14,0,0,61,0,5,10,46,25,10,8,0,0,107,0,0,6,17,22,33,16,6,0,100,7,12,4,69,29,15,7,3,0,149,0,0,5,42,32,24,20,5,0,138,0,0,3,25,6,8,5,5,0,53,0,0,0,6,5,7,0,0,0,27,8,73,72,695,360,358,297,216,61,2148,90,230,215,563,249,210,155,102,50,1856,1886,3837,3918,9875,4635,3948,3083,1861,728,33767
POA2037,0,0,0,8,0,0,0,0,0,14,0,0,0,4,5,6,0,0,0,16,0,3,12,89,15,7,10,7,0,140,0,0,0,20,3,7,9,8,0,48,0,0,0,0,0,4,4,0,0,3,0,0,6,32,27,18,15,4,0,94,0,0,22,31,12,6,4,0,0,83,0,0,11,64,18,10,5,4,0,113,0,0,0,31,5,3,3,6,0,51,0,4,9,35,10,4,4,3,0,61,0,3,11,89,24,8,3,0,0,133,0,0,0,16,10,7,0,3,3,39,7,15,31,96,27,26,18,7,0,230,0,6,32,65,43,53,66,17,14,299,0,0,0,10,9,4,0,4,0,29,0,0,3,11,0,0,0,0,0,16,6,18,56,430,101,109,86,46,11,866,24,59,125,381,134,133,83,38,12,991,673,1091,2154,6536,2005,1863,1468,678,180,16641
POA2038,0,0,0,6,0,0,0,0,0,3,0,0,0,0,5,3,3,0,0,12,0,0,0,32,5,5,9,0,0,59,0,0,0,4,0,4,6,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,6,11,10,11,0,0,48,0,7,8,15,6,7,0,0,0,44,0,0,3,30,22,9,11,0,0,79,0,0,0,9,0,0,0,0,0,17,0,0,0,9,3,0,6,3,0,14,0,0,0,36,6,5,0,4,0,42,0,0,0,5,0,0,0,0,0,12,3,19,15,44,27,19,9,5,0,134,0,6,0,19,14,4,6,0,0,51,0,0,0,0,6,3,3,0,0,13,0,0,0,5,0,0,3,0,0,11,4,11,17,130,50,46,35,25,11,329,18,43,48,176,63,61,53,14,6,473,487,1027,953,3225,1444,1052,815,343,133,9487
POA2039,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,25,7,10,5,0,0,43,0,0,0,7,6,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,16,15,0,0,74,0,0,4,10,5,6,0,0,0,30,0,0,0,58,7,9,9,0,0,90,0,0,0,7,5,6,4,0,0,27,0,0,0,5,0,0,0,0,0,4,0,0,0,29,8,0,0,0,0,35,0,0,0,6,0,0,4,0,0,19,3,12,5,47,11,18,9,0,0,106,0,0,0,11,0,3,0,0,0,15,0,0,0,6,5,3,4,4,0,19,0,0,0,0,3,0,0,0,0,6,0,14,6,134,52,40,26,13,3,294,12,23,23,89,36,30,27,10,6,257,556,914,665,2898,1353,968,796,337,55,8553
POA2040,0,0,0,10,3,0,0,0,0,9,0,0,0,0,9,3,0,0,0,14,0,6,7,84,18,17,19,9,0,161,0,0,0,18,7,6,0,5,0,32,0,0,0,3,0,5,0,0,0,3,0,5,5,35,48,38,19,3,0,149,0,5,5,23,10,6,0,3,0,62,0,3,10,70,27,14,18,7,0,136,0,0,0,26,3,9,5,4,0,51,0,0,4,24,4,4,0,0,0,38,0,10,4,55,22,8,5,0,0,104,0,0,0,22,16,4,4,0,0,45,12,22,13,82,26,25,22,0,0,204,0,0,11,48,24,20,14,3,0,129,0,0,0,12,10,7,3,0,0,38,0,0,0,9,7,5,0,0,0,17,7,27,32,315,158,115,120,85,36,895,33,69,81,303,120,80,69,88,68,904,1505,2880,2145,7317,3605,2386,1686,854,427,22803
POA2041,0,0,0,5,0,0,0,0,0,5,0,0,0,7,3,6,0,0,0,18,0,0,0,32,19,6,5,4,0,77,0,0,0,8,6,9,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,4,34,36,24,26,19,7,143,3,19,3,17,13,4,0,0,0,61,4,3,4,76,27,17,10,3,0,141,0,0,0,15,4,0,3,0,0,27,0,0,0,13,5,4,0,0,0,25,0,4,6,23,6,6,0,0,0,44,0,0,0,13,9,4,0,6,0,23,14,35,14,74,59,28,22,7,0,259,0,0,4,24,11,5,0,3,6,55,0,0,0,11,10,8,5,0,0,36,0,0,0,5,4,6,0,0,0,18,3,18,18,227,99,55,61,34,5,516,33,62,46,176,90,85,51,37,20,599,870,1761,1262,4273,2555,2104,1710,838,208,15584
POA2042,0,0,4,17,0,4,0,0,0,23,0,0,0,6,10,3,0,0,0,24,0,0,11,79,15,9,6,0,0,131,0,0,0,25,7,3,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,4,6,38,30,21,12,4,0,116,0,5,3,34,9,4,0,5,0,63,0,0,19,71,18,6,10,0,0,122,0,0,8,21,3,0,4,0,0,34,0,0,3,25,3,0,0,0,0,32,0,7,10,123,22,15,7,0,0,178,0,0,3,33,7,5,5,0,0,54,6,13,29,131,31,20,11,7,0,251,0,3,20,47,33,38,17,8,5,172,0,0,0,11,11,3,4,0,0,35,0,0,0,3,0,3,0,0,0,13,4,11,46,416,100,76,68,44,11,781,19,29,125,385,122,101,61,24,14,881,668,1178,2379,8532,2532,1810,1025,397,145,18673
POA2043,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,3,51,12,4,0,0,0,86,0,3,0,28,4,0,4,0,0,33,0,0,0,0,0,0,0,0,0,5,0,0,0,39,18,10,8,0,3,84,0,0,0,27,0,5,6,0,0,43,0,0,0,71,9,8,0,3,0,100,0,0,0,16,5,0,0,0,0,22,0,0,0,19,0,0,0,0,0,23,0,0,5,21,10,7,0,0,0,46,0,3,0,25,4,0,0,0,0,36,9,9,4,108,18,13,4,3,0,162,0,5,4,32,19,14,13,0,0,83,0,0,0,16,3,3,0,3,0,27,0,0,0,4,3,0,0,0,0,12,0,14,19,284,71,51,17,11,3,470,5,15,17,176,42,27,19,11,4,320,473,570,693,5331,1251,806,350,145,37,9657
POA2044,0,0,0,3,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,15,0,3,9,70,16,15,22,3,0,136,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,13,4,11,0,5,0,37,0,0,4,17,3,4,0,0,0,23,0,0,0,22,11,4,0,0,0,40,0,0,0,19,0,0,0,0,0,20,0,0,6,10,0,0,0,0,0,14,0,4,0,69,20,9,0,0,0,105,0,0,0,3,9,3,0,5,0,15,3,9,0,54,11,5,5,0,0,87,0,4,20,74,39,36,40,10,6,217,0,0,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,6,18,186,39,33,49,22,12,358,13,30,32,120,24,34,23,14,3,289,482,767,728,3520,1072,757,573,274,108,8278
POA2045,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,6,0,0,0,8,4,7,5,0,0,22,0,0,0,6,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,7,3,0,0,19,0,4,0,0,4,0,0,0,0,7,0,0,0,9,4,3,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,4,11,11,3,7,0,0,23,0,0,0,3,0,0,4,0,0,8,0,11,3,9,4,5,9,0,0,41,0,0,0,14,7,3,7,0,0,23,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,4,0,6,3,35,29,35,33,26,15,187,6,8,16,27,25,14,19,17,14,135,245,821,836,1161,1040,937,704,445,289,6480
POA2046,0,0,3,12,3,0,5,0,0,24,0,0,0,0,7,7,3,0,0,16,0,3,7,80,33,18,25,0,0,174,0,4,0,28,4,7,9,10,4,68,0,0,0,0,0,0,0,0,0,0,0,0,6,18,26,22,18,5,4,98,0,8,9,19,5,15,5,0,5,65,0,5,0,67,26,21,13,4,0,147,0,0,0,24,9,9,7,3,0,58,0,0,0,15,5,6,3,0,0,33,0,4,11,61,31,3,9,5,0,121,0,0,4,30,19,18,13,11,5,104,6,19,12,45,22,18,13,8,0,142,0,5,12,80,68,34,21,11,3,225,0,0,0,5,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,9,0,21,21,330,166,154,122,74,49,936,49,66,55,303,100,107,112,77,53,925,1536,3198,2472,7301,4081,3417,2722,1675,885,27288
POA2047,0,0,0,9,5,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,4,4,64,13,7,16,0,0,107,0,0,0,3,0,0,4,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,6,17,11,19,7,4,0,66,0,0,6,7,7,6,9,5,0,33,0,4,7,26,12,17,11,0,0,79,0,0,0,23,5,10,0,4,0,40,0,0,0,9,0,4,0,0,0,18,0,0,0,31,13,6,3,0,0,57,0,0,4,19,14,16,6,7,0,64,3,12,7,33,13,13,8,11,4,97,0,4,5,17,21,6,7,6,4,71,0,0,0,8,8,0,0,0,0,14,0,0,0,9,5,0,5,0,0,19,0,21,22,214,81,41,51,43,20,486,18,37,38,147,52,38,36,55,89,524,672,1206,1083,3519,1699,1488,1190,746,406,12011
POA2048,0,0,0,3,0,0,0,0,0,6,0,0,0,9,4,0,0,0,0,10,0,0,0,20,10,4,3,3,0,46,0,0,0,9,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,7,6,5,0,36,0,3,6,18,3,7,0,0,0,40,0,0,4,19,9,0,6,3,0,38,0,0,0,9,4,0,0,0,0,14,0,0,0,8,5,0,0,0,0,10,0,0,0,28,9,3,4,0,0,48,0,0,0,7,0,0,3,4,0,22,0,5,12,36,15,4,5,4,0,75,0,9,9,30,18,13,8,6,0,84,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,8,12,148,48,51,42,76,15,400,8,12,34,112,41,32,18,18,11,280,305,688,907,2866,1160,749,479,324,130,7619
POA2049,0,0,0,0,0,6,0,0,0,7,0,0,0,4,0,0,0,0,0,8,0,3,10,70,7,9,12,0,0,107,0,0,0,11,3,0,0,4,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,11,8,0,5,55,0,0,3,13,5,3,0,0,0,26,0,3,3,29,15,8,0,0,0,60,0,0,0,17,3,3,0,8,3,37,0,4,0,15,3,0,0,0,0,22,0,4,4,37,14,3,5,0,0,63,0,0,0,14,4,6,0,0,0,24,9,5,13,74,14,10,0,3,0,122,0,0,11,46,26,22,28,6,3,136,0,0,0,7,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,16,25,191,77,77,83,78,26,569,15,40,70,300,81,69,49,23,12,666,553,1035,1391,5008,1669,1176,810,430,200,12258
POA2050,0,0,4,11,0,0,0,0,0,11,0,0,0,3,4,3,0,0,0,12,0,0,6,83,17,10,0,4,0,118,0,0,0,28,0,0,11,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,10,9,0,0,43,0,0,8,23,9,5,0,0,0,43,0,0,23,40,0,12,0,0,0,79,0,0,3,20,0,0,3,0,0,35,0,0,0,26,7,3,0,0,0,40,0,0,4,27,6,5,3,0,0,47,0,0,0,16,5,0,0,0,0,29,4,0,42,67,17,9,8,3,0,152,0,0,11,24,12,11,4,5,0,61,0,0,0,11,3,0,3,0,0,19,0,0,0,4,0,0,0,0,0,8,0,3,29,207,44,37,27,13,3,371,17,15,65,249,91,42,38,22,11,556,322,403,1813,4306,1117,761,438,173,51,9381
POA2060,0,0,0,18,0,0,5,0,0,25,0,0,0,3,4,0,0,0,0,18,0,14,10,101,33,16,13,6,0,198,0,0,0,35,10,5,12,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,35,15,26,6,10,3,93,5,9,6,28,11,5,11,3,0,79,0,7,11,116,35,30,32,7,0,232,0,0,0,51,13,7,6,4,0,83,0,3,4,36,17,5,3,0,0,69,0,3,15,75,15,8,0,0,0,113,0,3,0,10,9,0,0,0,0,21,0,24,27,82,23,32,13,12,0,215,0,0,8,40,16,0,4,4,0,81,0,0,0,14,3,3,5,0,0,29,0,0,0,9,0,4,0,0,0,16,4,27,31,458,93,65,52,36,20,783,30,42,59,345,86,85,54,59,30,791,646,928,1324,6311,1770,1625,1348,906,273,15135
POA2061,0,0,0,9,0,0,0,0,0,8,0,0,0,0,3,5,0,0,0,7,0,0,5,34,3,8,5,6,0,65,0,3,0,7,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,11,5,3,0,41,0,4,6,9,6,8,3,0,0,42,0,0,0,33,10,14,21,4,0,83,0,0,4,10,5,5,5,0,0,29,0,0,0,21,5,5,5,0,0,37,0,0,5,24,10,0,0,0,0,43,0,0,0,0,3,0,0,0,0,16,5,9,4,42,20,22,7,3,0,106,0,0,0,11,5,3,0,8,0,22,0,0,0,12,0,0,0,0,0,23,0,0,0,7,0,3,0,0,0,12,0,0,5,158,35,25,33,15,10,281,10,14,22,165,63,67,59,53,22,474,166,219,391,2334,734,851,764,538,155,6158
POA2062,0,0,0,0,4,0,0,0,0,6,0,0,0,5,0,3,0,0,0,12,0,0,3,25,0,9,3,0,0,47,0,0,0,13,6,4,5,3,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,13,8,4,7,0,0,32,0,6,0,5,5,6,5,0,0,35,5,9,0,50,18,14,25,9,0,123,0,0,0,3,0,5,0,0,0,12,0,3,0,16,10,0,0,0,0,38,0,7,0,21,5,4,0,0,0,37,0,0,0,5,0,0,0,0,0,10,0,8,12,24,25,8,8,7,0,90,0,0,0,4,4,0,4,0,0,15,0,0,0,5,0,3,0,0,0,9,0,0,0,8,0,0,0,0,0,7,0,15,14,114,58,30,25,19,7,288,5,19,25,44,30,20,35,15,3,191,432,888,518,2303,1083,766,652,362,91,7088
POA2063,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,13,0,0,4,27,0,0,0,8,3,0,0,0,0,14,0,0,0,5,0,0,10,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,7,3,29,5,17,3,0,4,4,3,0,0,40,0,0,0,17,18,9,16,4,0,71,0,0,0,0,0,0,5,4,0,11,0,6,0,6,14,0,4,0,0,30,0,0,3,7,4,7,0,0,0,17,0,0,0,5,0,0,0,0,4,5,4,12,10,10,11,5,6,5,0,68,0,3,0,0,4,0,6,0,0,20,0,0,0,3,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,7,0,16,4,47,27,25,26,13,16,178,15,24,13,36,25,12,21,16,20,181,265,1064,799,1124,1041,850,669,412,270,6493
POA2064,0,3,0,20,4,5,0,5,0,38,0,0,3,0,9,6,0,0,4,21,0,10,12,96,22,15,17,0,0,179,0,0,0,10,0,0,5,3,3,21,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,20,0,18,6,11,16,8,0,4,0,64,0,0,0,38,9,3,6,4,0,66,0,0,0,21,5,4,3,4,0,36,0,0,0,46,15,4,6,0,0,71,0,11,6,104,13,6,12,0,0,151,0,4,3,10,0,0,0,0,0,21,8,21,7,21,11,8,4,0,0,81,0,0,0,25,20,0,9,6,0,62,0,0,0,3,0,0,0,0,0,8,0,0,0,7,0,3,0,0,0,11,0,34,16,146,50,34,24,19,5,342,11,37,23,140,38,22,38,16,12,334,517,1339,880,3386,1230,874,702,345,156,9417
POA2065,0,4,3,49,3,5,0,0,0,63,0,0,0,8,10,7,3,0,0,31,0,11,25,290,55,25,27,3,0,441,0,0,0,79,17,18,10,5,4,135,0,0,0,0,3,0,0,0,0,3,0,3,0,56,41,22,19,12,4,158,5,32,18,95,36,22,23,3,0,222,6,15,22,258,86,65,51,7,7,519,0,0,4,54,19,17,13,7,0,114,0,6,11,129,23,15,13,0,0,204,0,5,16,151,34,12,0,0,0,218,0,0,0,24,12,8,9,0,0,49,13,44,25,188,50,44,23,18,0,416,0,4,9,68,28,18,15,0,0,153,0,0,0,11,15,3,5,0,0,47,0,0,4,25,15,10,5,3,0,60,6,44,49,719,218,129,124,62,32,1392,41,60,67,451,108,83,73,52,49,978,1831,2768,2588,13126,4078,3054,2514,1281,464,31698
POA2066,3,10,6,41,10,0,4,0,0,79,0,0,3,7,15,4,7,7,0,47,3,29,31,245,63,42,29,8,3,445,5,9,0,70,14,20,31,10,7,158,0,0,0,0,0,0,0,0,0,0,0,7,4,25,25,28,20,14,6,128,4,27,21,56,21,19,17,7,0,172,6,27,26,193,95,53,46,32,3,479,0,11,3,80,26,15,20,6,0,158,0,9,3,67,18,11,8,0,0,116,0,6,17,105,29,15,9,5,0,185,0,3,0,39,11,4,7,3,3,81,9,58,39,97,52,24,23,6,3,324,0,5,5,73,33,17,9,0,0,156,0,0,0,11,7,8,8,8,0,38,0,0,0,21,7,8,3,0,0,44,16,84,52,650,244,146,137,87,39,1449,64,93,65,363,98,77,77,65,100,999,2164,4327,3411,11051,4565,3419,2642,1573,703,33844
POA2067,0,4,4,22,5,4,4,0,0,42,0,0,0,5,16,17,25,22,11,97,3,30,55,269,83,46,30,9,0,531,0,4,3,23,6,8,4,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,10,3,3,51,5,24,20,62,28,25,20,12,3,202,0,9,12,47,39,27,17,12,0,160,0,0,3,23,11,6,10,4,0,62,3,28,33,292,91,47,86,20,4,611,6,7,37,163,37,16,5,0,0,264,0,0,3,7,3,8,8,7,0,35,12,33,25,46,20,20,9,6,0,178,0,4,35,111,42,25,15,4,3,236,0,0,0,0,3,0,3,4,0,12,0,0,0,3,0,0,4,0,0,8,7,59,49,334,105,76,81,50,47,803,39,102,90,352,113,79,82,55,26,948,1358,3220,2981,9217,3525,2609,2253,1235,673,27078
POA2068,0,0,4,10,4,4,0,0,0,19,0,4,0,5,16,18,5,5,0,51,4,8,9,58,40,19,20,6,0,157,0,0,0,12,4,7,4,5,0,34,0,0,0,0,0,0,0,0,0,3,0,0,4,13,21,9,10,7,3,66,3,27,19,23,15,13,14,0,0,114,4,13,15,58,52,36,18,15,0,211,0,0,0,13,3,4,4,0,7,36,0,3,0,57,17,7,11,5,0,104,0,3,7,49,15,8,10,0,0,89,0,0,0,3,4,5,7,5,9,29,6,32,20,31,40,20,19,9,0,170,0,0,5,19,26,4,5,3,0,71,0,0,0,4,6,4,6,0,0,18,0,0,0,0,4,6,3,0,0,19,0,31,16,142,100,76,90,58,38,562,11,43,42,92,60,37,39,35,64,415,920,2753,2074,3763,2903,2142,1548,879,460,17450
POA2069,0,4,0,8,0,4,3,6,0,18,0,0,0,5,24,19,11,17,6,77,0,0,7,47,15,19,9,0,0,98,0,0,0,7,6,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,9,8,10,4,47,8,32,12,21,17,12,3,0,0,110,3,14,14,43,40,24,26,5,0,167,0,0,3,20,15,12,5,4,0,56,0,0,7,54,23,7,9,4,0,113,0,9,0,26,9,0,3,0,0,48,0,0,0,9,4,8,0,0,0,22,4,44,29,40,38,17,11,3,0,193,0,0,0,22,24,5,12,0,0,62,0,0,0,0,5,7,0,0,0,19,0,0,0,5,0,7,0,0,0,11,0,27,31,92,69,71,53,60,22,419,13,46,37,66,36,36,38,38,54,363,641,2300,1918,3129,2227,1761,1401,840,383,14604
POA2070,0,0,0,7,0,0,0,0,0,12,0,0,0,5,13,14,4,3,3,43,0,7,4,53,16,16,12,5,0,107,0,0,0,8,0,0,9,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,15,12,5,0,45,5,33,26,22,19,7,11,8,5,138,0,5,11,48,33,40,27,6,4,182,0,0,0,13,16,7,13,6,0,52,6,6,4,72,32,17,24,10,0,171,0,7,8,44,10,3,0,0,0,72,0,3,0,3,6,0,0,0,0,15,11,34,36,37,28,15,5,4,0,167,0,0,5,33,21,8,12,0,5,79,0,0,0,0,3,0,0,0,0,10,0,0,0,3,8,4,4,0,0,19,3,23,16,85,73,56,40,32,24,347,25,35,38,89,43,29,30,24,14,329,729,2248,1856,3290,2185,1724,1347,855,412,14648
POA2071,0,0,0,8,0,4,5,0,0,28,0,0,0,0,17,13,9,19,0,61,0,0,5,33,23,12,8,0,0,84,0,0,3,8,6,3,4,5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,8,8,3,3,35,0,35,24,24,20,7,15,4,0,123,0,14,20,43,61,40,29,21,5,230,3,0,8,26,15,24,12,9,0,95,3,0,9,59,15,17,15,4,0,122,0,3,7,26,6,7,0,0,0,52,0,0,0,0,0,12,0,0,0,19,0,19,34,21,21,22,6,4,0,127,0,4,0,24,24,16,13,3,0,84,0,0,0,0,12,0,5,0,0,14,0,0,0,3,0,3,0,0,0,10,4,34,36,100,82,70,54,38,21,437,12,28,41,63,32,29,28,32,68,347,519,1945,1930,2794,2092,1716,1268,825,430,13510
