POA_CODE_2021,T_LPLFS_EPT_DC_0_4,T_LPLFS_EPT_DC_5_9,T_LPLFS_EPT_DC_10_12,T_LPLFS_EPT_DC_13_14,T_LPLFS_EPT_DC_15_17,T_LPLFS_EPT_DC_18_20,T_LPLFS_EPT_DC_21_24,T_LPLFS_EPT_Tot,T_LPLFS_EAW_DC_0_4,T_LPLFS_EAW_DC_5_9,T_LPLFS_EAW_DC_10_12,T_LPLFS_EAW_DC_13_14,T_LPLFS_EAW_DC_15_17,T_LPLFS_EAW_DC_18_20,T_LPLFS_EAW_DC_21_24,T_LPLFS_EAW_Tot,T_LPLFS_HNS_DC_0_4,T_LPLFS_HNS_DC_5_9,T_LPLFS_HNS_DC_10_12,T_LPLFS_HNS_DC_13_14,T_LPLFS_HNS_DC_15_17,T_LPLFS_HNS_DC_18_20,T_LPLFS_HNS_DC_21_24,T_LPLFS_HNS_Tot,T_LPLFS_EW_Tot_DC_0_4,T_LPLFS_EW_Tot_DC_5_9,T_LPLFS_EW_Tot_DC_10_12,T_LPLFS_EW_Tot_DC_13_14,T_LPLFS_EW_Tot_DC_15_17,T_LPLFS_EW_Tot_DC_18_20,T_LPLFS_EW_Tot_DC_21_24,T_LPLFS_EW_Tot_Tot,T_LPLFS_ULFTW_DC_0_4,T_LPLFS_ULFTW_DC_5_9,T_LPLFS_ULFTW_DC_10_12,T_LPLFS_ULFTW_DC_13_14,T_LPLFS_ULFTW_DC_15_17,T_LPLFS_ULFTW_DC_18_20,T_LPLFS_ULFTW_DC_21_24,T_LPLFS_ULFTW_Tot,T_LPLFS_ULPTW_DC_0_4,T_LPLFS_ULPTW_DC_5_9,T_LPLFS_ULPTW_DC_10_12,T_LPLFS_ULPTW_DC_13_14,T_LPLFS_ULPTW_DC_15_17,T_LPLFS_ULPTW_DC_18_20,T_LPLFS_ULPTW_DC_21_24,T_LPLFS_ULPTW_Tot,T_LPLFS_U_T_DC_0_4,T_LPLFS_U_T_DC_5_9,T_LPLFS_U_T_DC_10_12,T_LPLFS_U_T_DC_13_14,T_LPLFS_U_T_DC_15_17,T_LPLFS_U_T_DC_18_20,T_LPLFS_U_T_DC_21_24,T_LPLFS_U_T_Tot,T_LPLFS_T_LF_DC_0_4,T_LPLFS_T_LF_DC_5_9,T_LPLFS_T_LF_DC_10_12,T_LPLFS_T_LF_DC_13_14,T_LPLFS_T_LF_DC_15_17,T_LPLFS_T_LF_DC_18_20,T_LPLFS_T_LF_DC_21_24,T_LPLFS_T_LF_Tot,T_LPLFS_NLF_DC_0_4,T_LPLFS_NLF_DC_5_9,T_LPLFS_NLF_DC_10_12,T_LPLFS_NLF_DC_13_14,T_LPLFS_NLF_DC_15_17,T_LPLFS_NLF_DC_18_20,T_LPLFS_NLF_DC_21_24,T_LPLFS_NLF_Tot,T_LPLFS_LFSNS_DC_0_4,T_LPLFS_LFSNS_DC_5_9,T_LPLFS_LFSNS_DC_10_12,T_LPLFS_LFSNS_DC_13_14,T_LPLFS_LFSNS_DC_15_17,T_LPLFS_LFSNS_DC_18_20,T_LPLFS_LFSNS_DC_21_24,T_LPLFS_LFSNS_Tot,T_LPLFS_Tot_DC_0_4,T_LPLFS_Tot_DC_5_9,T_LPLFS_Tot_DC_10_12,T_LPLFS_Tot_DC_13_14,T_LPLFS_Tot_DC_15_17,T_LPLFS_Tot_DC_18_20,T_LPLFS_Tot_DC_21_24,T_LPLFS_Tot_Tot
POA2444,102,212,143,118,119,18,0,712,20,15,5,6,13,0,0,55,5,7,3,3,0,0,0,21,175,339,281,246,285,44,20,1398,3,3,13,8,4,0,0,31,22,18,15,7,12,0,0,72,23,20,23,19,13,3,0,100,196,361,312,263,303,49,21,1501,236,194,129,88,100,17,7,780,5,8,0,4,4,0,0,25,438,566,443,357,405,69,29,2299
POA2445,11,27,23,13,12,0,0,93,8,0,4,0,4,0,0,15,0,0,3,0,0,0,0,5,32,47,46,28,46,7,0,196,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,32,44,40,28,46,7,0,205,6,27,16,6,11,0,0,71,0,0,0,0,0,0,0,0,39,70,63,38,54,6,0,268
POA2446,47,76,58,39,31,9,3,264,5,14,9,6,0,3,0,36,0,7,0,0,0,0,0,7,67,123,97,73,67,24,3,456,0,8,0,0,0,0,0,13,4,15,0,4,0,0,0,22,7,21,0,4,0,0,0,33,73,144,97,79,72,23,3,489,97,85,44,32,36,9,3,308,3,3,5,0,0,0,0,14,173,233,140,115,105,31,7,809
POA2447,17,31,20,16,22,5,0,112,4,6,3,0,0,0,0,9,7,5,0,0,0,0,0,17,31,65,41,35,32,10,0,215,0,0,0,3,6,0,0,7,0,0,3,3,0,0,0,11,3,6,5,8,3,0,0,20,32,65,49,37,39,10,0,238,42,44,20,18,9,0,0,140,0,0,0,0,0,0,0,4,78,112,70,56,49,6,0,379
POA2448,23,38,30,25,21,0,0,139,5,4,4,4,3,0,0,13,0,0,0,0,0,0,0,6,36,68,46,42,50,8,0,246,5,6,0,3,3,0,0,15,4,6,0,0,0,0,0,13,7,15,3,4,3,0,0,29,47,78,44,46,52,8,0,271,60,70,38,22,32,4,0,226,4,0,0,3,0,0,0,11,111,144,87,76,83,13,3,514
POA2449,7,15,10,6,3,0,0,39,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,7,14,13,5,13,0,0,60,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,5,0,0,7,3,0,0,0,11,10,14,19,11,15,4,0,72,24,21,9,16,12,0,0,75,3,3,4,0,0,0,0,14,37,42,28,25,24,0,0,159
POA2450,116,215,142,95,79,26,11,676,14,13,14,12,4,4,0,59,3,6,9,9,0,0,0,27,201,394,310,221,233,66,21,1445,9,8,12,15,10,3,0,61,14,19,17,5,10,0,0,65,16,32,28,18,21,3,0,127,219,422,339,237,260,69,23,1577,213,184,122,83,77,15,10,700,8,5,0,0,0,0,0,11,442,613,461,321,338,82,28,2284
POA2452,41,75,57,42,41,13,6,275,7,9,4,0,5,0,0,20,9,9,0,0,3,0,0,22,71,155,113,97,115,29,11,582,4,5,0,3,0,0,0,8,9,8,8,0,8,0,0,31,12,11,9,9,7,0,0,46,80,160,120,104,121,29,11,624,91,75,48,36,20,6,0,277,0,7,6,0,4,0,0,8,172,246,171,144,140,30,6,911
POA2453,4,8,6,6,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,13,7,9,0,0,52,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,8,14,18,11,9,0,0,58,4,14,4,0,0,3,0,28,3,0,0,0,0,0,0,3,17,26,22,13,14,5,0,92
POA2454,10,42,34,37,41,6,4,164,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,8,10,69,59,53,78,6,3,282,0,6,0,0,4,0,0,15,0,0,0,0,3,0,0,4,0,4,0,0,8,0,0,13,11,78,62,55,78,6,3,300,21,36,35,10,17,0,0,127,0,0,0,0,0,0,0,3,34,121,92,66,99,10,3,425
POA2455,8,13,10,4,0,0,0,46,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,27,21,16,14,0,0,92,0,3,0,0,0,0,0,6,0,4,5,0,0,0,0,4,0,7,5,0,0,0,0,14,15,33,20,17,14,0,0,105,17,16,11,9,11,0,0,63,0,0,0,0,0,0,0,0,36,48,30,19,25,0,0,169
POA2456,62,65,54,29,45,7,0,263,10,13,8,4,0,0,0,38,3,4,0,0,0,0,0,12,89,133,116,69,91,18,0,519,3,7,3,3,0,0,0,15,8,4,7,3,3,0,0,30,8,13,15,9,6,0,0,44,96,146,132,78,98,18,0,569,73,59,34,26,22,6,0,218,6,3,0,4,0,0,0,13,177,207,166,106,114,20,4,797
POA2460,87,149,101,72,68,4,3,490,12,18,9,7,5,0,0,49,3,5,0,0,0,0,0,11,151,273,207,137,151,16,6,944,4,14,17,7,11,0,0,46,9,17,8,6,3,0,0,41,9,28,21,10,11,0,0,84,160,300,226,142,165,19,8,1028,214,225,131,87,82,13,0,746,3,9,9,3,0,0,0,28,386,532,364,236,252,32,12,1809
POA2462,3,3,8,3,4,0,0,25,3,3,3,0,0,0,0,9,0,0,0,0,0,0,0,4,6,9,19,13,3,3,0,57,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,6,11,16,12,3,3,0,60,10,13,8,7,6,0,0,42,0,0,0,0,0,0,0,0,22,26,27,16,9,0,0,111
POA2463,8,25,22,12,16,0,0,87,0,0,4,0,0,0,0,6,0,3,0,0,0,0,0,3,24,44,35,17,25,3,0,150,4,0,0,0,0,0,0,9,0,0,0,5,0,0,0,9,4,0,0,4,0,0,0,10,24,49,38,22,25,3,0,167,40,35,18,13,24,0,0,131,0,0,5,0,0,0,0,9,68,79,59,44,52,7,0,306
POA2464,17,16,25,10,10,0,0,84,3,0,0,4,3,0,0,17,0,0,0,0,0,0,0,0,24,32,38,23,29,3,0,149,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,26,33,34,25,29,3,0,154,19,23,9,11,4,0,0,70,0,0,0,0,0,0,0,0,46,59,45,36,34,3,0,224
POA2465,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,14,7,6,3,0,0,0,0,19,0,0,0,0,0,0,0,0,12,9,6,4,9,0,0,37
POA2466,4,7,5,8,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,15,16,0,0,0,52,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,10,18,16,15,0,0,0,60,4,3,4,4,0,0,0,17,0,3,0,0,0,0,0,4,12,21,18,23,6,0,0,81
POA2469,4,7,7,11,4,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,11,11,11,9,10,0,0,61,0,9,0,0,0,0,0,9,0,0,3,0,0,0,0,5,0,9,10,0,0,0,0,16,11,16,22,9,13,0,0,71,44,30,24,16,9,0,0,118,0,0,6,0,0,0,0,7,56,48,47,20,24,0,0,193
POA2470,30,53,41,36,36,8,0,202,17,13,13,5,4,0,0,44,0,3,0,0,0,0,0,5,65,116,102,61,79,10,4,437,0,4,5,3,0,0,0,18,15,10,6,3,0,0,0,34,16,14,12,9,4,0,0,53,89,130,115,67,82,10,5,494,113,121,75,43,36,4,0,388,0,0,4,0,5,0,0,11,199,255,194,109,117,18,5,894
POA2471,3,6,5,5,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,18,23,10,14,9,0,72,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,13,17,23,9,12,9,0,81,13,7,6,7,4,0,0,37,0,0,0,0,0,0,0,4,29,28,27,18,19,9,0,120
POA2472,3,9,5,8,0,0,0,19,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,5,5,20,14,9,9,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,21,14,9,9,5,0,55,9,14,12,5,0,0,0,31,0,0,0,0,0,0,0,0,13,33,19,12,16,5,0,96
POA2473,7,11,10,9,9,0,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,16,20,16,15,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,16,22,15,15,0,0,82,14,9,3,4,7,3,0,38,0,0,0,0,0,0,0,0,23,27,26,23,22,6,0,121
POA2474,16,33,18,17,9,0,0,94,5,3,5,5,0,0,0,23,0,0,0,0,0,0,0,0,30,41,48,28,34,6,0,184,0,0,0,0,0,0,0,6,4,0,5,3,0,0,0,11,4,0,5,4,0,0,0,19,33,47,49,35,34,6,0,203,41,32,24,20,21,0,4,137,6,6,5,0,0,0,0,7,76,83,80,49,54,6,4,347
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,7,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,5,3,6,0,0,17
POA2476,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,22,0,7,0,0,0,0,0,14,0,0,0,0,0,0,0,4,9,15,10,5,0,0,0,38
POA2477,25,49,55,43,46,7,0,230,6,6,7,4,0,0,0,30,0,0,0,0,0,0,0,4,44,92,108,77,82,18,9,422,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,15,50,98,108,77,84,17,9,439,37,43,24,14,21,5,0,145,0,0,3,0,0,0,0,7,92,145,132,90,105,26,9,596
POA2478,58,134,99,77,65,18,3,457,10,12,7,8,7,0,4,37,0,0,6,0,5,0,0,9,99,207,195,149,168,46,16,878,6,9,3,0,4,0,0,14,4,5,10,6,0,4,0,27,8,14,11,9,3,4,0,40,105,221,207,155,167,48,16,918,80,86,66,46,46,8,4,350,0,3,0,4,3,0,0,11,189,312,278,206,219,58,16,1280
POA2479,8,12,8,14,17,6,0,57,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,22,21,27,32,11,3,122,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,13,28,21,28,32,11,3,127,14,14,4,3,0,0,0,37,0,5,0,0,0,0,0,0,23,43,24,28,35,11,0,169
POA2480,104,186,167,110,160,22,7,758,23,16,13,14,7,0,0,79,3,5,3,8,7,0,0,28,175,332,299,239,327,62,18,1453,0,3,8,8,9,3,0,30,11,29,24,12,5,0,0,86,15,30,27,14,17,0,0,112,189,366,325,254,344,61,16,1564,213,228,137,100,87,19,7,789,8,7,9,4,0,0,0,27,416,601,462,360,434,78,25,2379
POA2481,9,39,25,26,37,3,0,139,4,3,3,0,7,0,0,18,0,0,0,0,0,0,0,5,21,69,52,57,59,10,0,264,0,0,0,0,0,0,0,4,3,4,6,4,0,0,0,21,3,7,3,9,0,0,0,19,19,74,56,62,59,10,0,287,25,36,28,23,22,3,0,136,0,0,0,0,0,0,0,5,48,112,84,84,83,11,7,421
POA2482,13,38,33,25,28,4,0,141,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,8,21,46,42,36,49,4,0,206,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,12,0,0,5,0,5,0,0,12,24,47,46,35,57,6,0,220,25,29,19,22,21,0,0,110,0,0,0,0,0,0,0,0,44,82,66,62,71,5,0,330
POA2483,26,60,39,29,46,7,0,219,4,0,4,0,5,0,0,10,0,0,0,0,0,0,0,0,36,84,76,48,82,5,0,339,0,7,0,0,0,0,0,5,3,3,0,3,0,0,0,9,8,6,5,3,0,0,0,15,40,95,75,53,82,5,0,359,42,37,19,14,19,0,5,139,6,3,5,0,0,0,0,9,87,136,95,66,98,12,6,499
POA2484,50,90,52,60,58,13,8,331,8,16,0,3,6,3,0,42,7,5,5,7,0,0,0,17,78,145,108,106,114,33,13,599,4,3,4,0,6,0,0,22,9,14,8,5,3,0,0,40,17,24,15,6,9,0,0,65,93,166,119,113,120,33,13,666,76,97,51,50,29,5,0,312,7,4,4,7,0,0,0,19,171,273,177,163,149,39,11,992
POA2485,34,44,43,30,33,7,7,199,8,7,4,9,6,0,0,35,6,4,0,0,0,0,0,13,54,90,71,69,67,20,10,382,0,4,3,6,3,0,0,11,0,4,4,3,0,0,0,12,5,9,10,3,3,0,0,26,60,98,79,70,70,20,10,409,49,61,37,29,21,5,4,206,0,0,0,0,0,0,0,4,104,157,117,107,96,26,12,618
POA2486,67,141,99,58,94,16,11,494,7,20,5,7,10,4,0,54,3,3,4,4,4,0,0,20,115,259,198,128,213,43,26,985,3,6,3,8,3,0,0,24,4,4,5,3,6,0,0,22,6,14,8,11,5,0,0,48,118,276,210,142,222,49,23,1030,126,108,75,52,57,9,9,432,4,6,0,3,0,0,0,8,249,387,284,194,278,54,32,1471
POA2487,19,40,40,26,34,9,8,187,7,3,0,4,7,6,0,22,5,8,0,0,0,0,0,18,33,90,80,69,71,26,11,374,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,0,0,0,5,3,0,0,13,39,90,79,73,76,22,11,386,22,36,16,21,14,0,4,109,0,10,3,0,0,0,0,7,58,133,95,91,89,28,10,507
POA2488,3,24,15,10,18,0,0,76,4,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,12,30,23,17,30,3,5,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,29,17,29,3,5,131,3,10,6,5,5,0,0,21,0,0,0,0,4,0,0,4,18,42,27,22,33,3,5,154
POA2489,15,30,30,24,20,9,0,121,3,3,5,0,6,0,0,11,4,0,0,0,0,0,0,10,26,52,57,33,49,10,5,232,0,4,0,0,0,0,0,5,0,4,4,3,0,0,0,10,0,8,3,4,0,0,0,18,24,61,62,34,54,10,5,249,28,36,15,5,8,4,0,94,0,0,0,0,0,0,0,5,54,91,82,42,65,12,5,350
POA2490,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,6,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,18
POA2500,42,73,43,36,46,21,9,273,16,21,12,13,14,0,3,78,0,0,0,0,3,0,0,4,78,137,121,122,150,64,40,716,0,9,5,6,6,3,0,32,3,3,4,0,3,0,0,25,3,9,9,9,10,3,0,59,85,149,134,135,169,72,37,772,90,95,58,44,48,19,20,385,0,3,0,0,0,0,0,9,178,246,197,177,217,91,60,1165
POA2502,33,52,35,23,18,5,0,176,5,4,0,3,6,0,0,28,3,0,0,0,0,0,0,3,48,84,48,39,47,19,7,298,3,3,0,0,0,0,0,16,4,4,0,0,6,0,0,12,8,4,0,3,3,0,0,26,58,91,52,42,53,19,7,324,125,124,67,43,50,13,5,424,4,3,0,0,0,0,0,12,184,222,119,86,104,38,13,761
POA2505,8,16,12,6,5,8,0,54,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,3,10,35,34,21,21,11,5,128,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,36,29,20,22,11,5,133,33,42,26,15,18,0,3,135,0,0,0,0,0,0,0,0,45,79,60,33,40,9,7,274
POA2506,19,31,17,10,12,0,0,87,4,11,4,4,4,0,0,31,0,0,0,0,0,0,0,0,28,62,44,26,39,12,3,214,0,4,0,0,0,0,0,10,3,7,0,0,0,0,0,8,3,8,0,0,4,0,0,20,30,69,45,28,43,12,3,230,78,95,51,40,24,9,0,296,0,0,5,0,0,0,0,9,107,166,105,66,69,17,3,534
POA2508,3,23,22,6,14,0,4,81,3,3,4,0,0,5,0,14,0,0,0,0,0,0,0,0,11,35,43,29,50,22,11,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,46,29,50,22,11,201,14,12,8,3,11,0,0,49,0,0,0,0,0,0,0,0,21,43,57,32,62,22,12,245
POA2515,9,34,18,14,8,3,4,97,4,0,9,5,3,0,4,24,0,0,4,0,0,0,0,7,17,45,47,33,42,21,16,223,0,0,3,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,14,17,49,48,34,46,21,16,235,10,10,14,11,4,4,0,54,3,0,0,0,0,0,0,3,33,52,64,50,52,28,19,295
POA2516,4,13,5,9,11,9,0,59,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14,33,16,29,32,17,9,135,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,4,0,0,0,0,0,6,14,38,20,29,32,17,9,147,9,17,12,7,12,3,0,64,0,0,0,0,0,0,0,0,20,51,33,36,45,18,6,208
POA2517,18,52,29,20,33,16,9,172,6,7,11,6,4,5,0,45,0,0,0,0,0,0,0,0,38,99,73,57,85,34,19,397,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,13,0,3,3,5,3,0,0,13,38,102,77,56,86,36,19,411,31,47,27,17,17,8,0,146,0,0,0,0,0,0,0,0,70,143,98,76,102,43,19,555
POA2518,32,66,52,41,42,16,9,245,11,15,6,11,7,3,0,50,3,0,0,0,0,0,0,3,59,135,104,97,102,39,20,554,5,4,4,3,6,0,0,18,0,5,3,0,3,5,0,18,3,15,7,3,3,5,0,36,57,142,111,98,108,48,20,592,83,78,55,34,43,13,3,315,0,3,5,0,0,0,0,6,144,226,168,141,150,60,25,913
POA2519,16,61,32,32,26,15,7,173,5,15,3,3,4,4,6,39,0,0,0,0,3,0,0,3,34,105,76,64,64,32,16,399,0,9,3,3,0,0,0,12,0,3,0,0,3,0,0,12,0,9,4,4,0,0,0,24,34,120,82,70,67,38,16,422,55,58,30,23,26,12,7,222,0,0,0,0,0,0,0,0,91,182,114,92,95,45,25,649
POA2525,13,23,17,13,25,13,6,108,4,10,4,8,3,4,6,40,0,0,4,3,0,0,0,7,20,61,50,53,54,35,18,295,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,20,61,55,51,59,40,18,304,30,33,11,10,11,9,5,112,0,0,0,0,0,0,0,0,56,101,61,62,71,46,17,416
POA2526,33,39,32,15,28,10,7,154,11,9,10,3,5,5,4,48,0,5,0,0,0,0,0,7,59,93,75,52,71,33,19,399,0,0,0,0,5,3,0,8,3,4,0,0,5,0,0,14,3,3,0,0,10,3,0,23,63,99,75,57,78,31,22,425,67,76,43,32,24,6,4,254,0,0,3,0,0,0,0,11,135,177,122,92,101,42,26,690
POA2527,62,108,76,48,58,6,8,362,26,33,21,6,11,5,3,99,3,0,0,0,0,0,0,8,125,207,162,111,130,30,24,789,3,6,3,7,4,0,0,29,10,5,0,5,0,0,0,23,14,12,9,11,5,0,0,54,136,229,171,119,133,31,21,839,124,122,70,42,31,10,4,402,0,3,3,0,0,0,0,9,262,349,250,158,165,44,26,1258
POA2528,63,108,93,48,63,9,4,391,19,17,20,10,6,0,0,79,3,5,3,0,0,0,0,10,115,196,166,90,135,28,13,744,0,6,3,10,5,0,0,34,7,8,8,5,5,0,0,44,12,17,11,18,6,3,0,74,130,215,179,107,146,29,13,823,182,188,108,82,79,6,8,652,3,4,9,11,0,0,0,21,319,401,297,195,225,43,22,1497
POA2529,52,89,71,51,70,26,13,369,20,18,23,6,11,10,0,84,0,0,0,3,5,3,0,10,97,179,162,118,167,75,29,822,3,0,4,5,0,0,0,15,4,5,0,0,3,0,0,18,6,8,5,6,9,0,0,26,100,191,167,123,168,75,29,851,96,81,48,55,37,12,4,329,3,3,3,0,0,0,0,11,203,276,212,179,204,88,33,1193
POA2530,79,146,105,70,75,22,16,523,39,34,26,9,5,5,0,109,11,13,0,5,3,0,0,34,158,293,228,176,188,64,37,1147,5,6,3,3,0,0,0,22,3,8,3,4,4,0,0,24,5,12,10,7,9,5,0,48,164,302,239,181,197,61,37,1193,164,207,91,65,82,12,4,631,4,4,0,0,0,0,0,10,334,512,333,250,278,83,44,1830
POA2533,16,59,26,11,31,6,4,159,6,15,4,9,4,0,0,35,0,0,0,0,0,0,0,4,36,99,72,51,79,23,14,366,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,9,0,8,0,0,0,0,0,10,31,110,71,52,79,24,14,378,29,18,13,12,10,0,3,85,0,0,0,0,0,0,0,0,66,126,84,66,89,24,17,461
POA2534,7,23,12,7,9,4,0,60,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,18,33,17,8,16,7,0,102,0,0,0,0,6,0,0,5,0,0,3,0,0,0,0,7,0,0,3,0,6,0,0,8,21,33,22,8,20,4,0,107,6,9,10,6,6,0,0,31,0,0,0,0,0,0,0,0,25,34,32,16,25,4,0,139
POA2535,13,26,19,11,11,0,4,80,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,19,48,47,21,25,0,9,168,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,4,0,0,0,0,0,0,7,23,48,47,24,22,0,9,172,18,26,13,5,7,0,0,63,0,0,0,0,0,0,0,0,34,69,56,31,31,0,7,233
POA2536,54,93,74,56,48,0,0,333,5,6,14,13,8,0,0,43,3,5,0,5,0,0,0,10,89,146,150,100,109,14,0,617,0,0,6,4,0,4,0,15,3,3,0,0,0,0,0,6,3,5,3,4,0,4,0,20,91,154,155,107,109,20,4,643,122,77,48,36,24,10,3,321,3,4,5,5,0,0,0,17,215,239,202,144,143,24,5,978
POA2537,19,39,36,25,22,4,0,138,4,4,3,0,5,0,0,17,0,0,0,0,0,0,0,3,31,73,70,57,63,18,0,312,0,0,5,0,0,0,0,8,3,0,0,3,3,0,0,6,4,0,6,3,3,0,0,19,36,72,74,59,65,18,0,324,24,35,20,19,21,0,0,123,3,3,0,0,0,0,0,11,61,112,99,79,88,25,6,458
POA2538,3,8,6,0,7,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,6,9,8,12,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,8,12,0,0,49,7,3,4,0,0,0,0,22,0,0,0,0,0,0,0,0,14,10,15,11,19,0,0,65
POA2539,27,83,60,62,46,4,0,291,6,9,5,5,0,0,0,39,4,11,0,0,0,0,0,17,58,149,121,112,108,14,3,566,0,3,3,0,4,0,0,17,0,9,0,0,4,0,0,14,0,9,3,0,10,0,0,26,60,157,121,110,113,17,3,592,63,60,38,23,34,3,0,222,0,0,0,0,0,0,0,11,127,223,165,135,145,21,3,819
POA2540,87,197,136,89,91,18,4,628,21,24,16,18,9,0,0,79,4,0,6,8,6,3,0,22,157,334,237,189,204,50,10,1180,13,10,17,10,3,0,0,55,13,13,3,6,0,0,0,44,24,26,24,19,9,0,0,100,184,360,259,203,217,50,10,1283,201,156,98,68,62,7,11,605,3,0,6,8,5,0,0,22,384,525,360,281,278,61,15,1906
POA2541,87,158,104,65,68,22,4,507,21,19,4,7,5,0,0,57,4,8,0,0,0,0,0,21,155,271,189,122,147,43,7,943,8,9,4,3,9,0,0,24,7,11,7,4,6,0,0,39,15,19,11,8,11,0,0,65,170,289,200,129,161,43,7,1008,223,201,114,83,66,12,0,705,3,4,0,0,0,0,0,14,396,495,317,215,231,56,16,1722
POA2545,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,0,0,23,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,3,3,11,4,4,3,0,0,28,3,4,3,0,3,0,0,13,0,0,0,0,0,0,0,0,9,8,5,5,10,0,0,43
POA2546,10,30,23,19,17,0,0,103,4,5,0,4,0,0,0,19,0,8,0,0,0,0,0,11,23,55,42,39,36,0,0,201,0,4,4,5,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,9,21,64,48,39,38,0,0,212,38,35,10,13,16,0,0,115,0,4,0,0,0,0,0,4,58,102,62,54,47,0,0,329
