POA_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
POA2483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,13,29,44,36,14,161,0,8,9,13,29,44,36,14,158,435,544,657,691,716,660,216,49,3965,54,81,85,67,73,65,23,9,444,492,627,746,770,817,766,271,77,4571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,3,6,30,0,0,0,4,14,5,3,6,33,488,640,765,862,879,658,278,96,4672,59,88,75,81,66,52,23,9,457,554,729,841,945,960,713,301,112,5161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,18,45,53,38,20,186,0,9,12,18,45,53,38,20,192,923,1185,1414,1558,1594,1312,496,151,8634,114,160,160,142,136,116,40,13,899,1041,1359,1593,1716,1779,1482,574,189,9728
POA2484,5,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,10,0,12,33,57,73,127,75,64,437,3,13,31,59,73,127,75,64,454,947,697,915,1113,1399,1165,494,133,6856,121,66,121,143,139,133,72,63,855,1069,771,1075,1307,1616,1423,637,257,8161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,16,6,13,10,54,0,0,4,10,16,6,13,10,54,848,785,1113,1250,1551,1243,565,222,7573,104,72,108,126,138,107,86,116,857,953,852,1230,1388,1704,1358,661,344,8487,3,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,10,0,12,36,65,87,137,83,75,490,7,13,36,63,91,137,83,75,508,1793,1483,2027,2368,2951,2409,1056,352,14438,227,131,237,268,281,237,163,173,1713,2024,1629,2304,2698,3320,2780,1302,603,16651
POA2485,3,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,8,0,22,21,30,48,125,124,71,439,3,20,20,36,48,125,124,71,447,582,731,704,686,845,933,623,187,5291,46,91,82,60,74,68,79,50,556,629,843,806,788,969,1132,819,306,6293,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,3,8,8,13,14,11,69,5,7,9,5,5,13,14,11,79,574,843,758,732,1068,1221,853,417,6465,56,81,79,62,54,96,109,87,620,634,932,845,798,1134,1336,975,509,7162,4,0,6,3,0,0,0,0,9,0,5,4,0,0,0,0,0,13,0,22,22,32,51,145,133,80,501,4,26,30,41,58,145,133,80,522,1150,1576,1463,1418,1910,2157,1471,601,11753,103,173,156,124,127,170,188,135,1174,1261,1770,1649,1581,2098,2469,1796,822,13453
POA2486,0,0,4,0,5,0,0,0,15,3,4,3,5,3,0,0,0,25,4,36,54,78,120,254,268,180,991,10,40,61,88,130,254,268,180,1026,1569,1318,1442,1614,1734,1798,1195,392,11063,111,113,93,118,95,97,85,65,770,1683,1473,1588,1815,1956,2148,1545,643,12861,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,3,17,29,28,31,24,25,155,5,6,13,29,29,31,24,25,161,1549,1471,1712,1993,2243,2334,1698,849,13847,79,97,99,107,101,82,139,139,845,1636,1573,1823,2122,2373,2444,1862,1009,14850,0,5,4,0,3,0,0,0,15,0,4,4,9,3,0,0,0,31,5,39,62,100,148,283,292,210,1143,15,45,76,110,156,283,292,210,1183,3119,2794,3155,3608,3980,4130,2895,1239,24910,192,215,187,221,197,181,222,208,1611,3319,3052,3414,3937,4332,4592,3409,1652,27704
POA2487,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,22,24,41,41,95,65,53,342,5,19,23,43,46,95,65,53,357,671,437,810,926,950,888,410,92,5192,31,31,52,46,42,42,39,17,302,704,491,888,1018,1036,1034,513,166,5845,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,6,0,0,0,6,9,11,8,9,45,0,5,4,8,13,11,8,9,54,647,566,952,1025,1172,1028,501,212,6106,35,40,57,47,41,46,50,36,347,686,613,1018,1072,1223,1082,558,256,6503,0,0,0,3,0,0,0,0,5,0,0,6,3,3,0,0,0,19,3,19,21,49,48,106,78,60,382,9,24,28,50,54,106,78,60,410,1319,1004,1767,1949,2125,1916,907,305,11298,62,71,109,89,86,88,86,51,642,1392,1099,1905,2088,2263,2112,1071,419,12347
POA2488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,18,16,13,8,13,67,0,3,5,15,16,13,8,13,65,166,156,200,200,243,139,56,14,1171,16,16,12,20,20,7,0,8,96,178,173,217,237,271,158,63,28,1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,6,0,0,0,0,4,5,0,0,11,156,184,239,234,267,171,77,26,1350,11,19,16,13,18,8,11,8,109,169,201,261,248,285,179,88,37,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,15,15,11,13,77,4,3,9,18,15,15,11,13,78,320,343,437,434,506,302,129,45,2525,22,34,31,35,34,17,11,15,205,349,377,479,491,555,336,151,72,2806
POA2489,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,16,23,18,50,56,20,182,0,3,17,22,18,50,56,20,188,283,226,475,438,358,410,227,68,2486,22,17,39,19,20,21,27,15,181,312,240,525,481,407,474,305,98,2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,3,3,24,0,0,4,0,8,3,3,3,28,304,310,565,472,524,511,303,106,3094,23,25,33,28,22,16,19,31,194,324,334,608,500,547,529,325,141,3317,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,6,20,23,22,56,57,28,206,0,6,24,22,21,56,57,28,213,588,533,1044,912,886,915,531,169,5578,44,41,70,49,44,36,48,44,374,636,582,1134,984,951,1006,634,244,6170
POA2490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,15,0,0,0,0,0,3,3,0,15,27,41,30,37,63,31,10,0,250,0,0,0,10,0,0,0,0,17,32,47,39,49,67,37,12,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,31,35,43,30,60,30,14,7,245,0,3,5,5,0,0,0,0,13,30,40,45,33,60,35,14,6,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,3,0,15,0,0,5,4,0,3,3,0,15,60,79,70,71,123,65,24,8,498,3,9,8,13,0,0,0,0,32,65,84,79,85,126,73,24,8,541
POA2500,8,15,15,5,0,0,0,0,46,9,17,0,0,9,0,0,0,43,13,58,53,60,71,97,111,70,531,31,98,67,70,77,97,111,70,623,3762,4134,2368,2125,2092,1576,900,308,17267,280,270,148,133,105,80,75,53,1136,4070,4496,2579,2325,2279,1748,1085,434,19023,0,9,5,0,0,0,0,0,18,0,5,0,3,0,0,0,0,9,0,10,5,13,14,5,0,0,51,10,24,15,13,15,5,0,0,82,3859,3761,2260,2235,2239,1870,1227,477,17924,288,180,125,114,82,87,88,137,1111,4158,3964,2401,2361,2331,1963,1319,618,19122,9,24,16,5,0,0,0,0,61,9,23,9,6,9,0,0,0,50,15,75,62,71,81,102,114,73,590,42,124,81,80,90,102,114,73,705,7622,7891,4631,4357,4334,3442,2131,788,35198,566,451,271,251,188,166,163,194,2246,8234,8464,4979,4685,4610,3712,2405,1052,38144
POA2502,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,7,21,30,23,21,7,119,3,12,9,23,30,23,21,7,134,653,756,685,718,704,535,379,146,4572,40,61,45,45,38,36,22,12,294,694,836,734,788,771,593,422,166,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,0,0,0,14,694,781,697,670,674,587,486,243,4833,42,56,56,36,28,30,24,10,284,738,843,757,711,698,614,510,257,5125,0,3,0,4,0,0,0,0,10,5,0,0,0,0,0,0,0,4,0,10,4,20,33,23,24,13,134,3,12,10,22,33,23,24,13,148,1348,1537,1379,1392,1374,1124,865,392,9405,85,119,106,81,60,64,47,21,581,1433,1674,1494,1500,1470,1209,935,422,10130
POA2505,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,5,11,17,21,5,11,74,0,11,8,11,17,21,5,11,82,251,291,293,295,352,239,128,64,1911,24,19,17,26,11,16,4,3,121,275,325,316,326,378,276,136,77,2112,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,6,245,314,289,282,328,242,187,116,2000,18,19,11,16,8,8,5,7,100,261,338,309,294,333,246,196,123,2103,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,7,5,11,17,21,5,9,78,0,13,7,11,17,21,5,9,85,492,608,584,578,673,479,313,177,3905,44,43,35,38,25,18,9,11,222,540,662,627,622,714,524,328,199,4216
POA2506,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,0,0,8,0,0,7,15,17,28,15,18,99,0,5,7,15,21,28,15,18,107,472,449,411,440,447,340,155,50,2771,41,31,31,27,27,20,12,7,197,513,489,451,476,494,381,190,77,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,15,0,3,4,0,5,0,0,0,18,408,445,442,476,552,366,223,115,3033,22,38,29,33,21,14,23,19,200,435,484,474,508,572,381,242,139,3240,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,9,0,3,10,12,25,27,20,18,111,0,7,14,12,21,27,20,18,120,885,894,851,921,995,706,383,172,5799,65,69,64,53,46,36,33,32,399,947,973,920,990,1068,765,432,220,6313
POA2508,0,0,3,0,0,0,0,0,6,0,0,4,0,4,0,0,0,12,5,3,14,30,20,29,28,8,140,3,0,18,30,23,29,28,8,150,567,479,590,645,583,367,163,30,3421,10,14,20,18,12,22,15,24,132,583,501,623,695,625,422,202,59,3709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,14,3,0,0,5,6,3,0,0,17,520,506,655,632,597,366,159,48,3478,18,20,19,11,16,14,26,36,155,543,530,674,650,617,382,181,82,3653,0,0,3,0,0,0,0,0,5,0,0,3,0,4,0,0,0,14,5,3,14,33,29,36,28,8,153,5,8,20,33,31,36,28,8,168,1088,989,1246,1279,1179,734,318,78,6905,24,31,34,34,28,34,36,51,288,1117,1028,1295,1344,1239,802,384,142,7355
POA2515,0,9,4,4,0,0,0,0,18,0,4,4,5,0,0,0,0,15,0,14,24,20,25,39,43,20,178,3,22,25,32,28,39,43,20,211,641,461,689,758,805,615,234,42,4235,11,20,29,26,18,19,17,6,150,655,497,746,817,849,670,291,69,4597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,5,0,0,0,16,0,3,4,10,8,0,0,0,22,594,556,752,844,874,654,272,105,4662,17,19,20,21,17,12,13,16,144,616,580,777,878,904,671,286,125,4827,0,9,4,9,0,0,0,0,21,0,4,4,3,0,0,0,0,14,0,14,27,27,25,39,43,25,198,3,23,32,41,31,39,43,25,236,1232,1016,1445,1606,1681,1266,504,145,8899,30,35,47,49,41,31,32,23,293,1264,1078,1524,1693,1749,1340,578,197,9425
POA2516,0,8,9,0,0,0,0,0,10,0,0,4,3,0,0,0,0,6,0,8,6,10,9,17,24,13,85,0,11,19,10,9,17,24,13,106,400,258,450,462,408,273,113,22,2382,17,7,12,17,13,11,10,0,85,415,280,479,487,428,305,141,32,2571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,14,0,3,5,0,0,3,0,0,20,381,309,498,510,428,308,130,67,2634,10,6,18,11,11,11,9,0,80,393,325,517,523,445,321,144,69,2733,0,8,9,0,0,0,0,0,10,0,0,4,3,0,0,0,0,10,0,7,13,12,14,21,21,9,98,3,13,17,10,14,21,21,9,118,782,570,945,967,838,582,241,90,5018,24,17,33,34,25,17,15,4,164,809,601,998,1017,868,621,281,107,5304
POA2517,0,8,11,0,0,0,0,0,17,0,3,0,0,0,0,0,0,11,6,13,23,26,30,49,52,29,223,7,25,37,28,28,49,52,29,258,779,605,793,853,717,576,358,107,4782,26,19,34,42,26,23,38,29,235,809,649,864,920,770,650,446,164,5270,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,9,14,3,6,4,9,38,0,6,11,14,3,6,4,9,47,719,678,957,968,874,728,484,274,5682,9,26,40,24,19,29,51,88,297,725,713,1004,1004,901,761,542,372,6024,0,8,13,0,0,0,0,0,25,0,7,0,0,0,0,0,0,10,6,20,34,37,27,55,51,37,268,13,34,42,38,28,55,51,37,302,1494,1286,1752,1820,1590,1301,841,385,10459,31,43,73,62,46,58,92,120,529,1539,1359,1870,1921,1670,1413,980,538,11290
POA2518,0,11,6,0,0,0,0,0,20,0,4,3,0,0,0,0,0,7,4,20,24,42,50,69,46,48,295,3,33,31,40,50,69,46,48,321,1085,1177,1083,1114,1158,864,479,167,7117,72,64,53,49,46,42,33,35,388,1158,1272,1158,1204,1250,969,566,251,7827,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,13,12,4,0,3,35,0,6,7,13,12,4,0,3,39,1089,1245,1231,1219,1332,1037,687,353,8199,51,71,50,55,43,41,77,66,453,1145,1325,1289,1281,1382,1085,768,421,8687,0,10,6,0,0,0,0,0,18,0,4,3,0,0,0,0,0,12,5,19,28,52,56,76,53,49,330,4,39,34,51,56,76,53,49,361,2168,2424,2312,2330,2485,1893,1170,518,15313,126,131,102,101,87,86,112,96,835,2302,2594,2451,2478,2625,2054,1332,670,16509
POA2519,0,6,0,0,0,0,0,0,6,0,6,7,4,0,0,0,0,12,3,17,22,23,39,46,61,32,245,4,20,31,31,40,46,61,32,265,1100,1016,942,990,967,729,496,159,6403,50,55,43,47,39,34,32,16,317,1155,1096,1020,1064,1043,806,591,205,6984,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,3,7,13,4,0,0,36,8,3,3,7,14,4,0,0,43,1087,942,1047,1059,1013,906,645,245,6941,49,48,37,29,45,43,42,18,316,1148,989,1091,1096,1065,953,685,268,7303,0,0,0,0,6,0,0,0,14,3,6,7,4,0,0,0,0,9,13,22,27,32,49,50,65,32,290,12,30,31,40,52,50,65,32,309,2191,1958,1989,2049,1978,1630,1137,407,13340,105,100,86,78,81,81,69,40,633,2300,2087,2109,2164,2113,1764,1274,476,14288
POA2525,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,9,0,10,20,22,8,30,26,9,134,4,11,25,22,13,30,26,9,146,834,583,756,777,634,519,344,87,4529,20,17,10,11,22,14,30,10,139,852,612,791,814,665,563,398,113,4812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,0,0,0,17,0,4,0,10,4,0,0,0,21,774,636,816,851,661,604,381,133,4846,27,16,18,14,13,27,41,78,233,801,652,833,872,679,636,417,210,5104,0,0,0,3,0,0,0,0,4,0,0,7,3,0,0,0,0,11,0,11,20,26,17,35,31,9,147,0,13,26,31,18,35,31,9,169,1600,1215,1570,1629,1296,1123,724,222,9371,44,34,26,23,38,41,69,93,379,1646,1259,1625,1687,1343,1197,820,322,9916
POA2526,0,0,5,0,0,0,0,0,7,0,6,0,3,0,0,0,0,14,0,18,21,19,33,32,30,20,177,0,25,25,25,35,32,30,20,194,1057,987,959,941,973,696,352,108,6077,33,56,36,27,35,22,33,36,280,1095,1060,1019,998,1035,745,420,166,6543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,9,0,6,4,33,0,3,10,6,9,0,6,4,32,994,1014,1021,1079,1086,792,458,239,6678,29,40,35,22,29,33,47,96,335,1027,1061,1055,1112,1126,824,509,337,7047,0,0,3,0,0,0,0,0,7,0,6,0,3,0,0,0,0,14,0,19,25,28,42,31,34,28,207,0,23,35,32,44,31,34,28,229,2051,1999,1976,2025,2056,1487,808,347,12750,65,98,70,58,59,54,85,133,612,2119,2119,2081,2110,2159,1575,928,504,13594
POA2527,5,11,4,0,0,0,0,0,19,0,3,9,0,3,0,0,0,14,4,34,36,66,84,96,54,34,403,16,47,47,67,89,96,54,34,433,1516,1794,1528,1400,1320,951,437,125,9066,59,60,72,49,35,39,34,47,397,1582,1900,1648,1508,1444,1084,523,203,9899,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,13,9,13,17,5,0,0,61,5,13,9,13,22,5,0,0,70,1580,1974,1605,1589,1511,1132,579,235,10200,50,65,60,43,35,33,42,92,421,1631,2052,1672,1637,1570,1174,625,322,10690,6,10,5,0,0,0,0,0,21,0,3,8,0,6,0,0,0,15,5,43,46,76,106,101,54,36,460,12,57,55,75,108,101,54,36,506,3100,3768,3131,2984,2836,2078,1016,358,19266,102,130,136,89,68,76,79,136,818,3217,3956,3320,3151,3015,2259,1144,526,20585
POA2528,0,6,3,0,0,0,0,0,14,0,4,0,0,0,0,0,0,11,3,23,27,40,66,86,105,43,399,4,35,30,46,66,86,105,43,421,1312,1166,1109,1271,1410,1225,777,196,8468,108,79,74,83,77,82,71,59,631,1431,1282,1218,1393,1556,1395,949,299,9517,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,5,3,6,19,6,4,0,44,0,3,9,6,19,6,4,0,47,1193,1229,1244,1412,1590,1464,1031,316,9480,81,89,87,71,79,93,112,79,686,1279,1325,1342,1492,1682,1562,1143,392,10218,0,6,3,0,0,0,0,0,15,0,4,3,0,0,0,0,0,14,3,29,35,51,84,97,106,45,442,4,37,40,50,84,97,106,45,466,2506,2397,2357,2681,3002,2691,1804,518,17949,193,169,159,149,155,179,180,134,1316,2709,2606,2554,2883,3238,2961,2089,694,19737
POA2529,3,8,6,6,4,0,0,0,30,5,3,0,4,8,0,0,0,14,4,36,40,41,87,88,83,40,427,10,48,45,54,102,88,83,40,465,1788,1418,1681,1768,1631,1363,623,157,10413,55,71,70,60,55,62,68,98,536,1849,1534,1795,1881,1778,1512,779,289,11422,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,4,11,14,21,11,3,3,0,65,4,10,15,21,8,3,3,0,69,1788,1600,1827,1992,1937,1529,770,262,11708,63,80,57,56,53,56,51,41,461,1854,1689,1902,2063,2003,1591,824,309,12236,3,8,8,6,3,0,0,0,30,5,6,8,4,8,0,0,0,20,11,45,48,62,101,93,86,46,488,10,59,65,74,115,93,86,46,541,3579,3018,3512,3757,3565,2889,1394,415,22125,117,146,124,117,107,119,121,137,996,3709,3222,3702,3945,3784,3102,1602,598,23656
POA2530,4,3,4,4,4,0,0,0,20,0,6,5,3,0,0,0,0,12,6,27,54,72,102,133,90,49,531,11,38,60,78,103,133,90,49,565,2147,1982,2043,1949,1832,1450,904,227,12532,97,81,72,70,63,43,51,18,496,2255,2107,2180,2102,1997,1622,1046,293,13595,0,0,4,0,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,7,14,11,13,14,0,3,58,3,9,16,9,13,14,0,3,69,1996,2130,2281,2150,1996,1763,1155,452,13933,83,94,79,65,52,59,57,30,515,2081,2226,2375,2226,2061,1837,1216,485,14512,5,3,8,4,4,0,0,0,22,0,6,3,3,0,0,0,0,17,7,33,61,78,111,146,94,47,589,13,45,76,90,113,146,94,47,631,4146,4112,4318,4101,3828,3212,2059,679,26462,178,176,155,136,115,95,107,56,1015,4335,4334,4552,4329,4060,3453,2260,781,28108
POA2533,4,31,21,9,3,0,0,0,57,0,5,3,5,13,0,0,0,26,0,16,30,37,54,111,67,58,377,4,53,48,39,71,111,67,58,460,799,623,801,892,1089,1125,616,126,6069,33,40,31,46,46,79,53,43,362,838,711,884,984,1205,1315,738,223,6899,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,5,3,11,10,10,6,0,44,0,10,5,10,10,10,6,0,57,751,729,939,1019,1302,1324,680,270,7010,36,31,37,40,41,61,52,84,398,791,769,987,1073,1353,1396,739,354,7468,4,38,21,9,3,0,0,0,64,0,5,9,7,13,0,0,0,32,0,15,32,38,69,121,76,61,422,4,57,62,53,84,121,76,61,515,1553,1351,1740,1916,2389,2453,1296,389,13084,70,71,74,91,88,141,109,124,758,1631,1484,1867,2053,2558,2715,1481,572,14365
POA2534,7,21,17,5,0,0,0,0,46,0,0,0,4,4,0,0,0,9,5,6,8,15,16,47,16,15,119,8,30,21,21,21,47,16,15,177,287,213,252,289,370,344,193,37,1987,15,18,9,14,13,21,19,12,116,305,253,284,326,406,409,232,62,2280,3,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,12,3,0,0,6,3,0,0,3,15,272,243,306,350,426,416,243,123,2383,12,7,9,10,13,28,25,14,123,288,253,317,366,445,447,265,145,2519,8,22,17,5,0,0,0,0,55,0,0,6,4,4,0,0,0,14,5,7,8,22,18,47,21,16,131,11,29,26,24,24,47,21,16,197,563,455,556,639,802,759,431,160,4365,25,26,16,27,31,52,46,25,238,597,505,601,695,851,853,494,205,4804
POA2535,0,6,11,6,0,0,0,0,28,0,0,0,3,3,0,0,0,15,0,8,9,14,30,74,65,45,250,4,15,21,25,39,74,65,45,287,269,235,314,341,520,653,373,93,2798,22,18,17,22,27,42,29,19,198,298,262,358,381,583,766,467,156,3285,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,13,8,7,0,0,41,0,0,10,10,12,7,0,0,41,236,275,348,397,666,749,464,195,3332,17,17,23,17,37,35,39,39,224,257,298,374,420,711,793,508,233,3593,0,6,17,4,0,0,0,0,29,0,6,0,3,5,0,0,0,17,0,6,10,27,38,85,66,47,292,4,16,31,37,44,85,66,47,330,510,518,658,733,1185,1403,843,283,6129,42,31,44,41,64,68,71,60,422,554,566,732,807,1301,1558,981,394,6881
