POA_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
POA2158,..,3,98,292,501,467,313,235,64,1970,..,12,37,19,37,25,14,10,0,147,..,0,0,3,14,17,9,0,0,41,803,..,..,..,..,..,..,..,..,803,..,371,..,..,..,..,..,..,..,371,..,208,180,40,12,15,0,0,0,461,..,20,5,8,7,11,13,11,10,84,..,4,20,4,10,8,4,6,0,52,..,3,5,6,10,8,16,3,3,55,..,0,15,12,20,38,36,29,17,167,0,7,0,6,8,6,3,4,0,37,803,632,355,393,621,599,397,295,94,4192,..,7,140,367,526,423,322,165,24,1970,..,13,37,22,45,29,11,5,0,160,..,0,20,35,84,51,17,15,9,219,721,..,..,..,..,..,..,..,..,721,..,332,..,..,..,..,..,..,..,332,..,136,115,20,5,13,3,0,0,293,..,13,3,0,4,21,32,30,24,129,..,7,9,0,10,5,4,0,0,36
POA2159,..,4,55,172,237,252,204,147,31,1099,..,0,27,21,29,28,12,5,0,126,..,0,0,7,8,8,4,3,3,28,441,..,..,..,..,..,..,..,..,441,..,171,..,..,..,..,..,..,..,171,..,130,90,14,22,8,0,0,0,271,..,5,4,0,4,9,0,8,6,34,..,3,9,5,3,8,6,0,0,37,..,5,9,5,8,4,7,5,5,46,..,0,7,10,12,26,34,25,9,129,13,4,4,6,0,7,6,3,0,44,451,327,209,230,331,359,274,203,50,2426,..,3,88,185,266,249,195,112,20,1112,..,3,32,16,50,28,9,4,0,141,..,0,7,23,32,22,11,12,9,115,396,..,..,..,..,..,..,..,..,396,..,188,..,..,..,..,..,..,..,188,..,76,55,12,14,4,0,0,0,155,..,4,3,0,0,9,17,9,15,59,..,11,10,10,0,4,3,5,0,35
POA2160,..,53,1095,1650,1186,1175,841,407,95,6494,..,44,227,129,88,56,29,17,0,583,..,0,21,36,60,61,38,23,10,257,3758,..,..,..,..,..,..,..,..,3758,..,1018,..,..,..,..,..,..,..,1018,..,858,868,245,151,67,6,0,0,2196,..,138,213,88,66,73,54,27,8,668,..,65,172,87,44,28,8,0,0,406,..,238,581,222,110,82,45,16,4,1298,..,53,213,257,241,283,199,106,49,1393,25,31,37,37,29,17,10,10,3,194,3783,2500,3423,2752,1962,1834,1221,614,174,18271,..,173,1559,1593,1225,1052,623,247,41,6518,..,73,227,118,75,54,27,4,0,577,..,25,193,321,368,276,128,115,60,1483,3588,..,..,..,..,..,..,..,..,3588,..,1128,..,..,..,..,..,..,..,1128,..,574,598,181,78,41,8,0,0,1478,..,112,95,47,55,115,123,105,64,714,..,64,85,39,22,15,7,0,0,230
POA2161,..,47,1031,1271,1020,962,666,376,85,5454,..,28,134,109,58,73,34,11,0,451,..,5,18,33,69,40,32,15,13,221,3744,..,..,..,..,..,..,..,..,3744,..,1011,..,..,..,..,..,..,..,1011,..,907,841,201,108,52,6,0,0,2121,..,142,159,74,60,65,63,33,15,612,..,40,124,66,41,29,12,4,0,322,..,120,299,147,83,68,35,12,6,768,..,45,146,188,164,205,187,97,39,1064,15,32,34,50,23,30,12,8,8,204,3758,2369,2790,2145,1627,1522,1051,552,160,15972,..,187,1408,1209,1039,878,517,197,34,5471,..,41,168,98,49,62,21,4,0,450,..,40,185,322,326,244,102,82,56,1339,3449,..,..,..,..,..,..,..,..,3449,..,1103,..,..,..,..,..,..,..,1103,..,550,529,125,60,36,10,0,0,1318,..,100,89,34,60,97,97,75,45,593,..,38,48,22,18,16,4,0,0,153
POA2162,..,21,387,642,702,724,459,214,87,3232,..,11,76,55,67,48,22,4,0,286,..,0,8,14,49,41,15,17,23,172,2017,..,..,..,..,..,..,..,..,2017,..,735,..,..,..,..,..,..,..,735,..,549,456,136,83,40,4,0,0,1271,..,80,87,51,47,46,34,16,14,376,..,28,57,44,34,33,13,6,0,210,..,43,102,44,31,45,22,6,6,290,..,17,59,91,70,121,150,56,38,602,16,18,16,19,21,11,9,7,0,109,2028,1498,1251,1093,1104,1110,735,314,166,9294,..,76,562,769,691,621,357,142,33,3247,..,18,86,60,70,44,15,5,0,284,..,12,112,200,211,165,70,56,45,874,2049,..,..,..,..,..,..,..,..,2049,..,733,..,..,..,..,..,..,..,733,..,334,337,60,46,36,17,0,0,832,..,66,39,26,34,83,77,42,35,411,..,22,37,20,14,12,3,0,0,118
POA2163,..,10,206,286,315,259,236,88,29,1436,..,15,38,30,28,17,7,4,4,147,..,0,3,12,32,31,15,4,12,99,955,..,..,..,..,..,..,..,..,955,..,310,..,..,..,..,..,..,..,310,..,240,216,74,49,12,3,0,0,603,..,27,28,22,22,31,17,3,0,152,..,17,43,25,16,20,8,4,0,133,..,36,44,37,20,26,12,0,0,170,..,15,51,64,98,156,108,41,16,544,7,4,20,11,10,10,3,3,3,65,970,678,648,553,587,559,418,152,64,4624,..,49,294,334,290,241,169,52,8,1437,..,13,48,30,25,12,3,0,0,142,..,13,63,92,148,118,56,22,25,532,892,..,..,..,..,..,..,..,..,892,..,314,..,..,..,..,..,..,..,314,..,186,131,29,20,12,9,0,0,383,..,38,14,3,13,44,36,23,14,185,..,10,21,9,0,3,4,0,0,54
POA2164,..,10,383,697,787,803,698,358,100,3840,..,22,91,65,78,51,24,10,0,342,..,4,3,22,46,53,24,21,14,194,2007,..,..,..,..,..,..,..,..,2007,..,682,..,..,..,..,..,..,..,682,..,569,657,233,130,59,9,0,0,1649,..,54,64,33,51,62,46,23,15,354,..,10,38,30,17,17,4,4,0,116,..,11,21,28,19,39,23,13,0,160,..,14,41,60,104,123,97,65,32,546,19,13,19,19,10,13,6,0,4,109,2027,1385,1321,1194,1239,1220,939,504,168,10001,..,35,627,788,776,761,583,247,32,3864,..,28,89,83,67,50,20,5,0,346,..,10,96,190,219,174,117,83,55,943,2016,..,..,..,..,..,..,..,..,2016,..,708,..,..,..,..,..,..,..,708,..,341,419,100,76,40,11,5,0,997,..,47,43,20,43,54,120,78,40,439,..,16,27,15,10,10,3,0,0,78
POA2165,..,35,639,1410,1669,1793,1277,718,168,7715,..,43,135,134,110,104,50,20,3,596,..,3,11,52,87,100,72,42,29,399,3989,..,..,..,..,..,..,..,..,3989,..,1536,..,..,..,..,..,..,..,1536,..,1139,1416,522,266,107,19,0,0,3463,..,122,140,106,140,139,78,55,20,801,..,51,87,83,60,75,27,10,0,397,..,36,99,85,71,80,49,14,4,442,..,32,117,157,249,291,207,145,60,1252,23,26,43,32,36,31,22,8,7,219,4009,3020,2696,2584,2678,2711,1801,1014,283,20798,..,108,1131,1717,1681,1581,1047,411,66,7746,..,60,159,129,112,88,32,9,0,586,..,29,214,422,554,391,263,207,105,2192,3827,..,..,..,..,..,..,..,..,3827,..,1661,..,..,..,..,..,..,..,1661,..,701,849,287,187,100,25,0,0,2146,..,123,107,70,128,230,257,177,108,1201,..,43,61,43,51,35,16,0,0,249
POA2166,..,92,760,1216,1751,2162,1348,625,203,8157,..,51,285,199,223,206,96,10,3,1068,..,5,23,70,175,135,71,36,35,541,4386,..,..,..,..,..,..,..,..,4386,..,1847,..,..,..,..,..,..,..,1847,..,1251,1470,497,284,108,19,0,0,3636,..,261,259,158,207,290,179,53,48,1452,..,129,255,196,238,194,87,16,3,1121,..,68,224,161,183,209,117,36,8,1000,..,51,135,168,265,356,263,150,60,1449,83,49,95,59,60,62,28,15,4,444,4471,3822,3484,2722,3388,3718,2203,941,359,25109,..,168,1155,1736,1921,1686,1084,387,81,8215,..,89,291,245,234,146,35,14,0,1052,..,30,315,726,932,597,314,162,150,3223,3933,..,..,..,..,..,..,..,..,3933,..,1870,..,..,..,..,..,..,..,1870,..,877,939,245,174,100,21,0,0,2364,..,272,187,122,199,339,370,203,168,1862,..,189,216,145,97,80,40,14,5,790
POA2167,..,11,250,649,443,356,232,79,16,2035,..,19,88,49,42,25,10,8,0,236,..,0,5,11,20,21,5,5,7,81,1091,..,..,..,..,..,..,..,..,1091,..,287,..,..,..,..,..,..,..,287,..,204,201,38,22,7,0,0,0,482,..,39,34,12,12,11,11,7,0,139,..,17,24,9,4,9,0,0,0,61,..,18,25,8,13,9,11,7,0,93,..,8,34,35,57,40,39,26,10,242,14,12,14,4,4,3,9,0,0,64,1105,607,680,829,626,486,324,120,38,4817,..,22,420,675,377,321,180,53,11,2052,..,31,91,58,33,25,10,0,0,245,..,10,59,57,99,70,27,14,8,344,999,..,..,..,..,..,..,..,..,999,..,298,..,..,..,..,..,..,..,298,..,129,130,26,13,6,0,0,0,306,..,35,35,7,15,37,41,24,6,201,..,10,19,6,6,3,8,0,0,52
POA2168,..,49,697,1358,1562,1780,1107,471,93,7109,..,71,168,195,197,135,49,14,7,830,..,5,21,76,106,121,62,37,9,439,4693,..,..,..,..,..,..,..,..,4693,..,1523,..,..,..,..,..,..,..,1523,..,1411,1270,426,217,87,10,0,0,3416,..,155,149,108,102,148,94,46,23,837,..,35,62,54,73,63,24,3,3,322,..,37,53,29,51,54,28,10,0,267,..,26,93,160,198,323,185,107,42,1147,40,41,50,42,37,34,18,3,0,260,4736,3363,2558,2458,2548,2752,1571,695,174,20855,..,145,1079,1601,1610,1599,830,274,23,7155,..,97,212,211,167,118,40,6,5,856,..,78,360,559,588,472,214,133,56,2459,4360,..,..,..,..,..,..,..,..,4360,..,1676,..,..,..,..,..,..,..,1676,..,920,839,162,98,55,8,0,0,2088,..,132,100,47,98,203,240,171,88,1076,..,36,55,30,29,19,8,4,9,193
POA2170,..,127,2550,4682,4260,3747,2678,1384,325,19753,..,205,882,559,456,297,106,33,4,2545,..,13,62,155,218,213,112,67,24,867,11468,..,..,..,..,..,..,..,..,11468,..,3441,..,..,..,..,..,..,..,3441,..,2581,2500,831,426,173,21,0,0,6527,..,351,399,193,196,254,168,105,36,1705,..,118,177,104,123,95,41,3,3,667,..,176,350,199,176,169,106,39,7,1222,..,147,621,641,604,821,562,346,121,3864,141,100,119,102,74,67,52,13,4,671,11612,7262,7669,7463,6532,5840,3846,1988,523,52725,..,398,3761,4967,4199,3309,2200,887,125,19844,..,329,922,579,419,226,79,13,0,2566,..,107,720,1168,1215,860,453,271,163,4952,10932,..,..,..,..,..,..,..,..,10932,..,3642,..,..,..,..,..,..,..,3642,..,1711,1533,397,223,132,26,0,0,4021,..,305,228,102,150,408,448,320,149,2107,..,112,136,74,36,33,20,10,4,419
POA2171,..,21,732,2030,2045,1643,878,314,67,7722,..,31,168,167,149,69,21,3,0,624,..,0,7,47,76,62,21,12,4,236,4597,..,..,..,..,..,..,..,..,4597,..,1646,..,..,..,..,..,..,..,1646,..,1201,1031,232,97,22,0,0,0,2579,..,91,82,62,63,74,64,30,13,480,..,23,48,36,32,19,9,0,0,162,..,8,18,17,11,22,24,4,3,108,..,10,60,87,86,64,57,25,12,395,32,25,36,21,20,15,11,4,0,166,4632,3055,2178,2705,2574,1997,1089,399,95,18723,..,61,1161,2276,2067,1351,664,171,18,7773,..,48,201,183,140,74,22,0,0,661,..,8,153,332,390,236,99,49,21,1283,4333,..,..,..,..,..,..,..,..,4333,..,1731,..,..,..,..,..,..,..,1731,..,766,720,135,47,36,0,0,0,1709,..,74,65,33,40,140,157,108,73,690,..,24,19,19,8,4,4,0,0,78
POA2172,..,0,57,139,187,181,93,36,3,691,..,3,27,22,15,10,9,0,0,81,..,0,0,5,4,0,0,4,0,15,268,..,..,..,..,..,..,..,..,268,..,119,..,..,..,..,..,..,..,119,..,86,57,12,6,0,0,0,0,161,..,0,3,3,5,5,0,5,3,20,..,6,6,0,0,4,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,10,6,0,10,6,4,0,40,3,5,5,6,3,0,3,0,0,21,276,222,159,185,225,212,111,40,9,1433,..,0,79,159,211,164,67,23,3,703,..,5,24,13,9,6,9,0,0,80,..,0,6,15,13,6,0,0,0,42,292,..,..,..,..,..,..,..,..,292,..,116,..,..,..,..,..,..,..,116,..,48,35,0,3,0,0,0,0,85,..,4,0,0,0,0,11,8,3,30,..,0,4,0,0,0,0,0,0,9
POA2173,..,4,331,771,696,582,293,92,16,2784,..,24,179,98,91,50,6,0,0,458,..,0,3,23,40,31,17,3,3,119,1630,..,..,..,..,..,..,..,..,1630,..,450,..,..,..,..,..,..,..,450,..,368,258,55,32,9,0,0,0,718,..,32,31,17,12,15,7,12,3,131,..,9,15,13,15,8,4,0,0,67,..,4,25,11,9,13,3,0,0,62,..,4,48,46,53,45,25,12,10,243,11,17,15,12,5,4,0,0,0,71,1638,923,898,1048,950,748,361,123,37,6729,..,6,487,823,721,503,195,73,9,2822,..,35,188,99,94,40,5,5,0,474,..,7,49,84,136,89,34,21,10,434,1524,..,..,..,..,..,..,..,..,1524,..,465,..,..,..,..,..,..,..,465,..,251,202,24,17,7,0,0,0,514,..,24,22,14,16,36,36,23,17,191,..,13,7,0,0,0,0,0,0,30
POA2174,..,14,420,950,564,292,124,37,17,2421,..,34,141,63,27,6,3,0,0,283,..,0,4,9,9,5,7,0,0,45,1591,..,..,..,..,..,..,..,..,1591,..,345,..,..,..,..,..,..,..,345,..,238,172,26,7,0,0,0,0,440,..,41,74,22,13,17,6,11,0,180,..,9,25,14,0,0,0,3,0,46,..,20,35,12,10,8,5,0,0,92,..,24,76,55,24,14,13,6,0,204,5,4,8,6,10,3,6,0,0,35,1594,728,953,1164,663,355,161,53,18,5693,..,33,657,959,459,204,104,19,7,2436,..,59,140,62,20,4,0,0,0,285,..,10,57,77,85,32,11,4,0,274,1507,..,..,..,..,..,..,..,..,1507,..,397,..,..,..,..,..,..,..,397,..,191,140,14,3,4,0,0,0,357,..,48,42,9,16,47,61,25,9,261,..,11,13,5,0,0,0,0,0,30
POA2175,..,0,25,48,74,92,67,51,15,383,..,0,3,0,11,8,3,0,0,24,..,0,0,0,4,5,0,0,0,9,132,..,..,..,..,..,..,..,..,132,..,52,..,..,..,..,..,..,..,52,..,53,47,19,13,3,0,0,0,142,..,3,8,0,5,3,9,6,3,29,..,0,4,0,0,0,3,0,0,13,..,0,0,4,0,5,0,0,0,16,..,0,0,0,14,4,8,3,0,31,0,0,0,0,0,0,0,0,0,7,133,116,94,77,125,122,92,65,22,842,..,3,31,56,87,92,71,32,7,378,..,3,0,3,5,3,0,0,0,27,..,0,9,9,9,6,4,8,0,48,140,..,..,..,..,..,..,..,..,140,..,58,..,..,..,..,..,..,..,58,..,45,29,4,8,5,0,0,0,82,..,0,0,4,0,9,0,12,8,33,..,0,0,0,0,0,0,0,0,3
POA2176,..,17,700,1489,2000,2455,2167,978,210,10021,..,33,153,141,149,102,57,15,5,654,..,0,10,40,84,91,65,42,31,365,4195,..,..,..,..,..,..,..,..,4195,..,1686,..,..,..,..,..,..,..,1686,..,1387,1813,652,277,123,20,0,0,4266,..,114,129,96,117,142,106,58,33,798,..,28,51,37,39,61,20,8,0,245,..,9,21,19,30,44,29,7,3,165,..,13,58,102,119,171,171,98,41,781,38,31,51,37,31,25,9,5,4,235,4238,3316,2993,2614,2837,3221,2638,1214,327,23401,..,106,1119,1781,2118,2496,1844,542,52,10059,..,45,166,158,151,92,42,8,7,658,..,21,162,382,482,437,266,175,105,2042,3888,..,..,..,..,..,..,..,..,3888,..,1980,..,..,..,..,..,..,..,1980,..,957,1151,310,190,108,25,0,0,2741,..,125,80,54,81,247,317,232,141,1281,..,19,46,26,26,18,9,9,0,161
POA2177,..,15,256,449,612,767,612,223,43,2977,..,21,72,62,67,46,24,6,0,306,..,3,8,10,48,45,30,11,4,154,1512,..,..,..,..,..,..,..,..,1512,..,639,..,..,..,..,..,..,..,639,..,468,645,231,99,27,0,0,0,1475,..,68,57,32,52,49,34,15,15,328,..,15,27,37,24,28,12,0,0,145,..,14,9,12,13,14,8,9,0,74,..,4,38,47,49,71,43,26,7,283,21,12,12,10,15,9,10,4,3,99,1531,1261,1126,885,981,1062,778,295,71,7992,..,41,368,567,663,739,486,107,15,2983,..,29,88,68,61,41,19,9,0,314,..,7,95,220,263,223,117,43,29,996,1436,..,..,..,..,..,..,..,..,1436,..,664,..,..,..,..,..,..,..,664,..,312,395,109,65,23,8,0,0,907,..,56,31,16,41,95,111,64,47,457,..,17,19,17,21,11,8,0,0,97
POA2178,..,4,48,105,210,196,173,85,20,846,..,3,15,7,11,7,3,0,0,48,..,0,3,6,13,9,3,3,3,40,338,..,..,..,..,..,..,..,..,338,..,144,..,..,..,..,..,..,..,144,..,154,114,44,18,9,5,0,0,345,..,13,7,9,7,15,14,11,3,78,..,6,9,0,8,4,0,0,0,28,..,0,5,9,11,5,10,0,0,39,..,0,6,17,16,21,18,12,6,89,0,4,6,0,0,4,3,0,0,24,336,331,218,197,298,274,219,106,31,2012,..,7,72,147,216,193,155,45,7,846,..,10,14,8,15,4,0,0,0,50,..,0,16,19,34,15,12,8,8,105,320,..,..,..,..,..,..,..,..,320,..,138,..,..,..,..,..,..,..,138,..,100,62,15,9,3,0,0,0,189,..,18,3,0,5,8,29,18,10,95,..,0,4,0,0,4,0,0,0,21
POA2179,..,21,776,1097,514,374,306,172,34,3313,..,43,206,110,49,30,21,0,0,462,..,0,7,13,20,10,4,9,0,67,2039,..,..,..,..,..,..,..,..,2039,..,346,..,..,..,..,..,..,..,346,..,267,245,76,32,15,0,0,0,629,..,49,82,26,15,21,23,14,0,231,..,16,26,13,11,11,4,0,0,78,..,11,31,13,4,12,7,0,0,85,..,11,74,48,59,50,45,33,17,339,13,10,20,18,10,10,6,4,0,90,2050,771,1469,1402,730,540,421,233,54,7674,..,52,1119,954,447,356,270,115,12,3325,..,57,238,98,48,24,6,5,0,471,..,9,87,120,103,52,29,23,3,424,1921,..,..,..,..,..,..,..,..,1921,..,404,..,..,..,..,..,..,..,404,..,195,173,22,15,4,4,0,0,419,..,50,47,12,24,60,58,36,12,296,..,12,20,5,0,8,0,0,0,47
POA2190,..,30,481,1028,1040,1005,695,374,98,4744,..,21,62,51,48,39,30,4,0,250,..,0,6,25,38,38,32,17,17,176,3117,..,..,..,..,..,..,..,..,3117,..,1056,..,..,..,..,..,..,..,1056,..,729,701,248,108,51,3,0,0,1835,..,68,76,37,52,42,45,28,9,358,..,17,49,18,15,17,15,0,0,131,..,29,92,23,12,34,24,11,0,228,..,15,60,70,100,121,148,74,36,618,28,24,36,19,16,14,11,4,0,149,3143,1995,1567,1521,1426,1357,992,520,159,12670,..,100,781,1210,1061,878,516,207,38,4790,..,32,78,51,50,30,18,4,0,262,..,21,141,241,266,196,98,57,50,1066,2871,..,..,..,..,..,..,..,..,2871,..,1141,..,..,..,..,..,..,..,1141,..,507,487,133,65,28,10,0,0,1229,..,40,30,11,30,77,91,66,34,376,..,12,20,6,11,7,3,0,0,62
POA2191,..,0,111,258,283,236,185,132,40,1240,..,3,44,19,27,15,10,6,0,112,..,0,0,11,9,13,10,6,4,42,623,..,..,..,..,..,..,..,..,623,..,239,..,..,..,..,..,..,..,239,..,144,142,49,31,12,3,0,0,380,..,14,15,6,18,14,13,4,0,84,..,3,7,13,7,9,0,3,0,44,..,3,15,10,13,15,13,0,0,67,..,4,18,16,22,43,38,24,20,187,9,7,3,7,9,6,4,3,0,45,632,421,355,387,409,360,265,168,70,3070,..,4,154,283,309,225,167,86,19,1243,..,4,35,24,25,17,5,3,0,119,..,4,15,36,84,63,31,28,19,279,557,..,..,..,..,..,..,..,..,557,..,214,..,..,..,..,..,..,..,214,..,101,96,35,26,15,0,0,0,278,..,11,7,9,7,21,24,33,12,119,..,8,6,7,3,6,0,0,0,27
POA2192,..,18,288,456,435,424,340,210,71,2244,..,20,143,65,58,48,9,6,0,342,..,0,5,16,21,33,17,10,10,105,1079,..,..,..,..,..,..,..,..,1079,..,366,..,..,..,..,..,..,..,366,..,268,269,119,85,34,5,0,0,778,..,45,73,24,34,35,24,16,7,252,..,16,42,28,29,15,7,0,0,139,..,60,133,48,43,38,22,7,0,351,..,20,100,82,100,126,78,59,16,586,12,11,15,16,12,8,11,5,0,93,1091,829,1068,851,823,754,510,314,103,6352,..,43,404,494,440,402,291,141,32,2256,..,27,132,63,51,33,14,0,0,314,..,8,56,132,181,115,66,48,35,633,953,..,..,..,..,..,..,..,..,953,..,378,..,..,..,..,..,..,..,378,..,171,170,62,47,24,3,0,0,473,..,35,40,9,27,44,57,46,25,270,..,19,21,14,8,8,8,0,0,74
POA2193,..,13,440,736,592,602,427,283,92,3186,..,40,336,200,117,78,42,14,0,824,..,0,4,18,37,43,18,14,21,146,1283,..,..,..,..,..,..,..,..,1283,..,457,..,..,..,..,..,..,..,457,..,258,269,108,80,29,0,0,0,745,..,64,63,26,25,15,28,11,9,241,..,51,81,23,16,9,7,5,0,194,..,86,260,68,39,39,24,20,3,528,..,34,127,117,102,102,83,53,27,641,26,16,17,18,12,16,3,0,0,118,1313,1025,1596,1306,1013,939,636,393,153,8371,..,28,547,767,652,574,376,198,34,3190,..,66,350,208,111,81,31,5,0,848,..,3,32,96,186,135,62,58,32,609,1268,..,..,..,..,..,..,..,..,1268,..,444,..,..,..,..,..,..,..,444,..,146,167,62,43,38,6,0,0,464,..,43,53,28,16,41,43,47,28,303,..,30,55,16,11,9,5,0,0,125
POA2194,..,40,845,995,679,772,522,281,101,4235,..,73,315,159,89,60,35,9,0,744,..,0,14,27,55,58,21,12,12,199,1613,..,..,..,..,..,..,..,..,1613,..,533,..,..,..,..,..,..,..,533,..,291,405,143,103,57,4,0,0,1004,..,171,181,76,57,58,34,21,15,617,..,135,257,160,151,84,18,0,0,798,..,272,439,298,291,155,63,15,5,1531,..,45,201,183,172,194,143,57,26,1019,11,14,46,23,12,26,8,5,0,150,1624,1579,2701,2048,1603,1461,856,407,161,12437,..,126,1032,964,762,696,440,192,41,4256,..,108,324,144,91,62,15,3,0,740,..,9,83,199,254,201,110,57,71,979,1492,..,..,..,..,..,..,..,..,1492,..,508,..,..,..,..,..,..,..,508,..,227,249,104,80,34,10,0,0,700,..,122,124,43,50,93,90,59,45,638,..,108,149,65,57,28,8,5,5,423
POA2195,..,26,779,1534,831,686,460,245,60,4626,..,20,81,54,32,27,18,4,0,233,..,0,14,23,35,34,24,11,8,142,3134,..,..,..,..,..,..,..,..,3134,..,632,..,..,..,..,..,..,..,632,..,346,393,142,72,28,9,0,0,979,..,110,243,82,38,35,27,14,7,553,..,40,141,53,23,19,10,0,0,286,..,248,985,335,111,53,27,7,0,1770,..,40,159,155,151,165,127,90,36,923,13,19,48,26,18,10,11,6,0,151,3148,1476,2838,2388,1309,1061,714,380,116,13433,..,194,1474,1241,688,543,356,120,25,4634,..,31,82,48,39,23,13,4,0,228,..,8,106,169,197,133,74,60,28,775,2977,..,..,..,..,..,..,..,..,2977,..,669,..,..,..,..,..,..,..,669,..,233,253,85,37,31,6,0,0,650,..,57,68,13,30,66,56,48,28,369,..,23,31,11,11,6,4,3,0,95
