POA_CODE_2021,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_SAR_Ch_0_4,F_Hong_Kong_SAR_Ch_5_14,F_Hong_Kong_SAR_Ch_15_24,F_Hong_Kong_SAR_Ch_25_44,F_Hong_Kong_SAR_Ch_45_54,F_Hong_Kong_SAR_Ch_55_64,F_Hong_Kong_SAR_Ch_65_74,F_Hong_Kong_SAR_Ch_75_84,F_Hong_Kong_SAR_Ch_85ov,F_Hong_Kong_SAR_Ch_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
POA2745,0,0,0,3,5,4,3,0,0,19,0,7,4,57,13,22,9,0,5,114,0,0,0,7,6,12,13,7,0,42,0,6,0,21,18,11,11,4,0,68,0,13,10,59,80,119,92,34,10,418,0,0,4,21,23,11,6,0,0,66,0,0,0,4,0,0,0,0,0,4,0,0,0,8,4,11,16,16,6,60,0,0,0,5,0,0,0,4,0,12,0,0,0,5,4,5,0,0,0,12,0,13,35,233,70,59,39,14,3,471,0,0,0,8,5,0,0,0,0,23,0,3,0,35,0,3,8,0,0,58,0,0,0,18,3,7,5,0,0,40,0,0,0,11,13,5,4,6,3,36,0,0,0,4,0,13,15,21,6,67,0,0,0,0,0,0,0,0,0,6,0,0,5,20,13,0,0,0,0,42,0,0,0,8,21,9,8,0,0,52,0,0,6,11,5,5,7,3,0,35
POA2747,0,0,0,3,4,6,9,9,0,32,0,8,14,121,45,44,33,12,3,281,0,0,0,8,9,11,9,10,6,47,0,3,10,29,10,14,5,5,0,72,0,9,19,71,93,155,121,87,26,577,0,3,11,85,51,27,25,8,0,214,0,0,0,8,0,3,0,0,0,10,0,0,0,15,8,7,31,12,0,84,0,0,0,6,3,5,4,18,3,37,0,0,0,13,0,0,3,3,0,19,8,117,123,1045,159,73,68,25,10,1637,0,0,5,28,16,11,5,0,0,69,0,8,5,26,11,3,3,0,0,57,0,6,6,23,9,5,0,0,0,45,0,16,3,15,9,7,8,13,4,79,0,0,0,4,8,13,20,12,3,69,0,0,0,15,4,0,0,0,0,25,0,3,6,38,20,7,4,0,0,74,0,0,0,30,6,10,12,7,0,72,0,6,0,16,12,8,8,5,0,49
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,6,0,12,0,0,0,0,0,0,3,0,0,10,0,0,0,0,6,6,4,6,0,20,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,6,9,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0
POA2749,0,0,0,3,5,0,3,0,0,9,0,0,0,15,13,14,0,3,0,50,0,0,0,0,3,7,3,3,0,12,0,0,0,4,3,0,5,0,0,18,0,0,7,23,39,84,67,33,4,257,0,0,0,8,7,14,3,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,11,6,0,0,23,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,43,3,7,5,0,0,74,0,0,0,4,3,0,0,0,0,15,0,0,5,6,0,5,0,0,0,21,0,0,0,5,0,5,0,0,0,5,0,0,0,6,0,7,6,0,0,21,0,0,0,3,0,8,0,3,7,25,0,0,0,0,6,0,0,0,0,6,0,0,0,4,7,0,0,0,0,19,0,0,0,0,0,8,0,0,0,15,0,0,0,0,3,0,5,7,0,15
POA2750,0,0,0,8,8,6,0,4,0,16,0,3,16,121,62,51,29,9,4,292,0,0,0,4,3,7,15,11,3,45,0,0,5,8,0,5,10,3,3,38,8,11,19,99,105,207,214,186,52,898,0,3,7,38,20,18,12,5,0,97,0,0,0,0,0,3,0,4,0,14,0,0,0,11,9,13,45,31,15,124,0,0,0,5,0,6,13,23,12,52,0,0,0,13,8,6,0,0,0,27,0,18,30,230,45,24,22,19,3,399,0,0,3,33,11,0,7,4,0,60,5,0,0,35,9,10,10,5,0,64,0,0,4,13,3,0,0,4,0,31,0,8,0,18,10,16,24,17,3,100,0,0,0,7,0,14,18,8,0,62,0,3,0,13,6,0,0,0,0,32,0,5,0,49,19,9,10,4,0,94,0,0,3,4,3,10,5,5,0,36,0,3,5,30,15,11,12,5,0,87
POA2752,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,26,15,6,0,63,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,7,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
POA2753,0,0,0,0,0,0,0,0,0,0,0,0,4,22,9,7,7,0,4,50,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,11,43,43,55,58,56,20,291,0,0,0,15,5,10,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,8,4,0,6,6,4,35,0,0,0,0,6,0,4,6,0,20,0,0,0,0,0,0,0,0,0,6,0,0,9,57,3,5,0,3,3,88,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,5,0,0,24,0,0,0,0,3,5,12,4,10,29,0,0,0,6,0,0,0,0,0,7,0,0,0,8,5,0,0,0,0,5,0,0,0,0,3,6,0,0,0,12,0,0,0,8,3,3,0,0,0,15
POA2754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,17,36,30,41,7,158,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,16,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,25,3,4,0,0,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,3,0,8,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
POA2756,0,0,0,0,3,4,5,0,0,11,0,0,6,26,26,16,11,3,0,93,0,0,0,0,3,6,9,0,0,25,0,0,0,0,0,0,0,0,0,7,0,10,9,74,73,145,108,74,18,511,0,0,0,9,9,11,7,0,0,30,0,0,0,0,6,0,0,0,0,8,0,0,0,4,6,10,12,9,6,46,0,0,0,0,3,3,3,0,4,11,0,0,0,4,0,0,0,0,0,4,0,0,3,82,5,8,5,5,0,113,0,0,0,8,0,0,0,0,0,10,0,0,0,9,5,3,4,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,12,3,8,12,4,0,42,0,0,0,3,4,10,11,5,4,40,0,0,0,5,3,0,3,0,0,12,0,0,0,11,3,0,5,0,0,22,0,0,0,8,3,9,0,0,0,19,0,0,0,4,6,3,3,0,0,25
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,4,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2758,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,3,0,0,0,16,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,5,0,0,6,0,0,4,17,31,56,37,22,8,182,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,4,0,0,0,3,3,5,6,5,0,26,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,10,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,13
POA2759,0,0,0,7,7,10,3,0,0,35,0,0,0,30,14,19,12,0,0,78,0,0,0,0,5,14,16,6,4,41,0,3,8,20,10,23,23,4,0,92,0,0,5,26,34,92,55,30,4,252,0,5,0,45,15,41,12,5,0,130,0,0,0,4,3,0,0,3,0,14,0,0,0,3,10,5,10,8,0,31,0,0,0,0,0,5,11,14,0,27,0,0,0,4,0,0,3,0,0,11,0,13,15,127,30,57,38,11,3,293,0,0,0,10,3,5,4,4,0,29,0,0,3,11,3,4,0,0,0,30,0,0,4,40,18,15,5,5,0,92,0,0,0,8,4,3,13,0,0,32,0,0,0,5,3,18,12,5,6,45,0,0,0,3,0,0,0,0,0,10,0,0,4,10,3,3,3,3,0,33,0,0,0,25,20,20,10,3,5,82,0,0,0,7,4,6,12,5,0,27
POA2760,0,0,0,0,4,4,3,3,0,19,0,3,4,53,30,20,12,8,0,137,0,0,0,6,4,14,24,19,12,81,0,5,14,11,10,7,13,4,0,59,0,7,5,22,29,78,59,56,25,268,0,7,26,161,57,59,35,16,4,361,0,0,0,4,0,0,0,0,0,7,0,0,0,7,0,0,19,5,7,44,0,0,0,0,5,14,11,24,8,68,0,0,0,3,0,0,0,0,0,10,9,48,41,506,50,39,29,9,0,732,0,4,0,38,18,12,7,3,0,80,0,0,3,10,5,4,0,0,0,25,0,0,0,28,10,7,4,0,0,62,0,0,4,0,0,0,10,0,0,27,0,0,0,6,3,16,27,23,10,81,0,0,0,10,0,0,0,0,0,15,0,0,0,19,9,5,7,0,5,37,0,0,9,30,30,33,15,0,5,118,0,4,6,11,4,6,5,4,0,40
POA2761,0,0,0,11,15,12,5,4,0,51,0,0,4,48,34,28,7,8,7,136,0,0,0,3,4,8,5,3,0,28,0,3,14,31,13,21,20,7,0,116,0,0,4,17,27,38,24,8,7,130,0,4,33,242,190,115,68,23,0,683,0,0,0,5,0,0,0,0,0,4,0,0,0,3,0,0,4,4,0,13,0,0,0,0,4,3,6,3,0,18,0,0,0,9,0,11,0,0,0,26,9,47,78,677,140,98,41,25,9,1124,0,5,0,32,17,13,8,0,0,79,0,0,3,20,7,9,3,4,0,46,0,0,17,43,18,11,10,0,0,106,0,0,0,0,0,3,3,4,0,9,0,0,0,3,5,13,8,4,3,33,0,0,0,0,0,0,0,0,0,6,0,0,4,9,3,5,0,0,0,32,0,3,9,17,12,16,8,0,0,69,0,4,3,14,10,15,9,6,0,64
POA2762,0,0,0,0,5,0,3,0,0,10,0,10,21,188,41,53,16,12,0,342,0,0,0,0,0,0,0,0,0,3,0,7,0,15,0,3,0,0,0,32,0,14,9,37,13,19,12,4,3,105,0,4,7,51,18,11,10,3,0,101,0,0,0,0,0,0,0,0,0,5,0,0,0,4,4,5,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,9,9,8,0,0,0,33,29,264,127,1715,131,93,72,9,0,2433,0,3,3,39,14,4,3,0,0,62,0,4,4,55,12,4,9,0,0,93,0,0,0,8,3,0,0,0,0,14,0,0,0,11,0,0,0,0,0,20,0,3,0,4,4,4,5,0,0,25,0,0,0,3,0,0,0,0,0,6,0,3,4,39,24,10,4,0,0,82,0,0,0,4,0,7,0,0,0,15,0,9,0,28,5,4,0,0,0,43
POA2763,0,0,0,6,5,7,10,4,0,30,0,0,5,81,31,32,25,8,0,187,0,0,0,4,8,7,3,3,0,29,0,3,4,26,9,14,13,20,0,86,5,13,12,42,35,47,40,17,12,230,0,6,6,71,40,47,22,10,4,196,0,0,0,0,0,0,0,4,0,4,0,0,4,9,3,6,8,3,0,35,0,0,0,0,3,5,6,6,0,21,4,0,0,15,11,17,11,0,0,56,38,255,175,1729,228,163,119,37,11,2755,0,3,4,30,23,11,10,3,3,90,0,5,14,63,19,19,7,3,0,129,0,4,0,11,7,0,0,0,0,23,0,3,6,11,0,13,0,6,0,35,0,0,0,5,5,4,10,6,7,36,0,0,0,4,0,0,0,0,0,10,0,0,8,24,26,4,8,3,0,74,0,0,0,5,7,11,13,5,0,53,0,3,3,29,14,17,34,0,0,104
POA2765,0,0,0,6,3,3,3,3,0,24,0,3,5,167,44,44,23,4,3,298,0,0,0,6,4,5,13,3,0,23,0,8,7,30,3,7,8,0,0,67,0,18,19,83,56,61,47,37,8,325,0,0,12,98,32,23,12,3,0,174,0,0,0,5,0,0,0,0,0,7,0,0,3,14,3,0,15,15,3,58,0,0,0,0,0,0,0,0,0,12,0,5,3,19,9,5,0,0,0,46,29,249,169,2120,201,144,100,17,0,3014,0,0,4,56,18,12,8,0,0,95,0,5,11,94,12,14,6,0,0,145,0,0,0,12,0,0,0,0,0,24,0,0,0,9,0,5,9,0,0,24,0,0,0,13,4,18,22,18,6,76,0,3,0,3,3,0,0,0,0,14,0,4,11,74,28,17,7,4,0,145,0,0,0,9,15,16,4,0,0,37,3,5,8,37,17,4,5,0,0,76
POA2766,0,0,0,3,0,5,4,4,12,27,0,0,4,35,28,23,10,3,5,105,0,0,0,5,0,3,11,3,0,30,0,0,3,3,8,4,4,5,3,35,0,0,5,6,8,15,22,23,9,84,0,5,18,94,65,39,19,14,0,250,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,10,3,0,16,0,0,0,0,0,0,9,5,4,18,0,0,0,3,4,4,0,0,0,8,3,28,34,263,46,26,25,7,5,430,0,0,0,12,3,9,7,0,0,41,0,0,0,7,0,5,4,0,0,15,0,5,9,41,11,17,9,0,0,96,0,0,0,0,0,3,3,3,0,8,0,0,0,0,0,5,12,6,4,33,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,13,0,0,0,5,7,10,6,6,0,37,0,0,0,3,0,3,0,0,0,14
POA2767,0,0,0,5,0,3,6,0,0,23,0,0,3,35,25,34,23,8,4,143,0,0,0,9,0,9,13,8,3,43,0,0,12,21,16,15,11,12,0,92,0,0,3,13,14,23,16,17,5,87,0,10,18,153,108,80,50,25,0,453,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,4,5,4,19,0,0,0,0,0,4,5,10,0,22,0,0,0,5,7,8,7,0,0,27,9,35,105,657,153,90,54,22,5,1137,0,0,5,22,19,12,12,4,3,74,0,5,11,15,5,3,5,4,0,42,0,4,3,15,5,6,4,0,0,39,0,6,0,0,0,0,0,0,0,11,0,0,0,3,6,7,3,5,0,19,0,0,0,3,0,3,0,0,0,8,0,0,6,11,7,11,6,4,0,36,0,0,3,12,18,23,12,3,4,74,0,0,0,21,4,13,5,0,0,39
POA2768,0,0,0,6,5,6,8,3,0,27,3,10,10,202,66,77,42,15,4,436,0,0,0,0,7,6,10,6,0,24,0,7,6,13,4,16,6,3,0,57,0,12,20,39,38,42,34,25,5,216,0,4,13,76,80,55,29,20,0,272,0,0,0,0,0,3,0,0,0,13,0,0,0,6,3,4,4,3,0,28,0,0,0,0,0,4,3,0,0,15,0,3,9,28,14,27,12,0,0,95,6,151,159,1152,396,220,142,42,12,2272,0,0,5,43,25,17,16,3,0,112,0,3,3,75,28,22,5,4,0,143,0,0,0,11,3,7,5,3,0,35,0,0,5,5,7,4,0,3,0,26,0,3,0,3,0,7,10,11,0,39,0,0,0,4,3,0,0,0,0,10,0,7,15,47,47,23,12,5,0,148,0,0,0,8,8,10,9,0,0,41,0,3,15,34,28,31,31,3,0,146
POA2769,0,0,0,0,6,6,0,0,0,3,0,10,9,132,34,41,16,6,0,247,0,0,0,6,0,0,0,4,0,6,0,4,3,21,3,5,3,0,0,54,5,18,10,37,14,8,21,13,3,130,0,0,0,48,29,11,10,0,0,107,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,4,4,0,14,0,0,0,0,0,0,5,3,0,4,0,5,0,11,5,9,10,0,0,38,10,196,119,1128,231,73,76,26,9,1860,0,0,10,28,20,4,6,0,0,66,0,4,7,32,21,13,0,0,0,83,0,0,4,11,0,0,3,0,0,23,0,3,9,4,0,0,0,0,0,18,0,0,0,0,0,5,8,0,3,15,0,0,0,0,0,4,0,0,0,7,0,0,0,10,15,4,4,0,0,37,0,0,0,4,8,0,0,0,0,7,0,8,4,24,18,7,9,0,0,62
POA2770,0,0,0,5,10,14,15,0,0,49,0,3,0,75,28,51,21,10,3,192,0,0,0,4,13,16,20,28,6,81,0,13,24,35,20,39,35,10,8,191,0,5,10,14,31,99,102,61,18,339,0,16,47,257,141,125,85,43,6,720,0,0,0,0,0,4,0,0,0,7,0,0,0,3,0,4,17,15,5,53,0,0,4,7,0,8,14,16,14,52,0,0,0,5,4,5,3,0,0,22,5,52,62,319,93,31,23,15,7,610,0,5,8,54,17,27,14,3,3,130,0,4,7,19,9,11,3,3,0,58,3,59,63,232,105,84,40,11,0,607,0,0,0,4,0,3,3,4,3,26,0,0,0,0,4,14,9,18,3,54,0,0,0,5,5,0,3,0,0,11,0,0,6,12,5,10,4,0,0,40,4,6,4,62,38,48,56,10,4,231,0,4,0,20,15,12,15,8,0,66
POA2773,0,0,0,0,3,0,0,0,0,5,0,0,0,0,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,19,21,37,27,14,12,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,9,3,0,0,21,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,9
