POA_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
POA2672,0,0,4,0,0,0,6,0,0,3,0,0,0,6,0,0,0,0,0,0,7,3,0,0,0,0,0,7,4,4,0,0,0,0,10,4,4,0,0,0,0,13,4,0,0,0,0,0,7,0,4,0,0,0,0,8,0,0,0,0,0,0,3,0,8,0,0,0,0,9,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,4,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,7,22,52,9,4,6,4,93
POA2675,0,3,6,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,5,0,6,4,0,0,5,0,0,10,8,0,0,0,0,0,8,7,4,3,3,0,0,15,4,7,3,0,3,0,15,0,7,0,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,28,35,13,6,8,0,90
POA2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2680,20,30,25,6,7,0,84,6,9,5,4,7,0,23,20,11,8,0,4,0,37,13,11,8,0,8,0,39,18,23,22,0,12,0,75,39,50,17,13,9,0,137,42,81,31,9,13,0,177,69,130,53,25,16,0,291,51,126,41,18,4,4,244,51,112,32,11,19,3,229,38,66,21,12,8,6,140,54,94,42,7,11,0,211,17,38,9,4,0,0,65,9,18,7,0,0,0,38,23,52,15,3,4,0,94,28,47,24,3,4,0,106,14,13,9,0,0,0,39,6,17,7,0,0,0,31,36,59,34,9,16,0,146,542,995,403,111,129,16,2192
POA2681,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,6,7,0,3,0,22,7,12,5,3,0,0,32,9,17,7,0,0,0,24,4,6,5,0,3,0,20,10,10,5,0,0,0,23,7,8,5,0,0,0,14,4,12,0,0,0,0,22,0,3,4,0,0,0,9,0,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,3,0,0,0,4,0,5,0,0,0,0,5,0,0,0,0,0,0,3,3,0,4,0,0,0,9,55,93,52,9,5,0,213
POA2700,13,6,4,0,0,0,24,3,0,0,0,0,0,7,10,0,0,0,0,0,18,5,10,4,0,0,0,22,10,7,3,12,0,0,35,30,28,12,8,4,0,82,9,18,6,6,5,0,46,19,35,4,3,0,0,64,10,14,8,0,0,0,33,4,11,9,3,0,0,22,3,6,3,0,0,0,15,9,13,4,0,0,0,22,3,0,0,0,0,0,7,0,0,0,0,0,0,4,6,3,0,0,0,0,7,5,8,0,0,0,0,17,0,7,0,0,0,0,5,0,0,0,0,0,0,0,8,10,6,0,0,0,25,143,174,65,43,18,5,450
POA2701,4,7,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,3,0,4,4,3,0,6,0,0,14,14,9,3,0,0,0,30,11,15,4,0,0,0,28,10,16,3,7,3,0,41,13,20,3,0,0,0,37,13,13,3,0,4,0,36,5,9,7,0,0,0,20,6,12,6,4,0,0,25,0,10,3,0,0,0,7,0,0,0,0,0,0,0,4,5,0,0,0,0,13,4,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,9,3,0,0,0,14,103,129,46,21,15,0,310
POA2702,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,3,0,4,0,0,14,10,4,0,0,0,0,18,8,3,0,0,0,0,10,6,4,0,0,0,0,13,0,3,0,0,0,0,5,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,38,31,14,12,3,0,93
POA2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,3,0,3,0,0,9,5,7,0,5,0,0,12,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,7,8,3,0,59
POA2705,21,9,11,3,3,0,45,5,0,6,0,0,0,18,3,7,4,0,4,0,24,10,10,7,4,0,0,25,16,26,10,4,6,0,64,27,31,12,13,9,0,93,39,49,20,9,5,0,118,34,54,10,15,3,0,119,31,38,10,6,7,0,96,29,37,7,3,4,0,81,14,22,7,0,0,0,46,24,30,18,3,3,0,81,14,15,5,0,0,0,40,0,7,0,0,0,0,9,8,21,8,0,0,0,47,6,21,8,0,0,0,46,0,10,0,0,0,0,14,3,5,0,0,0,0,14,26,25,3,6,3,0,71,319,439,155,69,50,7,1054
POA2706,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,6,3,0,5,0,0,16,0,3,0,0,0,0,5,6,4,0,0,3,0,13,3,4,3,0,0,0,12,0,3,0,0,0,0,5,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,26,9,11,6,0,82
POA2707,13,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,14,6,4,0,3,0,0,14,4,0,0,0,0,0,4,0,6,0,0,0,0,10,0,0,3,0,0,0,3,4,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,4,0,0,0,0,6,35,31,12,9,3,0,97
POA2710,15,13,0,0,0,0,42,10,0,0,0,0,0,9,14,5,4,3,0,0,32,10,6,7,7,10,0,35,33,23,5,6,4,0,75,46,36,13,8,8,0,119,49,52,11,10,9,5,136,25,44,11,3,7,3,90,27,38,7,4,5,0,82,18,35,9,3,3,0,71,9,16,6,0,3,0,29,10,23,6,4,0,0,45,0,4,3,0,0,0,12,0,3,0,0,0,0,6,5,11,5,0,0,0,20,10,13,0,0,0,0,23,3,8,3,0,0,0,9,5,4,4,0,0,0,13,15,23,7,4,6,0,51,304,359,105,62,47,11,888
POA2711,3,8,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,6,5,0,0,0,3,0,11,12,12,8,3,4,0,36,12,5,9,3,0,0,29,5,9,0,0,0,0,23,5,8,0,0,0,0,21,8,6,4,0,0,0,16,4,3,5,0,0,0,8,0,0,0,0,0,0,0,3,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,15,77,69,32,13,19,4,211
POA2712,5,0,0,0,0,0,11,3,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,7,6,3,4,0,0,0,16,0,7,0,0,0,0,13,4,0,0,0,0,0,8,8,5,0,0,0,0,14,4,4,0,0,0,0,6,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,3,0,0,0,8,44,32,18,10,5,0,108
POA2713,12,11,0,0,0,0,23,5,0,0,0,0,0,6,0,3,0,3,0,0,10,3,5,0,0,0,0,10,12,10,0,3,0,0,19,12,16,5,0,0,0,26,9,14,0,5,0,0,27,3,3,4,0,0,0,17,6,4,0,0,0,0,11,3,7,0,4,0,0,15,6,0,0,0,0,0,3,5,6,4,0,0,0,10,0,3,0,0,0,0,8,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,6,17,7,0,0,0,0,25,88,102,28,17,13,0,242
POA2714,7,4,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,6,0,3,0,0,0,0,9,12,10,0,3,0,0,23,3,14,3,0,0,0,26,11,9,3,0,0,0,28,4,9,0,0,0,0,15,6,17,0,0,0,0,31,6,11,0,0,0,0,21,7,11,3,4,0,0,21,0,8,0,0,0,0,8,0,0,0,0,0,0,0,4,4,0,0,0,0,4,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,9,85,103,18,16,9,0,231
POA2715,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,13,0,0,0,0,12,6,9,0,0,0,0,16,6,3,0,0,0,0,12,6,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,4,33,38,15,5,5,0,89
POA2716,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,4,10,3,0,0,0,13,0,4,0,0,0,0,5,0,4,0,0,0,0,10,0,10,0,0,0,0,7,6,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,22,33,10,4,0,0,73
POA2717,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3,0,6,5,0,3,3,0,0,12,3,0,0,0,0,0,4,3,4,5,0,0,0,8,5,7,0,0,0,0,13,6,4,5,0,0,0,13,3,0,0,0,0,0,3,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,29,28,14,6,6,0,87
POA2720,8,4,3,0,0,0,21,0,0,5,0,0,0,10,4,9,7,7,5,0,21,0,3,0,0,0,0,8,6,14,8,4,3,0,39,19,21,13,8,0,0,60,25,47,7,6,8,0,91,31,52,19,0,5,0,111,29,36,11,6,8,0,88,19,48,16,4,0,0,92,17,26,9,0,4,0,48,20,38,22,0,3,0,79,6,15,3,0,0,0,24,6,16,0,0,0,0,18,8,15,9,0,0,0,25,8,12,3,0,0,0,31,5,8,3,0,0,0,16,4,0,0,0,0,0,12,18,19,5,0,4,0,45,245,378,133,44,42,3,835
POA2721,0,5,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,14
POA2722,8,3,5,0,0,0,13,0,0,0,0,0,0,0,4,4,0,0,0,0,8,3,3,0,4,0,0,16,7,14,0,0,0,0,26,11,6,9,0,4,0,27,7,21,9,0,3,0,35,11,15,4,5,0,0,37,9,20,3,3,0,0,36,4,8,5,0,3,0,17,0,6,0,0,0,0,14,0,9,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,7,8,0,0,4,0,13,0,6,0,0,0,0,9,0,0,0,0,0,0,3,0,8,0,4,0,0,13,82,129,45,15,14,0,296
POA2725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,3,0,0,0,0,0,9,0,0,0,0,0,0,3,4,4,0,0,0,0,6,0,9,0,0,0,0,9,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,16,14,4,6,4,0,43
POA2726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,0,22
POA2727,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,11,4,0,0,0,18
POA2729,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,9,6,4,3,0,0,0,9,6,6,0,3,0,0,17,0,12,6,0,0,0,17,11,6,4,0,0,0,24,9,3,0,0,0,0,12,0,3,4,0,0,0,7,8,4,4,0,0,0,11,0,4,4,0,0,0,16,0,3,3,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,4,54,60,43,0,7,0,165
POA2730,0,0,0,4,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,3,6,0,0,0,0,0,6,8,9,0,4,0,0,21,3,9,0,0,3,0,20,0,4,3,0,0,0,14,3,6,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,40,40,13,12,7,0,112
POA2731,18,9,0,0,0,0,26,0,0,0,0,0,0,4,15,4,0,0,0,0,15,10,0,5,0,0,0,13,10,4,8,7,0,0,22,16,11,4,3,0,0,37,16,25,14,3,0,0,60,22,31,8,7,3,0,76,25,36,13,3,4,0,78,32,49,12,9,0,0,100,14,46,16,0,0,0,79,18,30,20,4,0,0,72,6,10,0,0,0,0,23,5,5,3,0,0,0,13,10,29,8,0,0,0,54,6,22,8,0,0,0,39,7,7,6,0,0,0,18,0,9,0,0,0,0,15,16,19,12,0,0,0,43,237,346,141,29,19,4,779
POA2732,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,4,0,0,0,0,9,6,10,0,3,0,0,14,13,3,0,0,0,0,23,5,8,6,5,0,0,18,3,0,0,0,0,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,4,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,11,0,0,0,0,0,17,62,48,16,12,3,0,142
POA2733,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,4,0,0,0,0,7,0,0,0,0,0,0,4,0,3,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,13,15,0,0,5,0,38
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,10,0,0,0,39
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,7,0,4,3,0,0,0,8,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,19,12,3,3,0,47
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,10,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,3,0,0,27
POA2737,4,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,10,0,3,0,7,3,0,10,0,0,0,0,0,0,8,3,0,0,0,0,0,3,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,5,5,3,0,0,0,13,16,27,9,5,6,0,68
POA2738,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,3,3,4,0,0,0,15,3,13,0,3,0,0,14,7,12,0,3,0,0,28,10,14,0,0,0,0,24,5,14,0,0,0,0,29,8,21,7,0,0,0,40,4,19,0,0,0,0,16,11,26,7,0,0,0,42,0,9,4,0,0,0,14,4,3,0,0,0,0,4,3,21,5,0,0,0,27,9,7,6,0,0,0,16,4,7,0,0,0,0,7,4,4,0,0,0,0,10,5,4,0,0,0,0,12,74,183,37,11,0,0,305
POA2739,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,3,4,3,0,10,0,5,4,0,3,0,15,7,11,0,4,0,0,23,0,12,3,3,0,0,24,7,10,0,0,0,0,17,3,12,0,0,0,0,18,0,5,0,0,0,0,11,3,0,3,0,0,0,10,4,0,0,0,0,0,4,4,0,0,0,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,4,8,3,0,0,0,0,13,53,76,18,9,12,0,167
POA2745,34,36,24,12,8,0,112,7,5,8,4,0,0,20,17,3,14,4,0,0,42,12,8,6,4,6,0,34,23,17,22,4,3,0,63,24,25,20,4,14,0,90,28,39,39,10,7,0,126,32,59,47,7,17,0,165,27,84,46,8,12,4,185,57,107,62,16,16,0,261,45,120,43,14,17,0,242,99,232,102,26,23,0,490,60,142,48,14,8,0,277,59,143,58,14,9,0,282,142,396,108,32,20,0,704,181,543,155,32,21,0,941,50,145,51,14,6,0,279,46,133,67,13,7,0,268,59,126,55,13,11,3,271,1008,2365,989,255,216,16,4853
POA2747,57,40,27,10,18,0,156,14,3,7,0,0,0,28,12,11,7,0,3,4,39,18,14,15,0,9,0,55,29,24,20,10,15,0,100,38,24,26,13,32,6,138,45,72,31,18,20,4,197,84,104,67,29,29,0,309,83,133,50,30,40,3,340,114,221,68,37,39,10,488,108,224,45,17,30,0,426,172,421,107,43,37,9,785,114,325,54,30,28,3,550,106,293,48,14,13,0,479,245,615,124,29,19,7,1042,232,675,126,41,33,0,1105,55,143,43,13,7,3,270,44,95,34,0,6,0,188,77,204,65,24,34,3,412,1639,3656,960,365,421,55,7098
POA2748,5,4,6,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,9,5,0,0,0,0,0,10,3,4,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,12,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,8,8,0,0,0,17,4,5,5,0,0,0,8,0,13,10,0,0,0,23,4,7,8,0,3,0,20,27,50,47,8,3,0,137
POA2749,19,24,18,3,0,0,65,6,3,3,0,5,0,17,17,11,16,0,4,0,41,7,4,3,4,8,0,27,15,14,15,0,10,0,46,15,10,10,3,8,0,59,23,18,19,6,3,0,79,23,35,30,7,13,0,110,27,39,26,20,13,0,127,52,70,27,6,12,0,169,36,90,31,13,6,0,171,67,138,56,19,3,0,287,39,95,29,3,10,6,180,43,73,24,8,6,0,153,88,151,47,14,8,0,295,76,148,39,19,12,0,288,17,50,16,9,3,0,90,31,42,18,0,5,0,89,34,45,35,6,11,0,138,623,1047,462,148,133,12,2427
POA2750,42,36,24,5,13,0,125,13,0,13,0,5,0,33,20,9,15,3,9,0,51,13,5,10,0,9,0,33,37,27,22,4,15,0,102,41,36,28,6,14,0,126,45,50,45,17,23,0,180,63,78,58,17,30,4,247,72,113,42,31,24,3,285,110,151,74,26,30,5,402,83,124,39,22,22,5,291,149,277,101,44,45,4,617,97,168,45,17,19,4,359,78,148,30,10,10,0,279,162,333,79,33,16,5,627,146,358,86,24,24,0,648,34,82,34,10,8,0,169,21,53,31,0,7,0,116,62,108,52,16,24,0,259,1290,2168,830,283,335,37,4943
