POA_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA2528,110,12,7,0,0,122,39,3,3,0,0,46,32,4,5,0,0,39,67,5,8,6,0,73,100,4,8,0,0,117,264,24,26,0,0,314,301,27,17,0,0,345,525,26,17,0,0,569,292,13,13,0,0,312,163,12,0,0,0,172,101,6,0,0,0,101,129,8,4,0,0,134,2122,132,89,4,0,2351
POA2529,136,16,6,0,0,160,43,0,0,0,0,45,36,8,0,0,0,48,80,12,0,0,0,89,91,23,0,0,0,119,291,50,9,0,0,349,367,69,18,0,0,453,727,135,16,0,0,871,481,71,9,0,0,557,482,29,5,0,0,516,272,13,5,0,0,292,197,23,3,0,0,224,3203,438,78,0,4,3728
POA2530,153,13,0,0,0,169,82,3,0,0,0,86,53,5,0,0,0,60,121,16,0,0,0,137,170,13,5,0,0,188,521,27,6,0,0,558,763,59,9,0,0,831,1286,88,4,0,0,1372,764,27,0,0,0,795,528,11,0,0,0,537,221,7,0,0,0,231,223,14,0,0,0,240,4887,281,32,6,0,5206
POA2533,96,11,7,0,0,112,17,0,7,0,0,24,19,4,0,0,0,27,32,8,0,0,0,43,43,4,0,0,0,50,146,19,9,0,0,177,151,44,7,0,0,199,321,56,10,0,0,393,271,39,7,0,0,314,312,25,9,0,0,345,192,9,3,0,0,209,86,15,6,0,0,104,1687,233,60,0,0,1984
POA2534,35,5,0,0,0,37,15,4,0,0,0,20,3,0,0,0,0,3,11,0,0,0,0,11,26,0,0,0,0,26,45,0,0,0,0,49,53,7,0,0,0,64,117,9,4,0,0,132,73,7,0,0,0,82,79,4,0,0,0,83,70,0,0,0,0,69,37,6,0,0,0,38,567,45,10,4,0,616
POA2535,44,0,0,0,0,40,17,4,0,0,0,20,10,0,0,0,0,11,21,0,0,0,0,21,22,0,0,0,0,26,67,3,0,0,0,69,96,7,0,0,0,102,159,4,0,0,0,168,105,0,3,0,0,107,96,0,0,0,0,98,88,0,0,0,0,86,44,5,0,0,0,45,750,31,10,3,0,801
POA2536,126,7,12,0,0,143,53,5,4,0,0,64,43,4,0,0,0,45,74,9,0,0,0,76,92,7,8,0,4,100,273,15,15,0,0,303,323,20,9,0,0,348,350,13,7,0,0,367,154,4,3,0,0,157,83,3,5,0,0,94,52,0,0,0,0,52,88,4,5,0,0,96,1709,83,58,0,0,1855
POA2537,77,4,0,0,0,81,45,3,0,0,0,52,39,0,0,0,0,40,55,4,0,0,0,59,65,0,0,0,0,74,228,13,0,0,0,239,246,6,0,0,0,256,263,4,0,0,0,264,101,0,0,0,0,107,69,0,0,0,0,67,51,0,0,0,0,51,69,6,0,0,0,78,1312,40,8,3,0,1359
POA2538,13,0,0,0,0,13,14,0,0,0,0,14,0,0,0,0,0,6,6,0,0,0,0,6,14,0,0,0,0,14,39,0,0,0,0,45,43,0,0,0,0,43,39,0,0,0,0,39,33,0,0,0,0,37,20,0,0,0,0,23,19,0,0,0,0,19,16,0,0,0,0,16,268,0,0,0,0,266
POA2539,136,8,3,0,0,146,50,0,0,0,0,54,49,6,0,0,0,49,82,0,0,0,0,88,113,5,3,0,0,117,328,12,4,0,0,338,307,12,0,0,0,321,369,8,5,0,0,386,190,0,0,0,0,190,141,0,0,0,0,139,78,0,0,0,0,79,119,5,0,0,0,124,1959,47,20,7,7,2034
POA2540,304,12,5,0,0,322,123,0,0,0,0,128,107,9,0,4,0,119,170,0,3,0,0,175,285,6,3,0,0,289,748,12,10,0,0,766,862,15,0,0,0,883,1115,16,13,0,0,1144,464,7,0,0,0,478,370,6,0,0,0,377,227,0,0,0,0,228,303,7,0,0,0,314,5076,92,38,13,6,5226
POA2541,146,10,3,0,0,158,74,0,0,0,0,77,41,8,0,0,0,48,115,11,4,0,0,127,169,10,3,0,0,182,459,39,4,0,0,504,520,28,0,0,0,554,700,14,3,0,0,716,261,7,0,0,0,262,161,4,0,0,0,164,74,7,0,0,0,77,162,11,0,0,0,176,2873,140,24,0,0,3042
POA2545,15,0,0,0,0,14,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,9,24,0,0,0,0,24,23,0,0,0,0,23,16,0,0,0,0,16,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,115,0,0,0,0,115
POA2546,61,0,0,0,0,68,32,3,5,0,0,41,21,0,0,0,0,24,45,0,0,0,0,43,53,0,0,0,0,55,132,4,3,0,0,137,157,3,0,0,0,157,142,4,0,0,0,147,54,0,0,0,0,54,38,0,0,0,0,41,26,0,0,0,0,29,52,0,0,0,0,52,813,18,15,3,0,854
POA2548,35,9,3,0,0,46,20,7,0,0,0,29,7,0,3,0,0,16,24,3,11,0,0,36,32,4,11,0,0,52,98,30,24,0,0,148,119,17,6,0,0,149,175,6,7,0,3,196,66,0,0,0,0,72,39,3,0,0,0,47,33,5,3,0,0,42,40,5,6,0,0,50,703,91,78,0,11,874
POA2549,30,0,0,0,0,28,15,0,0,0,0,15,12,0,0,0,0,12,19,6,0,0,0,21,26,0,0,0,0,32,90,3,0,0,0,89,95,0,0,0,0,98,82,0,0,0,0,80,42,0,0,0,0,42,27,0,0,0,0,27,14,0,0,0,0,14,23,0,0,0,0,25,471,20,0,0,0,490
POA2550,101,3,0,5,0,109,76,3,0,0,0,82,57,3,0,0,0,64,94,0,0,0,0,98,147,5,0,0,0,155,398,7,0,0,0,406,357,9,0,0,0,369,334,0,0,0,3,338,114,0,0,0,0,120,84,0,0,0,0,83,42,0,0,0,0,42,89,0,0,0,0,92,1894,31,0,13,0,1944
POA2551,22,0,0,0,0,22,14,0,0,0,0,14,3,0,0,0,0,9,9,0,0,0,0,9,16,6,0,0,0,21,52,9,0,0,0,60,59,3,0,0,0,65,50,5,0,0,0,57,17,0,0,0,0,17,12,0,0,0,0,17,12,0,0,0,0,12,19,0,0,0,0,22,290,21,0,0,0,309
POA2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
POA2556,12,0,0,0,0,12,3,0,0,0,0,3,8,0,0,0,0,8,4,0,0,0,0,4,9,0,0,0,0,9,8,0,0,0,0,10,13,0,0,0,0,13,30,0,0,0,0,30,17,0,0,0,0,17,26,0,0,0,0,26,26,0,0,0,0,26,21,0,0,0,0,21,173,0,0,0,0,172
POA2557,64,4,0,0,0,70,15,0,0,0,0,17,12,0,0,0,0,13,21,0,0,0,0,21,40,0,0,0,0,42,136,4,0,0,0,139,181,0,0,0,0,183,663,18,0,0,0,684,904,18,0,0,0,920,717,16,0,0,0,734,253,3,0,0,0,253,209,3,0,0,0,211,3215,74,4,0,0,3289
POA2558,75,9,0,0,0,82,29,0,0,0,0,27,23,4,0,0,0,25,43,3,0,0,0,47,69,5,0,0,0,73,184,6,0,0,0,190,297,24,0,0,0,319,440,21,0,0,0,463,261,9,0,0,0,272,113,4,0,0,0,116,50,4,0,0,0,56,103,6,0,0,0,113,1681,92,0,0,0,1780
POA2559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,16,0,0,0,0,15,50,0,0,0,0,54,65,0,0,0,0,66,35,0,0,0,0,42,17,0,0,0,0,16,9,0,0,0,0,8,213,4,0,0,0,219
POA2560,341,23,13,0,0,386,112,9,7,0,0,127,92,19,8,0,0,121,187,25,16,0,0,229,284,25,14,0,0,323,943,105,91,0,0,1138,1231,153,134,0,0,1519,2376,154,132,0,0,2671,1467,39,38,0,0,1543,946,28,25,0,0,992,423,17,22,0,0,457,590,22,47,0,0,658,9008,612,546,0,6,10170
POA2563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,16,0,0,0,0,16
POA2564,56,22,0,0,0,81,12,3,0,0,0,19,16,8,0,0,0,27,33,13,0,0,0,51,45,16,0,0,0,53,137,78,0,0,0,218,170,100,0,0,0,271,280,111,0,0,0,390,153,25,0,0,0,176,91,13,0,0,0,104,47,5,0,0,0,53,75,28,0,0,0,103,1106,426,15,0,0,1542
POA2565,114,17,5,0,0,135,27,8,3,0,0,36,26,6,4,0,0,35,56,19,5,0,0,79,40,23,4,0,0,71,212,67,15,0,0,295,272,131,10,0,0,419,785,166,18,0,5,975,920,90,0,0,0,1012,787,37,4,0,0,835,412,20,3,0,0,441,279,48,3,0,3,331,3924,638,75,0,10,4657
POA2566,150,8,0,0,0,155,48,0,0,0,0,52,64,3,0,0,0,65,64,8,0,0,0,78,108,13,4,0,0,121,358,32,4,0,0,401,454,54,11,0,0,520,955,77,7,0,0,1043,605,16,3,0,0,631,329,10,0,0,0,343,171,6,0,0,0,178,227,11,3,0,0,244,3544,235,33,0,0,3816
POA2567,196,3,3,0,0,202,77,3,0,0,0,75,62,0,0,0,0,64,104,3,0,0,0,110,165,3,0,0,0,168,484,22,0,0,0,508,685,31,3,0,0,718,1457,35,3,0,0,1495,1278,19,0,0,0,1297,1124,7,0,0,0,1142,616,3,0,0,0,621,412,8,6,0,0,425,6658,141,20,0,0,6824
POA2568,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,9,9,0,0,0,0,9,23,0,0,0,0,23,19,0,0,0,0,19,26,0,0,0,0,26,26,0,0,0,0,26,9,0,0,0,0,7,129,0,0,0,0,131
POA2569,6,0,0,0,0,7,4,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,5,0,0,0,0,5,17,0,0,0,0,17,20,0,0,0,0,21,28,0,0,0,0,28,41,0,0,0,0,41,29,0,0,0,0,29,21,0,0,0,0,21,13,0,0,0,0,13,197,4,0,0,0,202
POA2570,227,8,5,0,0,241,73,5,0,0,0,76,59,11,0,0,0,69,104,8,0,0,0,118,160,5,0,0,0,170,550,24,8,0,0,582,742,50,6,0,5,796,2074,103,12,0,7,2188,2301,105,9,0,4,2415,1984,36,8,0,0,2031,930,12,6,0,0,941,510,22,4,0,0,540,9719,391,51,0,13,10184
POA2571,85,0,0,0,0,85,24,0,0,0,0,31,20,0,0,0,0,20,32,0,0,0,0,33,41,0,0,0,0,48,153,3,0,0,0,161,217,4,0,0,0,221,476,3,0,0,0,482,411,3,0,0,0,419,398,3,0,3,0,402,248,0,0,0,0,248,143,0,0,0,0,142,2245,19,5,4,0,2282
POA2572,18,0,0,0,0,15,10,0,0,0,0,8,10,0,0,0,0,10,15,0,0,0,0,15,15,0,0,0,0,15,59,0,0,0,0,62,93,0,0,0,0,94,167,0,0,0,0,163,176,0,0,0,0,181,109,0,0,0,0,109,50,0,0,0,0,50,46,0,0,0,0,46,752,6,0,3,0,758
POA2573,27,0,0,0,0,27,12,0,0,0,0,14,5,0,0,0,0,5,9,4,0,0,0,11,18,3,0,0,0,21,67,5,0,0,0,77,99,13,0,0,0,114,227,7,0,0,0,235,129,0,0,0,0,132,87,0,0,0,0,87,48,0,0,0,0,48,44,0,0,0,0,51,784,27,9,0,0,820
POA2574,39,0,0,0,0,36,20,0,0,0,0,19,7,0,0,0,0,9,20,0,0,0,0,20,22,0,0,0,0,22,77,0,0,0,0,81,118,0,0,0,0,122,224,0,0,0,0,222,152,0,0,0,0,152,117,0,0,0,0,117,60,0,0,0,0,60,42,0,0,0,0,42,895,6,3,0,0,904
POA2575,95,3,0,0,0,101,34,0,0,0,0,34,30,0,0,0,0,32,51,0,0,0,0,52,86,5,0,0,0,90,228,6,9,0,0,241,318,3,0,0,0,329,631,0,3,0,0,641,393,0,4,0,0,397,281,0,0,0,0,282,191,0,5,0,0,194,161,0,0,0,0,160,2507,13,21,6,0,2551
POA2576,86,8,4,0,0,95,22,0,0,0,0,22,14,4,0,0,0,18,31,5,0,0,0,35,38,0,3,0,0,43,109,9,0,0,0,121,119,11,6,0,0,131,206,14,0,0,0,221,149,4,0,0,0,157,225,5,0,0,0,232,257,0,0,0,0,259,96,4,0,0,0,103,1359,64,14,3,0,1440
POA2577,117,0,0,0,0,123,37,0,0,0,0,40,29,0,0,0,0,35,52,0,0,0,0,52,68,0,0,0,0,72,200,6,0,0,0,210,264,4,5,3,0,273,445,3,3,0,0,452,273,0,0,0,0,274,226,3,3,0,0,233,215,0,0,0,0,215,98,4,0,0,0,103,2015,37,14,11,0,2085
POA2578,27,0,0,0,0,27,8,0,0,0,0,8,6,0,0,0,0,6,13,0,0,0,0,13,18,0,0,0,0,18,32,0,0,0,0,32,36,0,0,0,0,36,48,0,0,0,0,48,41,0,0,0,0,41,32,0,0,0,0,35,24,0,0,0,0,24,17,0,0,0,0,15,301,0,0,0,0,303
POA2579,20,0,0,0,0,20,11,0,0,0,0,7,10,0,0,0,0,10,15,0,0,0,0,15,17,0,0,0,0,17,81,0,0,0,0,78,87,0,0,0,0,92,152,0,0,0,0,152,76,0,0,0,0,76,55,0,0,0,0,57,61,0,0,0,0,61,36,0,0,0,0,36,631,6,0,3,0,634
POA2580,134,12,3,0,0,150,56,0,3,0,0,58,70,5,3,0,0,72,121,5,0,0,0,127,207,8,3,0,0,221,621,32,4,0,0,653,735,28,0,4,0,767,819,15,0,0,0,839,348,3,0,0,0,356,247,5,0,0,0,257,133,3,0,0,0,130,182,6,3,0,0,188,3680,116,16,4,4,3819
POA2581,7,0,0,0,0,10,6,0,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,14,19,0,0,0,0,19,59,0,0,0,0,59,68,0,0,0,0,68,91,0,0,0,6,92,49,0,0,0,3,47,38,0,0,0,0,38,31,0,0,0,0,30,27,0,0,0,0,27,401,0,0,0,6,408
POA2582,83,0,0,0,0,88,33,3,0,0,0,36,24,0,0,0,0,24,51,3,0,0,0,53,64,0,0,0,0,63,223,3,0,0,0,226,333,7,0,0,0,341,474,0,0,0,3,480,285,0,0,0,0,291,339,0,0,0,0,342,173,0,0,0,0,177,98,0,0,0,0,93,2178,26,8,4,0,2220
POA2583,31,0,0,0,0,33,15,0,0,0,0,19,10,0,0,0,0,9,28,0,0,0,0,28,34,0,0,0,0,36,109,0,0,0,0,112,87,0,0,0,0,87,61,0,0,0,0,61,28,0,0,0,0,24,15,0,0,0,0,15,11,0,0,0,0,11,22,0,0,0,0,22,443,3,0,0,6,457
POA2584,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,24,0,0,0,0,19,9,0,0,0,0,11,7,0,0,0,0,7,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,7,76,3,0,0,0,82
POA2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
POA2586,21,0,0,0,0,21,14,0,0,0,0,14,9,0,0,0,0,9,22,0,0,0,0,26,26,0,0,0,0,26,61,0,0,0,0,61,47,0,0,0,0,47,24,0,0,0,0,29,8,0,0,0,0,12,4,0,0,0,0,4,6,0,0,0,0,6,23,0,0,0,0,23,277,0,0,0,0,278
POA2587,15,0,0,0,0,21,13,0,0,0,0,13,16,4,0,0,0,24,47,0,0,0,0,47,44,0,0,0,0,44,77,0,0,0,0,77,43,0,0,0,0,43,28,0,0,0,0,28,0,0,0,0,0,6,12,0,0,0,0,12,3,0,0,0,0,3,16,0,0,0,0,16,323,3,0,0,0,328
POA2588,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,28,0,0,0,0,28
POA2590,43,0,0,0,0,43,26,0,0,0,0,22,21,0,0,0,0,21,68,0,0,0,0,69,102,0,0,0,0,106,186,8,0,0,0,191,104,0,0,0,0,104,72,0,0,0,0,75,22,0,0,0,0,22,21,0,0,0,0,21,20,0,0,0,0,20,34,0,0,0,0,40,712,11,0,0,0,723
POA2594,65,5,0,0,0,71,23,5,0,0,0,23,38,0,0,0,0,38,89,5,0,0,0,93,142,7,5,0,0,154,324,9,0,0,0,334,229,0,0,0,0,230,169,0,0,0,0,169,61,0,0,0,0,63,39,0,0,0,0,39,26,0,0,0,0,26,72,0,0,0,0,72,1272,26,9,0,0,1312
POA2619,62,10,0,0,0,74,19,0,0,0,0,18,12,0,0,0,0,12,21,0,0,0,0,23,31,0,0,0,0,37,86,13,0,0,0,103,124,43,0,0,0,165,256,50,0,0,0,306,250,16,0,0,0,265,296,7,0,0,0,305,175,9,0,0,0,182,62,5,0,0,0,61,1388,156,0,0,0,1551
POA2620,172,25,12,0,0,215,53,18,12,0,0,88,58,23,15,0,0,101,94,22,41,0,0,158,125,37,91,0,0,252,416,152,163,0,0,736,585,324,90,0,0,1005,1328,222,35,0,0,1583,1020,44,10,0,0,1074,917,44,8,0,0,964,516,17,7,0,4,542,265,48,17,0,0,332,5556,970,495,3,4,7035
POA2621,40,4,0,0,0,45,20,0,0,0,0,17,13,0,0,0,0,13,17,0,0,0,0,17,30,0,0,0,0,30,79,0,0,0,0,83,111,4,3,0,0,117,268,3,0,0,0,279,223,5,0,0,0,229,245,4,0,0,0,250,104,0,0,0,0,105,56,0,0,0,0,60,1218,17,12,3,0,1250
POA2622,15,0,0,0,0,15,14,0,0,0,0,14,14,0,0,0,0,14,30,3,0,3,0,30,28,0,0,0,0,28,70,3,0,0,0,71,73,0,0,0,0,73,103,0,0,0,0,101,51,0,0,0,0,52,46,0,0,0,0,48,25,0,0,0,0,26,34,0,0,0,0,34,495,8,0,7,0,511
POA2623,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,15,0,0,0,0,15,35,0,0,0,0,35,20,0,0,0,0,20,15,0,0,0,0,15,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,11,113,0,0,0,0,113
POA2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,7,0,5,0,0,14
POA2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,14,0,0,0,0,14,24,0,0,0,0,24,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,87,0,0,0,0,87
POA2627,16,0,0,0,0,16,7,0,0,0,0,8,6,0,0,0,0,7,15,0,0,0,0,15,21,7,3,0,0,28,70,11,18,0,0,97,72,12,11,0,0,96,101,4,11,0,0,117,54,5,3,0,0,59,54,0,3,0,0,61,32,3,4,0,0,36,27,3,5,0,0,38,467,37,67,0,0,573
POA2628,15,0,0,0,0,14,5,0,0,0,0,5,4,0,0,0,0,4,17,0,0,0,0,17,28,5,0,0,0,31,51,0,0,0,0,55,41,0,0,0,0,43,30,0,0,0,0,30,17,0,0,0,0,17,13,0,0,0,0,13,11,0,0,0,0,12,7,0,0,0,0,11,251,7,0,0,0,262
POA2629,8,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,9,8,0,0,0,0,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
POA2630,63,0,0,0,0,66,29,0,0,0,0,30,25,0,0,0,0,28,71,0,0,0,0,69,93,0,0,0,0,93,241,3,0,0,0,244,192,0,0,0,0,198,162,5,0,0,0,167,51,0,0,0,0,56,41,0,0,0,0,41,26,0,0,0,0,26,48,0,0,0,0,48,1045,12,0,0,3,1064
POA2631,3,0,0,0,0,3,12,0,0,0,0,12,3,0,0,0,0,3,8,0,0,0,0,8,6,0,0,0,0,6,9,0,0,0,0,9,6,0,0,0,0,6,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,59,0,0,0,0,59
POA2632,13,0,0,0,0,13,4,0,0,0,0,4,8,0,0,0,0,8,24,0,0,0,0,25,32,0,0,0,0,32,66,0,0,0,0,67,21,0,0,0,0,21,13,0,0,0,0,13,7,0,0,0,0,7,12,0,0,0,0,12,0,0,0,0,0,3,10,0,0,0,0,9,199,0,0,0,0,204
POA2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,27
POA2640,230,13,0,0,0,243,108,14,0,0,0,121,88,14,0,0,0,108,185,28,0,0,0,211,284,26,0,0,0,313,1039,47,0,0,0,1089,1054,28,0,0,0,1085,965,17,3,0,0,987,334,5,0,0,0,337,239,7,0,0,0,251,160,0,0,0,0,160,245,6,0,0,0,250,4928,212,4,4,0,5155
POA2641,70,5,0,0,0,77,36,3,0,0,0,46,33,11,0,0,0,48,88,20,0,0,0,116,193,28,0,0,0,217,546,31,0,0,0,578,402,4,0,0,0,409,217,0,0,0,0,223,82,0,0,0,0,82,43,0,0,0,0,40,25,0,0,0,0,26,84,9,0,0,0,90,1823,117,3,0,0,1948
POA2642,47,0,0,0,0,47,18,0,0,0,0,18,20,0,0,0,0,20,33,0,0,0,0,34,52,0,0,0,0,48,150,3,0,0,0,148,140,0,0,0,0,138,113,0,0,0,0,113,52,0,0,0,0,52,31,0,0,0,0,31,25,0,0,0,0,29,32,0,0,0,0,32,702,3,0,0,0,713
POA2643,21,0,0,0,0,21,9,0,0,0,0,9,7,0,0,0,0,7,22,0,0,0,0,22,38,0,0,0,0,38,127,0,0,0,0,127,93,0,0,0,0,93,57,0,0,0,0,57,11,0,0,0,0,11,9,0,0,0,0,9,3,0,0,0,0,3,26,0,0,0,0,25,427,0,0,0,0,427
POA2644,11,0,0,0,0,16,11,0,0,0,0,11,15,0,0,0,0,15,24,0,0,0,0,24,35,0,0,0,0,35,59,0,0,0,0,59,38,0,0,0,0,38,29,0,0,0,0,29,9,0,0,0,0,9,11,0,0,0,0,11,12,0,0,0,0,12,22,0,0,0,0,22,283,0,0,0,0,284
POA2645,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,23,0,0,0,0,23
POA2646,54,0,0,0,0,53,27,0,0,0,0,24,9,0,0,0,0,15,54,13,0,0,0,63,94,4,0,0,0,99,174,5,0,0,0,183,118,0,0,0,0,122,72,0,0,0,0,70,20,0,0,0,0,20,17,0,0,0,0,17,15,0,0,0,0,17,54,5,0,0,0,56,711,32,0,5,0,743
POA2647,8,0,0,0,0,11,7,0,0,0,0,8,7,0,0,0,0,5,11,0,0,0,0,14,27,0,0,0,0,31,55,0,0,0,0,55,56,0,0,0,0,59,54,0,0,0,0,51,22,0,0,0,0,22,9,0,0,0,0,9,10,0,0,0,0,10,22,0,0,0,0,16,288,9,5,0,0,300
POA2648,17,0,0,0,0,17,16,0,0,0,0,16,17,0,0,0,0,17,29,0,0,0,0,29,38,0,0,0,0,38,35,0,0,0,0,39,19,0,0,0,0,23,18,0,0,0,0,18,5,0,0,0,0,8,11,0,0,0,0,11,6,0,0,0,0,10,12,0,0,0,0,12,231,0,0,3,0,232
POA2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
POA2650,263,10,6,0,0,281,129,5,4,0,0,139,115,5,0,0,0,125,248,3,16,0,0,266,449,4,26,3,0,480,1675,20,33,0,0,1733,1653,21,19,0,0,1694,1467,5,8,0,0,1482,460,3,0,0,0,465,394,4,0,0,0,407,260,4,0,0,0,268,408,3,0,0,0,415,7533,97,112,12,3,7758
