LGA_CODE_2021,C16_C_Lat_Da_Saint_0_14,C16_C_Lat_Da_Saint_15_24,C16_C_Lat_Da_Saint_25_34,C16_C_Lat_Da_Saint_35_44,C16_C_Lat_Da_Saint_45_54,C16_C_Lat_Da_Saint_55_64,C16_C_Lat_Da_Saint_65_74,C16_C_Lat_Da_Saint_75_84,C16_C_Lat_Da_Saint_85ov,C16_C_Lat_Da_Saint_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Orth_Tot,C16_C_Oth_Prot_0_14,C16_C_Oth_Prot_15_24,C16_C_Oth_Prot_25_34,C16_C_Oth_Prot_35_44,C16_C_Oth_Prot_45_54,C16_C_Oth_Prot_55_64,C16_C_Oth_Prot_65_74,C16_C_Oth_Prot_75_84,C16_C_Oth_Prot_85ov,C16_C_Oth_Prot_Tot,C16_C_Pentec_0_14,C16_C_Pentec_15_24,C16_C_Pentec_25_34,C16_C_Pentec_35_44,C16_C_Pentec_45_54,C16_C_Pentec_55_64,C16_C_Pentec_65_74,C16_C_Pentec_75_84,C16_C_Pentec_85ov,C16_C_Pentec_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_C_Unit_Chur_0_14,C16_C_Unit_Chur_15_24,C16_C_Unit_Chur_25_34,C16_C_Unit_Chur_35_44,C16_C_Unit_Chur_45_54,C16_C_Unit_Chur_55_64,C16_C_Unit_Chur_65_74,C16_C_Unit_Chur_75_84,C16_C_Unit_Chur_85ov,C16_C_Unit_Chur_Tot,C16_Chr_Ch_nfd_0_14,C16_Chr_Ch_nfd_15_24,C16_Chr_Ch_nfd_25_34,C16_Chr_Ch_nfd_35_44,C16_Chr_Ch_nfd_45_54,C16_Chr_Ch_nfd_55_64,C16_Chr_Ch_nfd_65_74,C16_Chr_Ch_nfd_75_84,C16_Chr_Ch_nfd_85ov,C16_Chr_Ch_nfd_Tot,C16_Chr_Oth_Ch_0_14,C16_Chr_Oth_Ch_15_24,C16_Chr_Oth_Ch_25_34,C16_Chr_Oth_Ch_35_44,C16_Chr_Oth_Ch_45_54,C16_Chr_Oth_Ch_55_64,C16_Chr_Oth_Ch_65_74,C16_Chr_Oth_Ch_75_84,C16_Chr_Oth_Ch_85ov,C16_Chr_Oth_Ch_Tot,C16_Chr_Tot_0_14,C16_Chr_Tot_15_24,C16_Chr_Tot_25_34,C16_Chr_Tot_35_44,C16_Chr_Tot_45_54,C16_Chr_Tot_55_64,C16_Chr_Tot_65_74,C16_Chr_Tot_75_84,C16_Chr_Tot_85ov,C16_Chr_Tot_Tot,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85ov,C16_OR_AusAborTrade_Tot,C16_OR_Sikh_0_14,C16_OR_Sikh_15_24,C16_OR_Sikh_25_34,C16_OR_Sikh_35_44,C16_OR_Sikh_45_54,C16_OR_Sikh_55_64,C16_OR_Sikh_65_74,C16_OR_Sikh_75_84,C16_OR_Sikh_85ov,C16_OR_Sikh_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_OR_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_OthRel_Tot_0_14,C16_OthRel_Tot_15_24,C16_OthRel_Tot_25_34,C16_OthRel_Tot_35_44,C16_OthRel_Tot_45_54,C16_OthRel_Tot_55_64,C16_OthRel_Tot_65_74,C16_OthRel_Tot_75_84,C16_OthRel_Tot_85ov,C16_OthRel_Tot_Tot,C16_SBOSB_N_RA_0_14,C16_SBOSB_N_RA_15_24,C16_SBOSB_N_RA_25_34,C16_SBOSB_N_RA_35_44,C16_SBOSB_N_RA_45_54,C16_SBOSB_N_RA_55_64,C16_SBOSB_N_RA_65_74,C16_SBOSB_N_RA_75_84,C16_SBOSB_N_RA_85ov,C16_SBOSB_N_RA_Tot
LGA17550,28,4,18,7,21,14,12,3,5,111,28,10,18,33,37,50,68,52,14,308,10,0,3,6,0,0,3,0,0,26,24,12,13,11,26,61,47,35,20,256,263,135,132,107,141,143,119,38,11,1095,244,155,109,246,475,717,739,561,288,3526,17,22,7,12,30,36,42,29,17,209,120,67,76,67,96,78,70,65,29,672,246,233,133,270,420,570,626,451,261,3209,413,215,251,256,267,338,289,117,45,2197,5,3,3,5,12,15,10,6,5,56,7141,4414,3665,5101,6897,8320,8283,5622,2660,52105,120,78,92,99,81,98,33,5,0,616,22,7,19,16,10,17,10,3,0,108,15,6,7,13,13,13,16,3,10,95,11,7,6,12,14,4,0,0,0,47,27,33,51,32,22,15,14,3,6,203,34,30,38,49,62,57,43,15,0,334,75,68,84,91,96,77,60,19,7,584,6371,3412,3428,3727,3416,3416,2306,1069,446,27591
LGA17620,0,0,0,0,0,0,0,0,0,8,3,3,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,4,0,19,5,0,0,0,7,0,0,0,0,19,29,11,30,53,53,78,75,40,20,390,9,3,0,4,3,4,3,0,0,36,3,0,0,3,0,7,8,4,0,20,90,42,49,68,94,114,78,59,36,625,30,23,27,22,21,10,17,4,0,160,7,0,0,0,0,0,0,0,0,7,1892,954,1060,1260,1400,1407,1132,690,280,10069,7,3,6,9,0,0,0,0,0,38,18,4,15,8,3,0,0,0,0,44,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,7,0,3,3,0,0,0,22,0,0,12,0,3,3,0,0,0,22,682,334,376,289,244,246,148,61,13,2385
LGA17640,4,0,0,0,0,3,0,0,0,16,4,0,0,5,5,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,11,3,3,0,0,0,3,3,0,0,22,13,8,9,14,35,33,46,20,9,190,6,0,4,3,3,3,4,0,0,16,0,3,0,0,4,6,3,0,0,12,31,30,29,33,82,68,61,71,25,428,9,5,5,8,6,22,11,0,0,76,0,0,0,0,3,0,3,0,0,9,869,519,410,527,831,866,832,460,159,5475,0,0,0,0,0,0,0,0,0,4,11,0,0,5,3,0,0,0,0,19,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,7,0,0,0,0,16,3,5,0,0,7,0,0,0,0,23,337,135,150,166,221,209,132,48,12,1414
LGA17650,0,0,0,0,0,0,0,0,0,7,3,0,0,0,3,4,5,6,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,13,0,3,0,4,9,5,4,0,0,21,26,9,13,43,39,63,63,19,16,289,4,0,5,4,3,12,4,5,0,43,5,0,0,0,4,0,0,0,0,9,33,25,16,20,37,50,51,28,15,273,17,7,12,4,19,22,10,6,0,97,0,0,0,0,5,4,0,0,0,9,648,358,283,428,593,674,566,276,96,3922,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,11,6,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,4,0,0,0,21,3,4,6,0,3,4,0,0,0,23,390,183,143,179,199,204,126,29,11,1468
LGA17750,22,6,16,11,7,4,0,0,0,75,110,96,71,81,94,112,68,54,32,700,52,16,19,34,23,6,5,0,0,160,67,23,40,31,28,22,21,6,10,248,136,108,102,77,87,59,33,8,4,616,274,236,215,344,485,546,482,327,181,3083,18,21,13,14,27,25,18,11,7,147,31,17,21,23,12,21,8,14,5,151,334,241,317,300,392,482,389,244,113,2814,272,189,169,129,135,141,66,40,17,1150,0,4,0,3,5,0,5,0,3,22,7901,5450,4812,4971,5465,5406,4128,2524,1163,41817,105,25,139,108,33,11,7,0,0,433,167,81,156,99,36,16,0,0,0,556,0,6,0,5,0,0,0,0,0,19,12,0,3,0,0,5,0,0,0,19,15,6,32,13,0,3,0,0,0,72,12,20,33,21,13,13,0,3,6,115,34,26,70,33,17,17,0,3,6,210,3565,2896,2687,1651,1361,1077,536,191,78,14050
LGA17850,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,10,8,35,43,63,51,40,15,306,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,4,4,0,8,9,4,8,7,0,41,5,0,3,0,0,7,0,8,0,21,0,0,0,0,0,0,0,0,0,0,305,181,176,207,294,359,340,183,63,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,4,3,0,4,0,0,0,0,10,166,74,64,67,67,52,61,12,0,560
LGA17900,14,0,3,3,0,0,0,0,0,28,0,0,0,0,3,7,6,3,0,21,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,4,0,10,0,0,0,0,0,4,0,0,0,6,16,6,17,16,37,55,35,13,9,205,3,0,0,3,0,3,0,0,0,18,0,4,4,0,0,0,3,0,0,15,3,9,7,11,14,21,16,13,0,96,9,8,5,6,17,18,13,5,0,83,0,0,0,0,0,0,0,0,0,0,659,298,397,380,528,615,493,254,61,3692,8,0,15,0,0,0,0,0,0,27,11,0,13,7,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,10,0,7,5,0,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,10,10,0,8,0,0,4,4,0,0,32,379,206,193,170,172,168,124,43,3,1461
LGA17950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,3,5,0,0,0,0,11,16,20,7,32,31,48,39,22,11,224,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,8,8,17,16,16,10,9,0,0,82,0,0,0,0,0,9,7,0,0,13,0,0,0,0,0,0,0,0,0,0,397,173,224,224,287,303,275,150,57,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,113,42,44,40,25,29,24,3,0,321
LGA18020,0,0,0,5,0,3,0,0,0,13,3,0,0,4,4,4,8,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,0,18,6,0,0,6,6,7,7,0,0,33,39,34,21,46,64,111,110,62,24,509,0,0,0,0,3,3,0,0,0,14,19,3,3,7,11,11,4,3,5,63,32,12,23,23,53,58,59,26,19,301,18,18,5,16,12,17,24,15,0,134,0,0,0,0,0,4,0,6,0,13,992,509,421,544,844,1012,967,616,251,6154,0,0,6,4,0,5,0,0,0,15,0,0,6,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,4,0,0,4,5,3,0,0,15,3,4,3,0,4,5,3,0,0,25,486,263,223,224,257,244,173,73,17,1953
LGA18050,3,0,13,9,4,0,4,0,0,27,21,11,24,31,16,12,18,9,5,142,11,0,10,13,4,3,0,0,0,38,7,18,53,37,16,8,9,9,4,163,21,17,49,43,20,10,8,0,0,173,40,49,109,99,122,101,85,67,28,704,0,0,4,3,3,0,6,0,0,15,0,3,4,5,6,0,3,0,0,30,58,31,80,99,82,62,50,39,15,523,70,67,165,126,76,63,40,16,16,630,0,0,3,0,3,7,8,0,0,28,3453,1839,5090,3957,2940,2002,1726,1181,601,22797,30,6,92,68,17,16,8,10,0,247,40,25,76,51,23,21,11,3,3,256,2148,1051,1048,1342,1244,1193,1056,603,383,10074,0,0,0,0,0,0,0,0,0,3,0,0,17,8,5,4,0,0,0,40,4,5,38,23,30,13,6,8,0,134,10,8,55,38,38,14,11,8,0,177,3689,2249,6663,4536,2670,1537,884,365,165,22755
LGA18100,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,6,12,12,6,5,4,10,8,7,5,60,20,7,10,24,29,53,50,27,13,251,0,0,0,3,5,11,7,6,0,36,0,0,0,0,0,0,0,0,0,3,31,25,15,28,38,43,51,38,19,296,7,7,3,5,6,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,386,189,161,271,340,415,447,243,125,2579,4,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,170,73,69,76,86,99,80,24,5,686
LGA18200,0,0,0,0,0,0,0,0,0,4,18,9,6,15,8,15,11,5,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,9,3,5,8,7,3,0,0,32,11,10,6,11,41,51,38,15,6,190,7,4,0,0,7,7,6,0,0,25,11,5,8,8,7,10,7,4,0,51,39,19,16,42,65,93,101,46,15,437,26,20,11,9,20,20,10,7,0,130,0,0,0,0,0,0,0,0,0,3,518,315,267,370,536,602,546,257,85,3497,0,0,0,0,3,0,0,0,0,4,7,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,16,7,0,7,0,0,3,0,53,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,14,12,6,10,14,0,0,3,0,59,587,299,295,274,266,286,181,70,16,2272
LGA18250,4,4,9,0,5,4,0,0,0,30,18,14,12,29,41,24,17,25,14,198,82,64,69,73,107,88,92,94,35,717,38,24,53,55,36,27,31,23,8,294,109,57,110,93,70,52,29,9,0,529,271,184,217,316,257,239,191,132,77,1876,0,0,0,4,4,4,0,0,0,16,3,4,14,4,6,0,3,0,0,39,219,128,152,219,240,206,191,82,92,1531,198,174,239,212,184,158,99,69,27,1367,0,6,3,0,3,0,3,6,4,35,6723,3346,3418,5006,4922,3658,2869,1963,1145,33053,481,139,671,559,111,71,40,20,4,2092,204,88,221,157,71,56,38,18,5,852,137,53,41,111,78,108,107,57,43,737,0,0,0,0,0,0,0,0,0,5,13,12,32,27,9,10,4,5,0,100,52,14,57,72,43,41,22,15,5,327,64,30,91,95,52,54,30,20,5,432,5318,3809,5048,4668,3498,2544,1628,636,303,27448
LGA18350,4,13,3,4,5,10,9,4,0,54,9,3,7,7,21,34,22,21,11,135,3,4,9,0,3,0,0,0,0,16,11,8,8,11,19,15,29,10,4,108,67,43,31,44,55,59,37,10,0,342,95,72,73,93,198,251,374,221,99,1481,5,4,4,7,8,10,3,12,6,58,6,9,3,6,14,20,15,9,8,88,201,165,98,148,218,283,373,261,103,1849,255,137,122,140,143,177,124,72,12,1183,5,19,0,12,20,18,4,13,5,104,4777,2815,2029,2956,4130,4200,4814,2857,1108,29700,53,25,134,51,18,27,6,7,0,313,30,4,17,16,12,8,4,0,3,83,8,9,10,11,10,23,39,7,8,119,0,0,0,0,0,0,0,0,0,3,9,0,13,8,0,0,0,0,0,36,10,15,13,16,32,27,13,15,0,138,18,15,27,27,33,22,11,15,0,175,2723,1619,1328,1464,1605,1655,1503,606,212,12709
LGA18400,21,11,8,17,10,8,4,0,0,78,22,20,12,19,34,43,29,27,29,227,8,3,4,10,8,3,0,0,0,32,14,9,10,13,21,31,20,14,7,141,86,35,43,39,45,38,18,4,0,319,76,55,44,101,164,248,175,81,34,981,13,7,5,14,11,15,3,0,0,77,22,13,12,12,16,3,5,7,0,86,253,155,124,176,193,244,195,86,29,1456,266,147,123,131,136,125,66,27,9,1020,17,7,4,9,7,15,11,0,0,75,7107,4191,3460,4689,4938,4454,3170,1449,484,33938,11,3,16,13,7,4,3,0,0,54,64,28,34,36,25,14,13,0,0,215,4,4,4,0,5,7,3,0,0,28,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,3,0,17,6,5,14,21,14,13,5,0,3,87,11,13,20,21,20,15,5,4,3,103,2795,1670,1712,1338,1277,986,491,170,62,10503
LGA18450,99,42,28,52,40,23,24,13,3,322,58,46,33,50,114,139,128,118,80,760,63,17,53,51,19,13,9,8,0,230,64,44,83,52,61,85,90,70,35,580,515,290,315,286,261,239,131,49,21,2113,407,372,279,404,700,930,887,625,302,4909,69,64,56,62,74,105,93,69,35,626,64,37,31,42,38,28,18,15,9,275,1055,794,562,675,869,1069,992,713,284,7020,1128,784,769,804,836,720,521,254,72,5881,25,15,14,19,16,23,20,15,3,151,20097,13845,11854,14649,16708,16340,13654,9416,4172,120735,210,224,333,211,129,77,59,22,5,1274,1361,767,860,741,409,200,182,71,14,4608,18,8,11,16,17,17,16,4,3,112,14,0,7,4,14,4,0,0,0,37,18,17,37,18,3,3,4,0,0,99,86,81,105,105,90,72,32,8,4,595,111,101,148,131,108,81,33,8,4,725,11955,10946,10196,7761,6748,5297,2970,1312,474,57644
LGA18500,0,0,6,3,0,0,0,0,0,12,15,17,21,17,22,17,26,12,10,162,0,0,4,3,5,3,0,3,0,29,5,4,19,26,18,13,9,3,4,98,30,11,47,30,26,12,12,0,0,165,68,68,103,101,136,123,173,100,51,913,0,0,0,0,0,4,3,3,3,15,0,0,10,3,3,0,3,4,0,30,59,54,63,78,70,78,87,38,22,554,73,55,102,99,74,58,45,26,10,535,4,4,0,0,4,6,4,0,0,24,3560,2180,3321,3110,3085,2389,2430,1427,766,22257,47,22,37,56,46,27,19,14,5,266,32,16,62,46,24,9,8,4,0,202,1149,659,679,700,723,1071,1147,574,359,7052,0,0,0,0,0,0,0,0,0,3,5,0,9,7,4,0,0,0,0,24,7,21,22,21,23,12,9,0,0,128,12,24,24,33,29,14,9,6,0,153,2684,1891,3917,2771,2130,1530,1123,482,190,16721
LGA18710,0,0,0,0,0,3,0,0,0,5,20,4,12,17,22,23,8,5,0,112,0,0,0,0,0,0,0,0,0,0,12,3,3,3,7,7,6,0,0,46,27,14,6,16,8,17,8,3,0,100,21,17,20,39,77,74,73,31,12,358,4,3,0,0,4,5,4,0,0,38,3,6,3,3,10,0,0,0,0,24,104,53,36,75,105,117,110,55,25,677,96,24,37,52,49,42,24,7,0,332,0,0,0,3,3,0,0,0,0,11,1881,1039,773,1301,1507,1369,1096,557,237,9761,0,5,0,0,0,0,0,0,0,12,12,12,10,0,9,0,0,0,0,42,5,3,5,0,0,0,3,4,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,8,3,10,17,5,0,0,0,55,11,6,5,14,20,5,0,0,0,60,1221,514,526,670,706,562,345,102,23,4675
LGA19399,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,24,0,0,0,0,0,0,0,0,0,3,6,0,8,4,14,3,0,11,3,42,9,4,11,4,15,12,15,0,0,72,0,0,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,89,40,67,78,89,93,66,31,12,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,36,45,62,36,48,21,5,6,334
LGA19499,0,58,8,3,0,3,5,0,0,79,3,0,0,0,7,12,4,0,0,32,0,0,14,0,0,5,0,0,0,22,8,7,8,5,9,9,0,3,0,47,4,12,19,6,7,13,12,0,0,76,9,23,14,25,35,58,56,17,3,241,0,0,4,0,0,8,3,4,0,24,8,5,3,6,12,4,5,0,0,42,33,23,30,39,36,51,64,11,0,289,16,48,60,45,41,38,27,8,0,278,3,0,6,0,0,0,4,0,0,9,290,504,701,587,628,769,646,163,39,4328,8,24,59,16,4,0,0,0,0,124,31,34,71,52,15,8,3,0,0,225,0,0,4,4,5,5,0,0,0,22,5,3,0,0,5,3,0,0,0,20,0,4,9,0,0,0,0,0,0,13,3,8,11,10,9,10,3,0,0,58,9,17,20,13,15,16,3,6,0,94,276,767,921,465,423,402,234,40,7,3537
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,7,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,7,0,20,0,0,3,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,19,7,12,21,32,41,80,34,5,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,6,10,15,15,11,0,0,92
