SA1_CODE_2021,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_149_Family_households,HI_1_149_Non_family_hseholds,HI_1_149_Tot,HI_150_299_Family_households,HI_150_299_Non_fam_househlds,HI_150_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_499_Family_households,HI_400_499_Non_fam_househlds,HI_400_499_Tot,HI_500_649_Family_households,HI_500_649_Non_fam_househlds,HI_500_649_Tot,HI_650_799_Family_households,HI_650_799_Non_fam_househlds,HI_650_799_Tot,HI_800_999_Fam_households,HI_800_999_Non_fam_hsehlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1749_Fam_households,HI_1500_1749_Non_fam_hsehlds,HI_1500_1749_Tot,HI_1750_1999_Fam_households,HI_1750_1999_Non_fam_hsehlds,HI_1750_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
11601156111,0,4,3,0,0,0,0,4,4,0,0,0,0,6,4,4,4,6,13,0,11,9,8,16,10,4,13,14,6,22,11,5,14,10,3,13,21,8,36,7,5,12,7,4,18,3,0,6,4,0,3,12,3,7,0,0,0,127,68,195
11601156112,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,8,0,4,4,10,0,10,6,0,12,6,0,6,17,0,20,19,0,18,12,0,10,16,0,16,16,0,16,7,0,7,0,0,0,128,10,140
11601156113,3,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,3,6,9,0,9,12,0,12,3,8,7,13,5,13,6,0,10,5,0,9,22,8,33,13,0,13,13,0,13,8,0,8,8,0,8,6,4,11,0,4,6,126,42,171
11601156114,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,6,5,11,0,6,0,6,4,8,10,0,7,0,0,0,5,0,3,13,0,17,6,3,12,3,0,3,5,0,5,6,0,6,3,0,7,5,0,5,76,22,97
11601156115,0,0,4,5,0,0,0,0,0,0,8,4,0,7,8,0,0,0,8,9,12,4,3,8,6,0,6,18,5,21,3,0,3,6,0,9,20,5,21,13,0,13,5,0,6,5,0,5,12,0,13,5,0,5,0,0,0,111,34,148
11601156116,0,0,0,0,0,0,0,0,3,0,4,4,4,3,9,0,3,8,4,0,7,10,4,5,3,0,8,9,3,15,6,0,6,3,3,8,23,5,29,9,0,9,7,0,7,5,0,5,15,0,14,0,0,0,0,3,4,95,31,122
11601156117,3,3,11,0,0,0,3,3,3,0,0,0,0,8,8,8,3,8,8,4,9,14,0,17,7,5,14,11,6,13,21,0,25,8,3,13,27,3,31,14,4,18,8,0,8,12,0,12,21,3,23,3,0,8,0,0,3,170,52,220
11601156118,0,0,5,0,0,0,0,0,0,0,3,3,0,7,11,0,4,5,11,0,11,3,5,8,11,4,8,4,3,13,13,5,18,10,0,14,6,0,11,11,0,11,10,0,10,3,0,7,9,0,9,3,0,3,0,0,3,110,33,149
11601156119,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,4,7,6,5,0,10,8,3,8,7,0,9,5,0,5,3,0,3,7,0,7,25,0,25,29,0,29,11,0,16,11,0,11,27,0,27,0,0,0,0,6,12,151,29,185
11601156120,0,0,0,0,0,0,0,4,3,0,8,8,0,4,9,0,6,9,4,0,4,7,0,11,5,5,10,6,6,10,9,4,12,3,0,5,21,3,24,10,0,10,4,0,4,8,0,8,18,0,19,8,0,8,0,0,0,119,41,152
11601156121,3,3,9,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,8,0,8,4,0,3,3,3,13,15,0,19,5,0,5,3,0,3,14,4,12,9,0,15,12,0,12,3,0,3,11,0,8,0,0,3,3,0,3,105,19,130
11601156122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,4,5,8,9,11,4,0,3,3,3,10,5,0,3,11,0,11,12,0,11,8,0,9,9,0,9,6,0,7,13,0,18,3,0,3,0,0,0,81,23,106
11601156123,4,0,6,0,0,0,0,0,0,0,0,0,0,8,6,4,4,5,6,4,7,0,0,0,7,3,14,8,5,11,7,0,3,3,0,3,18,0,18,16,0,16,7,0,7,6,0,6,9,0,9,4,0,4,0,0,0,86,29,114
11601156124,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,6,0,8,7,0,6,10,4,10,9,4,10,4,0,4,3,0,6,15,0,14,14,0,14,6,0,6,10,0,10,6,0,6,0,0,0,4,0,4,102,19,122
11601156125,0,5,3,0,0,0,3,0,3,0,0,0,4,10,12,8,4,11,6,0,8,9,4,11,12,0,13,12,0,12,12,8,12,9,0,12,25,0,26,28,0,28,9,0,12,11,4,8,9,3,12,7,0,15,3,5,4,161,41,201
11601156126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,0,9,0,0,0,6,0,5,3,0,3,9,5,11,20,0,16,16,0,19,14,0,14,3,0,3,6,0,6,3,0,3,0,0,0,92,13,104
11601156127,0,3,5,0,0,0,0,0,0,0,5,5,0,3,8,0,0,0,6,0,8,9,3,5,3,0,9,3,0,11,9,0,12,0,0,0,20,5,26,14,0,19,9,0,9,3,0,3,0,0,0,6,0,6,7,0,7,97,32,131
11601156128,0,0,3,0,0,0,0,3,3,0,0,0,0,6,8,0,4,3,0,3,3,4,3,7,3,0,6,8,3,8,3,0,3,11,0,11,11,0,14,5,0,5,9,0,16,4,0,4,10,0,10,8,0,5,0,0,3,85,33,116
11601156129,0,0,0,0,0,0,0,0,0,3,0,3,0,4,5,4,0,3,3,3,8,11,6,11,3,7,8,6,4,11,7,0,7,7,0,0,13,4,17,9,0,14,6,4,7,4,0,7,13,0,13,8,0,8,0,3,3,95,31,124
11601156130,4,0,0,0,0,0,0,0,0,0,5,5,3,9,16,3,4,3,10,4,14,11,8,15,5,6,16,24,0,24,18,5,24,13,6,18,28,6,33,10,0,12,8,0,8,11,0,11,20,0,18,10,6,9,0,0,0,168,64,233
11601156131,0,4,4,0,0,0,0,0,0,0,5,5,0,7,11,0,8,8,5,4,10,3,0,6,4,3,11,12,0,12,8,0,12,8,3,10,14,0,10,11,0,9,6,0,6,7,0,7,14,0,14,7,0,6,0,0,0,102,42,144
11601156132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,4,0,0,10,0,7,0,0,0,12,0,18,16,0,16,7,0,7,9,0,9,11,0,12,3,0,10,0,0,0,84,15,90
11601156133,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,4,3,6,0,6,4,3,9,7,4,12,9,0,9,10,0,10,3,0,3,23,0,23,8,0,8,11,0,11,7,0,7,9,0,9,0,3,8,3,5,9,106,17,132
11601156134,5,0,5,0,0,0,0,0,0,0,0,0,4,5,11,0,5,5,0,4,5,8,4,12,0,5,0,14,5,15,4,0,4,18,5,21,22,0,20,16,0,15,9,0,9,10,0,10,5,0,7,9,0,9,3,0,3,117,39,155
11601156135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,6,4,3,7,4,0,7,3,4,4,4,4,6,8,0,8,4,0,4,9,3,13,16,0,17,7,0,7,4,0,4,11,0,12,0,0,0,0,0,0,80,20,102
11601162601,5,0,3,0,0,0,0,0,0,0,0,0,0,6,6,0,0,3,4,5,6,5,0,5,5,7,8,7,3,18,4,3,7,4,3,10,17,0,16,9,0,13,8,0,11,6,0,6,10,0,9,0,0,0,0,0,0,96,34,130
11601162602,8,0,3,0,0,0,0,0,3,0,0,0,5,7,7,3,0,4,7,0,7,7,0,7,9,3,15,13,4,11,0,0,0,11,0,11,24,3,23,13,0,13,7,0,7,8,0,8,13,0,13,10,0,10,6,0,4,133,22,157
11601162603,0,0,0,0,0,0,0,0,0,0,7,13,0,12,12,3,0,4,5,4,5,5,0,14,6,5,7,3,8,11,7,5,11,9,4,13,12,4,18,18,0,18,14,0,14,12,0,17,14,0,14,7,0,6,0,0,0,126,53,173
11601162604,0,0,4,0,0,0,0,12,12,0,14,14,7,7,16,4,0,6,12,5,21,8,4,11,6,3,10,17,5,24,14,3,16,13,5,9,22,5,25,18,0,18,12,0,11,8,0,13,19,0,19,12,0,12,0,4,4,164,76,243
11601162605,3,3,4,0,0,0,0,0,0,0,3,3,3,11,10,4,0,3,3,0,4,3,3,10,10,5,7,17,0,15,9,0,12,12,0,12,18,0,18,12,0,12,12,0,12,6,0,6,25,0,25,5,0,5,0,0,4,133,31,164
11601162606,5,0,6,0,0,0,0,0,0,0,7,9,6,6,10,4,0,5,6,0,5,5,3,9,7,4,11,8,5,11,6,0,8,5,0,4,15,0,16,21,0,21,13,0,13,6,0,6,15,0,15,10,0,10,5,0,0,126,27,159
11601162607,5,0,3,0,0,0,0,3,4,5,4,3,4,9,11,0,0,0,4,3,8,6,0,8,9,3,14,7,0,15,7,0,11,7,3,12,14,4,17,20,0,20,10,0,10,4,0,4,24,0,24,9,0,9,0,0,3,150,38,191
11601162608,0,0,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,3,3,4,9,0,8,3,5,9,16,11,5,19,7,0,15,12,0,16,25,5,37,17,4,15,15,0,14,3,0,3,12,0,12,0,0,0,0,0,0,132,48,179
11601162609,0,0,4,0,0,0,4,6,7,3,0,4,4,5,6,0,0,0,4,4,7,6,3,4,0,0,0,10,4,13,6,0,12,6,0,3,19,0,17,8,0,8,10,0,9,10,0,10,17,0,17,5,0,6,3,4,6,101,22,123
11601162610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,7,0,8,4,0,4,3,0,9,3,0,6,5,0,5,14,7,12,9,0,9,12,0,12,3,0,3,12,0,12,5,0,5,0,0,0,84,22,103
11601162611,3,9,12,0,0,0,0,3,3,0,24,24,5,12,13,7,4,11,15,5,18,8,3,13,10,0,13,7,0,9,10,5,16,8,0,11,19,3,19,15,0,15,12,0,15,10,0,10,8,5,14,8,0,8,0,7,8,142,87,229
11601162612,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,8,0,8,3,0,3,4,6,11,0,0,0,8,0,10,3,0,9,16,0,16,11,0,11,10,0,10,12,0,10,11,0,15,0,0,0,0,0,0,98,13,113
11601162613,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,4,9,3,3,10,8,0,9,6,5,7,11,6,8,4,0,7,3,3,8,21,0,19,15,0,20,13,0,13,6,0,8,22,0,21,11,0,10,0,0,0,127,41,166
11601162614,0,4,7,0,0,0,4,0,6,0,3,3,5,0,6,3,7,11,13,0,9,10,0,10,5,7,10,0,3,5,7,0,9,11,5,16,23,4,29,20,0,20,15,0,15,0,0,0,25,0,25,11,0,11,3,0,4,165,31,192
11601162615,0,0,0,3,0,3,0,0,0,0,3,3,3,6,6,0,0,6,9,0,5,8,3,7,0,3,5,10,0,10,12,0,15,0,0,0,5,0,5,10,0,10,11,0,11,6,0,6,10,0,10,11,0,10,0,0,4,95,18,112
11601162616,6,0,5,0,0,0,0,4,4,0,0,0,4,5,8,0,3,3,9,0,9,4,3,5,8,4,10,17,3,20,11,0,11,15,4,18,13,5,21,15,0,15,16,0,16,4,0,8,18,0,23,13,0,13,0,0,0,143,42,183
11601162617,0,0,4,0,0,0,0,0,0,4,4,7,0,13,13,0,0,0,9,4,13,8,0,8,12,8,17,6,6,8,4,4,11,0,4,6,21,5,22,19,0,19,17,0,17,10,0,10,25,0,25,11,0,11,0,0,0,148,46,196
11601162618,0,0,5,0,0,0,0,0,0,0,0,0,3,4,4,4,0,3,6,3,12,4,0,4,11,4,9,7,4,10,11,0,12,10,0,10,25,3,28,13,0,14,14,0,14,13,0,17,32,0,32,7,0,7,3,0,3,137,28,165
11601162619,0,0,0,0,0,4,0,0,0,0,0,0,0,6,8,0,3,3,4,0,8,0,3,4,0,3,0,0,0,0,7,8,18,6,3,6,15,0,15,9,0,9,6,0,6,8,0,8,8,0,8,3,0,3,0,0,0,83,23,103
11601162620,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,3,4,4,7,7,11,14,7,5,11,4,5,14,14,9,19,31,16,45,21,5,26,14,0,17,22,0,24,38,6,36,11,0,16,3,4,7,171,73,243
11601162621,0,6,6,0,0,0,0,0,0,0,9,8,0,10,18,4,6,13,12,0,9,6,3,12,12,3,12,13,7,21,3,0,3,5,0,7,12,4,18,10,0,10,8,0,8,14,0,14,10,0,11,8,3,10,0,4,4,123,49,175
11601162622,8,3,8,0,0,0,0,0,0,0,0,0,3,6,13,0,5,6,12,3,15,9,0,5,7,0,7,16,0,14,14,0,13,11,3,10,19,3,21,27,0,27,10,0,12,7,0,7,29,0,29,7,3,12,0,0,0,177,32,205
11601162623,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,3,4,0,5,9,0,9,5,0,4,5,0,5,14,0,16,8,0,8,5,0,5,11,0,8,8,0,10,5,0,5,0,0,0,87,12,98
11601162624,3,4,6,0,4,4,3,4,4,0,0,0,0,8,8,5,0,4,9,4,10,9,0,8,16,4,17,7,4,13,14,0,17,17,0,17,24,0,23,14,0,14,11,3,19,14,0,14,28,0,28,0,0,0,0,0,5,168,42,209
11601162625,0,0,3,0,0,0,0,5,5,0,0,0,0,0,3,4,3,6,3,4,8,4,0,4,3,0,6,3,3,7,9,4,13,4,4,6,10,0,17,19,0,19,12,0,12,9,0,9,19,0,24,3,0,3,0,0,5,110,31,139
11601162626,5,3,5,0,0,0,0,0,3,0,5,8,0,5,5,6,0,6,9,0,14,10,8,14,4,0,11,3,0,8,7,0,3,8,0,8,19,0,16,12,0,12,19,0,19,14,0,14,32,4,34,13,0,13,0,0,0,162,27,189
11601162627,0,0,0,0,6,6,0,0,0,0,4,4,0,5,5,3,0,3,3,0,3,5,0,5,4,0,9,9,0,9,3,0,4,3,0,3,10,0,12,3,0,3,5,0,5,0,0,0,11,0,11,4,0,4,0,0,0,63,13,81
11601162628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
11601162629,0,0,3,0,0,3,0,0,0,0,0,0,0,4,9,4,0,4,4,0,4,3,0,4,9,5,11,13,7,17,10,0,13,4,0,3,15,3,15,14,0,14,6,0,6,8,0,8,20,0,20,12,0,12,3,0,3,132,25,157
11601162630,0,0,0,0,0,0,0,3,3,0,7,7,3,4,7,3,6,10,6,0,9,8,6,13,9,0,16,4,3,6,5,0,5,3,0,4,17,5,23,13,0,12,12,0,11,5,4,3,19,3,24,5,0,9,0,3,3,117,47,165
11601162631,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,0,0,3,4,0,4,3,0,8,5,3,8,0,0,9,0,0,0,4,0,4,7,0,10,10,0,10,25,0,25,9,0,9,26,0,31,10,0,10,0,0,0,124,18,143
11601162632,0,0,3,3,0,4,0,3,3,0,3,3,3,12,16,0,4,3,3,0,5,0,4,4,0,0,4,0,0,4,5,6,3,3,0,4,9,0,6,4,0,4,9,0,9,0,0,0,3,3,7,0,0,0,0,3,3,50,52,106
11601162701,3,0,5,0,0,0,0,0,0,0,0,0,4,7,9,3,8,10,7,0,7,4,0,4,3,6,6,6,0,6,4,0,5,12,0,12,15,0,10,14,0,14,13,0,12,9,0,9,31,0,31,4,0,4,0,0,0,130,33,159
11601162702,4,0,4,0,0,0,0,0,8,4,5,9,6,8,17,9,3,8,9,3,9,13,0,13,11,7,12,0,5,8,3,0,6,0,0,0,8,4,11,7,0,7,3,0,0,6,0,6,6,0,6,5,0,5,0,0,0,101,33,128
11601162703,3,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,7,0,5,3,3,8,5,0,5,6,0,6,0,0,0,6,0,9,12,0,13,17,0,17,10,0,6,12,0,10,15,8,21,0,5,6,0,0,0,92,21,112
11601162704,5,0,8,0,0,3,0,3,5,7,14,14,9,13,20,5,8,14,8,5,12,10,4,14,6,0,8,10,0,10,5,0,5,7,0,7,5,0,5,6,0,6,0,0,0,0,0,0,9,0,9,15,0,15,0,3,4,107,54,161
11601162705,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,3,0,3,5,0,5,3,9,11,8,3,11,8,5,10,3,4,8,13,9,17,15,0,17,11,0,11,8,0,8,28,3,25,5,0,7,0,0,0,112,37,151
11601162706,0,0,0,0,0,0,3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,3,0,10,8,0,12,11,5,12,5,4,8,18,4,17,8,0,10,16,0,19,9,0,9,15,0,12,0,0,0,0,0,4,100,26,125
11601162707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,6,4,0,4,4,6,12,8,0,10,9,0,9,10,0,9,37,3,41,13,0,18,22,0,21,12,0,18,27,3,33,9,3,7,3,0,3,165,32,198
11601162708,0,3,3,0,0,0,0,0,0,0,0,4,0,3,4,0,0,3,6,0,12,0,0,3,7,6,7,10,0,5,3,0,4,3,0,5,15,0,18,14,0,14,7,0,8,11,0,11,16,0,16,11,0,11,0,0,0,113,24,136
11601162709,4,0,4,0,0,4,0,0,0,0,0,0,0,3,3,0,6,7,0,0,0,6,0,3,7,0,7,11,4,17,0,0,0,5,0,5,12,4,16,5,0,5,9,0,7,14,0,14,10,0,9,0,0,0,0,0,0,83,20,104
11601162710,0,0,4,0,0,0,0,0,3,0,0,0,0,5,5,3,3,5,3,5,6,10,0,10,9,0,12,10,0,13,3,0,9,8,3,6,4,3,11,4,0,4,10,3,14,10,0,10,18,0,18,6,0,6,0,0,0,111,27,140
11601162711,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,3,0,8,6,5,6,9,0,6,3,3,4,0,0,3,9,5,12,16,0,16,13,0,13,13,0,8,10,0,10,25,0,25,0,0,0,0,0,4,115,24,138
11601162712,3,6,6,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,12,0,9,3,3,12,6,7,15,9,4,10,9,6,8,4,0,9,22,3,24,17,0,15,17,0,17,11,0,11,18,0,18,7,0,7,0,0,0,144,29,173
11601162713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11601162714,6,7,7,4,0,5,0,0,0,3,5,7,0,3,3,0,5,8,10,5,12,3,5,8,14,9,21,9,4,12,8,0,8,13,4,12,21,3,30,19,0,19,16,0,17,14,0,14,18,0,21,10,0,11,0,0,0,160,59,218
11601162715,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,6,6,0,0,0,0,0,4,5,0,5,5,3,7,6,3,11,4,5,6,17,5,22,6,0,6,11,0,11,0,0,0,18,0,17,4,0,0,0,0,0,89,28,114
11601162716,3,0,3,0,0,0,0,0,0,0,5,5,0,0,0,0,3,3,0,0,0,0,7,10,4,0,3,14,0,14,3,0,6,8,3,15,22,9,25,13,0,15,3,0,3,9,0,9,13,4,15,3,0,4,0,0,3,103,30,137
11601162717,0,3,3,0,0,0,0,3,3,0,0,0,0,7,6,0,0,0,6,0,6,10,6,13,0,0,4,5,0,5,3,0,3,8,0,7,16,0,16,8,0,8,7,0,7,4,0,4,18,3,23,5,0,5,0,0,3,87,27,115
11601162718,0,0,0,0,6,6,0,0,0,0,0,5,0,5,4,0,0,3,4,4,8,5,3,7,7,4,12,7,4,8,8,0,8,11,0,12,33,3,32,18,0,21,18,0,25,13,0,10,28,0,25,6,0,6,6,0,3,161,28,193
11601162719,4,5,5,0,4,4,3,0,3,0,3,3,10,11,12,0,6,6,5,0,7,10,4,7,6,5,7,7,4,4,5,6,10,0,3,8,12,3,13,18,0,18,14,0,16,16,0,16,23,0,24,8,0,8,0,0,0,143,41,192
11601162720,0,6,6,0,0,3,0,9,9,0,11,11,6,12,15,0,7,7,14,4,14,7,5,8,4,0,10,9,3,7,11,5,13,10,6,14,30,8,32,19,6,18,13,0,15,3,0,7,23,0,27,12,0,11,4,0,4,154,71,222
11601162721,0,0,3,0,0,0,0,0,3,0,0,3,0,5,12,0,0,4,13,0,13,3,3,3,16,5,18,7,0,14,0,0,0,11,0,10,20,0,18,17,0,17,7,0,7,7,0,7,27,0,31,11,0,10,4,0,4,147,29,172
11601162722,0,3,6,0,0,0,0,0,0,0,6,6,4,5,15,3,16,14,8,0,11,13,0,11,5,0,5,10,5,14,4,3,10,6,5,7,39,6,40,27,0,27,24,0,24,12,0,12,33,0,29,9,0,9,4,0,4,203,53,257
11601162723,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,3,0,5,6,0,6,5,0,9,4,0,8,4,0,5,4,0,4,3,5,4,17,0,20,14,0,17,8,0,8,0,0,0,8,0,8,5,0,5,0,0,4,88,18,109
11601162724,0,0,0,0,0,0,0,0,0,0,7,7,9,5,10,0,5,3,11,3,13,6,3,5,4,8,8,10,0,8,4,6,8,0,0,0,20,3,24,12,0,14,12,0,12,5,0,5,10,0,10,0,0,4,0,0,4,106,36,136
11601162725,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,3,0,6,4,5,6,0,0,0,0,0,5,4,0,4,7,0,7,4,0,4,12,0,12,5,0,5,7,0,11,6,0,6,3,0,3,76,9,86
11601162726,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,8,3,13,9,4,11,10,3,15,24,6,24,14,0,14,10,3,9,8,0,8,10,0,11,6,3,6,0,0,0,96,35,130
11602130901,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,5,0,5,0,0,0,3,0,3,7,4,12,0,4,6,5,0,5,11,0,12,9,0,9,14,0,14,14,0,14,39,3,35,10,4,12,0,0,0,114,16,130
11602130902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,5,14,0,14,0,0,5,4,0,4,4,0,9,7,0,7,11,0,11,5,0,11,35,0,35,6,0,6,4,0,4,99,8,113
11602130903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,3,3,0,4,3,0,3,5,0,5,0,0,0,10,0,12,12,0,7,17,0,17,3,0,3,36,0,36,5,0,5,0,0,0,101,7,105
11602130904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,3,5,0,10,0,0,0,3,0,0,13,3,12,16,0,16,12,0,12,8,0,8,32,4,37,10,0,10,0,0,0,103,8,114
11602130905,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,3,0,4,8,0,8,3,0,3,0,0,0,7,0,7,14,0,13,13,0,13,14,0,14,16,0,16,31,0,31,10,0,10,0,0,0,119,10,125
11602130906,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,4,3,0,0,0,3,0,3,6,0,6,7,0,5,5,0,5,7,4,10,20,0,20,19,0,19,18,0,18,11,0,11,41,0,44,8,0,8,0,0,0,154,19,172
11602130907,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,9,0,9,6,0,6,4,0,4,10,6,11,8,0,8,9,0,9,8,0,8,39,0,40,0,0,0,0,0,0,99,9,109
11602130908,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,0,4,4,3,0,3,4,0,4,3,0,3,10,0,8,5,0,7,5,5,7,16,3,20,5,0,9,15,0,14,8,0,8,24,0,23,6,0,6,0,0,0,109,12,123
11602130909,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,6,0,0,0,3,0,4,6,0,7,5,0,8,7,0,7,14,0,14,10,0,14,9,0,9,16,0,16,8,0,8,0,0,0,91,10,101
11602130910,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,5,0,6,4,0,3,0,0,5,7,0,5,7,0,9,14,0,14,14,0,14,14,0,15,9,0,14,42,0,42,0,0,0,0,0,0,126,14,140
11602130911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,6,3,0,3,10,0,10,5,3,3,14,0,14,13,0,13,11,0,11,9,0,9,26,0,27,6,0,6,0,0,0,102,5,111
11602130912,0,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,0,7,5,0,5,0,0,0,5,0,5,5,3,0,0,0,0,0,0,7,15,0,13,14,0,14,14,0,20,19,0,19,41,0,41,3,0,3,0,0,0,135,19,150
11602130913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,6,4,0,8,0,0,0,10,0,10,5,0,5,19,0,19,0,0,3,0,0,0,59,7,68
11602130914,0,4,5,0,0,0,0,0,0,0,3,3,0,0,3,0,0,6,8,0,8,3,0,3,5,0,7,9,0,13,7,0,7,8,0,8,27,4,32,11,0,11,17,0,15,11,0,11,36,0,36,7,0,7,0,0,0,159,21,178
11602130915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,6,0,6,6,0,6,0,0,4,0,0,0,12,0,12,8,0,8,3,0,3,8,0,8,21,0,21,0,0,0,0,0,0,73,3,80
11602130916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,9,0,9,6,0,11,5,0,5,11,0,11,32,0,32,0,0,0,0,0,0,86,7,92
11602130917,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,0,0,3,0,3,0,3,3,3,0,9,4,0,5,6,4,12,5,3,4,17,0,20,18,0,18,16,0,16,11,0,11,16,0,16,0,0,0,0,0,0,99,15,116
11602130918,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,5,5,4,0,5,0,0,0,0,5,3,10,0,10,8,0,10,5,0,5,15,0,16,19,0,19,7,0,12,22,0,22,49,0,49,11,0,11,0,0,3,151,16,164
11602130919,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,3,9,0,10,6,0,9,4,0,4,0,0,0,4,0,4,5,0,5,9,3,7,9,0,9,16,0,16,12,0,12,75,0,75,10,3,16,0,0,0,163,5,166
11602130920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,7,5,0,5,4,0,4,3,0,7,4,0,6,10,0,9,9,0,9,18,3,21,10,0,10,46,0,46,7,0,7,0,0,0,126,8,136
11602130921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,3,7,0,7,3,0,3,13,0,14,16,0,16,8,0,8,10,0,10,19,0,19,6,0,6,0,0,0,93,8,95
