SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
10105154027,66,42,26,51,63,40,36,17,5,349
10105154028,44,25,32,31,52,66,60,24,4,339
10105154029,88,59,45,43,87,65,61,24,11,480
10105154030,43,26,15,19,42,50,56,23,15,292
10105154031,92,57,55,48,68,100,76,56,22,588
10105154032,54,25,28,44,29,53,38,16,5,277
10105154033,73,62,16,48,70,51,69,19,3,410
10105154034,41,15,32,32,48,33,27,11,9,250
10105154035,63,19,27,52,45,26,11,5,3,251
10106154101,161,71,64,98,104,72,106,69,20,762
10106154102,90,47,55,60,46,61,65,39,18,483
10106154103,87,70,74,73,60,86,80,85,115,726
10106154104,37,23,15,33,34,32,44,24,15,258
10106154105,91,64,55,61,71,45,26,22,6,447
10106154106,133,65,46,70,78,60,52,25,9,541
10106154107,107,53,88,69,60,65,66,47,14,582
10106154108,52,23,21,37,39,41,42,14,6,278
10106154109,82,59,35,54,63,52,60,17,10,426
10106154111,129,61,91,92,61,75,39,27,11,592
10106154112,107,43,70,69,71,53,43,19,10,487
10106154113,88,39,52,35,50,59,49,13,3,384
10106154115,98,62,34,58,97,76,60,22,3,513
10106154116,0,0,0,0,0,0,0,0,0,0
10106154117,18,21,0,10,29,25,25,10,5,143
10106154118,35,15,33,25,11,14,11,7,0,153
10106154201,39,36,17,26,52,54,56,17,0,293
10106154202,29,17,20,18,33,39,33,18,0,203
10106154203,51,19,22,30,35,35,26,22,7,248
10106154204,61,34,36,34,36,65,39,24,13,346
10106154206,29,31,17,21,47,33,33,17,7,230
10106154207,58,25,28,32,55,48,42,17,5,304
10106154208,79,49,36,36,63,62,48,18,11,407
10106154209,56,38,24,27,40,57,45,22,0,307
10106154210,61,42,36,49,57,71,53,21,8,410
10106154211,58,32,23,34,73,58,37,12,0,324
10106154212,55,26,28,33,55,37,41,18,0,290
10106154213,126,42,41,85,82,62,42,22,4,503
10106154215,0,0,0,0,0,0,0,0,0,0
10106154216,79,46,41,60,62,52,42,35,0,416
10106154217,180,89,57,113,131,86,42,9,0,715
10106154219,58,28,23,40,33,53,44,22,8,302
10106154220,64,24,48,31,42,44,28,20,3,303
10106154222,43,34,17,37,66,43,56,13,3,303
10106154223,76,54,36,57,95,65,53,18,0,462
10106154224,62,23,38,33,50,35,28,0,0,274
10106154226,51,48,17,38,61,36,46,12,5,312
10106154227,45,35,14,29,56,37,36,18,4,271
10106154228,118,54,47,71,83,62,54,23,5,516
10106154229,17,16,8,7,23,25,14,9,0,126
10106154231,54,31,29,27,60,67,43,24,10,342
10106154232,49,45,15,22,53,30,30,10,0,252
10106154233,95,66,19,59,69,38,14,3,0,365
10106154234,53,48,22,36,58,84,41,12,4,348
10106154235,70,39,30,44,52,43,38,26,3,341
10106154236,26,29,15,15,31,42,23,10,3,196
10106154237,73,45,24,48,49,22,24,12,0,284
10106154238,82,17,36,48,37,25,37,15,0,304
10106154239,98,36,36,65,82,72,47,16,12,464
10106154240,139,60,55,89,109,108,64,56,13,689
10106154241,114,80,36,61,101,52,26,16,4,498
10106154242,113,14,47,84,18,12,8,6,0,299
10106154243,79,48,41,61,95,84,32,19,3,459
10106154301,110,81,69,71,78,78,64,45,15,609
10106154302,43,52,37,42,48,35,44,27,13,344
10106154303,101,53,60,37,45,51,44,29,11,428
10106154304,38,33,21,23,29,42,39,41,63,339
10106154305,57,50,46,27,33,63,44,32,22,374
10106154306,141,57,55,77,56,67,71,34,11,561
10106154307,22,19,18,14,11,29,23,18,9,166
10106154308,119,68,72,65,47,62,58,18,4,506
10106154309,89,33,29,50,39,54,39,18,7,360
10106154310,47,32,24,28,34,27,16,14,4,228
10106154311,47,31,28,20,21,30,39,18,7,251
10106154312,44,34,25,36,35,35,52,27,8,304
10106154313,104,55,79,51,41,39,45,32,24,469
10106154314,131,45,61,48,41,34,46,28,15,450
10106154315,77,58,49,47,48,41,57,44,6,426
10106154316,103,76,68,69,53,75,78,52,18,591
10106154317,59,22,26,31,32,27,27,17,0,232
10106154318,51,40,47,49,40,38,43,36,11,346
10106154319,49,29,36,27,22,30,42,35,5,276
10106154320,0,0,0,3,3,4,15,25,44,95
10106154321,105,43,29,58,59,74,56,13,0,446
10106154322,102,46,41,58,79,93,76,40,6,537
10106154323,55,25,26,28,41,37,27,25,4,261
10106154324,53,13,41,15,21,17,40,30,10,247
10106154325,89,59,29,55,74,86,54,27,0,477
10106154326,86,46,24,52,63,66,43,26,0,409
10106154327,71,32,33,43,22,15,20,15,5,260
10106154328,109,51,31,53,43,67,62,35,5,449
10106154329,42,32,24,23,32,33,23,9,0,216
10106154330,86,37,33,44,31,52,49,20,3,354
10106154401,25,12,14,16,20,27,25,6,8,154
10106154402,61,32,24,27,60,48,35,24,0,307
10106154403,43,41,37,31,42,48,50,20,7,330
10106154404,76,41,33,46,58,75,52,22,13,421
10106154405,51,37,23,33,54,59,54,14,3,342
10106154406,54,20,29,30,33,34,27,19,0,257
10106154408,57,27,45,28,48,79,50,22,4,374
10106154409,46,20,32,22,39,56,70,44,10,341
10106154410,76,30,48,28,36,54,57,41,14,389
10106154411,85,70,45,46,59,70,60,19,4,461
10106154412,47,25,22,33,51,62,51,34,3,335
10106154413,32,23,20,16,37,62,60,32,0,273
10106154414,80,47,41,35,57,62,48,13,0,373
10106154415,51,39,28,33,48,51,73,47,17,383
10106154416,48,22,29,28,18,33,35,30,19,253
10106154417,114,55,69,46,83,83,112,72,41,673
10106154418,98,32,43,49,44,104,64,42,7,483
10106154419,77,29,37,35,64,61,57,24,3,390
10106154420,41,26,37,18,34,52,36,13,3,254
10106154421,64,38,30,41,31,50,78,48,3,375
10106154422,4,3,0,0,4,11,8,5,0,49
10106154423,78,35,48,42,49,59,79,36,11,432
10201102801,0,0,0,0,0,0,0,0,0,0
10201102802,115,98,44,57,118,84,67,34,11,612
10201102803,124,79,45,65,88,96,79,52,9,641
10201102804,40,34,19,30,35,26,35,16,4,233
10201102805,66,22,28,42,45,47,35,9,3,302
10201102806,111,47,51,57,67,71,87,44,10,546
10201102807,67,71,22,63,68,77,52,39,7,467
10201102808,85,60,19,61,68,61,41,3,3,397
10201102809,148,84,34,79,115,76,74,22,6,637
10201102810,107,69,25,63,81,80,48,21,8,490
10201102811,99,51,33,69,74,52,43,7,0,424
10201102812,93,61,37,67,64,70,35,20,4,452
10201102813,56,43,26,48,43,66,56,21,11,360
10201102814,94,49,28,57,77,72,54,23,5,450
10201102815,67,49,32,36,54,63,31,17,4,367
10201102816,38,30,17,27,47,41,55,16,0,267
10201102817,111,38,26,68,64,47,45,22,0,433
10201102818,108,50,40,59,72,68,28,13,4,442
10201102901,79,23,26,49,41,37,53,35,0,344
10201102902,63,33,24,43,57,44,55,23,6,341
10201102903,82,44,37,53,60,66,72,22,6,450
10201102904,129,62,60,81,70,67,49,22,0,542
10201102905,76,51,37,53,54,51,47,23,3,402
10201102906,31,11,11,17,25,60,52,31,3,240
10201102907,44,32,18,30,42,48,48,32,10,301
10201102908,47,33,23,27,40,62,86,49,22,392
10201102909,46,20,13,30,50,62,89,58,27,392
10201102910,111,84,24,71,94,74,89,32,15,589
10201102911,85,38,26,57,62,101,98,47,0,517
10201102912,66,45,19,43,67,74,99,43,11,473
10201102913,49,44,18,40,61,69,47,9,4,344
10201102914,56,33,24,33,29,60,45,18,0,301
10201102915,95,59,29,68,72,73,70,30,4,500
10201102916,81,36,26,43,52,56,48,25,9,370
10201102917,47,36,19,27,40,62,46,18,5,308
10201102918,49,33,26,28,54,68,55,32,5,355
10201102919,30,21,18,24,33,37,82,97,39,377
10201102920,0,0,0,0,0,0,3,0,0,5
10201102921,0,0,0,0,0,0,0,0,0,0
10201102922,129,70,28,66,100,79,39,17,0,525
10201102923,75,46,37,49,72,42,36,17,0,373
10201102924,110,52,38,64,82,63,52,5,0,478
10201102925,103,59,55,65,73,72,53,46,8,542
10201102926,42,28,37,39,45,66,45,26,8,323
10201102927,54,47,43,29,71,99,126,69,15,548
10201102928,54,23,32,36,61,97,238,137,47,721
10201103002,82,93,43,53,97,120,72,31,10,606
10201103003,45,13,11,42,30,30,36,14,3,227
10201103004,46,47,34,38,57,30,23,24,3,301
10201103005,37,43,20,30,34,48,34,9,0,253
10201103006,52,52,44,27,59,70,29,21,6,356
10201103007,66,43,34,42,64,46,49,38,8,387
10201103008,23,37,14,19,34,34,26,6,6,205
10201103009,91,45,44,57,55,67,40,25,8,430
10201103010,47,44,37,53,70,102,82,26,8,473
10201103011,57,46,38,58,113,120,93,35,7,558
10201103012,53,41,50,59,62,81,66,36,4,448
10201103013,4,0,0,7,4,3,0,0,0,15
10201103014,67,63,50,49,78,59,49,40,10,463
10201103101,68,44,16,32,55,44,43,39,6,346
10201103102,16,10,3,9,4,22,53,113,132,369
10201103103,0,0,0,0,0,17,105,236,107,469
10201103104,44,28,37,40,40,69,119,101,29,501
10201103105,58,53,46,40,57,70,65,39,10,437
10201103106,55,43,35,46,27,36,23,5,3,278
10201103107,13,3,0,8,4,0,3,5,0,33
10201103108,51,50,11,40,43,25,20,13,3,258
10201103109,44,41,22,24,33,52,25,15,4,256
10201103110,75,48,31,64,59,62,59,25,14,439
10201103111,99,48,65,65,38,35,40,23,12,411
10201103112,36,28,9,17,33,27,21,0,0,173
10201103113,93,44,33,45,59,86,66,12,7,449
10201103114,92,76,33,51,79,75,52,29,5,498
10201103115,123,69,37,63,85,84,66,27,4,558
10201103116,95,60,36,54,84,81,70,27,6,519
10201103117,71,47,25,43,48,47,49,33,17,377
10201103118,86,68,23,53,69,45,46,22,6,418
10201103119,93,75,35,39,92,50,45,20,6,454
10201103120,60,53,30,47,60,61,52,25,3,397
10201103121,50,38,14,26,51,39,28,15,3,275
10201103122,70,57,39,46,61,45,52,34,9,423
10201103123,72,43,50,47,39,51,39,37,7,393
10201103124,63,23,38,34,47,45,37,44,4,352
10201103125,42,21,24,25,21,42,38,18,4,244
10201103126,11,3,3,16,22,74,173,149,46,494
10201103127,78,48,43,53,65,53,35,19,3,392
10201103128,29,31,14,16,32,26,53,97,188,471
10201103129,134,53,34,97,83,63,55,44,21,586
10201103130,69,50,29,38,42,43,28,26,7,327
10201103131,14,8,20,17,18,39,97,252,207,668
10201103132,5,0,3,0,3,4,0,0,0,15
10201103133,63,53,21,42,63,60,57,22,3,391
10201103134,81,40,30,54,44,63,68,38,7,439
10201103135,78,41,45,50,58,62,47,28,22,425
10201103136,72,41,28,55,46,62,44,22,12,377
10201103137,38,15,20,29,19,26,51,59,90,341
10201103138,84,65,63,75,57,74,66,41,13,524
10201103201,94,46,51,69,30,43,49,21,10,414
10201103202,96,62,56,86,47,76,54,15,10,499
10201103203,151,116,115,107,112,102,37,7,4,751
10201103204,124,125,215,116,100,82,53,15,0,827
10201103205,35,46,88,42,35,32,32,5,4,311
10201103206,11,5,7,5,16,12,8,5,0,61
10201103207,57,59,135,87,40,43,28,9,0,465
10201103208,108,74,169,114,81,64,44,19,8,685
10201103210,31,38,31,25,41,35,18,7,0,224
10201103211,109,79,86,69,75,90,39,22,0,558
10201103212,109,69,91,66,58,57,42,27,9,519
10201103213,28,7,14,14,20,10,6,4,0,103
10201103214,114,69,92,87,77,94,62,29,5,622
10201103215,43,32,30,35,17,29,31,9,5,228
10201103216,61,40,35,48,30,42,36,19,6,325
10201103217,30,36,39,29,26,25,23,0,0,194
10201103218,75,42,59,53,62,64,50,20,0,430
10201103219,65,49,77,68,39,28,20,6,0,357
10201103220,36,32,51,58,44,36,64,28,12,365
10201103221,32,25,58,42,34,43,39,12,4,286
10201103223,4,0,0,0,0,0,0,3,0,11
10201103224,58,66,214,108,87,80,81,30,6,737
10201103225,37,31,31,16,35,43,20,12,0,224
10201103226,23,23,54,26,32,45,39,18,0,264
10201103227,118,86,75,70,72,74,55,16,8,574
10201103228,137,68,67,124,98,99,97,73,35,798
10201103229,45,31,65,56,45,65,60,33,13,421
10201103230,70,54,56,65,61,73,73,60,26,545
10201103231,80,55,89,58,59,58,64,33,16,511
10201103232,70,48,69,52,63,79,50,33,12,470
10201103233,83,44,40,51,45,37,21,11,3,335
10201103234,170,88,82,118,113,98,67,47,11,784
10201103235,55,51,46,40,46,57,33,30,14,374
10201103236,74,65,143,80,66,49,29,18,12,525
10201103237,101,134,307,153,97,67,51,13,0,918
10201103238,46,39,17,26,44,64,60,28,9,343
10201103239,79,53,60,68,75,111,101,48,22,614
10201103240,38,37,50,32,36,47,51,65,35,385
10201103241,52,56,103,69,52,78,83,40,5,543
10201103242,85,67,84,95,88,91,70,47,34,655
10201103243,70,53,34,44,64,91,79,43,16,502
10201103244,59,56,31,43,46,46,83,115,160,632
10201103245,53,74,159,84,47,53,41,15,3,533
10201103246,60,61,44,25,54,58,42,6,4,360
10201103247,136,80,38,64,91,59,51,10,4,525
10201103248,49,50,93,53,63,49,27,17,0,405
10201103301,34,37,25,24,43,22,14,0,0,207
10201103302,118,83,64,73,71,66,37,19,6,544
10201103303,79,55,47,45,66,41,30,15,3,388
10201103304,78,56,40,48,47,50,29,8,11,360
10201103305,85,42,22,56,47,38,30,9,4,334
10201103306,62,32,33,57,50,34,20,14,0,301
10201103307,56,20,30,26,28,23,14,0,0,204
10201103308,99,49,32,65,66,50,31,9,3,404
10201103309,0,48,11,8,3,6,0,0,0,78
10201103310,75,43,41,62,54,45,24,14,6,366
10201103311,73,66,34,48,68,59,26,14,5,388
10201103312,68,53,29,51,51,40,15,6,4,313
10201103313,68,37,45,47,34,42,17,5,4,299
10201103314,100,39,38,61,43,43,18,10,6,352
10201103315,151,116,103,90,126,120,37,32,10,776
10201103316,0,0,0,0,0,0,0,0,0,0
10201103317,134,72,90,85,72,52,40,15,3,561
10201103318,35,31,23,27,33,27,11,6,0,193
10201103319,104,38,45,66,59,47,27,10,4,405
10201103320,0,0,0,0,0,5,0,0,0,7
10201103401,76,52,32,44,79,41,32,24,6,388
10201103402,58,41,37,49,51,45,32,21,12,346
10201103403,126,73,70,79,75,80,73,32,12,620
10201103404,50,35,29,39,42,26,30,13,0,266
10201103405,92,58,49,64,57,44,40,24,0,428
10201103406,26,23,12,14,26,28,18,5,6,158
10201103408,43,43,29,21,50,67,49,23,13,334
10201103409,86,31,58,57,28,41,39,8,4,343
10201103410,118,45,52,61,53,44,35,18,3,424
10201103411,103,51,51,72,52,65,52,24,5,477
10201103412,114,74,82,68,66,69,45,18,7,536
10201103413,74,52,25,37,48,69,47,34,13,400
10201103414,68,35,51,25,45,39,60,87,46,453
10201103415,11,8,0,18,3,13,50,86,57,247
10201103416,60,35,42,35,48,61,66,74,54,476
10201103417,40,32,36,22,31,45,48,81,47,378
10201103418,7,4,0,3,7,20,151,256,236,691
10201103419,98,29,34,62,34,52,17,7,5,346
10201103420,69,38,23,34,47,48,32,18,3,308
10201103501,173,100,83,105,111,85,102,26,7,806
10201103502,56,42,51,34,52,40,38,14,8,332
10201103503,111,57,46,86,79,59,45,28,6,511
10201103504,95,62,65,55,72,47,33,18,3,455
10201103505,71,56,48,60,52,83,43,9,3,432
10201103506,118,67,50,76,70,84,58,30,6,562
10201103507,65,31,35,45,40,43,27,19,11,317
10201103508,118,74,71,92,72,74,48,6,4,567
10201103509,78,38,61,52,57,43,35,21,5,388
10201103510,108,41,59,69,59,51,44,30,4,474
10201103511,149,72,74,105,75,60,37,19,4,592
10201103512,58,30,42,51,44,30,42,10,7,300
10201103513,80,34,34,43,55,39,36,11,4,340
10201103514,79,52,62,47,61,54,27,10,0,403
10201103515,53,21,34,32,38,58,35,11,0,289
10201103516,34,29,32,26,39,43,26,13,9,244
10201103517,37,0,9,21,19,20,26,10,0,147
10201103601,40,46,20,27,42,35,23,5,3,231
10201103602,54,30,19,22,45,27,18,9,4,220
10201103603,112,57,89,87,60,63,53,19,4,535
10201103604,64,31,38,37,38,52,33,12,0,301
10201103605,97,55,52,47,56,58,25,13,0,409
10201103606,77,40,21,38,37,39,28,13,8,308
10201103607,43,25,21,24,26,38,30,14,7,215
10201103608,46,49,12,28,58,40,47,98,123,496
10201103609,75,63,29,43,71,61,37,14,0,402
10201103610,93,67,76,78,84,60,61,22,7,548
10201103611,66,49,39,47,51,31,44,12,5,341
10201103612,37,21,17,13,34,34,7,14,0,172
10201103613,84,53,40,49,50,67,38,17,4,402
10201103614,111,61,47,67,66,80,54,12,5,510
10201103615,60,33,36,27,37,34,18,3,4,258
10201103616,79,43,31,40,49,36,19,13,0,315
10201103617,69,42,37,44,48,62,61,25,5,390
10201103618,57,26,25,39,43,41,6,7,3,248
10201103619,106,67,82,69,63,38,39,9,5,480
10201103620,113,59,77,77,58,56,37,22,4,508
10201103621,141,82,58,110,109,85,58,13,4,660
10201103622,49,32,18,40,32,44,29,12,3,272
10201103701,130,65,71,101,80,65,90,72,25,704
10201103702,91,67,47,67,95,62,69,36,14,540
10201103703,101,81,52,60,93,107,69,68,30,655
10201103704,38,30,23,32,43,35,23,15,3,245
10201103705,84,60,56,37,72,73,53,30,12,479
10201103706,84,30,25,62,45,61,35,31,15,383
10201103707,107,53,28,63,78,78,43,37,13,497
10201103708,27,23,14,30,38,43,31,24,6,239
10201103709,111,81,64,64,96,105,78,64,17,682
10201103710,69,31,43,58,59,46,38,19,3,366
10201103711,64,32,37,48,48,44,34,34,15,345
10201103712,50,27,26,45,45,63,42,16,0,306
10201103713,93,51,54,58,76,88,73,79,90,659
10201103714,88,32,48,81,57,55,53,32,11,460
10201103801,54,55,33,35,72,80,64,33,10,447
10201103802,100,60,55,51,73,83,69,37,9,542
10201103803,79,44,29,54,48,46,42,29,12,378
10201103804,112,48,58,75,76,80,83,32,15,581
10201103805,58,36,29,44,40,48,29,19,8,305
10201103806,32,21,26,33,36,40,44,28,6,262
10201103807,98,40,37,59,54,81,26,36,8,442
10201103808,3,0,0,0,4,9,65,110,83,272
10201103809,111,64,54,78,81,80,63,31,13,580
10201103810,49,36,29,37,45,55,37,28,5,332
10201103811,102,53,71,62,64,57,50,15,3,479
10201103812,80,36,37,50,55,33,41,22,8,356
10201103813,103,82,60,79,86,82,41,21,7,556
10201103814,88,52,27,48,66,67,80,65,15,519
10201103815,48,37,24,32,51,47,46,35,12,325
10201103816,108,58,60,57,57,51,26,7,0,423
10201103817,68,35,32,43,42,59,46,30,3,358
10201103901,149,92,75,94,111,87,83,20,10,721
10201103902,81,50,29,58,54,62,45,26,3,404
10201103903,54,55,21,32,40,33,33,27,13,312
10201103904,113,77,26,62,85,84,85,37,12,587
10201103905,79,55,27,62,54,63,46,25,9,425
10201103906,87,68,48,63,83,65,52,25,13,506
10201103908,90,47,23,77,58,74,50,3,6,424
10201103909,114,86,111,99,84,68,88,48,5,701
10201103911,107,58,76,82,89,80,87,37,6,630
10201103912,138,68,46,76,108,75,85,37,12,652
10201103913,160,75,59,105,94,68,70,30,6,659
10201103914,68,22,22,59,38,42,43,26,7,336
10201103915,109,61,57,85,60,62,50,18,7,509
10201103916,95,64,66,55,62,73,70,45,8,532
10201103917,97,47,42,60,60,31,31,13,3,386
10201103918,121,83,39,61,88,63,47,31,17,556
10201103919,49,42,8,42,54,64,70,71,14,407
10201103921,87,87,92,65,94,85,63,33,13,626
10201103922,98,67,30,46,91,86,52,45,6,528
10201103923,87,33,34,37,57,54,36,17,10,368
10201103924,0,3,3,0,9,29,66,77,34,222
10201103925,91,60,37,47,77,70,47,32,9,468
10201103926,148,72,57,88,90,100,65,39,10,668
10201103927,89,69,53,58,75,83,61,5,0,501
10201103928,85,62,68,75,77,92,97,36,3,590
10201103929,83,32,40,55,58,52,36,17,6,393
10201103931,31,48,70,34,56,57,86,31,9,418
10201103932,41,35,70,49,47,48,70,34,12,405
10201103933,101,47,26,69,59,47,36,7,0,383
10201103934,12,8,49,19,23,13,28,13,8,172
10201103935,21,15,14,12,30,16,12,15,4,149
10201103936,15,27,31,19,32,42,39,14,5,229
10201104001,76,45,51,41,54,25,42,20,7,375
10201104002,30,10,19,26,31,36,74,65,24,315
10201104003,61,21,30,55,45,46,41,8,3,307
10201104004,83,28,34,49,58,76,60,37,15,446
10201104005,60,27,24,35,33,58,36,33,17,327
10201104006,109,37,52,95,62,72,91,68,15,595
10201104007,41,14,23,48,29,53,62,53,6,324
10201104008,0,0,0,0,0,0,0,0,0,0
10201104009,30,21,34,36,48,97,125,76,43,514
10201104010,15,17,24,23,35,67,109,85,18,398
10201104011,43,25,27,40,37,54,80,61,17,395
10201104012,75,39,22,52,54,36,28,14,3,324
10201104013,122,55,44,78,78,77,65,42,9,579
10201104014,36,22,24,36,31,41,46,116,197,547
10201104015,11,16,6,12,17,42,66,43,6,211
10201104016,31,24,21,27,49,100,138,95,22,510
10201104017,109,66,62,72,83,81,107,74,34,681
10201104018,72,48,58,68,57,65,53,31,10,460
10201104019,90,57,70,61,62,63,39,20,5,475
10201104020,83,56,58,64,42,69,50,35,13,470
10201104021,85,47,52,58,50,75,61,37,9,471
10201104022,44,22,25,30,30,31,23,23,9,248
10201104023,42,23,28,28,42,36,44,38,11,291
10201104024,60,36,39,66,79,75,88,68,21,522
10201104025,65,32,48,46,40,34,40,13,9,324
10201104026,84,52,49,60,86,99,115,76,26,648
10201104027,50,27,34,40,37,47,48,38,11,328
10201104028,56,47,30,41,50,52,56,35,6,374
10201104029,46,26,27,30,36,59,115,84,26,445
10201104030,59,47,30,53,53,44,72,32,6,399
10201104031,83,40,55,63,45,52,33,29,11,393
10201104032,32,14,25,19,25,39,63,37,9,258
10201104033,91,43,29,67,62,58,52,29,15,453
10201104034,106,78,50,73,93,56,63,40,5,569
10201104035,75,53,29,63,48,29,35,30,9,372
10201104036,74,45,37,44,54,38,41,32,4,367
10201104037,48,43,28,35,41,51,49,26,9,325
10201104038,75,64,56,41,53,44,35,19,6,394
10201104039,130,75,55,87,93,90,63,49,16,667
10201104040,77,21,45,41,38,74,74,42,19,428
10201104041,47,38,29,37,41,56,54,30,18,346
10201104042,62,63,76,37,72,65,38,22,9,454
10201104043,71,23,44,58,63,83,99,58,21,524
10201104044,40,32,25,37,43,45,75,36,10,346
10201104045,87,51,57,61,61,70,39,33,17,476
10201104046,83,50,46,62,46,90,65,45,8,496
10201104047,107,40,61,78,62,66,60,26,13,516
10201104048,111,62,56,68,62,57,45,13,5,483
10201104049,94,68,46,63,58,70,43,16,4,463
10201104050,72,39,36,60,56,43,50,26,12,386
10201104051,99,54,29,81,64,61,72,23,8,487
10201104052,105,49,34,56,71,49,49,18,4,433
10201104053,78,49,33,62,66,76,83,43,29,519
10201104054,75,28,39,44,61,64,34,20,5,364
10201104055,91,47,48,85,74,79,65,28,12,525
10201104056,78,30,32,74,72,56,44,22,0,414
10201104057,101,48,49,87,85,92,91,53,9,607
10201104058,91,36,36,58,46,40,40,25,8,362
10201104101,101,50,43,72,71,47,56,56,26,515
10201104102,146,92,34,93,107,58,69,34,6,656
10201104103,102,51,48,73,48,59,28,5,0,411
10201104104,106,40,67,62,56,63,33,19,3,454
10201104105,111,33,50,71,51,42,18,15,7,402
10201104106,99,57,25,50,70,55,36,32,11,441
10201104107,54,37,17,31,51,32,32,7,7,267
10201104108,0,0,0,0,0,0,0,0,0,0
10201104109,58,74,52,45,61,68,51,17,9,437
10201104110,115,51,35,81,76,50,54,16,0,486
10201104111,55,37,29,36,35,40,21,13,9,268
10201104112,117,58,50,79,77,72,40,26,6,533
10201104113,83,73,29,48,68,46,44,26,4,438
10201104114,99,80,65,83,99,92,70,26,14,627
10201104115,47,57,20,41,55,78,50,25,4,374
10201104116,74,57,30,29,67,61,57,14,16,405
10201104117,55,37,22,31,49,31,42,17,5,289
10201104118,0,0,0,0,0,0,0,0,0,0
10201104119,114,50,52,72,80,65,40,19,4,499
10201104120,98,52,31,59,60,62,38,22,10,442
10201104121,171,61,67,106,89,76,203,218,44,1042
10201104122,72,42,22,49,39,45,37,19,6,335
10201104123,97,52,43,60,53,60,50,20,5,441
10201104124,63,53,48,60,59,63,62,20,11,436
10201104125,93,69,43,54,78,58,63,19,7,494
10201104201,100,41,44,64,52,60,72,48,14,500
10201104202,110,57,42,75,58,80,90,54,5,571
10201104203,48,34,41,49,35,52,36,18,5,310
10201104204,43,28,33,39,63,61,85,60,16,423
10201104205,59,35,63,52,64,88,99,68,34,557
10201104206,0,0,0,0,0,0,0,0,0,0
10201104207,80,46,49,60,85,81,74,11,8,501
10201104208,60,39,31,60,54,57,78,85,58,531
10201104209,32,15,24,31,27,33,38,27,10,235
10201104210,50,44,46,44,73,96,43,15,3,406
10201104211,65,38,50,50,65,73,51,29,11,423
10201104212,0,0,0,0,0,0,0,0,0,0
10201104213,92,55,69,79,81,86,90,71,39,658
10201104214,81,38,48,59,72,95,97,63,18,580
10201104215,57,34,45,49,52,63,50,32,9,386
10201104216,75,55,44,44,56,61,43,22,10,416
10201104217,77,40,72,77,63,61,52,45,14,508
10201104218,91,76,53,69,69,55,40,25,5,487
10201104219,61,36,48,35,61,50,41,30,4,373
10201104220,75,51,72,46,67,76,81,57,22,543
10201104221,64,50,47,63,76,76,75,38,8,501
10201104222,86,36,58,58,56,69,61,36,14,474
10201104223,56,33,35,24,39,45,35,46,43,352
10201104224,78,70,74,52,77,59,44,35,11,508
10201104225,82,43,72,58,69,72,26,33,9,463
10201104226,94,51,67,74,59,47,47,29,12,479
10201104227,90,45,55,53,58,46,38,34,6,418
10201104228,108,62,68,66,64,61,39,27,10,511
10201104229,52,32,51,50,41,53,38,21,10,357
10201104230,69,35,39,52,54,59,48,33,9,401
10201104231,74,44,28,54,51,55,86,96,124,616
10201104232,28,33,30,36,53,44,73,68,22,378
10201104233,46,36,44,52,50,62,95,63,25,471
10201104301,17,13,10,19,21,16,12,5,8,123
10201104302,55,63,58,38,44,54,33,19,3,357
10201104303,100,63,77,60,76,55,44,23,3,501
10201104304,87,58,51,68,72,44,28,20,10,425
