SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
10502109711,55,1300,669,198,1854,0.7,1172,2
10502109712,44,867,628,225,1724,0.7,1142,2
10502109713,41,1083,865,215,2250,0.7,1562,2.3
10502109714,46,889,695,215,1416,0.7,1044,2.1
10502109715,45,1255,852,280,1946,0.7,1354,2.3
10502109716,44,1130,765,122,2107,0.8,1170,2
10502109717,45,1164,768,210,2062,0.7,1593,2.4
10502109718,47,1000,679,233,1812,0.7,1281,2.4
10502109719,46,1350,666,220,1712,0.7,1241,2.4
10502109720,46,910,701,240,1550,0.7,1294,2.2
10502109721,41,867,597,230,1660,0.7,1220,2.1
10502109722,42,733,677,225,1550,0.7,1140,2
10502109723,41,884,690,218,1625,0.7,1319,2.3
10502109724,37,988,857,250,2192,0.7,1674,2.4
10502109725,43,1083,611,238,1491,0.7,1238,2.3
10502109726,43,867,504,200,1300,0.7,1156,2.2
10502109727,46,856,523,245,1275,0.8,1015,2.2
10502109728,41,881,653,218,1625,0.7,1205,2.1
10502109729,42,844,567,220,1198,0.7,1085,2
10502109730,40,1005,953,150,2276,0.7,1678,2.3
10502109731,47,953,606,210,1767,0.7,1286,2.3
10502109732,43,867,585,245,1562,0.8,982,2
10502109733,41,867,639,250,1771,0.8,1261,2.3
10502109734,45,780,496,210,1478,0.7,970,2
10502109735,56,650,530,200,1312,0.8,706,1.7
10502109736,43,1000,672,220,1687,0.8,1145,2.4
10502109737,44,867,599,210,1488,0.7,946,2
10502109738,41,790,591,210,1420,0.8,1027,2.3
10502109739,37,820,704,233,1702,0.7,1375,2.3
10502109740,48,894,562,220,1489,0.7,1075,2.2
10502109741,46,788,562,195,1265,0.8,955,2.2
10502109742,46,780,632,220,1525,0.7,1146,2.2
10502109743,44,650,669,230,1674,0.7,1100,2.1
10502109744,68,715,550,178,1281,0.7,941,2
10502109745,37,786,673,220,1593,0.7,1256,2.3
10502109746,41,803,610,200,1444,0.7,1011,2.1
10502109747,36,780,708,198,1792,0.7,1309,2.2
10502109748,46,867,696,200,1562,0.7,1149,2
10502109749,40,748,509,200,1328,0.7,959,2.3
10502109750,47,867,634,200,1481,0.7,1166,2.3
10502109751,40,867,655,230,1569,0.7,1309,2.3
10502109752,39,759,843,80,2437,0.8,2150,2.6
10502109801,63,433,422,50,762,0.7,495,1.4
10502109802,52,650,497,188,1125,0.7,843,2
10502109804,41,1300,784,140,1875,0.8,1485,2.8
10502109805,38,1374,739,65,1218,0.8,1375,3.4
10502109806,53,1300,909,176,2208,0.7,1687,2.3
10502109807,47,997,697,100,1375,0.7,1097,2.3
10502109808,27,0,505,173,924,0.8,1075,2.6
10502109809,35,488,629,100,1104,0.9,1239,2.3
10502109810,43,200,587,150,1375,0.7,1021,2
10502109811,29,0,347,158,866,1.3,1031,4.6
10502109812,30,0,450,200,687,1,725,3
10502109813,35,2500,875,160,1666,0.8,1645,2.9
10503109901,49,761,474,170,1363,0.8,1136,2.4
10503109902,51,542,543,150,1047,0.7,838,2
10503109903,50,997,687,213,1652,0.7,1166,2.1
10503109904,61,867,555,215,1137,0.7,909,2.1
10503109905,50,646,480,200,1357,0.6,911,1.8
10503109906,41,867,535,210,1468,0.7,912,2.2
10503109907,49,844,525,210,1078,0.6,900,2.1
10503109908,46,953,497,255,1333,0.7,959,2.4
10503109909,54,542,434,150,780,0.7,731,2
10503109910,53,494,459,150,949,0.7,707,1.9
10503109911,43,1083,601,200,1812,0.9,1281,2.6
10503109912,45,867,480,200,1230,0.7,1042,2.3
10503109913,57,1108,588,200,1312,0.7,955,2
10503109914,58,950,477,147,1266,0.8,830,2
10503109915,47,1000,587,230,1687,0.8,1312,2.6
10503109916,45,1400,658,207,1486,0.8,1416,2.6
10503109917,54,451,643,200,2020,0.7,1474,2.2
10503109918,52,814,453,200,1125,0.9,949,2.3
10503109919,50,1000,657,158,1625,0.8,1392,2.5
10503109920,49,867,683,175,1775,0.8,1458,2.7
10503109921,52,1357,575,145,1321,0.8,1201,2.4
10503109922,48,230,565,150,1375,0.7,949,2.3
10503109923,48,1400,537,150,1350,0.7,979,2.3
10503109924,42,1200,832,150,1892,0.7,1696,2.8
10503109925,37,3000,818,135,2125,0.9,2125,3.3
10503109926,46,594,435,210,900,0.8,740,2.1
10503109927,38,943,831,200,1541,0.9,1553,2.4
10503109928,52,949,596,200,1237,0.7,1047,2.2
10503109929,53,867,548,165,1416,0.8,1231,2.5
10503110001,44,1733,990,350,2487,0.7,2295,2.7
10503110002,37,1324,828,300,1875,0.7,1726,2.5
10503110003,32,1546,888,355,1841,0.7,1777,2.5
10503110004,33,1602,1003,335,1897,0.8,1858,2.7
10503110005,31,1517,912,350,2065,0.8,2009,3
10503110006,28,1428,913,365,2035,0.7,1821,2.6
10503110007,32,1543,920,320,2097,0.7,1645,2.4
10503110008,29,1300,655,280,1462,0.9,1387,2.7
10503110009,27,867,609,250,1213,0.9,1097,2.7
10503110010,27,888,561,200,1025,1,1062,3.1
10503110011,34,1083,778,250,1612,0.8,1203,1.9
10503110012,37,1213,664,295,1649,0.8,1292,2.1
10503110013,37,1296,709,265,1583,0.9,1135,2.2
10503110014,44,1333,466,238,1408,1,909,2.4
10503110016,44,2000,940,465,2374,0.8,2238,3
10503110017,44,2134,1056,300,2687,0.7,2446,3
10503110018,37,1365,807,265,1800,0.8,1300,2.3
10503110019,37,1252,735,300,1638,0.8,1406,2.6
10503110020,39,1997,1106,325,2874,0.8,2886,3.3
10503110021,41,2265,878,320,2200,0.7,1749,2.8
10503110022,33,1339,789,320,1848,0.8,1645,2.6
10503110023,33,1383,856,320,1857,0.8,1765,2.5
10503110024,31,1230,864,260,1763,0.9,1298,2.2
10503110025,34,1330,701,315,1350,0.7,1262,2.5
10503110026,46,2090,1125,425,3016,0.7,2884,3
10503110027,43,2392,1216,725,2839,0.7,3028,3.1
10503110028,54,1257,725,333,1485,0.7,1392,2.3
10503110029,36,1733,1091,255,2250,0.8,2214,2.7
10503110101,79,1000,468,270,1375,0.7,637,1.5
10503110102,47,1500,746,340,1625,0.7,1439,2.5
10503110103,34,1311,859,320,1875,0.7,1615,2.6
10503110105,40,1811,906,410,2432,0.7,2222,3
10503110106,46,1580,862,280,2305,0.7,1521,2.2
10503110107,39,1517,967,325,2225,0.7,1733,2.2
10503110108,32,1300,964,260,2129,0.9,1662,2.2
10503110109,33,1300,787,320,1771,0.8,1401,2.4
10503110110,33,1408,915,275,1846,0.9,1513,2.2
10503110111,29,1300,785,250,1924,0.8,1421,2.4
10503110112,31,1196,896,310,2036,0.8,1644,2.5
10503110113,31,1300,900,355,1775,0.7,1528,2.4
10503110114,31,1493,990,320,1924,0.8,1687,2.6
10503110115,33,1300,837,200,2026,0.8,1174,2.2
10503110116,39,1414,937,320,2392,0.7,2083,2.7
10503110117,55,1733,811,180,3071,0.8,1611,2.3
10503110118,35,1300,680,245,1521,0.8,1086,2.1
10503110119,39,1330,870,340,2009,0.7,1462,2.2
10503110120,31,1517,862,280,1818,0.7,1459,2.3
10503110121,29,1387,890,360,1800,0.8,1660,2.8
10503110122,42,1276,565,325,1194,0.7,1010,2.3
10503110123,34,1333,823,325,1847,0.7,1585,2.4
10503110125,35,1343,845,335,2083,0.8,1625,2.3
10503110126,39,1400,919,345,1771,0.7,1571,2.2
10503110127,33,1347,863,335,2010,0.8,1681,2.5
10503110128,37,1619,827,350,1875,0.7,1589,2.6
10503110129,33,1600,878,330,1910,0.7,1538,2.5
10503110130,40,1300,793,295,1805,0.7,1268,2.1
10503110132,42,1560,924,350,2340,0.7,1888,2.4
10503110133,32,1484,804,330,1531,0.7,1386,2.3
10503110134,38,1639,980,360,2174,0.7,1883,2.5
10503110135,38,1433,942,270,1875,0.8,1399,2
10503110136,33,1083,886,230,1843,0.9,1339,1.9
10503110137,39,1000,612,230,1624,0.9,825,1.7
10503110139,32,1532,877,375,2159,0.7,1895,2.8
10503110142,30,1890,1279,478,2644,0.7,2507,2.9
10503110143,36,2119,1059,440,2523,0.8,2299,3
10503110144,38,1753,748,383,2312,0.9,982,2.3
10503110145,35,2167,1088,455,2609,0.7,2529,3.1
10503110146,31,1807,1162,400,2404,0.8,2275,2.7
10503110147,38,1783,1111,450,2460,0.7,2223,2.5
10503110148,39,2383,1202,140,3194,0.8,3094,3.3
10503110149,32,1957,1141,480,2807,0.8,2660,3.2
10503110150,28,1733,1062,388,2316,0.8,2159,2.8
10503110201,36,932,666,288,1406,0.8,1210,2.4
10503110202,35,1430,895,260,1843,0.8,1447,2.2
10503110203,35,1000,691,270,1420,0.8,1115,2.2
10503110204,37,953,594,230,1271,0.8,1010,2.2
10503110205,27,1517,833,350,1775,0.9,1687,3.1
10503110206,35,1148,810,290,1645,0.8,1437,2.4
10503110208,34,1205,579,270,1354,0.8,1192,2.6
10503110209,29,1083,659,300,1339,0.9,1228,2.8
10503110210,28,1517,929,350,1803,0.8,1718,3
10503110213,36,1300,722,310,1778,0.8,1321,2.5
10503110214,49,1907,907,363,2021,0.6,1591,2.4
10503110215,41,1804,1024,460,2620,0.7,2567,2.9
10503110217,48,2383,875,300,2143,0.7,2035,2.8
10503110219,53,2167,633,240,1274,0.8,1075,2.1
10503110220,32,1207,803,290,1656,0.8,1343,2.2
10503110221,38,0,1499,390,7000,1,7000,4
10503110222,27,1387,959,350,2050,0.8,1807,2.8
10503110223,0,0,0,0,0,0,0,0
10503110224,42,2600,1303,225,2624,0.9,2374,2.8
10503110225,40,2102,1343,475,3302,0.7,3143,3
10503110226,32,1603,859,350,1968,0.8,1734,2.7
10503110227,29,1800,1052,395,2224,0.8,2113,2.8
10503110228,62,2400,631,123,2200,0.7,1181,2.2
10503110229,61,1950,671,420,1343,0.7,916,2
10503110230,33,2000,1196,400,2586,0.8,2398,2.8
10503110301,41,1909,820,215,2166,0.8,2173,3.2
10503110302,43,1740,575,200,1825,0.8,1771,2.9
10503110303,45,1950,933,250,1916,0.8,1762,2.6
10503110304,47,2037,962,250,2430,0.7,2319,2.9
10503110305,50,2255,1088,170,2281,0.7,1949,2.5
10503110306,39,2084,1024,300,2482,0.9,2480,3.1
10503110307,41,2000,934,225,2449,0.8,2345,3.1
10503110308,50,2167,1007,550,2250,0.7,2042,2.7
10503110309,37,1975,1054,275,2656,0.8,2374,2.9
10503110310,45,1322,737,320,1949,0.8,1875,2.8
10503110311,36,1509,840,323,2016,0.8,1769,2.9
10503110312,47,1634,793,254,1958,0.7,1892,2.9
10503110313,42,1733,913,300,2856,0.8,2656,3.1
10503110314,42,1192,630,210,1458,0.8,1235,2.4
10503110315,40,1733,904,325,2071,0.8,1937,3
10503110316,44,1279,711,200,1724,0.8,1343,2.6
10503110317,44,1733,832,300,2250,0.8,2048,2.7
10503110318,43,1441,830,240,2062,0.8,1857,2.6
10503110401,38,1083,545,225,1224,0.8,981,2.2
10503110402,51,1083,662,225,1421,0.7,1263,2.3
10503110403,48,1667,619,150,1375,0.9,1394,2.8
10503110404,42,0,765,150,1542,0.8,1343,2.8
10503110405,42,433,860,120,1850,0.7,1449,2.5
10503110406,45,1083,734,148,1600,0.7,1176,2.3
10503110407,41,1500,637,108,1471,0.8,1312,2.7
10503110408,46,1500,704,215,1625,0.8,1562,2.8
10503110409,49,964,471,198,1202,0.7,793,2.1
10503110410,38,709,590,213,1187,0.8,1083,2.4
10503110411,60,691,586,183,1091,0.8,928,2
10503110412,42,867,662,210,1388,0.8,1042,2.2
10503110413,43,806,664,185,1406,0.8,1062,2.1
10503110414,53,1546,999,0,3750,0.5,2249,2
10503110415,58,1733,665,250,1625,0.7,1541,2.3
10503110416,46,1500,661,150,1446,0.7,1265,2.5
10503110501,51,995,602,245,1678,0.6,1312,2.2
10503110502,37,2002,883,238,2312,0.8,2025,3.1
10503110503,49,791,562,200,1261,0.7,954,2.2
10503110504,44,1021,625,170,1515,0.7,985,2
10503110506,37,1042,643,300,1410,0.7,1047,2.5
10503110507,49,1517,704,175,1375,0.7,1042,2.4
10503110508,35,971,609,220,1625,0.8,1196,2.6
10503110509,46,1083,625,250,1579,0.7,1180,2.2
10503110510,41,1270,684,166,1812,0.8,1125,2.3
10503110511,32,1000,630,250,1375,0.7,949,2.3
10503110512,43,1404,676,260,1906,0.7,1067,2.2
10503110513,33,1010,700,280,1406,0.8,1258,2.6
10503110514,41,1400,1037,200,2536,0.7,2291,2.8
10503110515,37,1650,1004,215,2268,0.8,2028,3
10503110516,50,1517,687,250,1687,0.8,1375,2.5
10503110517,41,1320,975,200,1937,0.8,1968,2.9
10503110518,39,1142,1028,160,2542,0.8,1731,2.7
10503110519,33,1473,630,290,1531,0.8,1233,2.7
10503110520,49,1506,680,160,1562,0.8,1399,2.5
10503110601,39,1624,512,180,1093,0.9,1041,2.9
10503110602,43,1083,469,170,1333,0.8,1187,2.7
10503110603,38,3000,474,125,1125,0.8,1292,2.9
10503110604,59,600,447,138,1031,0.6,550,1.7
10503110605,48,932,466,215,966,0.8,732,2.1
10503110606,41,867,478,215,1044,0.8,944,2.3
10503110607,38,809,593,240,1426,0.7,1212,2.2
10503110608,46,1025,641,230,1421,0.7,972,2.1
10503110609,48,867,536,200,1261,0.8,947,2.3
10503110610,42,1300,550,210,1375,0.8,1174,2.8
10503110611,47,1517,772,250,2109,0.7,1765,2.6
10503110612,53,672,546,205,1174,0.7,929,2.1
10503110613,39,1200,621,100,1875,0.7,1187,2.8
10503110614,48,2000,775,250,1989,0.7,1786,2.6
10503110615,41,1777,850,290,2062,0.8,1825,2.8
10503110616,36,2059,857,200,1916,0.7,1640,2.5
10503110617,41,1300,727,315,1553,0.7,1264,2.4
10503110618,40,1517,881,305,1968,0.7,1674,2.5
10503110619,42,1289,647,217,1390,0.7,1019,2.2
10503110620,39,897,685,280,1399,0.7,1125,2.2
10503110621,48,1000,482,230,1359,0.7,982,2.3
10503110622,32,1300,517,223,1125,0.8,1047,2.6
10503110623,38,867,558,250,1388,0.8,930,2.3
10503110624,41,879,636,200,1487,0.7,1134,2.2
10601110701,30,1733,859,385,2169,0.8,1901,2.8
10601110702,36,1517,659,350,1759,0.8,1381,2.5
10601110703,31,2167,982,370,2555,0.7,2344,2.8
10601110704,46,2188,903,300,2899,0.8,2374,2.9
10601110705,45,2340,938,400,2700,0.8,2818,3
10601110706,45,2167,848,350,2250,0.8,1921,2.7
10601110707,55,2787,906,260,2178,0.7,1575,2.4
10601110708,44,2659,811,320,2208,0.8,2071,2.9
10601110709,41,1517,694,350,1946,0.8,1531,2.4
10601110710,34,1733,860,370,2050,0.8,1899,2.6
10601110712,37,1733,740,350,2156,0.8,1825,2.7
10601110713,39,1630,805,350,2031,0.8,1604,2.7
10601110714,32,1658,842,400,2058,0.8,1882,2.8
10601110716,38,2383,923,415,3008,0.8,3007,3.3
10601110717,42,2871,768,400,2428,0.9,2550,3.2
10601110718,43,2449,857,350,2824,0.8,2591,2.9
10601110719,32,1733,1030,380,2384,0.8,2125,2.8
10601110720,33,1690,812,360,2066,0.8,1875,2.7
10601110722,37,1400,807,345,2100,0.8,1937,2.6
10601110723,34,1712,781,380,2125,0.9,1974,3
10601110725,31,1733,995,380,2285,0.7,1949,2.6
10601110726,32,2015,947,390,2750,0.8,2514,2.9
10601110727,28,2167,1216,450,2512,0.8,2310,2.8
10601110728,56,2167,968,313,2333,0.7,2050,2.4
10601110729,30,2167,1102,450,2537,0.7,2413,2.9
10601110730,56,2351,1166,690,3463,0.6,3156,2.5
10601110731,42,2167,859,463,2681,0.8,2318,2.9
10601110732,29,2167,1157,450,2432,0.7,2266,2.8
10601110733,59,2500,1042,660,2356,0.6,2218,2.3
10601110801,44,1300,561,290,1216,0.8,946,2.1
10601110806,40,1400,532,288,1194,0.8,1053,2.4
10601110807,37,1300,601,318,1411,0.8,1241,2.4
10601110808,34,1278,665,310,1524,0.8,1312,2.4
10601110809,37,1478,622,310,1463,0.8,1286,2.4
10601110810,39,1446,745,300,1759,0.8,1321,2.5
10601110811,45,1509,611,355,1477,0.8,1399,2.5
10601110812,51,1473,490,230,1224,0.8,912,2.1
10601110813,52,1465,509,328,1476,0.8,1321,2.3
10601110814,49,1430,585,290,1275,0.7,822,2
10601110815,41,1300,725,345,1839,0.8,1375,2.3
10601110816,37,1549,667,310,1797,0.8,1292,2.5
10601110817,44,1509,607,315,1542,0.7,1158,2.4
10601110818,82,3609,463,121,3750,0.9,3625,2.2
10601110819,38,1462,652,290,1481,0.8,1275,2.4
10601110820,45,1387,523,310,1317,0.8,1068,2.3
10601110821,44,1415,551,305,1325,0.7,1132,2.2
10601110822,36,1434,677,315,1696,0.8,1359,2.6
10601110823,38,2167,624,300,2031,0.8,1625,3
10601110824,38,1279,589,335,1468,0.8,1270,2.5
10601110825,27,1157,489,340,1088,0.9,1064,3
10601110826,43,2167,762,330,2036,0.8,1696,2.7
10601110827,39,2124,575,370,1281,0.9,1300,3
10601110828,63,2200,1013,530,2083,0.6,1833,1.9
10601110829,39,1344,646,335,1583,0.8,1317,2.5
10601110830,35,1500,586,348,1509,0.8,1239,2.5
10601110831,42,1509,640,310,1458,0.8,1321,2.2
10601110832,35,1387,617,290,1406,0.9,992,2.3
10601110833,47,1443,604,310,1402,0.7,1228,2.2
10601110834,41,1408,667,300,1458,0.8,1143,2.2
10601110835,40,1539,643,330,1767,0.8,1343,2.4
10601110836,39,1511,695,310,1847,0.8,1382,2.4
10601110837,47,1300,532,295,1309,0.8,900,2
10601110838,38,1376,639,310,1474,0.8,1147,2.3
10601110839,34,1452,600,310,1625,0.8,1307,2.5
10601110840,40,1517,627,303,1375,0.8,1237,2.5
10601110841,33,1509,547,285,1521,0.8,1078,2.6
10601110842,39,1873,671,300,2203,0.8,2150,3.2
10601110843,43,1387,647,310,1575,0.8,1295,2.3
10601110844,40,1500,622,330,1649,0.8,1385,2.5
10601110845,67,1083,442,290,1260,0.8,717,1.8
10601110847,36,1517,653,343,1550,0.9,1437,2.8
10601110848,34,1344,622,313,1687,1,1449,2.8
10601110850,40,1708,722,370,1902,0.7,1758,2.6
10601110852,39,1733,654,310,1906,0.7,1458,2.4
10601110855,39,1950,788,380,2230,0.7,2083,2.9
10601110858,34,1333,541,300,1145,0.8,992,2.4
10601110859,24,1733,790,420,1823,0.9,1867,3.6
10601110860,35,1430,665,330,1442,0.8,1242,2.5
10601110861,38,0,0,0,0,0,0,0
10601110862,58,867,450,255,1125,0.9,1125,3.1
10601110863,30,1755,715,378,1803,0.9,1767,3
10601110864,42,2000,841,350,2363,0.8,2261,3
10601110865,36,1517,594,320,1286,0.7,1137,2.4
10601110866,43,1733,690,403,1906,0.7,1445,2.6
10601110901,33,1733,701,365,1773,0.8,1669,3
10601110902,32,1733,652,405,1485,0.8,1454,3
10601110903,39,1463,558,325,1821,0.9,1778,2.9
10601110904,36,1549,708,360,2227,0.9,2062,3
10601110905,44,1858,754,373,2166,0.8,2029,2.8
10601110906,43,2297,860,345,2603,0.8,2359,3.1
10601110907,33,1436,554,335,1770,0.9,1468,2.9
10601110908,39,1517,652,300,1681,0.8,1548,2.7
10601110909,33,1387,677,310,1580,0.8,1382,2.6
10601110911,40,1900,779,200,2150,0.8,1875,2.9
10601110912,42,3115,935,450,2656,0.8,2424,3.1
10601110913,51,2392,751,100,1930,0.7,1843,2.8
10601110914,46,2000,727,350,2281,0.8,2250,2.9
10601110915,47,2450,918,365,2575,0.8,2525,2.9
10601110916,47,2327,783,400,2187,0.9,2156,2.9
10601110917,42,1733,725,310,1803,0.8,1733,2.7
10601110918,53,1798,616,315,1724,0.9,1525,2.5
10601110920,56,1842,746,400,1946,0.8,1640,2.1
10601110921,57,1509,691,413,1924,0.8,1339,2
10601110922,53,1674,637,300,1910,0.7,1390,2.1
10601110924,19,3900,1499,0,2750,1,2750,4
10601110925,32,2708,1104,650,2843,0.8,2856,3.5
10601110926,32,2290,833,150,2799,0.8,2562,3.4
10601110927,48,2000,642,525,2100,0.8,2045,3.1
10601110928,33,2167,920,440,2840,1,2899,3.9
10601110929,32,1733,706,395,1946,0.8,1726,2.9
10601110930,52,1744,747,400,2125,0.8,1728,2.4
10601111001,42,2029,784,425,2194,0.8,2111,2.9
10601111002,39,1667,711,360,1846,0.8,1583,2.7
10601111003,42,1604,677,320,1728,0.8,1454,2.5
10601111004,39,1690,563,325,1843,0.8,1531,2.5
10601111006,57,1673,618,350,1403,0.7,1158,2.3
10601111007,53,1300,567,278,1240,0.7,960,2.2
10601111008,58,1000,534,250,1187,0.7,820,1.9
10601111009,49,1213,635,323,1359,0.7,1089,2.1
10601111010,50,1116,542,320,1187,0.7,1052,2.2
10601111011,40,2600,869,300,2457,0.8,2176,2.9
10601111012,40,1780,706,335,1958,0.8,1485,2.6
10601111013,46,2445,841,350,2027,0.9,1843,2.7
10601111014,41,2383,826,295,1937,0.8,1733,2.6
10601111015,57,2086,700,265,1699,0.7,1325,2.1
10601111016,52,1842,591,150,1478,0.8,1174,2.3
10601111017,53,2400,720,230,1562,0.8,1541,2.5
10601111018,54,1767,636,330,1916,0.7,1449,2.5
10601111019,53,1858,737,290,1895,0.7,1446,2.2
10601111020,48,2109,803,350,2023,0.8,1571,2.5
10601111021,38,2275,891,450,2416,0.8,2299,2.9
10601111022,41,1441,549,280,1553,0.8,1042,2.4
10601111023,44,1343,770,300,1931,0.8,1670,2.4
10601111024,41,2347,949,525,2678,0.8,2562,2.9
10601111025,49,2084,773,320,1968,0.9,1833,2.7
10601111026,42,2004,768,350,1931,0.9,2150,3
10601111027,42,2167,791,250,2025,0.8,1821,2.8
10601111028,45,1083,708,345,1562,0.7,1102,2.1
10601111029,36,1647,706,393,1937,0.9,1625,3.4
10601111101,37,1517,702,305,1887,0.8,1424,2.6
10601111102,46,1517,700,350,1458,0.8,1386,2.5
10601111103,27,1387,418,300,900,0.9,791,2.7
10601111104,40,1107,556,290,971,0.8,900,2.2
10601111105,33,1356,790,320,1625,0.8,1209,2.2
10601111106,36,1465,768,340,1854,0.8,1365,2.3
10601111107,36,1313,555,300,1275,0.8,1085,2.2
10601111108,43,1365,582,320,1440,0.8,1174,2.3
10601111109,37,1300,653,280,1892,0.8,1354,2.4
10601111110,37,1304,629,308,1521,0.8,1229,2.3
10601111111,34,1300,549,310,1350,0.9,1214,2.6
10601111112,33,2418,952,485,2732,0.8,2838,3.5
10601111113,41,1539,627,310,1476,0.7,1337,2.5
10601111114,43,1400,632,325,1759,0.8,1201,2.4
10601111115,37,1517,621,310,1521,0.8,1159,2.5
10601111116,46,1430,483,360,1545,0.8,1346,2.6
10601111117,37,1625,781,385,1937,0.8,1833,2.6
10601111118,41,1733,735,380,2166,0.8,2053,2.9
10601111121,41,1300,665,348,1547,0.9,1394,2.5
10601111122,39,1083,597,320,1542,0.8,1068,2.4
10601111123,38,1306,636,323,1670,0.8,1312,2.6
10601111124,34,1330,591,255,1593,0.9,1470,2.9
10601111125,55,1114,534,255,1325,0.9,789,2.1
10601111126,43,1733,645,375,1843,0.7,1515,2.6
10601111127,38,1512,627,320,1683,0.8,1358,2.4
10601111128,35,1282,632,290,1437,0.9,1044,2.2
10601111129,38,1399,710,340,1694,0.8,1375,2.2
10601111130,39,1560,657,320,1656,0.8,1492,2.5
10601111131,39,1509,725,300,1770,0.8,1394,2.4
10601111132,35,1517,691,350,1625,0.8,1262,2.4
10601111133,34,1330,554,300,1395,0.8,945,2.4
10601111134,38,1408,656,320,1275,0.8,1144,2.4
10601111135,39,1437,698,315,1713,0.8,1514,2.7
10601111136,44,1474,592,340,1383,0.8,1069,2.1
10601111137,0,0,0,0,0,0,0,0
10601111138,40,1742,782,358,2022,0.8,1781,2.8
10601111139,22,3467,2500,0,4750,1,4750,4
10601111140,38,1566,673,340,1493,0.8,1375,2.7
10601111141,37,2167,791,300,2634,0.8,2481,3.2
10601111142,32,2535,537,350,1208,1.1,2124,3.7
10601111143,39,1517,556,290,1399,0.8,1149,2.5
10601111144,37,1300,566,300,1550,0.9,1136,2.4
10601111146,32,0,0,0,0,0,0,0
10601111147,42,2156,700,320,1924,0.9,1833,3.1
10601111148,31,1784,872,390,1944,0.8,1763,2.8
10601111149,32,2167,973,390,2583,0.8,2426,3.2
10601111150,28,2123,1056,455,2397,0.8,2358,3
10601111151,43,1811,596,460,1687,0.7,1476,2.8
10601111152,28,1983,1090,478,2416,0.7,2321,2.8
10601111153,26,1800,839,430,2077,0.8,1921,3.2
10601111154,28,2100,1172,490,2302,0.7,2256,2.9
10601111155,25,2000,873,430,1666,0.8,1577,2.8
10601111156,27,2072,1006,448,2194,0.8,2172,3.1
10601111157,44,3000,1749,0,3250,0.5,3250,2
10601111158,35,2000,856,380,2391,0.8,2297,2.9
10601111159,0,0,0,0,0,0,0,0
10601111201,34,1733,808,400,2299,0.7,2237,2.7
10601111202,33,1755,872,400,2617,0.8,2374,3
10601111203,39,1847,832,300,2404,0.8,1737,2.4
10601111204,42,2112,939,420,2441,0.7,2264,2.6
10601111205,36,1463,762,360,2187,0.7,1589,2.2
10601111206,39,1733,661,245,1812,0.8,1350,2.5
10601111207,38,1788,580,264,1645,0.8,1341,2.3
10601111208,31,1279,521,271,1196,0.8,1009,2.3
10601111209,44,1712,690,330,2333,0.7,1483,2.3
10601111210,22,2167,910,320,2125,0.8,1937,2.8
10601111211,50,2167,883,400,2049,0.7,1949,2.3
10601111213,41,1733,639,290,1348,0.8,1101,2.3
10601111214,37,1733,911,330,2428,0.8,2012,2.4
10601111215,40,1733,765,315,1954,0.8,1569,2.1
10601111216,38,1733,779,232,2025,0.7,1416,2.2
10601111217,30,2058,1117,360,2681,0.8,2321,2.9
10601111218,42,1517,735,290,2173,0.8,1399,2.2
10601111219,42,1649,695,300,1875,0.8,1458,2.2
10601111220,42,2392,784,340,2333,0.7,2374,2.8
10601111221,32,1733,958,315,2478,0.7,2173,2.6
10601111222,31,1300,539,265,1218,0.8,1042,2.4
10601111223,37,1863,814,300,2388,0.7,2015,2.3
10601111224,38,2167,978,454,2978,0.8,2874,3.3
10601111225,41,2100,795,640,3024,0.8,3027,3.2
10601111226,38,2383,961,600,2905,0.8,2916,3.2
10601111227,33,1652,903,340,2237,0.8,2031,2.8
10601111228,33,1733,947,300,2594,0.7,2178,2.7
10601111229,38,1517,705,335,1921,0.7,1575,2.5
10601111230,33,1430,566,250,1462,0.8,1125,2.3
10601111231,44,2167,1018,350,2615,0.8,2420,2.8
10601111232,48,1733,815,350,2100,0.7,1875,2.5
10601111233,37,1621,758,325,1802,0.8,1568,2.3
10601111234,32,1565,772,345,1916,0.8,1542,2.5
10601111235,34,1630,845,390,2250,0.7,1942,2.6
10601111237,32,1983,1149,410,2487,0.7,2475,2.9
10601111238,31,1582,879,400,2396,0.8,2285,2.8
10601111240,41,1733,498,310,2272,0.7,1924,2.4
10601111241,43,1452,566,230,1812,1,787,2.1
10601111242,36,1647,829,350,2579,0.8,2053,2.6
