region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
UCL115087,383,406,789,224,91,315,45,130,175,20,9,29,6,11,17,295,241,536,83,155,238,2.0,4.6,3.2,77.0,59.4,67.9,75.5,56.7,65.8,3,3,6,3,3,6,15,37,52,18,29,47,146,94,240,450,451,901,52,66,118,308,302,610,163,177,340
UCL115088,489,513,1002,202,103,305,44,120,164,18,18,36,20,18,38,284,259,543,196,238,434,7.0,6.9,7.0,58.0,50.7,54.2,53.9,47.2,50.4,15,6,21,5,7,12,32,39,71,35,38,73,133,88,221,492,508,1000,76,77,153,360,377,737,177,186,363
UCL115089,2121,1464,3585,578,282,860,119,284,403,64,54,118,53,41,94,814,661,1475,1220,713,1933,6.5,6.2,6.4,38.4,45.2,41.2,35.9,42.3,38.5,6,8,14,6,10,16,46,80,126,37,77,114,366,267,633,1421,1450,2871,267,282,549,1037,1038,2075,518,552,1070
UCL115090,494,538,1032,140,64,204,35,77,112,10,8,18,44,22,66,229,171,400,242,358,600,19.2,12.9,16.5,46.5,31.7,38.7,37.5,27.6,32.3,3,3,6,0,4,4,21,24,45,10,27,37,133,63,196,519,540,1059,82,99,181,370,381,751,197,222,419
UCL115091,481,429,910,146,49,195,35,74,109,13,11,24,28,11,39,222,145,367,221,257,478,12.6,7.6,10.6,46.3,33.8,40.4,40.5,31.2,36.1,3,6,9,0,3,3,17,14,31,9,25,34,131,63,194,447,412,859,75,68,143,326,301,627,166,156,322
UCL115092,558,661,1219,234,142,376,65,146,211,26,25,51,20,24,44,345,337,682,177,294,471,5.8,7.1,6.5,61.7,51.0,55.9,58.1,47.4,52.3,3,6,9,5,7,12,19,35,54,29,42,71,185,129,314,589,659,1248,124,138,262,386,407,793,272,331,603
UCL115093,429,478,907,229,124,353,51,132,183,12,17,29,8,8,16,300,281,581,113,187,300,2.7,2.8,2.8,70.3,58.5,64.1,68.4,56.9,62.3,16,22,38,8,20,28,59,74,133,45,57,102,123,64,187,452,500,952,45,49,94,321,342,663,163,181,344
UCL115094,1035,1181,2216,366,186,552,109,213,322,39,27,66,40,37,77,554,463,1017,428,677,1105,7.2,8.0,7.6,53.6,39.1,45.9,49.7,36.0,42.4,10,4,14,11,16,27,52,88,140,41,92,133,267,181,448,1026,1148,2174,204,225,429,685,773,1458,451,511,962
UCL115095,443,476,919,185,84,269,28,104,132,18,11,29,22,8,30,253,207,460,160,241,401,8.7,3.9,6.5,57.0,43.6,50.1,52.0,41.9,46.8,0,0,0,6,5,11,11,34,45,15,25,40,87,56,143,451,488,939,65,68,133,331,346,677,149,179,328
UCL115096,1082,1153,2235,389,220,609,142,293,435,25,35,60,46,32,78,602,580,1182,440,529,969,7.6,5.5,6.6,55.5,50.4,52.9,51.3,47.6,49.4,12,11,23,13,21,34,58,122,180,74,103,177,396,223,619,1158,1176,2334,207,229,436,720,698,1418,570,607,1177
UCL115097,1048,1030,2078,383,160,543,120,208,328,34,27,61,41,42,83,578,437,1015,449,567,1016,7.1,9.6,8.2,55.1,42.4,48.8,51.2,38.3,44.8,7,11,18,3,14,17,52,63,115,61,84,145,393,177,570,1017,957,1974,240,218,458,659,624,1283,526,501,1027
UCL115098,607,562,1169,137,120,257,60,92,152,20,18,38,36,17,53,253,247,500,282,273,555,14.2,6.9,10.6,41.7,44.0,42.8,35.7,41.0,38.3,4,12,16,6,4,10,21,53,74,16,33,49,132,90,222,590,549,1139,103,96,199,402,350,752,229,248,477
UCL115099,1002,1245,2247,299,164,463,101,227,328,28,30,58,52,39,91,480,460,940,460,704,1164,10.8,8.5,9.7,47.9,36.9,41.8,42.7,33.8,37.8,6,4,10,3,9,12,30,62,92,32,78,110,246,203,449,998,1198,2196,195,220,415,694,832,1526,419,506,925
UCL115100,1003,1187,2190,245,133,378,118,249,367,33,23,56,55,36,91,451,441,892,511,702,1213,12.2,8.2,10.2,44.9,37.2,40.7,39.4,34.1,36.6,10,10,20,11,7,18,52,87,139,52,82,134,284,182,466,957,1093,2050,209,234,443,653,739,1392,441,543,984
UCL115101,837,878,1715,251,142,393,95,196,291,31,25,56,21,25,46,398,388,786,390,461,851,5.3,6.4,5.9,47.6,44.1,45.8,45.0,41.3,43.1,29,16,45,7,20,27,75,101,176,63,101,164,260,139,399,803,839,1642,137,158,295,507,526,1033,389,425,814
UCL115102,804,883,1687,254,109,363,65,152,217,19,22,41,43,31,74,381,314,695,376,520,896,11.3,9.9,10.6,47.4,35.6,41.2,42.1,32.0,36.8,0,6,6,4,6,10,20,47,67,26,45,71,229,127,356,821,885,1706,149,153,302,583,602,1185,319,358,677
UCL115103,448,579,1027,140,66,206,56,135,191,16,14,30,16,11,27,228,226,454,167,268,435,7.0,4.9,5.9,51.0,39.0,44.2,47.4,37.1,41.6,6,10,16,0,10,10,42,56,98,31,49,80,125,73,198,418,488,906,61,86,147,287,328,615,169,227,396
UCL115104,582,668,1250,270,147,417,52,124,176,25,24,49,10,17,27,357,312,669,206,342,548,2.8,5.4,4.0,61.4,46.7,53.6,59.7,44.2,51.4,5,5,10,3,8,11,26,50,76,26,39,65,155,118,273,638,699,1337,113,122,235,422,424,846,274,347,621
UCL115105,996,1060,2056,261,145,406,139,212,351,33,21,54,58,29,87,491,407,898,460,595,1055,11.8,7.1,9.7,49.3,38.4,43.7,43.5,35.7,39.5,10,9,19,5,21,26,35,66,101,51,65,116,270,169,439,1026,1074,2100,147,150,297,700,718,1418,409,433,842
UCL115106,1096,1406,2502,362,224,586,204,374,578,36,38,74,47,57,104,649,693,1342,408,647,1055,7.2,8.2,7.7,59.3,49.3,53.6,55.0,45.2,49.5,23,39,62,19,38,57,140,227,367,70,161,231,286,147,433,1161,1396,2557,197,268,465,764,847,1611,522,719,1241
UCL115107,564,563,1127,345,245,590,64,129,193,28,31,59,4,11,15,441,416,857,93,129,222,0.9,2.6,1.8,78.2,73.9,76.0,77.5,71.9,74.7,39,37,76,21,28,49,75,116,191,62,59,121,145,67,212,633,621,1254,96,95,191,310,318,628,356,351,707
UCL115108,1039,1061,2100,287,146,433,103,221,324,33,26,59,35,26,61,458,419,877,508,581,1089,7.6,6.2,7.0,44.1,39.5,41.8,40.7,37.0,38.9,14,10,24,9,18,27,86,88,174,57,93,150,318,169,487,937,957,1894,186,182,368,659,665,1324,410,433,843
UCL115109,1457,1598,3055,583,292,875,110,341,451,60,58,118,49,53,102,802,744,1546,525,724,1249,6.1,7.1,6.6,55.1,46.5,50.6,51.7,43.2,47.3,11,9,20,9,17,26,53,105,158,40,77,117,306,215,521,1472,1589,3061,227,238,465,1035,1083,2118,532,607,1139
UCL115110,1344,1520,2864,611,306,917,129,308,437,68,55,123,58,64,122,866,733,1599,406,705,1111,6.7,8.7,7.6,64.4,48.2,55.8,60.1,44.0,51.6,12,6,18,7,14,21,46,122,168,53,92,145,333,222,555,1422,1559,2981,287,308,595,967,1034,2001,579,670,1249
UCL115111,782,797,1579,374,193,567,65,160,225,28,27,55,33,25,58,500,405,905,223,343,566,6.6,6.2,6.4,63.9,50.9,57.4,59.7,47.7,53.7,7,4,11,4,5,9,42,63,105,16,34,50,170,104,274,817,778,1595,151,177,328,573,530,1103,317,342,659
UCL115112,953,952,1905,505,207,712,55,197,252,36,29,65,44,37,81,640,470,1110,269,438,707,6.9,7.9,7.3,67.2,49.3,58.3,62.6,45.4,54.0,4,11,15,5,4,9,23,54,77,32,46,78,305,144,449,990,929,1919,193,201,394,688,656,1344,394,380,774
UCL115113,1532,1714,3246,521,271,792,253,537,790,73,53,126,101,82,183,948,943,1891,532,720,1252,10.7,8.7,9.7,61.9,55.0,58.3,55.3,50.2,52.6,35,37,72,25,58,83,183,248,431,102,234,336,469,256,725,1558,1654,3212,305,362,667,989,1034,2023,750,859,1609
UCL115114,1379,1584,2963,448,277,725,158,319,477,36,46,82,66,63,129,708,705,1413,596,805,1401,9.3,8.9,9.1,51.4,44.5,47.7,46.6,40.5,43.3,13,15,28,15,23,38,90,157,247,77,131,208,436,243,679,1353,1543,2896,254,292,546,839,932,1771,650,783,1433
UCL115115,1202,1255,2457,644,328,972,115,334,449,60,57,117,36,34,70,855,753,1608,303,456,759,4.2,4.5,4.4,71.1,60.0,65.4,68.1,57.3,62.6,28,32,60,20,24,44,87,147,234,74,112,186,400,189,589,1268,1340,2608,190,203,393,857,900,1757,499,535,1034
UCL115116,727,753,1480,285,114,399,41,147,188,33,20,53,27,23,50,386,304,690,301,407,708,7.0,7.6,7.2,53.2,40.3,46.6,49.4,37.2,43.2,3,3,6,8,5,13,14,24,38,19,28,47,223,117,340,790,775,1565,61,97,158,591,556,1147,225,258,483
UCL115117,967,1097,2064,391,204,595,92,224,316,38,18,56,36,29,65,557,475,1032,366,575,941,6.5,6.1,6.3,57.7,43.3,50.0,53.9,40.7,46.9,5,3,8,5,8,13,44,76,120,29,51,80,253,170,423,984,1059,2043,181,208,389,662,699,1361,431,510,941
UCL115118,1374,1545,2919,751,443,1194,145,375,520,52,55,107,42,53,95,990,926,1916,335,568,903,4.2,5.7,5.0,72.1,60.0,65.7,69.0,56.5,62.4,39,18,57,7,23,30,96,164,260,107,154,261,434,270,704,1403,1527,2930,277,280,557,890,968,1858,675,742,1417
UCL115119,479,521,1000,259,115,374,51,153,204,21,23,44,10,16,26,341,307,648,121,194,315,2.9,5.2,4.0,71.0,59.0,64.8,69.0,56.0,62.2,20,11,31,8,17,25,37,64,101,38,46,84,175,108,283,537,602,1139,72,69,141,359,412,771,204,217,421
UCL115120,1371,1420,2791,526,317,843,214,412,626,49,55,104,79,68,147,868,852,1720,453,534,987,9.1,8.0,8.5,63.3,60.0,61.6,57.5,55.2,56.4,22,21,43,11,24,35,131,184,315,80,149,229,491,269,760,1417,1484,2901,249,280,529,994,1025,2019,572,627,1199
UCL115121,749,850,1599,171,73,244,82,157,239,22,19,41,26,23,49,301,272,573,301,428,729,8.6,8.5,8.6,40.2,32.0,35.9,36.8,29.3,32.8,4,7,11,6,9,15,35,58,93,49,47,96,208,108,316,582,658,1240,123,150,273,371,429,800,293,333,626
UCL115122,1252,1318,2570,382,224,606,114,247,361,29,31,60,32,25,57,557,527,1084,617,712,1329,5.7,4.7,5.3,44.5,40.0,42.2,41.9,38.1,39.9,15,25,40,14,20,34,67,116,183,62,124,186,465,189,654,1199,1227,2426,174,229,403,798,841,1639,509,537,1046
UCL115123,1659,1653,3312,1038,495,1533,138,451,589,68,83,151,40,40,80,1284,1069,2353,313,537,850,3.1,3.7,3.4,77.4,64.6,71.0,75.0,62.2,68.6,21,21,42,9,20,29,56,136,192,68,126,194,649,310,959,1941,1903,3844,185,162,347,1423,1417,2840,543,526,1069
UCL115124,421,446,867,176,105,281,59,141,200,15,9,24,16,15,31,266,270,536,147,168,315,6.0,5.6,5.8,63.0,60.5,61.8,59.2,57.2,58.2,13,8,21,3,8,11,47,72,119,40,50,90,126,75,201,463,473,936,75,71,146,321,314,635,188,205,393
UCL115125,432,415,847,113,49,162,75,106,181,13,16,29,23,16,39,224,187,411,187,213,400,10.3,8.6,9.5,51.9,45.1,48.5,46.5,41.2,43.9,16,5,21,4,4,8,22,31,53,28,44,72,161,76,237,437,413,850,93,91,184,293,284,577,192,181,373
UCL115126,682,765,1447,243,149,392,124,240,364,25,28,53,38,38,76,430,455,885,225,293,518,8.8,8.4,8.6,63.1,59.4,61.2,57.6,54.4,55.9,24,38,62,13,13,26,77,145,222,66,107,173,197,100,297,703,766,1469,158,183,341,368,412,780,418,476,894
UCL115127,1976,2094,4070,500,289,789,212,412,624,61,66,127,67,39,106,840,806,1646,1022,1185,2207,8.0,4.8,6.4,42.5,38.5,40.5,39.1,36.6,37.8,16,14,30,13,26,39,132,155,287,93,169,262,658,316,974,1943,1999,3942,289,313,602,1337,1350,2687,783,834,1617
UCL115128,559,531,1090,301,143,444,82,175,257,23,20,43,16,9,25,422,347,769,121,160,281,3.8,2.6,3.3,75.5,65.3,70.6,72.6,63.7,68.3,42,41,83,9,14,23,104,130,234,58,64,122,149,62,211,599,572,1171,78,81,159,430,414,844,221,210,431
UCL115129,1396,1425,2821,464,275,739,299,439,738,62,61,123,73,68,141,898,843,1741,357,485,842,8.1,8.1,8.1,64.3,59.1,61.7,59.1,54.3,56.7,46,50,96,17,41,58,210,268,478,96,183,279,361,174,535,1206,1220,2426,350,356,706,740,734,1474,716,756,1472
UCL115130,1410,1432,2842,252,148,400,125,186,311,42,27,69,56,21,77,475,382,857,863,984,1847,11.8,5.5,9.0,33.7,26.7,30.2,29.7,25.2,27.5,4,6,10,0,15,15,43,55,98,70,77,147,492,185,677,1303,1349,2652,212,185,397,938,962,1900,536,525,1061
UCL115131,1539,1700,3239,767,391,1158,140,386,526,51,60,111,60,72,132,1018,909,1927,446,728,1174,5.9,7.9,6.9,66.1,53.5,59.5,62.2,49.2,55.4,21,21,42,13,14,27,47,122,169,72,139,211,516,262,778,1598,1700,3298,305,288,593,1083,1155,2238,687,712,1399
UCL115132,1419,1581,3000,556,268,824,143,304,447,48,44,92,56,54,110,803,670,1473,561,846,1407,7.0,8.1,7.5,56.6,42.4,49.1,52.6,39.0,45.5,13,20,33,9,16,25,58,92,150,86,133,219,497,284,781,1450,1567,3017,283,306,589,974,1023,1997,635,718,1353
UCL115133,640,656,1296,235,139,374,91,141,232,18,25,43,23,16,39,367,321,688,238,295,533,6.3,5.0,5.7,57.4,49.0,53.2,53.8,46.6,50.2,19,11,30,12,17,29,73,102,175,43,72,115,201,77,278,591,606,1197,121,113,234,426,444,870,253,249,502
UCL115134,884,950,1834,206,105,311,82,146,228,22,17,39,27,14,41,337,282,619,510,634,1144,8.0,5.0,6.6,38.1,29.7,33.7,35.0,28.2,31.5,21,9,30,11,7,18,55,55,110,63,100,163,312,122,434,846,886,1732,135,139,274,548,588,1136,391,397,788
UCL115135,1531,1655,3186,623,279,902,136,371,507,47,38,85,53,34,87,859,722,1581,610,865,1475,6.2,4.7,5.5,56.1,43.6,49.6,52.7,41.5,46.9,14,9,23,8,18,26,62,128,190,43,73,116,413,234,647,1586,1649,3235,245,246,491,1175,1227,2402,540,574,1114
UCL115136,1091,1341,2432,390,209,599,120,286,406,35,42,77,44,43,87,589,580,1169,435,692,1127,7.5,7.4,7.4,53.9,43.3,48.0,49.9,40.1,44.5,11,8,19,15,8,23,51,103,154,42,75,117,294,205,499,1139,1334,2473,154,191,345,745,858,1603,473,603,1076
UCL115137,610,651,1261,370,171,541,53,194,247,28,27,55,14,22,36,465,414,879,123,216,339,3.0,5.3,4.1,76.4,63.6,69.8,74.1,60.2,66.9,10,12,22,3,15,18,31,60,91,33,53,86,237,122,359,720,745,1465,84,103,187,519,546,1065,221,245,466
UCL115138,1047,1118,2165,541,270,811,97,265,362,38,40,78,35,40,75,711,615,1326,264,429,693,4.9,6.5,5.7,67.9,55.1,61.3,64.6,51.5,57.8,17,17,34,10,11,21,53,105,158,58,117,175,368,174,542,1123,1165,2288,156,173,329,748,787,1535,435,460,895
UCL115139,892,954,1846,291,129,420,66,165,231,29,44,73,22,23,45,408,361,769,423,522,945,5.4,6.4,5.9,45.7,37.8,41.7,43.3,35.4,39.2,3,4,7,4,13,17,37,71,108,48,57,105,268,127,395,829,861,1690,148,148,296,560,572,1132,368,382,750
UCL115140,577,574,1151,259,112,371,44,115,159,23,16,39,24,26,50,350,269,619,192,279,471,6.9,9.7,8.1,60.6,46.9,53.7,56.4,42.3,49.4,3,3,6,7,8,15,29,44,73,12,30,42,158,99,257,567,577,1144,102,116,218,369,390,759,258,263,521
UCL115141,908,982,1890,204,140,344,111,183,294,17,21,38,27,24,51,359,368,727,518,577,1095,7.5,6.5,7.0,39.5,37.5,38.5,36.6,35.0,35.8,20,16,36,18,29,47,73,100,173,66,95,161,304,154,458,885,949,1834,126,115,241,632,664,1296,339,377,716
UCL115142,890,1017,1907,362,206,568,93,255,348,35,31,66,27,24,51,517,516,1033,326,448,774,5.2,4.7,4.9,58.1,50.8,54.2,55.1,48.5,51.5,22,19,41,8,19,27,51,72,123,35,90,125,247,165,412,921,1015,1936,148,176,324,638,683,1321,361,429,790
UCL115143,1055,1102,2157,283,170,453,120,207,327,22,23,45,44,21,65,469,421,890,554,645,1199,9.4,5.0,7.3,44.4,38.2,41.2,40.2,36.3,38.2,5,9,14,7,15,22,50,87,137,47,64,111,350,162,512,1040,1079,2119,169,169,338,720,729,1449,429,459,888
UCL115144,471,551,1022,129,89,218,58,101,159,19,19,38,18,16,34,224,225,449,233,308,541,8.0,7.1,7.6,47.6,40.9,44.0,43.7,38.0,40.6,11,8,19,5,12,17,52,73,125,44,54,98,135,89,224,459,520,979,76,111,187,281,315,596,232,284,516
UCL115145,1111,1258,2369,366,231,597,114,238,352,25,41,66,33,34,67,538,544,1082,448,592,1040,6.1,6.3,6.2,48.4,43.3,45.7,45.4,40.6,42.8,39,30,69,17,35,52,125,174,299,89,121,210,349,163,512,990,1099,2089,194,216,410,681,759,1440,438,510,948
UCL115146,586,631,1217,251,123,374,60,126,186,18,22,40,23,11,34,352,282,634,210,323,533,6.5,3.9,5.4,60.1,44.8,52.1,56.1,43.0,49.3,10,3,13,0,5,5,20,32,52,21,32,53,154,105,259,584,638,1222,108,101,209,425,467,892,219,227,446
UCL115147,617,576,1193,250,161,411,48,92,140,27,25,52,32,12,44,357,290,647,178,219,397,9.0,4.1,6.8,58.0,50.3,54.2,52.8,48.2,50.5,5,7,12,3,4,7,34,57,91,23,34,57,110,74,184,634,601,1235,92,115,207,422,384,806,227,238,465
UCL115148,429,424,853,236,117,353,45,111,156,23,19,42,12,9,21,316,256,572,96,158,254,3.8,3.5,3.7,73.5,60.4,67.0,70.7,58.3,64.5,3,8,11,3,9,12,20,38,58,18,37,55,165,64,229,482,440,922,41,59,100,352,346,698,144,134,278
UCL115149,725,697,1422,349,142,491,61,166,227,38,29,67,27,26,53,475,363,838,211,300,511,5.7,7.2,6.3,65.6,52.1,59.0,61.9,48.4,55.2,3,0,3,0,6,6,15,39,54,35,42,77,245,106,351,806,767,1573,89,92,181,563,527,1090,254,268,522
UCL115150,438,491,929,173,93,266,29,86,115,14,13,27,10,12,22,226,204,430,195,269,464,4.4,5.9,5.1,51.4,41.5,46.1,49.1,39.0,43.8,0,3,3,5,4,9,17,22,39,8,33,41,93,88,181,447,487,934,59,82,141,338,370,708,140,163,303
UCL115151,607,602,1209,273,122,395,30,115,145,26,25,51,28,28,56,357,290,647,218,282,500,7.8,9.7,8.7,58.9,48.2,53.6,54.3,43.5,48.9,0,5,5,3,7,10,28,43,71,15,22,37,103,66,169,570,603,1173,131,129,260,403,410,813,252,271,523
UCL115152,619,648,1267,310,144,454,39,130,169,23,20,43,40,34,74,412,328,740,161,283,444,9.7,10.4,10.0,66.7,50.6,58.5,60.2,45.4,52.6,4,5,9,0,8,8,26,43,69,19,35,54,136,96,232,643,632,1275,118,124,242,412,409,821,274,299,573
UCL115153,1665,1909,3574,521,331,852,148,321,469,59,56,115,120,74,194,848,782,1630,698,1002,1700,14.2,9.5,11.9,50.9,41.0,45.6,43.7,37.1,40.2,10,8,18,5,15,20,51,119,170,39,112,151,404,260,664,1709,1831,3540,324,344,668,1157,1263,2420,687,759,1446
UCL115154,518,522,1040,162,87,249,49,84,133,18,18,36,22,19,41,251,208,459,214,252,466,8.8,9.1,8.9,48.6,39.8,44.2,44.4,36.1,40.2,3,3,6,3,3,6,14,36,50,15,33,48,113,54,167,478,490,968,84,82,166,331,342,673,194,198,392
UCL115155,594,585,1179,174,70,244,58,83,141,27,17,44,30,19,49,289,189,478,280,378,658,10.4,10.1,10.3,48.7,32.4,40.6,43.7,29.1,36.4,0,9,9,0,6,6,10,24,34,11,17,28,135,77,212,582,554,1136,109,118,227,442,410,852,216,224,440
UCL115156,1004,1107,2111,519,229,748,94,255,349,44,44,88,20,22,42,677,550,1227,287,519,806,3.0,4.0,3.4,67.5,49.7,58.2,65.5,47.7,56.2,11,3,14,8,14,22,52,84,136,40,50,90,264,184,448,1019,1137,2156,188,176,364,685,801,1486,418,429,847
UCL115157,807,801,1608,446,227,673,74,244,318,33,29,62,28,17,45,581,517,1098,176,238,414,4.8,3.3,4.1,71.9,64.5,68.2,68.4,62.3,65.4,13,14,27,4,14,18,40,68,108,58,81,139,279,130,409,882,859,1741,85,86,171,668,632,1300,253,261,514
UCL115158,1670,1927,3597,584,303,887,162,409,571,64,37,101,83,69,152,893,818,1711,685,1020,1705,9.3,8.4,8.9,53.5,42.5,47.6,48.5,38.9,43.4,9,6,15,10,18,28,62,112,174,50,130,180,444,335,779,1743,1934,3677,283,318,601,1243,1335,2578,648,778,1426
UCL115159,764,891,1655,340,182,522,86,275,361,29,32,61,27,24,51,482,513,995,237,336,573,5.6,4.7,5.1,63.2,57.5,60.1,59.6,54.8,57.0,12,24,36,17,20,37,78,117,195,56,82,138,252,154,406,808,880,1688,121,161,282,544,590,1134,327,404,731
UCL115160,1889,2008,3897,564,324,888,259,430,689,60,67,127,126,61,187,1009,882,1891,796,1051,1847,12.5,6.9,9.9,53.4,43.9,48.5,46.7,40.9,43.7,18,21,39,16,20,36,132,165,297,108,159,267,491,248,739,1843,1928,3771,358,378,736,1236,1268,2504,861,905,1766
UCL115161,606,658,1264,269,112,381,80,169,249,25,19,44,20,17,37,394,317,711,175,257,432,5.1,5.4,5.2,64.9,48.2,56.2,61.6,45.6,53.3,6,5,11,4,3,7,21,33,54,23,51,74,229,90,319,666,704,1370,86,90,176,482,513,995,221,228,449
UCL115162,428,433,861,207,77,284,36,114,150,19,20,39,11,6,17,273,217,490,144,196,340,4.0,2.8,3.5,63.6,50.2,56.9,61.1,48.8,54.9,3,0,3,0,0,0,17,42,59,28,33,61,152,66,218,468,455,923,51,46,97,295,297,592,193,178,371
UCL115163,382,391,773,216,82,298,35,95,130,16,12,28,7,15,22,274,204,478,86,153,239,2.6,7.4,4.6,71.7,52.0,61.8,69.9,48.2,58.9,0,4,4,0,4,4,18,28,46,9,29,38,102,57,159,436,425,861,56,44,100,327,331,658,134,117,251
UCL121001,339,345,684,162,71,233,19,78,97,11,10,21,10,10,20,202,169,371,125,159,284,5.0,5.9,5.4,59.6,49.1,54.3,56.6,46.2,51.4,3,0,3,6,0,6,10,20,30,10,25,35,81,52,133,372,365,737,45,53,98,287,263,550,106,122,228
UCL121002,300,304,604,100,47,147,21,47,68,13,8,21,11,5,16,145,107,252,130,177,307,7.6,4.7,6.3,48.7,35.0,41.7,45.0,33.3,39.1,3,0,3,0,3,3,7,14,21,0,16,16,58,32,90,325,305,630,43,37,80,251,221,472,83,97,180
UCL121003,261,251,512,64,36,100,41,55,96,8,10,18,10,8,18,123,109,232,130,129,259,8.1,7.3,7.8,46.9,43.3,45.1,43.1,40.1,41.6,10,3,13,4,9,13,26,37,63,19,27,46,102,29,131,269,261,530,23,23,46,208,195,403,74,68,142
UCL121004,219,235,454,87,55,142,36,62,98,3,9,12,6,6,12,132,132,264,80,100,180,4.5,4.5,4.5,60.6,56.2,58.3,57.8,53.6,55.6,4,3,7,5,3,8,6,26,32,9,25,34,73,39,112,224,256,480,36,36,72,178,201,379,76,76,152
UCL121005,236,216,452,120,66,186,24,55,79,8,6,14,3,8,11,155,135,290,62,65,127,1.9,5.9,3.8,66.0,62.5,64.3,64.7,58.8,61.9,7,5,12,0,6,6,14,22,36,16,21,37,84,43,127,246,228,474,26,21,47,193,177,370,67,62,129
UCL121006,237,236,473,73,35,108,25,42,67,8,14,22,9,12,21,115,103,218,115,130,245,7.8,11.7,9.6,48.3,43.5,45.9,44.5,38.4,41.5,0,4,4,6,6,12,11,19,30,13,23,36,108,43,151,236,249,485,30,27,57,182,183,365,73,79,152
UCL121007,349,358,707,161,106,267,47,82,129,8,15,23,13,3,16,229,206,435,99,143,242,5.7,1.5,3.7,65.2,57.7,61.4,61.5,56.9,59.2,4,8,12,0,7,7,16,27,43,21,30,51,134,71,205,358,345,703,71,92,163,243,219,462,144,178,322
UCL121008,370,393,763,161,69,230,23,77,100,25,10,35,6,11,17,215,167,382,132,201,333,2.8,6.6,4.5,58.4,42.4,50.1,56.8,39.6,47.9,3,3,6,0,0,0,15,22,37,7,22,29,90,51,141,378,401,779,55,53,108,280,287,567,134,141,275
UCL121009,210,221,431,46,30,76,14,37,51,5,6,11,14,11,25,79,84,163,122,133,255,17.7,13.1,15.3,37.4,38.2,37.8,30.8,33.2,32.0,0,3,3,0,0,0,6,10,16,3,10,13,22,23,45,276,270,546,32,32,64,217,212,429,56,67,123
UCL121010,316,342,658,118,46,164,22,48,70,13,9,22,16,21,37,169,124,293,132,196,328,9.5,16.9,12.6,53.8,36.0,44.5,48.7,29.9,38.9,0,0,0,0,4,4,5,17,22,13,13,26,67,44,111,329,353,682,70,63,133,215,218,433,160,166,326
UCL121011,345,347,692,212,88,300,45,125,170,8,17,25,4,9,13,269,239,508,65,100,165,1.5,3.8,2.6,78.0,69.1,73.5,76.8,66.5,71.6,8,6,14,8,9,17,37,50,87,28,33,61,112,54,166,390,387,777,24,30,54,304,321,625,89,79,168
UCL121012,329,349,678,102,88,190,31,45,76,15,8,23,23,23,46,171,164,335,139,164,303,13.5,14.0,13.7,51.8,46.7,49.2,44.8,40.2,42.4,3,3,6,0,3,3,11,26,37,8,19,27,47,30,77,352,375,727,65,58,123,244,264,508,119,128,247
UCL121013,300,296,596,148,81,229,37,76,113,12,14,26,9,9,18,206,180,386,81,106,187,4.4,5.0,4.7,68.9,60.6,64.8,65.9,57.6,61.7,14,21,35,3,11,14,32,43,75,24,44,68,98,27,125,321,304,625,43,42,85,232,223,455,108,108,216
