UCL_CODE_2016,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
UCL122040,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,10,0,4,6,3,0,0,3,0,0,10,3,0,5,0,0,0,0,0,0,12,0,0,3,3,0,3,0,0,0,17,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,23,5,0,4,7,7,0,55,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,14,3,6,0,0,5,0,0,0,0,19,0,3,0,0,3,3,0,0,0,15,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,3,8,13,13,0,7,0,72
UCL122041,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,3,5,0,13,3,3,3,0,0,0,3,0,0,13,0,0,0,0,3,0,3,3,0,18,3,0,3,0,0,0,4,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,20,0,0,0,16,15,0,67,0,0,0,0,0,7,0,4,0,10,0,0,0,4,0,0,0,0,0,7,0,3,0,3,0,3,0,0,0,8,0,0,0,5,3,0,0,3,0,15,0,0,0,3,3,3,0,3,0,16,0,3,0,5,0,0,0,0,0,15,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,21,9,14,0,13,0,75
UCL122042,0,0,3,0,0,0,0,3,0,5,0,0,3,0,0,0,0,3,0,6,0,3,3,0,0,0,0,7,0,18,0,3,3,3,0,3,3,4,0,15,0,0,8,0,0,0,5,0,0,17,4,3,6,3,0,3,4,4,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,23,12,3,7,11,20,0,100,0,0,0,0,0,5,0,3,0,5,0,0,0,0,0,0,0,3,0,7,3,0,0,3,3,0,0,0,0,11,0,3,0,0,3,0,0,0,0,12,4,3,0,8,9,3,0,0,0,21,3,9,0,3,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,24,19,11,0,7,0,79
UCL122043,0,0,6,0,0,0,0,5,0,14,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,3,0,0,9,0,3,8,0,0,0,3,0,0,24,4,3,3,0,0,0,3,0,0,16,0,0,7,0,0,0,7,4,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,29,3,5,3,13,9,0,80,0,0,0,0,0,0,0,0,0,6,0,0,0,7,3,0,0,0,0,7,0,0,0,0,0,0,0,3,0,5,3,0,0,4,10,0,0,0,0,16,5,4,0,3,4,0,3,3,0,16,0,3,0,3,9,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,14,19,3,3,9,0,72
UCL122044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,0,0,4,0,0,10,0,0,8,0,0,0,3,4,0,17,0,0,4,0,0,0,0,0,0,8,3,4,3,0,0,0,3,3,0,16,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,21,7,0,3,10,17,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,3,0,0,0,0,6,0,3,0,0,0,0,0,4,0,7,4,6,0,0,4,0,0,0,0,17,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,3,10,3,0,7,0,46
UCL122045,0,0,0,0,0,3,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,5,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,3,10,3,0,35,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,7,0,7,0,26
UCL122046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,5,0,16,4,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,3,5,0,10,0,0,3,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,3,4,0,12,15,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,9,0,3,0,4,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,4,0,0,5,0,32
UCL122047,0,0,4,0,0,0,0,3,0,4,0,0,6,0,0,0,0,0,0,5,3,0,0,0,0,0,0,3,0,7,0,0,3,0,0,0,0,3,0,12,3,5,5,0,0,0,0,7,0,22,4,0,12,0,0,5,3,3,0,21,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,33,3,4,4,0,12,0,76,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,6,3,0,3,3,0,0,0,21,3,11,0,0,3,5,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,7,6,14,9,0,9,3,62
UCL122048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,3,3,0,0,0,0,3,0,12,8,9,3,0,0,0,0,0,0,16,5,3,0,0,0,0,0,0,0,13,3,5,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,10,3,0,0,0,10,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,13,7,11,0,3,0,0,0,0,0,18,3,6,0,3,7,0,0,0,0,17,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,0,12,11,3,0,3,0,64
UCL122049,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,17,4,0,3,0,5,3,35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,3,0,0,0,10,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,7,5,7,0,3,0,39
UCL122050,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,4,5,0,11,0,0,0,0,0,0,0,3,0,14,3,0,3,0,0,0,3,8,0,21,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,7,13,0,4,0,15,15,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,5,0,0,4,0,11,0,3,3,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,14,9,3,5,3,0,48
UCL122051,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,4,0,0,0,4,4,0,12,0,0,0,0,0,0,0,0,0,8,3,0,4,0,0,0,3,3,0,12,0,0,3,0,0,0,3,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,16,14,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,13,0,0,0,3,0,34
UCL122052,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,7,3,3,0,3,0,0,0,0,0,12,6,11,3,0,0,0,0,0,0,23,5,3,3,0,3,0,3,4,0,27,0,3,9,0,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,18,7,3,4,9,12,0,86,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,14,6,15,0,6,0,0,0,0,0,31,3,5,3,3,7,3,0,3,0,27,3,7,0,0,0,0,0,6,0,24,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,4,19,10,12,0,9,0,106
UCL122053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,3,0,0,3,0,0,0,0,0,9,5,4,3,0,0,0,0,0,0,17,6,0,3,0,0,0,0,4,0,15,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,12,3,0,4,0,3,0,51,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,15,3,3,0,5,0,4,0,0,0,15,0,6,0,3,0,3,0,0,0,12,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,5,9,5,8,0,0,0,49
UCL122054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,6,6,0,18,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,4,6,0,0,13,13,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,10,0,3,0,7,6,0,0,0,0,17,3,4,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,11,8,4,0,5,0,45
UCL122055,0,0,0,0,0,3,0,4,0,7,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,6,3,5,3,0,0,0,0,0,0,17,8,3,3,0,0,0,3,3,0,21,5,4,3,0,0,0,0,0,0,16,3,3,0,0,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,21,23,3,3,3,7,9,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,3,3,0,0,0,0,3,0,14,4,10,3,0,9,0,0,0,0,24,5,9,0,0,9,3,0,0,0,25,3,6,0,0,3,3,0,0,0,16,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,31,8,8,27,9,0,3,0,95
UCL122056,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,9,7,3,0,0,0,3,3,0,0,14,0,0,0,0,0,0,3,0,4,8,3,0,0,0,0,3,6,0,0,13,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,12,3,4,7,14,5,5,60,0,0,0,0,0,4,0,3,0,7,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,3,3,0,0,3,0,0,0,0,12,0,0,0,3,4,0,0,5,0,11,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,8,11,5,0,14,0,56
UCL122057,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,7,0,0,3,3,0,3,0,0,0,12,0,0,3,0,0,0,0,4,0,13,4,3,3,0,4,0,5,0,0,23,0,3,3,0,0,0,0,0,0,16,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,15,10,3,7,7,10,0,70,0,0,0,3,0,0,0,4,0,10,0,0,0,5,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,10,0,3,0,3,0,0,0,0,0,4,3,5,0,0,3,3,0,3,0,15,3,4,0,0,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,3,15,7,6,0,6,0,67
UCL122058,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,4,3,0,13,0,0,9,0,3,0,0,3,0,17,3,0,4,0,0,0,3,3,0,15,3,3,6,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,21,3,3,6,13,19,7,78,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,11,10,8,3,4,0,49
UCL122059,0,0,4,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,3,4,0,12,0,3,6,0,0,0,3,0,0,17,3,0,9,3,3,0,0,3,0,22,3,3,4,3,0,3,6,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,36,9,8,5,6,22,0,107,0,0,0,0,0,3,0,0,0,10,0,0,0,0,4,4,0,0,0,6,0,4,0,0,3,3,0,0,0,19,8,3,0,0,7,0,0,0,0,18,0,7,0,9,3,3,0,4,0,29,0,5,4,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,4,16,20,13,0,9,0,104
UCL122060,0,0,0,0,0,0,0,5,0,9,0,0,7,0,0,4,0,3,0,14,0,0,8,0,0,0,3,9,3,25,0,0,3,0,0,3,3,3,0,12,0,0,3,0,0,0,3,3,0,9,0,0,7,3,0,0,3,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,5,0,9,10,27,5,84,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,4,0,0,0,3,0,3,0,0,3,3,0,0,0,15,0,0,0,4,4,0,0,0,0,17,0,7,0,4,6,0,0,3,0,21,3,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,10,15,15,0,10,0,69
UCL122061,0,0,0,0,0,0,0,5,0,6,0,0,3,0,0,0,0,0,0,5,0,0,5,3,0,0,0,3,0,14,0,0,6,0,0,0,3,3,0,16,0,0,5,3,0,0,3,5,0,16,3,0,4,0,0,3,4,3,0,18,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,27,12,4,10,10,18,0,86,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,8,0,0,3,0,0,0,0,14,0,7,0,0,3,3,0,4,0,16,0,3,0,3,4,4,0,5,0,21,0,4,0,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,3,12,14,16,0,12,0,80
UCL122062,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,25
UCL122063,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,4,0,8,0,0,0,0,0,0,3,8,0,16,0,0,0,0,0,0,4,5,0,12,5,0,5,0,0,0,7,3,3,23,0,0,0,0,0,0,5,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,0,7,3,0,0,27,25,3,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,12,0,0,0,3,0,3,0,4,0,16,4,0,0,0,6,0,3,3,0,18,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,5,15,3,3,14,0,62
UCL122064,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,5,3,0,7,0,0,0,3,3,0,15,3,0,3,0,0,0,3,3,0,14,0,0,6,0,0,0,3,6,0,9,3,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,23,3,0,3,14,16,3,70,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,3,0,14,3,0,0,3,0,0,3,4,0,12,0,0,0,5,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,16,12,8,6,13,0,55
UCL122065,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,4,3,0,3,0,0,0,3,4,0,13,3,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,8,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,0,0,0,0,11,0,0,0,4,3,0,0,0,0,5,0,0,0,3,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,10,0,0,5,0,41
UCL122066,0,0,0,3,0,0,0,4,0,6,0,0,4,0,0,0,0,0,0,10,0,4,7,0,0,0,0,3,0,24,4,9,3,0,4,4,0,3,0,32,6,12,6,3,3,0,5,0,0,36,3,4,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,24,10,9,3,5,9,0,124,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,0,3,3,3,3,0,0,0,0,14,9,22,0,0,13,0,0,0,0,48,8,10,0,3,9,0,0,0,0,40,3,6,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,45,8,12,32,0,3,5,0,130
UCL122067,0,0,0,0,0,6,0,4,0,6,0,0,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,5,0,3,4,0,0,3,0,0,0,16,6,4,7,3,0,0,0,3,0,28,3,3,4,0,0,0,0,3,0,17,0,3,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,28,6,0,8,4,11,0,94,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,6,0,0,0,0,0,0,0,6,3,4,3,3,5,0,0,0,0,20,3,9,0,0,7,0,0,3,0,24,0,11,0,0,9,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,6,9,27,9,0,7,0,86
