UCL_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
UCL115158,0,0,10,18,3,22,0,23,0,82,16,10,22,21,9,21,3,43,3,147,82,42,62,35,22,22,15,140,15,433,81,49,34,29,44,24,19,76,4,366,95,55,35,44,41,17,22,60,7,379,56,45,50,49,52,28,24,60,3,366,20,13,5,3,5,3,4,16,0,67,0,3,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,5,362,221,214,199,179,133,97,420,32,1858
UCL115159,0,0,11,5,3,18,0,11,0,52,0,4,20,8,7,10,3,22,0,74,16,9,24,13,14,6,9,6,3,104,26,17,23,18,16,7,21,17,3,148,23,17,24,17,27,13,20,29,3,183,10,17,19,10,13,16,10,18,0,112,0,4,4,3,4,0,3,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,73,121,69,83,78,76,102,12,697
UCL115160,0,0,10,3,0,11,0,5,0,28,3,0,9,3,3,15,3,12,0,49,4,17,22,6,10,4,3,9,0,73,15,19,23,12,11,4,6,12,0,102,18,18,19,5,20,15,18,17,0,126,13,13,12,9,16,9,5,7,3,85,8,4,0,0,3,3,0,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,60,71,93,50,57,65,44,59,5,496
UCL115161,0,0,7,4,3,18,0,3,0,29,0,3,8,3,3,5,0,9,3,36,7,4,20,6,5,10,3,25,0,92,15,17,15,7,16,6,10,19,0,104,6,14,15,10,16,9,12,18,3,113,8,6,9,7,7,10,9,22,3,80,3,0,3,0,4,0,4,6,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,80,39,58,55,43,98,13,474
UCL121001,0,0,0,0,0,4,0,3,0,13,0,0,8,5,0,0,3,4,0,19,4,7,11,13,4,3,12,9,0,55,4,10,11,12,13,8,7,10,3,75,8,6,11,5,9,9,18,7,0,78,5,8,12,7,8,0,12,8,0,65,4,0,4,0,5,0,7,0,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,30,34,53,42,39,23,60,42,7,326
UCL121002,0,0,3,0,0,0,0,0,0,3,0,3,3,4,4,0,0,4,0,16,0,11,3,7,3,0,4,10,0,45,3,0,0,8,0,0,3,4,3,27,9,6,7,4,4,0,5,10,0,48,8,0,3,4,5,4,3,13,4,39,3,0,0,0,4,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,29,16,25,12,10,15,37,10,191
UCL121003,0,0,0,5,0,5,0,5,0,13,0,3,5,0,0,0,0,5,0,14,5,11,9,3,3,4,0,3,0,40,3,7,11,4,6,0,0,0,0,34,10,16,4,10,10,4,3,9,0,68,8,17,13,3,10,7,0,7,0,66,3,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,32,52,44,25,26,30,5,25,3,246
UCL121004,0,0,4,0,0,3,0,0,0,12,0,0,3,7,0,4,0,3,0,21,3,3,3,3,4,0,3,3,0,24,9,8,9,5,9,5,0,5,0,52,3,10,12,7,12,5,8,7,3,64,7,11,15,11,9,4,0,0,3,58,9,3,0,0,6,0,0,3,0,17,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,32,48,30,41,21,15,27,3,245
UCL121005,0,0,9,3,3,0,0,5,0,20,3,4,8,0,3,3,0,0,0,24,4,10,11,5,10,4,4,3,0,59,8,4,16,3,7,0,0,3,5,51,5,17,13,10,17,0,4,4,0,77,14,8,6,8,8,5,5,3,0,60,3,5,3,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,71,29,47,16,24,28,8,302
UCL121006,0,0,0,3,0,0,0,3,0,9,3,0,9,3,7,3,0,0,0,19,4,5,17,0,7,0,0,6,0,31,0,3,7,5,3,5,0,0,0,27,3,11,14,10,10,3,0,5,3,57,12,7,11,6,5,4,0,9,0,51,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,52,24,26,17,4,25,4,209
UCL121007,0,0,3,4,0,4,0,9,0,14,0,0,9,0,3,7,3,7,0,33,10,5,19,11,7,12,8,16,0,79,13,13,11,8,16,8,3,15,3,94,16,23,13,21,21,9,7,9,0,116,12,12,16,16,11,11,11,12,0,95,0,3,0,3,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,72,74,49,42,31,62,5,453
UCL121008,0,0,0,3,0,7,0,4,0,12,3,0,5,3,0,0,3,9,0,29,0,8,6,8,5,0,5,5,0,41,3,10,7,9,9,3,10,7,0,56,7,6,8,13,5,10,9,6,3,77,12,9,11,4,6,4,15,9,0,70,10,3,5,3,0,6,3,0,0,25,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,42,34,47,36,35,26,45,43,7,322
UCL121009,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,3,0,3,0,13,0,9,5,6,0,0,0,6,0,26,0,0,0,0,3,4,4,3,0,18,3,0,0,8,0,0,6,5,0,31,0,7,0,4,0,4,5,7,0,27,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,10,33,3,10,20,31,4,122
UCL121010,0,0,0,0,3,5,0,8,0,20,4,0,7,5,0,3,3,6,0,30,0,3,11,4,3,0,10,7,0,39,7,12,11,10,3,4,18,11,0,70,9,4,16,5,4,0,15,11,0,65,3,3,8,0,3,0,15,6,0,46,0,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,26,50,22,25,13,66,54,0,282
UCL121011,0,0,3,4,0,7,0,5,0,22,0,0,3,12,0,0,0,8,3,20,0,5,11,13,7,3,0,6,0,39,3,3,8,13,5,7,3,4,0,46,3,10,4,14,10,7,6,9,0,62,4,3,8,10,3,0,7,3,0,32,3,5,3,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,36,63,19,29,13,38,4,237
UCL121012,3,0,6,4,4,14,0,3,0,37,0,4,12,8,4,4,3,10,0,41,6,11,10,3,8,0,5,4,0,52,3,18,13,9,4,3,5,0,0,53,28,27,20,7,21,11,20,12,4,154,15,20,26,3,24,6,10,5,4,117,3,0,0,0,4,3,7,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,86,81,39,66,42,54,33,8,473
UCL121013,0,0,0,0,0,0,0,0,0,8,0,3,8,3,0,0,3,0,0,18,0,21,5,19,8,0,0,9,0,58,8,8,4,10,3,0,4,0,0,43,14,11,7,8,7,0,7,4,3,54,6,9,3,4,3,4,5,10,3,45,3,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,53,23,57,21,11,13,30,10,240
UCL121014,0,0,4,6,3,9,0,3,0,19,3,4,12,6,3,6,0,3,0,39,5,12,5,0,5,0,0,4,3,36,17,19,9,10,7,3,3,4,3,69,25,31,15,6,20,4,0,9,0,105,14,22,8,10,18,8,3,9,9,94,3,6,7,4,5,0,0,5,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,94,56,34,55,27,9,29,11,396
UCL121015,0,0,3,3,0,3,0,3,0,17,0,0,5,3,0,0,0,0,0,17,0,3,9,6,7,3,3,11,0,33,7,9,6,3,4,5,0,0,3,36,8,10,18,6,16,5,3,7,0,75,3,11,8,8,9,0,10,9,3,60,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,39,51,26,34,14,20,34,8,248
UCL121016,0,0,0,3,3,11,0,3,0,20,0,3,13,8,6,6,3,7,0,36,8,7,23,14,3,5,5,3,0,74,6,4,25,6,13,3,7,17,3,84,0,6,16,9,11,4,12,10,3,71,6,7,11,4,9,3,11,8,0,52,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,89,40,42,32,38,52,3,342
UCL121017,0,0,5,4,0,9,0,0,0,16,0,0,4,0,0,5,5,0,0,16,4,13,3,6,5,0,0,3,0,34,7,28,9,6,9,3,3,3,0,62,17,31,12,5,14,0,6,3,0,94,14,22,15,6,17,8,3,0,0,82,7,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,97,47,33,42,19,18,21,0,324
UCL121018,3,0,0,0,0,9,0,0,0,18,0,0,7,0,0,7,0,0,0,16,5,3,4,4,3,4,0,3,0,31,6,17,7,4,8,0,0,4,0,50,9,26,13,9,14,3,7,10,0,85,4,17,10,4,5,4,0,3,0,53,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,71,35,25,30,20,7,26,0,256
UCL121019,0,0,7,8,0,0,0,3,0,14,0,3,3,3,0,0,0,7,0,16,12,4,13,8,4,0,3,9,0,57,15,9,8,7,10,5,4,8,0,58,10,13,3,8,8,4,7,7,3,68,13,5,3,3,4,3,10,6,3,49,4,5,3,0,5,0,3,4,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,50,40,41,40,26,17,26,48,4,290
UCL121020,0,0,8,0,0,3,0,4,0,14,0,0,11,0,0,0,0,3,0,20,0,8,8,4,4,0,3,3,0,37,3,12,3,7,8,3,5,5,0,48,7,7,10,7,9,9,7,9,0,67,10,8,6,10,9,12,6,9,0,65,6,3,0,0,3,0,3,0,0,13,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,30,41,44,32,28,26,27,44,5,274
UCL121021,0,0,4,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,6,0,17,3,0,7,0,3,3,0,3,0,22,0,5,6,0,3,7,0,4,0,28,0,3,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,25,7,9,11,4,18,4,93
UCL121022,0,0,4,3,0,7,0,0,0,17,0,3,4,3,9,3,3,3,0,31,0,0,9,4,8,3,10,4,0,40,9,9,17,16,6,3,6,6,0,70,12,7,18,9,7,3,11,20,4,86,7,7,11,11,9,8,11,16,0,79,0,4,0,0,3,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,58,49,40,30,41,59,7,348
UCL121023,0,0,0,3,0,10,0,3,0,17,0,0,0,0,0,3,0,4,0,18,0,0,4,5,6,6,3,0,0,35,0,0,12,10,4,8,11,5,0,48,0,0,5,3,7,3,6,3,3,26,4,3,3,13,3,6,6,0,0,39,0,3,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,27,33,23,38,30,19,3,188
UCL121024,0,0,6,7,0,7,0,0,3,17,0,3,9,5,0,3,0,0,0,18,6,14,11,8,3,3,0,0,0,52,8,18,17,9,8,4,0,3,0,72,10,30,9,14,11,7,0,3,3,88,8,11,12,3,5,3,3,3,0,51,0,4,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,45,76,59,52,37,21,9,15,3,318
UCL121025,0,0,0,7,0,6,0,3,0,24,0,3,6,5,0,3,0,5,0,24,3,18,8,7,0,3,0,3,3,49,8,17,7,12,8,8,3,11,0,66,7,19,11,15,18,3,3,13,3,86,16,35,21,8,5,14,3,5,0,108,3,8,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,104,50,58,38,37,13,37,7,377
UCL121026,0,0,3,3,0,9,0,0,0,16,0,0,0,4,0,3,0,6,0,18,0,3,11,8,3,4,3,3,3,38,5,13,7,12,8,6,3,11,0,57,4,23,11,6,5,10,0,4,3,65,4,13,9,9,8,6,0,5,0,54,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,39,38,23,31,11,28,10,256
UCL121027,0,0,0,4,0,13,0,9,0,34,0,0,4,4,0,8,0,3,0,27,3,15,16,5,13,0,3,3,0,60,12,39,21,16,14,6,0,12,0,121,28,35,11,16,20,14,3,3,3,132,8,25,12,7,15,7,3,10,5,90,6,5,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,118,65,59,61,57,13,43,10,474
UCL121028,0,0,3,3,0,0,0,3,0,16,0,0,5,3,0,0,0,0,0,8,5,6,12,0,5,3,3,6,0,35,4,7,6,8,0,5,0,3,0,41,4,19,9,8,12,3,7,5,0,55,6,4,10,3,14,3,3,3,0,55,0,5,0,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,45,43,25,30,16,15,25,0,222
UCL121029,0,0,4,0,0,6,0,3,0,13,0,0,14,3,3,3,0,5,0,29,6,6,13,9,5,0,8,9,3,54,0,4,3,3,3,4,0,15,0,38,5,4,7,3,5,3,14,11,0,48,5,8,3,5,0,3,16,6,0,48,0,0,0,0,0,0,4,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,41,29,13,16,46,50,7,246
UCL121030,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,7,0,10,3,3,0,0,0,0,0,5,0,12,4,3,3,4,0,0,0,4,0,17,4,4,0,5,9,0,4,5,3,33,0,3,7,3,7,0,4,3,0,24,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,8,19,18,3,12,17,9,104
UCL121031,0,0,4,0,0,3,0,3,0,15,6,0,13,8,3,0,0,10,0,40,6,3,13,13,3,4,8,24,0,74,7,14,7,15,13,7,12,14,6,79,12,5,7,11,13,4,11,26,0,92,8,5,0,0,12,4,12,18,3,74,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,40,26,49,44,41,18,51,93,12,373
UCL121032,0,0,4,3,0,10,3,10,0,21,0,3,3,3,0,5,0,7,0,23,3,5,9,5,4,7,0,3,0,30,6,15,8,14,7,4,4,3,5,65,9,16,16,14,11,9,3,3,0,90,6,33,16,14,15,5,4,14,0,107,3,11,0,0,6,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,85,59,49,49,36,22,39,6,369
UCL121033,0,0,0,3,0,3,0,4,0,10,3,0,3,4,0,3,0,3,0,18,0,4,3,5,0,3,4,6,0,31,3,5,4,4,4,7,3,10,0,33,14,3,3,9,8,4,0,9,0,55,4,8,7,6,6,0,4,8,4,53,4,0,0,0,6,0,0,3,0,23,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,37,23,22,32,24,20,22,49,9,237
UCL121034,0,0,0,0,3,12,0,0,0,13,0,0,4,11,3,4,0,4,0,30,3,8,12,7,0,3,3,5,0,54,15,21,11,9,16,7,0,0,0,83,19,17,13,9,6,10,0,4,3,91,16,14,3,9,7,12,0,3,0,59,0,3,3,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,66,45,51,43,52,8,22,3,347
UCL121035,0,0,5,3,0,8,0,9,0,23,0,0,7,11,0,4,5,4,0,32,3,3,21,13,15,9,6,4,0,71,4,8,10,15,9,3,13,6,0,75,15,11,13,10,15,3,13,11,3,102,12,7,9,8,8,3,19,3,3,70,3,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,63,61,49,36,57,40,4,381
UCL121036,0,0,0,3,4,15,0,7,0,28,0,3,3,5,3,3,0,0,0,22,3,7,7,11,4,6,3,4,0,45,18,18,20,7,13,0,4,7,3,95,23,22,21,13,13,12,6,6,0,122,15,21,5,15,12,7,7,5,0,82,0,0,0,0,3,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,69,58,49,63,50,30,36,3,417
UCL121037,0,0,3,6,0,4,0,3,0,17,0,0,5,6,0,0,5,4,0,21,0,6,12,3,4,3,3,3,0,41,8,17,11,7,8,9,0,13,3,73,4,16,18,5,13,3,0,6,0,80,6,17,7,3,13,7,0,7,3,64,0,4,4,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,64,35,36,29,8,37,8,299
UCL121038,0,0,3,3,0,0,0,0,0,7,0,3,3,3,0,0,0,0,0,16,6,0,13,3,0,0,0,3,0,30,5,4,5,3,4,0,4,8,0,34,0,3,8,9,6,4,6,9,5,53,10,5,4,3,6,3,3,10,0,42,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,39,25,15,11,21,30,4,190
UCL121039,0,0,6,0,0,4,0,0,0,8,0,3,4,0,6,0,3,4,0,25,0,3,5,3,3,0,6,11,0,32,12,9,5,3,3,0,3,7,3,39,7,0,7,4,3,0,3,9,3,30,12,0,8,8,9,4,6,16,3,55,3,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,14,26,19,22,8,16,46,6,201
UCL121040,0,0,0,3,0,0,0,0,0,10,4,0,0,3,0,0,0,0,0,7,4,8,11,9,6,3,0,3,3,47,11,11,11,5,6,0,4,3,0,56,18,22,9,13,11,0,0,6,0,76,13,16,3,5,3,0,3,0,0,44,0,3,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,59,37,26,27,17,5,12,3,250
UCL121041,0,0,4,0,0,18,0,6,0,34,0,0,3,3,0,3,0,0,0,14,4,8,4,4,0,0,0,3,0,24,5,20,9,3,12,3,0,0,0,56,14,29,14,12,10,4,3,3,3,94,3,9,4,7,13,3,0,3,0,53,5,7,0,0,0,0,0,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,68,46,30,42,31,6,19,7,292
UCL121042,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,11,3,6,6,3,8,0,3,4,0,33,0,3,7,3,6,0,3,5,0,26,8,9,8,0,11,3,4,3,0,50,0,0,5,8,3,3,5,6,0,30,3,0,3,3,0,3,0,0,0,17,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,15,24,37,19,21,9,19,25,5,177
UCL121043,0,0,0,3,0,4,0,5,0,14,0,7,7,9,3,4,0,3,0,37,4,22,8,9,0,4,0,0,0,44,3,11,0,6,0,0,0,3,0,45,17,18,7,4,8,3,0,4,0,55,13,13,7,5,10,4,0,4,0,60,4,4,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,49,82,28,38,27,19,7,21,3,273
UCL121044,0,0,6,8,0,4,0,5,0,19,0,3,7,7,3,3,0,0,0,25,13,20,9,3,5,4,0,3,0,53,23,18,12,3,10,6,3,0,0,79,10,19,22,0,16,5,8,3,0,80,13,12,7,3,9,3,3,7,0,62,3,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,77,67,25,47,26,15,22,3,336
UCL121045,0,0,4,0,0,4,0,4,0,11,0,0,6,0,0,3,0,0,0,10,3,4,3,3,7,3,0,6,0,23,0,14,4,3,6,3,0,3,0,38,3,6,6,5,6,7,0,11,0,50,0,9,6,4,9,7,4,6,0,58,0,3,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,33,26,30,30,7,32,0,202
UCL121046,0,0,4,4,0,0,0,3,0,15,0,3,0,3,3,0,0,4,0,19,3,14,9,9,5,0,9,3,0,45,8,13,7,3,11,3,3,0,3,58,5,7,8,6,11,3,9,4,0,60,6,7,5,6,5,0,3,0,0,36,3,3,0,0,10,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,48,32,36,43,12,26,18,3,247
UCL121047,0,0,7,4,0,13,0,0,0,24,0,0,9,5,0,0,0,3,0,17,4,3,3,4,3,5,0,3,0,30,10,17,16,7,9,9,0,7,0,67,14,15,11,8,4,7,5,3,0,72,9,23,6,8,10,0,4,8,0,61,3,6,0,0,0,0,3,0,3,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,37,60,45,44,34,32,13,24,4,299
UCL121048,0,0,3,3,0,13,0,7,0,21,0,0,10,6,0,8,0,6,0,26,8,8,13,4,7,10,4,22,0,75,9,16,14,3,12,3,8,6,0,72,6,0,10,4,12,3,11,11,0,61,8,7,7,3,8,11,8,6,3,55,0,5,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,48,22,44,39,35,64,5,331
UCL121049,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,8,0,6,6,0,0,0,0,3,0,13,3,3,3,0,0,3,0,3,0,25,0,0,9,4,6,3,3,11,0,35,3,12,6,3,7,3,4,5,0,45,0,3,3,0,6,4,0,0,0,16,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,15,24,22,14,24,19,14,30,4,152
UCL121050,0,0,0,4,0,5,0,3,0,17,0,3,4,11,3,0,0,6,0,21,4,0,15,8,0,0,5,4,3,40,7,6,10,11,11,7,0,15,0,62,17,12,20,7,14,4,7,7,3,89,13,18,4,3,18,7,6,15,0,83,7,8,0,0,11,3,0,4,0,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,45,56,51,48,42,31,17,51,10,359
UCL121051,0,0,3,0,4,3,0,0,0,14,0,0,7,0,3,3,0,3,0,23,4,6,7,9,4,3,3,4,0,37,11,8,3,5,7,3,10,0,0,47,6,9,8,10,8,7,12,9,3,68,12,10,5,12,12,3,8,3,0,62,4,3,3,0,6,0,3,3,4,30,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,43,37,38,32,42,19,33,26,8,290
UCL121052,0,0,3,8,0,3,0,0,0,12,0,0,7,8,0,3,0,0,0,20,13,18,13,3,5,3,0,3,0,54,19,6,5,4,5,3,0,4,0,53,10,8,13,3,13,6,3,10,0,61,13,21,15,11,9,7,0,7,0,88,0,0,3,0,5,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,59,54,33,40,23,9,30,3,305
UCL121053,0,0,6,7,0,6,0,3,0,32,3,9,15,14,3,4,0,4,3,47,7,18,11,9,3,3,4,3,3,61,5,27,10,5,6,3,6,3,3,77,19,27,24,8,19,7,7,3,0,122,17,35,14,5,15,8,5,11,0,111,3,6,0,0,0,0,3,0,0,20,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,54,118,79,61,55,43,28,25,9,472
UCL121054,0,0,12,0,3,3,0,4,0,18,0,0,6,6,0,3,0,5,0,21,9,8,12,9,9,7,7,5,0,58,11,6,9,3,4,8,3,8,0,53,7,3,11,8,10,12,10,8,0,65,17,6,9,7,12,11,6,10,3,78,3,3,3,0,3,0,6,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,21,60,30,38,34,30,46,9,311
UCL121055,0,0,4,9,0,24,0,14,0,42,0,3,10,3,3,0,0,3,0,32,3,9,9,3,9,0,5,0,0,37,23,17,14,8,13,6,3,3,0,90,25,23,32,3,23,5,8,8,0,125,13,13,14,3,11,3,0,5,0,59,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,67,77,30,62,39,17,38,4,400
UCL121056,0,0,3,4,0,0,0,6,0,15,0,0,0,3,0,4,0,3,0,10,4,12,7,4,9,3,0,8,0,49,3,19,17,7,11,0,3,0,3,66,4,13,17,7,9,9,0,5,0,72,4,16,5,9,6,4,5,6,0,65,0,6,0,0,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,68,55,34,42,28,13,37,4,297
UCL121057,0,0,9,10,0,8,0,3,0,26,0,3,9,8,3,4,0,14,0,38,0,8,9,4,6,4,5,4,0,53,4,12,11,8,8,7,4,0,0,61,5,5,19,10,11,9,3,9,3,81,3,12,8,10,5,4,4,8,0,55,0,3,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,43,72,51,41,35,22,43,3,322
