UCL_CODE_2016,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
UCL121054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,11,3,9,0,0,48,0,3,7,0,3,0,0,0,15,0,0,3,5,4,0,0,0,14,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,7,7,14,5,3,53,13,21,34,20,24,30,10,9,167,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,3,0,3,7,4,0,0,19,0,8,7,0,3,3,0,0,19,4,8
UCL121055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,9,31,25,12,0,0,85,3,0,5,8,5,0,0,0,24,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,7,0,0,0,4,0,0,0,0,3,0,0,9,5,4,3,0,0,25,0,0,6,7,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,8,0,0,0,22,10,18,35,60,47,15,4,0,200,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,11,8,8,6,3,0,36,0,0,17,5,8,0,0,0,29,0,5
UCL121056,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,13,7,11,4,5,0,47,0,3,3,3,7,3,4,0,29,0,0,0,0,0,3,0,0,13,0,0,4,0,0,0,0,0,5,0,3,0,4,5,4,0,0,13,0,0,0,0,3,0,0,0,5,0,3,6,0,3,3,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,10,5,5,10,4,0,33,4,22,40,29,37,30,15,3,181,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,14,14,3,0,0,38,0,6,4,4,13,3,0,0,35,0,4
UCL121057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,8,13,10,0,0,46,3,3,5,4,5,0,4,0,29,0,3,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,0,3,5,0,5,0,0,0,12,3,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,9,7,4,3,36,23,23,30,28,34,23,12,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,10,3,5,7,9,0,0,31,0,3,5,3,10,0,3,0,30,6,10
UCL121058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,16,23,24,11,0,0,100,0,4,7,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,5,3,0,0,0,10,0,0,3,0,5,0,0,0,7,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,10,21,26,34,32,40,9,3,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,7,11,0,0,0,29,0,0,3,5,3,0,0,0,11,3,3
UCL121059,0,0,0,0,3,3,0,0,8,0,0,4,0,0,0,0,0,4,9,11,23,25,25,23,6,3,113,3,10,14,15,15,11,3,0,65,0,0,3,0,0,0,0,0,6,0,0,8,5,7,0,0,0,22,0,3,5,8,5,5,4,0,37,4,3,9,15,10,6,0,0,58,0,0,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,3,6,0,6,9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,7,7,6,5,3,0,56,31,34,78,87,85,74,21,3,408,0,0,3,3,0,0,0,0,6,0,0,3,4,0,0,0,0,8,0,0,0,6,0,0,0,0,10,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,10,19,23,21,4,0,0,82,0,8,5,13,16,7,3,0,63,3,9
UCL121060,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,4,11,13,0,0,40,0,10,3,7,0,0,0,0,22,4,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,11,0,3,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,0,12,7,19,16,23,30,24,7,0,128,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,15,0,6,0,3,9,3,0,0,20,0,5
UCL121061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,18,23,17,3,0,81,5,3,8,12,4,3,0,0,28,0,0,5,3,3,0,0,0,11,0,0,7,0,0,0,0,0,3,0,0,0,3,3,7,0,0,12,0,0,8,6,3,3,0,0,25,0,3,3,3,5,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,11,0,4,11,3,0,37,9,25,49,51,52,37,11,3,238,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7,8,11,3,7,0,0,43,0,6,8,9,9,4,0,0,39,5,8
UCL121062,0,3,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,3,0,8,15,16,12,8,0,0,65,4,6,5,4,10,0,0,0,35,0,6,7,6,3,0,0,0,18,0,0,5,0,3,0,0,0,5,0,0,3,3,0,6,3,0,14,0,3,13,13,8,6,0,0,41,0,3,3,3,3,3,0,0,16,0,0,0,0,0,0,0,0,8,0,3,3,3,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,3,0,6,11,3,0,26,9,35,56,56,57,33,7,3,260,0,0,3,0,3,0,0,0,10,0,0,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,3,3,0,5,0,0,0,12,10,3,7,13,7,4,0,0,47,3,4,3,9,11,8,0,0,44,3,11
UCL121063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,16,15,7,0,58,0,3,3,13,15,0,8,0,41,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,12,0,0,0,3,8,3,0,0,13,0,0,0,0,0,0,0,0,7,0,0,0,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,5,3,4,0,26,7,11,17,45,54,29,21,5,176,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,17,0,0,0,3,3,0,0,0,9,0,4
UCL121064,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,18,19,14,0,66,0,5,0,3,9,11,3,0,28,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,4,0,0,0,0,3,3,0,0,8,0,0,0,3,3,0,0,0,13,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,4,11,10,16,3,52,9,18,16,30,52,44,29,5,202,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,4,0,3,10,7,5,0,34,0,0,3,6,0,11,0,0,20,0,7
UCL121065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,8,6,12,3,3,48,4,3,0,0,7,3,0,0,15,0,0,8,4,0,0,3,3,26,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,4,3,0,4,5,6,34,16,19,24,24,28,25,22,6,166,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,8,8,0,38,0,3,3,5,0,5,0,0,14,3,3
UCL121066,0,0,0,0,3,4,0,0,7,0,0,0,0,3,0,0,0,7,0,10,11,23,34,36,12,0,123,3,7,11,12,23,13,6,0,76,0,0,3,3,3,0,0,0,13,0,0,3,3,3,4,0,0,11,0,0,3,4,3,3,0,0,16,0,7,3,5,15,16,3,0,47,0,6,3,8,10,7,4,0,42,0,0,0,0,3,6,0,0,5,3,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8,4,8,4,8,20,11,9,0,67,9,49,52,68,118,102,34,0,432,0,3,0,0,3,3,0,0,16,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,10,5,15,8,0,0,50,0,3,9,10,18,18,4,0,57,5,9
UCL121067,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,10,17,15,4,0,0,50,0,0,3,7,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,3,0,3,11,12,8,0,0,0,31,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,4,27,43,32,5,0,0,128,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,21,0,0,5,3,7,0,0,0,15,3,3
UCL121068,3,0,0,4,7,0,0,0,13,0,3,0,0,0,0,0,0,3,0,0,5,17,13,8,3,0,44,0,4,10,8,4,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,7,0,3,3,4,0,3,3,0,21,0,0,4,0,4,0,0,0,13,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,5,17,27,42,30,18,7,0,143,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,7,5,5,9,3,0,0,30,0,0,4,0,7,5,0,0,16,0,3
UCL121069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,8,13,8,11,6,7,0,61,0,8,6,0,0,0,0,0,16,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,3,0,0,4,6,0,17,7,22,29,19,20,19,13,3,139,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,3,0,0,9,0,0,3,0,0,0,0,0,4,5,3
UCL121070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,17,9,3,4,48,0,4,0,3,9,6,0,5,28,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,8,9,11,0,41,11,8,22,18,31,29,14,5,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,0,0,21,0,0,0,0,8,0,0,0,8,0,6
UCL121071,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,3,3,4,0,11,3,3,5,0,32,0,0,4,3,4,0,0,0,13,0,0,4,0,0,0,0,0,5,0,0,0,0,8,0,0,0,6,0,0,0,0,3,5,0,0,7,0,6,0,5,5,0,6,0,26,3,3,5,6,0,3,0,0,26,0,0,3,7,0,4,0,0,15,3,11,3,0,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,18,13,24,29,38,37,22,9,3,177,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,4,5,0,0,0,26,0,0,0,3,8,4,0,0,17,3,7
UCL121072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,3,12,10,8,9,3,54,4,6,0,4,3,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,9,0,0,0,4,0,3,4,0,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,3,9,8,37,9,17,10,38,19,23,38,17,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,3,4,0,16,3,4,3,8,3,3,4,0,28,0,5
UCL121073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,6,12,14,7,0,0,62,0,0,0,0,0,3,5,3,19,0,0,0,3,0,3,0,0,6,0,3,3,0,0,0,0,0,10,0,4,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,7,0,0,3,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,5,10,9,10,8,0,48,19,28,27,33,29,31,19,3,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,6,4,7,5,4,0,39,3,7,3,3,3,0,0,0,22,3,7
UCL121074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,13,12,7,0,0,53,0,0,0,5,5,0,0,0,19,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,0,0,3,0,5,0,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,4,5,4,4,7,0,43,7,35,27,26,31,13,7,0,153,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,4,0,0,16,0,0,3,3,0,0,0,0,13,3,9
UCL121075,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,14,5,11,7,10,0,0,43,0,4,3,3,3,0,0,0,11,0,4,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,5,0,0,0,0,4,7,0,0,12,0,3,8,3,4,4,0,0,18,0,3,0,3,3,0,0,0,9,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,3,5,0,32,5,32,21,25,30,27,9,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,5,5,12,3,3,0,28,0,4,7,3,0,0,0,0,25,3,0
UCL121076,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,11,12,7,18,11,11,5,0,78,0,3,5,4,6,3,0,0,23,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,13,4,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,5,3,0,3,0,0,14,19,38,20,36,19,15,4,3,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,0,0,0,26,0,0,9,3,0,0,0,0,15,8,12
UCL121077,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,0,0,4,7,13,3,4,0,34,0,3,0,3,6,3,0,0,18,0,0,3,3,0,0,0,0,8,0,0,3,0,3,3,0,0,12,0,3,0,0,0,0,0,0,3,0,0,3,8,3,0,0,0,13,0,5,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,3,3,4,0,27,8,13,21,27,31,18,10,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,10,5,10,0,0,31,0,3,3,9,7,0,0,0,18,0,3
UCL121078,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,16,14,12,16,17,3,0,73,3,7,4,4,9,0,4,0,29,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,4,0,4,0,0,0,0,13,0,0,5,7,7,8,0,0,22,0,0,9,0,9,0,0,0,18,0,0,0,3,4,0,0,0,6,3,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,5,4,0,24,15,28,50,39,45,32,11,3,222,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,3,7,15,5,3,0,0,30,0,6,13,3,9,3,0,0,35,7,8
UCL121079,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,4,10,7,3,0,0,42,0,3,10,4,4,4,0,0,22,0,3,3,0,3,0,0,0,8,0,0,3,3,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,3,3,0,0,3,0,0,10,0,0,0,4,0,3,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,3,0,0,15,10,13,32,30,20,20,3,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,0,19,0,4,3,11,3,0,0,0,17,0,3
UCL121080,0,0,0,3,0,3,0,0,10,0,0,3,0,3,0,0,0,10,0,5,4,11,26,14,14,0,72,4,0,6,9,12,3,3,0,35,0,0,0,3,3,3,0,0,15,0,0,0,6,9,3,0,0,13,0,0,3,0,10,4,3,0,22,0,0,0,4,6,8,3,0,23,0,5,0,9,4,3,0,0,16,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,5,14,7,3,0,42,12,23,30,53,85,43,31,0,278,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,4,3,7,3,11,20,7,3,0,51,0,3,0,8,22,4,0,0,38,0,6
