LGA_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
LGA17750,15,3,6,4,3,0,13,55,28,3,63,26,10,602,264,286,192,55,19,18,15,7,84,1675,3,0,0,0,0,19,6,12,5,3,3,0,0,0,389,432,43,5,92,49,61,750,502,639,1029,790,675,308,316,108,555,5940,7,0,3,0,0,0,10,26,139,261,351,221,268,125,141,1563,0,0,3,0,0,0,8,21,31,45,24,16,12,3,10,184,3,5,0,5,0,4,31,57,396,484,461,221,237,51,144,2097,0,0,0,0,0,3,9,8,46,103,83,37,52,13,31,383,4,4,3,3,6,17,59,97,376,268,82,106,26,21,73,1139,0,0,0,4,9,26,14,32,39,42,8,10,11,3,10,214,0,0,0,0,0,0,3,14,24,9,7,3,0,0,17,84,0,0,0,0,0,0,0,0,14,10,6,6,14,7,13,71,7,3,13,6,15,66,29,44,84,26,9,5,3,0,32,349
LGA17850,3,0,0,0,0,0,0,9,3,3,6,3,3,49,16,13,8,0,3,0,0,0,5,108,0,0,0,0,0,3,0,0,0,0,0,0,0,0,28,34,15,3,17,8,8,68,47,44,64,48,30,12,13,11,49,430,0,0,0,0,0,3,3,3,12,12,13,5,8,4,16,81,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,14,0,0,0,0,0,4,3,8,25,28,14,6,6,0,10,105,0,0,0,0,0,0,0,0,5,6,0,0,0,0,3,10,0,0,0,0,0,0,6,6,19,4,3,4,0,0,13,55,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,4,3,0,0,0,0,3,25
LGA17900,0,0,0,0,0,0,0,11,3,0,6,7,0,100,21,19,11,0,0,0,0,0,8,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,42,18,0,11,15,13,124,38,56,84,50,46,24,30,11,69,598,5,0,0,0,0,4,3,3,17,13,13,15,8,8,21,106,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,12,3,0,3,0,0,0,4,10,32,25,19,3,9,0,7,112,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,16,0,0,0,3,0,0,0,14,24,18,6,3,3,0,3,85,0,0,0,0,0,3,11,5,7,3,0,0,0,0,9,42,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,15,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,13,0,0,4,9,0,18,11,8,18,0,3,0,0,0,19,95
LGA17950,0,3,0,0,0,0,0,6,3,0,9,0,0,27,19,8,3,0,0,0,0,0,3,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,10,0,9,0,5,35,40,44,57,41,33,10,3,3,34,320,0,0,0,0,0,0,0,3,15,10,7,5,9,0,18,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,31,19,17,6,3,0,13,93,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,16,0,0,0,0,0,0,3,11,12,10,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,6,9,3,0,0,0,0,0,0,6,29
LGA18020,3,0,0,0,0,0,3,17,9,0,21,8,9,244,47,49,19,9,0,0,4,0,23,428,0,0,0,0,0,4,3,0,0,0,0,0,0,0,80,90,23,8,38,19,16,307,119,136,156,96,54,30,33,10,132,1180,6,0,5,0,0,0,14,8,38,25,28,9,10,4,48,203,0,0,0,0,0,0,4,3,6,3,0,0,0,0,13,27,0,0,0,4,3,13,8,15,69,47,25,8,13,0,19,235,0,0,0,0,0,0,0,3,4,4,9,4,4,0,8,36,3,0,0,0,0,7,20,25,39,20,6,10,0,0,14,139,0,0,0,0,3,10,4,12,4,0,0,0,3,0,4,44,0,0,3,0,0,0,4,3,0,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,5,5,3,30,24,17,25,10,0,0,3,0,16,135
LGA18050,0,3,6,7,22,21,9,77,51,3,41,17,12,231,109,155,132,83,51,53,35,33,66,1064,0,0,0,0,0,11,4,0,11,0,0,0,3,0,463,488,73,6,51,30,47,294,211,350,600,656,826,656,1141,915,616,6478,3,0,4,0,0,3,6,8,44,65,114,121,276,457,88,1197,0,0,4,0,0,6,0,16,29,41,39,26,42,28,25,253,4,0,3,0,0,3,13,23,104,172,223,258,601,350,144,1909,0,0,0,0,0,0,0,3,16,27,39,53,82,99,25,353,4,3,3,4,10,9,28,41,114,129,64,551,147,117,103,1334,0,0,0,0,4,10,18,19,40,32,19,24,23,17,27,233,0,0,3,0,0,0,0,5,7,8,5,25,9,5,7,78,0,0,0,0,0,0,0,0,3,4,7,0,9,21,9,61,18,0,4,9,10,19,12,16,54,25,28,29,28,23,27,323
LGA18100,0,0,0,0,0,0,6,9,8,0,9,0,0,111,35,33,10,3,0,0,0,0,14,213,0,0,0,0,0,0,3,0,0,0,0,0,0,0,34,39,12,0,15,8,9,139,60,76,56,31,26,8,10,5,64,522,0,0,0,0,0,3,0,4,12,14,16,3,4,0,9,71,0,0,0,0,0,0,4,0,3,4,0,0,0,0,0,17,0,0,0,4,0,0,0,13,32,16,15,4,7,5,8,117,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,9,0,0,0,0,3,0,10,3,16,11,4,0,0,0,4,60,0,0,0,0,0,4,0,3,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,6,3,4,3,0,0,0,0,0,36
LGA18200,5,0,0,0,0,0,3,13,7,0,20,3,0,122,44,39,20,6,6,0,6,0,17,287,0,0,0,0,0,3,0,3,0,0,0,0,0,0,60,68,25,0,28,11,11,162,77,90,144,80,51,29,30,10,88,831,0,0,0,0,0,3,3,11,18,24,37,7,19,7,21,162,0,0,0,0,0,0,0,3,10,3,0,0,0,0,3,18,0,0,4,0,0,3,3,12,42,54,28,12,11,11,14,202,0,0,0,0,0,0,0,0,3,5,6,3,7,0,6,23,0,0,0,0,0,4,16,17,27,25,3,15,0,0,12,113,0,0,0,3,0,0,3,6,8,3,0,0,3,0,0,25,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,4,11,11,16,11,3,0,0,0,0,11,70
LGA18230,9,11,4,5,3,3,6,44,24,0,69,22,18,579,217,228,97,28,17,3,8,4,61,1383,3,0,7,0,0,15,3,7,0,0,0,0,0,0,338,375,53,6,86,56,48,742,407,540,771,544,464,194,216,75,487,4678,8,0,0,0,0,5,8,39,141,191,270,201,206,105,176,1347,0,0,0,0,0,3,6,18,22,25,18,15,6,3,13,140,4,3,3,3,0,12,18,51,307,339,301,135,154,29,144,1503,0,3,0,0,0,0,3,12,34,58,51,20,37,9,22,248,0,0,3,4,0,13,51,94,230,164,45,57,24,5,66,765,0,0,3,6,6,14,23,26,55,19,5,3,3,0,17,184,0,0,0,0,0,3,3,4,7,18,4,0,0,0,11,58,0,0,0,0,0,0,0,0,3,3,9,3,0,0,12,41,4,3,5,9,7,64,45,58,65,29,13,3,0,0,59,358
LGA18250,6,4,6,3,12,6,4,45,120,14,95,25,18,299,145,221,239,115,83,49,71,49,47,1582,4,0,0,3,0,4,0,7,3,0,0,0,0,0,382,412,142,16,120,55,61,359,255,425,729,618,663,641,965,830,494,6358,3,0,4,0,0,3,7,21,65,85,168,169,425,785,138,1868,0,0,0,0,4,5,16,30,37,37,26,35,50,39,22,295,0,4,3,0,0,5,12,38,164,173,226,334,819,533,138,2457,3,0,3,0,0,3,3,0,17,29,47,64,100,116,26,411,8,5,6,4,9,13,52,88,215,271,87,964,200,178,123,2231,3,7,10,6,17,20,37,20,64,40,34,44,35,35,38,410,0,0,0,3,3,0,0,5,11,13,3,26,4,10,20,108,0,0,0,0,0,3,0,3,0,11,8,5,17,30,21,102,29,11,30,9,12,29,31,33,113,75,50,51,61,45,73,642
LGA18350,9,4,8,7,5,3,8,56,41,5,75,21,19,613,361,413,329,146,78,35,38,28,89,2288,0,0,0,0,0,9,9,6,8,4,0,0,0,0,361,396,51,7,106,43,47,737,536,708,973,620,450,299,289,147,525,5538,6,0,0,0,0,0,7,27,94,147,167,122,183,101,128,990,0,0,3,0,0,3,4,20,48,29,31,10,15,8,25,193,0,0,0,0,4,3,23,59,280,319,287,182,195,47,141,1539,3,0,0,0,0,3,0,12,29,48,35,22,28,9,23,212,0,0,0,3,0,3,32,86,261,182,78,157,48,12,74,941,0,3,3,5,4,6,15,29,56,39,13,25,3,0,21,223,0,0,0,0,6,3,3,7,20,10,3,7,3,3,5,66,0,0,0,0,0,0,0,0,0,6,8,8,7,0,11,43,7,0,7,7,6,34,34,33,55,26,9,11,7,3,36,270
LGA18400,7,7,0,0,10,0,6,39,27,8,58,15,14,465,202,211,113,33,8,3,4,7,52,1224,0,0,5,0,0,5,3,6,0,0,0,3,0,0,197,218,47,10,71,27,39,549,336,385,600,484,404,255,264,105,329,3909,3,3,0,3,0,3,6,15,81,181,256,216,313,178,186,1451,0,0,0,0,0,4,3,16,38,31,25,14,28,6,26,185,4,0,0,0,0,8,23,56,293,402,418,254,337,98,164,2055,3,0,0,0,0,0,4,10,38,63,52,42,65,22,30,341,0,0,3,3,0,4,49,87,289,254,91,196,75,15,129,1192,0,0,3,3,3,12,20,23,48,19,8,16,13,0,18,185,0,0,3,0,3,0,3,8,15,17,8,11,3,0,18,83,0,0,0,0,0,0,3,3,4,13,15,7,12,5,17,79,10,3,3,7,7,25,24,29,82,48,22,6,14,0,34,320
LGA18450,24,22,26,12,17,6,10,149,225,33,344,97,106,3403,1259,1303,624,189,81,48,37,32,280,8070,9,3,16,8,3,72,19,17,13,4,5,0,3,0,1035,1205,271,58,406,167,245,3766,1767,2018,2353,1784,1702,1081,1202,426,1539,18786,11,8,4,0,4,7,13,48,213,417,738,546,939,599,382,3937,0,0,3,3,4,28,22,64,164,152,120,55,79,26,65,784,8,6,8,4,5,28,38,142,916,1376,1539,963,1345,303,507,7179,3,0,0,3,4,7,11,28,148,212,235,161,208,81,114,1207,9,8,17,3,23,42,141,306,1032,944,359,841,283,94,323,4413,4,3,10,19,47,91,105,140,211,149,83,60,51,13,105,1090,3,0,0,0,4,11,22,40,77,65,21,32,16,7,46,362,3,0,0,3,0,4,7,8,16,32,48,28,42,17,60,266,36,19,56,39,46,228,259,227,539,283,136,60,63,21,266,2270
LGA18500,3,4,6,3,10,17,7,62,44,3,29,7,7,78,78,112,134,100,101,84,127,155,49,1116,0,0,0,0,0,3,5,3,3,3,5,0,3,5,423,454,63,11,43,16,31,108,141,212,427,438,570,607,1151,1257,568,5649,3,0,0,0,0,4,0,7,16,42,79,59,192,454,111,966,0,0,0,0,0,3,6,14,19,16,14,18,42,42,20,199,0,0,4,0,3,3,3,16,41,84,131,179,411,350,144,1373,4,0,0,0,0,0,0,3,11,17,16,24,74,111,16,276,3,0,3,5,4,6,17,22,75,82,48,549,199,202,114,1340,0,0,3,3,3,0,9,14,27,17,15,31,33,32,23,212,0,0,0,0,0,0,0,4,8,8,3,22,12,5,18,79,0,0,0,0,0,0,0,0,0,0,0,4,10,8,13,42,18,0,4,0,4,10,7,7,34,19,14,35,28,35,33,252
LGA18710,0,0,5,0,3,0,0,17,10,3,19,6,3,102,58,77,74,26,9,3,3,3,12,414,0,0,0,0,0,8,0,0,0,0,0,0,0,0,121,132,17,4,31,14,14,132,107,156,233,200,189,148,202,110,164,1719,0,0,0,0,0,3,4,7,21,40,90,57,133,113,56,529,0,0,0,0,0,0,3,7,17,10,14,3,12,4,6,73,0,0,0,0,0,4,5,24,95,98,131,90,115,33,45,647,0,0,0,0,0,0,0,4,13,18,24,20,37,12,6,130,0,0,0,0,0,3,5,14,71,65,23,66,18,8,19,286,0,0,0,0,3,4,6,5,15,11,7,7,3,0,4,67,0,0,0,0,0,0,0,0,4,4,5,7,0,0,7,26,0,0,0,0,0,0,0,0,0,3,3,8,4,3,3,25,0,3,0,0,0,3,5,9,15,10,7,0,3,7,10,76
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,9,0,4,3,0,15,9,18,23,15,11,3,3,7,14,123,0,0,4,0,0,0,0,3,8,5,4,4,0,0,14,45,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,6,6,3,6,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,10,3,0,3,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
