SAL_CODE_2021,P_OthServ_0,P_OthServ_1_19,P_OthServ_20_29,P_OthServ_30_34,P_OthServ_35_39,P_OthServ_40_44,P_OthServ_45_49,P_OthServ_50_over,P_OthServ_hours_NS,P_OthServ_Tot,P_ID_NS_0,P_ID_NS_1_19,P_ID_NS_20_29,P_ID_NS_30_34,P_ID_NS_35_39,P_ID_NS_40_44,P_ID_NS_45_49,P_ID_NS_50_over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_19,P_Tot_20_29,P_Tot_30_34,P_Tot_35_39,P_Tot_40_44,P_Tot_45_49,P_Tot_50_over,P_Tot_hours_NS,P_Tot_Tot
SAL13769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11
SAL13770,0,4,0,0,0,3,0,5,0,13,0,0,0,0,0,5,0,0,0,11,18,57,31,20,56,59,17,41,0,298
SAL13771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,3,0,0,4,3,27
SAL13772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,15
SAL13773,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,4,0,0,0,8,13,27,20,13,51,74,21,41,5,258
SAL13774,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,6,4,7,35,26,21,24,25,10,18,3,183
SAL13775,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,5,12,12,4,15,25,6,19,3,101
SAL13776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10
SAL13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,11,9,3,18,0,4,0,75
SAL13778,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,5,0,0,0,6,7,18,24,12,38,41,12,52,0,209
SAL13779,3,42,25,27,54,49,15,16,0,233,10,26,18,15,38,33,5,11,53,219,259,895,770,605,1169,942,243,495,131,5512
SAL13780,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,13,9,16,15,22,6,21,0,113
SAL13781,3,0,0,0,4,4,0,0,0,24,8,8,3,0,9,0,4,6,4,43,65,101,81,33,97,119,42,75,12,618
SAL13782,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,15,15,6,7,19,0,12,0,79
SAL13783,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,14,30,17,15,27,32,11,30,3,179
SAL13784,8,3,6,0,7,9,0,4,0,42,0,3,6,3,9,5,0,4,3,33,76,137,111,58,179,186,57,79,7,906
SAL13785,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,6,5,4,7,9,0,17,0,60
SAL13786,0,0,5,0,12,6,4,6,0,33,0,0,0,0,5,10,0,6,10,34,43,92,87,59,162,146,38,74,15,718
SAL13787,3,6,0,6,4,0,0,0,0,24,0,4,4,5,8,7,0,4,0,29,75,117,98,65,134,189,52,68,7,812
SAL13788,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,14,7,10,16,0,33,23,3,28,0,122
SAL13789,0,0,4,0,0,3,0,0,0,15,0,0,0,0,3,5,0,0,0,13,29,106,94,55,108,145,29,77,14,658
SAL13790,0,16,5,3,8,8,0,3,0,52,0,9,3,0,0,10,6,0,3,41,41,219,150,99,272,265,113,193,11,1360
SAL13791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,7,5,3,0,0,0,0,33
SAL13792,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,4,15,3,8,15,8,0,4,0,59
SAL13793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,4,0,5,0,18
SAL13794,4,3,4,0,6,0,0,9,0,24,5,8,4,0,3,7,4,0,7,41,61,156,109,76,116,98,45,71,26,758
SAL13795,6,5,5,5,10,6,0,6,0,55,0,10,3,7,0,8,3,8,0,37,63,181,130,91,229,184,51,105,10,1043
SAL13796,0,3,0,0,0,0,0,4,0,21,0,4,7,0,0,0,0,0,0,12,15,49,37,23,59,49,15,34,6,285
SAL13797,17,13,10,0,19,14,0,7,0,78,17,16,8,0,24,23,0,7,26,123,325,303,226,116,513,471,72,166,45,2240
SAL13798,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,4,23,17,11,13,8,7,14,0,103
SAL13799,3,13,8,6,16,20,12,11,0,88,7,8,6,3,10,13,0,5,16,68,84,328,245,147,360,397,130,284,55,2025
SAL13800,17,11,5,0,12,14,0,0,0,67,3,7,0,7,19,19,3,4,10,82,168,212,194,112,395,416,96,243,25,1850
SAL13801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13802,0,6,5,5,9,13,5,4,0,49,3,5,8,4,13,5,4,5,16,49,70,199,163,110,251,235,87,120,25,1258
SAL13803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,9,5,14,0,40
SAL13804,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,3,12,34,14,16,31,35,11,37,4,193
SAL13805,3,0,6,0,4,4,0,4,0,22,5,5,0,0,7,8,0,6,3,30,46,79,79,34,99,134,26,94,6,603
SAL13806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,4,0,5,0,19
SAL13807,5,7,3,3,3,10,4,12,0,53,4,18,7,6,11,10,4,0,37,94,70,255,183,137,222,259,66,252,57,1505
SAL13808,3,5,8,0,16,10,6,7,0,53,7,0,9,3,11,7,7,5,8,54,94,152,139,95,281,259,89,135,26,1266
SAL13809,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,17,13,6,13,9,0,4,0,75
SAL13810,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,6,6,17,8,8,16,26,3,12,6,99
SAL13811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,15
SAL13812,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,12,16,23,9,25,20,3,10,4,128
SAL13813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,13
SAL13814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,14
SAL13815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,9,5,5,11,0,4,3,36
SAL13816,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,11,8,27,11,6,26,24,21,39,6,159
SAL13817,5,12,9,13,17,10,3,10,0,81,3,5,0,4,3,15,0,4,13,59,89,255,232,165,317,287,89,218,26,1672
SAL13818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13819,11,11,13,5,7,16,3,11,0,79,8,11,3,5,7,9,3,3,4,58,144,254,154,117,202,322,78,221,13,1497
SAL13820,37,37,28,4,36,25,8,14,0,194,17,38,24,9,28,45,9,29,30,221,638,1046,680,375,970,1248,324,714,74,6064
SAL13821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,6,0,13,0,31
SAL13822,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,13,26,20,11,34,27,5,29,0,161
SAL13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,0,6,4,29
SAL13824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,4,0,0,0,12
SAL13825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,10,4,14,15,9,22,9,90
SAL13826,0,0,0,0,0,0,3,0,0,11,0,7,0,0,0,0,0,4,0,11,9,33,24,18,47,43,15,35,9,235
SAL13827,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,12,0,5,0,48
SAL13828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,4,6,6,0,27
SAL13830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,6,6,10,14,9,3,6,4,71
SAL13831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,8,0,18
SAL13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,28,26,24,28,14,6,25,0,155
SAL13833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13834,19,6,8,0,7,13,0,0,0,51,10,16,8,4,16,10,0,5,13,83,198,239,175,104,321,226,64,125,36,1486
SAL13835,9,5,0,0,4,3,0,0,0,26,6,0,0,0,6,4,0,3,3,21,78,106,78,46,111,126,32,60,6,652
SAL13836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13838,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,7,3,5,5,0,0,7,8,44
SAL13839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL13840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,18
SAL13842,3,8,0,4,0,7,4,3,0,31,0,0,0,7,9,0,3,5,8,30,62,223,160,95,286,280,73,152,22,1344
SAL13843,0,0,0,0,3,0,0,0,0,15,0,0,3,0,0,0,0,0,3,18,37,88,58,42,96,108,21,71,11,540
SAL13844,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,0,0,5,3,12,17,14,4,22,43,3,27,10,149
SAL13845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,3,3,3,3,17,0,50
SAL13846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,4,4,6,4,0,15
SAL13847,8,12,7,0,14,21,0,11,0,77,5,11,8,0,14,13,9,5,9,73,175,218,164,98,256,288,95,199,33,1525
SAL13848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,9,7,0,6,0,31
SAL13850,0,0,0,0,5,0,0,0,0,5,0,0,0,0,4,0,0,0,3,13,8,21,18,8,16,14,4,6,3,99
SAL13851,28,16,11,3,44,35,8,10,0,156,28,37,23,16,80,115,9,27,52,386,639,761,575,405,2043,2300,382,632,108,7836
SAL13852,0,0,0,0,0,3,0,4,0,8,0,0,0,0,4,0,0,0,0,9,0,8,11,11,14,17,6,10,4,79
SAL13853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,4,0,6,0,19
SAL13854,0,0,0,3,5,9,0,5,0,19,0,3,0,0,8,0,0,4,4,22,27,68,52,39,121,115,35,71,15,544
SAL13855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,11,3,3,0,35
SAL13856,0,0,3,0,0,0,0,0,0,9,0,3,0,0,0,6,0,0,5,22,26,51,38,13,60,91,17,103,4,398
SAL13857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13858,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,27,33,19,5,37,23,14,21,7,189
SAL13859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,7,5,17,17,3,13,0,76
SAL13860,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,3,0,0,5,8,6,0,9,4,35
SAL13861,0,3,0,0,0,6,0,0,0,5,3,0,6,0,0,3,0,0,0,19,34,37,28,12,36,58,10,49,8,273
SAL13862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8
SAL13863,14,22,6,4,16,14,3,16,0,98,5,15,6,4,20,14,0,5,8,84,225,334,231,145,472,445,112,279,35,2289
SAL13864,21,13,12,4,14,18,6,9,0,88,5,15,14,8,7,13,3,10,6,84,292,506,339,223,519,646,182,354,15,3079
SAL13865,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,13,13,34,12,11,23,20,7,12,8,139
SAL13866,20,34,10,7,15,27,7,14,0,145,15,13,14,9,31,43,7,26,16,180,360,633,439,276,829,1132,293,523,36,4517
SAL13867,6,39,23,19,44,66,16,18,0,237,8,15,21,4,42,46,13,24,37,205,309,769,642,449,1314,1194,343,628,69,5720
SAL13868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,6,48,29,17,21,45,9,47,7,218
SAL13869,0,13,3,4,8,7,4,3,0,46,0,0,0,3,3,10,0,0,4,28,74,169,120,107,283,223,61,143,13,1185
SAL13870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,3,13,10,5,24,0,69
SAL13871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,0,17
SAL13872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13873,3,32,24,21,32,47,13,14,0,191,6,20,13,11,30,42,18,22,10,176,238,780,678,476,1200,1201,343,649,43,5616
SAL13874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,7
SAL13875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
SAL13876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,0,4,0,17
SAL13877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,0,10,9,0,16,0,56
SAL13878,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,3,7,12,3,5,5,0,15,0,42
SAL13879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13880,0,6,11,5,10,7,0,0,0,43,0,0,4,0,11,3,0,5,3,30,64,156,164,86,202,195,51,92,19,1025
SAL13881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,9,10,10,11,0,11,0,53
SAL13882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,9,0,4,0,28
SAL13883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,3,3,0,10,0,23
SAL13885,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,6,0,20
SAL13886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,8
SAL13887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,6,8,12,11,7,22,3,73
SAL13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,8,0,10,3,27
SAL13889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,8,0,16
SAL13890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,3,6,0,23
SAL13891,0,0,4,0,4,4,0,0,0,10,0,0,0,0,0,0,0,0,4,11,10,40,28,19,47,51,7,18,7,237
SAL13892,3,16,10,4,12,6,5,5,0,57,0,4,6,6,10,3,0,3,0,33,47,154,137,95,230,215,60,105,5,1049
SAL13893,0,3,5,0,5,7,4,6,0,31,0,0,4,0,7,0,0,4,5,21,25,64,76,38,117,92,23,52,19,511
SAL13894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6
SAL13895,0,0,5,0,0,0,3,3,0,11,0,0,0,0,3,5,3,3,4,23,25,53,49,29,38,49,12,40,4,303
SAL13896,0,0,0,0,12,0,0,0,0,9,0,4,0,0,0,4,0,0,4,10,6,35,19,24,40,43,9,28,4,208
SAL13897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL13898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,4,0,3,0,0,13
SAL13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3
SAL13900,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,11,12,19,11,19,32,4,29,0,137
SAL13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,16
SAL13902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
SAL13903,0,5,7,3,7,5,3,5,0,40,0,7,10,3,8,7,0,0,9,43,43,178,118,68,160,188,55,155,20,988
SAL13904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13905,4,0,9,4,26,17,4,10,0,77,3,9,3,5,15,8,0,4,18,66,62,204,167,108,345,227,81,123,30,1339
SAL13906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13907,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,3,9,8,8,11,13,3,10,0,71
SAL13908,0,9,6,0,3,12,0,0,0,26,6,0,0,0,4,3,0,0,3,22,32,74,58,51,96,90,10,26,11,454
SAL13909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6
SAL13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,18
SAL13912,3,0,3,3,5,4,0,0,0,21,0,7,4,0,4,0,4,0,7,31,41,92,69,52,118,96,32,57,13,573
SAL13913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,5,0,0,12,0,8,0,44
SAL13914,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,3,3,3,16,11,12,21,16,8,58,8,151
SAL13915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,6,3,12,0,31
SAL13916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,4,15,4,30,0,72
SAL13918,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,4,14,13,8,19,14,0,10,0,97
SAL13919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,15,0,33
SAL13920,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,11,6,27,25,4,20,34,15,31,4,160
SAL13921,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,7,4,15,9,0,5,0,50
SAL13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5
SAL13923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,16,0,33
SAL13924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,4,3,10,0,18,0,46
SAL13925,33,22,21,9,34,34,13,4,0,182,41,45,38,15,123,85,12,12,86,447,802,861,733,424,1967,1657,287,438,155,7324
SAL13926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,4,4,10,0,34
SAL13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12
SAL13928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,7
SAL13929,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,22,15,9,15,20,8,29,5,122
SAL13930,7,9,11,11,22,15,0,0,0,72,8,18,10,10,22,18,6,7,23,113,133,419,319,249,471,411,103,161,44,2317
SAL13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,3,0,14
SAL13932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,9,12,12,20,16,4,16,0,96
SAL13933,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,3,4,0,8,0,28
SAL13934,3,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,3,11,35,40,22,12,26,27,15,16,4,215
SAL13935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,24
SAL13936,10,13,15,10,20,17,9,5,0,91,3,7,4,8,17,21,4,10,14,91,135,344,240,189,421,387,118,197,39,2071
SAL13937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,3,3,0,3,4,9
SAL13938,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,5,9,12,8,18,6,15,0,66
SAL13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,0,20
SAL13940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,11
SAL13941,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,3,13,5,31,25,12,10,28,9,72,10,197
SAL13942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13943,19,4,7,4,8,8,0,4,0,64,11,9,11,4,14,13,6,9,17,86,204,225,178,129,329,299,65,131,33,1596
SAL13944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,12,13,11,3,9,6,12,4,71
SAL13946,0,6,0,0,6,0,0,4,0,16,4,0,0,0,0,0,0,6,3,18,16,63,51,43,62,72,24,33,10,373
SAL13947,12,4,7,8,7,11,0,0,0,55,5,9,9,0,9,9,0,9,9,49,163,245,193,106,268,279,95,146,19,1515
SAL13948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,5,0,13,15,6,15,0,72
SAL13949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13950,0,0,3,0,3,4,0,5,0,14,0,0,0,0,0,0,0,10,0,20,16,34,42,30,59,71,34,143,10,437
SAL13951,0,0,0,0,0,6,0,0,0,9,0,0,4,0,0,4,0,0,0,6,9,28,30,23,46,48,12,30,9,225
SAL13952,6,5,3,5,9,5,6,0,0,31,9,5,3,5,17,14,0,4,25,82,152,128,96,59,241,175,32,59,45,972
SAL13953,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,8,0,3,0,32
SAL13954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,3,5,6,6,8,0,47
SAL13955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,0,0,0,13
SAL13956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11
SAL13957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,0,6,0,8,0,31
SAL13958,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,8,12,33,37,16,24,53,21,53,4,238
SAL13959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,5,0,11,0,7,0,39
SAL13960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,7,5,0,18,0,43
SAL13961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SAL13962,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,7,3,4,5,0,13,0,36
SAL13963,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,6,3,20,21,20,29,19,5,20,4,139
SAL13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,5,6,13,3,10,0,63
SAL13965,0,0,0,0,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,4,5,32,14,15,30,16,11,13,3,141
SAL13966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,9,12,12,3,8,0,53
SAL13967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,5,8,0,20
SAL13968,6,0,0,0,5,4,0,0,0,18,3,3,0,0,0,3,0,3,4,22,47,74,66,22,130,76,25,38,10,478
SAL13969,3,0,0,0,4,5,0,0,0,20,5,10,9,0,8,3,0,6,6,37,63,91,71,38,145,82,20,50,9,561
SAL13970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,3,4,0,4,0,26
SAL13971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,4,0,8,0,21,0,45
SAL13972,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,9,23,13,7,16,18,14,44,3,147
SAL13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL13974,0,0,0,0,0,5,0,0,0,6,0,0,0,5,0,0,0,0,0,6,3,22,15,14,30,32,4,20,0,141
