SAL_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SAL13118,4,0,0,0,0,0,0,4
SAL13119,0,0,0,0,0,0,0,0
SAL13120,37,5,0,0,0,0,0,39
SAL13121,412,49,21,3,0,0,0,485
SAL13122,278,56,37,5,0,0,6,385
SAL13123,886,61,17,0,0,0,0,965
SAL13124,0,0,0,0,0,0,0,7
SAL13125,8,0,0,0,0,0,0,9
SAL13126,1005,84,27,0,0,0,3,1117
SAL13127,0,0,0,0,0,0,0,0
SAL13128,4,0,0,0,0,0,0,3
SAL13129,0,0,0,0,0,0,0,0
SAL13130,12,0,0,0,0,0,0,12
SAL13131,1712,102,52,12,0,0,7,1887
SAL13132,431,28,15,7,0,0,0,487
SAL13133,0,0,0,0,0,0,0,0
SAL13134,0,0,0,0,0,0,0,0
SAL13135,0,0,0,0,0,0,0,0
SAL13136,505,35,15,0,0,0,4,563
SAL13137,4,0,0,0,0,0,0,4
SAL13138,0,0,0,0,0,0,0,0
SAL13139,3,0,0,0,0,0,0,3
SAL13140,3,0,0,0,0,0,0,3
SAL13141,3,0,0,0,0,0,0,3
SAL13142,28,4,4,0,0,0,0,36
SAL13143,140,12,0,0,0,0,0,154
SAL13144,5,3,0,0,0,0,0,7
SAL13145,10,0,0,0,0,0,0,10
SAL13146,11,4,0,0,0,0,0,16
SAL13147,47,9,0,0,0,0,0,54
SAL13148,0,0,0,0,0,0,0,0
SAL13149,7,0,4,0,0,0,0,11
SAL13150,9,0,0,0,0,0,0,6
SAL13151,63,9,3,0,0,0,0,82
SAL13152,48,4,5,0,0,0,0,60
SAL13153,42,9,0,0,0,0,0,56
SAL13154,4,0,0,0,0,0,0,4
SAL13155,1748,121,37,25,0,0,10,1936
SAL13156,0,0,0,0,0,0,0,0
SAL13157,14,3,0,0,0,0,0,13
SAL13158,6,0,0,0,0,0,0,11
SAL13159,3,0,0,0,0,0,0,3
SAL13160,0,0,0,0,0,0,0,0
SAL13161,5,0,0,0,0,0,0,5
SAL13162,873,154,61,13,4,0,11,1119
SAL13163,10,0,0,0,0,0,0,16
SAL13164,386,21,8,4,0,0,0,425
SAL13165,32,0,0,0,0,0,0,37
SAL13166,12,3,0,0,0,0,0,20
SAL13167,3237,177,31,22,0,0,7,3482
SAL13168,3,0,0,0,0,0,0,7
SAL13169,3,0,0,0,0,0,0,3
SAL13170,113,9,8,0,0,0,0,128
SAL13171,3,0,0,0,0,0,0,7
SAL13172,0,0,0,0,0,0,0,0
SAL13173,117,13,13,5,0,0,0,152
SAL13174,0,0,0,0,0,0,0,0
SAL13175,18,0,0,0,0,0,0,18
SAL13176,0,0,0,0,0,0,0,0
SAL13177,56,12,0,3,0,0,3,79
SAL13178,4,0,0,0,0,0,0,4
SAL13179,1448,94,39,13,3,0,0,1600
SAL13180,349,16,11,4,0,0,0,378
SAL13181,23,0,3,0,0,0,0,28
SAL13182,25,0,6,0,0,0,0,30
SAL13183,29,0,0,4,0,0,0,37
SAL13184,0,0,0,0,0,0,0,0
SAL13185,32,3,0,0,0,0,0,42
SAL13186,4,0,0,0,0,0,0,4
SAL13187,5,0,0,0,0,0,0,9
SAL13188,74,17,8,0,3,0,6,106
SAL13189,90,8,4,0,0,0,0,103
SAL13190,10,5,0,0,0,0,0,8
SAL13191,11,0,0,0,0,0,0,14
SAL13192,861,54,19,13,0,0,0,948
SAL13193,967,41,17,12,3,0,0,1035
SAL13194,1031,63,23,6,0,0,0,1121
SAL13195,1072,165,75,7,4,0,10,1334
SAL13196,14,0,4,0,0,0,0,22
SAL13197,1463,99,14,22,0,0,0,1604
SAL13198,0,0,0,0,0,0,0,0
SAL13199,4,0,0,0,0,0,0,4
SAL13200,0,0,0,0,0,0,0,0
SAL13201,59,8,6,0,0,0,5,74
SAL13202,700,45,11,0,0,0,6,768
SAL13203,90,6,7,9,0,0,0,108
SAL13204,41,12,5,0,0,0,0,52
SAL13205,89,10,0,4,0,0,0,100
SAL13206,10,0,0,0,0,0,0,12
SAL13207,35,4,0,0,0,0,0,42
SAL13208,12,0,0,0,0,0,0,15
SAL13209,17,6,0,0,0,0,0,20
SAL13210,34,0,0,0,0,0,0,42
SAL13211,913,62,23,8,0,0,0,1006
SAL13212,633,58,22,7,0,0,0,731
SAL13213,0,0,0,0,0,0,0,0
SAL13214,46,0,6,0,0,0,0,52
SAL13215,0,0,0,0,0,0,0,0
SAL13216,25,3,0,0,0,0,0,31
SAL13217,8,0,0,0,0,0,0,10
SAL13218,0,0,0,0,0,0,0,0
SAL13219,39,8,0,0,0,0,0,48
SAL13220,0,0,0,0,0,0,0,0
SAL13221,0,0,0,0,0,0,0,0
SAL13222,4,0,0,0,0,0,0,4
SAL13223,17,6,0,0,0,0,0,27
SAL13224,0,0,0,0,0,0,0,0
SAL13225,0,0,0,0,0,0,0,0
SAL13226,0,0,0,0,0,0,0,0
SAL13227,4,0,0,0,0,0,0,4
SAL13228,10,0,0,0,0,0,0,11
SAL13229,0,0,0,0,0,0,0,0
SAL13230,3,0,0,0,0,0,0,3
SAL13231,11,0,0,0,0,0,0,6
SAL13232,5,0,0,0,0,0,0,5
SAL13233,6,0,0,0,0,0,0,5
SAL13234,0,0,0,0,0,0,0,0
SAL13235,7,0,0,0,0,0,0,7
SAL13236,9,4,0,0,0,0,0,6
SAL13237,5,0,0,0,0,0,0,5
SAL13238,557,44,28,0,0,0,4,641
SAL13239,12,0,0,0,0,0,0,13
SAL13240,9,4,0,0,0,0,0,18
SAL13241,103,8,0,0,0,0,0,114
SAL13242,1404,98,41,35,3,0,8,1588
SAL13243,433,29,11,0,0,0,4,480
SAL13244,141,12,9,0,0,0,5,164
SAL13245,102,9,0,0,0,0,0,112
SAL13246,0,0,0,0,0,0,0,0
SAL13247,0,0,0,0,0,0,0,0
SAL13248,84,9,0,0,0,0,0,96
SAL13249,12,0,0,0,0,0,0,12
SAL13250,0,0,0,0,0,0,0,0
SAL13251,10,0,0,0,0,0,0,13
SAL13252,10,3,0,0,0,0,0,12
SAL13253,3,0,0,0,0,0,0,7
SAL13254,18,0,0,0,0,0,0,17
SAL13255,0,0,0,0,0,0,0,0
SAL13256,192,10,3,0,0,0,0,203
SAL13257,451,42,10,6,0,0,5,514
SAL13258,3550,501,184,33,5,4,31,4311
SAL13259,0,0,0,0,0,0,0,0
SAL13260,0,0,0,0,0,0,0,0
SAL13261,4,0,0,0,0,0,0,4
SAL13262,177,26,12,0,0,0,4,226
SAL13263,15,0,0,0,0,0,3,21
SAL13264,27,6,0,0,0,0,0,29
SAL13265,6,0,0,0,0,0,0,6
SAL13266,0,0,0,0,0,0,0,6
SAL13267,195,7,0,6,0,0,0,214
SAL13268,118,13,0,0,0,0,0,133
SAL13269,744,105,37,7,0,0,5,894
SAL13270,423,22,9,6,0,0,3,465
SAL13271,3,4,0,0,0,0,0,8
SAL13272,2291,138,71,36,5,0,7,2548
SAL13273,27,0,0,0,0,0,0,29
SAL13274,0,0,0,0,0,0,0,0
SAL13275,10,0,0,0,0,0,0,9
SAL13276,135,18,9,0,0,0,0,175
SAL13277,15,0,4,0,0,0,0,22
SAL13278,709,36,22,6,0,0,4,773
SAL13279,0,0,0,0,0,0,0,0
SAL13280,3,0,0,0,0,0,0,3
SAL13281,6,0,0,0,0,0,0,6
SAL13282,0,0,0,0,0,0,0,0
SAL13283,7,0,0,0,0,0,0,7
SAL13284,9,0,0,0,0,0,0,9
SAL13285,14,0,0,0,0,0,0,19
SAL13286,2490,132,59,46,9,3,11,2745
SAL13287,0,0,0,0,0,0,0,0
SAL13288,4,0,0,0,0,0,0,4
SAL13289,11,0,0,0,0,0,0,11
SAL13290,607,32,11,4,0,0,0,649
SAL13291,13,0,0,0,0,0,0,15
SAL13292,4,0,0,0,0,0,0,6
SAL13293,5,0,0,0,0,0,0,5
SAL13294,1769,123,17,11,0,0,0,1922
SAL13295,0,0,0,0,0,0,0,4
SAL13296,14,0,0,0,0,0,0,13
SAL13297,800,83,11,3,0,0,4,894
SAL13298,25,0,0,0,0,0,0,24
SAL13299,4107,268,106,58,0,3,15,4551
SAL13300,12,0,0,0,0,0,0,11
SAL13301,0,0,0,0,0,0,0,0
SAL13302,10,0,0,0,0,0,0,8
SAL13303,10,0,3,0,0,0,0,16
SAL13304,470,54,24,4,0,0,0,553
SAL13305,335,40,23,0,0,0,0,397
SAL13306,304,30,23,0,0,0,0,359
SAL13307,421,27,8,0,0,0,0,457
SAL13308,5,0,0,0,0,0,0,5
SAL13309,282,32,4,0,0,0,0,322
SAL13310,18,4,3,0,0,0,0,26
SAL13311,0,0,0,0,0,0,0,0
SAL13312,0,0,0,0,0,0,0,0
SAL13313,25,0,0,0,0,0,0,25
SAL13314,232,28,26,0,0,0,9,293
SAL13315,64,7,0,5,0,0,0,77
SAL13316,700,67,31,15,0,0,5,822
SAL13317,132,15,7,5,0,0,0,164
SAL13318,67,5,0,0,0,0,0,75
SAL13319,11,3,0,0,0,0,0,12
SAL13320,51,3,3,0,0,0,0,64
SAL13321,13,6,0,0,0,0,0,17
SAL13322,122,13,3,0,0,0,0,143
SAL13323,162,19,5,5,0,0,0,187
SAL13324,21,6,0,0,0,0,0,25
SAL13325,2721,181,51,3,0,0,0,2954
SAL13326,3,0,0,0,0,0,0,3
SAL13327,3,0,0,0,0,0,0,3
SAL13328,297,33,6,0,0,0,0,337
SAL13329,17,0,0,0,0,0,0,18
SAL13330,7,0,0,0,0,0,0,7
SAL13331,8,0,0,0,0,0,0,8
SAL13332,187,31,5,0,0,0,4,222
SAL13333,12,0,0,0,0,0,0,10
SAL13334,17,0,3,0,0,0,0,18
SAL13335,0,0,0,0,0,0,0,0
SAL13336,12,5,0,0,0,0,0,17
SAL13337,0,0,0,0,0,0,0,0
SAL13338,259,41,12,5,3,0,0,313
SAL13339,12,0,0,0,0,0,0,12
SAL13340,945,212,110,12,4,4,19,1307
SAL13341,151,4,0,3,0,0,5,164
SAL13342,59,6,0,5,0,0,0,78
SAL13343,0,0,0,0,0,0,0,0
SAL13344,3,0,0,0,0,0,0,3
SAL13345,0,0,0,0,0,0,0,0
SAL13346,17,0,0,0,0,0,0,20
SAL13347,32,4,0,0,0,0,0,35
SAL13348,0,0,0,0,0,0,0,0
SAL13349,42,3,0,0,0,0,0,42
SAL13350,34,5,0,0,0,0,0,37
SAL13351,4,0,0,0,0,0,0,4
SAL13352,602,51,9,6,0,0,8,676
SAL13353,404,34,11,3,0,0,0,458
SAL13354,3,0,0,0,0,0,0,3
SAL13355,24,0,0,0,0,0,0,26
SAL13356,9,0,0,0,0,0,0,13
SAL13357,4,0,0,0,0,0,0,4
SAL13358,592,21,10,9,0,0,3,634
SAL13359,91,8,5,0,0,0,0,107
SAL13360,9,0,0,0,0,0,0,9
SAL13361,10,0,0,0,0,0,0,14
SAL13362,0,0,0,0,0,0,0,0
SAL13363,13,0,3,0,0,0,0,18
SAL13364,199,23,6,0,0,0,0,229
SAL13365,10,0,0,0,0,0,0,11
SAL13366,62,10,6,0,0,0,0,73
SAL13367,15,3,0,0,0,0,0,21
SAL13368,4,0,0,0,0,0,0,4
SAL13369,1813,112,58,30,5,0,9,2027
SAL13370,260,28,11,3,0,0,0,297
SAL13371,7,0,0,0,0,0,0,7
SAL13372,959,94,5,3,0,0,3,1067
SAL13373,0,0,0,0,0,0,0,0
SAL13374,5,0,0,0,0,0,0,5
SAL13375,340,53,21,0,0,0,4,427
SAL13376,89,9,3,0,0,0,0,100
SAL13377,3,0,0,0,0,0,0,3
SAL13378,7,0,0,0,0,0,0,12
SAL13379,12,0,0,0,0,0,0,18
SAL13380,8,0,0,0,0,0,0,8
SAL13381,3,0,0,0,0,0,0,3
SAL13382,27,3,4,0,0,0,0,33
SAL13383,1056,102,36,17,8,0,7,1227
SAL13384,0,0,0,0,0,0,0,0
SAL13385,476,26,13,3,0,0,0,521
SAL13386,1232,96,42,21,0,0,5,1390
SAL13387,0,0,0,0,0,0,0,0
SAL13388,9,0,0,0,0,0,0,13
SAL13389,185,26,8,0,0,0,0,223
SAL13390,116,4,4,0,0,0,0,126
SAL13391,9,0,0,0,0,0,0,8
SAL13392,22,3,0,0,0,0,0,22
SAL13393,20,3,0,0,0,0,0,23
SAL13394,1502,75,22,15,4,4,7,1626
SAL13395,14,0,0,0,0,0,0,16
SAL13396,12,0,0,0,0,0,0,12
SAL13397,0,0,0,0,0,0,0,0
SAL13398,3,0,0,0,0,0,0,3
SAL13399,0,0,0,0,0,0,0,4
SAL13400,3,0,0,0,0,0,0,10
SAL13401,5,0,0,0,0,0,0,5
SAL13402,10,0,0,0,0,0,0,6
SAL13403,31,0,0,0,0,0,0,29
SAL13404,0,0,0,0,0,0,0,0
SAL13405,23,0,4,0,0,0,0,28
SAL13406,214,10,0,0,0,0,0,227
SAL13407,16,0,0,0,0,0,0,16
SAL13408,0,0,0,0,0,0,0,0
SAL13409,0,0,0,0,0,0,0,0
SAL13410,2029,142,47,43,8,0,4,2272
SAL13411,1041,72,52,14,6,0,0,1192
SAL13412,987,80,18,3,0,0,0,1087
SAL13413,10,0,0,0,0,0,0,10
SAL13414,4,0,0,0,0,0,0,4
SAL13415,27,7,0,5,0,0,0,33
SAL13416,3,0,0,0,0,0,0,3
SAL13417,0,0,0,0,0,0,0,0
SAL13418,5,0,0,0,0,0,0,5
SAL13419,1214,76,15,3,0,0,7,1325
SAL13420,14,0,0,0,0,0,0,14
SAL13421,18,3,0,0,0,0,6,23
SAL13422,475,20,0,3,0,0,3,507
SAL13423,1578,86,28,15,0,0,3,1710
SAL13424,846,82,41,29,4,0,9,1013
SAL13425,0,0,0,0,0,0,0,0
SAL13426,1475,101,20,4,0,0,4,1604
SAL13427,271,15,3,0,0,0,0,286
SAL13428,28,0,0,0,0,0,0,29
SAL13429,15,4,0,0,0,0,0,24
SAL13430,12,0,0,0,0,0,0,12
SAL13431,0,0,0,0,0,0,0,0
SAL13432,0,0,0,0,0,0,0,0
SAL13433,15,6,0,0,0,0,0,18
SAL13434,248,22,7,4,0,0,6,283
SAL13435,0,0,0,0,0,0,0,3
SAL13436,0,0,0,0,0,0,0,0
SAL13437,8,0,0,0,0,0,0,6
SAL13438,0,0,0,0,0,0,0,0
SAL13439,9,0,0,0,0,0,0,18
SAL13440,13,3,0,0,0,0,0,20
SAL13441,0,0,0,0,0,0,0,0
SAL13442,23,3,0,0,0,0,0,28
SAL13443,16,0,0,0,0,0,0,22
SAL13444,1604,125,46,12,0,0,3,1788
SAL13445,10,4,0,0,0,0,0,15
SAL13446,14,0,0,0,0,0,0,16
SAL13447,5,0,0,0,0,0,0,6
SAL13448,3,0,0,0,0,0,0,3
SAL13449,141,10,4,0,0,0,0,160
SAL13450,916,69,19,0,0,0,0,1003
SAL13451,3,0,0,0,0,0,0,9
SAL13452,4,0,0,0,0,0,0,4
SAL13453,5,0,0,0,0,0,0,5
SAL13454,0,0,0,0,0,0,0,0
SAL13455,66,12,8,0,0,0,0,84
SAL13456,6,0,0,0,0,0,0,3
SAL13457,0,0,0,0,0,0,0,3
SAL13458,585,64,40,9,0,0,13,717
SAL13459,75,4,0,0,0,0,0,81
SAL13460,11,0,0,0,0,0,0,14
SAL13461,26,7,0,0,0,0,0,32
SAL13462,656,39,12,3,0,0,0,699
SAL13463,179,20,6,0,0,0,0,204
SAL13464,1073,202,119,16,0,0,13,1416
SAL13465,7,3,0,0,0,0,0,15
SAL13466,4,0,0,0,0,0,0,4
SAL13467,8,0,0,0,0,0,0,10
SAL13468,922,53,23,11,0,0,0,1008
SAL13469,3806,252,61,13,0,0,6,4135
SAL13470,19,0,0,0,0,0,0,21
SAL13471,0,3,0,0,0,0,0,3
SAL13472,69,12,3,0,0,0,0,85
SAL13473,33,0,0,0,0,0,0,34
SAL13474,54,4,5,0,0,0,0,60
SAL13475,3,0,0,0,0,0,0,8
SAL13476,271,25,7,9,0,0,0,310
SAL13477,117,15,8,0,0,0,0,140
SAL13478,345,40,14,3,0,0,0,410
SAL13479,3,0,0,0,0,0,0,3
SAL13480,6,0,0,0,0,0,0,6
SAL13481,0,0,0,0,0,0,0,0
SAL13482,91,17,10,3,0,0,0,126
SAL13483,0,0,0,0,0,0,0,0
SAL13484,34,8,0,0,0,0,0,45
SAL13485,311,55,44,6,3,0,3,426
SAL13486,56,8,4,0,0,0,4,70
SAL13487,482,95,42,6,0,3,6,642
SAL13488,0,0,0,0,0,0,0,0
SAL13489,10,0,0,0,0,0,0,10
SAL13490,7,5,0,0,0,0,0,10
SAL13491,5,0,0,0,0,0,0,5
SAL13492,0,0,0,0,0,0,0,0
SAL13493,154,12,5,4,0,0,0,166
SAL13494,262,30,11,6,0,0,3,318
SAL13495,0,0,0,0,0,0,0,0
SAL13496,4,0,0,0,0,0,0,4
SAL13497,0,0,0,0,0,0,0,3
SAL13498,6,0,0,0,0,0,0,9
SAL13499,0,0,0,0,0,0,0,0
SAL13500,0,0,0,0,0,0,0,0
SAL13501,13,0,0,0,0,0,0,15
SAL13502,87,11,0,0,0,0,0,95
SAL13503,0,0,0,0,0,0,0,0
SAL13504,1234,93,24,12,0,0,3,1361
SAL13505,3,0,0,0,0,0,0,9
SAL13506,273,31,6,6,0,0,3,318
SAL13507,445,64,11,3,0,0,0,525
SAL13508,0,0,0,0,0,0,0,0
SAL13509,3,0,0,0,0,0,0,10
SAL13510,42,8,3,0,0,0,0,50
SAL13511,12,0,0,0,0,0,0,12
SAL13512,0,0,0,0,0,0,0,0
SAL13513,310,39,4,4,0,0,5,362
SAL13514,59,5,4,0,0,0,0,75
SAL13515,42,0,5,0,0,0,0,45
SAL13516,0,0,0,0,0,0,0,0
SAL13517,2485,149,71,19,5,4,3,2733
SAL13518,508,85,32,5,3,0,11,640
SAL13519,0,0,0,0,0,0,0,0
SAL13520,83,11,0,0,0,0,0,95
SAL13521,3,0,0,0,0,0,0,0
SAL13522,0,0,0,0,0,0,0,0
SAL13523,90,4,6,0,0,0,0,100
SAL13524,1108,82,31,3,0,0,4,1229
SAL13525,127,7,7,6,0,0,5,155
SAL13526,23,9,0,0,0,0,0,36
SAL13527,4,0,0,0,0,0,0,4
SAL13528,3,0,0,0,0,0,0,6
SAL13529,36,3,0,0,0,0,0,37
SAL13530,32,4,0,0,0,0,0,40
SAL13531,742,40,18,18,0,0,0,820
SAL13532,19,0,0,0,0,0,0,19
SAL13533,2435,158,55,45,6,0,9,2703
SAL13534,5,0,0,0,0,0,0,6
SAL13535,4,0,0,0,0,0,0,4
SAL13536,10,0,0,0,0,0,0,10
SAL13537,3,0,0,0,0,0,0,6
SAL13538,240,34,20,17,0,0,9,319
SAL13539,34,0,0,0,0,0,0,39
SAL13540,19,0,5,0,0,0,0,21
SAL13541,8,3,0,0,0,0,0,11
SAL13542,10,0,0,0,0,0,0,5
SAL13543,4,0,0,0,0,0,0,3
SAL13544,0,0,0,0,0,0,0,6
SAL13545,0,0,0,0,0,0,0,0
SAL13546,9,3,0,0,0,0,0,12
SAL13547,982,135,52,3,0,0,6,1178
SAL13548,348,41,10,0,0,0,0,408
SAL13549,11,0,0,0,0,0,0,14
SAL13550,129,12,5,3,0,0,0,156
SAL13551,5,0,0,0,0,0,0,6
SAL13552,13,3,0,0,0,0,0,12
SAL13553,0,0,0,0,0,0,0,0
SAL13554,89,16,4,0,0,0,4,110
SAL13555,212,26,12,0,0,0,4,250
SAL13556,3,0,0,0,0,0,0,0
SAL13557,298,47,18,5,0,0,0,373
SAL13558,0,0,0,0,0,0,0,0
SAL13559,664,45,26,5,0,0,4,739
SAL13560,0,0,0,0,0,0,0,0
SAL13561,19,0,0,0,0,0,0,21
SAL13562,265,19,9,0,0,0,3,300
SAL13563,4,0,0,0,0,0,0,4
SAL13564,388,88,33,3,0,0,7,518
SAL13565,453,70,46,6,0,0,3,584
SAL13566,0,0,0,0,0,0,0,0
SAL13567,0,0,0,0,0,0,0,0
SAL13568,0,0,0,0,0,0,0,0
SAL13569,123,21,8,0,0,0,4,146
SAL13570,8,0,0,0,0,0,0,8
SAL13571,9,3,0,0,0,0,0,15
SAL13572,10,0,0,0,0,0,0,13
SAL13573,0,0,0,0,0,0,0,0
SAL13574,0,0,0,0,0,0,0,0
SAL13575,1519,78,39,20,0,0,5,1664
SAL13576,0,0,0,0,0,0,0,0
SAL13577,3,0,0,0,0,0,0,0
SAL13578,29,3,3,0,0,0,0,36
SAL13579,93,14,4,0,0,0,0,113
SAL13580,47,4,3,3,0,0,4,61
SAL13581,3,0,0,0,0,0,0,3
SAL13582,0,0,0,0,0,0,0,0
SAL13583,0,0,0,0,0,0,0,0
SAL13584,6,0,0,0,0,0,0,6
SAL13585,0,0,0,0,0,0,0,4
SAL13586,102,13,4,0,0,0,0,126
SAL13587,125,12,5,0,0,0,0,143
SAL13588,25,3,0,0,0,0,0,32
SAL13589,74,9,0,0,0,0,0,83
SAL13590,18,0,0,0,0,0,0,16
SAL13591,17,5,0,0,0,0,0,24
SAL13592,0,0,0,0,0,0,0,0
SAL13593,85,13,6,0,0,0,5,118
SAL13594,130,11,8,0,0,0,0,154
SAL13595,647,60,14,0,0,0,3,732
SAL13596,16,0,5,0,0,0,0,21
SAL13597,70,16,0,0,0,0,0,95
SAL13598,315,73,46,10,0,0,10,457
SAL13599,629,29,19,17,3,0,6,705
SAL13600,60,8,4,0,0,0,0,79
SAL13601,30,6,0,0,0,0,0,37
SAL13602,17,0,0,0,0,0,0,22
SAL13603,644,38,16,6,0,0,0,708
SAL13604,169,25,11,3,0,0,6,212
SAL13605,115,19,12,0,0,0,5,151
SAL13606,27,7,0,0,0,0,0,34
SAL13607,31,3,3,0,0,0,0,40
SAL13608,81,3,0,0,0,0,0,90
SAL13609,70,16,7,0,0,0,0,100
SAL13610,307,47,27,9,0,0,10,399
SAL13611,51,9,3,0,0,0,0,64
SAL13612,1203,161,83,20,0,0,4,1472
SAL13613,340,72,31,9,0,0,12,463
SAL13614,538,27,12,3,0,0,0,579
SAL13615,844,56,26,8,0,0,3,928
SAL13616,303,23,13,4,0,0,4,357
SAL13617,479,74,39,11,0,0,0,612
SAL13618,20,4,0,0,0,0,0,19
SAL13619,6,0,0,0,0,0,0,3
SAL13620,15,0,0,0,0,0,0,17
SAL13621,305,49,17,3,0,0,5,377
SAL13622,13,0,0,0,0,0,5,16
SAL13623,16,4,4,0,0,0,0,24
SAL13624,6,0,0,0,0,0,0,3
SAL13625,0,0,0,0,0,0,0,0
SAL13626,38,5,0,0,0,0,0,39
SAL13627,14,0,0,0,0,0,0,14
SAL13628,1305,147,82,11,0,0,14,1564
SAL13629,50,4,0,0,0,0,0,54
SAL13630,50,6,3,0,0,0,0,66
SAL13631,62,5,6,0,0,0,0,68
SAL13632,13,0,0,0,0,0,0,13
SAL13633,0,0,0,0,0,0,0,0
SAL13634,11,0,0,0,0,0,0,10
SAL13635,19,0,0,0,0,0,0,21
SAL13636,15,0,0,0,0,0,0,14
SAL13637,8,5,0,0,0,0,0,13
SAL13638,220,31,14,4,0,0,3,273
SAL13639,495,54,17,3,0,0,0,575
SAL13640,7,0,0,0,0,0,0,7
SAL13641,65,4,6,0,0,0,0,79
SAL13642,30,3,0,0,0,0,0,38
SAL13643,275,22,8,0,0,0,0,306
SAL13644,845,76,41,5,3,0,7,985
SAL13645,9,4,0,0,0,0,0,12
SAL13646,655,53,33,14,4,0,4,768
SAL13647,2394,223,118,30,11,5,15,2795
SAL13648,3,0,0,0,0,0,0,0
SAL13649,32,5,0,0,0,0,0,38
SAL13650,0,0,0,0,0,0,0,0
SAL13651,229,41,11,0,0,0,3,282
SAL13652,762,77,41,10,0,3,5,897
SAL13653,91,18,0,0,0,0,4,111
SAL13654,2669,175,45,16,0,0,6,2911
SAL13655,547,21,5,4,0,0,4,582
SAL13656,749,28,18,31,0,0,8,831
SAL13657,523,37,3,0,0,0,0,573
SAL13658,1113,130,64,25,0,0,11,1336
SAL13659,287,24,3,0,0,0,0,320
SAL13660,6,0,0,0,0,0,0,11
SAL13661,9,0,3,0,0,0,0,15
SAL13662,44,4,3,6,0,0,0,53
SAL13663,23,0,0,0,0,0,4,30
SAL13664,1516,104,25,16,0,0,0,1661
SAL13665,679,45,9,0,3,0,0,745
SAL13666,3,0,0,0,0,0,0,8
SAL13667,3,0,0,0,0,0,0,6
SAL13668,203,8,6,4,0,0,0,219
SAL13669,65,3,5,5,0,0,0,77
SAL13670,0,0,0,0,0,0,0,0
SAL13671,0,0,0,0,0,0,0,0
SAL13672,6,0,0,0,0,0,0,6
SAL13673,0,0,0,0,0,0,0,0
SAL13674,12,3,0,0,0,0,0,16
SAL13675,24,6,5,0,0,0,0,32
SAL13676,6,0,0,0,0,0,0,13
SAL13677,335,48,14,0,0,0,0,402
SAL13678,3,0,0,0,0,0,0,5
SAL13679,47,9,0,0,0,0,0,57
SAL13680,11,4,0,0,0,0,0,11
SAL13681,3,0,0,0,0,0,0,7
SAL13682,14,4,0,0,0,0,0,17
SAL13683,15,3,0,0,0,0,0,19
SAL13684,11,0,0,0,0,0,0,15
SAL13685,6,0,0,0,0,0,0,6
SAL13686,0,0,0,0,0,0,0,0
SAL13687,11,3,0,0,0,0,0,14
SAL13688,8,0,4,0,0,0,0,12
SAL13689,17,4,0,0,0,0,0,22
SAL13690,2602,128,29,23,0,0,7,2796
SAL13691,509,24,12,5,0,0,0,546
SAL13692,88,12,9,0,0,0,0,110
SAL13693,0,5,0,0,0,0,0,5
SAL13694,25,0,4,0,0,0,0,23
SAL13695,17,3,0,0,0,0,0,19
SAL13696,39,6,0,3,0,0,0,49
SAL13697,25,0,0,0,0,0,0,30
SAL13698,8,0,0,0,0,0,0,8
SAL13699,358,39,3,4,0,0,0,402
SAL13700,10,0,0,0,0,0,0,10
SAL13701,18,5,0,0,0,0,0,18
SAL13702,667,42,14,3,0,0,0,724
SAL13703,30,4,0,0,0,0,0,34
SAL13704,8,0,0,0,0,0,0,12
SAL13705,191,28,28,0,0,0,0,251
SAL13706,27,0,0,0,0,0,0,34
SAL13707,4,0,0,0,0,0,0,4
SAL13708,0,0,0,0,0,0,0,0
SAL13709,35,6,3,0,0,0,0,44
SAL13710,86,13,5,0,0,0,0,103
SAL13711,12,0,0,0,0,0,0,12
SAL13712,120,16,9,0,0,0,0,149
SAL13713,92,11,6,0,0,0,0,110
SAL13714,513,59,4,4,0,0,0,583
SAL13715,225,25,10,3,0,0,3,259
SAL13716,1052,116,19,3,0,0,0,1200
SAL13717,172,13,6,4,0,0,0,196
SAL13718,45,6,0,0,0,0,0,51
SAL13719,24,3,0,0,0,0,0,32
SAL13720,30,7,0,0,0,0,0,39
SAL13721,12,0,0,0,0,0,0,12
SAL13722,3,0,0,0,0,0,0,3
SAL13723,0,0,0,0,0,0,0,3
SAL13724,8,0,0,0,0,0,0,15
SAL13725,0,0,0,0,0,0,0,0
SAL13726,345,49,9,6,0,0,5,407
SAL13727,72,4,0,0,0,0,0,80
SAL13728,0,0,0,0,0,0,0,0
SAL13729,79,6,4,0,0,0,0,89
SAL13730,546,52,5,7,0,0,10,614
SAL13731,382,34,4,4,0,0,5,425
SAL13732,1264,107,40,7,0,0,5,1422
SAL13733,429,31,22,5,0,0,0,481
SAL13734,3,6,0,0,0,0,0,8
SAL13735,0,0,0,0,0,0,0,0
SAL13736,11,0,0,0,0,0,0,16
SAL13737,208,12,7,0,0,0,0,231
SAL13738,20,6,0,3,0,0,0,29
SAL13739,58,12,3,0,0,0,0,74
SAL13740,20,7,5,0,0,0,0,32
SAL13741,0,0,0,0,0,0,0,0
