SAL_CODE_2021,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SAL13155,782,1456,660,542,1110,524,356,420,113,5953
SAL13156,8,0,0,0,0,0,4,0,0,9
SAL13157,16,10,8,0,4,6,3,13,0,51
SAL13158,5,8,3,3,12,4,0,0,0,38
SAL13159,8,0,0,0,0,0,0,0,0,4
SAL13160,0,0,0,0,0,0,0,0,0,4
SAL13161,4,0,0,0,0,0,0,8,0,15
SAL13162,616,785,729,593,592,460,606,537,81,4998
SAL13163,14,10,10,6,7,7,7,14,0,83
SAL13164,160,386,110,107,205,89,70,77,20,1235
SAL13165,21,18,37,5,20,20,24,18,0,161
SAL13166,16,16,14,6,12,10,7,7,0,83
SAL13167,1700,6760,1106,1318,1942,969,816,1081,319,16021
SAL13168,16,4,0,0,0,0,0,8,0,38
SAL13169,4,0,6,0,10,0,0,0,0,21
SAL13170,84,75,93,53,70,36,41,35,8,493
SAL13171,16,26,10,11,5,0,4,10,0,76
SAL13172,5,0,0,0,0,0,0,0,0,4
SAL13173,42,53,112,65,57,33,70,74,7,512
SAL13174,8,0,0,5,0,5,0,3,0,21
SAL13175,36,8,8,0,4,0,6,6,0,61
SAL13176,0,0,0,0,3,0,3,0,0,9
SAL13177,116,51,36,59,30,15,37,35,10,385
SAL13178,13,0,3,0,0,3,0,0,0,35
SAL13179,737,1341,611,493,899,397,260,294,100,5130
SAL13180,187,314,121,100,197,88,51,52,21,1131
SAL13181,21,30,14,19,10,13,9,11,0,122
SAL13182,29,72,10,18,26,8,3,11,0,181
SAL13183,57,14,12,16,13,8,7,24,5,156
SAL13184,0,0,0,0,0,0,0,0,0,0
SAL13185,24,33,27,18,14,10,11,14,0,146
SAL13186,9,0,0,3,0,0,4,3,0,29
SAL13187,12,4,9,0,3,0,0,0,0,36
SAL13188,20,34,86,76,45,36,55,72,4,435
SAL13189,32,63,75,45,46,41,28,42,5,372
SAL13190,3,6,3,3,4,0,9,7,0,34
SAL13191,11,10,5,9,7,3,3,7,0,54
SAL13192,503,784,217,207,468,182,133,115,57,2662
SAL13193,282,931,307,279,488,222,345,337,90,3267
SAL13194,635,1431,277,308,536,251,65,160,56,3716
SAL13195,868,1726,990,954,1247,707,775,765,173,8209
SAL13196,14,25,21,18,8,5,8,12,4,111
SAL13197,648,1683,646,655,899,528,300,568,96,6024
SAL13198,0,0,0,0,0,0,0,0,0,0
SAL13199,30,4,3,7,4,0,5,22,0,74
SAL13200,0,0,0,0,0,0,0,0,0,6
SAL13201,53,51,48,40,32,28,30,28,0,302
SAL13202,801,2047,358,372,565,267,102,192,50,4755
SAL13203,62,48,78,33,50,32,32,33,12,376
SAL13204,48,72,29,16,24,13,6,15,0,224
SAL13205,54,83,55,39,45,25,12,14,7,334
SAL13206,13,8,5,0,7,0,3,4,0,42
SAL13207,29,27,21,12,16,13,8,14,4,143
SAL13208,35,6,7,7,13,0,3,5,0,74
SAL13209,24,16,9,7,8,8,4,12,3,91
SAL13210,22,18,10,11,20,4,0,10,0,93
SAL13211,553,805,346,277,571,230,120,133,55,3093
SAL13212,411,498,475,273,394,204,194,230,54,2740
SAL13213,9,0,0,0,0,0,0,0,0,10
SAL13214,21,25,36,19,17,12,11,12,0,162
SAL13215,0,0,0,0,0,0,0,0,0,3
SAL13216,20,31,24,24,16,14,5,19,7,161
SAL13217,34,3,4,3,5,0,3,15,0,69
SAL13218,0,0,0,0,0,0,0,0,0,0
SAL13219,23,17,21,18,18,18,20,24,4,164
SAL13220,0,0,0,0,0,0,0,0,0,0
SAL13221,0,0,0,0,0,0,0,0,0,0
SAL13222,8,3,3,0,0,0,0,9,0,30
SAL13223,22,18,22,15,19,12,5,20,0,141
SAL13224,0,0,0,0,0,0,0,4,0,6
SAL13225,0,0,0,0,0,0,0,0,0,7
SAL13226,3,0,0,0,0,0,0,0,0,0
SAL13227,11,4,0,0,0,0,0,0,0,22
SAL13228,13,6,0,0,8,6,3,6,0,40
SAL13229,0,0,3,3,5,0,0,0,0,12
SAL13230,23,9,0,4,0,0,3,3,0,48
SAL13231,13,3,4,0,3,0,0,12,4,41
SAL13232,11,0,0,0,0,0,0,4,0,18
SAL13233,6,4,5,0,0,0,0,4,0,25
SAL13234,0,0,0,0,0,0,0,0,0,0
SAL13235,7,6,0,5,5,3,3,3,0,42
SAL13236,8,6,13,3,6,0,5,3,0,43
SAL13237,9,3,8,5,4,4,0,4,0,38
SAL13238,364,320,383,158,366,150,116,137,34,2026
SAL13239,8,0,17,0,8,0,6,4,3,44
SAL13240,23,5,5,7,5,4,0,12,0,56
SAL13241,69,81,35,30,62,21,5,11,4,320
SAL13242,346,822,486,491,719,354,667,533,83,4501
SAL13243,231,476,217,195,238,151,81,129,22,1742
SAL13244,150,290,79,107,154,87,36,58,14,970
SAL13245,211,260,9,25,59,46,8,7,31,664
SAL13246,0,0,0,0,0,0,0,0,0,0
SAL13247,0,0,0,0,4,0,0,0,0,8
SAL13248,187,122,49,32,66,38,18,27,5,546
SAL13249,9,6,4,0,7,3,4,3,0,41
SAL13250,0,0,0,5,0,0,0,0,0,8
SAL13251,14,3,3,9,3,3,0,5,3,50
SAL13252,13,7,14,3,4,8,4,17,0,71
SAL13253,15,6,5,0,0,0,0,3,0,30
SAL13254,48,5,16,0,3,0,19,8,0,100
SAL13255,0,0,0,0,0,0,0,0,0,0
SAL13256,119,197,74,41,84,46,15,16,5,591
SAL13257,184,407,297,253,251,156,164,290,30,2032
SAL13258,2233,4715,2587,3132,2480,1991,782,1800,335,20063
SAL13259,0,0,0,0,0,0,0,0,0,0
SAL13260,0,0,0,0,0,0,0,0,0,0
SAL13261,9,6,3,0,0,0,0,7,3,28
SAL13262,63,93,174,140,109,68,123,130,20,916
SAL13263,9,11,8,8,12,0,0,9,0,52
SAL13264,30,29,10,10,6,10,5,9,0,120
SAL13265,9,15,9,6,6,3,0,6,0,53
SAL13266,0,8,7,5,3,4,5,3,4,36
SAL13267,86,209,50,59,85,46,32,36,17,624
SAL13268,1005,1904,286,355,483,282,58,139,87,4603
SAL13269,369,706,485,439,366,236,97,267,55,3020
SAL13270,125,230,127,109,186,92,83,126,33,1101
SAL13271,14,0,5,0,3,4,0,4,0,29
SAL13272,671,1457,776,627,1132,587,766,563,139,6719
SAL13273,21,43,11,17,12,10,0,9,0,125
SAL13274,0,0,0,0,0,0,0,0,0,0
SAL13275,22,3,3,0,0,0,0,4,0,37
SAL13276,61,120,113,79,101,57,72,70,7,671
SAL13277,12,16,6,11,9,4,0,11,5,81
SAL13278,294,507,317,241,424,191,253,186,66,2471
SAL13279,0,0,0,0,0,0,0,4,0,8
SAL13280,7,5,0,0,4,0,0,0,0,16
SAL13281,0,8,0,0,6,3,3,0,0,23
SAL13282,0,0,0,0,0,0,0,0,0,0
SAL13283,18,7,0,4,3,0,3,5,0,32
SAL13284,27,0,0,0,4,0,0,3,0,38
SAL13285,25,9,13,14,8,4,8,12,0,97
SAL13286,564,1165,752,758,937,659,693,682,208,6415
SAL13287,3,3,0,0,0,0,0,3,0,3
SAL13288,0,0,0,0,0,0,0,0,0,8
SAL13289,25,7,0,0,0,0,0,4,0,46
SAL13290,467,729,164,135,322,178,42,67,17,2121
SAL13291,16,15,16,5,9,0,12,8,6,92
SAL13292,3,3,9,0,8,0,9,3,0,44
SAL13293,3,0,4,3,0,0,0,6,0,23
SAL13294,1361,2529,254,292,688,378,52,133,114,5800
SAL13295,11,0,3,0,0,0,0,4,0,26
SAL13296,15,10,8,8,8,3,3,7,0,69
SAL13297,1572,2679,481,617,802,446,145,319,143,7204
SAL13298,20,20,12,4,17,0,15,21,0,110
SAL13299,1601,3470,1474,1355,2119,1174,1143,943,290,13568
SAL13300,18,0,0,0,6,0,3,14,0,44
SAL13301,3,0,0,0,4,0,0,0,0,9
SAL13302,16,3,0,3,0,0,0,4,0,33
SAL13303,23,8,3,5,3,0,6,5,0,53
SAL13304,451,712,456,411,594,282,204,304,85,3483
SAL13305,305,500,335,335,392,182,147,216,56,2473
SAL13306,231,320,251,174,318,117,101,138,40,1691
SAL13307,373,715,70,86,153,110,15,29,31,1580
SAL13308,3,0,5,0,3,0,4,3,0,20
SAL13309,505,828,202,173,206,141,44,45,40,2181
SAL13310,17,14,22,17,16,7,9,16,0,119
SAL13311,0,0,0,0,0,0,0,0,0,9
SAL13312,3,0,0,0,0,0,0,0,0,6
SAL13313,20,14,7,12,13,7,15,14,7,101
SAL13314,180,195,153,176,135,97,190,177,22,1327
SAL13315,49,58,54,27,36,18,22,26,9,299
SAL13316,298,385,376,313,469,275,308,248,56,2741
SAL13317,51,60,101,106,70,65,66,78,9,609
SAL13318,35,48,63,37,35,32,20,27,6,301
SAL13319,17,7,4,6,3,0,0,7,0,41
SAL13320,39,49,64,45,37,19,18,28,3,296
SAL13321,9,15,15,14,11,0,5,9,0,70
SAL13322,72,142,63,43,79,44,38,30,5,516
SAL13323,120,186,89,59,144,72,56,47,15,785
SAL13324,37,4,4,6,11,0,6,6,0,81
SAL13325,2944,6911,1309,1249,1820,1014,323,580,250,16399
SAL13326,15,0,0,0,0,0,0,5,0,26
SAL13327,12,4,0,0,0,0,0,3,0,21
SAL13328,150,432,140,133,181,99,63,71,16,1289
SAL13329,46,5,3,9,7,3,8,16,0,100
SAL13330,17,3,3,0,0,4,0,4,0,33
SAL13331,6,0,4,7,4,3,0,12,0,39
SAL13332,78,170,171,134,105,77,78,64,18,890
SAL13333,7,7,3,0,0,10,0,0,0,33
SAL13334,15,12,13,8,13,12,15,18,5,113
SAL13335,0,0,0,0,0,0,0,0,0,0
SAL13336,11,16,6,9,6,5,3,5,0,60
SAL13337,5,0,0,0,0,0,0,0,0,9
SAL13338,107,190,169,136,157,107,87,99,17,1077
SAL13339,16,12,3,6,5,0,0,0,0,39
SAL13340,451,590,897,818,699,560,619,772,117,5517
SAL13341,120,90,82,48,99,47,38,54,16,591
SAL13342,44,89,38,39,24,33,4,25,7,301
SAL13343,0,0,0,0,0,0,0,0,0,0
SAL13344,7,4,0,0,4,0,0,0,0,12
SAL13345,0,0,0,0,0,0,0,0,0,0
SAL13346,32,14,15,4,7,4,0,10,6,89
SAL13347,17,31,25,17,20,5,8,22,3,157
SAL13348,0,0,0,0,0,0,0,0,0,4
SAL13349,34,31,31,22,31,17,17,18,0,203
SAL13350,20,14,23,8,18,18,10,9,3,131
SAL13351,7,3,3,5,4,0,0,0,0,24
SAL13352,1283,3301,493,525,785,425,146,330,142,7428
SAL13353,219,480,231,213,199,113,60,104,21,1637
SAL13354,6,3,0,0,0,0,0,3,0,15
SAL13355,12,14,17,7,10,7,12,7,0,88
SAL13356,3,14,4,10,4,3,0,4,0,46
SAL13357,5,3,0,5,0,0,0,3,0,12
SAL13358,165,348,210,212,251,114,171,200,70,1742
SAL13359,71,60,61,53,82,33,38,38,5,437
SAL13360,15,0,0,5,0,0,0,9,0,32
SAL13361,27,14,8,4,0,3,5,7,4,63
SAL13362,3,0,0,0,0,0,5,0,0,7
SAL13363,12,0,6,0,11,6,8,13,0,54
SAL13364,95,194,107,84,78,57,34,68,15,731
SAL13365,10,10,6,4,3,4,0,7,0,44
SAL13366,24,89,44,38,29,20,15,35,0,304
SAL13367,21,13,12,10,13,3,7,7,0,95
SAL13368,4,3,4,0,0,4,0,4,0,24
SAL13369,798,1514,693,559,1043,515,482,446,133,6185
SAL13370,145,254,116,115,169,87,44,61,13,999
SAL13371,6,8,5,0,6,4,5,0,0,29
SAL13372,1011,2890,462,408,863,442,159,226,132,6593
SAL13373,0,0,0,0,3,0,0,0,0,16
SAL13374,16,3,0,0,4,0,0,0,0,25
SAL13375,265,408,318,317,282,190,225,221,59,2290
SAL13376,66,116,61,42,76,39,14,37,0,450
SAL13377,14,4,4,3,6,0,0,0,0,28
SAL13378,7,16,16,0,5,0,3,3,0,60
SAL13379,13,21,17,11,6,4,9,12,0,87
SAL13380,11,0,0,0,0,0,0,3,0,27
SAL13381,8,5,0,0,0,5,0,0,0,17
SAL13382,17,14,13,11,27,13,7,10,8,114
SAL13383,447,895,588,411,598,320,354,333,60,4002
SAL13384,5,0,0,0,0,0,0,0,0,4
SAL13385,391,647,52,97,183,124,15,22,31,1553
SAL13386,407,1069,542,495,684,449,408,458,131,4635
SAL13387,0,0,6,0,0,3,4,0,0,12
SAL13388,14,3,0,8,5,5,8,4,0,38
SAL13389,162,220,159,107,98,67,48,90,16,955
SAL13390,84,121,70,46,72,31,22,29,3,485
SAL13391,21,3,0,0,12,5,4,4,0,50
SAL13392,22,18,6,9,7,5,3,11,8,84
SAL13393,21,15,16,23,15,13,8,18,0,129
SAL13394,746,1749,882,1007,928,794,441,1062,169,7776
SAL13395,10,9,19,10,10,0,4,14,0,84
SAL13396,7,12,4,7,11,5,0,3,0,46
SAL13397,0,0,0,0,0,0,3,0,0,9
SAL13398,12,0,0,0,0,6,0,0,0,14
SAL13399,8,0,0,0,0,0,0,4,0,11
SAL13400,17,0,0,0,0,0,3,0,0,27
SAL13401,8,0,0,5,0,0,0,3,0,23
SAL13402,14,8,4,5,4,0,0,0,0,37
SAL13403,16,13,22,15,17,14,7,15,0,120
SAL13404,3,0,0,0,0,0,0,0,0,8
SAL13405,18,20,24,25,7,16,3,17,0,131
SAL13406,164,237,57,37,116,62,7,23,5,706
SAL13407,18,9,8,6,11,0,8,11,0,66
SAL13408,0,7,0,0,0,0,4,0,3,19
SAL13409,0,0,0,0,0,0,0,0,0,4
SAL13410,516,1300,708,748,1040,471,999,713,151,6645
SAL13411,333,690,311,347,576,263,397,293,75,3274
SAL13412,1225,1930,307,362,578,384,67,117,128,5093
SAL13413,17,4,10,8,8,0,0,0,0,50
SAL13414,4,0,0,0,0,3,0,0,0,13
SAL13415,53,53,22,17,19,9,0,18,3,195
SAL13416,3,0,0,0,3,0,0,0,0,15
SAL13417,6,0,0,0,0,0,0,0,0,15
SAL13418,5,0,0,0,0,0,0,3,0,20
SAL13419,1374,2705,750,596,1063,529,280,365,135,7800
SAL13420,5,12,3,5,5,0,4,3,4,40
SAL13421,10,26,14,14,10,8,5,0,0,88
SAL13422,201,534,212,197,248,145,218,181,52,1984
SAL13423,604,1059,562,463,803,470,364,344,103,4769
SAL13424,302,446,442,386,487,297,423,411,74,3271
SAL13425,4,0,0,5,4,0,6,0,0,20
SAL13426,1047,2258,234,319,574,350,67,153,92,5090
SAL13427,234,301,41,44,74,52,11,18,20,787
SAL13428,18,13,19,17,13,10,9,16,0,113
SAL13429,24,3,7,10,5,5,17,18,0,86
SAL13430,13,0,7,3,9,3,3,3,0,50
SAL13431,0,0,6,0,4,0,0,0,0,15
SAL13432,0,0,0,0,0,0,0,0,0,5
SAL13433,10,8,14,6,10,0,3,3,3,61
SAL13434,165,110,136,54,119,80,82,81,21,844
SAL13435,13,6,0,0,5,3,4,8,0,31
SAL13436,12,0,0,0,0,0,0,0,0,14
SAL13437,19,13,14,3,4,3,6,18,0,80
SAL13438,5,0,3,0,0,0,0,0,0,13
SAL13439,12,5,18,4,6,3,5,3,4,58
SAL13440,13,12,11,9,5,3,7,11,3,72
SAL13441,0,6,0,0,0,0,0,0,0,3
SAL13442,45,19,12,11,9,10,10,18,3,139
SAL13443,23,23,6,9,7,11,10,15,0,100
SAL13444,1087,1772,672,610,908,531,266,340,78,6275
SAL13445,14,8,16,9,14,0,0,6,0,58
SAL13446,34,4,5,4,12,0,18,19,0,89
SAL13447,6,6,0,0,0,0,0,6,0,22
SAL13448,8,0,0,10,6,0,0,3,0,17
SAL13449,131,117,84,37,82,34,24,36,7,555
SAL13450,1313,2050,286,232,527,307,66,122,59,4964
SAL13451,4,0,3,3,5,0,4,6,0,27
SAL13452,6,0,0,0,0,0,0,9,5,20
SAL13453,11,3,3,0,3,4,0,7,0,34
SAL13454,0,0,0,0,0,0,0,5,0,7
SAL13455,42,57,31,38,52,31,32,23,3,303
SAL13456,15,6,7,8,0,0,4,3,3,53
SAL13457,4,0,0,0,0,0,0,0,0,13
SAL13458,245,368,321,324,401,205,284,253,54,2449
SAL13459,299,649,88,99,174,84,15,30,24,1465
SAL13460,16,4,10,6,6,0,7,6,3,59
SAL13461,13,16,20,23,22,15,8,11,0,127
SAL13462,566,843,217,163,340,192,44,92,42,2500
SAL13463,93,149,128,87,91,50,51,60,8,713
SAL13464,445,595,974,871,641,550,680,741,115,5612
SAL13465,14,10,13,6,7,3,3,3,0,54
SAL13466,16,0,3,0,0,0,3,0,0,33
SAL13467,11,14,8,13,0,3,12,11,4,75
SAL13468,453,874,406,263,545,281,202,217,67,3314
SAL13469,2582,5572,1615,1313,2372,1272,485,768,296,16279
SAL13470,31,4,16,3,10,6,3,17,0,94
SAL13471,0,3,3,8,5,0,0,0,0,21
SAL13472,59,52,62,46,34,22,41,35,12,365
SAL13473,17,27,25,12,16,5,9,12,3,141
SAL13474,39,32,36,14,30,13,12,15,4,192
SAL13475,8,8,4,0,6,0,0,6,0,29
SAL13476,47,69,93,89,85,72,125,123,15,713
SAL13477,72,117,71,62,59,44,24,43,5,498
SAL13478,191,275,298,260,236,198,109,179,28,1773
SAL13479,12,0,0,0,4,0,6,0,0,29
SAL13480,27,0,6,0,5,0,0,4,0,40
SAL13481,4,0,0,0,0,0,0,5,0,3
SAL13482,50,56,102,57,53,43,41,53,15,465
SAL13483,0,0,0,0,0,0,0,0,0,4
SAL13484,21,44,35,21,29,10,12,17,5,186
SAL13485,139,170,276,284,211,193,194,290,48,1797
SAL13486,38,43,57,46,36,37,19,22,3,302
SAL13487,271,360,504,520,300,278,153,369,53,2804
SAL13488,0,0,0,0,0,0,0,0,0,0
SAL13489,0,8,10,5,5,8,6,7,0,52
SAL13490,21,7,3,4,4,0,0,7,0,45
SAL13491,0,0,0,3,0,0,0,0,0,13
SAL13492,0,0,0,0,0,0,0,0,0,0
SAL13493,129,151,57,48,92,49,16,22,9,570
SAL13494,142,235,196,214,173,96,70,167,32,1317
SAL13495,4,0,0,3,0,0,0,5,0,14
SAL13496,17,0,0,0,0,0,4,0,0,27
SAL13497,3,0,0,0,0,0,0,3,0,9
SAL13498,15,3,3,0,6,0,0,8,5,45
SAL13499,3,0,3,0,0,0,0,3,0,11
SAL13500,0,0,0,3,0,4,0,0,0,21
SAL13501,12,11,10,4,10,4,18,13,0,77
SAL13502,81,83,43,30,49,28,12,11,4,342
SAL13503,5,0,0,0,0,0,0,0,0,5
SAL13504,827,1188,557,381,820,456,203,272,97,4807
SAL13505,10,0,4,0,0,0,0,4,0,19
SAL13506,233,362,128,141,175,107,38,75,15,1272
SAL13507,275,481,341,237,255,185,67,137,39,2012
SAL13508,8,3,0,0,0,0,0,5,0,13
SAL13509,8,10,3,0,8,3,4,5,0,35
SAL13510,34,62,24,26,25,12,10,28,3,224
SAL13511,26,8,0,0,10,0,0,4,0,46
SAL13512,0,0,0,0,0,0,0,0,0,6
SAL13513,214,495,187,234,174,174,54,143,20,1694
SAL13514,25,30,48,24,32,31,45,24,6,262
SAL13515,33,39,17,20,20,9,7,0,0,150
SAL13516,0,0,0,0,0,0,0,0,0,6
SAL13517,1029,2636,715,670,1129,469,505,414,161,7739
SAL13518,290,413,476,300,241,188,346,515,37,2813
SAL13519,3,0,0,0,0,0,0,0,0,8
SAL13520,72,117,52,25,33,20,6,13,10,359
SAL13521,3,0,0,0,0,0,0,0,0,9
SAL13522,7,0,0,4,0,5,6,4,0,22
SAL13523,50,82,48,50,29,28,13,40,11,346
SAL13524,992,1244,203,244,370,271,42,67,57,3484
SAL13525,55,93,95,66,69,44,62,46,3,539
SAL13526,11,27,26,12,24,13,17,6,5,144
SAL13527,6,0,0,0,0,0,0,0,0,21
SAL13528,15,6,0,5,0,0,4,3,0,28
SAL13529,16,20,18,11,12,15,23,7,3,124
SAL13530,31,27,27,26,26,10,16,21,3,175
SAL13531,203,469,234,211,284,163,227,194,66,2060
SAL13532,27,20,22,6,8,4,8,33,3,128
SAL13533,924,2203,1038,880,1284,619,907,782,161,8799
SAL13534,8,0,3,4,0,5,3,3,0,29
SAL13535,7,0,0,3,0,0,0,5,0,17
SAL13536,14,6,11,3,7,4,7,6,0,53
SAL13537,3,3,3,0,5,3,0,3,0,19
SAL13538,56,91,124,114,123,89,215,147,14,962
SAL13539,48,12,35,0,24,7,33,22,0,183
SAL13540,12,3,9,7,14,6,4,15,7,80
SAL13541,40,4,7,3,14,6,0,5,3,79
SAL13542,3,3,4,4,0,0,3,8,0,23
SAL13543,13,11,0,4,4,0,0,0,0,36
SAL13544,3,0,3,0,0,0,0,0,0,8
SAL13545,0,0,0,0,0,0,0,0,0,9
SAL13546,9,5,9,8,8,4,5,11,0,57
SAL13547,534,868,487,454,535,357,239,244,66,3779
SAL13548,169,326,265,238,210,158,126,137,27,1649
SAL13549,8,23,19,23,20,5,6,4,4,118
SAL13550,81,123,95,66,84,68,28,49,11,596
SAL13551,3,0,5,0,3,0,0,0,0,13
SAL13552,11,4,17,14,10,3,5,7,0,64
SAL13553,0,0,3,4,0,0,4,3,0,15
SAL13554,62,105,109,102,66,47,16,79,12,594
SAL13555,139,259,213,154,131,82,58,112,21,1173
SAL13556,7,0,0,0,5,0,0,0,0,18
SAL13557,125,385,322,358,250,216,182,234,23,2100
SAL13558,3,0,0,0,0,0,0,0,0,3
SAL13559,323,345,461,210,440,180,244,203,41,2438
SAL13560,4,10,0,0,0,0,0,3,0,14
SAL13561,8,15,15,13,17,9,9,8,0,102
SAL13562,134,263,137,95,170,75,83,68,38,1060
SAL13563,0,0,4,0,6,0,0,0,0,15
SAL13564,222,307,439,268,256,198,377,259,40,2379
SAL13565,139,251,419,256,259,204,417,249,38,2246
SAL13566,24,3,3,350,4,0,7,3,0,401
SAL13567,0,0,0,0,0,0,0,0,0,0
SAL13568,0,0,0,0,0,0,0,0,0,0
SAL13569,98,159,76,93,88,59,15,48,4,646
SAL13570,4,9,10,6,4,3,4,5,0,37
SAL13571,12,18,12,8,0,5,0,3,3,58
SAL13572,7,8,11,4,9,9,4,11,3,61
SAL13573,0,0,0,0,0,0,4,0,0,7
SAL13574,0,0,0,3,0,4,3,0,0,11
SAL13575,326,567,527,426,536,312,496,413,88,3690
SAL13576,0,0,0,0,0,0,0,0,0,3
SAL13577,3,10,0,0,4,0,0,4,0,27
SAL13578,23,24,27,22,16,14,4,20,0,145
SAL13579,64,102,102,72,34,42,25,71,12,519
SAL13580,15,34,36,45,17,17,20,47,4,244
SAL13581,4,0,0,0,0,0,0,0,0,5
SAL13582,0,0,0,0,0,0,0,0,0,0
SAL13583,0,0,0,0,0,0,0,0,0,3
SAL13584,17,15,3,0,6,0,0,9,0,54
SAL13585,10,5,0,0,0,0,0,0,0,18
SAL13586,98,101,109,76,69,57,25,65,16,622
SAL13587,118,96,91,46,63,35,39,58,17,559
SAL13588,49,18,14,13,10,12,5,15,0,146
SAL13589,83,143,115,91,76,60,45,77,19,716
SAL13590,15,15,9,8,7,0,3,9,4,90
SAL13591,22,15,14,8,8,4,7,14,5,89
SAL13592,6,3,5,0,0,0,0,0,0,18
SAL13593,59,134,99,120,67,74,51,97,14,728
SAL13594,68,98,83,77,87,35,67,40,7,556
SAL13595,568,844,157,197,280,174,42,75,50,2393
SAL13596,24,35,23,18,21,14,0,9,3,145
SAL13597,70,118,68,57,32,27,9,46,12,437
SAL13598,168,233,221,389,205,214,173,367,45,2016
SAL13599,102,265,181,146,180,97,125,148,46,1295
SAL13600,50,38,60,29,26,31,28,82,13,345
SAL13601,38,23,16,15,22,16,18,20,4,175
SAL13602,25,8,15,18,11,11,16,50,3,146
SAL13603,296,572,251,203,357,186,138,160,52,2227
SAL13604,66,134,107,157,67,76,71,134,26,832
SAL13605,68,90,118,157,74,74,54,154,10,811
SAL13606,10,17,19,25,17,12,17,21,0,137
SAL13607,13,25,32,29,13,15,23,28,0,173
SAL13608,52,50,65,22,47,25,26,19,10,315
SAL13609,40,49,79,71,45,43,35,76,9,444
SAL13610,170,260,257,251,173,152,86,121,16,1489
SAL13611,22,33,40,33,33,15,18,39,0,233
SAL13612,579,928,853,645,927,468,535,539,113,5582
SAL13613,160,252,371,360,275,255,203,552,51,2476
SAL13614,372,606,90,112,212,110,18,49,13,1582
SAL13615,330,627,291,212,448,203,215,194,71,2590
SAL13616,190,263,238,276,194,169,69,233,27,1650
SAL13617,257,353,489,298,351,217,291,326,49,2620
SAL13618,14,19,11,10,10,6,10,9,0,87
SAL13619,7,3,0,3,0,0,0,4,0,16
SAL13620,22,15,7,7,10,4,8,24,0,99
SAL13621,220,422,210,196,224,126,108,105,30,1646
SAL13622,27,3,14,6,8,0,0,4,4,71
SAL13623,12,18,16,15,9,6,17,22,3,112
SAL13624,16,3,3,0,0,0,0,4,0,32
SAL13625,5,0,0,0,0,0,0,3,0,16
SAL13626,27,54,22,17,21,3,5,7,3,150
SAL13627,15,6,13,4,13,5,3,4,0,65
SAL13628,620,998,796,691,785,463,449,388,100,5291
SAL13629,28,31,33,8,27,13,24,5,5,182
SAL13630,36,49,33,27,31,12,26,31,7,245
SAL13631,35,41,34,27,42,22,24,22,0,243
SAL13632,3,13,6,3,5,3,0,3,3,45
SAL13633,6,0,0,0,0,0,0,0,0,6
SAL13634,27,3,3,0,3,0,3,3,0,36
SAL13635,52,12,5,8,17,0,14,19,0,129
SAL13636,14,15,3,7,5,6,0,6,0,51
SAL13637,12,6,6,7,5,8,0,8,3,61
SAL13638,115,128,171,163,130,97,108,167,32,1113
SAL13639,269,546,284,295,282,189,87,191,28,2167
SAL13640,10,4,0,0,0,0,0,0,0,20
SAL13641,65,54,31,23,44,16,13,13,8,267
SAL13642,30,45,29,17,14,3,8,8,0,155
SAL13643,140,288,149,109,140,99,32,71,13,1040
SAL13644,518,1258,466,421,457,221,162,246,46,3807
SAL13645,15,16,0,7,5,0,3,3,0,56
SAL13646,222,370,372,288,386,196,313,262,65,2483
SAL13647,901,1310,1374,947,1698,866,1265,920,198,9477
SAL13648,0,0,0,0,3,0,4,0,0,10
SAL13649,10,25,24,6,17,18,13,13,0,125
SAL13650,0,0,0,0,0,0,0,0,0,0
SAL13651,135,160,186,178,163,104,69,134,23,1146
SAL13652,280,404,407,393,474,300,380,356,59,3039
SAL13653,75,99,78,33,72,38,16,26,6,435
SAL13654,1957,3199,453,533,1081,648,125,212,156,8365
SAL13655,356,555,92,87,170,139,31,40,18,1487
SAL13656,177,425,244,169,317,148,260,237,48,2033
SAL13657,1022,2336,272,253,524,211,37,94,84,4820
SAL13658,377,713,634,654,810,405,923,628,112,5251
SAL13659,487,959,215,154,311,135,46,71,28,2402
SAL13660,10,3,4,7,4,0,0,10,0,44
SAL13661,23,8,6,5,0,5,10,10,4,69
SAL13662,18,21,58,30,28,24,31,27,6,244
SAL13663,10,19,18,11,10,4,9,5,0,79
SAL13664,785,1567,410,349,741,356,224,205,77,4713
SAL13665,775,2074,317,362,531,268,92,147,46,4604
SAL13666,3,0,0,0,0,0,0,0,0,17
SAL13667,8,4,4,4,3,5,0,0,0,24
SAL13668,122,271,112,80,76,33,12,39,10,760
SAL13669,44,66,39,40,37,7,14,7,6,254
SAL13670,0,0,0,0,4,0,0,0,0,0
SAL13671,0,0,0,0,0,0,0,0,0,3
SAL13672,7,0,3,0,0,0,0,3,0,13
SAL13673,3,3,0,0,0,0,0,0,0,11
SAL13674,9,9,4,6,3,3,3,9,0,53
SAL13675,38,11,16,14,11,11,17,16,0,136
SAL13676,9,7,13,4,7,0,0,3,0,49
SAL13677,199,423,296,228,213,129,109,158,33,1790
SAL13678,0,0,0,3,0,0,0,3,0,9
SAL13679,41,68,39,36,32,23,13,37,8,293
