SAL_CODE_2021,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SAL12096,14,55,76,131,60,259,24,149,7,773,56,298,184,188,191,198,46,82,26,1270,294,872,177,147,296,123,48,64,39,2068,888,1545,261,176,544,205,64,92,71,3846,882,1040,286,240,552,188,71,109,58,3428,403,538,178,143,324,135,105,91,31,1948,83,153,48,29,95,36,37,39,13,524,5,20,0,4,6,5,4,0,0,42,0,0,0,0,0,0,0,0,0,0,2622,4528,1216,1055,2071,1157,394,628,237,13902
SAL12097,10,20,24,48,22,103,12,57,5,303,25,87,57,81,76,86,13,35,7,463,113,320,81,67,143,49,37,21,21,852,363,710,146,128,275,90,53,31,34,1834,341,432,148,131,252,80,72,47,15,1524,82,136,53,55,118,38,53,30,5,557,13,18,13,3,14,16,21,13,4,110,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,944,1722,526,517,904,453,261,234,93,5658
SAL12098,3,10,46,55,20,125,10,89,8,359,14,36,92,118,37,51,22,61,11,445,96,218,196,172,106,62,59,90,15,1026,145,213,132,118,127,58,68,66,14,949,123,158,137,132,155,59,84,98,18,960,91,133,85,80,90,36,63,94,11,684,19,30,9,20,36,15,23,18,3,172,3,8,4,0,4,0,0,3,0,25,0,0,0,0,0,0,0,0,0,0,501,795,700,704,578,409,342,524,75,4622
SAL12099,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,0,0,0,15,9,4,0,0,5,0,3,0,0,24,6,3,8,0,0,3,0,3,0,20,4,4,0,4,0,0,6,0,0,19,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,17,5,6,9,9,7,9,0,99
SAL12100,0,0,8,5,0,13,0,9,0,38,8,5,17,9,20,14,3,4,0,76,25,79,56,42,29,16,16,12,4,286,26,50,29,18,33,11,20,9,4,204,20,22,17,6,12,4,11,10,4,105,9,10,3,3,8,0,5,9,0,57,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,175,128,89,114,53,54,65,14,779
SAL12101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,3,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,11,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,13,3,5,3,4,7,0,42
SAL12102,3,0,11,9,0,10,0,9,0,46,7,19,18,10,18,11,5,6,0,89,19,26,17,7,23,14,12,5,10,141,33,15,21,12,23,8,7,17,0,144,53,21,25,13,31,12,26,15,7,206,41,10,22,13,22,5,21,14,6,146,14,12,9,0,7,6,11,5,0,49,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,162,106,115,69,129,66,82,76,20,828
SAL12103,0,0,0,0,0,5,0,8,0,14,0,0,0,7,0,7,0,5,0,15,0,4,8,8,3,0,3,7,0,42,0,7,3,5,0,8,0,3,0,23,0,7,5,8,0,3,0,8,0,34,0,4,4,6,0,0,9,6,0,22,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,21,38,9,19,11,33,0,156
SAL12104,0,0,4,6,0,6,4,11,0,34,0,0,8,3,0,3,0,9,0,28,4,15,15,9,5,8,3,11,0,65,8,14,22,19,14,8,7,9,0,98,13,19,20,16,16,8,11,11,0,115,13,13,21,11,17,10,8,10,0,111,4,6,0,3,3,0,0,4,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,39,67,100,69,57,42,35,54,7,483
SAL12105,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,13
SAL12106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12107,7,50,10,60,15,66,11,24,0,233,42,257,71,152,128,108,14,59,13,844,211,819,191,137,204,97,38,94,29,1815,275,543,120,64,145,72,26,56,17,1323,193,361,60,64,132,53,32,28,18,948,109,229,45,47,106,56,28,36,17,673,41,75,16,16,26,14,12,13,0,205,3,10,4,4,3,0,0,0,0,31,0,0,0,0,0,0,0,6,0,3,879,2341,521,539,768,474,162,303,93,6080
SAL12108,3,9,38,41,22,56,6,39,3,209,17,44,77,44,46,38,10,18,6,303,52,98,65,26,31,22,7,21,7,337,104,95,49,17,66,18,4,15,13,394,217,145,82,43,119,34,22,20,12,690,122,116,68,16,74,39,20,26,6,480,55,55,18,4,39,11,11,12,4,213,16,11,0,0,7,3,0,0,3,55,0,0,0,0,0,0,0,0,0,0,587,576,397,207,404,223,80,150,50,2678
SAL12109,0,0,4,0,4,3,3,4,0,26,0,10,10,0,5,4,3,4,4,34,4,10,6,4,7,5,5,0,0,45,9,19,9,0,10,3,3,0,0,51,9,9,3,4,8,7,9,5,0,54,12,9,13,0,12,0,0,0,4,63,12,7,6,0,4,0,0,0,0,32,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,46,74,48,14,50,20,27,17,12,305
SAL12110,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,0,13,7,0,4,0,0,0,0,0,0,9,10,3,0,5,4,0,0,3,0,23,12,0,0,0,0,5,3,4,0,28,8,3,0,0,0,0,0,4,0,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,29,16,8,6,10,8,8,13,3,104
SAL12111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,16,7,5,0,0,0,0,0,4,0,17,9,0,0,0,3,0,0,4,0,16,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,6,5,5,0,3,8,0,58
SAL12112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
SAL12114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
SAL12115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
SAL12116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,8,5,0,0,0,5,0,0,32
SAL12117,0,4,12,19,0,11,0,8,0,58,0,6,10,15,7,3,0,0,0,30,0,12,23,14,10,6,4,11,0,80,15,15,19,14,14,4,5,0,0,95,21,23,15,21,23,11,10,9,0,129,5,19,14,17,13,18,10,17,0,107,4,4,0,4,6,0,4,4,3,27,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49,76,87,98,74,51,31,50,4,528
SAL12118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12119,0,0,0,0,0,0,0,9,0,10,0,3,3,0,0,0,0,0,0,14,0,4,12,0,4,0,0,4,0,22,4,4,0,0,0,0,0,8,0,22,11,4,3,0,3,6,3,4,0,27,4,5,9,7,7,0,0,3,0,28,4,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,28,17,28,15,19,4,3,25,0,141
SAL12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,12
SAL12122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,25
SAL12123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,4,0,5,3,0,3,0,15,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,3,3,5,3,8,0,47
SAL12124,0,8,30,48,7,37,5,34,0,176,15,39,51,57,13,25,10,16,0,221,59,226,103,84,38,22,19,28,15,595,115,223,75,65,70,32,28,20,4,646,120,215,80,68,83,37,28,38,10,688,142,204,68,61,101,39,29,37,11,693,41,51,17,11,24,16,13,10,8,185,7,11,4,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,3,504,978,430,384,342,212,132,187,48,3222
SAL12125,0,0,43,38,6,63,8,29,0,174,10,14,46,45,14,22,5,12,0,165,42,108,86,45,32,19,9,20,3,372,88,200,86,60,55,12,26,22,8,559,90,156,65,62,81,32,27,35,13,563,61,119,64,44,66,26,27,15,7,437,19,40,7,3,22,8,3,10,0,112,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,305,638,393,298,273,180,118,150,34,2390
SAL12126,0,0,6,3,0,3,0,5,0,18,0,3,5,12,4,0,0,0,0,27,4,22,14,10,0,0,0,0,0,53,19,28,17,8,8,7,3,3,0,83,20,23,7,6,12,0,3,5,0,69,14,19,9,10,22,7,0,0,0,86,7,7,0,5,0,0,0,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,108,52,48,47,15,9,21,0,364
SAL12127,0,0,13,4,0,4,0,5,0,28,0,0,3,0,0,3,0,0,0,12,9,5,8,9,4,3,0,8,0,39,6,10,10,8,5,0,0,0,0,52,13,9,13,9,9,3,5,0,0,63,8,7,15,12,8,4,5,4,0,55,0,3,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,41,61,42,37,22,9,24,0,258
SAL12128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,6,0,0,18
SAL12129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0,0,3,0,0,0,37
SAL12130,0,0,0,0,0,0,0,3,0,8,0,0,4,0,0,3,0,0,0,9,8,3,9,0,4,0,0,0,0,16,9,6,3,3,0,0,0,6,0,25,8,5,3,0,7,0,0,0,0,25,4,3,4,0,5,0,5,5,0,25,0,4,0,0,0,3,0,0,0,14,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,23,15,22,7,21,11,9,14,0,128
SAL12131,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,5,0,12,6,0,0,0,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,24,3,5,4,3,5,4,8,3,56
SAL12132,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0,6,0,0,0,0,0,33
SAL12133,0,0,10,9,0,21,0,9,0,55,0,4,21,5,6,6,0,6,0,48,11,15,20,11,18,5,12,4,0,95,15,45,21,21,22,12,10,3,0,145,45,39,29,18,24,11,12,13,5,191,23,39,15,11,22,9,3,3,4,128,5,9,3,5,9,3,0,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,160,117,73,102,64,35,48,6,710
SAL12134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,3,3,3,0,9,0,0,30
SAL12135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,6,3,7,3,0,12,5,34
SAL12136,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,7,0,9,0,0,0,0,5,0,0,0,0,14,6,5,0,5,0,0,0,4,0,18,9,6,0,0,0,0,3,0,0,30,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,7,13,4,4,10,15,3,88
SAL12137,0,28,3,33,14,68,8,35,5,196,33,156,10,84,81,69,7,25,9,483,95,369,44,43,97,45,11,12,20,733,252,542,60,36,119,47,11,11,13,1090,364,522,41,44,174,62,7,18,19,1248,214,364,33,26,104,42,16,16,20,826,56,135,16,11,54,14,9,9,6,305,15,26,0,0,7,0,0,3,6,52,0,5,0,0,0,0,0,0,0,8,1026,2133,210,285,648,343,68,133,93,4944
SAL12138,3,20,9,23,10,49,8,33,3,155,15,57,26,45,23,22,8,18,0,216,25,57,20,14,23,9,3,0,3,165,124,176,19,10,49,27,3,3,3,404,195,289,23,43,77,25,11,8,15,685,102,165,26,27,59,31,5,17,3,446,18,48,12,5,27,8,6,0,4,127,0,6,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,484,813,143,164,289,170,46,80,33,2225
SAL12139,3,0,20,27,3,51,6,53,7,181,10,24,72,64,16,45,16,37,3,293,64,181,152,106,100,57,30,86,15,784,101,150,114,86,87,45,33,63,9,694,76,92,85,88,101,44,45,82,14,633,55,76,71,72,85,32,50,66,5,512,4,18,20,20,23,13,11,12,3,117,0,0,5,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,5,5,310,538,541,458,422,291,200,398,56,3221
SAL12140,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,0,11,4,0,3,3,3,0,0,0,0,15,7,5,3,3,3,0,0,3,0,20,5,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,11,8,10,10,0,10,6,69
SAL12141,0,0,0,4,0,3,0,3,0,9,0,3,4,3,0,0,0,0,0,13,0,3,4,3,0,3,0,5,0,22,13,14,5,3,8,3,0,5,0,51,12,15,3,0,5,3,0,0,0,46,17,27,3,0,5,3,0,0,4,67,0,16,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,74,23,17,30,16,0,15,7,227
SAL12142,0,0,0,0,0,8,0,9,0,18,0,6,0,3,0,0,3,5,0,23,5,13,7,0,0,0,0,0,0,30,21,32,9,0,9,0,0,5,0,81,22,28,18,3,6,7,3,0,0,94,16,35,12,8,3,0,0,5,0,77,6,15,4,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,75,123,53,22,29,13,11,17,6,342
SAL12143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,13
SAL12145,0,0,9,7,0,4,0,4,0,31,0,4,18,6,5,3,0,9,0,51,8,8,17,6,7,8,12,3,0,65,6,7,27,12,14,5,0,13,3,82,5,12,14,0,17,5,11,7,0,75,9,7,14,4,8,10,14,10,0,66,4,5,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,42,102,43,49,30,43,36,3,378
SAL12146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,15
SAL12147,0,0,0,5,0,4,0,3,0,5,0,0,0,0,0,0,0,3,0,7,4,0,0,0,4,0,0,0,0,8,0,5,5,0,0,0,5,0,0,11,5,6,0,9,0,3,3,0,0,23,3,0,0,0,4,0,0,5,0,15,8,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,8,8,9,9,10,12,0,82
SAL12148,0,0,0,5,0,0,0,7,0,5,0,3,3,0,0,0,0,3,0,12,3,0,0,5,5,4,0,3,0,16,0,5,0,0,0,3,8,4,0,22,4,6,0,3,3,0,5,0,0,28,8,4,0,8,5,0,0,6,0,27,0,4,0,0,0,3,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,18,11,12,11,10,7,22,3,125
SAL12149,3,3,34,42,3,71,0,52,0,200,16,28,48,46,29,34,16,41,6,257,60,134,104,81,60,25,17,38,17,540,91,171,90,75,89,39,19,36,9,619,100,165,84,89,96,28,30,41,12,641,68,96,64,80,97,41,35,40,5,525,16,32,20,14,28,11,12,18,7,156,4,0,0,0,5,0,3,3,0,14,0,0,0,0,0,0,0,0,0,0,363,624,444,432,408,253,129,260,51,2959
SAL12150,0,0,0,0,0,4,0,4,0,10,5,0,0,0,0,0,3,0,0,11,0,10,0,0,0,3,5,0,0,23,4,9,0,0,0,0,0,0,0,21,7,9,3,3,8,5,0,5,3,45,7,7,0,4,3,3,4,6,4,46,0,10,3,0,4,0,6,4,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,22,49,13,11,27,17,11,17,11,176
SAL12151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,3,0,15,7,0,0,0,3,0,0,0,0,11,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,6,3,0,0,0,8,0,45
SAL12152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,12
SAL12153,5,0,20,18,0,35,0,22,0,101,0,3,15,14,4,13,0,3,0,57,16,23,20,12,14,10,0,8,5,101,19,52,36,26,13,6,5,6,4,171,49,71,29,27,44,12,12,6,6,260,20,33,26,23,28,16,7,5,6,168,8,15,3,4,11,0,4,7,0,47,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,125,198,145,125,116,90,36,60,14,911
SAL12154,0,0,0,0,0,4,0,0,0,8,0,0,4,5,0,0,0,0,0,4,0,7,5,0,3,0,0,6,0,25,0,3,8,0,0,0,0,0,0,19,4,0,5,0,0,0,0,0,0,11,3,0,4,0,0,5,0,3,0,18,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,20,10,8,10,3,6,0,80
SAL12155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,18
