SAL_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SAL11858,5,9,17,13,14,30,28,8,8,134,6,6,12,22,17,17,17,4,4,104,0,8,24,20,23,34,20,3,0,126,0,8,11,15,13,18,10,0,0,79,0,5,16,12,7,10,4,0,0,62,0,0,10,7,7,3,0,0,0,36,0,5,13,12,11,11,9,0,0,49,0,0,6,3,3,0,0,0,0,11,0,0,0,3,3,3,3,0,0,13,5,6,12,9,21,28,38,29,8,159,92,70,172,170,198,276,357,211,59,1601
SAL11859,0,0,0,0,0,7,3,3,0,14,0,7,0,0,0,3,3,6,0,22,0,0,3,0,0,3,3,4,0,14,0,0,10,0,0,3,5,0,0,21,0,0,4,0,0,5,5,5,0,14,0,0,5,0,0,3,5,0,0,10,0,0,3,0,9,6,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,5,0,5,0,18,0,0,0,0,0,0,0,3,0,3,7,15,20,13,27,46,56,38,0,220
SAL11860,0,3,0,4,0,0,5,0,0,10,0,0,0,6,5,0,0,0,0,10,0,0,3,0,3,0,0,0,0,12,0,0,9,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,8,0,0,0,5,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,4,0,0,14,4,0,0,0,3,0,0,4,0,14,16,7,23,24,25,19,10,5,0,125
SAL11861,3,0,0,0,0,10,4,3,0,19,0,0,5,0,3,4,0,0,0,14,0,3,8,0,5,4,0,0,0,12,0,3,3,0,0,10,0,0,0,21,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,12,0,10,3,8,0,44,13,7,26,29,40,73,31,21,3,242
SAL11862,0,0,0,0,0,0,0,0,0,5,0,0,4,0,6,0,4,0,0,9,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,4,3,11,3,19,12,8,5,0,71
SAL11863,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,10,4,0,0,0,0,30
SAL11864,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,10,10,15,6,0,61
SAL11865,5,13,13,24,26,53,84,50,6,272,0,16,19,27,26,57,41,19,4,202,0,5,21,27,43,48,26,13,0,188,0,4,14,16,20,29,38,9,0,131,0,0,14,12,12,21,16,0,5,78,0,0,7,8,13,16,9,0,0,46,0,0,4,13,23,25,9,0,0,74,0,0,3,0,4,0,0,0,0,14,0,0,0,0,0,14,5,6,0,29,12,4,14,7,17,31,46,36,27,200,96,84,176,197,272,635,1032,493,136,3108
SAL11866,50,134,71,119,118,75,55,25,0,644,36,141,134,126,164,106,43,19,3,766,8,114,145,185,235,142,50,13,0,882,3,59,159,166,208,93,38,10,0,738,0,43,150,167,200,112,18,0,0,692,0,13,104,159,192,82,12,0,0,571,0,11,133,460,442,167,26,4,0,1244,0,0,26,108,127,42,9,0,3,318,0,0,30,159,184,71,13,0,4,456,31,38,46,81,90,34,35,11,10,367,1158,916,1209,2057,2287,1283,752,337,71,10071
SAL11867,0,86,169,52,30,14,14,3,0,372,5,73,270,103,38,20,8,6,0,521,0,45,203,125,45,31,16,3,0,469,0,22,133,68,31,13,3,3,0,275,0,4,106,47,20,13,4,0,0,206,0,0,68,50,19,9,0,0,0,136,0,0,110,137,19,15,3,0,0,287,0,0,9,18,4,5,0,0,0,42,0,0,7,32,4,6,0,0,0,48,5,57,124,73,25,23,20,12,11,348,102,541,1681,893,357,308,232,115,80,4306
SAL11868,0,0,3,3,5,7,10,4,0,36,0,3,0,5,0,3,6,0,0,26,0,5,3,9,11,11,3,0,0,43,0,4,8,4,7,4,0,3,0,28,0,0,0,5,0,3,0,0,0,17,0,0,0,4,3,5,0,0,0,9,0,0,4,4,17,14,0,0,0,32,0,0,0,0,0,4,0,0,0,12,0,0,0,0,4,3,0,0,0,13,6,0,3,0,0,4,6,3,0,19,26,18,33,53,75,91,60,38,0,397
SAL11869,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,0,8,0,17,22,15,4,0,65
SAL11870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,4,6,0,0,18
SAL11871,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,4,0,3,8,13,5,5,0,36
SAL11872,0,3,6,5,6,5,3,0,0,29,0,0,5,8,4,3,5,4,0,19,0,0,3,8,11,5,0,0,0,28,0,0,0,3,6,5,0,0,0,16,0,0,0,0,3,5,0,0,0,7,0,0,0,0,10,0,0,0,0,11,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,7,0,6,0,20,26,11,33,36,49,51,41,26,5,281
SAL11873,6,40,46,46,38,33,11,3,0,236,9,51,81,62,87,55,8,6,0,359,4,46,86,79,98,80,15,0,0,408,0,23,82,62,69,44,10,0,0,291,0,20,54,40,58,21,0,0,0,193,0,3,29,34,27,22,0,0,0,117,0,3,35,46,53,36,4,0,0,179,0,0,4,3,5,0,0,0,0,15,0,0,5,0,5,0,5,0,0,13,29,29,38,33,27,26,9,8,0,193,354,371,625,542,625,516,261,81,16,3386
SAL11874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11875,0,0,8,0,3,8,14,25,4,62,0,0,3,5,0,11,0,11,0,37,0,0,0,6,11,7,3,3,0,36,0,0,6,0,0,0,0,0,0,8,0,0,7,0,3,3,0,0,0,14,0,0,3,3,4,3,0,0,0,11,0,0,8,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,6,8,6,15,19,4,61,18,10,40,30,55,101,142,180,47,622
SAL11876,0,0,5,0,3,8,9,4,0,32,0,0,4,0,4,8,4,3,0,33,0,0,4,3,3,9,4,0,0,24,0,0,0,0,4,9,0,0,0,13,0,0,4,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,10,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,6,9,9,0,24,6,11,29,27,30,96,86,43,7,333
SAL11877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8
SAL11878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,9,0,0,10,10,0,0,33
SAL11879,3,3,3,3,12,0,0,0,0,29,3,10,4,0,8,5,0,0,0,27,0,5,4,7,5,7,5,0,0,33,0,0,6,8,11,4,0,0,0,34,0,0,5,8,9,0,0,0,0,30,0,0,9,4,5,3,0,0,0,23,0,0,6,9,12,12,0,0,0,37,0,0,0,0,5,0,0,0,0,8,0,0,0,3,3,0,0,0,0,8,0,0,0,6,0,0,0,3,0,14,46,30,51,62,81,45,32,9,3,362
SAL11880,4,8,12,4,11,24,24,14,8,100,0,7,11,10,13,25,23,11,5,102,0,5,8,11,10,16,20,11,0,91,0,3,15,5,11,18,9,4,0,62,0,0,3,7,11,11,16,4,0,55,0,0,6,0,5,11,5,0,0,26,0,0,8,4,7,17,8,7,0,46,0,0,4,0,0,4,10,0,0,17,0,0,0,4,3,13,8,0,0,34,9,4,18,14,13,15,18,48,40,169,44,47,97,86,134,278,296,211,87,1284
SAL11881,7,24,24,19,31,30,13,8,8,159,3,28,24,27,27,41,14,3,0,172,6,13,31,21,24,47,17,3,0,166,0,3,28,21,17,15,14,0,0,94,0,4,18,18,22,26,11,3,0,96,0,4,13,0,25,17,4,0,0,65,0,3,9,11,22,14,6,0,0,59,0,0,5,5,0,6,0,0,0,23,0,0,3,4,4,8,0,0,0,22,11,21,34,27,31,46,40,37,16,255,125,144,246,196,260,386,273,206,85,1922
SAL11882,0,0,5,6,0,10,3,0,0,36,0,4,6,3,3,8,0,0,0,24,0,6,6,9,3,4,0,0,0,31,0,3,5,0,0,13,5,0,0,27,0,0,7,0,0,4,0,0,0,13,0,0,3,0,0,4,0,0,0,12,0,0,0,0,5,9,0,4,0,22,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,8,4,8,8,10,4,0,10,0,54,12,16,39,43,42,86,39,39,7,320
SAL11883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,6,0,0,0,22
SAL11884,13,124,396,144,32,18,15,8,0,747,5,146,420,156,46,29,11,3,0,820,4,112,399,177,50,19,10,4,0,766,4,53,255,79,26,15,7,3,0,441,0,29,139,82,18,13,3,0,0,289,0,11,104,64,22,4,3,0,0,220,0,27,234,109,47,18,14,0,0,444,0,10,50,45,23,4,4,0,0,139,0,9,68,77,34,21,3,0,0,217,11,138,407,162,57,37,20,11,0,852,222,1449,3571,1521,489,351,232,77,25,7935
SAL11885,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3
SAL11886,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,3,7,5,9,3,12,0,0,31
SAL11887,0,3,8,11,5,9,15,6,0,67,0,11,10,11,20,13,4,0,0,72,0,5,13,23,18,18,10,0,0,86,0,13,12,24,8,9,9,0,0,76,0,0,8,23,19,14,3,0,0,64,0,0,10,13,13,10,3,0,0,56,0,0,18,36,37,9,0,0,0,106,0,0,0,12,6,0,0,0,0,17,0,0,4,12,5,4,0,0,0,23,0,0,4,3,4,0,4,5,0,18,88,66,119,203,181,138,139,52,9,992
SAL11888,6,36,45,39,47,39,61,20,3,294,0,35,51,52,66,54,33,17,0,320,5,27,71,86,61,72,59,12,5,393,3,13,58,59,62,53,23,0,0,281,0,4,44,68,74,56,18,9,0,272,0,0,42,69,60,53,13,0,0,235,0,0,43,103,140,74,15,0,0,377,0,0,5,12,15,13,5,0,0,57,0,0,5,15,15,10,0,6,0,49,12,0,17,23,30,17,19,8,7,137,341,244,516,693,735,658,569,271,59,4077
SAL11889,0,0,0,4,0,4,3,0,0,11,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,6,4,12,7,20,23,4,3,84
SAL11890,14,40,36,33,42,46,74,23,17,331,9,49,64,41,63,50,46,14,10,354,3,50,75,80,89,64,49,18,4,443,0,38,68,78,96,64,26,13,3,391,0,9,84,72,91,57,20,11,0,349,0,13,67,90,65,44,16,5,0,298,0,9,81,181,157,101,13,4,0,544,0,0,10,26,38,17,0,4,0,101,0,0,12,35,57,23,5,0,0,134,8,8,19,22,24,22,31,66,134,333,362,328,598,788,831,690,608,466,329,4994
SAL11891,0,0,10,6,5,5,4,5,0,32,0,12,14,8,11,7,8,0,0,55,0,9,13,5,10,11,3,0,0,57,0,0,0,0,6,10,0,0,0,25,0,0,4,4,6,6,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,5,6,9,0,4,0,0,23,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,3,0,6,3,7,11,13,14,13,14,14,0,79,26,48,100,67,82,117,76,55,17,579
SAL11892,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,15,7,3,3,0,49
SAL11893,9,52,81,64,51,49,26,7,5,345,8,68,93,79,84,60,20,5,4,414,4,49,99,87,99,54,29,3,0,423,0,13,66,61,49,27,3,0,0,220,0,6,34,45,38,31,5,3,0,165,0,3,30,22,23,19,5,0,0,102,0,5,10,39,20,26,0,0,0,94,0,0,0,5,0,4,0,0,0,16,0,0,0,0,0,3,3,0,0,11,44,51,73,81,69,33,29,22,0,413,394,414,771,669,686,594,481,234,52,4290
SAL11894,7,23,39,44,27,27,16,6,3,195,9,32,43,37,34,23,9,0,5,191,0,25,44,34,37,36,5,0,0,176,0,6,47,24,20,19,0,0,0,119,0,5,22,16,9,5,0,0,0,59,0,3,8,10,5,3,0,0,0,36,0,3,11,7,14,11,0,0,0,47,0,0,0,0,0,0,0,0,0,5,0,3,4,0,0,0,0,0,0,12,22,28,44,35,34,26,30,10,4,228,270,249,414,387,395,392,237,102,35,2486
SAL11895,12,21,39,25,24,15,11,5,0,152,8,22,56,34,33,33,9,0,0,206,4,23,93,49,45,34,17,0,0,253,0,13,65,41,34,24,4,0,0,182,0,5,44,35,18,20,5,3,0,140,0,3,25,29,33,16,3,0,0,106,0,4,37,86,45,20,0,0,0,197,0,0,10,10,16,12,0,0,0,45,0,0,3,13,8,0,0,0,0,25,3,3,23,23,16,13,11,11,0,98,169,175,497,411,321,322,207,53,18,2166
SAL11896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,8
SAL11897,15,60,60,49,54,56,29,17,8,336,8,46,68,61,84,54,47,12,0,379,4,59,92,79,90,86,38,6,0,458,5,21,92,82,102,71,16,0,0,386,0,11,95,106,83,66,14,4,0,371,0,9,74,97,82,58,11,0,0,329,0,0,88,200,189,94,16,0,0,583,0,0,17,38,35,28,3,0,0,125,0,0,18,53,40,37,4,0,0,152,18,23,28,30,28,27,29,30,24,229,433,382,745,966,932,807,501,264,80,5106
SAL11898,5,7,3,0,0,4,8,0,0,20,0,0,4,0,5,3,3,0,0,14,0,0,0,0,0,0,8,4,0,24,0,0,8,3,3,3,6,0,0,21,0,0,5,4,9,3,4,0,0,26,0,0,0,4,0,4,3,0,0,18,0,3,9,4,13,9,8,3,0,48,0,0,0,7,5,5,5,0,0,19,0,0,0,10,17,20,0,5,0,63,0,4,0,3,0,0,0,0,0,9,36,34,29,45,73,73,53,22,7,382
SAL11899,3,5,11,10,10,10,5,7,6,69,0,8,10,12,13,28,10,0,0,84,4,10,16,9,19,17,9,3,0,86,0,0,10,12,10,17,10,4,0,58,0,0,8,17,13,11,0,3,0,48,0,0,0,4,7,14,4,0,0,27,0,0,0,12,12,6,0,0,0,31,0,0,0,0,0,5,0,0,0,8,0,0,4,6,0,0,0,0,0,6,14,4,7,8,13,19,17,22,9,104,80,51,96,108,132,192,188,133,52,1030
SAL11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,10,3,0,21
SAL11901,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,4,0,0,3,0,0,4,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,14,4,3,0,25,11,6,19,5,13,31,7,11,0,98
SAL11902,0,0,6,3,4,7,5,3,0,19,0,7,3,3,11,0,3,0,0,29,0,3,3,8,3,3,0,0,0,24,0,0,0,4,4,0,0,0,0,9,0,0,3,0,5,4,0,0,0,13,0,0,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,7,4,5,0,5,0,0,21,13,19,34,38,43,59,37,22,8,278
SAL11903,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,3,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,0,0,0,0,3,0,0,3,0,4,11,11,13,22,16,6,0,88
SAL11904,0,0,3,0,4,3,3,0,0,14,0,0,0,3,4,6,0,0,0,14,0,0,0,5,6,0,3,0,0,20,0,0,0,0,4,0,6,0,0,15,0,0,0,8,0,0,0,0,0,10,0,0,0,0,4,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,6,5,3,0,0,0,16,10,8,19,31,38,34,34,13,3,190
SAL11905,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,4,6,0,0,5,6,0,4,0,0,0,12,0,0,0,5,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3,3,4,4,0,0,22,9,14,26,21,11,19,18,9,5,127
SAL11906,0,0,0,5,0,0,4,0,0,12,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,3,0,8,3,3,8,13,17,28,28,13,0,119
SAL11907,0,0,0,3,4,4,5,6,0,21,0,6,5,0,6,3,0,0,0,20,0,6,6,8,4,15,5,3,0,33,0,0,3,0,9,7,3,0,0,28,0,0,5,0,6,13,0,0,0,22,0,0,0,0,9,5,0,0,0,17,0,0,0,7,15,7,4,0,0,34,0,0,0,4,3,6,0,0,0,12,0,0,5,3,9,8,4,0,0,32,8,0,8,11,14,14,3,5,0,59,39,21,38,39,90,96,47,18,3,390
SAL11908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,18
SAL11909,3,7,13,11,9,9,3,4,5,64,0,8,9,10,16,8,5,0,0,61,0,5,10,13,11,16,3,0,0,60,0,0,9,14,13,5,4,3,0,52,0,0,11,11,9,4,5,0,0,43,0,0,8,12,11,11,3,0,0,46,0,0,15,31,19,17,0,0,0,89,0,0,3,6,0,5,0,0,0,21,0,0,3,10,10,0,0,0,0,26,0,4,3,0,3,3,5,0,3,26,49,47,101,142,129,111,67,41,33,722
SAL11910,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,5,0,0,0,10,5,0,9,0,15,35,24,8,0,101
SAL11911,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,6,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,3,5,14,11,21,17,17,0,0,86
