SAL_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SAL14071,..,4,4,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,7,4,13
SAL14072,..,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,9,0,8
SAL14073,..,72,72,110,4,114,41,0,41,56,0,56,30,0,30,9,0,9,245,75,322
SAL14074,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14075,..,61,61,41,8,53,11,0,11,3,0,3,14,0,14,0,0,0,77,64,141
SAL14076,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9
SAL14077,..,0,0,23,0,23,5,0,5,5,0,5,0,0,0,0,0,0,39,0,37
SAL14078,..,13,13,23,0,23,11,0,11,8,0,8,4,0,4,4,0,4,56,13,66
SAL14079,..,435,435,494,52,550,155,3,157,121,0,124,57,0,59,22,0,19,845,497,1341
SAL14080,..,10,10,34,0,32,14,0,14,10,0,10,7,0,7,5,0,5,55,15,68
SAL14081,..,44,44,93,0,93,27,0,29,53,0,53,26,0,26,4,0,4,206,46,256
SAL14082,..,90,90,57,9,65,25,0,25,15,0,15,11,0,11,6,0,6,113,101,214
SAL14083,..,375,375,756,19,774,294,0,294,431,0,429,164,0,164,49,0,49,1694,395,2086
SAL14084,..,5,5,5,0,7,3,0,3,0,0,0,0,0,0,0,0,0,13,4,17
SAL14085,..,68,68,137,15,146,44,0,44,62,0,64,21,0,21,21,0,21,287,81,365
SAL14086,..,205,205,250,16,271,65,0,69,63,0,63,28,0,28,4,0,4,409,227,635
SAL14087,..,82,82,171,3,170,77,0,77,68,0,68,30,0,30,7,0,7,359,88,442
SAL14088,..,4,4,10,0,10,0,0,0,3,0,3,6,0,6,9,0,9,20,4,22
SAL14089,..,749,749,926,64,988,505,9,512,656,0,657,290,0,290,101,0,101,2475,823,3297
SAL14090,..,15,15,37,0,37,17,0,17,19,0,19,9,0,9,6,0,3,79,14,101
SAL14091,..,29,29,51,6,57,13,0,13,10,0,10,0,0,0,6,0,6,85,34,115
SAL14092,..,574,574,397,32,432,295,6,302,269,8,281,192,0,195,222,3,229,1378,624,2000
SAL14093,..,435,435,657,32,689,203,3,210,189,0,189,54,0,54,16,0,16,1128,468,1592
SAL14094,..,162,162,110,3,116,43,0,49,45,0,45,24,0,26,23,0,23,249,170,419
SAL14095,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14096,..,14,14,14,0,9,3,0,3,4,0,4,0,0,0,0,0,0,17,9,27
SAL14097,..,32,32,142,0,142,110,0,110,127,0,127,73,0,73,23,0,23,477,32,511
SAL14098,..,244,244,312,23,340,258,5,264,302,4,303,147,4,152,60,0,60,1080,274,1360
SAL14099,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14100,..,39,39,20,0,22,9,0,9,5,0,6,0,0,0,3,0,3,34,44,83
SAL14101,..,1509,1509,919,143,1059,304,44,346,222,15,236,86,4,95,44,4,52,1572,1718,3297
SAL14102,..,28,28,55,0,54,10,0,10,9,0,9,0,0,0,0,0,0,76,27,107
SAL14103,..,989,989,1640,58,1700,1014,11,1027,1372,8,1375,490,5,493,203,0,203,4718,1070,5785
SAL14104,..,837,837,858,57,913,708,11,718,483,3,492,89,0,88,35,0,39,2175,908,3088
SAL14105,..,6,6,19,0,19,4,0,4,7,0,7,0,0,0,0,0,0,28,6,33
SAL14106,..,9,9,10,0,10,11,0,11,7,0,7,3,0,3,5,0,5,31,9,42
SAL14107,..,192,192,372,15,385,293,3,299,267,0,267,193,0,193,129,0,129,1254,203,1459
SAL14108,..,40,40,45,6,49,3,0,3,17,0,17,4,0,4,0,0,0,67,44,110
SAL14109,..,7,7,15,0,14,4,0,4,6,0,6,3,0,3,4,0,4,28,6,34
SAL14110,..,9,9,25,0,25,6,0,6,10,0,10,7,0,7,0,0,0,44,9,58
SAL14111,..,307,307,392,12,401,105,0,105,90,0,90,54,0,54,19,0,19,664,319,980
SAL14112,..,5,5,5,0,10,3,0,3,0,0,0,0,0,0,0,0,0,16,7,20
SAL14113,..,0,0,4,0,4,0,0,0,4,0,4,0,0,0,0,0,0,8,0,7
SAL14114,..,121,121,140,13,150,54,0,56,51,0,51,24,0,24,30,0,30,300,133,434
SAL14115,..,81,81,120,11,127,37,0,37,31,0,31,18,0,18,6,0,6,205,93,300
SAL14116,..,51,51,66,0,67,10,0,10,13,0,13,7,0,7,5,0,5,100,60,159
SAL14117,..,55,55,133,9,142,36,4,38,60,0,60,20,0,20,5,0,5,260,64,323
SAL14118,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14119,..,125,125,154,8,163,81,0,81,105,0,105,45,0,45,40,0,39,425,139,564
SAL14120,..,94,94,133,7,139,10,0,10,15,3,16,6,0,6,3,0,3,175,102,277
SAL14121,..,51,51,82,6,88,30,0,30,23,0,23,16,0,16,10,0,10,158,57,218
SAL14122,..,38,38,82,0,84,52,0,52,92,0,92,35,0,35,19,0,19,279,39,319
SAL14123,..,3,3,10,0,15,3,0,3,5,0,5,3,0,3,0,0,0,22,9,27
SAL14124,..,3,3,11,0,13,4,0,4,0,0,0,0,0,0,0,0,0,21,5,22
SAL14125,..,6,6,11,0,11,3,0,3,4,0,4,4,0,4,0,0,0,21,11,27
SAL14126,..,9,9,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,9,19
SAL14127,..,16,16,33,0,33,19,0,19,10,0,10,18,0,18,9,0,9,85,13,100
SAL14128,..,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,9
SAL14129,..,17,17,23,3,28,11,0,11,11,0,11,0,0,0,0,0,0,47,25,68
SAL14130,..,22,22,57,4,60,27,0,27,35,0,35,20,0,20,12,0,12,150,28,179
SAL14131,..,30,30,51,0,51,15,0,15,12,0,12,6,0,6,3,0,3,90,30,115
SAL14132,..,198,198,222,15,243,120,3,124,99,0,106,47,0,47,33,0,33,528,218,744
SAL14133,..,3,3,5,0,8,0,0,0,0,0,0,6,0,6,0,0,0,12,4,19
SAL14134,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14135,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL14136,..,1633,1633,1546,197,1741,840,72,913,579,15,595,235,5,245,122,5,125,3321,1929,5255
SAL14137,..,0,0,9,0,9,6,0,6,0,0,0,0,0,0,0,0,0,16,0,17
SAL14138,..,10,10,19,0,18,0,0,0,5,0,5,4,0,4,4,0,4,30,13,40
SAL14139,..,3,3,12,0,12,4,0,4,0,0,0,0,0,0,0,0,0,18,3,23
SAL14140,..,387,387,703,49,752,359,9,369,486,3,490,216,0,215,106,0,106,1865,451,2322
SAL14141,..,67,67,197,5,203,107,0,106,116,0,116,52,0,52,32,0,32,500,76,575
SAL14142,..,0,0,3,0,6,0,0,0,8,0,8,0,0,0,0,0,0,11,0,17
SAL14143,..,0,0,6,0,6,0,0,5,4,0,4,0,0,0,0,0,0,12,7,17
SAL14144,..,4,4,6,0,6,4,0,4,3,0,3,4,0,4,5,0,5,20,4,23
SAL14145,..,17,17,47,0,49,20,0,20,18,0,18,6,0,6,3,0,3,107,19,122
SAL14146,..,13,13,30,0,32,4,0,4,4,0,4,0,0,0,5,0,5,46,11,60
SAL14147,..,6,6,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12
SAL14148,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11
SAL14149,..,9,9,19,0,14,7,0,7,7,0,7,0,0,0,0,0,0,34,6,38
SAL14150,..,11,11,12,4,13,6,0,6,4,0,4,0,0,0,6,0,6,26,11,39
SAL14151,..,7,7,5,0,5,3,0,3,5,0,5,0,0,0,0,0,0,11,7,20
SAL14152,..,3,3,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,11,3,14
SAL14153,..,327,327,504,19,525,146,6,148,135,0,135,48,0,48,22,0,22,851,349,1199
SAL14154,..,17,17,30,0,33,6,0,6,14,0,14,0,0,0,0,0,0,50,15,71
SAL14155,..,6,6,7,0,7,6,0,6,4,0,4,3,0,3,0,0,0,18,6,20
SAL14156,..,3,3,5,0,5,3,0,3,0,0,0,3,0,3,0,0,0,10,3,16
SAL14157,..,12,12,15,0,15,4,0,4,6,0,6,0,0,0,0,0,0,23,9,38
SAL14158,..,198,198,236,24,261,126,4,130,86,3,92,37,0,37,17,3,17,498,233,734
SAL14159,..,679,679,556,109,658,246,34,283,173,14,189,68,3,72,19,3,21,1061,840,1894
SAL14160,..,333,333,360,70,428,138,56,196,121,24,146,48,6,55,31,3,36,697,493,1193
SAL14161,..,0,0,3,0,3,0,0,0,5,0,5,4,0,4,0,0,0,16,0,18
SAL14162,..,82,82,110,16,126,49,0,53,26,0,26,17,0,17,13,0,13,210,97,314
SAL14163,..,8,8,14,0,10,0,0,0,6,0,6,0,0,0,4,0,4,19,15,32
SAL14164,..,8,8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,8,15
SAL14165,..,31,31,20,0,23,15,0,15,9,0,9,0,0,0,3,0,3,46,27,74
SAL14166,..,144,144,181,12,193,90,0,92,103,0,105,38,0,38,12,0,12,419,158,578
SAL14167,..,205,205,204,20,227,61,0,61,59,0,59,25,0,25,21,0,21,371,220,591
SAL14168,..,22,22,30,0,30,9,0,9,5,0,5,8,0,8,6,0,6,47,17,65
SAL14169,..,856,856,766,67,836,345,15,357,255,0,250,135,0,135,65,0,65,1558,941,2501
SAL14170,..,7,7,6,0,6,3,0,3,0,0,0,4,0,4,0,0,0,10,7,14
SAL14171,..,986,986,1205,61,1267,454,9,462,453,0,449,167,0,167,60,0,61,2334,1059,3393
SAL14172,..,30,30,53,3,56,47,0,47,44,0,43,25,0,25,11,0,12,175,44,218
SAL14173,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14174,..,7,7,15,0,18,0,0,0,3,0,3,0,0,0,0,0,0,28,6,37
SAL14175,..,5,5,7,0,7,5,0,5,0,0,0,6,0,6,0,0,0,22,5,25
SAL14176,..,135,135,142,9,151,76,0,77,61,0,61,38,0,38,10,0,10,323,144,466
SAL14177,..,3,3,12,0,14,4,0,4,4,0,4,5,0,5,0,0,0,21,5,35
SAL14178,..,0,0,11,0,11,0,0,0,5,0,5,4,0,4,0,0,0,12,0,12
SAL14179,..,6,6,8,0,8,6,0,6,8,0,8,3,0,3,0,0,0,25,6,23
SAL14180,..,15,15,6,0,6,4,0,4,4,0,4,0,0,0,0,0,0,22,15,36
SAL14181,..,13,13,52,4,53,25,0,24,21,0,21,7,0,7,11,0,11,120,25,138
SAL14182,..,6,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,9,15
SAL14183,..,156,156,331,11,336,200,0,200,232,0,232,92,0,99,32,0,32,895,160,1057
SAL14184,..,0,0,4,0,4,7,0,7,4,0,4,0,0,0,4,0,4,15,4,20
SAL14185,..,649,649,489,37,527,222,5,232,191,0,191,107,0,106,81,0,81,1094,691,1789
SAL14186,..,0,0,5,0,5,4,0,4,0,0,0,0,0,0,0,0,0,7,0,9
SAL14187,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11
SAL14188,..,20,20,44,3,49,12,0,12,7,0,7,3,0,3,3,0,3,73,22,94
SAL14189,..,178,178,187,11,200,45,0,45,49,0,49,35,0,35,10,0,10,330,193,519
SAL14190,..,9,9,18,0,18,7,0,7,3,0,3,8,0,8,3,0,3,37,9,48
SAL14191,..,468,468,762,24,787,477,3,476,646,0,650,262,0,262,72,0,79,2223,498,2712
SAL14192,..,134,134,270,12,285,145,4,147,163,4,165,73,0,73,35,0,35,688,158,842
SAL14193,..,8,8,8,0,9,7,0,7,6,0,6,6,0,6,4,0,4,31,8,35
SAL14194,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14195,..,907,907,582,87,672,373,18,394,304,4,308,102,0,105,61,0,61,1427,1025,2444
SAL14196,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14197,..,0,0,7,0,7,4,0,4,0,0,0,0,0,0,0,0,0,12,0,13
SAL14198,..,10,10,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,20
SAL14199,..,339,339,401,36,439,256,6,262,207,5,213,96,0,96,56,0,56,1025,385,1404
SAL14200,..,29,29,45,0,47,23,0,28,37,0,37,18,0,18,8,0,8,138,38,172
SAL14201,..,3256,3256,2601,771,3367,735,210,940,318,44,359,81,14,91,25,0,25,3746,4298,8046
SAL14202,..,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,10,0,12
SAL14203,..,38,38,12,0,13,5,0,5,4,0,4,0,0,0,0,0,0,20,37,57
SAL14204,..,63,63,211,16,226,68,0,68,53,0,61,26,0,26,27,0,27,397,81,473
SAL14205,..,86,86,83,4,84,35,0,35,38,0,38,21,0,21,3,0,3,182,89,270
SAL14206,..,26,26,13,0,14,6,0,6,3,0,3,0,0,0,0,0,0,23,24,46
SAL14207,..,5,5,16,0,16,9,0,9,0,0,0,0,0,0,0,0,0,19,5,28
SAL14208,..,24,24,26,3,34,8,0,8,18,0,18,4,0,4,0,0,0,55,26,81
SAL14209,..,36,36,39,5,48,6,0,6,7,0,7,4,0,4,3,0,3,66,45,110
SAL14210,..,357,357,684,27,713,606,0,605,737,0,737,292,0,292,118,0,118,2437,383,2818
SAL14211,..,35,35,120,0,117,57,0,57,90,0,90,42,0,42,20,0,20,332,31,367
SAL14212,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14213,..,4,4,3,0,3,9,0,9,0,0,0,0,0,0,0,0,0,17,4,26
SAL14214,..,761,761,868,74,936,358,5,359,271,0,275,138,0,138,78,0,78,1714,836,2545
SAL14215,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14216,..,19,19,24,0,24,7,0,7,4,0,4,0,0,0,0,0,0,34,19,54
SAL14217,..,494,494,420,60,483,230,20,246,253,9,259,65,0,65,12,0,15,978,588,1571
SAL14218,..,3,3,13,0,15,0,0,0,6,0,6,0,0,0,0,0,0,25,4,25
SAL14219,..,412,412,474,73,542,184,24,209,124,0,128,28,0,28,4,0,5,815,512,1327
SAL14220,..,23,23,46,0,46,10,0,10,15,0,15,6,0,6,0,0,0,80,23,99
SAL14221,..,10,10,19,0,19,5,0,5,0,0,0,5,0,5,0,0,0,32,10,47
SAL14222,..,9,9,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,9,22
SAL14223,..,7,7,5,0,7,3,0,3,0,0,0,0,0,0,0,0,0,6,4,10
SAL14224,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,0,11
SAL14225,..,7,7,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,9,20
SAL14226,..,28,28,40,0,44,22,0,23,38,0,38,28,0,28,24,0,24,149,31,179
SAL14227,..,16,16,13,3,16,6,0,6,3,0,3,0,0,0,0,0,0,25,19,45
SAL14228,..,209,209,206,23,224,111,0,111,75,0,75,48,0,48,27,0,27,464,234,701
SAL14229,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7
SAL14230,..,6,6,7,0,10,4,0,4,6,0,6,4,0,4,0,0,0,17,8,26
SAL14231,..,10,10,6,4,5,0,0,0,4,0,4,0,0,0,0,0,0,10,12,26
SAL14232,..,43,43,24,0,24,13,0,15,13,0,13,4,0,4,3,0,3,63,44,99
SAL14233,..,6,6,8,0,8,0,0,0,3,0,3,0,0,5,0,0,0,18,8,23
SAL14234,..,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,9,0,7
SAL14235,..,0,0,6,0,6,4,0,4,4,0,4,0,0,0,0,0,0,9,0,13
SAL14236,..,89,89,82,4,83,45,0,45,38,0,38,22,0,22,12,0,12,193,97,290
SAL14237,..,13,13,19,0,22,6,0,6,0,0,0,0,0,0,0,0,0,30,14,42
SAL14238,..,557,557,447,41,489,194,3,203,136,0,140,76,3,82,46,3,51,911,613,1518
SAL14239,..,5,5,4,0,6,3,0,3,0,0,0,0,0,0,0,0,0,7,6,7
SAL14240,..,21,21,19,5,24,20,0,20,5,0,5,3,0,3,8,0,8,53,28,79
SAL14241,..,16,16,14,0,14,11,0,11,16,0,16,0,0,0,0,0,0,39,16,56
SAL14242,..,213,213,246,12,257,70,0,70,43,0,43,17,0,17,10,0,10,387,222,614
SAL14243,..,728,728,968,72,1037,338,3,338,297,0,298,122,0,122,48,0,48,1772,807,2576
SAL14244,..,1864,1864,2184,291,2475,895,46,943,449,8,451,98,3,103,32,0,32,3655,2209,5865
SAL14245,..,865,865,1107,127,1231,1159,62,1216,1031,54,1082,286,20,301,173,10,186,3754,1137,4892
SAL14246,..,11,11,19,4,21,6,0,6,4,0,4,5,0,5,0,0,0,30,13,47
SAL14247,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14248,..,3,3,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,11,3,16
SAL14249,..,19,19,90,0,90,46,0,46,45,0,43,36,0,36,24,0,24,245,22,265
SAL14250,..,34,34,81,3,85,28,0,28,21,0,21,16,0,16,3,0,3,146,32,182
SAL14251,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14252,..,478,478,472,77,547,355,7,368,285,0,286,112,0,112,92,0,92,1316,569,1886
SAL14253,..,203,203,428,29,449,233,4,238,195,0,195,106,0,106,58,0,58,1018,230,1250
SAL14254,..,168,168,375,16,384,187,3,188,201,0,203,103,0,103,41,0,41,911,191,1099
SAL14255,..,219,219,216,15,228,78,0,78,42,0,42,27,0,27,17,0,17,383,233,619
SAL14256,..,516,516,539,36,581,192,6,196,157,0,163,69,0,69,27,0,27,994,560,1555
SAL14257,..,454,454,543,36,585,163,8,162,132,0,132,39,0,39,19,0,19,896,495,1391
SAL14258,..,504,504,459,43,502,186,14,203,152,3,159,66,4,70,39,0,39,910,562,1468
SAL14259,..,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8
SAL14260,..,4,4,16,0,17,3,0,3,3,0,3,0,0,0,0,0,0,28,3,35
SAL14261,..,337,337,223,38,263,68,8,78,38,3,41,26,0,26,4,0,4,367,383,749
SAL14262,..,191,191,223,8,234,36,0,36,33,0,33,14,0,14,10,0,10,311,197,513
SAL14263,..,212,212,410,17,430,474,4,473,766,0,765,439,0,439,330,0,330,2410,232,2642
SAL14264,..,630,630,570,40,612,234,11,242,203,4,201,93,0,93,74,0,75,1173,675,1851
SAL14265,..,132,132,170,17,191,102,0,100,90,0,89,29,0,29,16,0,16,406,154,560
SAL14266,..,602,602,1492,30,1528,1039,6,1042,1291,9,1295,517,0,517,278,0,275,4611,652,5258
SAL14267,..,218,218,421,9,423,295,0,294,458,0,459,233,0,233,63,0,63,1459,226,1687
SAL14268,..,1323,1323,1435,155,1592,783,37,818,811,14,826,262,6,271,137,5,144,3425,1538,4968
SAL14269,..,765,765,588,70,665,245,20,263,222,3,220,95,11,103,71,0,65,1221,861,2082
SAL14270,..,240,240,371,34,398,196,5,198,173,0,173,65,0,65,35,0,35,828,277,1108
SAL14271,..,10,10,19,0,19,7,0,7,5,0,5,8,0,8,0,0,0,34,10,46
SAL14272,..,536,536,509,72,583,296,43,339,273,27,301,141,6,146,51,7,48,1264,685,1954
SAL14273,..,410,410,419,15,434,139,3,143,118,0,118,75,0,75,30,0,30,778,429,1207
SAL14274,..,5,5,26,0,26,3,0,3,9,0,9,9,0,9,3,0,3,44,5,49
SAL14275,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14276,..,148,148,260,16,276,178,0,177,195,3,199,103,0,103,46,0,46,774,177,951
SAL14277,..,200,200,437,12,452,289,4,291,381,0,381,138,0,138,40,0,40,1283,214,1501
SAL14278,..,1345,1345,1321,198,1521,1304,86,1391,1183,41,1233,229,9,245,108,5,118,4153,1704,5850
SAL14279,..,327,327,465,34,504,241,0,243,230,0,230,107,0,107,50,0,50,1100,358,1457
SAL14280,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14281,..,263,263,564,22,583,366,4,368,344,0,344,229,0,236,176,0,176,1685,283,1966
SAL14282,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL14283,..,498,498,462,32,495,308,7,317,239,0,240,167,0,168,156,0,156,1332,544,1878
SAL14284,..,38,38,49,0,54,12,0,16,9,0,9,7,0,7,5,0,5,84,40,123
SAL14285,..,111,111,226,15,237,158,6,168,305,0,304,123,0,123,38,0,38,850,134,982
SAL14286,..,5,5,0,0,0,8,0,8,5,0,5,0,0,0,0,0,0,9,5,21
SAL14287,..,3,3,13,0,13,0,0,0,5,0,5,0,0,0,0,0,0,17,3,22
SAL14288,..,29,29,57,0,56,17,0,17,12,0,12,7,0,7,7,0,7,92,31,125
SAL14289,..,6,6,19,0,24,0,0,3,10,0,10,3,0,3,0,0,0,40,14,53
SAL14290,..,8,8,8,0,14,9,0,9,0,0,0,0,0,0,0,0,0,19,10,28
SAL14291,..,48,48,18,0,18,0,0,0,0,0,0,5,0,5,0,0,0,33,48,79
SAL14292,..,29,29,57,0,64,37,0,37,50,0,50,28,0,28,15,0,15,191,26,212
SAL14293,..,212,212,351,20,375,173,5,175,209,3,215,65,0,67,17,0,17,815,243,1057
SAL14294,..,7,7,20,0,23,14,0,14,7,0,7,3,0,3,0,0,0,45,10,56
SAL14295,..,7,7,5,0,5,4,0,4,0,0,0,3,0,3,0,0,0,13,7,21
SAL14296,..,22,22,44,0,45,27,0,26,26,0,26,9,0,9,7,0,7,111,26,136
SAL14297,..,52,52,65,3,68,19,0,24,17,0,17,12,0,12,7,0,7,121,57,178
SAL14298,..,7,7,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,22,8,30
SAL14299,..,3,3,0,0,0,4,0,4,0,0,0,3,0,3,0,0,0,7,3,7
SAL14300,..,12,12,16,4,22,11,0,6,8,0,8,3,0,3,0,0,0,38,15,54
SAL14301,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
SAL14302,..,316,316,289,64,357,53,22,74,44,11,50,12,0,12,0,3,0,396,418,816
SAL14303,..,14,14,9,6,11,3,0,3,0,0,0,0,0,0,0,0,0,17,20,37
SAL14304,..,7,7,4,0,9,0,0,0,6,0,6,3,0,3,0,0,0,19,10,23
SAL14305,..,163,163,292,15,308,150,6,155,181,0,181,107,0,107,57,0,57,785,182,970
SAL14306,..,3,3,5,0,5,0,0,0,4,0,4,4,0,4,0,0,0,14,3,14
SAL14307,..,65,65,39,4,46,27,0,27,27,0,27,11,0,11,21,0,21,129,66,189
SAL14308,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14309,..,15,15,52,0,54,8,0,8,17,0,17,8,0,8,0,0,0,77,19,97
SAL14310,..,660,660,569,115,685,559,42,602,528,39,568,287,15,301,235,15,254,2184,880,3066
SAL14311,..,9,9,12,0,12,3,0,3,4,0,4,0,0,0,0,0,0,17,9,24
SAL14312,..,23,23,26,3,30,6,0,6,10,0,10,0,0,0,5,0,5,48,26,73
SAL14313,..,3,3,10,0,11,5,0,5,5,0,5,9,0,9,0,0,0,32,4,32
SAL14314,..,4,4,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,4,14
SAL14315,..,0,0,10,0,9,7,0,7,3,0,3,0,0,0,0,0,0,16,5,20
SAL14316,..,126,126,98,4,104,24,0,24,16,0,16,16,0,16,11,0,11,170,132,309
SAL14317,..,5,5,11,0,11,4,0,4,4,0,4,0,0,0,0,0,0,16,5,23
SAL14318,..,3,3,9,0,11,4,0,4,0,0,0,0,0,0,0,0,0,18,3,21
SAL14319,..,195,195,168,27,195,138,4,136,116,0,119,53,0,53,56,0,56,531,230,758
SAL14320,..,543,543,692,51,745,411,9,419,535,4,541,190,0,192,51,0,55,1881,614,2489
SAL14321,..,54,54,152,4,151,102,0,102,165,0,164,80,0,80,18,0,18,509,63,568
SAL14322,..,40,40,34,7,44,17,3,15,13,0,11,5,0,5,0,0,0,72,52,124
SAL14323,..,5,5,11,0,11,4,0,4,7,0,7,0,0,0,0,0,0,20,5,30
SAL14324,..,45,45,114,7,116,51,0,51,43,0,43,15,0,21,14,0,14,235,51,288
SAL14325,..,0,0,4,0,4,0,0,0,3,0,3,0,0,0,0,0,0,9,0,12
SAL14326,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14327,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14328,..,46,46,24,10,32,28,7,38,21,4,21,11,0,14,3,0,3,86,60,153
SAL14329,..,101,101,306,9,313,162,0,162,305,0,305,160,0,160,62,0,62,988,109,1100
SAL14330,..,3,3,15,0,15,3,0,3,4,0,4,0,0,0,4,0,4,28,3,33
SAL14331,..,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SAL14332,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14333,..,506,506,334,43,376,202,3,207,126,0,126,55,0,59,46,0,46,766,550,1321
SAL14334,..,494,494,357,27,381,124,0,124,125,0,122,52,0,52,13,0,13,663,521,1179
SAL14335,..,14,14,75,0,79,44,0,44,64,0,64,35,0,35,14,0,14,239,11,253
SAL14336,..,51,51,45,3,49,16,0,16,15,0,15,9,0,9,5,0,5,91,55,147
SAL14337,..,3,3,27,0,27,13,0,20,23,0,23,14,0,14,6,0,6,81,9,89
SAL14338,..,0,0,5,3,7,0,0,0,0,0,0,3,0,3,3,0,3,11,3,16
SAL14339,..,75,75,77,10,89,62,0,62,30,0,30,16,0,16,12,0,12,199,87,278
SAL14340,..,27,27,33,6,38,12,0,12,9,0,9,3,0,3,0,0,0,49,32,85
SAL14341,..,0,0,6,0,6,0,0,0,6,0,6,0,0,0,0,0,0,7,0,10
SAL14342,..,343,343,408,40,448,182,11,186,171,0,171,70,0,70,40,0,44,876,391,1262
SAL14343,..,239,239,205,20,224,104,11,111,70,4,73,45,0,47,32,0,32,450,271,722
SAL14344,..,38,38,121,0,125,69,0,69,67,0,67,30,0,30,38,0,38,323,42,361
SAL14345,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14346,..,5,5,0,0,5,0,0,0,4,0,4,0,0,0,0,0,0,9,3,14
SAL14347,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10
SAL14348,..,53,53,92,3,100,31,0,31,36,0,36,20,0,20,6,0,6,180,60,241
SAL14349,..,17,17,36,0,38,14,0,14,11,0,11,8,0,8,0,0,0,77,13,93
SAL14350,..,655,655,726,47,769,283,4,287,227,0,227,121,0,124,63,0,63,1419,718,2128
