SAL_CODE_2021,Neg_Nil_inc_cpl_fam_no_child,Neg_Nil_inc_cpl_fam_wth_chld,Neg_Nil_inc_One_parent_fam,Neg_Nil_inc_Other_fam,Neg_Nil_inc_Tot,FI_1_149_cpl_fam_no_child,FI_1_149_cpl_fam_with_child,FI_1_149_One_parent_fam,FI_1_149_Other_fam,FI_1_149_Tot,FI_150_299_cpl_fam_no_child,FI_150_299_cpl_fam_with_child,FI_150_299_One_parent_fam,FI_150_299_Other_fam,FI_150_299_Tot,FI_300_399_cpl_fam_no_child,FI_300_399_cpl_fam_with_child,FI_300_399_One_parent_fam,FI_300_399_Other_fam,FI_300_399_Tot,FI_400_499_cpl_fam_no_child,FI_400_499_cpl_fam_with_child,FI_400_499_One_parent_fam,FI_400_499_Other_fam,FI_400_499_Tot,FI_500_649_cpl_fam_no_child,FI_500_649_cpl_fam_with_child,FI_500_649_One_parent_fam,FI_500_649_Other_fam,FI_500_649_Tot,FI_650_799_cpl_fam_no_child,FI_650_799_cpl_fam_with_child,FI_650_799_One_parent_fam,FI_650_799_Other_fam,FI_650_799_Tot,FI_800_999_cpl_fam_no_child,FI_800_999_cpl_fam_wth_chld,FI_800_999_One_parent_fam,FI_800_999_Other_fam,FI_800_999_Tot,FI_1000_1249_cpl_fam_no_child,FI_1000_1249_cpl_fam_wth_chld,FI_1000_1249_One_parent_fam,FI_1000_1249_Other_fam,FI_1000_1249_Tot,FI_1250_1499_cpl_fam_no_child,FI_1250_1499_cpl_fam_wth_chld,FI_1250_1499_One_parent_fam,FI_1250_1499_Other_fam,FI_1250_1499_Tot,FI_1500_1749_cpl_fam_no_child,FI_1500_1749_cpl_fam_wth_chld,FI_1500_1749_One_parent_fam,FI_1500_1749_Other_fam,FI_1500_1749_Tot,FI_1750_1999_cpl_fam_no_child,FI_1750_1999_cpl_fam_wth_chld,FI_1750_1999_One_parent_fam,FI_1750_1999_Other_fam,FI_1750_1999_Tot,FI_2000_2499_cpl_fam_no_child,FI_2000_2499_cpl_fam_wth_chld,FI_2000_2499_One_parent_fam,FI_2000_2499_Other_fam,FI_2000_2499_Tot,FI_2500_2999_cpl_fam_no_child,FI_2500_2999_cpl_fam_wth_chld,FI_2500_2999_One_parent_fam,FI_2500_2999_Other_fam,FI_2500_2999_Tot,FI_3000_3499_cpl_fam_no_child,FI_3000_3499_cpl_fam_wth_chld,FI_3000_3499_One_parent_fam,FI_3000_3499_Other_fam,FI_3000_3499_Tot,FI_3500_3999_cpl_fam_no_child,FI_3500_3999_cpl_fam_wth_chld,FI_3500_3999_One_parent_fam,FI_3500_3999_Other_fam,FI_3500_3999_Tot,FI_4000_more_cpl_fam_no_child,FI_4000_more_cpl_fam_wth_chld,FI_4000_more_One_parent_fam,FI_4000_more_Other_fam,FI_4000_more_Tot,Prt_inc_std_cpl_fam_no_child,Part_inc_std_cpl_fam_wth_chld,Part_inc_statd_One_parent_fam,Partial_income_statd_Othr_fam,Partial_income_stated_Tot,All_inc_ns_cpl_fam_no_child,All_inc_ns_cpl_fam_wth_chld,All_incomes_ns_One_parent_fam,All_incomes_ns_Other_fam,All_incomes_ns_Tot,Tot_cpl_fam_no_child,Tot_cpl_fam_wth_chld,Tot_One_parent_fam,Tot_Other_fam,Tot_Tot
SAL14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,0,17
SAL14037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,8,0,27
SAL14038,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,3,0,0,8,3,6,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,5,0,0,3,0,0,0,0,0,20,18,7,0,42
SAL14039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,0,0,0,8,3,4,0,0,4,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,0,0,23,24,8,0,55
SAL14040,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,4,3,3,0,0,8,0,4,0,0,0,0,4,0,0,5,5,0,0,0,7,0,4,0,0,5,0,0,0,0,0,25,19,5,0,52
SAL14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,0,0,0,26,4,4,0,34
SAL14043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,14
SAL14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12
SAL14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL14046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,14,3,0,27
SAL14047,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,6,0,4,0,0,3,0,0,0,0,4,0,5,0,0,8,0,3,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,16,16,7,0,45
SAL14048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,9,5,0,0,0,0,4,0,0,0,4,0,5,0,0,7,0,0,0,0,4,5,0,0,0,3,0,0,0,0,0,9,0,0,0,7,0,5,0,0,6,0,0,0,0,0,37,14,0,0,49
SAL14049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SAL14051,3,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,6,10,0,0,0,16,11,3,0,0,21,9,0,3,0,15,8,4,0,0,11,10,3,0,0,13,9,3,0,0,8,6,9,4,0,14,5,9,0,0,12,3,0,0,0,3,0,5,0,0,7,0,3,0,0,3,0,3,4,0,13,3,0,0,0,3,92,49,19,0,159
SAL14052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,6,0,0,13
SAL14053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,0,3,9,0,0,0,5,0,0,0,0,0,0,4,0,0,8,0,3,0,0,4,0,0,0,0,4,0,6,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,12,21,13,3,47
SAL14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,4,0,0,0,3,0,0,0,0,0,6,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,4,0,28
SAL14056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SAL14057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,13
SAL14058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3
SAL14059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,8,5,5,3,0,10,14,0,0,0,17,12,4,8,0,23,3,10,5,0,9,6,5,0,0,14,5,8,0,0,16,7,4,3,0,14,9,16,0,0,23,9,13,0,0,25,12,10,0,0,21,3,6,0,0,12,6,15,0,0,18,4,14,3,0,23,0,0,0,0,3,104,106,26,3,237
SAL14060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,15
SAL14061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,0,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,14,12,0,39
SAL14062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,9,0,0,19
SAL14063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,11,3,0,28
SAL14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,3,0,0,18
SAL14065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,8,0,0,14
SAL14067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,7,0,3,0,0,5,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,0,29
SAL14068,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,6,4,0,0,0,4,9,0,0,0,7,0,0,0,0,3,6,0,0,0,7,9,5,0,0,13,4,4,0,0,10,0,3,0,0,7,0,0,0,0,6,4,10,0,0,9,0,0,0,0,5,0,0,0,0,0,49,31,10,0,84
SAL14069,3,4,3,0,8,0,0,0,0,8,0,0,3,0,3,0,0,8,0,14,6,0,10,0,17,5,0,13,0,26,57,4,13,0,85,45,8,21,0,74,28,18,23,0,67,38,17,12,0,70,20,22,7,0,46,22,28,6,0,58,43,50,10,0,106,21,24,7,0,52,9,17,4,0,28,7,17,0,0,22,15,21,0,6,38,8,14,8,0,33,5,0,3,0,6,348,242,149,9,745
SAL14070,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,0,0,0,8,4,0,6,0,4,5,0,0,0,5,3,3,0,0,8,0,0,0,0,0,4,0,3,0,9,6,4,0,0,8,3,0,0,0,4,9,0,0,0,8,0,0,0,0,4,0,3,0,0,3,3,3,0,0,10,0,0,0,0,0,46,25,15,0,91
SAL14071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,7
SAL14072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,10
SAL14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,13,0,0,0,14,6,0,0,0,11,13,0,6,0,21,7,12,4,0,23,3,3,0,0,15,10,13,4,0,21,19,25,0,0,39,9,15,0,0,18,0,11,0,0,18,0,5,0,0,10,3,16,0,0,21,6,13,0,0,26,0,0,0,0,8,106,119,28,0,249
SAL14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,10,0,0,0,17,3,0,3,0,7,0,4,0,0,12,6,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,3,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,19,15,0,80
SAL14076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,7
SAL14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,4,0,0,4,3,0,0,0,4,0,0,0,0,0,0,4,0,0,5,0,0,0,0,4,0,0,0,0,0,27,10,0,0,37
SAL14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,4,0,0,0,0,0,4,0,3,0,5,3,0,0,0,3,7,0,0,0,5,0,0,0,0,4,0,3,0,0,3,0,3,0,0,4,5,0,0,0,6,0,3,0,0,6,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,0,0,0,0,0,24,22,12,0,60
SAL14079,10,4,3,0,14,4,0,3,0,9,8,0,0,0,9,0,0,8,0,11,12,0,5,0,11,9,0,24,0,31,82,3,20,4,102,47,13,26,0,91,56,13,19,3,94,44,15,23,0,83,28,15,9,0,48,23,25,4,0,53,28,39,12,0,76,39,31,3,0,74,18,22,0,0,38,4,6,3,0,17,19,23,4,0,38,18,26,19,0,60,11,0,6,0,14,456,229,183,11,877
SAL14080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,0,0,0,8,4,0,0,0,8,0,0,0,0,3,4,5,0,0,5,0,0,0,0,0,0,4,0,0,10,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,8,0,0,0,0,0,31,20,7,0,59
SAL14081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,7,0,0,0,7,9,0,5,0,10,9,5,5,0,15,13,5,0,0,14,9,3,0,0,19,9,8,0,0,13,15,11,4,0,29,3,12,0,0,10,4,13,0,0,17,0,9,0,0,13,5,22,0,0,28,6,14,0,0,17,0,0,0,0,0,92,102,17,3,214
SAL14082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,3,0,7,0,10,3,3,6,0,16,5,0,3,0,8,3,0,0,0,11,8,0,3,0,10,5,3,0,0,9,4,9,0,0,9,3,5,0,0,14,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,37,36,40,4,118
SAL14083,14,0,0,0,17,5,0,5,0,8,5,4,0,0,5,0,0,0,0,3,10,0,8,0,18,12,0,11,0,24,75,5,8,0,84,55,0,19,0,76,64,16,22,3,98,88,13,25,0,125,45,20,16,0,83,42,16,26,0,88,80,97,27,5,209,58,96,17,8,175,45,116,10,0,173,24,79,9,0,111,70,283,9,0,359,16,44,11,0,76,10,0,0,0,16,722,787,217,15,1738
SAL14084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,14
SAL14085,3,0,0,0,3,6,0,0,0,6,0,0,0,0,0,5,0,3,0,4,8,0,0,0,5,4,5,3,0,8,19,0,3,0,26,8,3,0,0,15,18,0,9,0,29,20,18,0,0,34,4,3,0,0,11,13,13,0,0,25,15,9,0,0,32,6,21,0,0,25,10,11,0,0,17,6,9,0,0,19,17,17,0,0,38,5,8,0,0,10,0,3,0,0,10,150,123,25,3,298
SAL14086,9,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,12,0,0,0,13,11,0,4,0,12,40,0,3,0,44,29,0,5,3,43,18,9,7,0,36,29,6,9,0,44,10,5,4,0,17,11,7,6,0,25,14,13,0,0,27,11,11,0,0,25,7,17,0,0,27,10,3,0,0,14,11,22,0,0,34,4,6,8,0,25,4,0,0,0,4,238,120,59,7,411
SAL14087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,4,3,0,0,0,3,17,0,0,0,20,17,0,5,0,20,13,4,4,0,24,15,6,5,4,26,8,0,5,0,14,9,7,8,0,24,11,21,0,0,42,14,21,4,0,35,13,25,0,0,43,9,20,3,0,32,15,40,3,0,63,3,10,5,0,18,0,0,0,0,0,160,159,39,4,362
SAL14088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,0,0,0,11,17,3,0,26
SAL14089,19,5,6,0,33,5,0,0,0,4,8,0,4,0,10,0,0,5,0,3,9,0,0,0,14,5,0,8,6,21,35,3,10,0,49,21,7,12,0,42,23,14,29,0,64,28,11,13,4,57,16,20,8,3,51,18,20,21,0,64,78,85,36,0,196,75,62,12,6,146,57,82,22,4,161,52,57,6,0,117,344,841,59,6,1252,30,134,29,0,186,13,18,4,0,38,830,1372,287,22,2512
SAL14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,12,5,0,0,0,5,7,0,0,0,6,10,0,0,4,13,0,0,0,0,3,0,4,0,0,10,3,8,0,0,8,0,3,0,0,3,3,6,0,0,7,0,0,0,0,3,0,5,0,0,3,4,6,0,0,8,0,0,0,0,0,35,33,9,4,83
SAL14091,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,3,5,0,0,0,4,9,0,0,0,12,8,0,0,0,8,6,0,0,0,10,4,4,0,0,5,4,0,0,0,6,3,3,0,0,12,7,0,0,0,5,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,5,0,0,0,0,0,52,28,8,0,87
SAL14092,18,16,24,7,58,9,11,5,0,23,0,3,11,0,18,4,5,23,0,32,18,15,31,0,64,10,18,39,0,65,80,52,35,3,174,31,41,57,7,143,22,74,23,0,125,24,82,37,0,148,22,44,28,0,89,8,46,18,0,76,15,96,23,0,138,23,58,13,0,91,6,38,10,0,49,5,15,3,0,22,0,48,9,0,67,11,40,23,0,78,5,15,7,0,32,309,720,421,35,1489
SAL14093,12,0,0,0,8,3,0,0,0,8,0,0,0,0,4,4,0,3,0,7,12,0,3,0,13,10,0,7,0,17,69,0,9,0,80,43,9,16,0,71,81,4,14,0,107,53,22,17,0,90,33,17,13,0,62,43,21,10,0,73,74,54,9,0,139,58,51,4,4,113,28,50,5,0,90,15,29,0,0,44,62,84,9,0,147,20,24,10,0,52,8,4,0,0,6,623,371,138,7,1142
SAL14094,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,4,0,0,0,3,14,3,3,0,14,9,3,4,0,12,9,6,0,0,16,10,7,12,0,28,6,9,0,0,9,3,0,3,0,7,19,16,0,0,35,5,9,0,0,20,15,12,3,0,22,4,9,0,0,12,6,26,4,0,38,9,11,0,0,25,0,0,0,0,3,113,113,41,0,264
