SAL_CODE_2021,COB_Aus_Arth,COB_Aus_Asth,COB_Aus_Canc_rem,COB_Aus_Dem_Alzh,COB_Aus_Dia_ges_dia,COB_Aus_HD_HA_ang,COB_Aus_Kid_dis,COB_Aus_LC_COPD_emph,COB_Aus_MHC_dep_anx,COB_Aus_Stroke,COB_Aus_oth_LTHC,COB_Aus_no_LTHC,COB_AUS_LTHC_NS,COB_Aus_Tot,COB_Bo_Ocea_Ant_Arth,COB_Bo_Ocea_Ant_Asth,COB_Bo_Ocea_Ant_Can_rem,COB_Bo_Ocea_Ant_Dem_Alzh,COB_Bo_Ocea_Ant_Dia_ges_dia,COB_Bo_Ocea_Ant_HD_HA_ang,COB_Bo_Ocea_Ant_Kid_dis,COB_Bo_Ocea_Ant_LC_COPD_emph,COB_Bo_Ocea_Ant_MHC_dep_anx,COB_Bo_Ocea_Ant_Stroke,COB_Bo_Ocea_Ant_oth_LTHC,COB_Bo_Ocea_Ant_no_LTHC,COB_Bo_Ocea_Ant_LTHC_NS,COB_Bo_Ocea_Ant_Tot,COB_Bo_UK_CI_IM_Arth,COB_Bo_UK_CI_IM_Asth,COB_Bo_UK_CI_IM_Can_rem,COB_Bo_UK_CI_IM_Dem_Alzh,COB_Bo_UK_CI_IM_Dia_ges_dia,COB_Bo_UK_CI_IM_HD_HA_ang,COB_Bo_UK_CI_IM_Kid_dis,COB_Bo_UK_CI_IM_LC_COPD_emph,COB_Bo_UK_CI_IM_MHC_dep_anx,COB_Bo_UK_CI_IM_Stroke,COB_Bo_UK_CI_IM_oth_LTHC,COB_Bo_UK_CI_IM_no_LTHC,COB_Bo_UK_CI_IM_LTHC_NS,COB_Bo_UK_CI_IM_Tot,COB_Bo_NW_Eu_Arth,COB_Bo_NW_Eu_Asth,COB_Bo_NW_Eu_Can_rem,COB_Bo_NW_Eu_Dem_Alzh,COB_Bo_NW_Eu_Dia_ges_dia,COB_Bo_NW_Eu_HD_HA_ang,COB_Bo_NW_Eu_Kid_dis,COB_Bo_NW_Eu_LC_COPD_emph,COB_Bo_NW_Eu__MHC_Dep_anx,COB_Bo_NW_Eu_Stroke,COB_Bo_NW_Eu_oth_LTHC,COB_Bo_NW_Eu_no_LTHC,COB_Bo_NW_Eu_LTHC_NS,COB_Bo_NW_Eu_Tot,COB_Bo_SE_Eu_Asth,COB_Bo_SE_Eu_Arth,COB_Bo_SE_Eu_Can_rem,COB_Bo_SE_Eu_Dem_Alzh,COB_Bo_SE_Eu_Dia_ges_dia,COB_Bo_SE_Eu_HD_HA_ang,COB_Bo_SE_Eu_Kid_dis,COB_Bo_SE_Eu_LC_COPD_emph,COB_Bo_SE_Eu_MHC_Dep_anx,COB_Bo_SE_Eu_Stroke,COB_Bo_SE_Eu_oth_LTHC,COB_Bo_SE_Eu_no_LTHC,COB_Bo_SE_Eu_LTHC_NS,COB_Bo_SE_Eu_Tot,COB_Bo_NA_ME_Asth,COB_Bo_NA_ME_Arth,COB_Bo_NA_ME_Can_rem,COB_Bo_NA_ME_Dem_Alzh,COB_Bo_NA_ME_Dia_ges_dia,COB_Bo_NA_ME_HD_HA_ang,COB_Bo_NA_ME_Kid_dis,COB_Bo_NA_ME_LC_COPD_emph,COB_Bo_NA_ME_MHC_Dep_anx,COB_Bo_NA_ME_Stroke,COB_Bo_NA_ME_oth_LTHC,COB_Bo_NA_ME_no_LTHC,COB_Bo_NA_ME_LTHC_NS,COB_Bo_NA_ME_Tot,COB_Bo_SE_Asia_Arth,COB_Bo_SE_Asia_Asth,COB_Bo_SE_Asia_Can_rem,COB_Bo_SE_Asia_Dem_Alzh,COB_Bo_SE_Asia_Dia_ges_dia,COB_Bo_SE_Asia_HD_HA_ang,COB_Bo_SE_Asia_Kid_dis,COB_Bo_SE_Asia_LC_COPD_emph,COB_Bo_SE_Asia_MHC_Dep_anx,COB_Bo_SE_Asia_Stroke,COB_Bo_SE_Asia_oth_LTHC,COB_Bo_SE_Asia_no_LTHC,COB_Bo_SE_Asia_LTHC_NS,COB_Bo_SE_Asia_Tot,COB_Bo_NE_Asia_Arth,COB_Bo_NE_Asia_Asth,COB_Bo_NE_Asia_Can_rem,COB_Bo_NE_Asia_Dem_Alzh,COB_Bo_NE_Asia_Dia_ges_dia,COB_Bo_NE_Asia_HD_HA_ang,COB_Bo_NE_Asia_Kid_dis,COB_Bo_NE_Asia_LC_COPD_emph,COB_Bo_NE_Asia_MHC_Dep_anx,COB_Bo_NE_Asia_Stroke,COB_Bo_NE_Asia_oth_LTHC,COB_Bo_NE_Asia_no_LTHC,COB_Bo_NE_Asia_LTHC_NS,COB_Bo_NE_Asia_Tot,COB_Bo_SC_Asia_Arth,COB_Bo_SC_Asia_Asth,COB_Bo_SC_Asia_Can_rem,COB_Bo_SC_Asia_Dem_Alzh,COB_Bo_SC_Asia_Dia_ges_dia,COB_Bo_SC_Asia_HD_HA_ang,COB_Bo_SC_Asia_Kid_dis,COB_Bo_SC_Asia_LC_COPD_emph,COB_Bo_SC_Asia_MHC_Dep_anx,COB_Bo_SC_Asia_Stroke,COB_Bo_SC_Asia_oth_LTHC,COB_Bo_SC_Asia_no_LTHC,COB_Bo_SC_Asia_LTHC_NS,COB_Bo_SC_Asia_Tot,COB_Bo_Amer_Arth,COB_Bo_Amer_Asth,COB_Bo_Amer_Can_rem,COB_Bo_Amer_Dem_Alzh,COB_Bo_Amer_Dia_ges_dia,COB_Bo_Amer_HD_HA_ang,COB_Bo_Amer_Kid_dis,COB_Bo_Amer_LC_COPD_emph,COB_Bo_Amer_MHC_Dep_anx,COB_Bo_Amer_Stroke,COB_Bo_Amer_oth_LTHC,COB_Bo_Amer_no_LTHC,COB_Bo_Amer_LTHC_NS,COB_Bo_Amer_Tot,COB_Bo_SS_Afr_Arth,COB_Bo_SS_Afr_Asth,COB_Bo_SS_Afr_Can_rem,COB_Bo_SS_Afr_Dem_Alzh,COB_Bo_SS_Afr_Dia_ges_dia,COB_Bo_SS_Afr_HD_HA_ang,COB_Bo_SS_Afr_Kid_dis,COB_Bo_SS_Afr_LC_COPD_emph,COB_Bo_SS_Afr_MHC_Dep_anx,COB_Bo_SS_Afr_Stroke,COB_Bo_SS_Afr_oth_LTHC,COB_Bo_SS_Afr_no_LTHC,COB_Bo_SS_Afr_LTHC_NS,COB_Bo_SS_Afr_Tot,COB_Bo_Tot_ob_Arth,COB_Bo_Tot_ob_Asth,COB_Bo_Tot_ob_Can_rem,COB_Bo_Tot_ob_Dem_Alzh,COB_Bo_Tot_ob_Dia_ges_dia,COB_Bo_Tot_ob_HD_HA_ang,COB_Bo_Tot_ob_Kid_dis,COB_Bo_Tot_ob_LC_COPD_emph,COB_Bo_Tot_ob_MHC_Dep_anx,COB_Bo_Tot_ob_Stroke,COB_Bo_Tot_ob_oth_LTHC,COB_Bo_Tot_ob_no_LTHC,COB_Bo_Tot_ob_LTHC_NS,COB_Bo_Tot_ob_Tot,COB_COB_NS_Arth,COB_COB_NS_Asth,COB_COB_NS_Can_rem,COB_COB_NS_Dem_Alzh,COB_COB_NS_Dia_ges_dia,COB_COB_NS_HD_HA_ang,COB_COB_NS_Kid_dis,COB_COB_NS_LC_COPD_emph,COB_COB_NS__MHC_Dep_anx,COB_COB_NS_Stroke,COB_COB_NS_oth_LTHC,COB_COB_NS_no_LTHC,COB_COB_NS_LTHC_NS,COB_COB_NS_Tot,COB_Tot_Arth,COB_Tot_Asth,COB_Tot_Can_rem,COB_Tot_Dem_Alzh,COB_Tot_Dia_ges_dia,COB_Tot_HD_HA_ang,COB_Tot_Kid_dis,COB_Tot_LC_COPD_emph,COB_Tot_MHC_Dep_anx,COB_Tot_Stroke,COB_Tot_oth_LTHC,COB_Tot_no_LTHC,COB_Tot_LTHC_NS,COB_Tot_Tot,LFS_Emp_Arth,LFS_Emp_Asth,LFS_Emp_Can_rem,LFS_Emp_Dem_Alzh
SAL10025,1013,1140,253,35,477,340,97,203,1309,105,1036,7154,490,11629,24,10,9,3,5,5,3,3,15,3,14,72,8,140,181,66,57,11,67,57,12,44,83,14,74,297,36,719,34,11,11,6,29,12,4,13,11,6,26,87,0,180,41,9,12,5,34,22,3,9,28,3,28,121,14,252,4,0,0,0,0,0,0,0,4,0,3,23,0,42,7,8,0,0,12,0,0,0,6,0,6,98,3,139,0,0,0,0,0,0,0,0,0,0,0,35,0,41,3,5,0,0,4,0,0,0,3,0,0,38,3,61,10,7,4,0,6,0,0,0,12,0,6,52,0,89,0,3,0,0,0,0,0,0,7,0,3,26,0,40,307,116,97,17,165,101,27,62,169,23,165,861,70,1696,28,7,3,0,12,13,0,5,7,4,7,23,435,504,1350,1268,357,57,653,450,129,271,1484,132,1203,8037,998,13826,462,633,119,0
SAL10026,699,673,183,58,362,275,93,157,835,68,625,2902,260,5553,6,10,3,0,10,4,3,0,8,0,6,42,8,78,133,44,26,23,70,59,19,31,50,14,73,158,8,447,40,7,7,8,30,23,10,7,14,11,18,33,7,133,42,11,16,16,30,13,8,6,18,3,25,63,0,156,7,3,7,0,0,3,0,0,0,0,0,12,0,25,5,7,0,0,3,0,0,0,0,0,7,65,0,85,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,20,0,37,3,4,3,0,7,3,0,0,6,0,8,31,0,54,4,0,0,0,0,0,0,0,0,0,0,8,0,11,241,84,65,53,148,116,33,49,99,29,148,446,27,1035,22,10,3,5,9,14,3,4,5,8,5,12,274,326,965,765,254,113,520,397,137,213,944,105,779,3360,564,6920,251,326,65,0
SAL10027,429,442,186,36,148,232,40,69,456,58,412,2298,152,4058,8,12,7,0,6,8,0,0,11,0,7,36,0,65,24,14,8,0,15,11,0,4,12,3,20,80,8,161,12,5,10,0,7,5,0,0,8,0,9,45,0,88,11,0,5,0,4,4,0,0,6,0,11,22,0,49,0,0,0,6,6,6,0,0,0,0,6,3,0,11,0,6,0,0,0,0,0,0,4,0,0,52,3,64,0,4,0,0,0,0,0,0,0,0,0,37,0,38,4,0,0,0,0,3,0,0,0,0,9,122,0,132,0,5,3,0,3,0,0,0,3,0,8,26,0,43,0,5,4,0,0,0,0,0,0,0,3,16,0,22,66,51,26,9,34,37,3,7,40,7,67,444,16,664,8,9,0,0,3,8,3,3,6,0,4,17,196,236,503,502,217,44,182,275,48,82,511,68,479,2754,365,4955,162,293,77,0
SAL10028,99,67,21,3,43,33,13,27,63,3,60,310,657,1218,0,0,0,0,0,0,0,0,0,0,0,7,15,29,11,3,4,0,4,5,0,0,3,0,6,3,5,30,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,0,0,0,0,0,0,0,5,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,3,0,9,10,0,3,12,0,10,17,83,145,6,4,0,0,0,0,0,0,0,0,0,3,71,79,114,74,23,3,57,38,13,27,73,3,73,329,816,1443,35,27,11,0
SAL10029,24,11,0,0,3,11,3,0,16,0,14,75,9,131,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,4,0,0,10,0,10,0,0,3,0,0,0,0,0,0,0,0,0,10,8,23,12,6,0,8,10,3,0,20,0,13,83,15,151,10,4,7,0
SAL10030,222,585,125,7,99,93,22,37,725,12,458,3835,152,5777,16,38,8,0,5,3,0,0,33,0,34,236,8,357,25,50,17,0,13,10,0,8,47,0,49,426,15,603,14,15,7,0,0,5,0,4,3,5,11,216,3,269,16,6,5,0,5,9,0,0,13,0,13,225,11,294,0,3,0,0,0,3,0,0,3,0,4,64,4,86,12,32,0,0,6,5,3,3,25,0,36,435,12,542,5,11,3,4,9,8,0,3,14,0,33,394,9,477,4,12,0,0,3,0,0,0,11,0,11,131,4,168,15,20,5,0,4,4,0,0,41,0,33,360,9,471,3,18,6,0,3,0,0,0,18,0,14,82,0,133,108,205,52,4,55,46,10,20,212,7,229,2568,65,3391,3,0,0,0,0,0,0,0,7,0,5,23,450,483,329,795,176,12,154,141,36,52,942,20,692,6429,667,9649,169,620,106,0
SAL10031,142,165,63,5,71,73,13,14,139,9,185,1651,85,2384,0,0,0,0,0,0,0,0,0,0,5,33,0,41,14,0,7,0,9,3,0,0,6,4,13,50,0,90,3,0,3,0,0,3,0,0,0,0,5,13,0,30,40,7,8,3,37,21,9,9,9,4,30,110,10,213,12,5,6,0,22,3,0,0,8,0,18,61,0,112,7,0,0,0,9,9,5,0,0,0,7,52,0,73,3,3,3,0,4,7,0,0,0,0,8,37,0,60,6,6,0,0,3,0,0,0,0,0,3,15,0,35,7,5,0,0,0,0,0,0,5,0,3,23,0,32,4,0,0,0,0,0,0,0,0,0,3,8,0,25,87,32,31,9,83,53,7,12,29,9,88,405,12,710,0,0,0,0,0,0,0,0,0,0,0,6,32,38,234,194,96,10,156,125,22,27,165,19,279,2064,128,3131,85,126,36,0
SAL10032,4,8,0,0,0,4,0,0,5,0,4,56,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,5,6,7,0,0,0,4,0,0,9,0,4,55,5,80,6,3,0,0
SAL10033,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0
SAL10034,12,7,7,0,4,5,0,3,10,0,12,45,3,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,0,4,5,0,3,10,0,12,50,3,85,0,6,0,0
SAL10035,10,9,4,0,0,6,0,0,10,0,11,46,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,5,19,9,5,0,0,6,0,0,6,0,6,50,4,99,8,4,0,0
SAL10036,375,371,149,53,148,192,29,70,347,47,324,3496,207,5138,12,17,6,0,7,10,0,0,16,4,10,108,3,171,72,44,33,4,20,17,0,16,34,6,53,462,17,685,12,12,12,10,11,12,0,9,11,3,14,149,6,227,34,11,14,28,33,23,6,8,21,4,24,94,22,233,3,0,0,6,0,0,0,0,0,0,6,18,0,38,9,8,3,7,10,3,3,0,4,0,7,73,3,116,3,3,5,0,5,4,0,0,7,0,14,153,7,200,4,0,0,0,6,5,0,0,0,6,9,65,0,89,10,11,8,0,0,3,0,0,8,0,14,142,3,182,8,9,8,0,4,0,0,0,9,0,7,77,3,110,159,113,86,45,94,83,17,34,116,18,149,1345,71,2056,5,3,5,4,0,8,0,0,0,0,0,13,99,130,540,491,246,98,237,276,46,100,463,63,474,4861,376,7317,163,255,80,4
SAL10037,10,5,6,0,3,7,0,0,6,0,3,39,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,5,6,0,3,7,0,0,9,0,8,42,0,68,7,0,5,0
SAL10038,101,155,44,0,49,47,13,20,152,7,117,1298,63,1853,14,10,0,0,7,3,0,0,4,0,7,65,5,101,9,0,5,0,5,4,0,0,5,0,3,25,0,44,0,0,0,0,3,0,0,0,4,0,0,21,4,36,71,13,20,12,32,46,9,8,44,7,44,264,17,441,20,5,6,3,16,18,5,0,7,0,9,99,10,157,14,18,4,4,20,9,0,0,11,3,24,318,7,406,45,29,32,4,65,32,4,12,16,13,106,758,31,1068,12,9,0,0,17,4,0,0,4,0,16,830,16,908,13,14,4,0,9,0,0,0,12,0,6,68,0,101,5,0,0,0,3,0,0,0,0,0,0,17,0,33,197,103,70,20,174,123,22,21,107,24,224,2467,88,3292,4,0,4,0,3,4,0,0,8,0,0,19,175,205,298,266,112,21,229,177,39,43,264,37,338,3779,321,5351,96,134,33,0
SAL10039,0,3,0,0,0,0,0,0,3,0,3,35,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,3,0,0,0,0,0,0,3,0,3,40,8,60,4,0,0,0
SAL10040,15,6,4,0,3,3,0,3,22,0,9,62,0,103,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,12,0,19,0,0,0,0,0,0,0,0,0,0,0,3,8,18,22,12,8,0,7,5,0,3,23,0,11,72,12,139,9,9,0,0
SAL10041,23,8,3,0,14,7,0,0,19,0,10,91,10,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,11,3,0,0,0,0,3,0,0,0,0,0,3,17,26,26,8,9,0,13,7,0,0,22,0,14,102,30,190,10,4,0,0
SAL10042,4,0,4,0,0,3,6,0,0,0,0,29,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,6,0,4,0,0,32,0,54,6,3,3,0
SAL10043,13,0,3,0,0,3,0,0,3,0,4,27,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,13,0,3,0,0,3,0,0,3,0,4,27,14,58,10,0,0,0
SAL10044,8,16,0,0,3,7,0,4,10,3,9,78,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,4,0,3,7,0,4,10,3,9,99,0,141,4,6,0,0
SAL10045,26,24,14,0,13,10,0,4,25,0,18,240,0,340,0,0,0,0,0,4,0,0,0,0,0,6,0,8,5,3,0,0,0,0,0,0,0,0,5,19,0,35,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,0,0,3,0,11,46,0,65,0,0,0,0,0,0,0,0,0,0,0,3,20,20,29,25,16,0,21,15,0,7,32,0,33,282,23,431,8,14,4,0
SAL10046,616,483,219,88,250,334,81,113,562,94,520,2655,203,4960,10,15,9,0,5,6,0,0,9,0,10,57,3,115,55,27,29,7,14,32,8,17,30,16,30,107,4,272,10,4,3,3,5,8,4,5,3,0,3,46,0,78,4,0,3,3,0,4,0,3,3,0,6,22,0,40,0,0,0,0,0,0,0,0,0,0,0,6,0,4,4,3,0,0,0,6,0,0,0,0,3,24,0,39,0,3,4,0,4,3,0,0,0,0,0,16,0,22,3,0,0,0,0,0,0,0,0,0,0,19,0,19,4,7,6,0,0,3,0,0,4,0,7,40,0,60,10,0,6,0,0,0,0,0,7,0,0,12,4,44,99,57,53,18,28,70,12,20,56,26,67,345,17,686,12,11,3,0,8,9,0,3,8,0,5,33,203,273,727,545,276,107,289,412,100,142,623,118,599,3035,424,5912,150,226,56,0
SAL10047,6,4,6,0,0,5,0,0,6,0,5,54,4,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,5,0,3,6,0,5,58,4,86,3,0,3,0
SAL10048,0,0,0,0,0,0,0,4,3,0,0,22,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,4,3,0,0,22,11,44,0,0,0,0
