SAL_CODE_2021,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_ap_I_1or2_sty_blk_Ds,OPDs_F_ap_I_1or2_sty_blk_Ps,OPDs_F_ap_I_3_sty_blk_Dwgs,OPDs_F_ap_I_3_sty_blk_Psns,OPDs_F_ap_I_4to8_sty_blk_Ds,OPDs_F_ap_I_4to8_sty_blk_Ps,OPDs_F_ap_I_9_m_sty_blk_Ds,OPDs_F_ap_I_9_m_sty_blk_Ps,OPDs_Flt_apt_Att_house_Ds,OPDs_Flt_apt_Att_house_Ps,OPDs_Flt_apart_Tot_Dwgs,OPDs_Flt_apart_Tot_Psns,OPDs_Oth_dwg_Cvn_Ds,OPDs_Oth_dw_Cvn_Ps,OPDs_Oth_dwg_cab_hboat_Ds,OPDs_Oth_dwg_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
SAL14040,62,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,154,9,..,68,154
SAL14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,5,0
SAL14042,43,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,109,3,..,43,109
SAL14043,17,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,36,4,..,24,36
SAL14044,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,11,..,25,37
SAL14045,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,..,3,3
SAL14046,39,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,41,98,8,..,44,98
SAL14047,48,132,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,133,13,..,63,133
SAL14048,64,143,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,147,39,..,104,147
SAL14049,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,3,3
SAL14050,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
SAL14051,204,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,495,20,..,221,495
SAL14052,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,21,38,10,..,29,38
SAL14053,93,200,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0,0,8,11,3,4,102,217,18,..,121,217
SAL14054,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,0,4
SAL14055,36,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,85,6,..,46,85
SAL14056,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,3,..,16,20
SAL14057,13,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,31,3,..,17,31
SAL14058,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,..,7,14
SAL14059,266,779,0,0,3,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,5,4,0,0,272,792,20,..,292,792
SAL14060,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,39,0,..,19,39
SAL14061,47,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,138,4,..,54,138
SAL14062,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,11,..,36,60
SAL14063,52,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,123,0,..,53,123
SAL14064,14,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,52,4,..,22,52
SAL14065,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,..,7,4
SAL14066,23,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,64,3,..,28,64
SAL14067,41,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,105,3,..,49,105
SAL14068,98,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,267,3,..,104,267
SAL14069,1017,2405,52,80,0,0,52,80,16,20,0,0,0,0,0,0,0,0,16,20,8,7,5,8,0,0,11,29,20,41,0,0,1117,2545,150,..,1261,2545
SAL14070,136,282,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,136,286,12,..,145,286
SAL14071,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,32,0,..,13,32
SAL14072,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,28,0,..,8,28
SAL14073,322,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,322,852,24,..,349,852
SAL14074,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
SAL14075,136,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,141,294,27,..,166,294
SAL14076,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,..,12,30
SAL14077,37,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,89,9,..,45,89
SAL14078,66,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,186,4,..,75,186
SAL14079,1085,2477,53,98,29,64,77,164,131,187,0,0,0,0,0,0,0,3,135,183,20,30,22,31,0,0,0,0,36,64,10,13,1341,2902,130,..,1475,2902
SAL14080,67,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,68,188,4,..,72,188
SAL14081,258,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,698,18,..,270,698
SAL14082,173,393,16,24,16,29,34,45,4,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,3,214,447,35,..,247,447
SAL14083,1839,5191,147,235,87,161,238,396,12,17,0,0,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,5,0,5,5,4,2086,5615,94,..,2187,5615
SAL14084,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,4,..,24,46
SAL14085,367,975,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,365,988,21,..,391,988
SAL14086,589,1261,19,51,16,29,37,80,0,0,0,0,0,0,0,0,0,4,6,6,3,9,0,3,0,0,0,0,4,8,4,8,635,1362,68,..,702,1362
SAL14087,429,1124,0,5,8,23,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,1154,14,..,451,1154
SAL14088,22,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,115,0,..,29,115
SAL14089,1606,5185,78,197,202,566,278,766,462,950,594,1247,227,448,44,89,0,9,1332,2732,0,0,0,0,0,0,69,161,69,161,11,27,3297,8870,364,..,3655,8870
SAL14090,97,276,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,101,285,7,..,103,285
SAL14091,119,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,115,267,6,..,125,267
SAL14092,1457,4843,32,69,118,399,144,473,167,301,143,233,14,39,0,0,22,85,356,655,4,0,0,0,0,0,30,70,36,73,6,6,2000,6045,188,..,2188,6045
SAL14093,1457,3383,29,47,28,47,60,91,72,124,0,0,0,0,0,0,5,9,73,134,0,0,0,0,0,0,0,0,0,0,0,0,1592,3601,964,..,2555,3601
SAL14094,270,831,0,0,0,0,0,0,90,99,0,0,0,0,0,0,4,10,93,106,20,32,26,40,0,0,0,4,43,68,6,11,419,1014,39,..,455,1014
SAL14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL14096,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,51,0,..,28,51
SAL14097,477,1582,0,0,31,84,31,84,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,511,1663,12,..,519,1663
SAL14098,1282,3889,51,127,23,48,74,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1360,4063,61,..,1410,4063
SAL14099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL14100,72,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,9,14,83,160,7,..,91,160
SAL14101,1772,4083,482,771,192,334,679,1098,638,940,109,133,39,54,0,0,0,13,791,1138,0,0,0,0,0,0,49,87,48,87,9,15,3297,6424,409,..,3704,6424
SAL14102,105,221,0,0,3,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,226,53,..,161,226
SAL14103,4311,13560,46,94,287,650,331,747,216,385,161,296,673,1446,71,149,9,36,1135,2310,0,0,0,0,0,0,0,0,0,0,8,17,5785,16644,385,..,6178,16644
SAL14104,272,844,4,4,46,121,52,124,222,337,243,474,965,2309,1318,3334,4,8,2757,6456,0,0,0,0,0,0,5,16,5,16,0,4,3088,7443,233,..,3319,7443
SAL14105,33,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,82,4,..,39,82
SAL14106,42,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,142,3,..,45,142
SAL14107,1251,4099,59,158,129,418,190,575,6,22,0,0,0,0,0,0,11,39,19,61,0,0,0,0,0,0,0,0,0,0,6,15,1459,4752,44,..,1500,4752
SAL14108,110,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,238,38,..,151,238
SAL14109,34,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,108,0,..,36,108
SAL14110,58,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,144,9,..,64,144
SAL14111,926,2109,0,3,5,0,0,4,39,45,0,0,0,0,0,0,0,0,39,45,0,4,9,11,0,0,0,0,10,15,0,0,980,2178,224,..,1204,2178
SAL14112,21,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,51,0,..,26,51
SAL14113,7,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,0,..,14,33
SAL14114,397,1058,20,27,0,0,20,27,14,16,0,0,0,0,0,0,0,0,14,16,0,3,0,0,0,0,0,0,0,7,4,20,434,1127,80,..,510,1127
SAL14115,290,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,9,6,13,0,3,300,689,52,..,349,689
SAL14116,156,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,339,49,..,207,339
SAL14117,285,759,14,33,26,38,39,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,831,27,..,351,831
SAL14118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL14119,481,1504,0,0,4,6,4,6,51,64,0,0,0,0,0,0,0,0,50,65,26,41,0,0,0,0,0,0,26,41,0,4,564,1619,23,..,588,1619
SAL14120,235,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,33,41,0,0,0,0,40,56,4,9,277,546,87,..,368,546
SAL14121,218,545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,218,546,26,..,243,546
SAL14122,316,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,4,6,319,1013,16,..,334,1013
SAL14123,27,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,80,3,..,30,80
SAL14124,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,62,9,..,31,62
SAL14125,27,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,82,6,..,35,82
SAL14126,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,42,4,..,20,42
SAL14127,87,303,10,24,0,0,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,100,327,3,..,101,327
SAL14128,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,..,6,15
SAL14129,66,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,162,9,..,75,162
SAL14130,166,523,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,179,544,14,..,194,544
SAL14131,115,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,276,26,..,140,276
SAL14132,699,1805,16,19,14,18,27,35,4,6,0,0,0,0,0,0,0,0,4,6,5,3,0,0,0,0,12,38,13,39,4,8,744,1896,77,..,824,1896
SAL14133,19,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,46,9,..,22,46
SAL14134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
SAL14135,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,..,9,8
SAL14136,4081,10118,498,786,396,820,890,1607,191,299,36,64,0,0,0,0,23,59,252,422,0,0,0,0,0,0,20,39,23,39,5,9,5255,12195,302,..,5554,12195
SAL14137,17,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,46,0,..,20,46
SAL14138,35,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,40,107,6,..,48,107
SAL14139,23,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,49,5,..,31,49
SAL14140,2023,6087,35,69,83,171,110,241,134,296,17,28,8,18,0,0,15,26,182,372,0,0,0,0,0,0,0,3,0,3,7,15,2322,6711,271,..,2594,6711
SAL14141,573,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,1708,36,..,613,1708
SAL14142,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,5,..,16,42
SAL14143,17,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,39,6,..,24,39
SAL14144,22,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,23,73,12,..,34,73
SAL14145,122,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,342,11,..,130,342
SAL14146,55,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,5,8,0,0,60,131,10,..,71,131
SAL14147,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,..,13,16
SAL14148,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,38,9,..,21,38
SAL14149,38,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,94,8,..,49,94
SAL14150,39,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,39,104,8,..,47,104
SAL14151,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,48,8,..,28,48
SAL14152,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,6,..,18,45
SAL14153,1049,2490,66,80,12,24,74,102,26,37,30,44,0,0,0,0,0,7,55,90,5,12,0,0,0,3,7,13,13,24,0,0,1199,2708,159,..,1359,2708
SAL14154,67,165,3,9,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,170,12,..,79,170
SAL14155,20,50,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59,5,..,32,59
SAL14156,16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,0,..,21,49
SAL14157,38,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,72,18,..,54,72
SAL14158,513,1372,158,296,33,83,196,380,26,26,0,0,0,0,0,0,0,0,29,27,0,0,0,0,0,0,0,0,0,0,0,5,734,1787,29,..,759,1787
SAL14159,1184,2926,149,217,219,393,368,618,214,300,68,101,17,25,0,0,37,61,329,487,0,0,0,0,0,0,14,21,14,21,0,5,1894,4049,161,..,2055,4049
SAL14160,1017,2518,15,37,92,217,108,251,32,55,27,39,0,0,0,0,9,13,69,103,0,0,0,0,0,4,0,0,0,4,0,3,1193,2881,85,..,1280,2881
SAL14161,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,53,0,..,20,53
SAL14162,244,634,10,19,3,8,10,25,9,13,0,0,0,0,0,0,0,0,9,13,22,26,24,41,0,0,6,10,44,78,0,7,314,750,21,..,332,750
SAL14163,32,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,83,0,..,36,83
SAL14164,15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,25,3,..,13,25
SAL14165,74,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,161,11,..,90,161
SAL14166,320,945,47,104,10,30,54,140,116,250,62,113,0,0,0,0,0,0,184,362,0,0,0,0,0,0,17,31,17,31,0,0,578,1477,43,..,622,1477
SAL14167,569,1287,11,12,0,0,11,12,10,11,0,0,0,0,0,0,0,0,10,11,0,5,0,0,0,0,0,15,3,15,3,7,591,1332,70,..,661,1332
SAL14168,65,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,162,15,..,80,162
SAL14169,1773,4568,171,266,176,290,346,558,148,232,0,0,0,0,0,0,4,13,153,247,219,314,0,3,0,0,4,5,229,323,3,6,2501,5704,160,..,2669,5704
SAL14170,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,35,0,..,18,35
SAL14171,2293,6004,597,947,187,392,783,1336,98,156,22,43,170,297,0,0,13,20,302,521,0,0,0,0,0,0,4,14,4,14,0,5,3393,7872,196,..,3586,7872
SAL14172,210,636,9,17,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,218,660,9,..,230,660
SAL14173,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,..,3,3
SAL14174,37,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,88,0,..,37,88
SAL14175,25,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,78,0,..,22,78
SAL14176,454,1145,3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,466,1159,35,..,503,1159
SAL14177,29,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,82,0,..,33,82
SAL14178,12,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,38,0,..,15,38
SAL14179,23,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,76,10,..,31,76
SAL14180,36,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,71,4,..,37,71
SAL14181,138,406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,138,414,24,..,158,414
SAL14182,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,27,5,..,21,27
SAL14183,675,2176,0,0,50,152,50,152,31,51,19,28,275,631,0,0,0,5,323,716,0,0,0,0,0,0,0,3,0,3,4,10,1057,3054,66,..,1124,3054
SAL14184,18,65,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,66,4,..,20,66
SAL14185,1167,2998,69,153,182,461,256,614,241,432,68,110,36,46,0,0,9,26,355,621,0,0,0,0,0,0,0,10,3,10,0,0,1789,4246,200,..,1983,4246
SAL14186,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,..,9,19
SAL14187,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,25,0,..,11,25
SAL14188,94,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,246,4,..,104,246
SAL14189,465,1095,36,49,0,0,38,53,15,17,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,4,0,4,0,3,519,1169,116,..,636,1169
SAL14190,48,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,140,7,..,52,140
SAL14191,1418,4582,61,155,621,1723,681,1875,136,263,224,500,235,532,0,0,11,22,602,1307,0,0,0,0,0,0,0,0,0,0,8,17,2712,7783,132,..,2848,7783
SAL14192,832,2343,6,20,0,0,6,20,0,0,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,842,2371,34,..,877,2371
SAL14193,35,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,106,18,..,49,106
SAL14194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,3,0
SAL14195,482,1307,30,44,90,192,121,239,358,652,562,1104,381,965,513,1268,0,13,1820,4003,0,0,0,0,0,0,0,3,0,3,13,25,2444,5578,357,..,2805,5578
SAL14196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0
