SAL_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
SAL10408,0,0,0,0,3,0,0,5,0,4,0,0,0,0,0,8,3,5,0,0,0,0,0,12,24,40,16,11,17,6,0,111,0,0,0,0,0,0,0,0,33,49,19,10,20,7,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,16,0,0,0,0,0,0,0,4,0,6,3,3,4,0,3,15,32,53,22,14,26,10,4,151
SAL10409,0,0,0,0,0,0,0,10,5,7,0,0,4,0,0,23,10,4,4,0,6,0,0,17,188,157,98,52,61,17,5,574,0,0,0,0,0,0,0,0,204,168,102,57,70,13,5,617,0,0,0,3,0,0,0,5,0,3,4,0,0,0,0,16,0,0,0,0,0,0,0,0,35,54,31,24,28,6,0,178,0,0,0,0,0,0,0,0,36,60,43,28,32,6,0,197,236,226,145,86,101,19,4,818
SAL10410,27,11,11,5,7,6,0,69,29,28,14,6,16,0,0,91,24,16,12,9,7,0,0,74,319,285,166,83,99,32,16,994,6,9,0,0,0,0,0,15,400,351,199,106,138,35,21,1250,0,7,0,0,0,3,0,9,5,8,8,0,7,0,0,24,0,3,4,0,6,0,0,19,84,117,41,31,46,6,0,322,0,0,0,0,0,0,0,6,93,134,48,46,54,13,0,384,489,484,244,149,189,47,28,1633
SAL10411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,11,5,5,3,0,0,47,0,0,0,0,0,0,0,0,21,10,9,0,3,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,13,0,3,0,0,50
SAL10412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10413,0,0,0,0,0,0,0,5,3,0,0,3,9,3,0,19,5,3,3,3,0,0,0,12,18,14,10,6,14,9,3,71,0,0,0,0,0,0,0,0,24,19,13,15,21,8,3,107,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,10,6,8,9,4,0,0,39,0,0,0,0,0,0,0,0,10,11,10,9,9,5,0,49,33,31,31,20,24,13,3,159
SAL10414,25,22,12,11,8,8,3,82,26,31,18,9,8,4,3,108,22,26,7,5,13,0,0,76,283,258,155,106,104,21,5,931,0,0,0,0,0,0,0,4,361,343,191,133,136,33,9,1200,0,4,0,0,0,0,0,4,11,18,11,4,0,5,0,47,4,9,3,0,4,0,0,20,107,124,80,48,69,7,6,443,0,4,3,0,0,0,0,17,132,152,96,60,73,11,6,530,498,499,285,184,207,46,15,1727
SAL10415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,14,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,15,3,0,0,3,4,0,0,20
SAL10416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7
SAL10418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,19
SAL10419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,3,6,3,0,17,0,0,0,0,0,0,0,0,9,7,0,3,6,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,3,8,3,0,23
SAL10420,10,10,3,9,6,8,0,33,5,5,4,6,7,0,0,36,3,0,10,3,3,0,0,19,33,69,46,41,42,8,3,240,0,0,0,0,0,0,0,0,43,79,63,57,54,16,4,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,12,15,10,13,6,0,0,57,0,0,0,0,0,0,0,4,14,15,8,13,9,3,4,65,59,101,73,64,64,18,9,391
SAL10421,25,18,5,6,8,0,3,66,13,23,17,8,11,0,0,67,15,6,12,4,0,0,0,39,179,167,124,86,95,19,5,671,0,0,0,0,0,0,0,0,233,220,162,98,113,21,9,846,0,0,3,0,0,0,0,8,9,4,6,3,7,0,0,30,3,10,5,3,0,0,0,25,56,82,61,46,41,7,8,289,4,0,5,0,0,0,0,10,62,99,73,52,52,13,9,359,297,314,234,151,165,32,15,1201
SAL10422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,3,0,0,19,0,0,0,0,0,0,0,0,8,4,0,5,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,5,5,0,0,21
SAL10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7
SAL10424,3,3,0,0,0,0,0,7,0,6,7,3,4,0,0,26,5,7,5,0,0,0,0,18,24,28,19,29,21,5,3,126,0,0,0,0,0,0,0,5,30,50,30,32,24,14,8,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0,4,5,4,0,0,28,0,0,0,0,0,0,0,0,3,7,10,8,4,0,0,32,37,51,33,38,30,12,10,215
SAL10425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5
SAL10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,17,0,0,0,0,0,0,0,0,4,7,0,3,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,3,5,0,0,17
SAL10427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,7,0,4,0,0,14,0,9,8,3,4,0,0,24
SAL10428,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,6,0,0,0,0,0,0,6,15,17,9,0,5,0,0,53,0,0,0,0,0,0,0,0,25,13,9,3,14,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,14,25,21,11,7,15,0,0,77
SAL10429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SAL10431,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,8,4,5,0,0,21,0,0,0,0,0,0,0,0,5,8,12,4,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,12,3,5,0,0,25
SAL10432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,10
SAL10433,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,4,12,22,8,4,17,0,0,71,0,0,0,0,0,0,0,0,17,22,8,4,17,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,4,0,0,23,0,0,0,0,0,0,0,0,9,8,4,3,8,0,0,33,20,33,17,11,22,0,0,105
SAL10434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,15
SAL10435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,4,0,0,21,0,0,0,0,0,0,0,0,7,6,3,0,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,7,0,0,21
SAL10436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,12
SAL10437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,5,10,3,0,0,41,0,0,0,0,0,0,0,0,13,8,5,10,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,5,3,3,0,0,28,0,0,0,0,0,0,0,0,4,12,5,3,3,0,0,28,15,23,10,10,6,0,0,69
SAL10438,10,18,7,3,3,0,0,36,16,27,9,0,7,4,0,69,20,27,8,7,11,0,0,79,117,136,73,43,49,16,6,432,0,7,0,0,0,0,0,7,161,212,100,65,63,18,6,620,0,3,3,6,0,0,0,10,4,7,3,0,3,0,0,20,0,5,0,4,0,0,0,11,9,21,18,19,30,3,4,111,0,0,0,0,0,0,0,0,18,43,27,26,31,3,5,145,174,251,127,84,99,19,14,769
SAL10439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6
SAL10440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,13,19,32,22,9,9,5,0,89,0,0,0,0,0,0,0,0,21,32,19,9,10,5,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,23,13,10,13,0,0,73,0,0,0,3,0,0,0,6,17,26,13,13,13,0,0,79,35,60,38,20,19,7,0,176
SAL10441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,62,39,30,18,18,0,0,170,0,0,0,0,0,0,0,0,62,41,33,22,18,0,0,172,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,6,10,3,9,0,0,43,0,0,0,0,0,0,0,0,12,14,10,3,11,0,0,44,71,56,39,27,26,0,0,221
SAL10442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,6,0,8,0,0,34,0,0,0,0,0,0,0,0,12,5,6,0,8,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,12,5,4,0,8,0,0,36
SAL10444,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,12
SAL10445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SAL10446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,9
SAL10447,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,3,0,0,0,19
SAL10448,3,10,7,0,0,0,0,21,9,4,3,6,0,0,0,24,6,6,0,4,0,0,0,14,60,48,32,20,25,10,0,189,0,0,0,0,0,0,0,0,77,64,41,25,27,11,6,245,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,12,0,0,0,0,0,0,0,3,29,35,35,34,23,3,0,159,4,0,0,0,0,0,0,7,34,43,37,39,22,4,0,179,111,103,79,64,51,15,3,427
SAL10449,0,4,0,5,3,0,0,12,0,3,0,0,0,0,0,10,4,3,6,4,3,4,0,19,75,58,45,28,34,9,3,243,0,0,0,0,0,0,0,3,81,68,48,38,44,8,0,295,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,0,0,0,0,0,0,0,0,6,9,8,7,8,3,0,40,0,0,0,0,0,0,0,3,6,10,10,9,8,3,4,48,78,83,59,45,51,11,4,339
SAL10450,8,8,6,11,9,0,6,38,11,17,7,4,7,0,0,46,8,12,6,9,7,0,0,43,175,207,122,84,102,35,11,750,0,0,0,0,0,0,0,0,208,242,149,108,120,44,19,883,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,8,0,4,3,3,0,0,0,9,12,38,31,12,21,7,4,131,0,0,0,0,0,0,0,0,17,53,39,18,26,7,4,154,220,294,188,122,140,50,24,1038
SAL10451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10452,12,25,9,12,9,0,0,70,9,16,12,8,9,0,0,38,20,31,22,12,7,0,0,81,172,171,93,64,85,9,0,602,0,0,0,0,0,0,0,0,218,230,134,86,108,7,7,794,0,4,0,0,4,4,0,15,3,4,7,8,3,0,0,31,0,0,4,7,4,6,0,15,67,91,48,39,55,8,0,308,0,0,0,0,0,0,0,6,73,106,70,53,69,14,0,374,286,333,201,138,179,22,7,1169
SAL10453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10454,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,3,44,61,26,20,12,5,0,171,0,5,0,0,0,0,0,5,44,66,28,25,16,3,0,188,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,11,0,0,0,0,0,0,0,6,5,13,8,12,8,0,0,47,0,0,0,0,0,0,0,0,11,13,16,14,8,0,0,61,49,84,41,41,27,3,0,246
SAL10455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,5,0,0,0,20,0,0,0,0,0,0,0,0,6,6,7,5,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,8,7,5,5,0,0,28
SAL10456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,7,27,42,22,13,21,3,0,122,0,0,0,0,0,0,0,0,26,45,30,17,17,3,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,10,32,49,33,17,17,3,0,143
SAL10457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,4,0,3,0,0,21,0,0,0,0,0,0,0,0,10,6,4,3,8,0,0,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,10,9,0,8,8,0,0,37
SAL10458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,3,9,8,10,0,0,36,0,0,0,0,0,0,0,0,10,6,8,7,10,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,8,13,11,0,0,42
SAL10459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SAL10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6
SAL10461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,0,14,0,0,0,0,0,0,0,0,4,5,0,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,7,0,0,0,0,27,0,0,0,0,0,0,0,0,8,10,7,0,0,0,0,30,11,10,7,7,5,0,0,43
SAL10462,186,108,37,29,27,22,8,415,70,61,27,18,23,8,6,206,77,42,15,11,24,13,7,192,179,110,64,44,37,25,8,466,3,0,6,0,0,0,0,7,511,319,148,106,117,74,25,1287,11,10,6,9,6,6,6,53,8,10,6,3,5,4,5,44,0,3,7,4,8,0,3,31,12,21,16,20,19,9,4,90,0,7,0,0,0,0,0,10,32,53,38,38,37,20,15,233,542,370,185,141,150,92,43,1523
SAL10463,174,75,38,22,23,11,5,347,76,51,33,20,31,4,7,217,82,57,33,12,12,10,5,204,155,73,63,27,50,23,15,410,4,0,0,0,0,0,0,6,480,259,163,84,114,48,28,1173,3,13,4,8,16,8,3,49,4,15,15,9,10,4,4,54,14,8,14,4,5,0,0,42,11,23,13,12,12,4,3,71,0,5,0,0,0,0,0,11,27,61,40,31,42,13,5,231,508,319,204,119,156,63,36,1407
SAL10464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
