SAL_CODE_2021,Preschool_M,Preschool_F,Preschool_P,Primary_Government_M,Primary_Government_F,Primary_Government_P,Primary_Catholic_M,Primary_Catholic_F,Primary_Catholic_P,Primry_Othr_non_Govt_M,Primry_Othr_non_Govt_F,Primry_Othr_non_Govt_P,Primary_Tot_Primary_M,Primary_Tot_Primary_F,Primary_Tot_Primary_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_non_Govt_M,Secondary_Other_non_Govt_F,Secondary_Other_non_Govt_P,Secondary_Tot_Secondary_M,Secondary_Tot_Secondary_F,Secondary_Tot_Secondary_P,Tert_Voc_edu_Ft_15_24_M,Tert_Voc_edu_Ft_15_24_F,Tert_Voc_edu_Ft_15_24_P,Tert_Voc_edu_Ft_25_ov_M,Tert_Voc_edu_Ft_25_ov_F,Tert_Voc_edu_Ft_25_ov_P,Tert_Voc_edu_Pt_15_24_M,Tert_Voc_edu_Pt_15_24_F,Tert_Voc_edu_Pt_15_24_P,Tert_Voc_edu_Pt_25_ov_M,Tert_Voc_edu_Pt_25_ov_F,Tert_Voc_edu_Pt_25_ov_P,Tert_Voc_edu_F_Pt_ns_M,Tert_Voc_edu_F_Pt_ns_F,Tert_Voc_edu_F_Pt_ns_P,Tert_Voc_edu_Tot_M,Tert_Voc_edu_Tot_F,Tert_Voc_edu_Tot_P,Tert_Uni_oth_h_edu_Ft_15_24_M,Tert_Uni_oth_h_edu_Ft_15_24_F,Tert_Uni_oth_h_edu_Ft_15_24_P,Tert_Uni_oth_h_edu_Ft_25_ov_M,Tert_Uni_oth_h_edu_Ft_25_ov_F,Tert_Uni_oth_h_edu_Ft_25_ov_P,Tert_Uni_oth_h_edu_Pt_15_24_M,Tert_Uni_oth_h_edu_Pt_15_24_F,Tert_Uni_oth_h_edu_Pt_15_24_P,Tert_Uni_oth_h_edu_Pt_25_ov_M,Tert_Uni_oth_h_edu_Pt_25_ov_F,Tert_Uni_oth_h_edu_Pt_25_ov_P,Tert_Uni_oth_h_edu_F_Pt_ns_M,Tert_Uni_oth_h_edu_F_Pt_ns_F,Tert_Uni_oth_h_edu_F_Pt_ns_P,Tert_Uni_other_high_edu_Tot_M,Tert_Uni_other_high_edu_Tot_F,Tert_Uni_other_high_edu_Tot_P,Tert_Tot_Tert_M,Tert_Tot_Tert_F,Tert_Tot_Tert_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SAL10063,6,15,18,12,16,30,17,18,33,22,10,30,48,45,92,12,14,26,38,22,64,17,31,50,67,67,139,0,0,0,0,4,4,14,4,20,3,12,15,0,0,0,15,21,41,17,25,44,0,0,0,3,4,8,6,7,10,0,0,0,27,35,59,46,57,97,6,4,8,4,0,7,0,0,0,13,6,19,16,31,45,194,219,409
SAL10064,82,59,134,193,141,333,24,23,47,7,7,18,223,176,399,50,56,104,56,66,115,6,0,10,108,123,227,5,4,12,0,4,4,33,6,40,12,29,38,0,0,0,49,42,92,18,31,45,4,0,4,0,0,0,12,15,32,0,0,0,37,47,86,84,96,175,5,5,8,5,6,8,0,0,0,7,5,14,55,58,108,556,508,1064
SAL10065,6,0,6,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,15
SAL10066,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,4,3,7,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,13
SAL10067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7
SAL10068,0,0,0,5,4,5,0,0,7,3,4,5,7,5,14,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,0,0,0,0,3,3,9,3,9,18,18,38
SAL10069,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,8
SAL10070,5,0,4,8,9,16,0,0,0,0,0,0,8,11,18,4,0,3,9,0,10,5,0,7,15,3,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,10,4,0,3,0,0,0,0,0,0,3,0,9,0,0,0,3,4,7,10,6,19,0,0,0,0,0,0,0,0,0,0,0,0,11,8,17,47,33,77
SAL10071,0,0,0,4,6,9,0,0,0,0,0,0,4,6,13,5,0,8,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,4,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,24,11,40
SAL10072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10073,9,12,21,33,25,58,3,0,6,12,16,29,52,40,92,18,29,49,20,5,27,26,36,66,65,72,141,6,5,5,0,5,3,16,3,19,4,7,14,0,0,0,22,13,38,20,15,41,3,7,8,0,5,8,9,15,26,0,0,0,38,44,80,61,52,120,8,9,20,7,3,11,0,0,0,14,14,30,28,27,56,239,223,460
SAL10074,17,8,28,59,37,91,8,3,18,5,6,12,65,48,116,33,36,69,3,3,6,9,8,12,50,44,96,0,0,5,0,0,3,16,10,22,9,6,18,0,0,0,25,21,47,4,4,15,0,3,4,0,0,3,7,6,9,0,0,0,10,13,26,37,37,72,0,0,0,0,9,12,0,0,0,0,9,12,24,26,50,194,174,368
SAL10075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,12,9,13,18
SAL10076,0,0,0,4,4,8,0,0,0,0,0,0,4,9,12,0,0,0,0,0,5,3,0,11,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,5,3,8,8,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,19,18,39
SAL10077,3,4,5,12,13,30,0,0,0,0,0,0,12,13,30,7,3,8,0,0,0,0,0,0,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,3,0,6,6,0,0,0,0,0,0,0,0,0,0,6,11,7,10,13,3,3,7,0,0,0,0,0,0,3,0,7,20,17,40,49,51,100
SAL10078,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
SAL10079,12,9,29,41,37,72,0,3,8,0,7,9,46,42,89,34,40,75,3,7,13,4,3,6,37,51,87,5,5,4,0,8,3,8,3,13,10,14,18,0,0,0,16,22,40,3,6,12,4,6,9,4,0,0,9,8,15,0,0,0,14,20,38,33,49,75,3,4,3,4,5,6,0,0,0,7,3,10,24,24,52,161,186,337
SAL10080,3,6,5,0,4,6,0,0,0,3,0,3,6,3,11,5,3,7,0,0,0,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,4,0,6,6,0,0,0,0,0,0,0,3,3,0,0,0,0,4,6,3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,14,12,29,34,34,66
SAL10081,0,0,0,0,0,0,0,3,5,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,10
SAL10082,6,3,11,24,23,45,3,0,4,0,0,0,22,25,51,10,7,16,0,4,4,0,0,0,10,12,20,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,13,16,30,51,68,122
SAL10083,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,9
SAL10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,9,0,8
SAL10085,0,0,0,0,4,8,4,6,9,0,0,0,9,10,17,3,3,8,0,5,5,0,3,3,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,32,31,34,68
SAL10086,258,221,481,625,603,1227,123,122,244,122,171,291,871,892,1767,453,459,914,161,176,342,180,268,450,794,910,1706,52,38,87,45,76,117,92,64,153,139,208,347,0,0,4,320,385,713,351,590,943,215,253,469,76,92,168,173,271,444,0,0,0,819,1207,2027,1140,1599,2744,39,35,70,20,53,77,0,0,0,60,90,148,1053,1235,2289,4187,4945,9129
SAL10087,118,109,227,267,248,513,58,85,143,43,29,72,371,360,733,199,168,365,70,68,140,41,44,87,309,286,593,26,26,55,59,91,150,39,24,68,93,129,222,0,0,3,218,268,491,132,167,304,89,97,187,21,25,43,59,85,140,0,0,3,301,376,680,527,647,1169,41,40,80,81,87,169,0,0,0,121,130,252,618,447,1064,2071,1974,4042
SAL10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3
SAL10089,0,0,4,6,4,4,0,0,0,0,0,0,6,4,4,0,3,8,6,0,6,3,0,3,3,3,7,0,0,0,0,0,0,0,3,5,0,3,3,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,7,12,0,0,0,0,0,0,0,0,0,0,6,6,20,33,53,33,46,83
SAL10090,14,6,21,24,22,42,0,7,7,0,5,6,28,27,54,16,16,34,3,0,4,0,6,5,23,22,42,0,0,0,0,0,0,6,0,6,0,6,4,0,0,0,7,6,11,0,6,3,0,0,0,0,0,0,0,6,5,0,0,0,4,12,16,14,19,27,0,0,0,0,0,0,0,0,0,0,4,4,9,3,10,78,76,158
SAL10091,124,87,214,450,401,854,35,29,61,24,26,52,509,457,966,162,145,308,46,27,76,93,73,172,308,249,557,11,13,19,24,35,61,15,9,25,52,102,153,0,0,0,99,157,253,148,130,282,46,69,113,19,16,37,57,84,140,3,0,3,278,297,575,374,451,826,19,26,39,32,38,72,0,0,0,53,61,110,172,184,358,1536,1493,3028
SAL10092,5,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,11
SAL10093,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,11,10
SAL10094,27,22,47,95,75,169,34,55,90,14,15,34,149,139,287,54,57,108,73,64,136,42,22,63,162,138,302,3,3,10,0,4,8,9,9,15,3,13,21,0,0,0,31,29,58,60,65,129,11,5,12,12,4,12,8,27,33,0,0,0,92,102,194,120,130,253,0,3,4,6,8,19,0,0,0,16,11,27,53,41,91,514,486,1008
SAL10095,3,0,3,3,6,4,3,0,4,0,0,0,5,5,11,5,3,12,0,0,3,3,0,3,8,0,15,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,18,18,35,38,37,72
SAL10096,0,0,4,9,4,16,0,0,0,0,0,0,9,4,16,3,0,6,0,0,0,4,0,6,14,3,15,0,0,0,0,0,0,0,7,7,0,0,4,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,5,7,14,0,0,0,0,0,0,0,0,0,0,0,0,12,14,26,39,31,66
SAL10097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL10098,34,37,63,137,152,288,22,22,42,18,27,48,179,204,388,128,104,236,10,19,27,18,22,36,156,140,304,8,12,16,9,16,25,8,3,16,13,24,35,0,0,0,42,55,97,22,43,66,3,7,12,5,9,18,8,6,9,0,0,0,40,67,105,82,120,199,5,9,7,8,12,18,0,0,0,8,19,31,208,202,410,678,715,1393
SAL10099,157,166,329,439,415,858,135,99,233,37,28,62,614,550,1161,253,269,520,122,108,231,79,54,134,453,435,886,89,64,158,104,127,229,56,37,95,139,206,344,0,0,0,400,428,831,454,452,903,240,302,541,69,60,129,174,239,414,5,4,3,941,1045,1988,1339,1480,2820,134,109,240,100,140,244,4,0,4,242,246,486,494,486,979,3294,3362,6656
SAL10100,5,3,8,25,18,47,3,0,3,0,0,0,26,19,44,16,20,39,0,0,0,0,0,0,20,21,45,0,0,0,0,0,4,0,0,0,0,3,7,0,0,0,4,7,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,6,13,0,0,0,0,0,0,0,0,0,0,0,0,39,23,57,94,73,171
SAL10101,0,3,7,15,10,30,7,8,8,0,0,0,21,16,36,13,3,13,0,4,4,0,0,0,11,13,22,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,3,9,0,0,0,0,0,0,0,0,0,0,0,0,26,25,47,67,63,124
SAL10102,42,37,76,116,98,212,29,44,73,7,10,17,155,148,305,73,77,149,19,17,34,12,13,18,101,101,211,8,6,10,5,13,16,13,13,22,13,30,41,0,0,0,31,59,89,11,19,20,5,9,14,3,3,8,10,13,23,0,0,0,24,42,64,55,102,159,6,4,7,0,11,12,0,0,0,5,16,19,172,206,380,526,617,1142
SAL10103,56,52,107,178,149,326,27,29,53,38,47,87,248,222,471,143,128,273,23,30,59,46,32,85,211,194,409,11,16,28,0,7,10,31,24,59,17,31,54,0,0,0,65,87,153,31,50,82,16,22,30,6,11,20,24,31,54,0,0,0,74,115,188,137,196,336,4,3,6,13,18,27,0,0,0,12,20,35,63,61,127,733,742,1481
SAL10104,78,87,167,237,226,467,39,54,87,28,16,37,303,294,597,140,143,282,32,38,66,25,28,48,195,210,406,14,17,28,12,26,33,24,15,37,33,80,111,0,0,0,77,129,213,66,89,157,20,57,78,13,15,25,35,66,104,0,0,0,133,227,358,208,354,569,8,7,15,20,33,54,0,0,0,25,45,72,88,60,152,908,1056,1962
SAL10105,0,0,0,4,0,3,0,0,0,0,0,0,4,0,3,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,11,8,19
SAL10106,11,6,16,7,14,20,9,9,15,7,0,10,15,25,45,18,12,26,0,0,0,4,3,9,18,15,31,0,0,0,0,0,0,3,4,4,3,4,9,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,10,9,14,0,0,0,0,0,0,0,0,0,0,3,0,20,13,31,70,75,144
SAL10107,332,291,625,900,853,1755,202,191,396,323,357,681,1439,1402,2847,606,637,1237,161,138,298,265,247,510,1034,1023,2057,295,196,491,278,236,507,142,79,224,215,254,472,0,3,8,937,767,1699,880,854,1733,466,439,900,159,127,283,126,158,277,3,6,9,1623,1576,3198,2570,2355,4920,413,277,690,261,219,478,10,0,13,677,495,1177,1893,1451,3337,7946,7016,14963
SAL10108,3,0,3,3,4,7,0,0,0,0,0,0,8,4,11,0,4,6,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,28
SAL10109,46,33,73,129,95,225,10,13,26,0,5,10,142,113,257,54,59,108,29,40,70,13,10,27,99,104,201,0,0,5,6,5,11,12,4,20,14,22,31,0,0,0,33,30,57,37,39,71,11,13,29,3,8,8,13,33,50,0,0,0,70,89,164,98,123,221,0,4,4,0,3,4,0,0,0,0,7,11,33,18,47,411,400,811
SAL10110,103,76,183,179,153,331,88,74,161,77,91,166,342,318,655,111,101,211,74,63,135,37,38,78,231,205,431,9,11,19,7,25,35,22,4,25,30,36,65,0,0,0,74,76,146,45,77,126,27,35,58,7,10,23,29,42,71,0,0,0,106,164,275,176,240,421,9,18,31,14,26,43,0,0,0,26,44,75,350,221,573,1228,1110,2335
SAL10111,0,0,4,0,3,3,0,0,0,0,0,0,0,3,3,7,4,9,0,0,3,0,0,4,8,4,12,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,6,13,22,12,35
SAL10112,124,110,234,397,405,801,52,41,91,57,51,105,510,497,999,290,265,555,42,49,91,120,103,223,449,416,869,5,15,18,8,12,15,61,23,88,37,70,106,0,0,0,112,116,235,101,137,240,14,27,44,22,24,51,30,59,87,0,0,0,169,256,419,284,374,657,8,9,14,16,40,54,0,0,0,23,43,69,139,199,338,1526,1642,3171
SAL10113,0,0,0,5,0,6,0,0,0,0,3,3,5,3,6,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,13
SAL10114,0,0,0,0,3,7,0,0,0,4,3,8,11,10,16,3,8,7,0,0,0,0,4,8,8,9,11,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,5,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,20,26,49
SAL10115,75,74,143,200,163,360,17,10,33,30,30,64,253,209,455,121,100,223,27,41,65,55,70,125,201,209,412,16,6,14,0,4,4,34,10,49,9,46,51,0,0,0,60,64,122,50,46,104,11,14,27,10,12,20,14,45,55,0,0,0,82,119,205,144,187,327,0,0,6,6,18,21,0,0,0,9,17,24,94,78,174,771,776,1545
SAL10116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10117,21,24,45,45,46,92,10,19,22,0,0,0,54,63,119,32,39,69,10,10,16,4,0,12,49,49,94,4,4,3,0,4,3,9,7,16,11,17,25,0,0,0,27,29,60,5,8,13,4,8,7,0,5,12,6,11,13,0,0,0,10,27,40,40,53,96,3,3,3,0,5,4,0,0,0,3,6,12,37,33,71,207,236,437
SAL10118,0,0,0,4,4,7,0,0,0,9,0,8,12,3,16,4,4,5,0,0,0,3,6,3,8,3,18,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,28,21,53
SAL10119,4,3,6,22,12,40,0,3,3,0,3,4,28,19,47,16,8,27,3,0,3,0,0,0,20,13,34,0,0,3,0,0,0,3,0,3,3,0,7,0,0,0,10,5,16,3,3,7,7,3,9,0,4,4,6,3,5,0,0,0,12,15,26,18,20,42,0,0,0,0,6,6,0,0,0,0,6,3,3,11,16,70,73,149
SAL10120,0,3,9,0,0,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,6,4,5,0,4,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,5,8,6,11,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,20,21,43
SAL10121,0,0,0,5,9,13,0,0,3,0,0,0,7,7,13,7,3,7,0,4,4,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,12,14,24,26,25,55
SAL10122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10124,0,0,0,0,0,6,0,0,3,0,0,0,7,4,7,4,0,4,0,0,5,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,10,22
SAL10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL10126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,0,7
SAL10127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10129,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,10
SAL10130,0,0,5,0,0,4,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,11,7,22
SAL10131,0,0,0,0,0,5,6,0,3,0,0,0,3,5,6,4,3,7,3,0,8,0,0,0,6,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,13,19,21,40
SAL10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SAL10133,0,0,0,5,4,5,3,5,7,0,0,0,4,4,14,0,0,4,0,0,0,0,0,4,3,4,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,16,20,24,31,53
