SAL_CODE_2021,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SAL10011,7,11,12,11,22,15,0,0,0,76,0,3,4,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,13,8,20,13,24,16,3,0,0,94,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,20,12,24,16,3,0,0,101,8,0,3,0,0,7,11,3,0,34,0,0,0,0,4,0,0,0,0,4,20,9,24,12,34,22,12,3,0,142,0,0,3,0,12,5,0,0,0,22,0,0,6,9,14,0,0,0,0,40,0,0,6,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3,16,13,29,9,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10012,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10013,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10014,6,42,121,222,181,111,7,0,0,686,30,24,38,31,22,19,11,6,0,172,12,18,32,20,21,16,7,0,0,122,0,7,0,3,4,4,0,0,0,18,51,83,192,274,224,149,26,6,0,1002,4,5,8,8,3,3,0,0,0,30,6,5,3,0,0,0,0,0,0,21,8,16,11,8,3,8,0,0,0,52,60,101,201,279,231,158,29,6,0,1051,63,20,32,20,19,45,76,41,6,324,0,0,0,5,3,0,3,0,0,19,125,123,236,308,253,203,99,48,6,1390,6,29,130,173,132,77,11,0,0,552,36,32,39,94,64,39,9,0,0,315,12,11,27,18,25,18,0,0,0,109,0,0,0,0,5,0,0,0,0,13,49,75,196,290,222,128,23,0,0,990,0,4,0,7,5,3,0,0,0,20,8,3,0,7,3,3,0,0,0,23,8,5,4,11,8,6,0,0,0,41
SAL10015,0,4,3,3,17,13,0,0,0,46,0,4,0,0,8,4,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,3,24,19,3,0,0,71,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,7,11,5,24,18,3,0,0,74,4,0,0,0,4,8,22,18,0,59,0,0,3,5,0,4,3,3,0,26,4,7,14,11,25,33,25,22,7,157,0,0,3,5,9,9,0,3,0,34,0,5,4,4,5,4,3,0,0,26,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,6,8,11,21,3,7,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,8
SAL10016,17,108,333,298,245,171,22,0,0,1191,54,91,87,50,40,67,15,0,0,405,13,15,11,13,11,11,3,0,0,71,0,3,9,6,6,3,0,0,0,24,81,214,435,371,296,245,47,4,0,1698,9,5,14,9,12,4,3,0,0,63,9,13,11,3,7,4,0,0,0,40,13,18,31,8,23,5,3,0,0,101,99,232,462,378,314,253,49,7,0,1799,74,40,35,30,38,89,155,113,38,623,4,7,31,14,22,16,5,4,0,107,180,279,529,429,373,363,212,120,44,2525,5,95,286,164,200,100,11,0,0,854,96,130,146,161,131,120,21,0,0,814,12,20,25,21,10,12,3,0,0,102,0,3,5,4,4,0,0,0,0,14,120,253,462,342,336,229,40,0,0,1783,0,0,7,4,4,6,0,0,0,21,4,6,10,9,4,3,0,0,0,38,10,11,17,5,13,9,0,0,0,58
SAL10017,15,54,205,288,296,141,17,0,0,1020,72,61,46,51,50,35,21,3,4,337,14,5,17,17,9,7,8,0,0,87,0,0,6,5,0,0,0,0,0,11,93,127,271,362,355,188,53,11,5,1459,3,4,4,4,7,4,0,0,0,25,14,0,3,0,6,0,0,0,0,22,10,8,10,5,10,6,0,0,0,49,108,132,278,368,367,194,53,11,5,1510,63,20,17,23,25,64,189,164,62,624,0,3,3,3,4,7,3,3,5,35,174,153,299,392,395,267,246,179,68,2163,8,24,132,164,157,75,9,0,0,573,78,63,99,193,156,88,27,3,0,716,19,10,23,28,12,6,0,0,0,102,0,0,7,4,0,0,0,0,0,11,102,93,257,395,328,169,40,10,0,1406,0,0,0,3,0,0,0,0,0,7,16,6,0,0,3,0,0,0,0,30,16,6,6,3,3,5,0,0,0,37
SAL10018,7,10,31,30,41,42,7,0,0,175,5,0,0,4,5,7,6,0,0,30,0,0,0,0,0,3,0,3,0,9,0,0,6,0,0,4,0,0,0,9,16,14,39,41,41,55,20,4,0,224,0,0,3,0,3,3,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,3,3,6,4,0,0,0,19,11,17,36,38,53,56,22,4,0,240,17,4,0,5,11,20,45,34,7,139,3,0,0,4,3,4,0,5,0,17,33,17,40,45,59,79,68,39,13,396,0,0,14,15,23,19,0,0,0,80,9,8,17,19,21,24,4,0,0,102,0,0,0,5,0,5,0,0,0,10,0,0,0,0,4,0,0,0,0,8,15,10,35,38,47,51,3,0,0,195,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
SAL10019,0,4,0,3,0,5,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,6,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,9,6,0,0,22,4,0,0,0,0,0,3,0,0,12,0,0,0,5,0,0,0,0,0,10,7,0,3,11,0,15,7,0,0,43,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,3,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10021,7,14,37,34,44,33,5,3,0,185,4,7,3,12,8,19,12,0,0,64,0,0,5,0,12,5,0,0,0,24,0,0,6,0,0,0,0,0,0,6,12,30,53,39,70,53,18,4,0,281,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,4,0,5,0,0,0,0,7,14,31,53,39,72,54,18,4,0,290,20,6,4,3,9,18,31,13,3,105,4,0,3,0,4,0,4,0,0,17,37,40,62,48,82,71,54,18,3,406,4,12,19,18,37,15,0,0,0,103,20,4,11,11,20,16,0,0,0,84,6,4,6,4,5,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,24,20,37,45,58,34,3,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10022,6,13,52,58,33,16,7,0,0,194,19,8,25,13,15,5,5,3,0,91,3,10,10,14,8,8,0,0,0,53,5,3,3,8,8,0,0,0,0,29,29,41,96,89,62,27,9,3,0,366,3,3,13,11,7,0,0,0,0,46,0,0,0,0,0,0,0,0,0,13,10,9,14,13,10,6,0,0,0,60,41,48,114,105,71,31,17,3,0,424,98,42,69,54,62,61,66,30,5,485,19,21,19,27,22,20,7,6,0,143,159,108,199,186,156,116,83,42,5,1055,0,14,44,30,26,19,4,0,0,135,17,20,44,43,26,16,5,0,0,157,3,3,18,16,10,0,0,0,0,46,0,0,6,4,0,4,0,0,0,14,25,38,113,93,56,32,7,0,0,357,0,3,7,12,6,0,0,0,0,34,0,0,0,9,3,0,0,0,0,18,5,7,11,22,11,0,0,0,0,55
SAL10023,0,0,9,0,0,3,0,0,0,12,0,0,5,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,8,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,5,7,4,3,8,0,0,0,29,6,6,0,3,4,4,14,3,0,40,0,0,0,0,0,0,0,0,0,7,13,7,12,6,7,12,12,3,0,74,0,0,3,0,0,0,0,0,0,7,0,0,0,0,3,10,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL10024,0,0,0,5,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,18,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,12,5,4,3,33,0,0,0,6,3,4,0,0,0,15,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10025,82,211,577,539,589,402,41,4,0,2447,127,96,121,125,104,104,38,3,0,718,40,26,68,48,59,47,19,3,0,314,3,3,16,8,0,0,0,0,0,40,246,342,778,722,758,561,98,9,0,3520,12,18,25,16,13,8,0,0,0,96,17,7,4,0,3,3,0,0,0,33,28,29,26,17,10,12,4,0,0,130,272,372,805,740,766,576,101,9,0,3649,178,66,63,70,92,222,416,239,78,1425,13,11,25,32,15,23,21,22,45,207,463,448,899,840,884,820,542,269,124,5276,52,164,324,311,369,187,7,0,0,1414,166,139,284,334,309,257,48,8,0,1540,59,47,126,63,61,49,14,0,0,418,3,7,15,9,5,9,0,0,0,43,283,351,746,715,749,499,68,8,0,3416,8,8,5,7,10,4,0,0,0,45,18,9,12,3,10,5,0,0,0,52,27,20,20,7,18,7,0,0,0,101
SAL10026,25,84,244,211,199,196,23,0,0,977,41,48,84,49,48,52,20,0,0,345,13,21,31,23,19,24,12,0,0,134,0,0,19,16,5,4,0,0,0,40,79,152,373,290,270,270,57,5,0,1495,7,20,13,9,14,8,4,0,0,70,4,3,0,4,4,0,0,0,0,16,12,24,16,5,14,11,5,0,0,87,87,178,383,295,281,284,58,5,0,1582,85,38,47,46,79,147,301,194,60,995,10,20,20,25,25,9,15,9,7,146,182,240,454,371,391,441,380,208,68,2727,19,62,136,108,143,101,15,0,0,581,60,76,126,135,119,122,22,0,0,653,15,20,58,26,21,18,8,0,0,172,0,7,10,7,3,0,0,0,0,28,98,156,336,277,281,247,40,0,0,1439,7,6,0,6,4,0,0,0,0,26,13,4,13,5,0,4,0,0,0,45,15,14,15,12,3,11,0,0,0,71
SAL10027,22,66,188,192,205,139,52,5,0,875,47,31,38,35,38,41,53,12,0,299,8,6,6,0,12,7,10,0,0,43,0,0,3,3,0,0,0,0,0,12,74,104,229,233,254,194,117,23,3,1231,3,6,10,8,9,6,0,0,0,42,6,0,4,0,0,3,3,0,0,21,8,0,15,8,9,10,4,0,0,62,83,112,243,242,263,198,124,23,3,1288,43,16,22,24,25,78,195,133,46,574,4,4,16,17,24,18,17,3,0,110,128,125,281,287,318,296,332,158,44,1976,11,54,141,113,171,107,33,0,0,633,71,45,83,110,113,97,63,4,0,590,7,4,18,6,15,7,11,0,0,65,0,3,0,0,0,7,0,0,0,10,92,108,240,234,296,213,101,11,0,1301,0,7,4,9,3,0,0,0,0,18,7,5,6,0,3,4,0,0,0,27,13,11,6,8,3,9,0,0,0,45
SAL10028,4,4,21,22,18,24,10,0,0,99,11,0,0,3,6,5,4,0,0,33,0,0,0,0,0,6,0,0,0,5,0,0,6,0,0,0,0,0,0,4,10,4,26,28,20,35,18,0,0,143,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,7,15,4,25,28,24,35,18,0,0,150,22,115,302,205,68,42,50,36,6,842,3,0,3,3,0,0,0,5,0,21,34,125,334,238,94,75,70,39,5,1015,5,4,16,15,18,25,4,0,0,83,7,3,9,14,3,10,8,0,0,58,0,0,0,0,5,0,0,0,0,7,0,0,4,0,0,0,0,0,0,0,9,12,24,31,26,33,9,0,0,145,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SAL10029,0,0,14,0,6,6,0,0,0,29,4,0,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,6,7,5,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,6,7,5,4,0,47,0,0,0,5,0,3,7,0,0,13,0,0,0,0,0,0,0,0,0,3,6,0,15,3,6,14,13,6,0,70,0,0,0,0,3,7,0,0,0,14,0,0,4,3,4,3,0,0,0,17,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,9,6,3,12,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10030,3,118,1095,793,449,208,33,0,0,2709,16,60,204,123,97,53,23,0,0,585,7,19,65,51,31,20,7,0,0,198,0,0,14,7,5,0,0,0,0,32,29,208,1377,978,575,290,60,3,0,3521,0,3,26,17,23,12,8,0,0,88,0,6,11,7,3,0,5,0,0,36,0,15,34,25,28,13,11,0,0,128,28,219,1413,999,610,297,69,3,0,3650,57,32,90,58,59,88,112,59,12,571,4,20,97,62,23,18,15,7,5,247,91,270,1608,1112,692,405,195,72,17,4464,3,139,979,591,345,131,17,0,0,2200,25,67,255,198,94,81,26,4,0,742,18,31,89,59,32,6,7,0,0,247,0,3,9,10,5,0,0,0,0,29,42,239,1324,862,471,223,49,5,0,3220,0,11,26,13,16,6,0,0,0,63,0,5,8,6,9,0,4,0,0,34,0,15,35,24,22,9,4,0,0,99
SAL10031,7,36,112,97,125,147,33,0,0,553,24,36,26,19,23,49,19,0,0,190,6,12,14,12,7,22,7,0,0,84,0,5,0,3,0,0,0,0,0,6,42,84,149,133,159,210,50,0,0,839,0,4,3,4,5,3,0,0,0,21,3,0,0,0,0,3,0,0,0,3,3,4,6,4,5,5,0,0,0,25,45,93,153,129,169,222,50,0,0,861,55,22,20,15,23,62,130,55,14,396,3,3,0,4,7,0,0,5,0,21,105,117,169,151,194,286,185,66,14,1277,3,35,88,68,81,89,13,0,0,382,25,30,33,48,74,86,19,0,0,314,18,8,8,18,4,11,6,0,0,81,0,0,0,0,0,3,0,0,0,6,51,76,123,137,165,187,39,0,0,788,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,10,3,4,4,0,0,0,0,0,0,13
SAL10032,4,5,4,3,3,5,4,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,10,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,10,4,0,0,24,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,4,5,5,0,0,10,3,4,0,35,0,0,0,3,3,0,0,0,0,11,4,4,0,7,0,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,9,4,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10034,0,6,6,0,0,5,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,21,4,0,0,0,0,3,5,3,0,12,0,0,0,0,0,0,0,0,0,0,5,6,6,6,4,7,4,3,0,34,0,0,5,7,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,8,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SAL10035,0,0,5,0,3,0,4,0,0,14,0,0,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,6,3,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,6,3,5,0,0,29,0,0,0,0,4,0,7,4,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,10,11,4,0,42,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,4,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL10036,15,71,149,319,470,235,41,4,0,1291,67,69,53,67,60,66,35,6,0,414,19,22,9,19,16,19,6,4,0,115,0,0,4,5,0,0,0,0,0,9,97,159,218,405,546,310,84,6,0,1827,0,10,3,8,5,4,3,0,0,44,9,3,0,4,3,4,0,0,0,26,14,11,8,15,11,7,4,0,0,69,111,170,225,418,555,324,88,6,0,1897,135,36,22,20,35,80,204,179,82,803,4,0,6,7,11,5,14,18,20,93,252,208,251,447,596,412,313,207,107,2788,6,54,108,195,281,119,19,0,0,781,76,66,62,185,204,131,52,5,0,783,29,28,34,36,32,34,12,0,0,205,0,0,0,3,0,0,0,0,0,4,113,147,204,422,516,285,77,5,0,1773,0,3,3,8,8,3,0,0,0,23,14,0,0,10,3,4,0,0,0,32,14,4,6,9,10,7,0,0,0,52
