SAL_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
SAL11306,24,10,22,0,0,58,15,5,6,0,0,22,4,5,6,0,0,11,14,6,14,0,0,35,9,4,19,0,0,35,34,16,71,4,0,125,37,17,106,4,0,160,62,35,192,6,0,300,53,26,128,4,0,210,81,61,132,0,0,279,205,76,61,4,0,339,28,10,22,0,0,65,565,265,775,24,0,1633
SAL11307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL11308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SAL11309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,6
SAL11310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11312,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,4,9,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,4,41,0,0,0,0,41
SAL11313,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,3,0,0,11,15,0,0,0,0,16,13,0,0,0,0,13,9,0,0,0,0,9,8,0,0,0,0,9,3,0,0,0,0,3,7,0,0,0,0,7,87,0,3,0,0,89
SAL11314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
SAL11315,14,7,0,0,0,24,4,0,0,0,0,6,4,0,0,0,0,7,5,5,0,0,0,12,13,8,0,0,0,23,13,14,3,0,0,37,17,26,3,0,0,43,38,65,21,0,0,120,37,49,9,0,0,91,86,47,4,0,0,137,64,24,0,0,0,88,18,11,0,0,0,28,310,251,40,0,0,601
SAL11316,32,3,0,0,0,35,6,0,0,0,0,11,6,4,0,0,0,8,5,5,0,0,0,10,17,3,0,0,0,15,31,10,0,0,0,35,38,14,0,0,0,51,68,25,0,0,0,98,57,45,0,0,0,104,114,58,3,0,0,177,101,37,0,0,0,137,33,6,0,0,0,41,504,211,10,0,0,724
SAL11317,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL11318,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
SAL11319,3,0,0,0,0,3,5,0,0,0,0,5,7,0,0,0,0,7,9,0,0,0,0,9,12,0,0,0,0,12,22,0,0,0,0,22,7,0,0,0,0,7,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,5,0,0,0,0,5,91,0,0,0,0,91
SAL11320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL11321,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,27
SAL11322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11323,15,0,0,0,0,15,11,0,0,0,0,11,7,0,0,0,0,7,13,0,0,0,0,14,31,0,0,0,0,31,56,0,0,0,0,61,43,0,0,0,0,43,27,0,0,0,0,28,8,0,0,0,0,8,7,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,232,6,0,0,0,237
SAL11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,8,0,0,0,0,8,6,0,0,0,0,6,15,0,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,52,0,0,0,0,52
SAL11325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SAL11326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,11,0,0,0,0,11,4,0,0,0,0,3,5,0,0,0,0,5,41,0,0,0,0,42
SAL11327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,11
SAL11328,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,14,0,0,0,0,14,31,0,0,0,0,31,38,0,0,0,0,38,12,0,0,0,0,12,3,0,0,0,0,3,11,0,0,0,0,11,8,0,0,0,0,8,119,0,0,0,0,119
SAL11329,5,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,10,0,0,0,0,10,26,0,0,0,0,26,12,0,0,0,0,12,16,0,0,0,0,16,3,0,0,0,0,3,10,0,0,0,0,10,94,0,0,0,0,94
SAL11330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11331,47,7,0,0,0,52,15,0,0,0,0,15,4,4,0,0,0,8,7,3,0,0,0,12,12,6,0,0,0,21,42,14,0,0,0,48,41,6,3,0,0,45,79,8,0,0,0,93,62,7,0,5,0,81,129,20,0,0,0,150,291,13,0,0,0,305,75,3,3,0,0,86,817,85,12,4,0,920
SAL11332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24
SAL11334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL11335,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,10,0,0,0,0,10,12,0,0,0,0,12,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,8,69,0,0,0,0,69
SAL11336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SAL11337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL11338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,17
SAL11340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11341,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,11,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,48,0,0,0,0,48
SAL11342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SAL11343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SAL11344,35,6,0,0,0,39,13,0,0,0,0,13,11,0,0,0,0,15,24,0,0,0,0,24,30,0,0,0,0,30,84,7,0,0,0,93,152,15,0,0,0,161,201,16,0,0,0,215,113,7,0,0,0,118,55,5,0,0,0,53,23,0,0,0,0,27,53,0,0,0,0,54,789,62,0,0,0,848
SAL11345,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
SAL11346,88,8,8,0,0,100,16,0,7,0,0,27,32,5,5,0,0,36,30,3,0,0,0,39,44,4,3,0,0,50,105,8,9,0,0,119,97,12,20,0,0,131,198,29,31,0,0,255,147,25,33,0,0,208,286,32,28,0,0,351,472,42,16,0,0,532,125,12,14,0,0,148,1641,179,171,0,0,1991
SAL11347,36,0,0,0,0,37,16,7,0,0,0,25,10,3,0,0,0,16,28,4,0,0,0,37,32,10,0,0,0,38,146,12,0,0,0,157,140,5,0,0,0,145,161,9,0,0,0,167,63,6,0,0,0,69,32,0,0,0,0,32,22,0,0,0,0,22,46,0,0,0,0,46,743,48,3,0,0,791
SAL11348,26,10,0,0,0,39,9,7,0,0,0,15,7,3,0,0,0,12,9,4,0,0,0,15,13,14,4,0,0,28,41,28,9,0,0,67,50,32,3,0,0,94,70,34,5,0,0,112,49,11,0,0,0,64,60,11,0,0,0,66,20,3,0,0,0,28,30,14,4,0,0,51,398,160,36,0,0,594
SAL11349,13,0,0,0,0,17,7,0,0,0,0,7,3,0,0,0,0,3,3,0,0,0,0,6,5,0,0,0,0,4,41,14,0,0,0,50,81,10,0,0,0,86,85,8,0,0,0,95,30,0,0,0,0,31,11,0,0,0,0,11,7,0,0,0,0,7,10,0,0,0,0,16,301,33,3,0,0,329
SAL11350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,23,0,0,0,0,23
SAL11351,5,3,0,0,0,10,6,0,0,0,0,7,3,4,0,0,0,4,3,3,5,0,0,5,4,5,0,0,0,6,19,13,5,0,0,46,30,10,8,0,0,49,37,36,5,0,0,77,36,18,0,0,0,59,48,10,0,0,0,62,38,3,0,0,0,40,17,3,7,0,0,30,253,116,29,0,0,400
SAL11352,13,8,4,0,0,24,3,3,3,0,0,10,6,5,0,0,0,14,3,4,0,0,0,16,8,4,6,0,0,14,23,7,11,0,0,44,38,27,19,0,0,87,73,37,16,0,0,123,52,19,8,0,0,80,32,5,6,0,0,41,17,4,0,0,0,28,14,7,4,0,0,25,287,125,85,0,0,500
SAL11353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,8,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,42,0,0,0,0,43
SAL11354,17,4,0,0,0,19,7,0,0,0,0,9,4,0,0,0,0,0,5,0,0,0,0,7,6,0,0,0,0,8,30,5,0,0,0,33,24,12,0,0,0,33,38,28,3,0,0,70,51,19,4,0,0,71,58,26,0,0,0,86,48,13,0,0,0,57,19,3,0,0,0,24,295,125,11,0,0,431
SAL11355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,9,0,0,0,0,9,14,0,0,0,0,14,18,0,0,0,0,20,26,0,0,0,0,29,17,0,0,0,0,19,15,0,0,0,0,15,14,0,4,0,0,18,6,0,0,0,0,10,130,0,8,0,0,142
SAL11356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6
SAL11357,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,15,0,0,0,0,15,57,0,0,0,0,58,33,0,0,0,0,33,22,0,0,0,0,22,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,160,0,0,0,0,158
SAL11358,35,0,0,0,0,35,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,17,0,0,0,0,17,10,0,0,0,0,10,26,0,0,0,0,26,22,0,0,0,0,22,39,0,0,0,0,39,154,0,0,0,0,158,27,0,0,0,0,30,340,5,0,0,0,343
SAL11359,17,0,0,0,0,17,7,0,0,0,0,7,5,0,0,0,0,5,10,0,0,0,0,10,11,0,0,0,0,11,18,0,0,0,0,18,31,0,0,0,0,31,64,0,0,0,0,64,47,0,0,0,0,47,74,0,0,0,0,74,60,0,0,0,0,62,21,0,0,0,0,21,371,0,0,0,0,370
SAL11360,30,0,0,0,0,35,3,0,0,0,0,3,6,0,0,0,0,7,6,0,4,0,0,5,8,0,0,0,0,8,14,0,0,0,0,14,11,0,0,0,0,11,24,0,0,0,0,24,20,0,0,0,0,20,45,0,0,0,0,49,206,0,0,0,0,204,27,0,0,0,0,28,406,6,6,0,0,414
SAL11361,16,0,0,0,0,19,6,0,0,0,0,6,12,0,0,0,0,15,30,4,0,0,0,32,33,0,3,0,0,37,124,4,0,0,0,131,133,7,0,0,0,139,101,0,0,0,0,105,12,0,0,0,0,12,7,0,0,0,0,7,4,0,0,0,0,4,34,0,0,0,0,34,524,14,4,0,0,552
SAL11362,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SAL11363,56,4,0,0,0,63,24,5,0,0,0,25,14,6,0,0,0,18,30,4,0,0,0,38,49,6,0,0,0,60,193,28,3,0,0,227,295,19,10,0,0,323,361,11,0,0,0,375,139,3,0,0,0,141,95,0,0,0,0,94,43,3,0,0,0,45,67,4,0,0,0,78,1369,105,23,0,0,1495
SAL11364,20,0,0,0,0,20,5,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,11,3,0,0,0,0,3,13,0,0,0,0,12,34,6,0,0,0,37,27,4,0,0,0,27,55,3,0,0,0,62,121,6,0,0,0,134,16,0,0,0,0,20,312,23,0,0,0,336
SAL11365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,12,0,0,0,0,14,7,0,0,0,0,7,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,50
SAL11366,21,0,0,0,0,25,14,0,0,0,0,14,6,0,0,0,0,10,28,0,0,0,0,28,33,0,0,0,0,33,103,5,3,0,0,113,128,4,0,0,0,132,111,0,0,0,0,111,36,0,0,0,0,39,30,0,0,0,0,32,32,0,0,0,0,33,31,0,0,0,0,36,575,12,3,3,0,597
SAL11367,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SAL11368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,10,6,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,33
SAL11369,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,16,0,0,0,0,12,13,4,0,0,0,14,21,0,0,0,0,18,11,0,0,0,0,11,6,0,0,0,0,6,7,0,0,0,0,7,10,0,0,0,0,7,88,0,3,0,0,95
SAL11370,8,0,11,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,11,0,0,13,0,0,12,0,0,23,9,0,51,0,0,63,10,0,64,0,0,73,10,5,63,0,0,80,23,10,42,0,0,69,9,0,21,0,0,29,80,11,285,0,0,376
SAL11371,10,4,13,0,0,32,3,0,6,0,0,14,0,0,4,0,0,4,5,3,4,0,0,11,4,0,13,0,0,15,9,0,49,0,0,58,14,0,36,0,0,49,18,0,74,0,0,95,18,3,33,0,0,57,53,7,9,0,0,68,56,7,9,0,0,75,17,0,18,0,0,35,214,26,276,0,0,521
SAL11372,100,22,22,0,0,146,18,3,5,0,0,26,14,0,3,0,0,25,18,0,8,0,0,26,24,10,7,0,0,41,63,14,27,0,0,111,47,13,28,0,0,91,137,39,76,4,0,258,74,39,51,0,0,173,210,71,34,3,0,316,372,87,16,0,0,476,109,20,28,0,0,155,1186,320,321,10,0,1837
SAL11373,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
SAL11374,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,13,0,0,0,0,13,16,0,0,0,0,16,19,0,0,0,0,19,32,0,0,0,0,32,23,0,0,0,0,23,14,0,0,0,0,14,146,0,0,0,0,146
SAL11375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL11376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SAL11377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL11378,22,0,0,0,0,22,14,0,0,0,0,14,0,0,0,0,0,4,5,0,0,0,0,5,11,6,0,0,0,13,42,9,0,0,0,52,53,3,0,0,0,54,43,5,0,0,0,49,19,0,0,0,0,19,11,0,0,0,0,11,12,0,0,0,0,12,16,0,0,0,0,12,245,21,0,0,0,272
SAL11379,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
SAL11380,38,0,5,0,0,45,8,4,0,0,0,13,19,0,0,0,0,24,19,0,0,0,0,23,27,0,3,0,0,30,87,11,0,0,0,98,94,10,0,0,0,105,166,23,0,0,0,189,130,10,0,0,0,144,129,7,0,0,0,132,70,0,0,0,0,71,69,0,0,0,0,75,862,73,13,0,0,949
SAL11381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SAL11382,5,5,9,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,0,12,0,0,8,0,6,7,0,0,9,0,9,16,0,0,25,0,8,18,0,0,23,0,12,25,0,0,39,13,30,23,0,0,66,0,3,3,0,0,9,24,76,119,0,0,213
SAL11383,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,6,0,0,0,0,6
