SAL_CODE_2021,M_NatPhyl_Scn_15_24,M_NatPhyl_Scn_25_34,M_NatPhyl_Scn_35_44,M_NatPhyl_Scn_45_54,M_NatPhyl_Scn_55_64,M_NatPhyl_Scn_65_74,M_NatPhyl_Scn_75_84,M_NatPhyl_Scn_85ov,M_NatPhyl_Scn_Tot,M_InfoTech_15_24,M_InfoTech_25_34,M_InfoTech_35_44,M_InfoTech_45_54,M_InfoTech_55_64,M_InfoTech_65_74,M_InfoTech_75_84,M_InfoTech_85ov,M_InfoTech_Tot,M_Eng_RelTec_15_24,M_Eng_RelTec_25_34,M_Eng_RelTec_35_44,M_Eng_RelTec_45_54,M_Eng_RelTec_55_64,M_Eng_RelTec_65_74,M_Eng_RelTec_75_84,M_Eng_RelTec_85ov,M_Eng_RelTec_Tot,M_ArchtBldng_15_24,M_ArchtBldng_25_34,M_ArchtBldng_35_44,M_ArchtBldng_45_54,M_ArchtBldng_55_64,M_ArchtBldng_65_74,M_ArchtBldng_75_84,M_ArchtBldng_85ov,M_ArchtBldng_Tot,M_Ag_Envir_Rltd_Sts_15_24,M_Ag_Envir_Rltd_Sts_25_34,M_Ag_Envir_Rltd_Sts_35_44,M_Ag_Envir_Rltd_Sts_45_54,M_Ag_Envir_Rltd_Sts_55_64,M_Ag_Envir_Rltd_Sts_65_74,M_Ag_Envir_Rltd_Sts_75_84,M_Ag_Envir_Rltd_Sts_85ov,M_Ag_Envir_Rltd_Sts_Tot,M_Health_15_24,M_Health_25_34,M_Health_35_44,M_Health_45_54,M_Health_55_64,M_Health_65_74,M_Health_75_84,M_Health_85ov,M_Health_Tot,M_Educ_15_24,M_Educ_25_34,M_Educ_35_44,M_Educ_45_54,M_Educ_55_64,M_Educ_65_74,M_Educ_75_84,M_Educ_85_years_and_over,M_Educ_Tot,M_Mgnt_Com_15_24,M_Mgnt_Com_25_34,M_Mgnt_Com_35_44,M_Mgnt_Com_45_54,M_Mgnt_Com_55_64,M_Mgnt_Com_65_74,M_Mgnt_Com_75_84,M_Mgnt_Com_85ov,M_Mgnt_Com_Tot,M_Society_Cult_15_24,M_Society_Cult_25_34,M_Society_Cult_35_44,M_Society_Cult_45_54,M_Society_Cult_55_64,M_Society_Cult_65_74,M_Society_Cult_75_84,M_Society_Cult_85ov,M_Society_Cult_Tot,M_Creative_Arts_15_24,M_Creative_Arts_25_34,M_Creative_Arts_35_44,M_Creative_Arts_45_54,M_Creative_Arts_55_64,M_Creative_Arts_65_74,M_Creative_Arts_75_84,M_Creative_Arts_85ov,M_Creative_Arts_Tot,M_Fd_Hosp_Psnl_Svcs_15_24,M_Fd_Hosp_Psnl_Svcs_25_34,M_Fd_Hosp_Psnl_Svcs_35_44,M_Fd_Hosp_Psnl_Svcs_45_54,M_Fd_Hosp_Psnl_Svcs_55_64,M_Fd_Hosp_Psnl_Svcs_65_74,M_Fd_Hosp_Psnl_Svcs_75_84,M_Fd_Hosp_Psnl_Svcs_85ov,M_Fd_Hosp_Psnl_Svcs_Tot,M_MixFld_Prgm_15_24,M_MixFld_Prgm_25_34,M_MixFld_Prgm_35_44,M_MixFld_Prgm_45_54,M_MixFld_Prgm_55_64,M_MixFld_Prgm_65_74,M_MixFld_Prgm_75_84,M_MixFld_Prgm_85ov,M_MixFld_Prgm_Tot,M_FldStd_InadDes_15_24,M_FldStd_InadDes_25_34,M_FldStd_InadDes_35_44,M_FldStd_InadDes_45_54,M_FldStd_InadDes_55_64,M_FldStd_InadDes_65_74,M_FldStd_InadDes_75_84,M_FldStd_InadDes_85ov,M_FldStd_InadDes_Tot,M_FldStd_NS_15_24,M_FldStd_NS_25_34,M_FldStd_NS_35_44,M_FldStd_NS_45_54,M_FldStd_NS_55_64,M_FldStd_NS_65_74,M_FldStd_NS_75_84,M_FldStd_NS_85ov,M_FldStd_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_years_and_over,M_Tot_Tot,F_NatPhyl_Scn_15_24,F_NatPhyl_Scn_25_34,F_NatPhyl_Scn_35_44,F_NatPhyl_Scn_45_54,F_NatPhyl_Scn_55_64,F_NatPhyl_Scn_65_74,F_NatPhyl_Scn_75_84,F_NatPhyl_Scn_85ov,F_NatPhyl_Scn_Tot,F_InfoTech_15_24,F_InfoTech_25_34,F_InfoTech_35_44,F_InfoTech_45_54,F_InfoTech_55_64,F_InfoTech_65_74,F_InfoTech_75_84,F_InfoTech_85ov,F_InfoTech_Tot,F_Eng_RelTec_15_24,F_Eng_RelTec_25_34,F_Eng_RelTec_35_44,F_Eng_RelTec_45_54,F_Eng_RelTec_55_64,F_Eng_RelTec_65_74,F_Eng_RelTec_75_84,F_Eng_RelTec_85ov,F_Eng_RelTec_Tot,F_ArchtBldng_15_24,F_ArchtBldng_25_34,F_ArchtBldng_35_44,F_ArchtBldng_45_54,F_ArchtBldng_55_64,F_ArchtBldng_65_74,F_ArchtBldng_75_84,F_ArchtBldng_85ov,F_ArchtBldng_Tot,F_Ag_Envir_Rltd_Sts_15_24,F_Ag_Envir_Rltd_Sts_25_34,F_Ag_Envir_Rltd_Sts_35_44,F_Ag_Envir_Rltd_Sts_45_54,F_Ag_Envir_Rltd_Sts_55_64,F_Ag_Envir_Rltd_Sts_65_74,F_Ag_Envir_Rltd_Sts_75_84,F_Ag_Envir_Rltd_Sts_85ov,F_Ag_Envir_Rltd_Sts_Tot,F_Health_15_24,F_Health_25_34,F_Health_35_44,F_Health_45_54,F_Health_55_64,F_Health_65_74,F_Health_75_84,F_Health_85ov,F_Health_Tot,F_Educ_15_24,F_Educ_25_34,F_Educ_35_44,F_Educ_45_54,F_Educ_55_64,F_Educ_65_74,F_Educ_75_84,F_Educ_85ov,F_Educ_Tot,F_Mgnt_Com_15_24,F_Mgnt_Com_25_34
SAL12243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,5,4,4,7,3,0,34,0,0,0,4,0,6,0,0,12,4,0,0,0,5,4,3,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,5,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,8,0,0,30,7,12,11,17,28,29,10,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,11,0,0,0,15,0,0,4,6,7,5,0,0,12,0,4
SAL12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0
SAL12245,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,9,0,0,4,3,5,9,3,0,23,0,0,5,9,0,4,0,0,19,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,5,0,9,0,0,0,0,8,8,4,0,11,0,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,14,3,3,9,21,26,34,9,0,110,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,7,0,0,0,6,7,4,0,0,11,0,3
SAL12246,0,0,5,8,9,0,5,0,27,4,5,12,7,4,5,0,0,36,17,67,62,64,76,76,48,6,422,20,54,47,44,40,31,12,3,262,4,5,14,28,18,17,11,6,106,0,8,4,14,21,21,6,0,73,0,18,12,8,24,36,5,3,107,10,17,48,50,37,37,15,4,206,4,12,19,21,20,12,3,3,91,3,8,7,0,0,4,0,0,26,3,14,3,3,10,3,4,0,42,3,0,0,0,4,0,0,0,4,0,5,5,0,0,6,3,0,19,21,18,14,7,13,25,27,5,124,94,218,264,263,267,269,123,35,1542,0,3,7,9,5,0,6,0,30,0,0,3,3,3,0,0,0,9,0,3,0,0,5,0,0,0,20,0,0,4,0,0,5,0,0,10,4,8,4,3,4,0,0,0,21,12,51,48,52,62,46,29,5,307,10,42,40,57,49,63,25,5,285,21,57
SAL12247,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,3,0,6,6,3,0,0,15,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,0,9,11,9,16,5,7,0,65,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,3,0,0,0,0,11,0,0
SAL12248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12250,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,20,20,10,12,6,5,0,73,0,5,4,12,4,3,0,0,22,0,0,6,6,7,11,3,0,25,0,4,0,4,0,0,0,0,10,0,0,6,0,0,0,0,0,14,3,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,14,4,15,12,13,4,3,79,24,45,39,41,46,34,11,3,247,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,6,6,0,25,3,9,17,5,0,4,6,0,49,3,11
SAL12251,0,0,0,5,4,8,0,0,21,3,0,3,0,3,7,8,0,21,12,23,43,50,74,106,59,12,382,13,22,29,28,24,27,20,4,179,0,8,3,7,10,10,3,0,41,0,4,10,8,10,8,7,0,42,0,3,12,12,16,17,8,0,78,4,9,21,30,32,31,21,5,153,6,4,12,19,12,10,8,0,65,0,4,0,0,0,3,0,0,19,0,0,7,7,4,12,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,16,11,10,9,13,16,18,12,3,92,60,97,150,188,214,255,149,26,1134,0,0,0,3,8,5,0,0,15,0,0,5,0,0,0,0,0,4,0,0,0,0,3,3,6,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,6,25,24,33,39,36,16,4,186,0,19,37,39,35,48,18,0,193,9,20
SAL12252,0,0,0,0,3,3,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,12,27,17,3,63,3,9,3,0,6,7,5,0,36,0,0,0,0,4,9,0,0,9,0,0,0,0,0,5,0,0,8,0,0,0,0,3,7,0,0,12,0,0,4,0,4,9,0,0,16,0,0,0,0,0,7,0,0,6,0,0,0,0,0,6,0,0,6,0,0,0,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,18,5,7,10,8,36,81,37,11,198,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,10,3,0,27,0,0,4,3,6,9,4,0,25,0,0
SAL12253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,3,8,4,0,38,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0
SAL12255,0,0,0,4,0,0,0,0,6,3,6,4,0,8,4,0,0,28,0,35,17,18,46,30,31,4,187,5,4,19,15,12,25,14,0,99,0,0,3,5,3,3,0,3,20,0,4,0,3,6,3,9,0,22,0,0,0,6,4,5,0,0,8,5,3,8,13,12,7,5,0,61,0,9,4,4,5,10,3,0,31,4,0,0,0,6,0,0,0,10,5,4,9,4,4,6,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,20,17,19,16,18,32,33,16,173,46,92,89,91,115,122,99,32,686,0,0,0,5,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,8,18,15,25,16,22,3,6,119,0,12,8,9,5,3,6,5,50,7,34
SAL12256,0,7,4,3,0,4,0,0,19,0,15,10,0,7,0,0,0,37,8,51,54,56,56,36,22,14,301,20,39,24,24,20,8,7,5,141,0,4,5,5,0,0,0,0,11,0,14,0,8,0,0,0,0,27,0,3,8,6,0,8,0,0,25,11,27,28,18,9,4,0,0,88,3,19,16,10,7,0,0,0,57,3,7,4,0,5,0,0,0,15,3,6,5,11,3,7,0,0,30,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,10,4,19,21,15,11,8,7,3,93,58,206,176,147,140,72,43,21,858,0,4,3,4,6,5,0,0,19,0,3,0,0,0,0,0,0,5,0,7,0,7,3,0,3,5,23,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,20,40,17,22,11,4,4,0,114,8,25,14,9,11,14,0,0,83,16,56
SAL12257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,0,4,4,5,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0
SAL12259,0,0,5,3,0,4,0,0,4,0,4,4,3,0,0,0,0,20,7,32,20,29,57,40,20,12,215,8,23,13,17,19,9,5,3,102,0,3,3,0,3,0,0,0,13,0,8,6,8,3,0,0,0,34,0,8,4,5,6,4,0,0,33,4,19,18,13,21,5,0,0,80,4,10,10,14,8,4,0,0,41,0,3,0,0,3,0,0,0,10,7,13,14,3,3,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,0,0,9,18,27,21,18,20,12,8,3,129,56,152,117,118,144,94,38,19,740,4,0,3,0,0,0,0,0,13,0,0,0,0,4,0,0,0,10,0,6,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,17,18,18,27,17,0,0,106,8,24,15,11,11,5,6,0,83,17,31
SAL12260,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,9,4,3,12,0,4,0,29,0,0,6,3,0,0,0,0,19,0,0,0,0,0,0,0,0,10,0,0,8,3,12,0,0,0,19,0,0,0,0,0,0,0,0,4,0,0,5,5,5,3,0,0,18,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,13,7,10,22,27,31,21,18,3,137,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,13,4,12,3,0,0,31,0,0,3,3,3,0,5,0,21,0,0
SAL12261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL12262,0,5,0,0,3,5,0,0,22,0,4,3,0,0,6,0,0,10,14,57,42,54,77,73,62,14,394,9,44,34,34,52,24,23,3,222,0,6,4,8,6,3,0,0,33,0,12,8,8,9,0,0,0,38,0,8,3,3,11,14,0,0,44,3,12,17,20,24,23,13,0,121,6,13,17,13,7,16,8,0,71,4,6,0,4,3,0,0,0,19,3,4,3,4,7,13,8,0,51,0,0,0,0,0,0,0,0,0,5,0,4,6,6,0,3,0,31,21,9,22,19,22,28,30,16,161,76,177,153,183,228,208,150,39,1217,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,0,10,0,0,0,0,0,3,0,0,19,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,11,34,28,44,51,37,11,0,210,4,29,19,33,23,25,9,0,150,10,33
SAL12263,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,10,12,11,3,4,52,4,6,4,16,13,3,0,3,52,0,0,0,5,6,0,0,0,7,0,3,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,4,3,0,0,0,4,0,0,0,10,0,0,4,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,3,3,5,0,0,22,17,14,18,38,47,39,7,11,184,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,4,0,5,3,0,0,28,0,0,0,4,8,0,4,0,14,0,0
SAL12264,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,8,10,12,20,3,0,0,67,3,3,5,13,7,7,0,0,33,0,0,3,9,0,0,0,0,12,0,0,0,3,3,0,0,0,4,0,0,0,4,7,0,0,0,4,0,0,0,8,0,4,0,0,17,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,3,0,10,0,0,31,12,28,28,60,42,25,8,4,200,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,3,4,3,0,0,16,0,3,0,15,4,3,0,0,33,9,7
SAL12265,0,0,4,4,4,3,0,0,17,0,6,6,0,3,0,0,0,21,7,11,21,24,36,22,10,0,137,4,3,0,9,4,0,3,0,30,0,0,0,0,0,0,0,0,7,0,7,4,11,10,0,0,0,32,0,0,3,3,3,7,3,0,29,0,3,9,23,26,9,0,0,76,5,4,7,3,4,3,4,0,29,0,4,0,0,0,0,0,0,7,0,4,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,0,0,3,0,10,23,45,73,82,94,58,27,6,399,5,0,5,0,3,0,0,0,12,0,0,4,3,0,0,0,0,6,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,17,33,23,8,4,0,103,0,0,16,9,19,4,0,0,63,6,12
SAL12266,11,31,47,19,31,7,9,0,163,63,223,215,69,11,7,0,0,578,40,216,141,87,105,55,33,7,691,19,43,29,17,17,9,3,7,140,0,6,3,3,9,0,0,0,28,12,51,38,21,10,7,0,0,139,0,14,12,15,9,5,0,0,59,65,427,394,138,59,27,8,0,1109,10,53,75,43,37,22,5,3,250,8,28,18,7,4,5,5,0,71,17,51,80,25,22,4,5,0,200,0,0,3,0,4,4,0,10,26,5,12,22,12,13,14,11,13,113,129,272,200,110,92,60,36,11,911,373,1442,1274,573,414,233,114,56,4474,20,57,36,29,10,0,0,0,159,15,49,40,9,7,5,0,0,129,4,39,17,7,11,6,3,6,89,0,5,4,0,0,3,0,0,13,0,7,3,0,0,0,0,0,13,31,121,89,36,26,18,3,0,318,14,73,61,42,29,14,4,5,236,41,303
SAL12267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,12,10,11,0,0,49,3,10,4,5,3,0,3,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,3,4,4,0,0,20,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,21,15,19,22,30,24,14,8,0,135,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,5,6,0,7,4,0,23,0,4,3,3,5,0,0,0,13,4,4
SAL12268,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,4,5,6,8,18,39,28,4,117,4,5,4,3,4,12,0,0,41,0,0,5,4,0,4,3,0,14,0,0,3,4,3,4,5,0,13,0,0,0,0,5,6,3,0,15,4,0,0,5,3,6,8,0,30,0,0,4,5,6,0,0,0,25,0,0,0,0,0,4,0,0,0,0,4,0,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,9,3,4,10,6,5,57,23,26,42,45,51,90,53,14,334,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,3,9,7,11,9,9,4,0,53,0,3,7,8,8,8,14,0,41,0,5
SAL12269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,7,0,9,5,3,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
