SAL_CODE_2021,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SAL11199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,9,28
SAL11200,8,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,6,0,0,11,0,0,0,0,0,13,0,0,6,4,0,0,0,0,7,9,0,4,0,0,0,0,0,15,4,4,8,4,0,0,0,0,22,6,5,6,3,0,0,0,0,23,0,3,5,3,0,0,0,0,18,0,0,0,3,0,0,0,0,14,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,35,22,48,22,5,0,0,5,139
SAL11201,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,0,9,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,14,0,19,9,5,0,0,3,50
SAL11202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SAL11203,314,4,0,0,0,0,0,24,345,293,27,17,0,0,0,0,19,353,189,76,56,26,0,0,0,20,374,109,83,103,42,6,0,0,7,353,56,49,126,59,24,10,4,14,339,56,56,138,69,30,5,0,12,358,37,51,140,73,31,7,5,9,342,27,50,135,59,29,13,6,10,323,32,42,126,72,22,5,5,0,303,30,33,113,83,29,0,5,9,300,16,29,118,82,32,12,0,26,314,21,27,103,92,23,3,3,5,287,6,15,96,78,24,11,0,19,245,10,9,58,41,23,14,5,19,176,12,3,45,52,26,16,10,20,189,1201,553,1363,831,306,89,40,203,4591
SAL11204,10,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,0,4,3,0,0,0,0,0,5,0,0,13,4,6,0,0,0,24,0,6,3,4,0,0,0,0,13,0,0,6,3,0,0,0,0,12,8,0,5,4,0,0,0,0,17,0,0,10,3,8,0,0,3,30,0,0,3,5,5,0,0,0,20,0,0,4,0,0,0,0,5,14,0,0,3,8,4,0,0,5,15,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,38,15,53,33,25,3,3,20,179
SAL11205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,7,4,3,0,0,24
SAL11206,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,8,0,0,5,3,0,0,0,0,8,4,0,6,5,0,0,0,0,12,0,3,0,4,0,0,0,0,3,0,4,4,9,0,0,0,0,15,3,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,17,17,22,24,3,3,3,12,102
SAL11207,7,0,0,0,0,0,0,9,12,3,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,3,15,6,0,0,0,0,0,0,5,9,0,0,6,6,0,3,0,3,17,3,0,0,0,0,0,0,3,11,0,0,0,7,0,0,3,7,15,0,0,0,0,0,0,0,0,16,0,0,3,6,3,0,3,3,20,0,0,4,0,0,0,0,4,16,0,0,5,4,3,0,0,5,16,0,0,3,0,5,0,0,0,13,0,0,0,0,3,0,3,3,10,0,3,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,7,31,10,25,27,14,10,10,54,184
SAL11208,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,4,9,8,6,0,0,0,37
SAL11209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,4,0,0,0,24
SAL11210,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,0,15,10,5,0,0,0,43
SAL11211,7,0,0,0,0,0,0,3,9,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3,6,0,0,0,3,15,0,0,0,4,0,0,0,3,9,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,7,0,0,3,3,0,0,0,0,13,4,0,3,7,0,0,0,6,17,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,26,16,4,5,0,16,98
SAL11212,71,0,0,0,0,0,0,10,79,65,0,0,0,0,0,0,4,78,143,3,0,0,0,0,0,9,160,129,13,5,7,0,0,0,18,169,73,37,21,6,0,0,0,7,139,31,29,42,9,3,0,0,10,122,52,23,26,13,0,0,0,8,126,36,12,34,8,9,0,0,8,116,50,20,34,15,0,0,0,10,130,33,27,49,16,7,0,0,15,141,42,18,47,18,3,3,0,0,137,48,9,72,39,7,0,0,8,186,34,17,45,30,7,6,0,14,153,18,14,25,23,13,3,0,13,102,20,16,24,18,13,7,3,18,114,856,239,418,183,62,21,4,151,1945
SAL11213,82,0,0,0,0,0,0,10,90,320,0,0,0,0,0,0,38,355,691,3,0,0,0,0,0,69,764,614,42,12,4,0,0,0,56,730,342,58,30,0,0,0,0,35,475,193,44,36,14,0,0,0,29,320,146,44,31,11,3,0,0,22,252,104,39,40,20,0,0,0,22,224,104,38,48,22,5,0,0,16,239,84,32,34,18,8,0,0,19,191,65,37,42,14,6,5,0,14,180,52,32,34,14,4,0,5,11,151,25,18,26,13,8,0,0,10,103,10,9,6,8,0,3,0,8,44,7,3,14,9,3,0,0,5,47,2834,408,367,152,43,15,3,358,4182
SAL11214,9,0,0,0,0,0,0,0,9,20,6,0,0,0,0,0,0,19,10,0,7,0,0,0,0,0,18,4,4,5,0,0,0,0,0,18,8,3,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,4,3,0,0,0,0,18,0,4,4,3,0,0,0,0,17,3,4,6,3,3,0,0,0,9,0,0,8,0,0,0,0,0,10,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,3,6,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,6,54,18,42,25,6,3,5,9,164
SAL11215,108,0,0,0,0,0,0,8,118,330,0,0,0,0,0,0,20,351,194,0,0,0,0,0,0,17,216,109,9,5,0,0,0,0,16,139,34,14,8,0,0,0,0,8,61,25,9,3,3,0,0,0,5,51,22,8,8,4,0,0,0,3,48,19,5,14,4,0,0,0,3,50,16,12,11,6,0,0,0,4,43,21,3,8,0,0,0,0,8,45,6,8,3,3,0,0,0,0,23,5,0,5,3,0,0,0,0,17,3,0,3,0,0,4,0,0,11,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,6,900,72,70,26,7,7,3,87,1174
SAL11216,24,0,0,0,0,0,0,10,33,14,5,3,0,0,0,0,7,29,8,3,8,5,0,0,0,0,28,9,6,10,4,4,0,0,7,32,4,4,8,4,4,0,0,0,20,7,4,7,10,4,0,0,5,34,5,6,9,7,0,0,0,9,35,6,0,5,10,6,6,0,4,30,4,5,10,11,3,5,0,4,37,3,3,18,5,8,0,0,7,43,3,3,7,10,10,0,0,3,33,0,3,12,9,3,0,0,8,31,0,0,9,3,0,3,0,3,22,0,5,0,0,0,0,6,0,7,0,0,0,4,0,0,4,0,6,84,41,98,71,44,14,8,58,426
SAL11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,17
SAL11218,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,6,7,3,0,0,6,31
SAL11219,8,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,11,11,6,0,0,3,39
SAL11220,29,0,0,0,0,0,0,4,27,9,0,0,0,0,0,0,0,16,11,3,0,3,0,0,0,0,14,3,6,8,0,0,0,0,0,18,0,0,5,8,0,0,0,0,14,3,4,14,3,0,0,0,0,24,3,0,11,11,5,0,0,0,33,4,10,11,9,0,0,0,3,37,0,4,12,15,0,0,0,0,28,0,3,16,8,0,0,0,0,29,0,7,9,5,5,6,0,0,27,0,0,5,7,0,0,0,0,12,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,66,36,101,77,21,6,6,12,310
SAL11221,106,0,0,0,0,0,0,5,113,55,0,0,0,0,0,0,3,63,23,0,0,0,0,0,0,0,31,10,12,17,0,0,0,0,0,35,11,15,28,17,0,0,0,0,68,10,6,56,16,6,0,0,5,90,16,18,72,24,6,0,0,4,141,7,15,61,32,4,0,0,0,118,13,11,36,21,4,0,0,0,87,5,6,35,23,3,0,0,0,81,7,9,45,16,10,0,0,0,79,3,9,52,30,4,0,0,4,114,3,4,36,18,6,3,0,0,74,0,3,7,5,0,0,0,0,13,0,0,4,0,0,0,0,0,10,278,108,434,194,49,15,0,23,1112
SAL11222,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,12
SAL11223,67,0,0,0,0,0,0,4,74,40,0,0,0,0,0,0,7,47,32,8,3,0,0,0,0,0,48,24,14,13,12,3,0,0,0,66,6,8,42,4,0,0,0,6,68,11,9,34,20,5,3,0,0,90,11,4,35,13,7,0,0,0,68,11,9,33,17,13,0,0,3,81,7,9,33,15,5,5,0,3,83,12,11,30,32,7,3,0,3,97,14,8,26,20,8,0,0,4,76,6,4,45,35,14,0,0,4,110,9,8,33,25,6,6,0,7,85,7,4,20,15,6,0,0,9,65,6,7,18,22,16,0,8,10,82,263,100,369,231,93,18,13,58,1145
SAL11224,16,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,7,5,8,9,0,0,0,0,0,14,3,0,6,6,0,0,0,0,14,6,4,9,5,0,0,0,0,24,3,11,8,4,0,0,0,0,25,6,3,10,0,0,0,0,0,17,9,4,0,5,0,0,0,0,16,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,69,30,44,21,8,0,0,9,178
SAL11225,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,9,0,0,0,3,31
SAL11226,84,0,0,0,0,0,0,8,94,79,3,3,0,0,0,0,9,98,75,21,12,6,0,0,0,13,125,36,25,35,15,11,0,0,10,130,16,14,37,16,12,3,0,3,109,12,16,43,29,4,3,6,7,116,7,19,23,22,8,4,3,8,86,6,13,25,17,7,0,0,0,81,12,5,39,35,14,4,5,10,115,4,3,21,24,7,5,0,9,77,5,8,32,22,15,7,3,7,95,0,3,22,11,8,3,0,6,53,0,0,6,8,4,0,0,3,32,3,7,6,7,5,4,0,0,25,9,23,17,9,3,0,3,3,62,357,163,324,219,89,36,19,91,1300
SAL11227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,5,0,0,0,15
SAL11228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SAL11229,391,0,0,0,0,0,0,24,414,631,11,4,0,0,0,0,58,713,974,98,33,6,0,0,0,86,1192,820,302,141,18,5,0,0,70,1359,464,332,293,46,7,0,0,60,1195,259,222,281,54,10,3,0,22,860,223,172,275,81,20,0,0,26,798,219,151,235,98,29,3,3,27,760,170,148,216,103,23,3,4,23,689,123,121,211,93,35,6,6,27,618,85,74,162,84,24,3,0,24,467,50,53,140,74,27,7,5,29,381,33,46,102,57,23,4,4,18,281,5,32,83,37,22,9,4,10,204,12,17,71,53,39,10,9,24,234,4442,1789,2237,805,260,62,40,517,10166
SAL11230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3
SAL11231,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,11,0,0,0,5,37
SAL11232,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
SAL11233,8,0,0,0,0,0,0,0,11,9,3,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,10,0,0,3,0,0,0,3,0,8,3,0,0,4,0,0,0,3,15,0,4,3,11,0,0,0,4,20,0,0,11,0,0,0,4,4,21,4,0,9,10,0,0,0,0,25,0,0,4,4,5,0,0,4,18,0,3,3,3,0,0,0,8,23,0,0,3,0,4,0,0,3,18,0,0,3,0,0,0,0,0,6,0,0,3,3,0,0,0,0,6,31,24,52,48,8,3,7,30,203
SAL11234,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,4,4,0,0,5,37
SAL11235,6,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,3,0,4,0,0,3,0,0,10,0,0,0,0,5,0,0,0,6,0,5,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,7,0,0,0,0,4,0,0,0,12,3,0,4,0,4,0,0,0,16,0,6,0,4,0,0,0,0,16,0,0,3,6,0,0,0,0,9,0,0,4,4,0,0,0,0,6,0,0,0,0,4,0,0,0,3,0,0,4,0,0,0,0,0,9,20,18,32,22,18,6,0,6,127
