SSC_CODE_2016,Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
SSC13160,7,12,7,7,8,10,0,7,0,63
SSC13161,5,0,0,0,0,0,0,0,0,9
SSC13162,36,33,74,35,37,44,57,39,5,358
SSC13163,5,0,0,3,3,0,5,11,0,29
SSC13164,26,9,7,0,4,0,0,6,3,59
SSC13165,0,3,0,0,0,0,0,0,0,5
SSC13166,114,43,30,47,36,19,38,36,6,364
SSC13167,10,0,7,0,3,0,3,0,0,20
SSC13168,591,935,610,487,771,449,275,340,111,4562
SSC13169,143,272,137,91,217,83,51,71,14,1082
SSC13170,14,19,13,5,4,6,0,12,4,83
SSC13171,26,70,11,20,21,8,7,11,0,166
SSC13172,73,21,13,17,25,8,4,17,0,182
SSC13173,0,0,0,0,0,0,0,0,0,0
SSC13174,19,35,23,17,19,13,11,8,0,144
SSC13175,14,0,4,0,3,0,0,0,0,16
SSC13176,7,3,4,5,0,3,0,0,0,22
SSC13177,20,28,94,50,35,42,50,70,8,392
SSC13178,30,46,67,45,59,52,28,40,6,370
SSC13179,0,0,10,0,3,7,5,8,0,40
SSC13180,15,4,15,7,10,3,3,15,0,64
SSC13181,434,740,245,170,502,225,117,101,48,2580
SSC13182,265,752,316,247,488,232,269,344,60,2971
SSC13183,624,1430,280,297,468,280,66,164,55,3662
SSC13184,543,981,802,662,937,547,598,602,104,5758
SSC13185,23,26,16,20,6,4,9,7,0,104
SSC13186,645,1567,742,703,988,635,329,599,138,6343
SSC13187,0,0,0,0,0,0,0,0,0,4
SSC13188,0,0,0,0,0,0,0,0,0,0
SSC13189,51,49,53,33,41,24,28,29,5,315
SSC13190,694,1847,424,375,603,306,101,206,75,4644
SSC13191,53,47,65,30,51,33,32,44,9,347
SSC13192,31,61,31,28,29,14,10,15,9,224
SSC13193,47,73,56,24,58,39,6,22,9,335
SSC13194,16,10,5,3,7,0,3,5,0,44
SSC13195,29,17,18,10,15,9,8,9,0,131
SSC13196,39,8,4,4,7,0,3,13,0,79
SSC13197,24,10,13,11,7,4,7,8,0,81
SSC13198,27,24,8,10,18,12,3,6,3,104
SSC13199,486,682,401,255,624,263,117,159,44,3041
SSC13200,358,483,371,268,370,197,172,194,43,2469
SSC13201,8,0,0,0,0,0,0,3,0,8
SSC13202,19,24,24,20,20,9,12,11,8,139
SSC13203,0,0,0,0,0,0,0,0,0,0
SSC13204,21,9,14,26,12,4,4,15,0,107
SSC13205,34,7,5,3,5,0,0,4,0,63
SSC13206,0,0,0,0,0,0,0,0,0,0
SSC13207,23,13,22,15,17,19,12,12,0,129
SSC13208,0,0,0,0,0,0,0,0,0,0
SSC13209,0,0,0,0,0,0,0,0,0,0
SSC13210,13,0,3,0,0,0,0,3,0,19
SSC13211,16,20,26,15,15,12,5,22,3,139
SSC13212,7,0,0,0,0,0,0,3,0,8
SSC13213,3,0,0,0,0,0,0,0,0,3
SSC13214,0,0,0,0,0,0,0,0,0,8
SSC13215,21,0,0,0,5,0,0,3,0,32
SSC13216,25,7,4,4,4,3,6,6,0,63
SSC13217,5,0,3,7,0,0,0,0,0,19
SSC13218,25,3,0,0,0,0,0,3,0,33
SSC13219,15,3,3,0,3,0,0,0,0,29
SSC13220,22,4,0,0,0,0,0,0,0,27
SSC13221,10,3,3,0,0,0,0,4,0,15
SSC13222,0,0,0,0,0,0,0,0,0,0
SSC13223,8,4,6,7,0,0,3,6,0,39
SSC13224,12,3,3,5,3,0,0,0,3,30
SSC13225,6,3,5,0,0,0,0,5,0,27
SSC13226,275,238,316,144,297,125,103,103,19,1626
SSC13227,10,0,9,11,3,0,3,0,0,47
SSC13228,30,5,4,3,5,0,8,3,0,50
SSC13229,55,61,44,27,53,19,14,14,4,295
SSC13230,285,689,557,436,708,360,614,534,87,4273
SSC13231,193,405,205,194,238,182,65,116,26,1629
SSC13232,131,251,76,89,115,93,36,53,14,853
SSC13233,187,265,13,26,61,61,0,26,30,671
SSC13234,0,0,0,0,0,0,0,0,0,0
SSC13235,0,0,0,0,0,0,0,0,0,3
SSC13236,164,100,43,32,57,38,13,37,8,499
SSC13237,4,7,4,5,3,3,3,3,0,34
SSC13238,3,0,3,0,4,0,0,3,0,14
SSC13239,13,4,6,4,4,6,4,4,0,48
SSC13240,15,3,11,8,9,5,7,9,4,67
SSC13241,17,3,3,0,3,0,0,3,0,32
SSC13242,44,3,8,3,0,3,18,11,0,83
SSC13243,0,0,0,0,0,0,0,0,0,0
SSC13244,107,147,63,60,99,48,14,21,13,572
SSC13245,126,296,315,213,259,173,151,254,34,1822
SSC13246,1867,3806,2415,2278,2396,1972,735,1646,240,17345
SSC13247,0,0,0,0,0,0,0,0,0,0
SSC13248,0,0,0,0,0,0,0,0,0,0
SSC13249,12,0,4,0,0,0,3,3,0,25
SSC13250,54,79,152,137,96,65,134,95,15,832
SSC13251,7,12,15,5,9,5,0,7,6,55
SSC13252,17,24,25,19,13,11,0,12,3,122
SSC13253,4,6,10,3,4,3,4,6,3,47
SSC13254,3,7,4,8,7,5,7,3,0,45
SSC13255,64,111,41,35,57,42,25,38,10,430
SSC13256,945,1878,528,600,533,338,51,194,79,5137
SSC13257,279,523,454,376,354,248,126,266,43,2665
SSC13258,123,195,189,120,199,102,98,141,40,1209
SSC13259,13,0,0,0,3,0,0,13,0,27
SSC13260,706,1282,862,646,1221,612,791,648,172,6945
SSC13261,17,42,18,22,14,16,0,11,3,146
SSC13262,0,0,0,0,0,0,0,0,0,0
SSC13263,11,8,4,0,0,0,0,3,0,26
SSC13264,65,101,118,69,90,55,63,78,12,645
SSC13265,10,13,7,8,13,0,3,7,0,69
SSC13266,239,375,355,197,444,228,203,240,40,2321
SSC13267,4,4,0,0,3,0,0,0,0,14
SSC13268,7,11,5,3,3,4,4,0,0,30
SSC13269,0,0,0,0,0,0,0,0,0,0
SSC13270,12,0,3,4,0,0,0,4,0,27
SSC13271,25,3,6,0,0,0,5,3,0,40
SSC13272,12,14,7,8,9,3,8,15,4,78
SSC13273,585,981,1109,808,927,729,815,900,200,7052
SSC13274,3,0,0,0,0,0,0,0,0,3
SSC13275,0,0,0,0,0,0,0,0,3,5
SSC13276,34,12,0,4,0,0,3,3,0,61
SSC13277,388,643,176,170,341,186,45,59,40,2047
SSC13278,14,21,18,5,16,11,10,5,4,110
SSC13279,6,3,9,3,0,0,3,0,3,27
SSC13280,0,0,4,0,0,0,0,0,0,6
SSC13281,1148,2235,227,362,675,395,57,142,108,5348
SSC13282,16,0,3,3,3,0,0,3,0,30
SSC13283,18,8,9,6,5,3,7,8,0,55
SSC13284,1605,2697,632,822,879,521,101,383,160,7799
SSC13285,12,17,19,13,13,10,5,20,0,115
SSC13286,1447,2964,1681,1399,2440,1360,1114,1098,244,13749
SSC13287,25,3,6,10,4,0,5,12,0,58
SSC13288,3,0,0,0,0,0,0,0,0,4
SSC13289,8,7,3,0,0,3,0,3,0,27
SSC13290,42,6,11,3,6,0,3,7,0,72
SSC13291,355,612,412,425,569,289,173,295,78,3192
SSC13292,238,397,307,246,374,213,136,220,47,2170
SSC13293,208,268,254,186,326,144,94,146,38,1654
SSC13294,320,664,71,94,187,113,16,34,41,1527
SSC13295,9,0,0,0,0,0,3,0,0,11
SSC13296,460,745,183,210,254,157,35,75,32,2152
SSC13297,21,15,14,16,16,4,13,10,0,106
SSC13298,0,0,0,0,0,0,0,0,0,3
SSC13299,0,0,0,0,0,0,0,0,0,0
SSC13300,22,10,15,10,12,4,4,8,0,91
SSC13301,190,202,177,172,138,112,177,175,24,1355
SSC13302,38,44,47,23,37,24,21,18,5,267
SSC13303,279,384,477,324,549,322,359,326,62,3080
SSC13304,43,55,108,88,58,50,64,73,13,558
SSC13305,21,72,44,28,32,33,14,40,0,279
SSC13306,15,3,6,5,5,0,0,7,0,40
SSC13307,44,52,43,24,34,20,13,35,0,276
SSC13308,10,7,8,15,5,8,3,5,3,65
SSC13309,76,118,66,47,82,53,35,53,7,541
SSC13310,101,139,87,71,134,83,58,51,8,734
SSC13311,52,11,3,10,7,3,3,18,3,102
SSC13312,2669,6495,1474,1473,2078,1133,346,671,215,16564
SSC13313,16,0,0,0,0,0,4,0,3,29
SSC13314,13,0,0,0,4,0,0,0,0,16
SSC13315,144,347,148,124,174,94,50,63,17,1162
SSC13316,38,6,11,13,4,7,11,16,0,91
SSC13317,22,0,0,0,0,0,0,0,0,27
SSC13318,4,0,3,4,7,3,5,6,0,34
SSC13319,78,155,158,103,104,69,68,68,8,820
SSC13320,4,8,4,3,0,0,0,3,0,25
SSC13321,16,14,18,23,11,13,15,20,0,139
SSC13322,0,0,0,0,0,0,0,3,0,3
SSC13323,8,14,3,3,4,3,3,4,3,43
SSC13324,4,0,0,0,3,0,0,0,0,9
SSC13325,92,169,122,94,121,85,76,63,3,832
SSC13326,10,8,3,0,0,0,0,0,0,27
SSC13327,375,545,845,609,620,537,548,743,67,4886
SSC13328,110,95,84,51,94,38,41,37,9,567
SSC13329,25,63,28,14,21,26,7,15,9,193
SSC13330,0,0,0,0,0,0,0,0,0,0
SSC13331,4,0,0,0,0,0,0,0,0,6
SSC13332,3,0,0,0,3,0,0,0,0,3
SSC13333,25,8,7,4,11,8,0,11,3,79
SSC13334,14,26,26,14,24,7,12,26,3,157
SSC13335,0,3,0,0,0,0,0,0,0,3
SSC13336,27,23,26,15,20,9,15,16,7,163
SSC13337,15,15,17,12,29,4,26,5,0,124
SSC13338,0,0,3,4,4,0,3,0,0,20
SSC13339,1170,3181,564,666,847,497,118,340,112,7492
SSC13340,189,394,225,162,206,132,65,110,21,1510
SSC13341,12,0,0,0,3,0,0,4,0,24
SSC13342,10,9,22,0,11,0,11,8,4,78
SSC13343,7,6,3,3,3,5,0,4,0,36
SSC13344,5,5,0,3,3,3,0,0,0,18
SSC13345,172,313,282,180,289,162,187,299,55,1940
SSC13346,47,56,66,49,77,46,37,43,10,428
SSC13347,10,0,4,5,0,0,0,6,4,34
SSC13348,15,17,9,3,4,5,3,6,0,60
SSC13349,14,0,0,0,3,0,0,8,0,26
SSC13350,38,63,35,42,35,23,18,25,7,284
SSC13351,0,16,7,3,5,5,0,4,0,44
SSC13352,42,72,36,36,25,21,11,26,8,275
SSC13353,16,15,15,3,7,3,6,9,3,64
SSC13354,4,0,3,0,4,0,4,4,0,16
SSC13355,728,1232,902,619,1140,526,464,546,139,6294
SSC13356,101,209,116,104,161,84,37,37,14,859
SSC13357,7,3,3,0,3,0,0,3,0,21
SSC13358,974,2322,459,401,814,573,98,180,127,5943
SSC13359,9,0,0,4,0,0,0,0,0,20
SSC13360,255,413,393,333,302,220,193,259,39,2408
SSC13361,65,100,48,42,76,44,20,25,6,429
SSC13362,10,3,3,0,3,0,0,3,0,22
SSC13363,5,4,3,3,10,4,0,7,0,40
SSC13364,7,16,13,12,8,7,5,8,3,81
SSC13365,11,0,3,0,0,0,0,3,0,18
SSC13366,7,4,3,0,0,7,0,4,0,20
SSC13367,23,23,11,11,15,11,10,10,3,112
SSC13368,365,538,544,294,526,325,397,334,69,3390
SSC13369,5,0,0,0,0,0,0,0,0,5
SSC13370,333,639,54,103,195,128,12,27,18,1510
SSC13371,404,922,599,470,695,506,420,551,114,4686
SSC13372,0,0,0,0,3,0,8,3,0,9
SSC13373,11,4,0,3,6,0,7,0,0,30
SSC13374,121,169,148,91,87,50,47,82,19,821
SSC13375,95,132,63,39,72,40,13,34,9,493
SSC13376,24,6,5,0,5,6,0,3,0,44
SSC13377,23,15,15,10,12,11,8,15,0,103
SSC13378,17,17,14,18,18,20,9,13,0,127
SSC13379,771,1589,1047,941,1016,872,491,1284,184,8196
SSC13380,16,10,13,5,8,3,3,20,0,81
SSC13381,9,15,4,3,6,6,0,0,0,40
SSC13382,0,0,3,0,0,0,0,0,0,7
SSC13383,12,0,0,7,0,3,0,4,0,26
SSC13384,0,0,0,0,0,0,0,0,0,3
SSC13385,17,3,3,0,0,4,3,0,0,31
SSC13386,0,0,3,0,0,0,3,4,0,10
SSC13387,7,3,4,4,7,0,3,6,0,33
SSC13388,8,7,20,16,12,9,12,23,0,118
SSC13389,4,0,0,0,0,0,0,0,0,7
SSC13390,10,15,17,13,19,11,10,18,0,121
SSC13391,146,231,59,41,115,60,14,31,11,711
SSC13392,14,17,10,9,9,5,3,11,0,66
SSC13393,6,3,4,3,3,0,3,7,0,24
SSC13394,0,0,0,0,0,0,0,0,0,0
SSC13395,461,1094,830,701,1094,620,906,774,142,6610
SSC13396,5,0,0,0,0,0,0,0,0,11
SSC13397,274,586,320,315,512,267,346,242,55,2921
SSC13398,1110,1870,321,385,630,459,66,160,105,5100
SSC13399,15,9,3,0,4,0,0,0,0,30
SSC13400,3,3,3,0,3,0,0,0,0,12
SSC13401,32,56,19,17,20,5,3,17,5,179
SSC13402,0,3,0,3,0,3,3,0,0,11
SSC13403,4,0,0,0,0,3,0,4,0,12
SSC13404,0,5,3,0,0,0,0,7,0,16
SSC13405,757,1497,602,462,791,465,230,299,127,5232
SSC13406,8,14,8,0,0,5,5,5,0,43
SSC13407,14,27,7,8,3,8,3,8,0,87
SSC13408,210,500,227,154,263,173,170,209,39,1949
SSC13409,525,870,654,436,776,542,388,430,98,4713
SSC13410,260,412,494,412,521,380,456,385,84,3402
SSC13411,3,0,0,0,0,0,0,0,0,7
SSC13412,945,2009,267,338,580,395,49,135,83,4813
SSC13413,179,290,39,48,95,78,12,18,25,792
SSC13414,18,17,19,11,16,14,12,9,0,119
SSC13415,19,3,7,7,5,3,19,16,5,82
SSC13416,27,3,0,3,7,3,4,7,0,47
SSC13417,0,0,5,0,4,0,0,0,0,12
SSC13418,0,0,0,0,0,0,0,0,0,0
SSC13419,3,5,11,6,7,3,4,3,4,46
SSC13420,177,104,173,62,133,90,108,107,30,988
SSC13421,18,0,0,0,0,0,0,0,0,18
SSC13422,26,7,19,0,8,6,5,14,3,85
SSC13423,3,6,0,0,0,0,0,3,0,8
SSC13424,13,3,8,3,11,3,13,3,0,52
SSC13425,17,14,12,7,7,11,7,3,0,77
SSC13426,0,0,0,0,0,0,0,0,0,3
SSC13427,43,26,10,6,8,7,4,4,0,113
SSC13428,25,21,11,6,6,6,5,17,3,110
SSC13429,686,980,528,386,695,417,208,237,64,4193
SSC13430,11,10,9,3,12,3,6,3,0,50
SSC13431,38,4,3,3,11,0,8,18,0,94
SSC13432,3,3,9,3,3,0,0,3,0,24
SSC13433,3,3,0,3,0,0,0,0,0,13
SSC13434,90,118,67,48,103,37,27,27,14,522
SSC13435,1271,1968,347,306,580,331,47,114,94,5059
SSC13436,3,0,4,3,3,0,3,9,0,27
SSC13437,4,0,0,0,0,0,0,0,0,10
SSC13438,14,3,3,0,4,3,7,13,0,49
SSC13439,12,0,0,0,0,0,0,0,0,11
SSC13440,41,43,28,38,38,17,21,15,0,238
SSC13441,16,10,4,7,4,3,3,3,3,60
SSC13442,3,0,4,0,0,0,0,0,0,12
SSC13443,230,372,432,304,512,250,308,260,42,2726
SSC13444,287,686,90,128,174,108,13,52,19,1565
SSC13445,17,3,3,3,4,0,3,5,0,44
SSC13446,12,13,11,7,21,17,14,4,3,103
SSC13447,508,769,237,206,367,238,61,104,29,2507
SSC13448,69,136,128,98,93,53,44,56,9,692
SSC13449,362,477,880,554,577,558,608,662,80,4767
SSC13450,10,8,12,3,3,8,3,7,0,53
SSC13451,7,0,0,0,0,0,0,0,0,10
SSC13452,19,5,15,5,8,6,10,9,0,83
SSC13453,359,706,454,276,521,283,191,234,63,3095
SSC13454,1859,3957,1519,1095,2058,1223,465,742,245,13169
SSC13455,26,14,17,10,15,7,7,11,0,103
SSC13456,0,0,7,3,3,0,0,0,3,17
SSC13457,51,46,53,37,41,25,34,37,6,331
SSC13458,19,22,30,14,24,11,9,19,3,146
SSC13459,26,18,14,12,21,5,15,21,3,129
SSC13460,3,10,10,0,4,3,0,0,0,29
SSC13461,44,70,138,111,94,68,128,149,16,812
SSC13462,49,106,60,42,51,34,22,50,5,420
SSC13463,185,262,270,216,214,212,91,179,33,1663
SSC13464,10,0,3,3,3,0,0,0,0,23
SSC13465,26,4,4,0,3,0,0,8,0,47
SSC13466,3,0,0,0,0,0,0,0,0,4
SSC13467,61,55,103,68,37,43,50,52,15,489
SSC13468,0,0,0,0,0,0,0,0,0,0
SSC13469,28,34,40,26,27,20,9,18,3,193
SSC13470,135,145,269,259,199,200,190,295,32,1730
SSC13471,41,57,42,38,41,16,15,23,0,278
SSC13472,158,231,409,395,238,279,134,298,50,2202
SSC13473,0,0,0,0,0,0,0,0,0,0
SSC13474,0,10,9,6,3,5,10,8,0,49
SSC13475,28,5,4,0,5,3,0,8,3,50
SSC13476,4,0,0,0,0,0,0,0,0,3
SSC13477,0,0,0,0,0,0,0,0,0,7
SSC13478,126,143,54,63,79,63,18,31,17,592
SSC13479,93,155,144,117,140,85,63,129,20,956
SSC13480,4,0,0,0,0,0,0,0,7,12
SSC13481,6,0,0,0,0,0,0,0,0,16
SSC13482,0,0,0,0,0,0,0,0,0,3
SSC13483,18,5,3,0,6,3,0,3,0,44
SSC13484,0,3,3,0,0,0,3,3,0,16
SSC13485,3,0,0,0,0,3,0,3,0,10
SSC13486,12,3,9,3,9,3,19,12,4,70
SSC13487,77,64,49,34,47,29,12,8,6,326
SSC13488,4,0,0,0,0,0,0,3,0,7
SSC13489,727,1044,562,369,857,513,247,308,92,4718
SSC13490,5,6,0,0,3,3,0,4,0,25
SSC13491,162,260,92,105,149,107,30,63,10,980
SSC13492,254,430,304,199,245,215,75,156,23,1895
SSC13493,3,4,3,3,0,0,0,0,0,14
SSC13494,8,7,9,0,9,0,4,0,0,40
SSC13495,42,46,33,19,34,22,6,25,4,233
SSC13496,32,5,0,3,3,4,5,6,0,49
SSC13497,3,0,0,0,0,0,0,0,0,3
SSC13498,202,405,200,212,198,144,58,127,25,1573
SSC13499,22,27,43,24,33,22,39,29,0,243
SSC13500,28,55,18,18,20,3,10,9,0,167
SSC13501,0,4,0,0,0,0,0,0,0,4
SSC13502,294,541,383,236,420,222,193,205,36,2539
SSC13503,281,382,435,209,255,216,331,388,41,2538
SSC13504,4,3,0,0,3,0,0,3,0,11
SSC13505,60,105,36,22,31,21,5,16,0,297
SSC13506,3,0,0,0,3,0,0,0,0,7
SSC13507,6,0,0,0,0,0,7,9,0,24
SSC13508,32,73,55,37,28,23,11,40,9,313
SSC13509,819,1211,229,259,447,273,46,99,65,3457
SSC13510,54,86,107,49,78,42,54,39,7,518
SSC13511,14,25,30,12,17,15,23,14,5,150
SSC13512,3,3,0,3,0,0,0,0,0,11
SSC13513,21,6,3,3,5,0,0,3,0,42
SSC13514,9,8,18,3,7,12,14,0,0,76
SSC13515,39,23,35,17,23,12,14,27,3,184
SSC13516,202,377,325,225,302,194,229,234,56,2148
SSC13517,32,19,19,0,6,4,7,32,3,121
SSC13518,827,1810,1219,822,1388,793,825,918,200,8802
SSC13519,4,3,5,3,0,7,0,6,0,29
SSC13520,4,0,0,0,0,0,0,3,0,9
SSC13521,10,7,12,0,13,0,0,0,0,41
SSC13522,7,0,0,0,0,0,0,3,0,13
SSC13523,45,65,136,134,154,117,229,203,39,1124
SSC13524,38,13,39,14,23,4,31,17,11,195
SSC13525,16,5,14,3,11,3,0,17,8,78
SSC13526,38,4,9,3,4,5,4,9,3,77
SSC13527,5,6,4,5,5,0,3,4,0,26
SSC13528,19,3,3,0,3,3,0,0,0,36
SSC13529,5,0,0,0,0,0,0,0,0,4
SSC13530,0,0,0,0,0,0,0,0,0,7
SSC13531,3,4,0,0,5,0,3,7,0,28
SSC13532,365,583,400,304,358,296,181,199,43,2724
SSC13533,161,303,280,215,204,143,139,153,23,1620
SSC13534,4,10,6,12,3,5,0,0,0,52
SSC13535,55,123,106,65,90,64,22,30,8,560
SSC13536,4,3,0,0,0,0,0,7,0,19
SSC13537,12,10,15,13,5,5,5,8,0,78
SSC13538,3,0,3,0,0,0,3,3,0,17
SSC13539,59,79,83,73,48,57,26,81,8,509
SSC13540,118,208,224,148,141,77,51,103,16,1088
SSC13541,11,0,4,3,3,0,4,0,0,22
SSC13542,99,262,269,209,193,189,159,228,24,1628
SSC13543,3,0,0,0,0,0,0,3,0,4
SSC13544,262,255,359,166,340,180,181,178,45,1968
SSC13545,11,6,0,0,0,0,0,3,0,27
SSC13546,13,20,29,12,10,11,5,14,0,116
SSC13547,135,217,180,102,185,87,88,84,25,1104
SSC13548,0,3,5,0,0,0,3,0,0,9
SSC13549,182,303,381,207,216,180,383,267,44,2151
SSC13550,152,229,379,250,245,204,419,206,27,2114
SSC13551,24,12,0,259,6,0,0,0,8,314
SSC13552,0,0,0,0,0,0,0,0,0,0
SSC13553,0,0,0,0,0,0,0,0,0,0
SSC13554,72,129,69,64,71,67,14,52,4,533
SSC13555,3,3,6,7,3,0,3,6,0,30
SSC13556,8,7,8,3,4,9,0,0,0,40
SSC13557,10,16,15,7,4,3,0,3,0,50
SSC13558,3,3,0,3,0,5,0,0,0,12
SSC13559,287,520,688,441,609,385,556,554,114,4147
SSC13560,3,0,0,0,0,0,0,0,0,3
SSC13561,3,3,0,0,3,3,4,3,0,22
SSC13562,22,25,16,7,12,5,7,15,0,111
SSC13563,36,60,90,47,39,40,21,55,5,412
SSC13564,19,22,41,17,26,20,31,42,9,222
SSC13565,0,3,0,0,0,0,0,3,0,8
SSC13566,0,0,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0,0,0
SSC13568,8,11,7,0,3,0,3,3,0,38
SSC13569,7,0,8,0,3,4,3,5,0,35
SSC13570,76,91,107,77,64,57,28,51,17,569
SSC13571,108,91,83,37,81,38,29,38,17,510
SSC13572,38,20,14,12,10,8,12,27,0,143
SSC13573,76,130,110,83,73,65,41,76,18,666
SSC13574,15,9,14,9,16,9,9,14,4,98
SSC13575,14,23,5,21,9,8,8,13,3,106
SSC13576,4,9,5,0,0,0,0,0,0,18
SSC13577,42,126,110,76,72,54,38,92,12,630
SSC13578,66,83,78,49,77,35,50,39,12,496
SSC13579,480,807,156,231,313,188,33,61,43,2318
SSC13580,22,30,29,17,18,6,0,7,3,135
SSC13581,33,97,61,41,35,42,4,38,3,356
SSC13582,127,207,241,300,220,237,146,283,47,1799
SSC13583,100,225,291,157,196,132,147,205,63,1517
SSC13584,41,31,66,28,27,31,35,89,11,355
SSC13585,36,27,16,14,28,20,20,20,0,174
SSC13586,17,11,24,13,18,11,19,32,0,148
SSC13587,251,534,274,268,361,245,143,198,55,2330
SSC13588,55,98,67,92,72,71,59,95,16,625
SSC13589,52,82,116,112,63,80,66,165,18,748
SSC13590,11,19,24,19,13,10,22,11,0,119
SSC13591,11,18,41,10,16,9,23,22,0,151
SSC13592,40,49,51,25,48,21,16,14,0,267
SSC13593,56,44,66,50,37,46,36,73,14,407
SSC13594,86,124,177,114,79,76,58,58,13,790
SSC13595,21,26,41,31,21,26,17,41,0,223
SSC13596,541,862,840,583,994,557,518,509,108,5518
SSC13597,173,262,431,285,263,286,176,543,38,2452
SSC13598,315,544,97,117,176,121,27,47,9,1464
SSC13599,271,546,377,265,443,261,226,221,81,2695
SSC13600,156,196,205,196,171,158,74,197,29,1375
SSC13601,237,298,488,306,403,239,292,346,51,2667
SSC13602,14,16,12,4,9,4,10,7,3,70
SSC13603,0,3,0,3,3,0,0,0,0,11
SSC13604,22,14,12,14,12,4,12,12,3,102
SSC13605,173,343,215,176,223,169,105,94,26,1523
SSC13606,15,4,5,0,4,3,3,0,0,42
SSC13607,11,9,18,12,3,13,15,22,3,100
SSC13608,16,5,0,0,0,0,0,3,0,33
SSC13609,0,0,4,0,0,7,0,4,0,20
SSC13610,31,49,13,11,20,8,6,0,3,143
SSC13611,13,8,5,11,16,10,8,3,3,71
SSC13612,265,449,352,263,415,217,214,186,45,2405
SSC13613,23,17,17,3,11,12,14,10,0,95
SSC13614,28,34,26,20,33,13,22,19,3,199
SSC13615,34,33,36,20,30,20,29,18,3,231
SSC13616,0,0,0,0,0,0,0,0,0,0
SSC13617,0,0,0,0,0,0,0,4,0,6
SSC13618,27,3,0,0,4,0,0,3,3,39
SSC13619,42,4,5,7,10,0,24,32,3,131
SSC13620,14,11,12,3,6,6,0,6,3,60
SSC13621,8,11,4,5,3,3,10,9,5,51
SSC13622,52,89,117,93,102,72,96,128,8,752
SSC13623,225,426,278,230,283,217,80,181,32,1949
SSC13624,11,3,3,0,0,0,0,0,0,24
SSC13625,35,34,19,17,28,3,7,12,0,162
SSC13626,36,41,27,9,25,11,6,14,0,168
SSC13627,0,5,4,0,4,0,3,0,3,16
SSC13628,130,227,140,91,152,113,28,60,11,948
SSC13629,474,1260,501,427,556,263,135,247,51,3923
SSC13630,16,15,5,3,5,0,3,9,0,60
SSC13631,226,356,455,337,425,290,330,285,51,2745
SSC13632,905,1285,1573,1009,1942,1032,1310,1012,186,10245
SSC13633,0,3,0,0,0,0,0,0,0,3
SSC13634,17,12,12,7,11,15,13,7,0,103
SSC13635,0,0,0,0,0,0,0,0,0,0
SSC13636,118,136,171,151,136,104,68,117,13,1019
SSC13637,269,383,466,377,505,337,399,368,58,3145
SSC13638,82,76,71,47,73,57,8,36,6,466
SSC13639,1821,2925,424,554,1100,781,101,224,136,8072
SSC13640,353,536,82,110,186,160,12,38,17,1487
SSC13641,209,407,328,198,352,233,253,335,67,2382
SSC13642,694,1739,193,185,392,237,36,67,59,3597
SSC13643,349,560,671,549,734,451,857,711,120,5005
SSC13644,329,727,193,173,295,143,56,83,24,2026
SSC13645,8,3,4,4,4,0,0,6,0,31
SSC13646,30,3,3,3,10,5,4,23,3,81
SSC13647,15,15,46,30,23,25,34,37,4,219
SSC13648,9,11,12,5,6,11,11,7,0,74
SSC13649,725,1297,474,365,784,446,235,238,59,4617
SSC13650,764,1966,339,396,593,291,68,166,77,4655
SSC13651,3,0,5,6,0,5,0,0,0,17
SSC13652,5,3,0,0,3,0,0,0,0,17
SSC13653,105,265,107,85,82,53,11,34,8,754
SSC13654,37,56,44,32,35,19,11,17,0,252
SSC13655,3,0,3,0,0,0,0,0,0,8
SSC13656,0,0,0,0,0,0,0,0,0,3
SSC13657,8,3,0,0,3,6,0,5,0,25
SSC13658,4,0,0,0,0,0,0,0,0,9
SSC13659,13,6,4,8,7,11,3,3,0,52
SSC13660,35,19,18,11,7,4,15,19,4,131
SSC13661,10,3,0,3,9,0,3,3,0,40
SSC13662,158,329,289,204,240,100,120,175,28,1627
SSC13663,0,0,0,3,0,4,3,0,0,13
SSC13664,37,60,43,29,19,25,18,28,4,270
SSC13665,23,9,5,8,3,6,4,5,0,65
SSC13666,3,3,0,0,0,0,0,3,0,9
SSC13667,6,13,11,9,0,0,0,8,0,51
SSC13668,15,11,9,14,3,7,4,7,0,72
SSC13669,9,6,6,0,3,0,4,0,0,32
SSC13670,5,0,0,0,0,0,0,3,0,4
SSC13671,0,0,0,0,0,0,0,0,0,0
SSC13672,11,6,4,4,3,3,5,10,3,53
SSC13673,3,3,9,4,3,5,0,7,0,33
SSC13674,33,8,16,13,6,4,6,22,0,117
SSC13675,1480,4390,1283,1121,1703,1269,365,1063,341,13024
SSC13676,226,528,189,145,287,147,94,101,31,1749
SSC13677,58,50,59,44,46,28,28,45,8,367
SSC13678,0,6,3,0,0,0,3,0,0,17
SSC13679,21,5,20,7,7,9,18,17,3,100
SSC13680,13,9,7,19,6,0,10,20,0,91
SSC13681,27,30,17,35,17,19,16,52,3,214
SSC13682,28,3,19,3,15,4,16,12,3,92
SSC13683,10,4,0,3,4,0,3,3,0,31
SSC13684,281,499,237,243,154,193,56,154,25,1849
SSC13685,7,3,7,0,3,3,0,0,3,33
