SSC_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
SSC10023,0,3,0,29,3,40,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,30,3,47,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,43,43,11,0,7,101,46,173
SSC10024,0,3,0,32,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,3,0,68,12,81
SSC10025,58,586,435,4652,101,5837,0,0,3,44,0,46,64,3,9,24,5,99,37,18,6,15,4,82,115,35,26,106,4,287,1006,545,466,3578,49,5641,69,3,16,0,0,85,18,10,6,28,0,71,216,77,60,373,16,744,28,17,3,32,3,94,26,9,3,10,3,50,27,4,0,0,0,39,168,99,59,994,8,1333,147,68,30,246,5,500,4,0,0,0,0,4,11,7,3,13,0,31,100,13,7,50,3,184,88,32,12,58,0,198,20,11,3,0,0,29,46,15,7,3,0,82,48,14,3,28,0,89,7,0,0,12,0,21,251,124,99,849,16,1340,18,6,3,5,0,32,14,6,0,0,0,18,112,24,20,44,3,204,3,0,0,0,0,5,5,3,0,3,0,15,20,0,0,0,0,18,80,13,21,48,0,168,361,97,54,128,13,653,16,0,3,78,459,564,2592,1054,798,8213,663,13316
SSC10026,40,284,213,2376,46,2961,0,3,3,47,0,56,17,0,5,10,0,25,13,3,4,12,0,36,81,20,18,31,5,150,558,257,225,1853,46,2941,31,0,12,0,0,45,10,0,0,14,0,24,89,41,18,191,8,345,21,7,3,10,0,52,24,0,0,9,0,31,13,0,0,0,0,10,66,33,41,563,3,710,52,26,8,71,0,160,3,0,0,0,0,3,4,0,0,4,0,9,33,13,0,15,0,60,54,7,7,39,0,103,23,9,4,0,0,37,14,7,11,0,0,28,28,4,3,4,0,38,10,4,0,7,0,19,134,56,57,410,7,667,10,3,0,0,0,14,7,0,0,0,0,7,55,10,0,16,0,82,4,0,0,0,0,4,5,0,0,0,0,11,16,0,3,4,0,18,36,11,8,19,0,77,210,44,28,63,0,359,8,10,6,37,367,419,1383,517,391,4151,479,6918
SSC10027,15,147,79,1361,24,1623,0,3,0,7,0,6,42,0,3,4,0,49,12,3,0,13,0,26,32,8,15,23,0,76,198,148,86,1397,30,1858,14,0,0,0,0,14,7,0,3,14,0,27,37,19,16,276,7,354,24,10,0,20,0,53,10,0,0,10,0,20,55,0,0,0,0,55,46,52,40,697,4,838,34,18,5,42,0,97,3,0,0,0,0,3,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,5,0,11,0,3,0,0,0,4,3,5,6,3,0,23,16,0,0,8,0,32,3,0,0,4,0,11,50,41,27,526,9,645,6,0,0,4,0,12,3,0,0,0,0,8,5,0,0,8,0,15,8,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,11,9,4,0,17,0,34,160,33,21,57,0,274,15,7,0,31,407,460,692,295,184,3162,472,4804
SSC10028,3,24,14,307,4,353,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,5,25,16,12,251,6,310,0,0,0,0,0,0,0,0,0,3,0,3,3,5,3,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,80,0,90,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,61,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,4,3,0,3,0,12,0,0,3,16,564,578,49,37,21,547,571,1230
SSC10029,0,0,4,72,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,66,0,82,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,19,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,11,12,14,7,5,132,14,168
SSC10030,54,348,240,1389,24,2050,0,4,0,34,0,42,591,19,37,33,3,679,34,13,0,15,0,60,43,25,13,33,4,121,771,305,218,1323,24,2639,83,0,18,0,0,111,94,15,4,26,3,139,114,26,25,148,3,323,81,30,7,47,0,166,15,15,7,7,0,46,112,8,4,4,3,135,328,125,60,736,13,1257,166,43,20,115,0,347,50,0,0,0,0,55,32,9,11,15,0,73,24,0,3,3,0,33,18,3,4,21,0,51,34,8,0,0,0,42,94,17,4,3,0,118,50,16,7,17,0,79,50,0,5,12,4,70,230,85,61,427,6,805,35,3,3,4,0,45,23,0,0,0,0,31,81,6,3,9,0,100,27,3,6,0,0,33,20,0,0,0,0,20,106,0,3,0,0,108,29,13,0,25,0,63,840,109,81,94,10,1138,16,0,0,28,641,688,3386,692,490,2982,725,8262
SSC10031,29,133,76,668,5,916,0,0,0,4,0,4,99,4,5,3,5,114,38,3,4,4,0,54,17,0,3,3,0,25,116,99,44,515,10,788,21,0,3,0,0,20,14,0,3,6,0,19,27,0,3,33,0,58,188,28,27,107,4,350,9,0,0,4,0,12,60,0,0,0,0,64,36,17,10,204,3,262,86,27,17,71,0,201,6,0,0,0,0,7,115,28,13,42,0,206,87,19,5,3,0,114,23,11,3,12,0,45,11,0,4,0,0,13,10,5,3,0,0,21,23,3,3,7,0,32,5,4,3,8,0,15,29,18,14,135,3,197,3,3,0,3,0,12,5,3,0,0,0,8,17,0,0,0,0,18,11,0,0,0,0,10,7,0,0,0,0,8,28,0,4,0,0,27,3,0,0,6,0,19,225,41,29,31,6,331,12,0,0,9,59,81,1197,285,180,1353,85,3109
SSC10032,0,0,0,63,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,85,18,109
SSC10033,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,6
SSC10034,0,0,7,41,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,18,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,9,0,0,0,0,6,6,11,9,8,57,9,95
SSC10035,0,3,0,30,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,25,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,8,6,4,0,60,10,76
SSC10036,72,410,304,1613,30,2429,0,0,0,10,0,10,215,5,12,15,0,250,27,3,3,11,0,47,52,13,9,28,3,101,908,343,252,1390,30,2924,55,5,3,4,0,67,24,14,5,22,0,62,114,24,16,121,9,286,45,11,5,25,0,90,10,3,7,3,0,22,80,4,5,3,0,86,228,96,74,570,5,983,182,27,16,107,15,347,20,0,0,0,0,16,4,3,0,6,0,15,4,0,0,0,0,4,10,5,0,6,0,24,13,3,3,0,0,26,62,15,6,3,0,88,19,3,5,6,0,37,10,3,0,0,0,13,205,91,71,415,0,782,6,4,0,4,0,15,46,13,0,5,0,65,24,0,3,7,0,33,11,8,0,0,0,13,4,0,0,0,0,3,10,0,0,0,0,13,64,8,3,21,0,92,396,62,70,81,6,617,17,4,3,26,226,273,2357,679,502,3149,328,7009
SSC10037,0,0,3,33,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,19,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,7,7,3,4,54,3,73
SSC10038,96,87,82,306,10,584,0,0,0,3,0,3,1902,11,33,11,7,1954,49,7,3,10,0,63,7,0,0,3,0,13,149,37,41,298,3,529,161,0,11,0,3,168,11,3,3,5,0,22,23,6,5,30,0,65,121,15,14,39,0,193,18,7,0,0,0,18,197,3,0,0,0,199,29,19,13,149,0,211,83,18,11,21,0,138,24,0,0,0,0,31,138,29,6,17,3,191,141,14,3,11,0,173,10,3,0,9,0,22,28,3,0,0,0,33,10,3,3,4,0,18,28,0,0,3,0,33,59,0,3,0,0,63,28,17,14,95,0,155,46,0,0,0,0,46,3,0,4,0,0,6,74,0,4,3,0,84,3,0,0,0,0,4,13,3,3,0,0,20,40,0,0,0,0,42,3,3,0,3,0,10,1197,35,34,25,12,1305,27,0,0,7,209,241,4370,201,179,706,245,5706
SSC10039,0,0,0,18,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,0,0,35,7,61
SSC10040,0,3,6,48,0,57,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,32,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,9,9,14,3,7,92,12,131
SSC10041,0,3,3,72,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,43,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,15,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,10,20,16,13,4,125,13,166
SSC10042,0,0,3,27,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,24,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,49,3,64
SSC10043,0,0,0,19,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,47,0,55
SSC10044,0,0,9,47,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,34,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,3,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,3,0,0,0,0,16,16,22,15,5,86,16,135
SSC10045,0,14,10,140,0,167,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,14,32,5,11,143,3,194,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,6,0,63,0,79,4,3,3,10,0,20,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,46,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,10,0,22,3,0,0,3,26,35,59,21,19,308,30,442
SSC10046,18,210,157,1950,24,2359,0,0,0,8,0,15,22,0,0,12,0,41,4,0,0,0,0,8,47,13,8,16,0,85,371,212,131,2032,42,2784,3,0,4,5,0,13,9,0,0,14,0,25,48,16,10,182,3,260,8,7,3,8,0,21,6,0,0,4,0,15,6,0,0,9,0,18,80,43,33,717,13,894,41,13,0,91,3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,11,0,19,3,0,5,0,0,13,23,11,13,10,0,52,14,3,0,3,0,22,3,0,0,6,0,12,62,53,54,523,8,697,4,0,0,0,0,4,19,0,0,3,0,23,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,22,0,44,84,44,29,51,0,209,4,0,5,48,249,312,714,363,278,4070,316,5739
SSC10047,0,0,0,46,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,17,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,7,4,72,10,91
SSC10048,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,40,5,46
SSC10049,105,283,194,1739,62,2382,0,3,3,56,4,61,115,0,10,10,8,148,20,3,3,3,0,32,19,11,3,18,0,48,377,220,152,1458,54,2265,214,3,19,0,4,243,27,3,0,15,0,45,79,26,8,103,0,216,42,10,12,25,0,84,26,5,0,6,0,46,165,9,3,3,3,183,80,33,13,415,18,559,88,20,13,72,4,201,9,0,0,0,0,9,91,19,15,19,0,148,26,6,0,5,0,40,21,12,4,23,0,60,64,9,11,9,7,100,43,15,6,11,0,71,63,11,4,14,0,92,29,0,4,0,0,32,84,42,39,274,6,446,30,0,3,3,0,36,37,5,10,0,0,52,95,4,3,4,0,109,8,0,0,0,0,13,11,0,3,0,0,15,29,0,0,0,0,33,9,0,3,14,0,31,1125,104,72,86,37,1424,60,18,12,52,449,587,2678,526,382,3188,601,7374
SSC10050,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,18,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,20,0,31
