SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC10150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,3,4,0,4,0,35
SSC10151,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,10,6,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,3,3,0,10,0,41
SSC10152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,19
SSC10153,6,4,10,28,8,44,3,22,3,131,13,48,35,57,37,50,6,17,7,259,157,293,109,75,85,57,20,21,16,840,325,470,90,63,129,75,13,20,15,1199,259,334,61,59,133,59,20,27,15,962,112,173,33,39,91,52,19,17,12,542,26,62,12,9,44,23,3,9,0,184,6,4,3,0,6,3,0,0,0,24,0,0,0,0,3,0,0,0,0,4,908,1390,349,337,538,364,81,132,70,4152
SSC10154,0,6,3,28,3,27,0,9,0,72,3,22,7,16,15,16,4,6,0,91,6,60,5,14,10,3,0,3,0,107,125,140,11,10,43,19,0,4,8,365,167,200,17,17,61,36,0,3,4,496,70,112,3,11,41,24,0,10,3,283,18,35,5,3,11,9,0,4,3,87,4,3,0,0,7,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,394,582,55,109,189,131,11,36,26,1532
SSC10155,0,0,12,20,8,54,3,38,0,140,12,30,30,48,27,38,9,25,6,213,51,150,69,44,61,33,25,15,3,446,73,166,82,66,81,21,27,37,13,568,93,130,78,59,112,37,28,21,16,573,74,112,66,22,62,34,25,21,3,419,18,28,14,4,13,11,3,8,3,103,5,3,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,3,4,322,634,345,260,352,224,118,172,48,2474
SSC10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11
SSC10157,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,3,0,0,0,3,0,0,0,0,4,3,0,0,3,0,0,0,3,0,12,3,0,0,3,0,0,5,0,0,15,4,3,0,3,0,0,0,4,0,17,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,3,11,4,0,3,8,0,57
SSC10158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6
SSC10159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,0,0,0,0,0,5,0,22,0,3,0,0,0,0,0,0,0,11,6,3,0,0,0,0,0,6,0,15,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,7,4,4,3,3,0,6,0,59
SSC10160,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,3,3,3,0,3,0,0,0,0,15,3,3,3,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,3,4,3,3,3,0,39
SSC10161,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,9,6,0,0,0,0,0,3,0,0,10,9,3,3,0,4,3,0,0,0,21,4,3,0,0,6,0,0,0,0,17,4,3,4,0,0,0,3,3,0,21,3,0,0,0,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,10,11,7,11,9,5,5,0,92
SSC10162,3,0,14,23,0,54,3,39,0,135,14,16,61,29,22,51,16,40,0,247,47,82,118,75,47,62,22,81,3,533,59,98,78,79,63,36,22,66,6,516,66,97,92,98,74,65,40,98,7,644,62,112,70,83,70,54,43,88,9,593,19,28,14,10,19,24,15,22,3,156,3,6,0,0,0,0,0,4,3,19,0,0,0,0,0,3,0,0,5,9,279,439,448,402,312,352,153,423,47,2854
SSC10163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10164,0,6,7,34,3,26,0,8,0,94,20,78,33,63,40,58,0,14,5,313,250,568,106,93,130,89,12,29,16,1286,452,685,65,61,176,75,6,15,25,1553,372,513,49,52,138,66,16,16,22,1248,190,377,39,39,115,39,12,13,4,824,44,161,14,8,30,14,3,12,3,290,5,12,0,0,7,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,1335,2410,302,352,637,374,52,106,70,5634
SSC10165,0,3,0,11,0,10,0,3,0,22,3,17,4,14,13,13,3,3,0,58,44,92,8,19,21,13,0,3,0,200,75,91,12,13,24,10,4,0,0,233,66,123,12,7,20,13,4,9,9,252,33,61,8,4,10,7,0,3,4,136,22,49,0,0,3,3,3,0,0,84,5,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,243,442,36,66,100,66,14,19,19,994
SSC10166,0,0,0,4,0,7,0,6,0,20,0,0,5,14,3,8,3,3,0,32,5,12,15,6,9,3,3,6,0,55,9,14,18,8,13,8,8,4,3,79,8,15,19,8,12,11,9,4,0,92,10,16,7,3,16,4,4,5,0,70,4,3,0,0,0,3,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,62,69,40,52,38,30,40,3,359
SSC10167,0,0,7,4,0,4,0,4,0,14,0,3,4,4,0,0,0,0,0,15,3,0,12,3,0,3,0,0,0,27,3,3,9,3,7,4,3,13,0,34,8,17,9,7,9,6,9,3,0,75,19,12,11,3,6,3,3,5,0,56,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,51,25,26,18,13,22,6,230
SSC10168,0,0,4,13,0,0,3,6,0,24,6,7,4,8,4,3,3,11,0,39,11,8,13,12,12,3,11,11,0,82,24,13,11,13,11,5,8,27,0,104,18,8,16,17,18,3,14,26,3,135,23,19,16,7,10,5,20,28,7,137,8,4,4,0,7,0,3,4,3,30,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,85,56,70,74,58,26,75,116,15,565
SSC10169,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,15
SSC10170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,4,0,15,3,4,0,0,0,0,0,0,0,11,6,0,0,0,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,9,3,7,0,5,12,0,60
SSC10172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC10173,0,0,3,3,0,9,0,4,0,30,4,3,9,0,0,8,0,0,0,18,3,12,5,4,3,0,3,3,0,44,6,20,6,10,9,0,3,3,0,58,12,21,8,5,15,10,3,5,0,78,17,22,14,8,14,10,3,3,0,88,10,7,6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,49,82,46,34,38,42,18,19,7,331
SSC10174,0,0,3,15,0,17,4,11,0,58,0,4,6,14,3,8,3,7,3,36,25,29,19,13,10,12,4,10,0,125,49,87,34,23,32,14,12,11,7,272,54,89,32,17,24,24,11,12,4,275,26,51,17,12,26,9,7,16,3,174,10,15,0,0,0,7,0,5,0,34,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,171,276,114,98,98,91,34,82,16,976
SSC10175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,24
SSC10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,5,3,0,0,3,0,0,0,0,15,6,0,0,0,0,0,0,0,3,17,3,4,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,10,9,5,8,4,3,3,4,60
SSC10177,0,7,18,35,13,59,3,30,0,169,21,41,60,50,36,43,8,22,3,283,68,169,72,49,93,46,17,12,9,535,117,140,63,31,101,35,17,20,12,547,122,147,78,52,129,61,22,14,14,637,110,160,63,36,132,47,34,28,6,618,27,38,9,12,38,14,13,7,0,152,3,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,462,713,372,260,537,310,115,141,45,2957
SSC10178,0,0,10,15,0,27,0,15,0,73,4,17,21,29,22,38,6,22,0,159,42,104,45,52,54,27,13,34,10,381,64,107,52,25,66,31,28,37,6,413,36,57,37,32,56,18,31,36,11,325,26,28,22,18,36,11,28,18,3,192,7,3,9,3,9,3,12,13,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,326,196,184,241,151,121,176,26,1608
SSC10179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15
SSC10180,8,15,41,69,25,146,21,44,15,394,62,185,158,227,179,252,51,155,43,1306,278,866,409,446,400,327,266,318,106,3405,230,446,382,351,372,202,279,278,56,2602,175,280,306,231,245,148,315,349,57,2112,101,154,193,129,159,111,255,284,26,1406,23,28,39,27,32,15,20,51,10,243,3,4,0,0,4,3,3,4,7,25,0,0,0,0,0,0,0,0,0,0,876,1976,1526,1479,1411,1200,1210,1482,327,11490
SSC10181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
