SSC_CODE_2016,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC10030,..,109,277,71,28,11,6,3,0,511,..,15,114,145,102,58,63,28,13,534,9,14,43,12,4,4,0,3,3,93,434,368,1283,754,406,240,151,60,21,3712,..,10,500,654,316,188,91,40,8,1815,..,109,919,366,221,123,31,5,0,1764,..,0,12,34,40,36,12,10,0,150,798,..,..,..,..,..,..,..,..,798,..,137,..,..,..,..,..,..,..,137,..,45,46,21,15,3,0,0,0,123,..,44,62,19,8,7,7,7,3,155,..,55,103,21,10,3,4,3,0,198,..,247,585,160,82,38,17,3,0,1133,..,37,242,279,230,130,89,38,14,1047,13,27,73,33,20,8,3,4,0,180,809,701,2540,1579,946,535,255,108,32,7505
SSC10031,..,0,0,0,0,4,0,0,0,3,..,0,0,3,3,9,8,8,3,36,3,9,0,0,4,6,0,0,0,24,261,256,165,173,241,305,98,29,18,1545,..,5,103,277,370,514,192,45,15,1524,..,3,13,20,13,14,3,0,0,70,..,0,3,4,32,23,3,0,3,79,504,..,..,..,..,..,..,..,..,504,..,275,..,..,..,..,..,..,..,275,..,191,182,13,9,4,0,0,0,399,..,17,4,3,5,7,4,7,9,55,..,4,5,3,0,0,0,0,0,17,..,0,4,0,3,3,3,0,0,14,..,3,0,3,3,18,11,7,5,55,9,11,5,0,3,8,7,0,0,39,513,502,328,336,445,595,224,70,27,3031
SSC10032,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,3,6,5,4,5,3,0,0,43,..,0,3,10,9,10,5,0,0,39,..,0,0,0,0,3,0,0,0,6,..,0,0,0,0,0,0,0,0,4,23,..,..,..,..,..,..,..,..,23,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,3,23,8,14,11,14,16,3,3,0,87
SSC10033,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,10
SSC10034,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,3,3,3,9,3,5,3,0,43,..,0,3,7,5,5,8,0,0,35,..,0,0,3,4,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,4,..,..,..,..,..,..,..,4,..,4,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,15,11,5,7,10,13,8,3,0,81
SSC10035,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,9,4,5,5,6,0,33,..,0,0,9,9,9,6,4,0,33,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,8,..,..,..,..,..,..,..,8,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,11,12,4,8,7,14,6,4,0,74
SSC10036,..,8,8,0,0,8,12,0,0,40,..,0,7,9,15,21,70,89,45,268,10,3,6,3,3,3,7,3,3,46,738,333,266,535,479,354,316,213,99,3329,..,0,178,796,733,515,373,210,56,2850,..,16,61,87,85,38,27,6,0,318,..,3,3,30,63,34,25,19,15,190,1507,..,..,..,..,..,..,..,..,1507,..,413,..,..,..,..,..,..,..,413,..,206,143,40,31,15,3,0,0,439,..,19,14,10,3,9,16,26,14,130,..,30,35,25,13,13,5,3,0,115,..,17,17,3,5,22,15,0,4,81,..,4,18,21,37,44,117,132,62,429,20,11,16,7,13,6,9,6,3,92,1526,716,489,1008,975,697,586,398,155,6564
SSC10037,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,8,4,5,3,0,0,31,..,0,0,3,4,8,11,0,0,24,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,8,10,..,..,..,..,..,..,..,..,10,..,4,..,..,..,..,..,..,..,4,..,3,3,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,4,5,6,14,6,12,0,3,67
SSC10038,..,27,56,16,7,12,10,0,0,124,..,8,27,24,39,45,43,36,21,242,3,3,10,3,3,6,0,3,3,32,384,348,640,375,328,320,196,108,35,2739,..,67,653,439,371,405,204,100,12,2255,..,19,102,49,36,25,7,3,0,238,..,0,22,65,81,46,20,11,5,244,808,..,..,..,..,..,..,..,..,808,..,277,..,..,..,..,..,..,..,277,..,135,132,37,16,7,3,0,0,336,..,90,67,12,16,34,29,25,11,282,..,76,108,21,12,8,0,0,0,217,..,82,146,29,13,29,15,0,0,317,..,16,53,56,80,79,78,47,26,434,8,6,11,14,7,10,6,3,3,70,816,759,1295,722,632,640,365,188,63,5477
SSC10039,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,4,0,4,3,0,3,0,0,23,..,0,3,3,7,0,4,0,3,19,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,14,6,3,8,7,3,5,0,3,52
SSC10040,..,0,0,0,0,4,3,0,0,3,..,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,9,0,9,9,9,10,3,0,64,..,0,0,10,8,5,14,6,0,40,..,0,3,0,3,3,0,0,0,6,..,0,0,0,0,3,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,7,..,..,..,..,..,..,..,7,..,4,0,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,3,0,0,7,..,0,0,0,3,6,3,0,0,16,0,0,0,0,0,3,0,0,0,3,17,16,4,14,20,23,24,4,0,118
SSC10041,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,14,3,12,5,9,12,10,9,0,64,..,0,7,7,9,12,12,0,0,53,..,0,3,3,0,0,0,3,0,7,..,0,3,0,5,0,0,0,0,9,37,..,..,..,..,..,..,..,..,37,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,3,0,3,..,0,0,0,10,7,3,4,0,31,0,0,0,0,0,0,0,0,0,3,37,4,21,13,19,25,20,11,0,150
SSC10042,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,9,6,3,0,0,26,..,0,5,6,5,7,7,3,0,31,..,0,0,0,7,0,3,0,0,8,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,5,5,12,9,13,5,0,65
SSC10043,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,7,5,0,3,0,0,23,..,0,6,4,7,4,3,0,0,24,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,3,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,6,5,7,7,5,0,0,54
SSC10044,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,3,5,12,7,6,3,0,66,..,0,0,6,18,15,10,6,0,55,..,0,0,8,4,4,0,0,0,12,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,10,..,..,..,..,..,..,..,10,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,25,11,3,12,30,16,13,11,0,126
SSC10045,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,3,3,0,10,0,4,0,0,0,0,0,0,0,4,41,33,13,13,36,48,25,11,0,213,..,0,8,23,51,66,42,11,0,202,..,0,3,3,4,0,10,0,0,23,..,0,0,0,3,3,0,0,0,11,71,..,..,..,..,..,..,..,..,71,..,33,..,..,..,..,..,..,..,33,..,12,9,0,0,0,0,0,0,27,..,0,0,0,0,0,3,3,0,5,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,3,0,5,5,4,3,0,22,0,3,0,0,4,0,0,0,0,6,71,58,27,31,69,78,59,14,0,410
SSC10046,..,3,4,3,10,14,12,3,9,61,..,3,0,24,28,93,108,126,106,484,15,12,6,3,11,6,15,13,8,92,439,242,190,316,370,418,391,309,163,2835,..,10,149,315,367,434,465,285,77,2103,..,37,79,86,68,64,26,9,4,375,..,6,17,69,93,39,17,23,17,272,905,..,..,..,..,..,..,..,..,905,..,231,..,..,..,..,..,..,..,231,..,139,57,35,30,17,4,0,0,279,..,15,10,9,9,10,13,21,16,94,..,10,9,0,3,3,3,0,0,28,..,10,10,4,15,25,16,7,7,98,..,3,17,45,55,150,145,156,136,712,25,20,19,15,21,17,28,13,6,157,929,481,367,581,660,756,720,514,261,5267
SSC10047,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,9,0,4,3,8,6,11,4,0,44,..,0,6,0,11,10,13,7,0,47,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,3,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,3,16,3,10,7,8,16,14,7,0,87
SSC10048,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,4,0,3,0,0,19,..,0,0,5,4,0,3,0,0,23,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,5,9,0,3,0,0,44
SSC10049,..,17,0,3,11,0,3,0,0,37,..,6,13,14,31,45,40,17,13,185,14,17,16,6,4,10,4,0,0,82,760,551,490,437,467,475,253,75,22,3538,..,35,301,394,477,574,321,96,12,2207,..,70,151,111,75,40,19,3,0,462,..,45,123,132,134,102,37,13,3,587,1562,..,..,..,..,..,..,..,..,1562,..,394,..,..,..,..,..,..,..,394,..,392,255,67,21,11,0,0,0,736,..,58,45,26,29,46,29,15,4,253,..,29,17,16,6,6,8,0,0,78,..,36,16,20,28,11,7,0,0,114,..,11,36,47,71,72,70,27,15,356,33,37,41,19,12,13,15,0,0,174,1594,1091,978,829,859,875,500,158,35,6928
SSC10050,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,16,..,0,0,3,3,0,9,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,10,0,0,29
SSC10051,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,9
SSC10052,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,..,0,0,7,7,3,0,0,0,17,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,3,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,8,0,5,7,9,3,0,3,0,34
SSC10053,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,..,0,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,4,0,0,16
SSC10054,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,9,3,0,4,0,31,..,0,0,0,12,4,3,3,0,24,..,3,0,0,3,0,0,0,0,5,..,0,0,0,3,3,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,6,3,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,6,6,3,19,5,3,4,0,68
SSC10055,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,3,7,6,0,0,3,29,..,0,0,7,4,5,5,3,0,23,..,0,3,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,0,0,8,11,0,3,10,12,7,5,3,3,58
SSC10056,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,16,7,3,14,15,14,8,0,0,66,..,3,0,11,13,12,8,3,0,55,..,0,5,8,6,4,3,3,0,21,..,0,0,0,3,0,0,0,0,4,20,..,..,..,..,..,..,..,..,20,..,10,..,..,..,..,..,..,..,10,..,14,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,8,3,0,0,11,0,0,0,0,0,0,0,0,0,0,20,19,11,20,28,24,11,8,3,137
SSC10057,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,3,0,3,3,3,5,0,0,16,..,0,0,3,4,3,0,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,5,0,0,7,0,4,0,0,0,0,0,0,0,3,4,8,0,3,12,8,9,4,0,38
SSC10058,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,4,9,4,0,33,..,0,3,0,5,10,17,6,0,37,..,0,0,0,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,5,3,0,10,0,0,0,0,0,0,0,0,0,0,5,0,6,5,7,12,21,10,3,64
SSC10059,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,3,0,4,13,0,0,0,0,0,0,0,0,0,6,13,3,6,16,16,29,11,3,3,99,..,0,3,9,10,37,15,9,4,85,..,0,0,0,0,3,0,0,0,12,..,0,0,3,0,3,0,0,0,6,28,..,..,..,..,..,..,..,..,28,..,4,..,..,..,..,..,..,..,4,..,3,8,3,0,0,0,0,0,16,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,3,0,0,0,0,3,..,0,0,3,7,6,3,0,4,29,0,4,0,0,0,0,0,0,0,7,26,12,16,23,22,59,23,4,5,194
SSC10060,..,6,3,3,3,3,3,3,0,28,..,4,3,6,23,44,62,49,20,208,3,13,5,3,7,10,10,8,0,67,278,222,147,195,253,248,243,139,29,1751,..,5,111,184,272,274,286,138,18,1289,..,37,63,63,60,31,19,4,3,284,..,7,9,47,58,24,12,13,8,174,558,..,..,..,..,..,..,..,..,558,..,172,..,..,..,..,..,..,..,172,..,157,50,18,17,15,0,0,0,259,..,18,10,0,3,10,11,5,3,63,..,20,8,0,8,3,6,0,0,46,..,8,7,7,12,11,14,9,0,71,..,7,9,20,45,86,92,63,27,356,11,21,4,12,18,14,18,14,0,116,574,456,286,360,494,464,456,248,54,3389
SSC10061,..,141,155,47,12,15,17,3,0,391,..,22,92,126,113,127,110,50,23,657,9,14,21,15,15,6,6,6,4,92,715,462,792,825,644,465,305,105,44,4360,..,0,380,843,606,372,268,87,13,2569,..,77,400,311,215,148,43,8,0,1203,..,0,12,45,96,61,19,15,4,262,1455,..,..,..,..,..,..,..,..,1455,..,299,..,..,..,..,..,..,..,299,..,108,93,32,21,9,0,0,0,264,..,38,32,9,11,16,15,8,3,138,..,52,58,11,10,8,4,0,0,143,..,222,301,84,24,40,28,8,3,712,..,41,170,209,211,186,168,68,29,1087,8,27,50,30,23,15,10,7,5,173,1460,876,1486,1574,1216,852,555,207,65,8304
SSC10062,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,6,0,3,4,0,0,0,4,0,0,14,104,111,50,73,114,84,65,33,4,641,..,4,47,108,173,146,117,49,3,648,..,0,7,6,9,6,3,0,0,35,..,0,0,4,13,4,3,4,7,36,233,..,..,..,..,..,..,..,..,233,..,119,..,..,..,..,..,..,..,119,..,85,38,14,14,7,0,0,0,160,..,5,0,0,0,3,3,6,3,27,..,4,3,4,0,3,0,0,0,18,..,0,3,0,3,3,0,0,0,6,..,0,0,5,0,6,3,10,0,27,0,4,8,3,0,0,4,0,0,23,233,226,115,142,215,173,135,67,11,1326
SSC10063,..,0,4,4,0,0,0,0,0,12,..,0,4,3,10,4,3,12,3,35,9,13,5,3,4,3,3,0,0,31,295,146,225,169,159,124,56,29,12,1217,..,14,231,247,204,179,100,27,5,1007,..,25,88,41,23,14,5,0,0,199,..,3,13,23,32,12,9,3,0,95,627,..,..,..,..,..,..,..,..,627,..,135,..,..,..,..,..,..,..,135,..,114,41,15,9,4,0,0,0,184,..,0,10,0,10,5,8,6,6,37,..,4,8,0,3,0,3,0,0,17,..,0,7,5,4,3,5,0,0,21,..,5,16,12,17,18,10,11,8,89,9,18,10,8,5,8,3,0,0,63,637,314,421,347,308,241,135,56,18,2476
SSC10064,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,16,..,0,0,5,4,0,3,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,3,5,0,0,27
SSC10065,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,0,0,0,0,16,..,0,0,3,4,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,10,..,..,..,..,..,..,..,..,10,..,4,..,..,..,..,..,..,..,4,..,3,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,5,10,0,3,0,0,38
