SSC_CODE_2016,P_15_19_Num_chld_evr_brn_Nne,P_15_19_Num_chld_evr_brn_1,P_15_19_Num_chld_evr_brn_2,P_15_19_Num_chld_evr_brn_3,P_15_19_Num_chld_evr_brn_4,P_15_19_Num_chld_evr_brn_5,P_15_19_Num_chd_evr_brn_6_mr,P_15_19_Num_chld_evr_brn_ns,P_15_19_yrs_Total,P_20_24_Num_chld_evr_brn_Nne,P_20_24_Num_chld_evr_brn_1,P_20_24_Num_chld_evr_brn_2,P_20_24_Num_chld_evr_brn_3,P_20_24_Num_chld_evr_brn_4,P_20_24_Num_chld_evr_brn_5,P_20_24_Num_chd_evr_brn_6_mr,P_20_24_Num_chld_evr_brn_ns,P_20_24_yrs_Total,P_25_29_Num_chld_evr_brn_Nne,P_25_29_Num_chld_evr_brn_1,P_25_29_Num_chld_evr_brn_2,P_25_29_Num_chld_evr_brn_3,P_25_29_Num_chld_evr_brn_4,P_25_29_Num_chld_evr_brn_5,P_25_29_Num_chd_evr_brn_6_mr,P_25_29_Num_chld_evr_brn_ns,P_25_29_yrs_Total,P_30_34_Num_chld_evr_brn_Nne,P_30_34_Num_chld_evr_brn_1,P_30_34_Num_chld_evr_brn_2,P_30_34_Num_chld_evr_brn_3,P_30_34_Num_chld_evr_brn_4,P_30_34_Num_chld_evr_brn_5,P_30_34_Num_chd_evr_brn_6_mr,P_30_34_Num_chld_evr_brn_ns,P_30_34_yrs_Total,P_35_39_Num_chld_evr_brn_Nne,P_35_39_Num_chld_evr_brn_1,P_35_39_Num_chld_evr_brn_2,P_35_39_Num_chld_evr_brn_3,P_35_39_Num_chld_evr_brn_4,P_35_39_Num_chld_evr_brn_5,P_35_39_Num_chd_evr_brn_6_mr,P_35_39_Num_chld_evr_brn_ns,P_35_39_yrs_Total,P_40_44_Num_chld_evr_brn_Nne,P_40_44_Num_chld_evr_brn_1,P_40_44_Num_chld_evr_brn_2,P_40_44_Num_chld_evr_brn_3,P_40_44_Num_chld_evr_brn_4,P_40_44_Num_chld_evr_brn_5,P_40_44_Num_chd_evr_brn_6_mr,P_40_44_Num_chld_evr_brn_ns,P_40_44_yrs_Total,P_45_49_Num_chld_evr_brn_Nne,P_45_49_Num_chld_evr_brn_1,P_45_49_Num_chld_evr_brn_2,P_45_49_Num_chld_evr_brn_3,P_45_49_Num_chld_evr_brn_4,P_45_49_Num_chld_evr_brn_5,P_45_49_Num_chd_evr_brn_6_mr,P_45_49_Num_chld_evr_brn_ns,P_45_49_yrs_Total,P_50_54_Num_chld_evr_brn_Nne,P_50_54_Num_chld_evr_brn_1,P_50_54_Num_chld_evr_brn_2,P_50_54_Num_chld_evr_brn_3,P_50_54_Num_chld_evr_brn_4,P_50_54_Num_chld_evr_brn_5,P_50_54_Num_chd_evr_brn_6_mr,P_50_54_Num_chld_evr_brn_ns,P_50_54_yrs_Total,P_55_59_Num_chld_evr_brn_Nne,P_55_59_Num_chld_evr_brn_1,P_55_59_Num_chld_evr_brn_2,P_55_59_Num_chld_evr_brn_3,P_55_59_Num_chld_evr_brn_4,P_55_59_Num_chld_evr_brn_5,P_55_59_Num_chd_evr_brn_6_mr,P_55_59_Num_chld_evr_brn_ns,P_55_59_yrs_Total,P_60_64_Num_chld_evr_brn_Nne,P_60_64_Num_chld_evr_brn_1,P_60_64_Num_chld_evr_brn_2,P_60_64_Num_chld_evr_brn_3,P_60_64_Num_chld_evr_brn_4,P_60_64_Num_chld_evr_brn_5,P_60_64_Num_chd_evr_brn_6_mr,P_60_64_Num_chld_evr_brn_ns,P_60_64_yrs_Total,P_65_69_Num_chld_evr_brn_Nne,P_65_69_Num_chld_evr_brn_1,P_65_69_Num_chld_evr_brn_2,P_65_69_Num_chld_evr_brn_3,P_65_69_Num_chld_evr_brn_4,P_65_69_Num_chld_evr_brn_5,P_65_69_Num_chd_evr_brn_6_mr,P_65_69_Num_chld_evr_brn_ns,P_65_69_yrs_Total,P_70_74_Num_chld_evr_brn_Nne,P_70_74_Num_chld_evr_brn_1,P_70_74_Num_chld_evr_brn_2,P_70_74_Num_chld_evr_brn_3,P_70_74_Num_chld_evr_brn_4,P_70_74_Num_chld_evr_brn_5,P_70_74_Num_chd_evr_brn_6_mr,P_70_74_Num_chld_evr_brn_ns,P_70_74_yrs_Total,P_75_79_Num_chld_evr_brn_Nne,P_75_79_Num_chld_evr_brn_1,P_75_79_Num_chld_evr_brn_2,P_75_79_Num_chld_evr_brn_3,P_75_79_Num_chld_evr_brn_4,P_75_79_Num_chld_evr_brn_5,P_75_79_Num_chd_evr_brn_6_mr,P_75_79_Num_chld_evr_brn_ns,P_75_79_yrs_Total,P_80_84_Num_chld_evr_brn_Nne,P_80_84_Num_chld_evr_brn_1,P_80_84_Num_chld_evr_brn_2,P_80_84_Num_chld_evr_brn_3,P_80_84_Num_chld_evr_brn_4,P_80_84_Num_chld_evr_brn_5,P_80_84_Num_chd_evr_brn_6_mr,P_80_84_Num_chld_evr_brn_ns,P_80_84_yrs_Total,P_85_ov_Num_chld_evr_brn_Nne,P_85_ov_Num_chld_evr_brn_1,P_85_ov_Num_chld_evr_brn_2,P_85_ov_Num_chld_evr_brn_3,P_85_ov_Num_chld_evr_brn_4,P_85_ov_Num_chld_evr_brn_5,P_85_ov_Num_chd_evr_brn_6_mr,P_85_ov_Num_chld_evr_brn_ns,P_85ov_Total,Tot_Nmbr_child_ever_born_None,Tot_Nmbr_children_ever_born_1,Tot_Nmbr_children_ever_born_2,Tot_Nmbr_children_ever_born_3,Tot_Nmbr_children_ever_born_4,Tot_Nmbr_children_ever_born_5,Tot_Nmbr_chidrn_ever_brn_6_mr,Tot_Nmbr_childrn_ever_born_Ns,Total_Total
SSC11251,21,3,0,0,0,0,0,4,26,12,3,0,0,0,0,0,0,17,4,5,5,3,0,0,0,0,13,0,7,3,10,0,0,0,0,14,4,3,7,0,4,0,0,0,15,3,0,10,8,4,3,0,0,28,3,3,9,3,4,0,0,0,22,0,5,18,8,3,0,0,6,38,3,3,33,18,3,3,0,0,62,9,4,18,10,6,0,0,6,54,8,3,14,12,4,0,0,7,37,3,3,9,7,4,0,0,3,26,0,0,3,4,3,0,0,0,10,0,0,0,6,3,0,0,0,5,0,0,0,0,3,0,3,0,9,68,41,126,81,34,9,3,27,390
SSC11252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
SSC11253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,0,0,0,3,16
SSC11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,8
SSC11255,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,7,6,0,0,0,12,39
SSC11256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,16
SSC11257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,5
SSC11258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,8,0,0,0,25
SSC11260,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,11,5,0,0,3,25
SSC11261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,11,3,0,0,4,30
SSC11262,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,7,13,11,3,0,0,5,46
SSC11263,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,0,6,28
SSC11264,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,3,0,0,17
SSC11265,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
SSC11266,28,0,0,0,0,0,0,5,33,14,0,0,0,0,0,0,0,19,14,0,0,0,0,0,0,3,14,6,0,3,0,0,0,0,3,17,5,0,7,3,0,0,0,0,14,3,3,3,10,0,0,0,0,22,0,0,10,10,0,0,0,0,25,0,8,11,14,4,0,0,0,35,0,3,14,5,0,0,0,3,30,0,0,12,0,0,0,0,0,15,0,0,6,0,0,0,0,0,15,0,0,4,4,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,13,0,0,3,0,0,0,0,0,6,78,22,81,46,17,3,0,17,258
SSC11267,28,0,0,0,0,0,0,3,34,28,0,0,0,0,0,0,4,35,47,7,3,0,0,0,0,9,65,40,16,7,0,0,0,0,7,76,31,24,14,6,4,0,0,0,79,10,15,21,6,3,0,0,5,62,32,15,15,8,0,0,0,0,63,15,9,15,3,3,0,0,4,53,16,10,20,11,0,0,0,4,71,15,9,18,13,3,0,0,5,64,9,5,6,7,0,0,0,4,39,14,6,9,10,3,0,3,0,43,6,0,16,7,3,3,0,0,29,0,0,9,3,3,0,0,0,17,3,6,5,5,3,0,3,5,35,299,129,173,80,27,5,3,49,765
SSC11268,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,10,0,0,0,0,31
SSC11269,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,0,0,11,3,0,3,0,0,0,0,0,5,0,0,4,0,0,0,0,4,11,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,8,15,13,29,13,7,3,0,15,82
SSC11270,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,3,4,0,0,0,14,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,21,13,7,3,0,0,58
SSC11271,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,15
SSC11272,18,0,0,0,0,0,0,3,19,12,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,10,0,0,0,3,0,0,0,0,4,3,5,9,3,5,4,0,0,25,0,0,10,12,0,0,0,0,28,0,0,19,13,0,3,0,0,35,6,0,15,11,0,0,0,3,44,8,5,11,8,5,0,0,0,35,4,0,12,11,0,3,0,0,30,0,4,6,5,0,0,0,3,19,3,0,3,0,0,0,0,3,9,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,0,8,62,20,88,59,24,12,3,14,292
SSC11273,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,3,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,3,11,9,0,0,6,35
SSC11274,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,3,0,0,0,0,0,6,0,0,3,4,0,0,0,0,3,3,0,0,0,3,0,0,0,8,0,3,3,5,0,0,0,3,10,0,0,9,9,0,0,0,0,17,0,0,10,6,3,0,0,0,15,0,0,4,0,3,0,0,0,14,0,0,3,3,0,0,0,0,5,0,0,0,0,0,0,3,0,3,11,6,35,33,10,3,7,12,110
SSC11275,408,12,3,0,0,0,0,66,482,351,44,13,11,4,0,0,49,469,280,113,47,18,15,5,0,47,515,115,116,109,60,25,8,0,35,464,68,80,142,93,37,12,14,33,475,58,63,143,84,37,14,13,25,440,47,76,148,96,37,22,23,33,477,49,46,141,93,46,18,18,21,437,52,67,124,110,57,29,24,32,495,30,33,127,99,56,26,12,29,404,22,29,113,77,39,22,20,35,347,15,15,47,41,47,16,11,19,205,12,6,41,24,11,11,16,9,133,3,13,22,19,15,8,19,5,96,5,6,17,12,11,8,12,12,87,1497,714,1222,844,432,200,165,446,5524
SSC11276,14,0,0,0,0,0,0,0,14,11,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,3,7,4,3,7,3,0,0,0,0,11,0,0,6,0,0,0,0,0,3,4,8,4,3,0,0,0,0,13,0,0,10,8,3,0,0,0,18,3,0,3,4,0,0,0,0,13,3,3,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,14,0,0,6,7,0,0,0,0,9,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,35,27,15,3,0,9,137
SSC11277,39,0,0,0,0,0,0,0,43,30,3,0,0,0,0,0,5,44,18,9,17,3,0,0,0,0,48,13,10,8,3,3,0,0,3,36,8,4,7,11,5,0,0,0,34,5,4,12,10,0,3,0,0,33,6,8,21,6,7,0,0,4,43,8,6,26,12,4,0,0,0,54,4,4,26,17,6,4,0,5,73,8,6,22,12,10,0,0,3,53,3,4,20,20,4,0,0,7,51,7,7,26,22,4,3,4,3,63,3,3,15,15,5,0,3,3,48,3,5,9,8,6,4,0,3,34,0,0,10,4,9,3,0,4,30,146,72,211,138,55,17,11,38,685
SSC11278,29,0,0,0,0,0,0,6,30,15,0,0,0,0,0,0,0,19,6,4,11,0,0,0,0,0,26,3,4,3,0,0,0,0,0,20,3,4,8,3,0,0,0,3,24,3,3,6,4,3,0,0,0,26,3,8,15,11,5,0,3,3,44,8,3,14,11,4,0,0,3,41,11,12,14,12,4,4,0,3,63,8,3,20,16,0,3,3,3,61,9,9,17,8,3,3,3,5,60,4,3,20,6,7,4,3,0,46,0,5,12,10,8,3,4,3,46,3,0,3,10,9,3,5,3,32,0,3,7,7,11,3,4,7,37,104,63,155,115,54,18,19,45,567
SSC11279,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,8,8,3,0,0,3,42
SSC11280,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,3,0,3,0,3,0,0,0,10,0,0,3,0,0,0,0,3,13,3,0,4,3,3,0,0,0,13,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,6,19,7,6,3,0,11,59
SSC11281,70,0,0,0,0,0,0,14,84,125,0,0,0,0,0,0,21,143,285,4,0,0,0,0,0,39,326,208,36,15,0,0,0,0,35,295,77,32,29,13,3,0,0,20,173,50,29,47,15,0,0,0,23,153,38,14,38,22,6,0,0,22,139,36,14,38,20,11,0,0,13,132,35,25,45,22,3,0,0,17,144,33,19,47,24,3,0,0,18,140,33,20,56,22,6,0,0,12,159,20,15,50,18,8,0,0,12,125,19,8,30,39,3,3,0,16,121,11,14,23,9,10,0,0,5,80,18,9,35,20,10,0,0,20,109,1049,244,450,222,66,16,6,276,2333
SSC11282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,8,0,0,0,3,0,0,0,0,5,0,0,5,0,0,0,0,0,8,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,19,7,6,0,0,3,54
SSC11283,46,0,0,0,0,0,0,8,51,25,0,0,0,0,0,0,8,28,19,11,3,0,0,0,0,0,34,6,6,9,9,0,0,0,0,33,4,6,11,9,3,0,0,5,37,0,9,18,12,0,0,0,4,38,5,9,15,17,5,3,0,4,54,6,7,23,14,3,0,0,4,61,5,4,28,12,3,0,0,3,59,3,5,21,13,4,3,0,3,63,5,0,12,9,4,0,0,3,42,0,0,10,3,0,0,0,0,15,0,0,3,3,0,0,0,0,12,0,0,0,3,0,0,3,0,7,0,0,0,3,0,0,0,0,5,122,60,158,108,28,14,4,43,536
SSC11284,129,0,0,0,0,0,0,11,142,100,0,0,0,0,0,0,12,109,60,8,0,0,0,0,0,8,79,35,16,18,4,0,0,0,10,90,24,20,38,26,5,0,0,9,118,23,21,71,46,10,0,3,4,171,12,20,68,51,5,0,0,12,167,13,18,66,41,8,0,0,8,147,13,11,60,27,10,0,0,13,133,14,14,58,24,5,0,3,3,117,18,6,46,23,0,0,0,6,102,8,9,25,25,3,0,0,3,73,8,9,16,10,3,0,0,0,40,5,0,13,9,5,0,0,3,31,3,4,19,6,3,0,3,7,51,457,167,503,293,52,9,9,99,1580
SSC11285,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,8,5,3,0,4,48
SSC11286,15,0,0,0,0,0,0,0,12,5,5,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,4,5,4,3,0,3,0,0,0,14,0,0,3,0,0,0,0,0,4,0,3,3,6,0,0,0,0,10,0,0,3,3,3,0,0,0,7,0,0,0,5,0,0,0,0,9,0,3,8,4,3,0,0,0,18,0,0,3,3,0,0,0,0,7,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16,31,32,15,5,0,3,116
SSC11287,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,3,4,7,0,0,0,0,17,3,3,16,9,0,3,0,4,41,0,3,9,4,3,0,0,0,32,3,4,10,8,3,3,0,0,36,3,3,4,4,3,0,0,0,25,0,0,3,7,8,3,0,3,26,24,16,59,39,24,13,7,19,198
