SSC_CODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
SSC10011,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,67,67,273,3,0,3,67,348
SSC10012,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SSC10013,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,35,3,0,3,0,42
SSC10014,..,29,3,36,0,36,..,19,0,21,0,21,..,180,11,189,0,196,..,238,21,259,3,263,..,52,0,54,0,54,..,61,3,64,0,64,..,131,11,140,0,144,..,683,47,730,3,736,..,20,3,19,0,24,..,0,0,0,0,0,..,16,6,23,0,23,..,0,0,0,0,0,..,20,0,20,0,20,..,17,3,15,0,15,..,11,0,16,0,16,..,15,0,15,0,15,..,9,3,12,0,12,..,4,0,6,0,6,..,48,3,54,3,51,..,31,3,40,0,40,..,124,3,131,0,127,..,3,0,3,0,3,..,211,8,219,5,221,..,36,0,39,0,39,..,57,4,61,0,61,..,9,0,9,0,9,..,14,3,15,0,15,..,7,0,11,0,11,..,155,24,178,4,186,..,1494,137,1628,11,1648,..,10,0,10,91,98,2055,1502,137,1636,103,3798
SSC10015,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,0,0,0,14,16,280,10,0,16,14,301
SSC10016,..,33,3,37,0,37,..,0,0,0,0,0,..,17,0,18,0,18,..,8,0,8,0,8,..,7,0,7,0,9,..,3,0,3,0,3,..,19,0,19,0,19,..,47,0,46,0,49,..,36,5,48,0,48,..,9,0,9,0,9,..,3,0,4,0,4,..,75,16,88,0,88,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,14,0,14,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,13,0,13,..,10,0,10,0,10,..,4,0,4,0,4,..,13,0,13,0,13,..,0,0,0,0,0,..,25,0,25,0,25,..,14,3,16,0,20,..,0,0,0,0,0,..,10,0,12,0,12,..,0,3,3,0,3,..,4,7,8,0,8,..,41,8,49,3,48,..,399,54,459,4,462,..,12,0,12,171,179,5405,411,54,472,177,6044
SSC10017,..,45,3,53,0,53,..,0,0,0,0,0,..,6,0,6,0,6,..,0,3,3,0,3,..,7,0,7,0,7,..,3,0,3,0,3,..,3,0,3,0,3,..,18,3,25,0,22,..,40,0,43,0,43,..,10,0,14,0,14,..,6,6,16,0,16,..,81,22,106,0,106,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,0,0,0,..,0,0,0,0,0,..,5,3,5,0,5,..,6,0,6,0,6,..,7,0,7,0,7,..,5,0,5,0,5,..,0,0,0,0,0,..,21,0,21,0,20,..,12,0,12,0,12,..,0,0,0,0,0,..,13,8,21,0,21,..,0,3,4,0,4,..,4,0,7,0,7,..,40,13,49,0,51,..,395,74,468,3,469,..,8,0,8,102,115,4714,406,74,477,110,5299
SSC10018,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,24,3,25,0,25,..,3,0,3,55,58,867,21,3,25,55,943
SSC10019,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,81,0,0,0,8,81
SSC10020,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,42,0,0,0,3,50
SSC10021,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,21,3,23,0,23,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,65,7,68,0,68,..,3,0,3,51,53,791,62,7,74,52,911
SSC10022,..,9,0,17,0,17,..,3,0,3,0,3,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,9,4,9,0,9,..,0,0,0,0,0,..,15,3,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,3,0,3,..,7,3,6,0,6,..,5,3,12,0,12,..,111,12,123,10,133,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,25,4,30,0,30,..,0,0,0,0,0,..,7,0,3,0,3,..,6,0,6,0,6,..,7,8,17,0,17,..,70,21,87,3,92,..,372,77,447,14,465,..,14,0,17,311,325,2138,383,78,466,324,2926
SSC10023,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,43,44,120,10,0,9,43,173
SSC10024,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,67,0,0,0,12,81
SSC10025,..,27,3,31,0,31,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,16,3,16,0,16,..,0,0,0,0,0,..,24,3,26,0,26,..,75,0,75,0,76,..,0,0,4,0,4,..,0,0,0,0,0,..,62,6,74,0,74,..,36,0,36,3,37,..,0,0,0,0,0,..,22,3,20,0,20,..,0,0,0,0,0,..,3,0,3,0,3,..,14,0,12,0,12,..,9,0,9,0,9,..,0,0,0,0,0,..,26,0,26,4,25,..,8,0,8,0,8,..,46,0,46,4,46,..,83,5,85,0,90,..,0,0,0,0,0,..,11,0,11,0,11,..,5,0,10,0,10,..,12,8,19,0,19,..,90,27,123,0,122,..,676,87,763,13,774,..,40,7,47,442,492,12054,715,99,810,454,13316
SSC10026,..,14,0,20,0,16,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,9,..,0,0,0,0,0,..,17,0,17,0,12,..,23,0,21,0,21,..,3,0,10,0,10,..,0,0,0,0,0,..,30,3,34,0,37,..,18,3,18,0,18,..,4,0,6,0,6,..,10,3,13,0,13,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,8,0,8,0,8,..,11,3,14,0,14,..,0,0,0,0,0,..,23,3,29,0,29,..,43,11,55,0,55,..,0,0,0,0,0,..,9,0,9,0,9,..,7,0,7,0,7,..,11,7,14,0,14,..,63,10,73,4,76,..,345,55,398,7,406,..,8,3,13,357,371,6140,356,61,412,364,6918
SSC10027,..,31,3,34,0,34,..,8,0,13,0,13,..,14,0,14,0,11,..,11,0,13,0,13,..,7,0,7,0,7,..,7,0,7,0,7,..,32,3,34,0,34,..,74,6,77,0,78,..,15,0,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,5,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,8,0,8,..,0,0,0,0,0,..,13,0,12,0,12,..,7,0,7,0,7,..,5,0,5,0,5,..,5,0,6,0,10,..,0,0,0,0,0,..,4,5,7,0,7,..,45,14,61,0,61,..,286,52,339,8,345,..,5,3,7,400,406,4050,298,52,349,406,4804
SSC10028,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,574,574,654,0,0,0,574,1230
SSC10029,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,10,10,156,3,0,3,10,168
SSC10030,..,53,3,64,0,64,..,7,0,7,0,7,..,22,0,22,0,22,..,6,0,6,0,6,..,12,0,12,0,12,..,3,0,3,0,3,..,12,0,12,0,12,..,58,0,62,0,62,..,71,3,79,0,81,..,34,3,36,0,36,..,25,7,34,0,34,..,20,0,20,0,20,..,3,0,3,0,3,..,16,0,16,0,16,..,18,3,18,0,18,..,46,0,46,0,46,..,0,0,0,0,0,..,26,0,33,0,33,..,13,0,13,0,13,..,57,10,67,0,67,..,31,0,31,0,34,..,7,0,7,0,7,..,108,10,114,0,121,..,124,4,133,0,133,..,7,0,7,0,7,..,42,12,48,0,48,..,12,0,15,0,15,..,55,11,69,0,69,..,221,39,259,6,262,..,1422,204,1621,16,1638,..,17,3,20,638,660,5972,1436,203,1641,652,8262
SSC10031,..,212,13,231,0,230,..,0,0,0,0,0,..,22,0,26,0,26,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,14,0,14,0,13,..,43,0,45,0,47,..,58,0,58,0,58,..,8,0,8,0,8,..,3,3,3,0,3,..,85,15,96,0,97,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,14,0,14,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,19,0,19,0,18,..,0,0,0,0,0,..,23,0,23,0,26,..,11,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,16,0,16,..,20,4,26,0,26,..,54,4,57,4,62,..,800,75,877,7,879,..,4,0,4,64,64,2162,803,82,885,65,3109
SSC10032,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,14,14,96,0,0,0,14,109
SSC10033,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,8,0,0,0,0,6
SSC10034,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,11,11,83,3,0,3,11,95
SSC10035,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,72,0,0,0,4,76
SSC10036,..,40,0,40,0,40,..,0,0,0,0,0,..,14,0,14,0,14,..,11,0,11,0,11,..,3,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,34,0,39,0,39,..,91,14,108,3,112,..,33,3,37,0,37,..,10,6,18,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,12,0,12,0,12,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,29,0,33,0,33,..,0,0,0,0,0,..,40,0,42,0,42,..,63,0,63,0,63,..,0,0,0,0,0,..,15,0,15,0,15,..,0,0,0,0,0,..,7,0,12,0,12,..,131,15,149,4,161,..,783,97,880,12,895,..,24,0,24,219,246,5870,811,101,909,237,7009
SSC10037,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,64,0,0,0,8,73
