SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC11103,0,0,0,0,5,4,0,17,0,24,0,4,0,0,0,5,0,4,0,12,0,0,0,0,3,0,0,3,0,16,0,0,3,3,0,3,3,4,0,19,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,6,0,15,0,0,0,0,0,0,0,3,0,8,0,0,0,3,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,3,11,10,8,14,20,9,38,0,112
SSC11104,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,16
SSC11105,32,21,29,35,136,199,112,276,8,850,65,86,72,101,258,318,128,187,6,1221,24,43,51,56,260,346,187,266,19,1256,34,127,104,151,154,129,63,37,10,811,52,99,139,155,444,294,104,119,11,1414,32,206,118,94,120,122,53,60,12,818,27,24,31,50,158,149,85,227,11,757,20,150,93,75,138,131,53,77,12,756,7,5,6,9,26,19,7,10,37,132,292,763,644,734,1698,1707,791,1264,129,8020
SSC11106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11107,0,4,0,0,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,8,6,6,4,3,7,0,40
SSC11108,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC11109,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,9,0,23
SSC11110,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,0,17
SSC11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC11112,56,31,55,76,171,371,215,489,5,1467,76,155,174,184,335,649,331,638,20,2568,11,19,39,16,76,98,47,65,3,377,11,75,88,71,41,55,27,28,6,404,25,85,107,79,178,208,93,103,0,871,13,62,64,39,74,91,56,86,7,489,6,7,9,10,17,15,7,7,3,76,4,34,41,12,20,16,5,10,4,150,0,10,14,6,5,14,6,19,25,102,207,489,589,494,906,1520,778,1444,78,6499
SSC11113,7,17,18,21,31,62,49,120,0,319,24,37,45,44,68,120,83,162,3,587,4,4,0,4,3,9,0,16,0,53,3,21,22,7,14,7,3,3,0,86,3,20,20,11,25,32,16,21,3,140,7,6,16,3,11,13,14,9,0,83,0,0,0,0,3,6,0,0,0,14,0,4,3,7,0,6,0,0,0,25,0,3,0,3,0,3,0,6,3,22,48,119,126,103,150,259,165,341,13,1327
SSC11114,3,6,3,11,4,10,13,26,4,76,10,11,27,20,24,34,15,19,0,165,7,4,11,11,13,15,16,9,3,84,7,14,20,19,9,14,5,5,4,92,7,11,6,5,11,8,6,0,0,58,3,16,12,6,3,5,0,0,0,56,0,0,4,0,7,3,3,3,0,23,5,22,9,3,7,3,6,4,3,70,0,0,0,0,0,0,0,3,8,12,35,88,97,79,83,91,61,71,20,631
SSC11115,6,0,11,19,72,58,39,54,5,271,21,19,17,33,126,114,44,43,4,432,7,19,11,27,78,95,42,61,9,344,17,38,25,55,68,40,15,23,6,291,12,25,21,51,156,95,32,37,4,427,8,48,30,29,56,21,15,14,3,231,3,4,4,4,20,35,19,33,3,125,3,34,31,30,55,43,16,17,7,232,3,3,0,3,21,10,3,7,13,64,93,192,148,246,658,508,230,296,48,2416
SSC11116,0,0,0,3,7,4,10,7,0,26,3,7,3,0,24,9,5,6,0,59,0,3,6,11,26,32,10,3,10,105,5,17,8,15,10,13,5,6,0,84,4,9,3,7,16,4,0,3,3,49,4,19,12,10,10,4,5,3,0,70,0,8,4,4,20,20,5,10,3,67,6,21,21,22,28,20,8,15,11,149,0,0,0,0,3,4,3,0,7,16,24,77,57,79,151,105,58,54,23,623
SSC11117,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,15
SSC11118,15,12,24,42,65,134,93,207,3,592,31,76,95,108,108,198,101,168,10,880,13,26,34,36,77,170,62,108,8,547,10,84,64,60,55,38,29,18,7,375,14,74,93,79,114,114,22,42,9,564,12,108,49,48,43,43,24,33,6,361,3,14,9,13,39,34,16,21,3,151,17,70,27,31,34,34,13,16,0,239,0,3,0,3,10,11,4,4,8,51,125,482,383,424,542,780,360,610,62,3763
SSC11119,40,51,71,82,209,375,229,534,15,1600,95,186,224,223,412,595,306,477,30,2544,33,45,72,88,200,405,177,310,16,1350,60,193,164,193,202,179,99,121,12,1230,51,131,165,188,332,352,156,143,14,1533,28,143,113,93,133,155,89,117,17,881,17,21,21,31,72,91,37,84,11,396,11,93,62,60,86,88,46,60,12,532,7,15,7,4,15,18,17,23,36,144,350,881,906,965,1659,2267,1155,1859,159,10202
SSC11120,0,0,0,4,0,7,0,12,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,4,3,8,6,0,12,0,39
SSC11121,0,7,0,3,0,0,0,9,0,14,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,0,0,3,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,5,20,4,3,11,5,5,10,0,69
SSC11122,0,0,0,0,3,6,0,7,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,5,3,12,0,29
SSC11123,4,12,10,17,11,26,15,65,7,169,7,9,16,15,20,24,20,25,3,140,6,12,14,28,51,55,14,19,3,207,10,20,25,36,30,6,9,7,0,146,3,12,28,23,22,23,5,8,3,122,8,13,12,22,6,4,3,9,3,83,3,3,7,10,27,12,7,20,0,87,3,29,13,17,29,22,13,13,3,133,0,0,0,0,3,4,3,0,4,18,40,107,133,155,210,174,91,176,30,1106
SSC11124,0,3,0,3,0,5,0,3,0,9,0,3,0,0,4,0,0,0,0,15,3,0,0,0,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,10,9,11,12,17,0,9,0,63
SSC11125,3,0,0,0,0,0,0,13,0,23,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,8,0,0,3,3,0,3,0,6,0,18,0,0,0,0,0,0,0,0,0,0,3,4,10,3,3,11,5,27,0,65
SSC11126,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,13
SSC11127,0,0,0,0,5,7,3,12,0,29,0,3,4,8,3,5,0,5,0,25,0,0,0,4,3,7,3,7,0,33,0,7,5,5,5,0,0,3,0,26,0,3,6,3,10,8,3,3,0,38,0,12,0,8,7,3,4,3,0,33,0,0,0,0,4,0,0,7,0,13,0,0,4,3,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,26,17,29,37,38,12,38,0,211
SSC11128,0,0,0,0,5,4,4,15,0,36,0,3,9,4,8,7,6,3,0,47,0,0,7,0,12,10,0,8,0,38,0,0,7,6,0,4,0,4,0,26,0,0,3,12,4,5,3,4,0,39,0,9,6,3,3,3,0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,5,8,0,5,3,0,0,0,25,0,3,0,0,0,0,0,0,0,6,8,30,36,25,39,43,18,39,0,243
SSC11129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11130,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,3,7,0,26
SSC11131,15,15,11,22,60,160,96,214,3,607,39,56,70,75,194,356,192,314,15,1305,6,9,13,28,36,39,22,37,0,183,10,33,40,25,35,29,15,21,6,212,13,21,29,25,85,95,40,51,4,359,7,24,32,22,28,47,12,24,3,195,0,0,5,3,4,3,7,7,0,34,0,16,12,10,14,7,5,3,0,65,0,0,3,4,5,11,0,9,8,40,85,170,214,210,468,748,396,677,35,3005
SSC11132,0,3,0,0,0,3,0,5,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,7,0,7,0,33
SSC11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11134,17,15,31,36,104,171,96,195,17,689,49,156,151,161,282,412,181,275,9,1681,11,35,41,39,96,118,42,68,7,461,24,90,80,62,65,60,21,25,10,434,22,53,94,62,221,175,55,39,8,730,11,127,73,48,67,63,28,30,9,455,4,7,14,17,35,48,13,23,3,170,9,51,68,43,52,42,13,21,6,305,4,15,8,0,19,17,6,7,33,103,159,548,562,466,943,1099,453,694,91,5024
SSC11135,8,20,35,48,116,172,100,167,5,677,43,116,108,136,296,351,147,222,17,1430,11,28,42,56,126,178,67,114,16,646,8,83,78,88,101,70,21,27,4,482,29,91,111,103,241,164,58,54,6,861,15,140,55,67,89,83,29,43,12,537,3,27,26,20,55,63,21,41,7,263,5,76,50,35,74,67,28,40,5,377,3,6,4,3,14,19,3,3,24,85,131,592,501,565,1123,1164,473,717,97,5359
SSC11136,0,0,0,0,0,4,0,4,0,11,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,14,0,22
SSC11137,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,27
SSC11138,0,0,6,3,0,0,0,3,0,13,4,0,3,3,7,4,0,3,0,24,0,0,0,0,3,0,0,0,0,8,0,0,0,11,3,0,0,0,3,15,0,0,7,4,3,0,0,0,0,14,0,4,0,3,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,7,0,0,0,0,4,0,3,16,0,0,0,0,0,0,0,0,0,3,8,12,19,18,21,7,7,14,5,110
SSC11139,0,0,0,0,0,3,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,17
SSC11140,3,4,0,3,6,4,3,26,0,52,3,5,3,3,3,7,6,3,0,35,0,0,3,3,9,6,5,8,0,48,0,4,0,3,4,0,0,4,0,15,0,3,3,3,3,9,3,0,0,21,0,5,0,0,0,0,0,0,0,8,0,3,4,0,3,3,3,6,0,24,0,8,4,0,3,9,3,3,4,40,0,0,0,0,0,0,0,0,3,6,12,30,24,20,43,46,22,56,13,249
SSC11141,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,13
SSC11142,0,0,0,0,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,6,0,15
SSC11143,3,0,4,8,3,7,0,19,0,47,3,5,9,7,16,12,5,17,0,78,0,3,0,6,17,15,5,15,3,61,4,11,6,15,10,10,0,0,0,56,0,8,13,9,7,5,4,4,0,47,0,10,6,4,0,4,3,3,3,43,0,0,0,0,3,0,3,3,0,18,0,10,4,7,12,3,0,4,0,52,0,0,0,0,5,0,0,0,0,11,9,54,48,58,76,64,22,70,10,401
SSC11144,0,3,3,4,3,0,3,13,0,34,4,3,5,3,3,8,3,0,0,27,0,3,3,4,3,9,3,4,0,32,0,0,0,3,0,0,0,0,0,9,0,7,13,0,3,3,0,3,0,21,0,8,0,5,3,0,0,0,0,15,0,0,0,0,0,4,0,3,0,13,0,3,0,3,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,9,20,27,21,19,19,13,30,0,168
SSC11145,0,0,0,0,0,5,0,0,0,5,0,0,0,3,0,3,0,0,0,12,0,3,3,0,10,11,0,0,0,32,0,4,0,0,0,0,0,0,0,8,0,3,0,3,3,3,0,3,0,17,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,3,15,8,11,21,19,0,9,3,92
SSC11146,0,3,3,8,6,21,14,24,3,78,11,13,18,20,38,37,13,27,4,176,6,5,18,23,38,51,8,33,10,186,7,26,24,29,29,17,9,9,0,141,3,22,18,20,27,20,0,7,3,112,3,21,13,12,19,11,5,5,0,99,3,3,4,12,12,10,3,9,0,50,6,34,12,16,17,15,8,11,0,117,3,0,0,0,5,7,3,5,3,26,40,127,116,131,183,183,58,120,25,984
SSC11147,4,7,6,3,10,15,14,52,3,120,0,7,10,10,8,21,10,15,0,66,4,0,0,6,15,33,16,17,0,91,3,20,7,13,6,11,5,3,3,67,4,5,13,18,10,5,3,3,0,58,0,13,5,3,3,4,0,3,0,39,6,6,3,3,9,4,9,16,0,54,3,23,7,12,17,11,4,5,4,83,0,0,0,0,0,0,0,0,4,6,24,79,51,65,75,102,52,116,18,588
SSC11148,0,0,0,0,0,0,0,0,0,8,0,0,0,0,5,3,0,0,0,7,0,0,0,0,4,0,0,0,0,13,0,0,0,0,3,0,0,3,0,10,0,0,3,0,3,3,0,0,0,7,0,3,0,0,3,0,0,0,0,12,5,0,0,0,0,5,0,3,0,16,0,3,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,6,10,13,3,17,13,3,15,4,80
SSC11149,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,0,19
SSC11150,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,9
SSC11151,0,3,0,0,0,4,3,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,10,3,3,0,25
SSC11152,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC11153,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC11154,0,4,5,3,20,27,19,32,0,101,3,23,21,19,29,35,18,27,0,172,5,9,8,11,32,31,13,24,0,130,5,14,12,21,22,7,3,3,3,78,0,9,14,20,30,15,11,3,0,103,3,21,13,15,14,13,0,10,0,85,0,6,5,3,0,3,0,3,0,22,4,20,6,7,12,9,7,7,4,76,0,0,0,0,0,0,0,4,3,8,21,92,88,93,166,130,67,107,8,778
SSC11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11156,0,0,0,0,0,3,0,3,0,12,0,0,0,4,3,0,0,0,0,8,3,0,0,0,5,9,0,9,0,26,3,0,3,0,0,3,0,0,0,10,0,0,3,4,6,3,3,0,0,15,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,5,0,0,13,0,0,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0,0,0,3,9,7,7,11,21,21,10,20,3,97
SSC11157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11158,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,0,3,7,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,4,5,7,7,3,3,14,3,47
SSC11159,0,3,5,9,3,11,5,17,0,53,0,4,4,5,3,4,3,0,0,17,0,6,0,3,0,4,0,6,3,16,0,3,3,4,3,0,0,3,0,22,0,3,3,0,0,7,0,3,0,19,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,4,7,0,14,0,3,0,4,4,9,0,8,3,31,0,0,0,0,0,0,0,0,0,3,6,22,19,23,19,30,12,45,11,187
SSC11160,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC11161,0,0,5,6,18,17,9,7,0,71,6,3,18,21,15,16,8,26,0,116,5,6,14,6,20,23,5,18,0,106,3,19,16,32,23,13,3,10,0,114,5,20,4,23,16,10,5,8,0,95,6,35,20,15,17,9,4,5,4,114,4,6,0,6,9,12,8,22,0,61,13,21,8,19,25,15,3,6,4,112,0,0,0,0,3,0,0,0,6,9,41,102,91,128,140,116,51,100,21,793
SSC11162,0,0,3,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,5,0,25
SSC11163,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,8,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,9,3,3,3,3,0,27
SSC11164,0,0,0,4,0,4,0,21,3,40,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,5,0,14,0,0,0,0,0,0,0,0,0,3,3,4,7,6,12,9,3,29,3,84
