SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC12871,..,0,0,3,0,3,4,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,4,3,3,5,0,3,4,0,0,23,..,0,0,3,0,0,3,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12872,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12873,..,0,3,5,10,10,7,0,0,35,..,0,0,0,4,0,0,0,0,5,..,0,0,0,0,0,0,0,0,3,17,..,..,..,..,..,..,..,..,17,..,3,..,..,..,..,..,..,..,3,..,6,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,21,9,4,10,15,12,11,0,0,82,..,0,3,10,11,11,3,0,0,35,..,0,0,0,3,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,25,..,..,..,..,..,..,..,..,25,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12874,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12875,..,0,4,6,11,18,15,9,3,66,..,0,5,3,3,4,3,0,0,18,..,0,0,0,0,0,0,0,0,3,25,..,..,..,..,..,..,..,..,25,..,13,..,..,..,..,..,..,..,13,..,3,0,0,0,3,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,3,4,5,3,3,0,15,0,4,0,0,0,0,0,0,0,4,25,18,6,13,24,24,23,15,3,148,..,0,3,12,14,17,9,4,0,64,..,4,3,0,3,3,0,0,0,13,..,0,3,0,0,0,0,0,4,15,18,..,..,..,..,..,..,..,..,18,..,12,..,..,..,..,..,..,..,12,..,0,0,0,3,0,0,0,0,8,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0
SSC12876,..,0,0,3,3,3,10,6,0,18,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,7,6,4,10,6,0,41,..,0,0,0,7,5,3,4,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,4,0,0,4,..,0,0,0,0,0,0,0,0,0
SSC12877,..,0,4,19,21,53,31,10,3,152,..,0,3,8,11,17,3,0,0,56,..,0,0,0,3,3,3,4,0,9,65,..,..,..,..,..,..,..,..,65,..,14,..,..,..,..,..,..,..,14,..,8,4,0,3,0,0,0,0,19,..,0,3,0,0,0,0,0,0,0,..,3,0,4,0,7,0,0,0,13,..,4,6,7,6,8,3,0,0,35,..,0,3,3,0,15,11,3,0,35,0,0,0,0,3,3,0,0,0,6,65,31,30,41,53,100,54,18,3,401,..,0,10,25,40,34,29,14,0,149,..,4,3,11,17,20,5,4,0,58,..,0,0,16,10,0,0,0,0,30,78,..,..,..,..,..,..,..,..,78,..,13,..,..,..,..,..,..,..,13,..,6,0,0,3,0,0,0,0,12,..,0,0,0,0,0,0,0,3,6,..,3,0,4,0,4,0,0,0,14
SSC12878,..,0,0,0,3,3,12,3,0,21,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,4,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,20,6,0,36,..,0,0,0,3,7,8,0,0,20,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12879,..,0,0,0,3,3,6,0,0,13,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,0,..,..,..,..,..,..,..,..,0,..,3,..,..,..,..,..,..,..,3,..,5,0,4,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,9,3,6,4,3,9,0,0,40,..,0,0,3,4,7,5,0,0,17,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC12880,..,0,0,0,3,3,4,0,0,8,..,0,0,0,0,4,0,0,0,7,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,7,12,4,0,0,23,..,0,0,0,4,0,5,0,0,6,..,0,0,0,3,3,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12881,..,0,0,3,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,4,0,0,17,..,0,3,0,0,4,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12882,..,0,0,3,3,0,8,0,0,16,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,11,..,..,..,..,..,..,..,..,11,..,0,..,..,..,..,..,..,..,0,..,5,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,5,3,5,6,4,8,0,0,34,..,0,3,4,0,3,7,0,0,13,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,5,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12883,..,0,0,0,3,5,9,7,0,33,..,0,0,3,6,3,0,0,0,17,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,3,..,..,..,..,..,..,..,3,..,5,0,3,0,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,4,0,3,0,21,0,0,0,0,0,0,3,0,0,3,6,8,0,10,10,17,19,18,0,88,..,0,0,0,3,12,11,4,0,30,..,0,0,6,3,0,3,0,0,12,..,0,0,0,0,0,0,3,0,4,7,..,..,..,..,..,..,..,..,7,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12884,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12885,..,0,12,20,50,53,63,18,3,223,..,3,12,11,16,10,4,3,0,60,..,0,0,3,5,6,0,0,0,17,114,..,..,..,..,..,..,..,..,114,..,28,..,..,..,..,..,..,..,28,..,30,8,4,3,0,0,0,0,50,..,6,0,0,3,0,4,0,0,16,..,0,3,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,4,..,0,0,9,12,15,17,9,4,65,0,4,4,0,3,0,6,0,0,16,114,73,41,45,97,88,99,35,12,605,..,3,15,36,59,55,59,9,0,238,..,7,9,10,12,15,7,0,0,56,..,3,12,13,7,4,3,7,0,46,106,..,..,..,..,..,..,..,..,106,..,20,..,..,..,..,..,..,..,20,..,9,7,0,3,0,0,0,0,31,..,0,0,0,0,4,0,3,3,17,..,0,0,0,0,0,0,0,0,0
SSC12886,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12887,..,3,41,80,105,185,287,181,71,958,..,26,38,36,34,38,34,9,0,212,..,3,3,11,21,14,8,3,3,66,404,..,..,..,..,..,..,..,..,404,..,79,..,..,..,..,..,..,..,79,..,79,42,44,18,14,6,0,0,202,..,19,9,3,7,22,3,6,3,71,..,14,13,10,16,3,0,0,0,51,..,6,10,3,15,26,14,3,4,87,..,3,19,22,68,134,139,89,34,505,11,16,16,5,7,4,11,6,0,76,413,243,185,217,286,447,503,300,114,2708,..,4,65,78,121,233,280,146,34,966,..,29,45,32,37,48,15,6,0,216,..,22,66,82,67,42,15,19,16,322,389,..,..,..,..,..,..,..,..,389,..,83,..,..,..,..,..,..,..,83,..,55,21,13,13,14,3,0,0,115,..,16,0,0,12,29,19,9,9,88,..,7,3,0,0,3,0,0,0,19
SSC12888,..,0,0,0,0,3,3,0,0,11,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,4,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,8,3,0,5,3,3,8,0,0,29,..,0,0,3,0,4,3,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC12889,..,0,11,32,57,41,28,15,0,187,..,3,6,10,21,6,8,0,0,50,..,0,3,6,3,0,0,0,0,13,89,..,..,..,..,..,..,..,..,89,..,14,..,..,..,..,..,..,..,14,..,18,12,8,0,0,0,0,0,38,..,5,0,0,0,0,0,0,0,4,..,3,3,0,0,3,3,0,0,12,..,0,0,3,3,6,3,0,0,12,..,0,3,3,5,16,5,5,0,37,4,0,0,3,4,0,0,0,0,16,88,46,43,64,87,76,52,18,3,479,..,0,21,40,46,47,25,5,0,192,..,3,7,8,16,19,4,0,0,53,..,4,7,9,7,6,3,0,0,30,102,..,..,..,..,..,..,..,..,102,..,23,..,..,..,..,..,..,..,23,..,16,7,3,0,0,0,0,0,24,..,0,0,0,0,0,0,4,0,9,..,0,0,0,0,0,0,0,0,4
SSC12890,..,0,0,11,6,9,9,3,0,39,..,0,0,4,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,6,0,0,0,0,0,0,0,4,..,3,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,23,12,3,16,9,14,10,9,0,98,..,0,4,4,14,4,6,4,0,38,..,0,0,8,0,0,0,0,0,11,..,0,3,0,0,0,0,0,0,6,24,..,..,..,..,..,..,..,..,24,..,4,..,..,..,..,..,..,..,4,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC12891,..,0,0,11,17,10,13,0,0,43,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,16,..,..,..,..,..,..,..,..,16,..,6,..,..,..,..,..,..,..,6,..,10,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,15,0,11,17,15,13,0,0,90,..,0,0,16,19,4,6,0,0,45,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,17,..,..,..,..,..,..,..,..,17,..,8,..,..,..,..,..,..,..,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,3,0,0,0,0,0,0,0,3
SSC12892,..,0,0,0,0,3,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,16,..,0,0,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12893,..,0,3,0,4,12,14,3,0,38,..,0,0,0,0,4,0,0,0,6,..,0,0,0,0,0,0,0,0,0,8,..,..,..,..,..,..,..,..,8,..,0,..,..,..,..,..,..,..,0,..,0,4,0,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,5,4,3,14,18,7,0,63,..,0,3,3,7,16,7,3,0,38,..,0,0,0,0,0,3,0,0,5,..,0,0,0,0,0,0,0,0,3,11,..,..,..,..,..,..,..,..,11,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC12894,..,0,0,6,4,3,3,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,4,6,6,3,0,0,35,..,0,3,3,7,3,3,0,0,16,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,16,..,..,..,..,..,..,..,..,16,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC12895,..,3,151,308,306,321,251,71,20,1426,..,20,92,70,57,36,17,10,0,304,..,0,7,14,26,11,5,3,3,63,767,..,..,..,..,..,..,..,..,767,..,198,..,..,..,..,..,..,..,198,..,204,125,44,17,3,0,0,0,387,..,22,18,3,12,13,12,3,0,86,..,21,16,9,13,5,0,0,0,62,..,7,38,19,18,15,12,10,0,113,..,3,19,32,34,47,42,18,18,208,16,10,18,11,5,8,0,0,0,68,777,491,482,500,484,459,334,110,37,3688,..,11,206,312,332,322,197,57,11,1441,..,35,100,68,47,41,9,4,0,310,..,16,51,70,114,81,26,10,3,367,726,..,..,..,..,..,..,..,..,726,..,202,..,..,..,..,..,..,..,202,..,145,64,13,12,6,0,0,0,250,..,12,9,0,12,22,24,12,13,94,..,24,16,4,4,3,0,0,0,46
SSC12896,..,3,83,137,128,128,96,51,8,636,..,24,51,21,20,17,0,3,0,125,..,0,0,10,16,7,0,0,0,39,342,..,..,..,..,..,..,..,..,342,..,70,..,..,..,..,..,..,..,70,..,98,49,18,14,3,0,0,0,178,..,9,11,3,0,6,4,3,0,44,..,4,11,3,0,0,3,0,0,22,..,6,6,5,19,3,4,0,0,47,..,4,17,25,21,23,17,5,8,119,8,6,8,3,0,3,7,0,0,39,348,222,235,220,224,196,133,63,18,1659,..,5,111,130,121,145,92,34,5,642,..,26,49,22,20,14,0,0,0,132,..,8,29,59,38,17,12,14,8,181,319,..,..,..,..,..,..,..,..,319,..,92,..,..,..,..,..,..,..,92,..,77,37,0,4,3,0,0,0,123,..,10,3,6,3,5,11,5,3,52,..,12,3,0,3,0,0,0,0,16
SSC12897,..,9,183,339,392,231,155,50,4,1360,..,23,71,45,42,17,10,0,0,212,..,0,9,16,13,12,4,0,0,59,830,..,..,..,..,..,..,..,..,830,..,228,..,..,..,..,..,..,..,228,..,255,88,19,5,0,0,0,0,375,..,20,12,8,8,6,6,4,0,65,..,9,7,8,10,0,3,0,0,36,..,3,18,7,8,0,0,0,0,35,..,6,9,15,19,16,12,12,6,93,13,14,6,9,3,3,3,0,0,58,838,570,410,462,501,296,193,67,13,3341,..,21,236,375,376,206,123,35,4,1378,..,28,76,49,44,14,4,0,0,227,..,9,35,80,105,38,16,5,5,289,782,..,..,..,..,..,..,..,..,782,..,270,..,..,..,..,..,..,..,270,..,176,69,13,10,0,3,0,0,271,..,23,6,3,12,14,22,16,9,104,..,10,12,0,0,5,0,0,0,28
SSC12898,..,3,150,348,241,169,106,57,16,1079,..,12,88,69,47,24,23,0,0,254,..,0,0,3,9,16,0,0,0,39,554,..,..,..,..,..,..,..,..,554,..,106,..,..,..,..,..,..,..,106,..,46,55,13,7,3,0,0,0,126,..,16,16,0,3,7,7,3,0,48,..,4,14,3,0,3,0,0,0,22,..,19,66,24,15,5,5,0,0,137,..,9,35,43,34,31,27,14,4,199,12,8,11,13,3,3,0,0,0,42,564,217,430,520,363,259,173,76,19,2612,..,3,212,362,210,161,106,23,3,1088,..,6,88,63,36,29,5,0,0,240,..,0,9,31,50,34,16,12,4,158,559,..,..,..,..,..,..,..,..,559,..,121,..,..,..,..,..,..,..,121,..,37,42,9,6,0,3,0,0,98,..,13,15,7,3,4,3,20,4,70,..,12,6,0,0,0,0,0,0,23
