SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC14259,539,573,1110,95,115,212,359,385,746,9,5,7,27,25,55,0,0,0,3,3,8,3,3,7,3,3,3,3,0,3,0,0,0,407,423,833,53,37,85,9,10,19,569,579,1145,115,109,225,1215,1262,2483
SSC14260,1413,1481,2897,140,152,295,361,364,723,13,11,24,9,7,15,3,3,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,4,385,390,772,60,65,125,8,9,12,589,619,1207,56,51,102,2063,2149,4210
SSC14261,2337,2472,4804,462,402,862,1677,1536,3217,62,72,134,42,34,78,25,20,54,15,16,27,3,3,9,4,3,14,13,16,33,0,0,0,1856,1700,3559,2064,2060,4126,51,48,106,4442,4210,8647,623,614,1238,7398,7294,14693
SSC14262,1097,1091,2188,196,187,378,276,283,564,4,4,7,7,13,27,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,295,312,607,5,8,17,16,11,24,511,514,1027,108,125,230,1715,1736,3452
SSC14263,4,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6,3,8
SSC14264,1995,2060,4052,92,125,218,430,437,872,7,13,17,6,4,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,448,454,899,164,154,313,3,8,6,701,738,1436,125,124,246,2823,2920,5741
SSC14265,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
SSC14266,1634,1769,3403,114,106,226,471,530,1003,4,3,4,10,11,24,0,0,0,10,4,11,3,3,6,0,0,5,0,3,3,0,0,0,500,552,1053,103,119,219,27,16,43,741,799,1540,295,312,609,2673,2880,5546
SSC14267,67,63,132,9,11,14,26,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,35,62,3,5,9,3,0,4,40,52,88,8,8,21,118,126,239
SSC14268,938,1011,1950,58,60,122,224,253,480,4,0,3,3,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,258,498,47,44,89,0,8,4,343,366,709,55,68,130,1338,1449,2786
SSC14269,6,10,18,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,8,9,19
SSC14270,34,36,68,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,34,34,74
SSC14271,100,92,194,4,12,13,25,36,59,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,67,0,0,0,0,0,0,36,52,90,14,14,22,152,155,307
SSC14272,43,35,80,3,5,9,10,9,20,0,3,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,32,0,0,0,0,3,3,20,19,40,3,6,9,69,64,131
SSC14273,31,20,55,0,0,3,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,10,8,14,0,0,0,36,31,67
SSC14274,52,37,92,4,0,3,6,5,8,3,0,3,0,0,0,5,4,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,11,23,0,0,0,0,0,0,16,13,31,9,4,11,76,54,129
SSC14275,226,184,403,32,38,65,102,95,201,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,98,207,18,3,20,0,0,0,161,137,296,33,24,59,414,342,758
SSC14276,775,836,1613,106,114,216,214,211,426,0,3,4,7,12,21,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,228,457,19,17,35,6,0,5,354,356,713,61,61,123,1187,1261,2446
SSC14277,46,49,94,5,6,13,15,17,24,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,31,0,0,0,0,0,0,21,22,43,7,10,16,74,84,153
SSC14278,13,16,29,0,0,0,6,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,0,0,0,0,0,0,7,3,14,0,0,3,25,24,42
SSC14279,123,123,244,11,12,29,22,26,51,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,24,26,57,0,0,0,0,0,0,41,39,82,6,17,25,171,181,353
SSC14280,177,130,304,15,21,31,21,24,43,0,7,4,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,30,63,3,3,4,0,0,0,45,52,98,30,27,52,246,211,460
SSC14281,20,22,42,0,3,5,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,0,0,0,0,0,0,4,4,13,6,7,10,28,31,59
SSC14282,5,7,14,0,0,0,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,17,0,0,0,0,0,0,8,11,17,4,3,3,15,17,37
SSC14283,31,39,72,9,10,19,10,8,18,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,19,0,0,0,0,0,0,19,24,43,3,4,3,52,65,120
SSC14284,9,3,8,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,3,0,0,3,9,4,20
SSC14285,163,148,309,29,35,65,234,249,482,8,9,15,7,17,25,4,0,3,0,0,0,0,0,0,3,0,3,7,4,7,0,0,0,257,276,532,15,23,32,4,4,3,307,334,642,51,28,84,523,515,1033
SSC14286,16,5,26,0,0,0,12,13,22,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,28,5,3,5,0,0,0,19,20,31,3,0,3,39,23,62
SSC14287,28,20,49,0,0,3,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,9,4,9,4,3,3,37,32,61
SSC14288,939,884,1824,95,115,203,258,280,535,0,0,4,11,7,24,0,3,3,4,4,7,0,0,0,0,0,3,0,0,0,0,0,0,280,299,582,9,17,26,5,3,9,387,426,816,96,83,175,1428,1395,2823
SSC14289,5,3,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,5,6,7,3,3,3,17,10,24
SSC14290,226,246,469,10,10,22,46,42,89,4,5,7,0,0,3,3,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,54,49,107,3,3,8,18,17,34,86,84,169,25,20,37,330,345,677
SSC14291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14292,78,72,143,11,10,15,19,23,43,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,28,30,56,0,4,4,0,0,0,34,40,72,13,18,36,126,125,256
SSC14293,2274,2145,4414,273,205,478,995,775,1765,11,12,25,8,4,14,6,3,10,13,5,26,0,0,3,3,0,4,0,0,0,0,0,0,1036,807,1839,813,759,1569,20,17,37,2141,1787,3925,389,339,729,4798,4272,9070
SSC14294,21,15,38,3,3,7,6,4,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,0,0,0,0,0,0,5,7,14,3,3,3,28,24,55
SSC14295,66,58,128,3,6,6,11,8,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,8,25,0,0,0,0,0,0,13,16,28,13,18,28,88,89,178
SSC14296,39,34,76,4,6,11,9,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,16,0,0,0,3,0,3,17,13,30,8,8,16,62,62,119
SSC14297,15,9,20,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,4,3,8,3,0,3,19,14,28
SSC14298,23,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,3,4,9,0,0,0,0,0,0,3,3,4,3,0,8,33,25,59
SSC14299,203,211,417,9,9,21,88,63,152,19,3,22,23,12,36,7,6,11,4,0,5,0,0,0,5,0,5,7,0,5,0,0,0,149,85,240,0,0,0,3,0,3,160,100,263,121,61,180,485,373,858
SSC14300,21,20,44,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,24,28,48
SSC14301,22,13,35,0,0,0,3,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,15,0,0,0,0,0,0,5,11,17,0,0,3,27,23,54
SSC14302,633,666,1295,56,55,108,206,230,444,0,0,0,10,11,17,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,226,245,473,30,31,58,4,3,9,314,341,652,133,165,292,1074,1164,2247
SSC14303,1576,1719,3295,168,192,365,729,857,1587,14,15,24,19,23,39,14,3,15,7,7,13,3,3,3,3,0,3,6,8,14,0,0,0,790,909,1702,146,225,375,21,15,34,1131,1346,2474,118,137,251,2822,3198,6023
SSC14304,569,559,1129,62,45,105,139,141,281,9,12,15,0,0,3,0,0,0,0,0,0,5,5,6,0,0,0,0,0,0,0,0,0,157,161,315,37,43,79,0,0,4,254,254,506,25,26,57,856,837,1689
SSC14305,97,89,190,13,5,18,20,22,42,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,42,0,0,0,0,0,0,31,28,61,18,17,38,151,140,289
SSC14306,30,24,50,0,3,3,4,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,8,0,0,0,0,0,0,7,10,17,7,8,15,41,35,80
SSC14307,197,191,392,22,31,57,86,80,165,0,3,3,3,3,3,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,95,88,183,3,4,7,0,0,0,121,126,242,25,22,46,341,335,677
SSC14308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14310,102,87,188,13,19,32,26,32,56,9,7,11,6,10,15,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,46,90,6,8,9,0,0,0,60,64,130,60,53,115,229,202,429
SSC14311,587,516,1103,60,62,123,638,676,1318,3,6,12,5,7,12,3,4,6,0,3,3,0,0,0,0,0,0,6,0,5,0,0,0,657,704,1361,22,18,43,4,3,5,735,787,1526,46,56,106,1370,1366,2736
SSC14312,33,37,68,3,3,5,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,16,0,0,0,0,0,0,17,13,27,6,3,15,55,48,103
SSC14313,5,14,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,6,14,18
SSC14314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14315,874,976,1854,109,144,260,310,321,626,3,0,3,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,314,331,643,6,12,15,11,13,23,439,494,938,153,186,344,1467,1666,3134
SSC14316,816,733,1549,80,58,139,280,311,587,5,4,10,6,7,21,3,0,10,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,302,326,627,22,30,55,9,4,9,411,427,831,89,94,180,1309,1252,2557
SSC14317,217,201,414,44,37,83,84,71,152,0,0,0,7,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,75,167,0,6,7,0,0,0,139,121,254,13,10,19,368,330,691
SSC14318,111,85,195,4,4,10,46,36,83,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,41,91,3,0,3,0,3,3,60,46,104,30,18,49,196,156,351
SSC14319,56,66,126,3,3,5,51,50,101,0,3,4,6,4,14,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,58,64,124,4,3,4,0,0,0,66,72,135,3,9,10,133,145,273
SSC14320,23,25,51,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,26,27,53
SSC14321,177,185,364,38,43,79,83,80,165,0,0,0,5,3,13,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,94,90,178,0,5,3,0,3,3,132,140,270,6,10,14,313,337,650
SSC14322,52,38,82,3,5,15,16,19,37,0,3,3,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,25,51,0,0,0,3,0,3,29,36,65,16,10,27,90,83,177
SSC14323,10,6,17,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,6,13,12,29
SSC14324,659,707,1369,225,265,489,262,268,532,0,3,8,15,25,32,0,0,0,7,4,11,0,0,0,0,3,6,5,3,10,0,0,0,289,306,594,14,29,43,3,10,8,537,608,1142,69,124,192,1263,1436,2698
SSC14325,464,496,961,81,69,148,221,260,487,0,0,3,12,16,22,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,241,278,520,23,24,46,7,4,14,347,380,725,60,64,126,875,937,1807
SSC14326,434,402,838,10,10,24,103,85,185,0,0,0,5,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,94,205,4,8,14,3,0,5,128,112,240,35,32,72,598,544,1149
SSC14327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14328,11,6,18,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,3,3,12,3,3,3,22,18,38
SSC14329,4,4,13,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,4,0,0,0,4,10,14
SSC14330,126,137,261,21,23,43,71,80,149,0,0,0,6,4,11,0,0,0,3,3,7,0,0,0,0,0,4,0,0,0,0,0,0,82,85,164,0,0,0,3,3,3,103,113,213,19,26,46,254,273,529
SSC14331,65,81,149,8,12,26,30,21,46,0,0,0,3,5,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,31,24,54,4,0,4,0,0,0,50,42,86,37,37,72,151,159,311
SSC14332,1380,1531,2913,235,309,545,495,545,1035,12,6,17,34,33,65,4,3,5,4,9,10,0,0,0,9,4,11,5,8,9,0,0,0,551,603,1152,16,13,27,12,15,26,818,937,1755,196,220,411,2398,2692,5085
SSC14333,6,11,19,3,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,3,9,5,0,6,16,15,31
SSC14334,1846,1981,3824,321,355,680,497,526,1019,5,3,11,15,21,32,0,0,0,3,7,6,3,4,5,0,3,5,0,0,4,0,0,0,523,565,1094,29,25,52,9,4,15,881,953,1832,86,93,173,2814,3021,5836
SSC14335,3609,3806,7414,115,113,226,1158,1274,2431,18,20,38,13,13,33,4,0,4,3,3,7,0,0,0,3,0,3,0,0,0,0,0,0,1209,1312,2521,138,172,307,25,24,40,1480,1620,3099,153,177,329,5237,5597,10842
SSC14336,58,61,124,9,11,19,19,26,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,29,44,0,0,0,0,0,0,25,40,63,15,23,35,100,119,219
SSC14337,36,45,78,3,3,8,5,7,18,3,6,15,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,22,35,0,0,0,0,0,0,20,26,40,0,0,0,52,68,119
SSC14338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14339,5,6,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,6,10,3,13,20,7,30
SSC14340,18,15,40,3,0,3,5,5,14,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,11,5,16,3,3,12,36,29,62
SSC14341,19,22,40,3,4,9,5,3,14,0,3,3,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,20,0,0,0,0,0,0,10,15,31,3,3,5,39,42,74
SSC14342,32,20,52,3,0,3,6,9,16,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,17,0,0,0,0,0,0,16,7,23,3,0,8,51,29,77
SSC14343,38,28,66,0,0,3,14,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,26,0,0,0,0,0,0,11,15,30,10,8,15,61,51,107
SSC14344,53,68,120,12,12,23,25,20,44,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,50,3,3,5,0,0,0,37,35,71,7,12,16,103,111,211
SSC14345,32,28,59,4,3,6,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,7,4,11,3,8,10,43,38,82
SSC14346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14347,7,5,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,4,7,3,5,4,12,5,15
SSC14348,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,5
SSC14349,9,4,14,3,0,4,3,10,10,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,19,10,10,21,0,0,0,18,25,41,4,3,9,36,30,63
SSC14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14351,20,5,25,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,12,0,0,0,0,0,0,5,7,14,14,17,29,40,27,71
SSC14352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14353,456,415,867,129,105,238,1024,917,1936,26,24,53,39,38,72,18,15,32,21,14,33,0,5,4,3,3,4,15,19,31,0,0,0,1145,1025,2170,1054,1194,2247,32,20,54,2361,2347,4711,259,241,494,3071,3001,6075
SSC14354,16,14,34,0,0,4,14,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,17,7,22,0,0,0,0,0,0,18,11,22,7,3,7,40,24,67
SSC14355,57,60,113,0,4,3,12,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,32,3,0,4,0,0,0,19,25,41,13,17,23,85,97,187
SSC14356,34,22,58,3,6,5,11,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,15,29,0,0,0,0,0,0,21,17,39,3,4,11,54,48,106
SSC14357,664,713,1378,187,186,373,276,300,578,19,21,33,48,70,126,0,3,4,6,4,6,0,0,0,3,3,4,3,3,7,0,0,0,358,402,756,14,17,31,5,11,11,571,605,1178,56,55,117,1286,1380,2667
SSC14358,2979,3136,6109,534,488,1023,2784,2736,5520,49,53,101,83,89,164,12,15,24,25,23,48,11,17,29,5,0,12,62,53,110,0,0,0,3039,2976,6018,1441,1212,2654,71,65,140,5086,4747,9835,959,906,1866,9026,8791,17810
SSC14359,1354,1655,3012,242,273,518,1160,1271,2435,38,42,86,54,58,106,13,18,28,16,14,33,3,4,8,3,3,10,33,40,69,0,0,0,1308,1453,2767,402,518,929,39,25,61,1999,2275,4267,218,237,458,3571,4168,7734
SSC14360,11,4,16,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,5,4,8,0,0,3,17,11,30
SSC14361,16,18,32,3,4,5,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,3,0,0,0,8,5,18,5,6,14,31,32,65
SSC14362,206,216,423,25,22,47,44,51,99,6,6,12,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,58,69,125,0,0,3,3,0,3,90,92,184,29,26,49,325,327,652
SSC14363,264,258,527,28,34,57,76,92,164,3,3,5,4,4,13,0,0,0,0,3,11,0,0,0,0,0,0,0,0,5,0,0,0,88,109,190,10,7,21,0,0,4,123,147,271,10,13,21,398,423,819
SSC14364,86,76,159,4,0,6,17,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,15,34,0,3,3,0,0,0,18,24,42,11,6,11,114,104,212
SSC14365,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7
SSC14366,11,12,26,0,0,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,0,0,0,0,0,0,9,9,10,10,6,13,24,21,50
SSC14367,35,40,71,3,3,3,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,0,0,0,0,0,0,7,9,19,7,7,14,44,52,97
SSC14368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14369,39,34,71,0,0,0,8,10,14,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,10,12,24,0,0,0,0,0,0,10,12,24,3,3,8,50,51,102
SSC14370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14371,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC14372,29,35,66,0,0,0,12,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,21,0,0,4,0,0,0,11,10,20,7,6,11,48,47,96
SSC14373,182,182,366,14,22,39,109,100,214,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,104,220,3,0,3,3,3,9,132,135,269,31,28,62,350,346,697
