SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC11327,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11328,33,119,192,324,414,276,76,8,0,1439,76,84,38,30,54,58,67,16,0,424,6,3,9,4,10,4,7,0,0,47,3,3,10,8,11,10,0,0,0,40,122,206,245,363,488,347,142,34,0,1948,3,9,5,3,14,14,0,0,0,44,14,3,0,0,3,3,0,0,0,32,17,18,5,3,13,14,0,0,0,74,141,223,250,368,503,357,141,36,0,2023,186,37,21,15,43,81,212,156,69,819,12,15,10,20,22,21,20,14,10,130,336,284,282,405,566,461,369,199,83,2978,18,98,142,166,281,130,37,3,0,859,91,86,84,145,205,130,62,5,0,814,4,11,13,7,12,8,7,0,0,62,3,7,3,9,3,8,0,0,0,33,118,199,240,328,497,279,101,4,0,1776,3,3,6,3,3,4,0,0,0,23,9,0,3,9,9,8,4,0,0,44,12,6,6,17,12,16,4,0,0,70
SSC11329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11330,0,3,7,7,16,15,7,0,0,46,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,14,19,7,0,0,53,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,3,7,5,14,20,7,0,0,58,8,0,0,0,0,3,11,0,0,23,0,0,0,0,0,0,0,0,0,4,8,3,7,5,16,19,21,4,0,83,3,5,0,0,12,6,0,0,0,26,3,0,3,5,7,11,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,3,6,15,14,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC11331,0,3,6,7,11,18,6,0,0,47,0,0,0,8,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,4,8,15,10,25,6,0,0,71,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,8,18,10,25,6,0,0,71,0,3,3,0,7,7,0,0,0,19,0,4,0,3,0,0,4,0,0,12,0,12,15,23,14,30,12,0,0,105,0,3,5,3,0,6,0,0,0,15,5,0,4,3,6,7,3,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,11,7,11,8,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
SSC11332,4,3,16,22,35,18,10,0,0,111,3,3,3,3,4,0,3,0,0,19,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,9,9,19,28,45,24,16,0,0,138,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,19,26,45,24,13,0,0,142,9,0,0,0,6,10,20,10,3,50,0,3,0,6,5,3,4,0,0,17,16,13,20,31,55,30,36,13,3,217,0,4,7,12,19,20,3,0,0,66,6,0,12,7,15,14,3,0,0,62,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,20,22,35,31,6,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11333,0,0,0,0,3,8,0,0,0,11,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,0,0,16,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,3,3,3,3,0,5,7,4,0,0,28,0,0,0,0,5,4,0,0,0,12,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,7,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11334,0,0,0,6,3,5,3,0,0,23,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,3,0,0,25,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,3,0,0,0,4,0,0,0,10,13,8,14,3,0,43,0,0,0,3,0,4,0,0,0,10,0,0,0,3,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11336,0,0,0,3,3,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,18,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,24,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,7,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,8,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC11338,0,0,6,9,13,14,3,0,0,46,0,0,0,3,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,5,4,7,15,18,24,6,0,0,72,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,5,15,18,20,6,0,0,79,0,0,0,0,5,13,20,7,3,56,0,0,0,3,0,3,0,0,0,11,10,3,5,13,29,35,24,7,3,139,0,0,6,8,7,6,0,0,0,27,3,0,6,5,9,14,4,0,0,37,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,4,0,11,11,22,27,4,0,0,79,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6
SSC11339,0,0,0,3,7,0,0,0,0,10,0,0,0,0,3,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,8,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,15,8,0,0,0,25,0,0,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,7,14,10,5,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11340,0,0,4,8,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,3,0,0,0,28,0,0,0,0,0,4,4,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,3,8,4,5,3,0,0,33,0,0,3,0,4,0,0,0,0,8,0,0,0,3,3,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,9,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11341,26,109,270,231,257,201,21,0,0,1125,50,54,56,40,36,49,10,0,0,294,3,3,6,6,4,13,0,0,0,38,3,9,4,3,6,5,5,0,0,36,85,172,348,278,303,266,43,0,0,1490,18,16,18,16,3,5,0,0,0,72,15,5,3,0,3,0,0,0,0,28,32,20,22,18,7,8,0,0,0,102,111,194,363,291,313,272,38,0,0,1593,127,34,49,46,47,95,146,63,7,615,8,10,14,9,10,8,8,3,0,68,244,237,429,348,370,377,197,63,5,2275,13,80,163,147,162,126,10,0,0,703,74,75,93,97,110,91,16,0,0,546,4,3,11,10,5,5,5,0,0,39,0,0,3,0,4,3,0,0,0,22,88,160,278,252,289,223,28,0,0,1314,4,12,14,9,13,3,0,0,0,58,15,6,11,3,8,3,0,0,0,52,22,13,24,16,19,7,0,0,0,101
SSC11342,0,3,0,7,10,13,3,0,0,39,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,16,14,7,0,0,50,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,7,15,21,7,0,0,51,0,0,3,0,4,8,8,3,3,29,0,0,0,0,0,0,0,0,0,3,4,3,7,7,23,24,14,3,3,84,0,0,0,4,7,8,0,0,0,22,0,0,0,6,4,5,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,15,12,4,0,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
SSC11343,37,167,607,892,906,484,91,9,0,3193,123,122,107,125,124,152,79,14,3,850,6,8,24,19,20,19,7,0,0,99,3,14,11,16,22,12,4,0,0,86,169,317,756,1055,1072,665,175,21,3,4232,9,20,16,29,21,17,3,0,0,120,37,19,13,6,10,8,3,0,0,87,39,34,32,34,28,30,10,0,0,211,215,356,783,1093,1101,697,187,21,3,4438,322,91,69,93,127,200,534,529,198,2158,27,26,62,93,76,60,48,26,17,439,559,471,909,1277,1305,953,768,578,222,7035,15,128,452,502,569,274,36,3,0,1979,136,187,197,440,393,232,71,8,0,1661,5,10,48,31,19,19,0,0,0,131,3,15,10,19,20,15,9,3,0,84,160,336,709,992,1000,536,118,13,0,3852,4,10,8,15,19,10,0,0,0,69,32,17,9,23,18,7,0,0,0,110,35,26,20,36,36,16,0,0,0,176
SSC11344,25,77,280,300,271,204,28,0,0,1181,56,35,40,17,43,42,20,6,0,269,0,3,12,3,7,8,7,0,0,32,0,4,5,4,3,4,3,0,0,27,83,119,335,328,318,253,61,8,0,1507,7,5,19,8,6,10,0,0,0,62,12,5,0,0,0,7,0,0,0,31,20,16,15,8,13,21,0,0,0,90,99,131,348,339,329,277,56,8,0,1601,65,21,24,24,31,81,168,126,69,602,7,17,21,23,11,19,12,10,10,134,169,168,402,382,376,374,236,144,80,2335,15,60,174,159,185,94,14,0,0,711,88,69,125,162,123,101,22,3,0,694,0,0,30,10,10,3,0,0,0,54,0,0,0,4,3,3,0,0,0,11,106,137,322,337,318,204,43,3,0,1466,0,8,7,3,9,3,0,0,0,32,12,3,10,7,12,3,0,0,0,50,15,15,18,9,20,3,0,0,0,80
SSC11345,13,43,155,200,223,163,34,0,0,833,48,33,38,53,56,91,48,0,0,375,0,0,5,5,9,13,3,0,3,41,3,6,0,9,4,9,3,0,0,29,61,75,202,264,292,274,90,0,3,1269,10,5,6,14,14,7,3,0,0,51,4,6,0,3,0,5,0,0,0,25,14,8,11,15,15,10,3,0,0,81,74,83,216,284,306,284,95,3,3,1349,62,16,29,21,30,135,287,152,56,777,4,5,5,11,13,32,17,17,3,111,136,107,247,309,353,445,398,170,63,2233,7,34,98,114,141,127,16,0,0,536,58,45,91,139,160,154,32,0,0,680,3,4,11,11,10,16,0,0,0,54,0,0,0,6,4,0,0,0,0,12,69,85,198,270,314,299,51,0,0,1275,0,3,8,3,6,3,0,0,0,25,4,5,3,6,8,6,0,0,0,29,10,3,10,12,15,11,0,0,0,52
SSC11346,3,27,122,116,63,39,6,0,0,373,15,8,15,12,4,4,3,0,0,54,3,0,10,3,0,3,0,0,0,22,0,0,0,3,3,0,0,0,0,8,21,33,146,131,77,48,10,0,0,458,5,3,3,3,3,4,0,0,0,20,5,0,0,0,0,0,0,0,0,3,6,3,8,3,3,9,0,0,0,27,27,30,146,130,80,52,10,0,0,486,29,0,8,0,5,28,34,11,3,116,7,7,14,11,4,4,8,0,0,50,53,38,169,143,92,84,53,8,3,657,6,11,61,45,25,16,3,0,0,170,13,15,49,48,31,22,3,0,0,182,0,3,3,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,20,29,119,101,56,35,9,0,0,373,4,3,0,0,0,0,0,0,0,11,0,0,11,3,0,0,0,0,0,16,3,3,9,3,0,0,0,0,0,28
SSC11347,0,0,3,9,10,11,6,0,0,39,3,0,0,0,4,5,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,13,15,14,8,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,13,15,14,8,0,0,61,3,0,0,0,0,3,5,5,0,21,0,0,0,0,0,3,0,0,0,3,8,0,3,13,10,21,13,4,0,80,3,4,3,7,6,3,0,0,0,24,5,3,0,8,9,9,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,10,5,10,12,11,3,0,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC11348,17,45,147,173,125,87,3,0,0,610,25,28,32,35,20,17,8,5,0,171,0,0,0,5,7,4,0,0,0,15,3,0,3,3,6,3,0,0,0,18,37,73,184,217,161,111,15,5,0,817,6,7,10,7,15,3,0,0,0,45,12,3,0,0,0,0,3,0,0,23,24,4,12,4,16,10,3,0,0,73,63,80,202,227,176,117,15,5,0,889,45,17,23,18,45,85,115,66,25,426,4,3,12,7,13,6,5,4,5,61,113,102,231,244,227,214,141,77,31,1374,4,33,106,70,95,47,0,0,0,350,29,31,66,96,73,66,11,0,0,375,0,0,11,5,3,4,0,0,0,27,0,3,3,0,0,0,0,0,0,5,33,65,186,172,176,115,13,0,0,762,0,4,7,4,3,3,0,0,0,19,10,8,8,3,4,3,0,0,0,32,7,12,16,6,8,6,0,0,0,49
SSC11349,7,34,160,174,139,100,22,0,0,638,21,21,35,27,26,28,21,7,0,181,4,0,8,6,3,3,5,0,0,24,0,0,3,6,3,3,0,0,0,20,27,59,208,211,167,142,40,7,0,859,5,5,5,13,11,6,0,0,0,49,9,9,3,0,3,3,0,0,0,25,11,12,8,13,14,9,0,0,0,70,45,75,214,217,180,153,46,7,0,931,53,15,26,22,38,74,151,122,49,560,4,5,21,10,17,21,16,10,8,106,101,99,257,254,238,242,211,142,61,1597,7,28,98,83,104,84,15,0,0,408,26,36,77,83,81,91,25,7,0,430,3,4,12,7,6,4,3,0,0,42,0,0,0,0,3,5,0,0,0,10,31,74,185,174,186,182,42,8,0,890,0,4,0,3,7,5,0,0,0,22,3,4,8,3,0,3,0,0,0,23,8,7,8,3,7,7,0,0,0,43
SSC11350,3,4,11,12,9,8,0,3,0,55,3,0,3,0,4,3,5,0,0,19,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,16,11,14,16,3,5,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,16,11,14,14,3,5,0,75,8,0,4,0,0,10,6,3,0,33,3,0,0,0,0,0,0,0,0,5,14,7,19,15,14,28,16,11,0,120,0,0,10,3,5,0,0,0,0,19,0,0,8,6,11,10,0,3,0,37,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,18,10,9,11,3,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,4
SSC11351,13,46,131,147,155,120,11,4,0,623,21,29,21,14,24,30,11,0,0,150,0,3,0,0,0,3,4,0,0,16,0,3,4,5,4,5,0,0,0,18,37,80,159,168,181,161,17,9,0,805,0,3,11,8,4,8,0,0,0,26,10,3,3,0,0,0,0,0,0,22,12,6,9,8,9,7,3,0,0,48,48,90,165,167,186,168,19,9,0,855,52,11,21,15,30,62,99,78,23,395,3,4,11,7,11,8,13,8,3,75,106,106,198,200,233,233,130,97,26,1323,3,36,83,85,91,45,4,0,0,349,38,36,36,80,66,44,23,4,0,326,0,3,6,6,3,3,0,0,0,21,0,3,3,0,0,3,0,0,0,17,42,72,124,172,164,94,33,3,0,714,0,3,0,5,4,3,0,0,0,13,7,3,3,3,3,6,0,0,0,29,11,3,4,7,6,10,0,0,0,44
SSC11352,0,8,30,32,42,21,3,0,0,142,3,4,3,3,6,10,5,0,0,35,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,3,16,34,37,58,33,11,0,0,185,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,16,34,37,53,33,11,3,0,191,8,0,0,0,5,14,15,5,4,62,0,7,4,0,0,3,0,0,0,17,12,17,35,45,62,55,22,13,4,265,3,11,24,29,30,17,3,0,0,114,7,0,5,21,25,17,7,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,14,30,58,54,31,10,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
