SSC_CODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
SSC14067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,3,6,0,3,0,0,0,6,4,3,0,0,0,0,10,0,0,0,0,0,0,3,0,3,0,0,0,0,11,3,6,0,3,0,0,8,4,4,0,0,0,0,9,0,0,0,0,0,0,4,3,9,3,0,0,0,11,3,4,0,0,0,0,12,3,0,0,0,0,0,3,4,9,4,0,0,0,10,0,3,3,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,3,0,0,0,0,3,39,51,19,6,4,0,115
SSC14068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,3,0,0,0,8,3,5,3,0,0,0,10,3,3,0,0,0,0,13,3,4,0,0,0,0,6,5,8,0,0,0,0,14,0,10,3,0,0,0,14,7,14,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,10,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,36,51,15,5,8,0,124
SSC14069,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,6,3,4,3,0,0,0,11,0,0,0,0,0,0,3,5,5,3,0,0,0,10,6,7,3,0,0,0,17,3,14,0,3,0,0,26,10,9,6,0,0,0,21,0,8,3,0,0,0,10,3,6,0,0,0,0,8,0,3,3,0,0,0,8,3,14,0,0,0,0,19,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,6,40,82,32,6,6,0,170
SSC14070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,11
SSC14071,19,16,12,4,3,0,55,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,6,5,3,0,0,0,0,8,0,0,0,0,0,0,3,7,13,3,0,0,0,26,5,5,3,0,0,0,15,3,11,3,0,5,0,19,0,7,4,0,3,0,13,3,3,0,3,0,0,7,11,22,11,0,3,0,51,5,8,0,0,0,0,19,3,12,7,0,0,0,21,4,17,10,0,0,0,32,36,69,23,3,3,0,130,22,47,26,4,4,0,102,39,184,50,12,6,0,290,21,36,13,0,0,0,75,182,450,169,35,35,7,879
SSC14072,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,4,3,0,0,32
SSC14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,9,0,3,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,3,3,4,0,36
SSC14074,5,3,3,4,0,0,14,0,3,0,0,0,0,7,0,3,0,0,0,0,3,0,0,3,0,3,0,7,3,0,0,0,0,0,4,3,8,4,0,0,0,10,5,6,5,0,0,0,16,3,5,0,0,3,0,21,3,12,4,0,0,0,20,0,16,4,0,4,0,28,3,11,5,0,0,0,18,6,26,7,3,6,0,51,3,12,3,3,0,0,19,3,5,4,3,0,0,11,9,8,6,0,8,0,25,5,18,0,0,0,0,28,0,6,0,0,0,0,12,0,0,0,0,0,0,0,0,12,3,3,0,0,29,54,163,60,18,36,3,327
SSC14075,9,4,0,0,0,0,19,0,0,0,0,0,0,0,4,3,5,0,0,0,8,0,0,0,0,0,0,5,5,0,0,0,0,0,7,9,0,0,0,0,0,10,7,0,0,0,0,0,12,8,3,0,0,3,0,20,9,7,6,3,0,0,24,9,10,8,0,3,0,24,9,12,3,0,3,0,24,8,22,5,0,0,0,29,3,10,3,0,0,0,20,4,7,0,0,3,0,13,11,9,3,3,0,0,29,8,12,3,0,0,0,23,4,3,0,0,0,0,10,3,4,0,0,0,0,6,0,6,3,0,0,0,4,101,113,36,11,15,0,282
SSC14076,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,3,5,0,0,0,0,0,6,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,7,3,12,3,0,0,0,15,0,3,0,0,0,0,3,0,3,0,0,0,0,6,0,4,3,0,0,0,5,28,31,17,3,3,0,82
SSC14077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,4
SSC14079,4,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,8,0,0,0,0,0,0,3,3,4,0,0,0,0,5,0,4,8,0,0,0,16,3,5,3,0,0,0,10,3,4,3,0,0,0,7,0,3,3,0,0,0,10,0,5,8,0,0,0,12,7,13,3,0,0,0,20,3,6,0,0,0,0,6,0,4,4,0,0,0,12,0,6,8,0,0,0,15,16,35,13,0,0,0,60,5,13,3,0,0,0,25,4,7,0,0,0,0,14,0,5,0,0,0,0,12,50,119,66,3,4,0,242
SSC14080,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,5,0,3,0,0,0,0,11,3,6,0,0,0,0,10,8,8,3,0,0,0,19,3,12,0,0,3,0,21,12,8,0,3,0,0,24,6,15,8,0,0,0,32,9,41,3,3,3,0,61,8,21,0,3,0,0,38,4,18,3,0,0,0,26,5,25,3,0,0,0,30,9,12,4,0,3,0,27,0,0,0,0,0,0,4,0,3,0,0,0,0,4,3,6,3,0,0,0,14,77,196,32,18,9,4,349
SSC14081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC14083,6,3,0,4,4,0,18,3,0,0,0,0,0,3,4,4,3,0,0,0,11,0,0,3,0,0,0,3,10,3,0,0,3,0,13,8,6,0,3,0,0,23,14,21,4,0,0,0,42,16,11,5,3,0,0,35,23,16,0,4,0,0,43,18,18,7,3,0,0,41,13,13,0,3,0,0,28,7,19,5,0,5,0,37,6,3,0,0,0,0,9,3,3,0,0,0,0,10,11,12,3,0,0,0,26,4,16,5,0,0,0,27,8,3,0,0,0,0,8,4,0,0,0,0,0,3,8,4,3,0,0,0,12,168,148,47,16,13,6,397
SSC14084,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,0,0,17
SSC14085,29,29,31,3,9,0,106,7,4,3,0,0,0,19,6,5,12,0,3,0,24,4,7,10,0,4,0,28,8,5,9,0,0,0,24,8,13,10,0,7,0,44,9,16,11,0,10,0,50,9,22,18,0,0,0,52,12,26,15,3,3,0,56,11,31,15,0,4,0,59,16,13,5,0,3,3,43,37,83,50,14,12,0,188,12,33,9,0,3,0,56,20,53,14,4,4,0,97,21,62,29,5,6,0,120,64,264,56,5,12,0,402,38,174,46,9,3,0,274,44,258,76,15,8,0,398,23,41,26,3,4,3,99,383,1136,442,75,83,14,2143
SSC14086,4,9,4,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,3,0,0,3,0,10,6,3,0,0,0,0,5,3,6,0,0,3,0,13,7,17,4,0,4,0,28,7,12,3,0,3,0,29,13,14,3,3,0,0,34,13,21,0,0,5,0,35,6,10,0,0,3,0,25,22,37,4,7,5,0,69,10,28,0,0,0,0,38,15,14,3,0,0,0,30,14,28,9,0,3,0,57,28,34,5,6,0,0,67,5,10,0,4,0,0,14,9,10,4,0,0,0,20,7,17,0,3,3,0,25,158,267,45,30,31,3,543
SSC14087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8
SSC14088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,11
SSC14089,10,4,3,3,4,3,32,0,0,3,0,0,0,4,0,0,8,0,3,0,10,4,0,3,4,0,0,10,4,8,10,0,0,0,22,3,5,4,3,7,0,25,8,11,7,0,12,0,31,6,7,7,3,0,0,25,3,11,4,0,0,0,16,8,14,14,3,3,0,35,3,10,5,7,6,0,26,15,28,17,3,12,0,73,3,9,6,0,0,0,20,4,11,6,0,0,0,21,7,15,14,3,0,0,47,11,22,14,6,0,0,52,3,4,3,0,0,0,18,4,6,0,3,0,0,14,0,4,3,0,0,0,17,100,170,133,40,59,6,511
SSC14090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,16,8,0,0,0,0,25
SSC14091,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10
SSC14092,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,3,0,0,0,19
SSC14093,8,9,3,0,0,0,18,0,0,0,0,0,0,0,3,0,0,5,0,0,8,7,0,0,0,3,0,4,6,3,3,0,3,0,17,4,6,3,0,0,0,13,9,8,4,0,0,0,22,3,5,0,3,0,0,12,0,7,0,0,0,0,7,4,4,3,0,0,0,11,0,0,0,0,0,0,4,0,7,3,0,0,0,12,3,3,0,0,0,0,4,0,4,0,0,0,0,4,0,7,0,0,0,0,6,3,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,19,55,66,30,16,10,0,175
SSC14094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14096,11,5,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,3,3,3,3,3,0,0,11,0,6,0,0,0,0,9,0,8,0,3,0,0,14,5,0,0,0,0,0,9,0,3,0,0,0,0,6,0,4,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,31,35,10,9,3,0,87
SSC14097,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,10,0,0,0,0,11,4,6,0,0,0,0,12,6,10,0,0,0,0,10,3,7,3,0,0,0,14,0,0,0,0,0,0,3,3,0,0,0,5,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,28,35,17,6,10,0,91
SSC14098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,11,5,0,0,0,33
SSC14099,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,4,0,0,10,0,7,0,0,0,0,9,3,4,0,0,0,0,8,0,4,0,3,0,0,9,0,6,0,0,0,0,6,3,3,3,0,0,0,6,0,5,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,8,3,0,0,0,0,0,7,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,41,9,4,3,0,84
SSC14100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC14101,3,5,0,0,0,0,8,3,0,0,0,0,0,3,0,0,3,0,0,0,5,3,0,0,0,0,0,3,0,0,3,0,0,0,6,4,0,3,0,0,0,8,3,5,3,3,0,0,8,3,5,4,0,0,0,15,0,11,0,0,0,0,11,10,7,3,0,4,0,18,0,0,0,0,0,0,5,4,9,3,0,0,0,20,0,0,0,0,0,0,6,0,3,3,3,0,0,8,3,14,0,4,0,0,20,9,19,3,3,0,0,34,4,3,6,0,0,0,12,3,3,0,0,0,0,5,0,3,0,0,0,0,5,55,87,43,17,6,0,213
SSC14102,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,3,0,0,0,4,3,0,0,0,0,0,6,3,0,0,0,0,0,3,3,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,11,7,3,0,0,35
SSC14103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,6,4,3,3,0,0,0,11,0,0,3,0,0,0,4,5,8,0,0,0,0,11,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,22,34,10,3,3,0,69
SSC14104,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,7,3,14,4,0,0,0,20,6,3,3,0,0,0,16,0,11,3,0,0,0,16,3,11,0,0,0,0,15,6,10,6,0,0,0,18,3,9,0,0,0,0,12,3,3,3,0,0,0,6,0,12,3,3,0,0,22,6,17,0,0,0,0,28,0,7,0,0,0,0,7,0,3,0,0,0,0,3,3,0,0,0,0,0,5,35,99,29,11,4,0,181
SSC14105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,12
SSC14106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4
SSC14107,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
SSC14108,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
