SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC12646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,6,8,5,0,0,41
SSC12647,3,0,0,3,0,3,0,0,0,17,0,0,7,3,6,5,0,0,0,19,24,22,50,73,80,61,12,0,0,323
SSC12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,8,6,0,0,37
SSC12649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,16,18,30,9,0,0,85
SSC12650,0,3,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,76,106,29,14,11,12,0,0,0,244
SSC12651,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,8,6,12,15,29,32,14,3,0,0,113
SSC12652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,8,7,12,25,55,40,21,3,0,176
SSC12653,7,15,9,25,23,17,3,3,0,106,3,4,12,19,25,12,11,3,0,96,149,153,359,450,557,513,189,27,0,2396
SSC12654,5,4,26,15,14,18,8,3,0,84,5,8,19,18,25,19,7,0,0,102,162,166,524,509,605,443,147,24,6,2584
SSC12655,0,0,0,4,4,3,0,0,0,17,0,0,0,0,3,3,0,0,0,8,29,12,26,62,65,70,18,3,0,263
SSC12656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,11,0,0,0,22
SSC12657,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,9,7,5,17,30,5,0,0,77
SSC12658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,22
SSC12659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,9,13,9,0,0,39
SSC12660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,14,27,34,13,17,0,0,120
SSC12661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,7,0,0,0,15
SSC12664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,4,3,0,0,16
SSC12665,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,7,3,9,19,12,5,0,0,57
SSC12666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,4,10,6,0,0,32
SSC12667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,14
SSC12668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,4,0,0,17
SSC12669,0,0,3,5,0,0,0,0,0,12,3,0,9,3,0,6,0,0,0,21,18,24,62,79,95,102,24,0,0,403
SSC12670,0,0,8,9,12,9,0,0,0,30,3,3,5,4,5,11,0,0,0,30,43,39,147,191,197,207,47,8,0,886
SSC12671,3,3,9,15,3,4,3,0,0,39,3,3,9,7,3,6,3,4,3,39,84,75,173,228,235,199,72,12,3,1083
SSC12672,18,18,38,35,54,32,17,0,0,217,15,19,44,74,67,52,14,8,4,290,289,433,819,1193,1238,959,302,42,6,5279
SSC12673,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,7,11,3,6,0,0,0,22
SSC12674,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,7,14,24,30,19,6,3,0,101
SSC12675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,6,21,8,0,0,69
SSC12677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SSC12678,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,3,0,3,10,13,19,5,0,0,53
SSC12679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,9,17,5,4,0,0,38
SSC12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,7
SSC12681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,14
SSC12682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,11,3,0,0,0,30
SSC12683,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,5,11,15,20,24,22,7,0,0,104
SSC12684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,7,3,0,0,29
SSC12685,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,8,24,42,46,46,39,15,5,0,227
SSC12686,0,7,13,24,21,6,4,0,0,68,3,10,29,23,34,18,3,0,0,126,67,168,441,540,513,318,81,11,0,2147
SSC12687,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,3,0,3,12,10,23,18,0,0,0,71
SSC12688,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,5,24,19,20,17,9,0,0,96
SSC12689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,4,0,0,15
SSC12692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC12693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC12695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,9
SSC12696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,17
SSC12697,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,14,11,14,8,0,0,59
SSC12698,0,0,0,5,0,0,0,0,0,7,0,0,0,6,0,3,0,0,0,6,21,18,25,86,75,65,19,0,0,307
SSC12699,4,0,4,3,0,3,0,0,0,16,0,0,0,6,6,4,0,0,0,24,20,19,72,83,110,91,33,9,0,438
SSC12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,12,8,3,3,0,36
SSC12702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12703,0,3,10,4,6,3,3,0,0,28,0,0,5,4,3,0,5,0,0,31,47,54,127,220,227,149,29,0,0,863
SSC12704,0,0,0,0,3,0,0,0,0,4,0,3,0,0,3,4,0,0,0,5,15,8,15,22,47,46,13,0,0,174
SSC12705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,5,0,0,0,14
SSC12706,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
SSC12707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,12,3,0,0,26
SSC12708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12709,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,3,17,19,23,19,0,0,0,85
SSC12710,3,0,10,19,5,11,0,0,0,51,3,7,7,21,10,8,3,0,0,59,100,51,201,345,281,178,51,7,0,1214
SSC12711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,12
SSC12712,12,17,46,59,47,27,6,0,0,209,8,25,67,74,55,33,8,0,0,264,182,352,1168,1301,865,498,152,7,0,4524
SSC12713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,5,0,0,18
SSC12714,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,5,11,21,31,46,51,10,5,0,175
SSC12715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,12,31,20,13,3,0,0,76
SSC12716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,8,0,0,23
SSC12717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,8,0,0,0,33
SSC12718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10
SSC12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,15
SSC12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,5,3,0,0,25
SSC12721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,3,0,0,26
SSC12722,13,29,39,46,41,27,9,0,0,204,16,19,25,33,35,39,21,0,0,193,201,337,768,806,837,695,226,36,3,3920
SSC12723,5,5,5,10,9,10,0,0,0,43,3,9,5,5,5,8,0,0,0,39,46,91,183,155,180,164,29,3,0,849
SSC12724,5,0,3,0,0,3,0,0,0,15,0,0,3,0,0,4,3,0,0,11,24,19,61,59,74,66,18,4,0,323
SSC12725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,3,0,0,15
SSC12726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,9,11,0,0,0,45
SSC12727,4,3,5,10,8,4,0,0,0,36,0,3,0,0,8,3,0,0,0,15,37,58,99,121,145,111,19,3,0,601
SSC12728,4,22,44,42,53,23,3,0,0,184,4,21,51,66,44,34,4,3,0,224,190,478,1427,1356,1102,708,127,10,0,5406
SSC12729,0,0,3,3,7,3,3,0,0,25,0,0,9,3,4,4,0,0,0,20,9,53,162,142,119,86,24,0,0,594
SSC12730,0,0,3,0,3,0,0,0,0,3,0,0,3,3,0,3,0,0,0,10,5,4,14,16,15,24,8,0,0,89
SSC12731,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,13,13,16,16,41,33,11,0,0,134
SSC12732,0,0,0,0,0,3,0,0,0,3,0,3,3,3,0,0,0,0,4,11,6,27,54,38,42,51,6,0,4,230
SSC12733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,11,14,0,3,0,42
SSC12734,9,3,11,9,8,9,0,0,0,51,12,7,3,12,17,19,8,6,0,79,106,101,203,280,355,335,86,11,3,1480
SSC12735,0,0,3,0,0,5,3,0,0,10,5,0,4,7,7,3,0,0,0,22,28,19,54,71,96,112,15,4,0,405
SSC12736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12737,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,6,8,26,15,9,0,0,74
SSC12738,25,29,72,91,75,49,20,3,0,368,16,46,119,136,148,97,44,17,3,618,421,918,2781,3189,3224,2238,1021,185,21,13999
SSC12739,7,17,45,21,30,24,14,0,0,168,10,23,20,27,34,25,13,0,0,162,263,298,706,718,821,681,198,30,11,3714
SSC12740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,3,0,0,0,23
SSC12741,0,0,0,0,3,3,0,0,0,7,0,0,3,0,3,7,0,0,0,15,18,16,26,41,79,56,18,0,0,252
SSC12742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,8,5,7,17,4,0,0,48
SSC12743,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,11,12,14,33,43,47,50,9,3,0,211
SSC12744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,3,0,0,18
SSC12745,14,22,47,58,50,21,3,0,0,218,20,33,58,64,75,25,5,0,0,288,463,603,1197,1675,1456,740,123,3,0,6261
SSC12746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12747,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,7,16,22,18,3,0,0,68
SSC12748,3,9,26,20,12,3,5,0,0,70,8,9,17,11,11,8,0,0,0,59,89,177,349,271,270,241,43,8,0,1446
SSC12749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,5,3,10,21,18,9,0,0,72
SSC12750,4,24,27,28,35,31,3,0,0,157,3,13,28,40,42,34,5,0,0,163,193,382,605,882,958,724,110,12,6,3873
SSC12751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7
SSC12752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,12
SSC12754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,14
SSC12755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7
SSC12756,3,20,63,45,35,32,8,0,0,206,8,60,124,116,72,33,5,0,0,420,254,659,1745,1559,1160,683,128,6,0,6202
SSC12757,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,8,15,15,31,3,0,0,85
SSC12758,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,10,17,34,26,6,0,0,105
SSC12759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,16,20,23,0,0,0,64
SSC12761,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,0,0,8,4,3,10,21,25,22,7,0,0,98
SSC12762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,12
SSC12763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,13
SSC12764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,3,16
SSC12765,0,0,0,3,4,3,3,0,0,10,0,0,3,3,0,4,0,0,0,17,23,34,54,78,88,77,25,0,0,381
SSC12766,0,4,19,3,13,8,0,0,0,58,3,8,10,9,17,12,0,0,0,59,81,157,328,266,346,272,39,6,0,1494
SSC12767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
SSC12768,0,7,4,3,6,4,0,0,0,30,0,3,3,8,7,9,3,0,0,27,45,77,148,204,187,113,29,0,0,814
SSC12769,0,7,3,0,6,5,0,0,0,25,0,0,4,3,9,10,4,0,0,27,39,57,57,129,141,103,20,0,0,543
SSC12770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
SSC12771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,16
SSC12772,3,3,9,12,16,9,3,0,0,53,0,3,5,3,11,4,3,0,0,32,55,76,109,213,225,159,36,3,0,876
SSC12773,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,7,17,7,3,0,0,40
SSC12774,0,0,3,0,4,3,0,0,0,10,0,5,6,9,4,3,0,0,0,23,21,64,106,80,86,46,3,3,0,414
SSC12775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,10,5,0,0,0,27
SSC12777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC12778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,14,9,0,0,36
SSC12779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,5,0,0,24
SSC12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,7
SSC12781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,9,14,14,17,22,4,0,0,79
SSC12782,0,0,3,0,9,0,0,0,0,17,0,3,7,0,8,4,0,0,0,19,57,64,117,169,166,134,35,3,0,750
SSC12783,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,7,9,6,3,0,0,39
SSC12784,0,0,3,4,5,0,4,0,0,19,3,4,4,3,8,4,0,0,0,20,36,57,85,154,171,114,40,4,0,659
SSC12785,4,19,53,57,40,28,8,0,0,195,9,36,56,55,76,36,5,0,0,277,164,452,796,814,794,492,92,6,0,3609
SSC12786,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,0,0,0,8,18,17,15,45,51,31,15,0,0,200
SSC12787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,0,3,0,7,3,3,0,0,24
SSC12788,3,9,5,14,10,3,0,0,0,39,4,4,7,12,10,9,0,0,0,49,75,97,293,343,328,272,75,11,0,1501
SSC12789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9
SSC12790,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,3,7,16,12,0,3,0,49
SSC12791,0,0,8,11,4,0,0,0,0,19,0,0,10,8,0,0,0,0,0,18,33,58,170,165,158,84,14,0,0,681
SSC12792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,13
SSC12793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12
SSC12794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,11,8,9,0,0,0,29
SSC12795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,9,10,3,0,0,36
SSC12796,0,6,4,8,5,10,0,0,0,36,3,8,7,8,6,3,0,0,0,39,51,83,101,111,140,99,31,3,0,621
SSC12797,0,3,0,3,4,3,0,0,0,10,0,0,4,3,3,3,0,0,0,12,22,21,64,94,107,73,30,0,0,412
SSC12798,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,8,0,4,4,7,14,16,7,0,0,51
SSC12799,0,3,0,3,5,3,0,0,0,13,0,0,0,0,3,0,0,0,0,9,8,22,29,40,45,35,4,0,0,175
SSC12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,20
SSC12801,8,4,18,16,15,19,0,0,0,85,3,8,17,14,16,11,3,0,0,73,111,172,343,405,403,300,51,0,0,1790
SSC12802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12803,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,4,9,15,6,29,26,10,0,0,97
SSC12804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,3,5,3,0,21
SSC12805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,10,4,0,3,0,32
SSC12806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,14,4,0,0,35
SSC12807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,7,0,0,0,26
SSC12808,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,10,15,18,4,0,0,65
SSC12809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,13,3,0,0,31
SSC12810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,6,14,9,0,0,0,37
SSC12811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,0,0,0,19
SSC12812,6,47,49,58,41,39,5,0,0,247,10,7,20,21,26,17,9,4,0,112,278,409,1130,1000,991,640,152,31,3,4640
SSC12813,0,3,3,0,3,5,4,0,0,17,0,0,0,3,3,3,0,0,0,12,28,16,35,58,68,44,3,4,0,256
SSC12814,4,8,5,5,8,9,0,0,0,43,4,9,4,19,16,7,5,0,0,64,54,81,153,207,195,170,56,7,0,920
SSC12815,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,3,11,14,10,0,0,0,50
SSC12816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC12818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,9
SSC12819,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,4,8,13,14,3,5,0,52
SSC12820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,4,12,17,10,18,10,0,0,72
SSC12821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,13,0,0,0,28
SSC12822,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,0,0,0,0,8,15,20,50,44,56,54,5,0,0,234
SSC12823,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,3,7,24,13,3,3,0,65
SSC12824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,7,10,0,0,3,28
SSC12825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,17,5,9,3,0,53
SSC12826,3,3,3,3,0,3,0,0,0,19,3,0,3,5,0,0,0,0,0,12,19,20,50,54,62,46,18,3,0,270
SSC12827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,14,23,15,3,0,0,70
SSC12828,7,8,5,14,25,6,0,0,0,61,6,10,9,20,24,8,4,0,0,72,74,86,147,319,414,293,65,8,0,1398
SSC12829,0,0,0,0,0,0,0,0,0,3,0,0,6,3,4,7,0,0,0,24,3,9,30,49,54,54,14,0,0,211
SSC12830,0,3,0,8,7,4,3,0,0,29,7,0,3,3,12,6,5,0,0,35,48,52,140,170,196,173,70,9,0,863
SSC12831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,4,11,7,0,0,29
SSC12832,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,10,6,8,11,16,15,20,12,3,0,83
SSC12833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,14
SSC12834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,16,13,12,0,3,0,56
SSC12836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,10,13,3,3,0,42
SSC12837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,13,6,0,0,0,29
SSC12838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,12,9,3,0,0,34
SSC12839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,5,0,0,28
SSC12840,0,0,0,0,5,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,7,11,13,15,46,18,8,0,0,116
SSC12841,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,13,10,3,0,0,35
SSC12842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,6,52,60,53,43,14,0,0,242
SSC12844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC12846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,0,0,0,9
SSC12847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,10,3,0,0,24
SSC12848,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,4,4,13,7,0,0,0,33
SSC12849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,5,0,0,24
SSC12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,9,18,32,27,20,10,0,0,114
SSC12851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
