SSC_CODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SSC13745,4,0,0,0,0,0,0,4
SSC13746,8,0,0,0,0,0,0,12
SSC13747,9,3,0,0,0,0,0,17
SSC13748,254,23,17,10,0,0,4,306
SSC13749,14,0,0,0,0,0,0,13
SSC13750,6,0,0,0,0,0,0,9
SSC13751,8,0,0,0,0,0,0,8
SSC13752,0,0,0,0,0,0,0,0
SSC13753,16,0,0,0,0,0,0,15
SSC13754,3,0,0,0,0,0,0,3
SSC13755,67,9,3,0,0,0,0,75
SSC13756,0,0,0,0,0,0,0,0
SSC13757,3,0,0,0,0,0,0,3
SSC13758,43,4,3,0,0,0,0,48
SSC13759,38,0,3,0,0,0,0,44
SSC13760,13,0,0,0,0,0,0,18
SSC13761,0,0,0,0,0,0,0,0
SSC13762,17,3,0,0,0,0,0,17
SSC13763,33,9,3,0,0,0,0,42
SSC13764,1030,106,92,22,3,7,22,1278
SSC13765,16,3,3,0,0,0,3,26
SSC13766,173,6,6,0,0,0,0,187
SSC13767,18,0,0,0,0,0,0,17
SSC13768,33,0,5,0,0,0,0,41
SSC13769,232,7,12,0,0,0,0,252
SSC13770,17,0,0,0,0,0,0,17
SSC13771,122,19,15,4,3,0,3,162
SSC13772,170,16,8,0,0,0,0,190
SSC13773,20,0,0,0,0,0,0,18
SSC13774,133,7,3,0,0,0,0,144
SSC13775,341,12,16,0,0,0,0,374
SSC13776,4,3,0,0,0,0,0,14
SSC13777,11,3,0,0,0,0,0,16
SSC13778,0,0,0,0,0,0,0,3
SSC13779,139,12,7,3,0,0,0,162
SSC13780,183,18,17,6,0,0,4,225
SSC13781,66,7,3,0,0,0,0,75
SSC13782,645,29,13,12,0,0,3,698
SSC13783,15,0,4,0,0,0,0,21
SSC13784,398,33,15,3,0,0,6,455
SSC13785,385,30,10,8,0,0,9,437
SSC13786,0,0,0,0,0,0,0,0
SSC13787,261,32,9,4,0,3,0,308
SSC13788,10,0,0,0,0,0,0,10
SSC13789,40,0,3,0,0,0,0,43
SSC13790,181,6,3,0,0,0,0,190
SSC13791,3,0,0,0,0,0,0,3
SSC13792,253,14,17,0,3,0,6,297
SSC13793,134,22,10,4,0,0,0,165
SSC13794,16,4,0,0,0,0,0,22
SSC13795,11,4,0,0,0,0,0,13
SSC13796,11,0,0,0,0,0,0,11
SSC13797,21,0,0,0,0,0,0,28
SSC13798,3,0,0,0,0,0,0,3
SSC13799,6,0,0,0,0,0,0,6
SSC13800,3,0,0,0,0,0,0,6
SSC13801,33,3,3,0,0,0,0,37
SSC13802,387,20,19,0,0,0,0,435
SSC13803,0,0,0,0,0,0,0,0
SSC13804,426,17,9,8,0,0,0,467
SSC13805,1219,99,51,9,0,0,3,1383
SSC13806,3,0,0,0,0,0,0,4
SSC13807,29,0,0,0,0,0,0,29
SSC13808,12,0,0,0,0,0,0,14
SSC13809,9,0,0,0,0,0,0,9
SSC13810,23,0,0,0,0,0,0,24
SSC13811,63,3,0,0,0,0,0,68
SSC13812,9,0,0,0,0,0,0,15
SSC13813,6,0,0,0,0,0,0,8
SSC13814,7,0,0,0,0,0,0,7
SSC13815,3,0,0,0,0,0,0,7
SSC13816,37,3,0,0,0,0,0,39
SSC13817,0,0,0,0,0,0,0,0
SSC13818,167,31,23,3,0,0,0,222
SSC13819,111,16,10,0,0,0,0,130
SSC13820,0,0,0,0,0,0,0,0
SSC13821,0,0,0,0,0,0,0,0
SSC13822,10,0,0,0,0,0,0,10
SSC13823,0,0,0,0,0,0,0,0
SSC13824,0,0,0,0,0,0,0,0
SSC13825,3,0,0,0,0,0,0,3
SSC13826,128,3,0,0,0,0,0,128
SSC13827,98,11,3,0,0,0,0,112
SSC13828,30,0,0,0,0,0,0,29
SSC13829,5,0,0,0,0,0,0,5
SSC13830,0,0,0,0,0,0,0,0
SSC13831,319,29,17,5,0,0,0,373
SSC13832,0,0,0,0,0,0,0,0
SSC13833,3,3,0,0,0,0,0,8
SSC13834,27,0,0,0,0,0,0,34
SSC13835,2067,95,59,24,0,0,4,2247
SSC13836,16,0,0,0,0,0,0,21
SSC13837,6,0,0,0,0,0,0,6
SSC13838,117,8,12,3,0,0,0,141
SSC13839,4,0,0,0,0,0,0,6
SSC13840,39,4,0,0,0,0,0,44
SSC13841,0,0,0,0,0,0,0,0
SSC13842,45,0,0,0,0,0,0,48
SSC13843,18,0,0,0,0,0,0,16
SSC13844,3,0,0,0,0,0,0,5
SSC13845,70,0,0,0,0,0,0,76
SSC13846,0,0,0,0,0,0,0,0
SSC13847,426,27,35,10,0,0,3,509
SSC13848,755,47,28,4,0,0,3,836
SSC13849,29,8,0,0,0,0,0,36
SSC13850,1235,49,34,9,0,0,0,1331
SSC13851,1016,82,77,15,3,3,9,1202
SSC13852,56,5,7,0,0,0,0,66
SSC13853,13,0,0,0,0,0,0,13
SSC13854,4,0,0,0,0,0,0,4
SSC13855,0,0,0,0,0,0,0,0
SSC13856,1011,65,41,8,0,0,3,1131
SSC13857,3,0,0,0,0,0,0,3
SSC13858,0,0,0,0,0,0,0,0
SSC13859,3,0,0,0,0,0,0,3
SSC13860,11,0,0,0,0,0,0,11
SSC13861,10,0,0,0,0,0,0,10
SSC13862,0,0,0,0,0,0,0,0
SSC13863,136,14,3,4,0,0,0,151
SSC13864,9,0,3,0,0,0,0,10
SSC13865,4,0,0,0,0,0,0,3
SSC13866,0,0,0,0,0,0,0,0
SSC13867,0,0,0,0,0,0,0,0
SSC13868,3,0,0,0,0,0,0,7
SSC13869,0,0,0,0,0,0,0,0
SSC13870,17,0,0,0,0,0,0,18
SSC13871,4,0,0,0,0,0,0,9
SSC13872,3,0,0,0,0,0,0,3
SSC13873,6,0,0,0,0,0,0,6
SSC13874,51,3,9,0,0,0,9,74
SSC13875,249,21,13,4,0,0,3,293
SSC13876,82,16,9,0,0,0,5,115
SSC13877,0,0,0,0,0,0,0,0
SSC13878,93,3,3,0,0,0,0,102
SSC13879,38,0,0,0,0,0,0,48
SSC13880,0,0,0,0,0,0,0,0
SSC13881,3,0,0,0,0,0,0,3
SSC13882,0,0,0,0,0,0,0,0
SSC13883,22,0,0,0,0,0,0,21
SSC13884,0,0,0,0,0,0,0,0
SSC13885,3,0,0,0,0,0,0,3
SSC13886,178,14,7,5,0,0,3,207
SSC13887,256,26,18,3,0,0,4,308
SSC13888,0,0,0,0,0,0,0,0
SSC13889,8,6,0,0,0,0,0,13
SSC13890,66,9,3,0,0,0,0,77
SSC13891,3,0,0,0,0,0,0,3
SSC13892,0,0,0,0,0,0,0,0
SSC13893,0,0,0,0,0,0,0,0
SSC13894,110,9,0,0,0,0,0,118
SSC13895,11,0,0,0,0,0,0,11
SSC13896,25,3,0,0,0,0,0,32
SSC13897,9,0,0,0,0,0,0,9
SSC13898,3,0,0,0,0,0,0,3
SSC13899,3,0,0,0,0,0,0,3
SSC13900,15,0,0,0,0,0,0,17
SSC13901,9,0,0,0,0,0,0,9
SSC13902,22,0,0,0,0,0,0,22
SSC13903,9,0,0,0,0,0,0,12
SSC13904,3,0,0,0,0,0,0,3
SSC13905,4,0,0,0,0,0,0,3
SSC13906,7,0,0,0,0,0,0,14
SSC13907,1965,82,33,38,0,3,6,2124
SSC13908,7,0,0,0,0,0,0,7
SSC13909,3,0,0,0,0,0,0,3
SSC13910,0,0,0,0,0,0,0,0
SSC13911,20,0,0,0,0,0,0,24
SSC13912,413,48,39,13,7,0,3,523
SSC13913,3,0,0,0,0,0,0,3
SSC13914,19,0,0,0,0,0,0,21
SSC13915,6,0,0,0,0,0,0,7
SSC13916,22,5,3,0,0,0,0,32
SSC13917,5,0,0,0,0,0,0,5
SSC13918,374,46,36,11,0,0,3,471
SSC13919,5,0,0,0,0,0,0,3
SSC13920,19,0,0,0,0,0,0,22
SSC13921,3,0,0,0,0,0,0,3
SSC13922,0,0,0,0,0,0,0,3
SSC13923,29,4,4,0,0,0,0,37
SSC13924,0,0,0,0,0,0,0,0
SSC13925,264,39,22,7,0,0,7,334
SSC13926,0,0,0,0,0,0,0,0
SSC13927,15,3,0,0,0,0,0,21
SSC13928,79,3,6,0,0,0,0,92
SSC13929,334,24,17,7,0,0,3,383
SSC13930,18,0,0,0,0,0,0,15
SSC13931,0,0,0,0,0,0,0,0
SSC13932,87,0,3,0,0,0,0,96
SSC13933,52,0,3,0,0,0,0,57
SSC13934,238,25,24,19,0,0,7,309
SSC13935,10,0,0,0,0,0,0,10
SSC13936,3,0,0,0,0,0,0,3
SSC13937,8,0,0,0,0,0,0,6
SSC13938,3,0,0,0,0,0,0,3
SSC13939,4,0,0,0,0,0,0,4
SSC13940,50,3,3,0,0,0,0,60
SSC13941,12,0,0,0,0,0,0,12
SSC13942,5,3,3,0,0,0,0,10
SSC13943,0,0,0,0,0,0,0,0
SSC13944,10,3,0,0,0,0,0,11
SSC13945,28,3,0,0,0,0,0,30
SSC13946,22,0,0,0,0,0,0,19
SSC13947,30,0,0,0,0,0,6,32
SSC13948,7,3,0,0,0,0,0,16
SSC13949,4,0,0,0,0,0,0,4
SSC13950,83,7,10,0,0,0,0,97
SSC13951,133,11,6,3,0,0,3,157
SSC13952,3,0,0,0,0,0,0,6
SSC13953,6,0,0,0,0,0,0,11
SSC13954,41,3,0,3,0,0,0,40
SSC13955,0,0,0,0,0,0,0,0
SSC13956,33,3,3,0,0,0,0,36
SSC13957,19,3,0,0,0,0,0,27
SSC13958,64,8,15,0,0,0,0,84
SSC13959,10,0,0,0,0,0,0,10
SSC13960,14,0,0,0,0,0,0,14
SSC13961,126,17,8,3,0,0,0,165
SSC13962,519,56,46,8,0,0,3,627
SSC13963,18,3,5,0,0,0,0,25
SSC13964,37,3,0,0,0,0,0,41
SSC13965,3,0,0,0,0,0,0,3
SSC13966,515,27,32,5,0,0,4,589
SSC13967,10,0,0,0,0,0,0,8
SSC13968,3,0,0,0,0,0,0,3
SSC13969,274,37,15,8,0,0,5,343
SSC13970,0,0,0,0,0,0,0,0
SSC13971,7,0,0,0,0,0,0,10
SSC13972,0,0,0,0,0,0,0,0
SSC13973,229,24,8,0,0,0,0,266
SSC13974,3,0,0,0,0,0,0,3
SSC13975,17,3,0,0,0,0,0,17
SSC13976,19,0,3,0,0,0,0,21
SSC13977,6,0,0,0,0,0,0,6
SSC13978,0,0,0,0,0,0,0,0
SSC13979,101,16,9,0,0,0,0,137
SSC13980,1771,71,28,17,0,0,0,1882
SSC13981,9,0,0,0,0,0,0,6
SSC13982,257,10,5,7,0,0,3,281
SSC13983,340,25,21,3,0,0,3,389
SSC13984,450,56,18,3,0,0,5,537
SSC13985,441,47,31,7,0,0,3,536
SSC13986,372,35,21,12,4,0,3,446
SSC13987,3,0,0,0,0,0,0,3
SSC13988,5,0,0,0,0,0,0,7
SSC13989,0,0,0,0,0,0,0,0
SSC13990,0,0,0,0,0,0,0,0
SSC13991,3,0,0,0,0,0,0,3
SSC13992,14,0,0,0,0,0,0,9
SSC13993,12,0,0,0,0,0,0,14
SSC13994,37,3,3,0,0,0,0,45
SSC13995,9,0,0,0,0,0,0,9
SSC13996,8,0,0,0,0,0,0,8
SSC13997,15,0,0,0,0,0,0,19
SSC13998,3,0,0,0,0,0,0,8
SSC13999,3,0,0,0,0,0,0,3
SSC14000,53,7,3,0,0,0,0,65
SSC14001,21,0,0,0,0,0,0,26
SSC14002,3,0,0,0,0,0,0,3
SSC14003,445,52,36,11,3,3,9,554
SSC14004,49,8,7,0,0,0,0,69
SSC14005,18,0,0,0,0,0,0,18
SSC14006,235,23,4,3,0,0,0,261
SSC14007,1489,140,97,14,0,0,15,1758
SSC14008,458,55,35,4,0,0,5,552
SSC14009,3,0,0,0,0,0,0,3
SSC14010,0,0,0,0,0,0,0,0
SSC14011,35,3,3,0,0,0,0,46
SSC14012,5,0,0,0,0,0,0,5
SSC14013,0,0,0,0,0,0,0,0
SSC14014,0,0,0,0,0,0,0,0
SSC14015,15,3,0,0,0,0,0,18
SSC14016,0,0,0,0,0,0,0,0
SSC14017,7,0,0,0,0,0,0,12
SSC14018,3,0,0,0,0,0,0,3
SSC14019,0,0,0,0,0,0,0,6
SSC14020,15,0,0,0,0,0,0,19
SSC14021,11,3,0,0,0,0,0,21
SSC14022,14,0,0,0,0,0,0,19
SSC14023,0,0,0,0,0,0,0,0
SSC14024,9,0,0,0,0,0,0,6
SSC14025,3,0,0,0,0,0,0,3
SSC14026,3,0,0,0,0,0,0,3
SSC14027,0,0,0,0,0,0,0,0
SSC14028,10,0,0,0,0,0,0,14
SSC14029,19,0,0,0,0,0,0,18
SSC14030,8,0,0,0,0,0,0,8
SSC14031,0,0,0,0,0,0,0,0
SSC14032,0,0,0,0,0,0,0,0
SSC14033,46,9,5,0,0,0,3,60
SSC14034,5,0,0,0,0,0,0,5
SSC14035,13,0,0,0,0,0,0,16
SSC14036,0,0,0,0,0,0,0,0
SSC14037,6,0,0,0,0,0,0,13
SSC14038,0,0,0,0,0,0,0,0
SSC14039,0,0,0,0,0,0,0,0
SSC14040,0,0,0,0,0,0,0,0
SSC14041,86,6,6,0,0,0,0,99
SSC14042,6,0,0,0,0,0,0,6
SSC14043,16,0,0,0,0,0,0,16
SSC14044,4,0,0,0,0,0,0,4
SSC14045,10,0,0,0,0,0,0,15
SSC14046,5,0,0,0,0,0,0,5
SSC14047,0,0,0,0,0,0,0,0
SSC14048,9,0,0,0,0,0,0,5
SSC14049,13,0,0,0,0,0,0,11
SSC14050,22,0,0,0,0,0,0,19
SSC14051,221,14,16,3,0,0,3,260
SSC14052,26,0,0,0,0,0,0,32
SSC14053,3,0,0,0,0,0,0,3
SSC14054,3,0,0,0,0,0,0,3
SSC14055,105,6,5,0,0,0,0,120
SSC14056,0,0,0,0,0,0,0,0
SSC14057,16,0,4,0,0,0,0,20
SSC14058,6,0,0,0,0,0,0,3
SSC14059,11,0,0,0,0,0,0,15
SSC14060,18,0,0,0,0,0,0,22
SSC14061,184,26,8,3,0,0,0,223
SSC14062,16,0,7,0,0,0,0,24
SSC14063,77,3,3,4,0,0,0,87
SSC14064,29,3,6,0,0,0,0,41
SSC14065,705,47,19,0,0,0,7,779
SSC14066,14,0,3,0,0,0,0,12
SSC14067,92,10,3,0,0,0,0,102
SSC14068,114,9,3,0,0,0,0,123
SSC14069,154,12,7,0,0,0,0,171
SSC14070,11,0,0,0,0,0,0,11
SSC14071,1252,54,23,3,0,0,0,1336
SSC14072,22,0,0,0,0,0,0,22
SSC14073,23,0,0,0,0,0,0,27
SSC14074,542,30,22,11,0,3,3,618
SSC14075,281,15,8,0,0,0,4,310
SSC14076,112,3,12,5,0,0,3,128
SSC14077,0,0,0,0,0,0,0,0
SSC14078,3,0,0,0,0,0,0,3
SSC14079,293,9,6,0,0,0,0,310
SSC14080,325,43,32,4,0,0,3,398
SSC14081,0,0,0,0,0,0,0,0
SSC14082,11,0,0,0,0,0,0,8
SSC14083,433,34,14,3,0,0,0,487
SSC14084,23,0,0,0,0,0,0,29
SSC14085,2448,85,36,10,0,0,8,2594
SSC14086,788,35,7,3,0,0,0,833
SSC14087,8,0,3,0,0,0,0,10
SSC14088,18,0,0,0,0,0,0,17
SSC14089,620,31,10,14,3,0,0,682
SSC14090,23,3,0,0,0,0,0,28
SSC14091,7,0,0,0,0,0,0,7
SSC14092,14,3,0,0,0,0,0,14
SSC14093,236,13,6,3,0,0,0,262
SSC14094,5,0,0,0,0,0,0,4
SSC14095,4,0,0,0,0,0,0,4
SSC14096,123,4,11,3,6,0,9,154
SSC14097,77,5,0,0,0,0,0,82
SSC14098,38,0,0,0,0,0,0,40
SSC14099,68,10,4,0,0,0,0,84
SSC14100,0,0,0,0,0,0,0,0
SSC14101,190,10,14,0,0,0,0,213
SSC14102,17,8,3,0,0,0,0,32
SSC14103,49,7,0,0,0,0,0,58
SSC14104,154,5,8,4,0,0,0,166
SSC14105,15,0,0,0,0,0,0,15
SSC14106,7,0,0,0,0,0,0,12
SSC14107,9,0,0,0,0,0,0,10
SSC14108,3,0,0,0,0,0,0,3
SSC14109,32,3,3,0,0,0,0,39
SSC14110,0,0,0,0,0,0,0,4
SSC14111,17,0,3,0,0,0,0,23
SSC14112,93,8,0,0,0,0,0,106
SSC14113,30,3,0,0,0,0,0,29
SSC14114,158,21,16,5,0,0,6,203
SSC14115,4,0,0,0,0,0,0,4
SSC14116,0,0,0,0,0,0,0,0
SSC14117,0,0,0,0,0,0,0,0
SSC14118,1057,104,54,13,3,0,15,1246
SSC14119,4,0,0,0,0,0,0,4
SSC14120,5,0,0,0,0,0,0,5
SSC14121,12,0,0,0,0,0,0,12
SSC14122,818,62,29,7,0,0,0,918
SSC14123,220,23,9,0,0,0,0,253
SSC14124,3,3,0,0,0,0,0,6
SSC14125,4,0,0,0,0,0,0,7
SSC14126,11,0,0,0,0,0,0,13
SSC14127,33,3,4,0,0,0,0,40
SSC14128,7,0,0,0,0,0,0,11
SSC14129,0,0,0,0,0,0,0,0
SSC14130,3,0,0,0,0,0,0,3
SSC14131,8,0,0,0,0,0,0,9
SSC14132,0,0,0,0,0,0,0,3
SSC14133,7,0,0,0,0,0,0,9
SSC14134,3,0,0,0,0,0,0,4
SSC14135,215,34,14,0,0,0,4,263
SSC14136,20,0,0,0,0,0,0,20
SSC14137,7,0,0,0,0,0,0,6
SSC14138,3,0,0,0,0,0,0,3
SSC14139,3,0,0,0,0,0,0,7
SSC14140,174,13,5,3,0,0,0,204
SSC14141,329,23,11,0,4,0,0,362
SSC14142,203,19,8,3,0,0,3,239
SSC14143,8,0,0,0,0,0,0,12
SSC14144,52,6,6,0,3,0,0,66
SSC14145,7,0,0,0,0,0,0,8
SSC14146,4,0,0,0,0,0,0,4
SSC14147,10,0,5,0,0,0,3,12
SSC14148,207,5,3,0,0,0,0,218
SSC14149,107,12,11,0,0,0,0,138
SSC14150,13,3,0,0,0,0,0,9
SSC14151,446,67,41,10,0,0,8,575
SSC14152,3,0,0,0,0,0,0,4
SSC14153,705,61,36,15,0,0,3,824
SSC14154,64,13,6,3,0,0,0,84
SSC14155,0,0,0,0,0,0,0,0
SSC14156,12,0,0,0,0,0,0,12
SSC14157,9,0,0,0,0,0,0,12
SSC14158,108,18,15,4,0,0,0,142
SSC14159,14,3,0,0,0,0,0,14
SSC14160,8,0,0,0,0,0,0,8
SSC14161,9,0,0,0,0,0,0,9
SSC14162,13,0,0,0,0,0,0,13
SSC14163,36,4,0,0,0,0,0,42
SSC14164,0,0,0,0,0,0,0,0
SSC14165,459,13,8,3,0,0,0,487
SSC14166,5,0,0,0,0,0,0,11
SSC14167,348,28,26,3,0,0,3,415
SSC14168,0,0,0,0,0,0,0,3
SSC14169,4,0,0,0,0,0,0,4
SSC14170,25,0,0,0,0,0,0,28
SSC14171,96,11,4,3,0,0,0,118
SSC14172,13,0,0,0,0,0,0,16
SSC14173,999,65,26,8,0,0,3,1106
SSC14174,328,24,14,3,0,0,4,368
SSC14175,16,0,3,0,0,0,0,18
SSC14176,0,0,0,0,0,0,0,0
SSC14177,498,29,21,10,0,3,3,560
SSC14178,0,0,0,0,0,0,0,0
SSC14179,3,0,0,0,0,0,0,3
SSC14180,5,0,0,0,0,0,0,6
SSC14181,336,43,36,7,0,0,0,421
SSC14182,69,4,3,0,0,0,0,76
SSC14183,509,34,11,8,0,0,4,562
SSC14184,3,0,0,0,0,0,0,3
SSC14185,3,0,0,0,0,0,0,3
SSC14186,139,3,12,9,0,0,0,160
SSC14187,90,3,0,0,0,0,0,97
SSC14188,5,0,0,0,0,0,0,7
SSC14189,6,0,0,0,0,0,0,6
SSC14190,18,3,0,0,0,0,0,23
SSC14191,18,3,0,0,0,0,0,16
SSC14192,1423,71,57,10,0,0,5,1568
SSC14193,178,4,3,0,0,0,0,191
SSC14194,0,0,0,0,0,0,0,0
SSC14195,6,0,0,0,0,0,0,6
SSC14196,14,0,0,0,0,0,0,13
SSC14197,423,57,43,7,0,0,4,538
SSC14198,0,0,0,0,0,0,0,0
SSC14199,3,0,0,0,0,0,0,9
SSC14200,387,13,11,0,0,0,0,411
SSC14201,6,0,0,0,0,0,0,6
SSC14202,243,12,3,3,0,0,0,261
SSC14203,23,0,0,0,0,0,0,23
SSC14204,9,0,0,0,0,0,0,6
SSC14205,0,0,0,0,0,0,0,3
SSC14206,3,0,0,0,0,0,0,3
SSC14207,0,0,0,0,0,0,0,3
SSC14208,3,0,0,0,0,0,0,6
SSC14209,70,3,7,0,0,0,0,83
SSC14210,4,0,0,0,0,0,0,4
SSC14211,173,7,13,0,0,0,0,187
SSC14212,0,0,0,0,0,0,0,4
SSC14213,4,0,0,0,0,0,0,5
SSC14214,0,0,0,0,0,0,0,3
SSC14215,18,0,0,0,0,0,0,21
SSC14216,3,0,0,0,0,0,0,4
SSC14217,0,0,0,0,0,0,0,0
SSC14218,3,0,0,0,0,0,0,5
SSC14219,65,8,7,0,0,0,0,74
SSC14220,3,0,0,0,0,0,0,3
SSC14221,239,21,21,6,3,0,8,297
SSC14222,6,0,0,0,0,0,0,6
SSC14223,17,0,0,0,0,0,0,18
SSC14224,15,0,0,0,0,0,0,21
SSC14225,66,17,0,3,0,0,0,93
SSC14226,554,41,19,8,0,0,4,627
SSC14227,564,27,6,3,0,0,0,598
SSC14228,1611,43,19,38,3,0,9,1720
SSC14229,9,0,0,0,0,0,0,8
SSC14230,0,0,0,0,0,0,0,0
SSC14231,4,0,0,0,0,0,0,4
SSC14232,136,4,3,0,0,0,0,140
SSC14233,61,5,3,0,0,0,0,69
SSC14234,0,0,0,0,0,0,0,0
SSC14235,355,27,24,9,3,0,0,421
SSC14236,389,50,36,9,0,0,7,481
SSC14237,411,29,24,7,0,0,10,475
SSC14238,99,11,10,4,0,0,4,118
SSC14239,286,26,10,0,0,0,0,328
SSC14240,172,21,13,0,0,0,0,203
SSC14241,260,31,25,4,0,0,3,317
SSC14242,0,0,0,0,0,0,0,4
SSC14243,10,0,0,0,0,0,0,11
SSC14244,67,4,0,3,0,0,0,81
SSC14245,65,10,0,0,0,0,0,76
SSC14246,1566,55,60,30,0,0,3,1719
SSC14247,238,25,28,13,0,0,7,309
SSC14248,129,12,8,4,0,3,4,158
SSC14249,2647,95,46,37,0,0,3,2828
SSC14250,881,25,11,8,0,0,3,921
SSC14251,1596,60,31,21,0,0,4,1711
SSC14252,283,34,23,4,0,0,3,348
SSC14253,215,23,13,0,0,0,4,253
SSC14254,12,3,0,0,0,0,0,14
SSC14255,497,21,24,0,0,0,0,544
SSC14256,236,12,19,0,0,0,7,273
SSC14257,20,0,0,0,0,0,0,19
SSC14258,0,0,0,0,0,0,0,0
SSC14259,257,19,31,7,0,0,4,323
SSC14260,722,20,9,4,0,0,0,758
SSC14261,2436,52,15,25,0,0,4,2522
SSC14262,327,36,25,5,3,0,4,400
SSC14263,0,0,0,0,0,0,0,0
SSC14264,837,34,23,12,0,0,0,904
SSC14265,0,0,0,0,0,0,0,0
SSC14266,443,46,35,21,0,0,3,551
SSC14267,17,3,3,0,0,0,0,18
SSC14268,460,30,8,8,0,0,3,505
SSC14269,0,0,0,0,0,0,0,3
SSC14270,13,0,0,0,0,0,0,13
SSC14271,26,3,0,3,0,0,0,28
SSC14272,18,0,0,0,0,0,0,18
SSC14273,5,0,0,0,0,0,0,4
SSC14274,15,0,0,0,0,0,0,15
SSC14275,116,3,3,0,0,0,0,118
SSC14276,333,20,7,0,0,0,0,362
SSC14277,17,0,0,0,0,0,0,13
SSC14278,3,0,0,0,0,0,0,4
SSC14279,34,3,0,0,0,0,0,37
SSC14280,40,3,0,3,0,0,0,48
SSC14281,8,0,0,0,0,0,0,8
SSC14282,3,0,0,0,0,0,0,7
SSC14283,3,3,0,3,0,0,0,10
SSC14284,0,0,0,0,0,0,0,0
SSC14285,42,12,0,0,0,0,0,54
SSC14286,3,0,0,0,0,0,0,3
SSC14287,7,0,0,0,0,0,0,7
SSC14288,374,30,17,7,0,0,0,428
SSC14289,3,0,0,0,0,0,0,3
SSC14290,52,8,3,0,0,0,0,68
SSC14291,0,0,0,0,0,0,0,0
SSC14292,22,0,0,0,0,0,0,18
SSC14293,1299,54,19,24,0,0,4,1401
SSC14294,3,0,0,0,0,0,0,3
SSC14295,15,0,0,0,0,0,0,15
SSC14296,20,0,0,0,0,0,0,17
SSC14297,0,0,0,0,0,0,0,0
SSC14298,5,0,0,0,0,0,0,9
SSC14299,48,3,3,0,0,0,0,54
SSC14300,3,0,0,0,0,0,0,4
SSC14301,8,0,0,0,0,0,0,10
SSC14302,144,17,17,7,0,0,0,180
SSC14303,941,41,17,0,0,0,0,998
SSC14304,310,12,7,4,0,0,0,328
SSC14305,23,0,0,0,0,0,0,23
SSC14306,10,0,0,0,0,0,0,9
SSC14307,72,7,8,3,0,0,0,85
SSC14308,0,0,0,0,0,0,0,0
SSC14309,0,0,0,0,0,0,0,0
SSC14310,30,3,3,0,0,0,3,38
SSC14311,456,30,30,4,0,0,5,527
SSC14312,11,0,0,0,0,0,0,17
SSC14313,3,0,0,0,0,0,0,3
SSC14314,0,0,0,0,0,0,0,0
SSC14315,174,32,22,7,0,0,7,245
SSC14316,201,17,8,0,0,0,0,239
SSC14317,125,0,3,0,0,0,3,128
SSC14318,30,0,0,3,0,0,0,32
SSC14319,43,4,6,0,0,0,0,54
SSC14320,4,0,0,0,0,0,0,7
SSC14321,55,10,3,0,0,0,3,75
SSC14322,6,0,0,0,0,0,0,13
SSC14323,3,0,0,0,0,0,0,3
SSC14324,265,25,21,0,0,0,3,316
SSC14325,148,27,12,0,0,0,3,192
SSC14326,175,8,7,3,0,0,0,199
SSC14327,0,0,0,0,0,0,0,0
SSC14328,0,0,0,0,0,0,0,0
SSC14329,3,0,0,0,0,0,0,3
SSC14330,54,4,5,0,0,0,0,62
SSC14331,31,0,0,0,0,0,0,32
SSC14332,415,37,24,6,3,0,5,498
SSC14333,3,0,0,0,0,0,0,3
SSC14334,773,72,35,7,0,0,8,886
SSC14335,1652,84,34,23,0,0,3,1800
SSC14336,17,0,0,0,0,0,0,24
SSC14337,17,0,0,0,0,0,0,23
SSC14338,0,0,0,0,0,0,0,0
SSC14339,0,0,0,0,0,0,0,0
SSC14340,6,0,0,0,0,0,0,3
SSC14341,9,3,0,0,0,0,0,12
SSC14342,6,0,0,0,0,0,0,6
SSC14343,5,0,0,0,0,0,0,8
SSC14344,18,5,0,0,0,0,0,17
SSC14345,3,0,0,0,0,0,0,9
SSC14346,0,0,0,0,0,0,0,0
SSC14347,0,0,0,0,0,0,0,3
SSC14348,0,0,0,0,0,0,0,0
SSC14349,7,0,0,0,0,0,0,7
SSC14350,0,0,0,0,0,0,0,0
SSC14351,3,0,0,0,0,0,0,3
SSC14352,0,0,0,0,0,0,0,0
SSC14353,347,23,0,5,0,0,3,383
SSC14354,4,0,0,0,0,0,0,4
SSC14355,10,0,0,0,0,0,0,13
SSC14356,11,0,0,0,0,0,0,16
SSC14357,290,26,16,4,0,0,3,345
SSC14358,973,77,30,3,0,0,7,1090
SSC14359,733,36,7,3,0,0,0,790
SSC14360,3,0,0,0,0,0,0,3
SSC14361,6,0,0,0,0,0,0,12
SSC14362,67,3,4,3,0,0,0,78
SSC14363,106,11,3,0,0,0,0,124
SSC14364,25,3,3,0,0,0,0,31
SSC14365,0,0,0,0,0,0,0,0
SSC14366,0,0,0,0,0,0,0,0
SSC14367,11,0,0,0,0,0,0,15
SSC14368,0,0,0,0,0,0,0,0
SSC14369,4,0,0,0,0,0,0,4
SSC14370,0,0,0,0,0,0,0,0
SSC14371,0,0,0,0,0,0,0,0
