SA2_CODE_2021,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_SDRTHT1S_FH_CF_no_ch,C11_SDRTHT1S_FH_CF_w_ch,C11_SDRTHT1S_FH_One_PFam,C11_SDRTHT1S_FH_oth_fa,C11_SDRTHT1S_FH_Tot,C11_SDRTHT1S_LP_H,C11_SDRTHT1S_GH,C11_SDRTHT1S_OH,C11_SDRTHT1S_Tot,C11_SDRTHT2S_FH_CF_no_ch,C11_SDRTHT2S_FH_CF_w_ch,C11_SDRTHT2S_FH_One_PFam,C11_SDRTHT2S_FH_oth_fa,C11_SDRTHT2S_FH_Tot,C11_SDRTHT2S_LP_H,C11_SDRTHT2S_GH,C11_SDRTHT2S_OH,C11_SDRTHT2S_Tot,C11_SDRTHT_FH_CF_no_ch,C11_SDRTHT_FH_CF_w_ch,C11_SDRTHT_FH_One_PFam,C11_SDRTHT_FH_oth_fa,C11_SDRTHT_FH_Tot,C11_SDRTHT_LP_H,C11_SDRTHT_GH,C11_SDRTHT_OH,C11_SDRTHT_Tot,C11_F_a_1_2_FH_CF_no_ch,C11_F_a_1_2_FH_CF_w_ch,C11_F_a_1_2_FH_One_PFam,C11_F_a_1_2_FH_oth_fa,C11_F_a_1_2_FH_Tot,C11_F_a_1_2_LP_H,C11_F_a_1_2_GH,C11_F_a_1_2_OH,C11_F_a_1_2_Tot,C11_F_a_3_FH_CF_no_ch,C11_F_a_3_FH_CF_w_ch,C11_F_a_3_FH_One_PFam,C11_F_a_3_FH_oth_fa,C11_F_a_3_FH_Tot,C11_F_a_3_LP_H,C11_F_a_3_GH,C11_F_a_3_OH,C11_F_a_3_Tot,C11_F_a_4_8_FH_CF_no_ch,C11_F_a_4_8_FH_CF_w_ch,C11_F_a_4_8_FH_One_PFam,C11_F_a_4_8_FH_oth_fa,C11_F_a_4_8_FH_Tot,C11_F_a_4_8_LP_H,C11_F_a_4_8_GH,C11_F_a_4_8_OH,C11_F_a_4_8_Tot,C11_F_a_9m_FH_CF_no_ch,C11_F_a_9m_FH_CF_w_ch,C11_F_a_9m_FH_One_PFam,C11_F_a_9m_FH_oth_fa,C11_F_a_9m_FH_Tot,C11_F_a_9m_LP_H,C11_F_a_9m_GH,C11_F_a_9m_OH,C11_F_a_9m_Tot,C11_F_a_a_h_FH_CF_no_ch,C11_F_a_a_h_FH_CF_w_ch,C11_F_a_a_h_FH_One_PFam,C11_F_a_a_h_FH_oth_fa,C11_F_a_a_h_FH_Tot,C11_F_a_a_h_LP_H,C11_F_a_a_h_GH,C11_F_a_a_h_OH,C11_F_a_a_h_Tot,C11_F_a_Tot_FH_CF_no_ch,C11_F_a_Tot_FH_CF_w_ch,C11_F_a_Tot_FH_One_PFam,C11_F_a_Tot_FH_oth_fa,C11_F_a_Tot_FH_Tot,C11_F_a_Tot_LP_H,C11_F_a_Tot_GH,C11_F_a_Tot_OH,C11_F_a_Tot_Tot,C11_OD_C_c_hb_FH_CF_no_ch,C11_OD_C_c_hb_FH_CF_w_ch,C11_OD_C_c_hb_FH_One_PFam,C11_OD_C_c_hb_FH_oth_fa,C11_OD_C_c_hb_FH_Tot,C11_OD_C_c_hb_LP_H,C11_OD_C_c_hb_GH,C11_OD_C_c_hb_OH,C11_OD_C_c_hb_Tot,C11_OD_Ih_t_s_FH_CF_no_ch,C11_OD_Ih_t_s_FH_CF_w_ch,C11_OD_Ih_t_s_FH_One_PFam,C11_OD_Ih_t_s_FH_oth_fa,C11_OD_Ih_t_s_FH_Tot,C11_OD_Ih_t_s_LP_H,C11_OD_Ih_t_s_GH,C11_OD_Ih_t_s_OH,C11_OD_Ih_t_s_Tot,C11_OD_H_f_so_FH_CF_no_ch,C11_OD_H_f_so_FH_CF_w_ch,C11_OD_H_f_so_FH_One_PFam,C11_OD_H_f_so_FH_oth_fa,C11_OD_H_f_so_FH_Tot,C11_OD_H_f_so_LP_H,C11_OD_H_f_so_GH,C11_OD_H_f_so_OH,C11_OD_H_f_so_Tot,C11_OD_Tot_FH_CF_no_ch,C11_OD_Tot_FH_CF_w_ch,C11_OD_Tot_FH_One_PFam,C11_OD_Tot_FH_oth_fa,C11_OD_Tot_FH_Tot,C11_OD_Tot_LP_H,C11_OD_Tot_GH,C11_OD_Tot_OH,C11_OD_Tot_Tot,C11_DS_ns_FH_CF_no_ch,C11_DS_ns_FH_CF_w_ch,C11_DS_ns_FH_One_PFam,C11_DS_ns_FH_oth_fa,C11_DS_ns_FH_Tot,C11_DS_ns_LP_H,C11_DS_ns_GH,C11_DS_ns_OH,C11_DS_NS_Tot,C11_Tot_FH_CF_no_ch,C11_Tot_FH_CF_w_ch,C11_Tot_FH_One_PFam,C11_Tot_FH_oth_fa,C11_Tot_FH_Tot,C11_Tot_LP_H,C11_Tot_GH,C11_Tot_OH,C11_Tot_Tot,C16_SH_FH_CF_no_ch,C16_SH_FH_CF_w_ch,C16_SH_FH_One_PFam,C16_SH_FH_oth_fa,C16_SH_FH_Tot,C16_SH_LP_H,C16_SH_GH,C16_SH_OH,C16_SH_Tot,C16_SDRTHT1S_FH_CF_no_ch,C16_SDRTHT1S_FH_CF_w_ch,C16_SDRTHT1S_FH_One_PFam,C16_SDRTHT1S_FH_oth_fa,C16_SDRTHT1S_FH_Tot,C16_SDRTHT1S_LP_H,C16_SDRTHT1S_GH,C16_SDRTHT1S_OH,C16_SDRTHT1S_Tot,C16_SDRTHT2S_FH_CF_no_ch,C16_SDRTHT2S_FH_CF_w_ch,C16_SDRTHT2S_FH_One_PFam,C16_SDRTHT2S_FH_oth_fa,C16_SDRTHT2S_FH_Tot,C16_SDRTHT2S_LP_H,C16_SDRTHT2S_GH,C16_SDRTHT2S_OH,C16_SDRTHT2S_Tot,C16_SDRTHT_Tot_FH_CF_no_ch,C16_SDRTHT_Tot_FH_CF_w_ch,C16_SDRTHT_Tot_FH_One_PFam,C16_SDRTHT_Tot_FH_oth_fa,C16_SDRTHT_Tot_FH_Tot,C16_SDRTHT_Tot_LP_H,C16_SDRTHT_Tot_GH,C16_SDRTHT_Tot_OH,C16_SDRTHT_Tot_Tot,C16_F_a_1_2_FH_CF_no_ch,C16_F_a_1_2_FH_CF_w_ch,C16_F_a_1_2_FH_One_PFam,C16_F_a_1_2_FH_oth_fa,C16_F_a_1_2_FH_Tot,C16_F_a_1_2_LP_H,C16_F_a_1_2_GH,C16_F_a_1_2_OH,C16_F_a_1_2_Tot,C16_F_a_3_FH_CF_no_ch,C16_F_a_3_FH_CF_w_ch,C16_F_a_3_FH_One_PFam,C16_F_a_3_FH_oth_fa,C16_F_a_3_FH_Tot,C16_F_a_3_LP_H,C16_F_a_3_GH,C16_F_a_3_OH,C16_F_a_3_Tot,C16_F_a_4_8_FH_CF_no_ch,C16_F_a_4_8_FH_CF_w_ch
110021192,606,563,207,13,1395,427,39,54,1906,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,6,0,0,6,3,3,0,0,4,0,0,0,13,5,0,0,0,5,11,0,9,23,0,0,0,0,0,6,0,4,13,3,0,0,0,8,0,0,0,8,8,0,0,0,8,20,0,13,39,0,0,0,0,0,0,0,0,0,616,570,206,15,1415,451,37,64,1963,571,467,187,25,1242,429,50,171,1891,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0
110021193,735,601,176,16,1533,604,38,47,2223,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,0,3,0,7,32,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,6,0,3,0,7,34,0,0,44,7,0,0,0,7,12,0,10,29,0,0,0,0,0,3,0,0,3,8,0,0,0,6,4,0,0,13,17,0,3,0,18,23,0,10,49,0,0,0,0,0,0,0,0,0,757,607,184,16,1570,661,43,59,2325,756,545,196,21,1514,580,53,195,2339,4,0,0,0,3,17,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,3,17,0,0,24,0,0,0,0,3,23,0,0,30,0,0,0,0,0,0,0,0,0,0,0
110021194,832,570,272,33,1694,727,55,140,2624,3,0,0,0,3,24,0,4,32,0,0,0,0,0,0,0,0,0,7,0,0,0,8,24,0,4,36,6,0,8,0,15,51,0,4,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,7,0,8,0,18,55,0,3,74,11,15,4,0,30,32,0,31,88,3,0,0,3,9,9,0,5,25,0,0,0,0,3,0,0,0,9,19,15,6,3,41,48,0,33,121,0,3,0,0,3,0,0,0,6,864,585,286,35,1763,863,62,184,2868,883,470,262,19,1630,844,61,265,2804,4,4,0,0,13,44,0,3,57,0,0,0,0,0,0,0,0,0,4,4,0,0,13,44,0,3,57,8,0,0,0,11,23,0,10,46,0,0,0,0,0,0,0,0,0,0,0
110031195,627,735,365,29,1757,541,56,211,2564,20,18,24,6,63,40,0,33,143,9,4,6,0,12,13,0,8,30,21,17,29,6,76,53,4,42,174,49,23,47,7,121,225,16,69,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,49,23,48,7,122,225,16,69,431,10,0,0,0,10,20,0,117,148,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,5,9,13,0,0,0,16,24,0,113,158,0,0,0,0,0,0,0,3,4,707,774,445,45,1973,844,76,439,3325,608,645,406,48,1704,519,71,250,2540,21,25,12,7,66,44,7,17,135,5,0,0,0,10,11,0,0,18,30,27,12,7,72,55,7,17,153,53,23,50,6,134,281,18,93,522,0,0,0,0,0,0,0,0,0,0,0
110031196,540,645,174,17,1378,492,35,103,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,0,3,19,4,0,0,0,4,10,0,19,42,0,0,0,0,0,0,0,0,6,3,4,3,0,7,0,0,0,7,3,8,3,0,14,10,0,21,52,0,0,0,0,0,0,0,0,6,543,662,176,17,1397,515,38,124,2084,452,521,167,26,1168,428,32,251,1876,26,35,11,0,71,35,0,18,129,0,0,0,0,0,0,0,0,0,26,34,11,0,72,35,0,18,126,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
110031197,682,734,263,23,1701,437,53,85,2272,0,0,0,0,9,9,5,6,20,3,0,0,0,7,3,0,0,3,5,4,0,0,11,12,5,6,24,39,12,33,3,84,226,15,36,361,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,39,11,33,3,87,229,15,36,370,0,0,6,0,7,8,0,80,98,0,0,0,0,0,0,0,0,7,4,0,0,0,4,0,0,0,4,9,0,6,0,14,13,0,82,109,4,0,0,0,6,0,5,0,10,738,756,303,27,1820,684,72,205,2785,682,702,273,22,1685,476,55,174,2384,8,9,6,0,25,55,3,30,109,4,3,0,0,7,11,4,0,22,12,8,9,0,37,57,9,34,132,22,12,19,0,55,150,5,62,272,0,0,0,0,0,0,0,0,0,0,0
110031198,522,541,144,13,1227,416,31,82,1759,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,6,4,18,43,0,5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,9,4,6,4,18,43,0,5,68,5,0,0,0,9,17,0,19,44,0,0,0,0,0,0,0,0,3,3,4,0,0,6,5,0,0,9,11,8,0,0,18,16,0,23,56,0,0,0,0,0,0,0,0,0,538,552,159,14,1266,479,31,119,1890,473,475,164,11,1115,364,34,201,1720,0,0,8,0,11,46,3,4,65,0,0,0,0,0,0,0,0,0,0,0,8,0,11,46,3,6,65,0,0,0,0,9,9,3,3,24,0,0,0,0,0,0,0,0,0,0,0
110041199,822,870,374,29,2097,696,78,114,2993,21,3,11,0,29,78,6,16,132,0,0,4,0,4,0,0,0,9,20,3,12,0,37,78,7,16,137,32,11,24,4,68,194,14,23,302,0,0,0,0,0,4,0,0,4,3,0,0,0,4,0,0,0,10,..,..,..,..,..,..,..,..,..,0,0,0,0,3,3,0,0,8,35,16,29,4,80,206,14,25,323,5,0,0,0,5,12,0,31,54,0,0,0,0,0,0,0,0,6,0,5,0,0,4,0,0,0,10,7,5,0,0,11,18,0,35,67,0,0,0,0,0,0,0,0,0,890,893,408,33,2221,1002,102,191,3516,840,936,369,29,2175,759,75,175,3188,38,17,4,0,57,66,3,13,140,5,0,4,0,9,19,0,3,37,37,21,11,0,62,84,3,20,173,15,5,22,0,45,135,6,26,214,5,3,6,0,7,12,0,0,21,8,0
110041200,485,534,164,16,1197,319,23,81,1624,0,0,0,0,4,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,10,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,8,5,0,0,0,3,10,0,11,30,0,0,0,0,0,0,0,0,0,3,3,0,0,9,0,0,0,11,5,4,0,0,8,15,0,11,37,0,0,0,0,7,0,0,0,7,499,541,169,16,1222,350,23,98,1688,462,417,167,21,1074,332,39,128,1570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,21,0,0,0,0,0,0,0,0,0,0,0
110041201,913,726,321,35,1992,760,71,90,2913,4,0,10,0,11,27,0,4,43,0,0,0,0,0,0,0,0,4,8,0,10,0,14,31,0,4,46,10,4,0,0,10,39,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,4,0,0,10,39,0,0,52,4,0,0,0,4,3,0,0,8,0,0,0,0,0,0,0,0,3,0,4,3,0,7,0,0,0,17,3,3,3,0,12,12,0,0,28,6,0,0,0,10,3,0,4,7,933,741,331,35,2036,835,82,97,3049,844,697,326,37,1906,790,75,240,3014,3,0,0,0,5,5,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,7,5,0,0,20,4,4,12,0,18,65,0,10,96,0,0,0,0,0,0,0,0,0,0,0
110041202,1945,2004,892,65,4915,1331,177,210,6629,40,18,38,4,100,195,12,14,315,6,3,10,0,27,56,0,12,92,48,20,46,8,121,256,12,28,409,107,39,81,10,238,419,32,53,738,3,0,0,0,5,20,0,0,27,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,4,0,4,0,0,0,9,109,40,84,14,247,449,36,53,769,0,0,0,0,0,14,0,12,29,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,9,4,3,0,0,10,17,0,11,34,0,0,0,0,0,0,0,4,8,2105,2068,1026,87,5291,2046,222,298,7847,1955,1943,913,74,4880,1447,223,345,6897,98,36,76,10,219,463,41,65,783,19,9,23,0,55,110,9,32,204,120,44,97,15,273,573,51,91,986,12,11,17,3,41,73,5,25,141,0,0,0,0,0,10,0,3,16,0,0
110041203,1257,1198,550,43,3054,1011,118,150,4333,62,17,16,4,95,148,3,16,256,30,17,3,0,49,38,9,5,110,88,33,18,4,144,190,14,23,367,88,27,55,10,183,404,41,76,703,0,0,4,0,4,7,0,0,15,0,0,4,0,6,7,0,6,23,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,92,25,66,10,196,422,39,81,739,7,0,0,0,10,21,3,59,94,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,5,13,11,6,0,0,17,30,6,57,104,5,0,4,0,10,10,0,0,27,1451,1266,642,58,3421,1657,178,318,5571,1318,1301,603,39,3266,1107,143,258,4776,92,41,58,4,202,395,25,64,692,41,11,16,0,61,98,10,18,185,136,51,77,4,261,496,36,80,878,22,9,20,4,52,107,7,31,197,3,4,0,0,8,0,0,0,8,0,0
110041204,353,507,447,24,1331,313,46,58,1751,6,0,0,0,7,26,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,7,29,0,0,38,0,0,0,0,9,42,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,363,509,450,28,1349,388,49,61,1855,297,440,306,18,1060,298,48,149,1548,14,0,14,0,28,41,3,19,82,0,0,0,0,0,0,0,0,3,14,0,14,0,28,40,3,15,84,0,0,3,0,4,25,0,3,42,0,0,0,0,0,0,0,0,0,0,0
110041205,2048,1952,599,48,4651,1332,132,153,6268,42,39,9,0,94,48,0,4,147,0,9,0,0,9,0,0,0,14,46,46,9,0,107,49,0,4,160,3,0,5,0,15,47,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,5,19,0,0,20,9,0,6,0,18,68,0,0,80,11,10,7,0,26,35,0,25,93,4,0,0,0,6,4,0,0,8,3,5,6,0,20,16,3,5,43,20,15,14,0,47,63,5,33,145,0,0,0,0,3,0,0,0,6,2121,2017,628,53,4821,1513,138,190,6654,2070,2025,624,56,4776,1478,138,458,6845,9,4,6,0,25,37,0,0,67,0,0,0,0,0,0,0,0,0,9,4,6,0,25,40,0,0,64,3,0,0,0,10,66,3,12,88,0,0,0,0,0,0,0,0,0,0,0
111011206,1559,1981,611,48,4205,900,109,114,5328,66,26,52,4,145,154,5,0,313,59,21,49,4,131,70,7,4,212,121,43,104,4,277,230,12,7,526,73,13,43,0,128,295,8,14,444,14,0,5,0,21,19,0,4,45,32,9,4,0,41,41,0,13,86,..,..,..,..,..,..,..,..,..,4,0,6,0,5,9,4,0,22,120,22,50,3,197,365,9,26,599,30,4,3,0,45,73,0,14,125,0,0,0,0,0,3,0,0,0,0,0,0,0,3,17,0,3,23,29,11,6,0,45,89,4,15,152,0,0,0,0,0,0,0,0,0,1836,2056,772,58,4730,1584,135,161,6607,1627,2048,617,52,4342,916,102,106,5471,139,36,40,0,225,304,8,17,566,40,22,66,5,127,115,4,16,267,180,56,112,4,353,421,16,37,823,19,11,17,0,53,126,5,11,194,7,0,3,0,7,28,0,0,39,72,8
111011207,532,513,246,28,1321,474,49,32,1880,12,3,26,4,55,74,3,8,143,21,13,14,0,47,26,4,0,84,34,18,44,5,101,103,13,14,223,40,12,34,8,96,148,8,9,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,40,11,34,8,95,146,8,12,262,10,0,0,0,10,18,0,35,56,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,0,0,10,11,5,0,0,18,21,0,34,73,0,0,0,0,0,0,0,0,3,619,540,328,44,1534,741,71,88,2440,557,495,218,29,1302,441,32,51,1826,36,21,30,3,85,91,8,14,192,16,11,13,0,34,29,0,4,65,48,26,39,3,120,118,7,13,257,40,16,46,6,104,164,12,14,286,0,0,0,0,0,0,0,0,0,0,0
111011208,2149,2640,1024,68,5883,1483,189,160,7713,97,38,48,9,186,183,10,9,390,65,29,52,5,152,93,23,3,273,158,69,100,14,337,271,35,10,665,116,34,65,0,214,333,18,27,585,8,0,13,0,13,38,0,11,67,53,15,11,3,80,73,14,12,178,..,..,..,..,..,..,..,..,..,0,0,4,0,3,7,0,0,15,176,46,83,6,315,453,34,51,850,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,7,0,0,9,6,0,0,14,6,7,0,0,9,7,0,0,21,0,0,0,0,0,0,0,0,4,2494,2765,1210,85,6544,2216,257,226,9248,2071,2670,1010,73,5818,1406,183,184,7598,119,57,63,8,245,351,25,34,660,149,56,94,0,304,246,45,23,615,265,115,157,7,547,593,67,60,1274,33,12,23,7,65,105,6,15,193,4,3,3,0,15,40,0,14,69,52,7
111011209,2132,2827,973,90,6024,1410,187,168,7791,56,23,39,0,120,150,9,10,288,9,12,10,0,35,29,5,4,73,68,31,47,0,153,176,15,13,358,59,19,46,3,131,211,9,6,362,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,7,..,..,..,..,..,..,..,..,..,3,3,0,0,7,7,4,3,18,68,25,46,5,143,215,15,10,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,10,4,0,0,11,8,5,0,0,11,8,0,0,19,0,0,0,0,4,0,0,0,7,2269,2889,1071,99,6333,1818,220,195,8558,2114,2881,1037,77,6102,1475,193,197,7967,74,28,66,5,169,256,19,16,449,11,4,12,0,33,54,3,5,91,85,27,72,6,197,309,23,25,542,25,10,20,0,49,123,7,7,190,0,0,0,0,0,0,0,0,0,0,0
111011210,592,821,470,39,1922,550,61,52,2581,69,34,60,6,167,157,12,17,348,19,29,65,7,121,25,7,10,156,89,61,123,7,286,184,15,25,505,25,0,19,0,46,183,5,12,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,0,0,0,3,26,3,19,0,47,185,5,12,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,710,888,610,50,2256,920,89,83,3348,621,811,482,28,1944,614,61,110,2728,63,18,47,0,132,165,13,7,315,23,39,54,3,119,90,12,21,236,86,58,103,4,250,253,19,29,556,23,0,21,0,44,130,14,11,198,0,0,0,0,0,0,0,0,0,0,0
111011211,317,430,98,12,852,278,23,10,1163,12,5,0,0,17,21,0,0,38,4,5,4,0,14,5,0,0,15,20,9,3,0,30,26,0,0,58,10,6,3,0,18,23,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,10,6,3,0,18,25,0,0,43,18,0,7,0,31,59,0,7,91,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,18,4,7,0,36,59,0,7,96,0,0,0,0,0,0,0,0,0,362,449,116,14,938,382,23,21,1362,262,409,98,6,772,144,24,21,957,63,6,16,0,85,179,6,8,275,5,11,0,0,12,3,0,3,20,71,19,16,0,100,182,8,7,299,0,3,0,0,5,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0
111011212,1047,1134,398,34,2617,632,63,147,3461,137,20,39,0,192,283,7,17,502,24,11,18,0,51,67,0,7,127,151,28,54,5,242,350,7,26,632,22,9,15,0,38,95,7,6,141,8,3,0,0,17,23,0,0,47,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,3,4,0,0,3,37,8,14,6,60,120,8,11,195,10,0,3,0,14,9,0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,10,0,3,0,15,16,0,7,36,0,0,0,0,0,0,0,0,0,1249,1171,468,45,2933,1121,83,193,4333,1144,1205,426,25,2806,646,80,112,3645,71,12,48,0,129,133,7,16,287,36,12,13,0,63,40,0,0,109,102,29,60,0,195,168,8,16,390,95,15,38,4,152,300,8,26,485,10,0,0,0,9,43,4,0,52,11,0
111011213,1293,1694,302,21,3318,513,40,53,3916,62,14,19,0,91,126,0,0,228,35,13,4,0,50,25,5,3,85,93,28,25,0,147,149,7,6,309,9,0,3,0,14,30,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,4,0,0,0,4,0,0,0,3,13,0,3,0,15,30,0,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,4,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,1408,1719,334,21,3480,694,42,59,4285,1260,1643,309,15,3218,535,50,62,3869,90,17,31,0,141,152,6,6,303,38,10,5,0,54,43,4,3,104,130,23,34,0,194,193,7,8,402,4,0,3,0,13,9,0,0,22,0,0,0,0,0,0,0,0,0,0,0
111011214,1246,1400,468,47,3154,819,82,54,4111,146,50,85,0,281,329,17,17,638,23,23,10,0,54,26,6,10,93,172,67,97,5,335,356,17,22,731,31,17,30,4,83,101,3,3,191,8,0,3,0,17,9,3,3,29,4,3,0,0,10,4,0,0,13,..,..,..,..,..,..,..,..,..,0,0,0,0,4,3,0,0,7,46,27,39,4,111,113,5,9,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,5,0,0,0,6,0,0,0,0,5,0,0,7,10,3,0,0,0,0,0,0,0,6,1459,1495,604,51,3607,1287,113,91,5099,1215,1400,496,45,3147,831,85,102,4159,157,32,73,4,272,339,12,16,643,70,40,45,6,161,83,11,16,267,236,73,118,14,430,426,20,31,908,29,9,18,0,51,71,5,12,141,13,0,5,0,16,6,0,0,22,9,5
111021215,766,863,489,19,2136,554,66,60,2824,47,3,22,0,72,130,0,3,206,8,4,12,0,19,14,3,0,38,53,9,35,0,93,146,6,3,241,16,0,8,0,19,67,0,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,16,0,9,0,24,67,0,6,95,13,3,5,0,18,47,4,5,75,0,0,0,0,0,0,0,5,5,0,0,0,0,3,0,0,0,4,11,3,10,0,17,49,4,8,83,0,0,0,0,0,0,0,0,6,845,874,542,18,2280,817,69,76,3246,722,828,503,16,2083,557,72,94,2797,26,8,16,0,51,65,0,10,130,9,4,10,4,25,47,0,3,79,37,11,33,4,80,113,4,12,204,32,0,5,0,39,90,0,14,147,0,0,0,0,0,0,0,0,0,0,0
111021216,985,819,409,16,2232,642,84,66,3027,5,5,5,0,10,8,0,0,18,8,0,0,0,7,0,0,0,7,12,5,5,0,18,10,0,0,29,4,0,4,0,11,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,4,0,0,0,4,4,6,3,0,12,10,0,0,18,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,5,0,0,0,3,0,0,0,7,3,0,0,0,4,0,0,0,4,1003,829,417,16,2269,654,84,70,3084,1052,921,430,22,2426,626,90,95,3229,11,3,6,0,20,16,0,5,34,4,0,0,0,6,9,0,0,15,11,6,6,0,27,24,0,5,50,7,0,5,0,15,12,0,0,31,0,0,0,0,0,0,0,0,0,0,0
