SA2_CODE_2021,C21_1500_1999_R100_149,C21_1500_1999_R150_199,C21_1500_1999_R200_224,C21_1500_1999_R225_274,C21_1500_1999_R275_349,C21_1500_1999_R350_449,C21_1500_1999_R450_549,C21_1500_1999_R550_649,C21_1500_1999_R650more,C21_1500_1999_R_NS,C21_1500_1999_R_Tot,C21_2000_2499_R1_74,C21_2000_2499_R75_99,C21_2000_2499_R100_149,C21_2000_2499_R150_199,C21_2000_2499_R200_224,C21_2000_2499_R225_274,C21_2000_2499_R275_349,C21_2000_2499_R350_449,C21_2000_2499_R450_549,C21_2000_2499_R550_649,C21_2000_2499_R650more,C21_2000_2499_R_NS,C21_2000_2499_R_Tot,C21_2500_2999_R1_74,C21_2500_2999_R75_99,C21_2500_2999_R100_149,C21_2500_2999_R150_199,C21_2500_2999_R200_224,C21_2500_2999_R225_274,C21_2500_2999_R275_349,C21_2500_2999_R350_449,C21_2500_2999_R450_549,C21_2500_2999_R550_649,C21_2500_2999_R650more,C21_2500_2999_R_NS,C21_2500_2999_R_Tot,C21_3000_3999_R1_74,C21_3000_3999_R75_99,C21_3000_3999_R100_149,C21_3000_3999_R150_199,C21_3000_3999_R200_224,C21_3000_3999_R225_274,C21_3000_3999_R275_349,C21_3000_3999_R350_449,C21_3000_3999_R450_549,C21_3000_3999_R550_649,C21_3000_3999_R650more,C21_3000_3999_R_NS,C21_3000_3999_R_Tot,C21_4000more_R1_74,C21_4000more_R75_99,C21_4000more_R100_149,C21_4000more_R150_199,C21_4000more_R200_224,C21_4000more_R225_274,C21_4000more_R275_349,C21_4000more_R350_449,C21_4000more_R450_549,C21_4000more_R550_649,C21_4000more_R650more,C21_4000more_R_NS,C21_4000more_R_Tot,C21_PI_S_R1_74,C21_PI_S_R75_99,C21_PI_S_R100_149,C21_PI_S_R150_199,C21_PI_S_R200_224,C21_PI_S_R225_274,C21_PI_S_R275_349,C21_PI_S_R350_449,C21_PI_S_R450_549,C21_PI_S_R550_649,C21_PI_S_R650more,C21_PI_S_R_NS,C21_PI_S_R_Tot,C21_AI_NS_R1_74,C21_AI_NS_R75_99,C21_AI_NS_R100_149,C21_AI_NS_R150_199,C21_AI_NS_R200_224,C21_AI_NS_R225_274,C21_AI_NS_R275_349,C21_AI_NS_R350_449,C21_AI_NS_R450_549,C21_AI_NS_R550_649,C21_AI_NS_R650more,C21_AI_NS_R_NS,C21_AI_NS_R_Tot,C21_Tot_R1_74,C21_Tot_R75_99,C21_Tot_R100_149,C21_Tot_R150_199,C21_Tot_R200_224,C21_Tot_R225_274,C21_Tot_R275_349,C21_Tot_R350_449,C21_Tot_R450_549,C21_Tot_R550_649,C21_Tot_R650more,C21_Tot_R_NS,C21_Tot_R_Tot
108041620,0,3,0,0,14,90,62,15,5,0,201,0,0,0,0,0,3,5,56,64,18,15,4,162,0,0,0,0,0,0,0,28,37,9,9,0,86,0,0,0,0,0,0,0,28,45,17,12,0,109,0,0,0,0,0,0,0,8,26,15,17,3,69,0,0,0,0,0,0,9,23,24,6,0,6,71,0,0,0,3,0,4,0,3,4,0,0,3,21,4,6,30,74,30,68,137,524,400,104,63,47,1470
108051167,0,4,6,7,23,17,6,0,0,3,58,0,0,0,0,0,0,8,13,0,0,0,0,24,0,0,0,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,4,5,5,0,0,0,0,17,0,0,0,0,3,4,0,4,0,0,0,0,6,0,0,0,3,0,0,8,7,0,0,0,0,21,0,0,0,3,0,0,4,4,0,0,0,0,13,4,6,39,50,49,80,120,95,8,3,0,19,476
108051168,3,7,3,5,18,57,16,5,0,4,122,0,0,0,0,6,5,14,45,17,8,3,4,103,0,0,0,0,0,3,3,20,12,11,0,0,41,0,0,0,0,0,0,8,22,16,6,0,4,52,0,0,0,0,0,0,5,10,11,5,3,0,34,0,0,0,0,0,6,5,17,14,0,3,7,53,0,0,0,3,3,3,5,0,0,0,0,0,17,8,0,11,65,49,91,180,341,148,39,15,34,974
108051169,0,13,14,22,87,96,14,3,0,5,262,0,0,0,5,12,15,42,75,10,3,0,8,172,0,0,0,0,0,6,12,41,12,0,0,0,81,0,0,0,0,0,6,11,25,9,0,0,6,59,0,0,3,3,3,3,10,8,8,4,4,4,47,0,0,0,3,3,11,32,30,3,0,0,6,101,0,0,5,19,19,15,8,12,4,0,0,32,110,14,19,85,312,230,473,754,640,108,17,15,134,2809
108051170,0,0,9,7,26,19,16,0,0,0,75,0,0,0,0,3,0,11,24,8,0,0,0,56,0,0,0,0,0,8,9,7,0,0,3,0,27,0,0,0,0,0,7,0,5,0,0,0,0,13,0,0,0,0,0,3,3,3,9,0,0,0,14,0,0,0,4,0,9,0,10,0,0,0,4,33,0,0,0,3,0,5,3,0,0,0,0,3,19,3,5,23,47,41,105,166,168,71,9,10,37,691
108051171,0,3,0,8,15,28,8,0,0,0,58,0,0,0,0,0,0,7,16,0,0,0,0,27,0,0,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,20,0,0,0,3,0,0,0,0,0,0,0,5,12,4,0,7,44,45,70,146,133,18,0,0,19,479
109011172,0,9,18,30,79,105,18,3,0,3,271,4,0,3,5,3,24,63,111,26,0,0,3,250,0,0,0,0,4,5,21,49,19,3,0,4,112,0,0,0,0,0,8,17,68,38,9,0,0,136,0,0,3,3,0,3,0,32,26,0,8,8,88,0,0,0,7,4,4,15,30,9,0,0,7,70,0,0,0,4,0,0,0,3,4,0,0,14,28,12,8,67,159,125,219,434,569,162,25,12,85,1883
109011173,7,9,13,32,64,42,5,0,0,6,169,0,0,0,4,11,21,61,38,0,0,0,0,145,0,0,0,3,0,7,14,22,0,0,0,0,49,0,0,0,5,0,4,7,18,3,0,0,0,43,0,0,0,4,0,3,3,0,7,0,0,0,18,0,0,7,0,3,7,16,14,7,0,0,0,58,0,5,3,5,0,6,4,0,0,0,0,9,33,9,26,114,212,126,273,382,230,36,11,7,44,1458
109011174,6,20,16,38,71,36,9,0,3,3,198,0,0,0,16,14,15,32,57,14,5,0,0,154,0,0,0,0,4,4,15,26,3,4,5,0,65,0,0,0,3,4,5,16,31,11,5,8,0,79,0,0,0,0,5,8,6,16,20,10,8,0,78,0,0,0,8,0,8,12,9,8,0,0,3,56,0,3,9,9,4,9,3,0,0,0,0,6,33,17,31,157,287,162,300,338,254,89,26,26,56,1752
109011175,4,5,10,12,19,3,0,0,0,7,72,0,0,5,6,7,9,7,8,3,0,0,6,59,0,0,0,0,3,5,6,6,0,0,0,4,25,0,0,0,0,4,10,11,7,0,5,0,0,38,0,0,0,3,0,4,8,5,0,0,0,4,20,0,0,4,0,7,9,3,0,0,0,0,0,33,0,0,6,8,0,0,0,0,0,0,0,0,15,6,5,73,133,69,121,103,48,12,5,0,43,628
109011176,5,19,25,54,115,42,9,0,0,9,279,0,0,0,16,12,34,82,42,4,0,0,6,200,0,0,0,0,0,16,18,17,5,0,0,3,64,0,0,4,6,6,6,28,21,8,0,0,3,71,0,0,0,7,0,3,10,11,3,0,0,4,33,0,0,5,8,15,20,30,21,4,0,0,9,95,0,0,3,16,6,10,11,5,0,0,0,24,67,10,22,132,471,265,536,621,283,28,11,15,103,2496
109021177,6,9,3,5,9,0,0,0,0,3,36,0,0,8,14,3,0,3,0,0,0,0,9,37,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,16,0,0,3,7,0,8,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,13,18,3,61,94,43,40,21,4,0,0,0,24,316
109021178,0,4,8,6,11,8,0,0,0,3,50,0,0,5,0,0,5,5,4,0,0,0,3,26,0,0,3,0,5,0,0,10,0,0,0,0,20,3,0,0,0,0,0,0,7,0,0,0,0,13,0,0,5,0,5,7,0,0,0,0,0,0,14,0,0,4,5,7,3,5,0,5,0,0,0,30,0,0,0,5,8,0,0,0,0,0,0,8,16,20,8,49,113,92,74,55,32,9,4,7,25,491
109021179,5,4,4,3,3,0,0,0,3,0,32,5,6,0,7,6,0,3,3,0,0,0,10,33,0,0,0,0,3,0,4,0,0,0,0,0,10,4,0,0,6,7,4,0,0,0,0,6,0,17,0,0,0,0,4,0,0,4,0,0,3,0,12,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,3,8,27,6,28,47,44,39,23,12,0,0,8,34,279
109031180,0,8,9,18,26,5,0,0,0,0,75,0,0,0,0,6,12,16,6,0,0,0,0,56,0,0,0,3,0,4,6,5,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,3,0,0,3,7,0,0,0,0,10,0,0,0,0,0,0,3,4,0,0,0,0,22,0,0,0,7,3,4,0,0,0,0,0,0,18,7,9,45,146,71,126,130,33,6,0,0,15,592
109031181,5,6,0,0,16,14,0,0,0,5,58,0,0,4,0,4,5,16,15,0,0,5,0,46,3,0,0,0,3,0,6,0,0,0,0,0,18,3,0,5,0,3,6,0,9,0,0,0,0,27,0,0,3,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,8,10,0,0,0,0,9,28,0,0,5,4,0,5,3,4,0,0,0,0,20,20,4,54,45,43,80,133,66,7,0,5,40,502
109031182,4,17,4,21,17,5,0,0,0,0,69,0,6,4,6,7,15,17,8,0,0,0,4,62,0,0,0,0,0,3,9,4,0,0,0,0,23,0,0,0,0,5,0,3,7,0,0,0,0,15,0,0,0,0,0,3,0,3,5,0,0,0,20,0,0,0,3,0,11,13,4,0,0,0,0,31,0,0,0,4,0,3,0,3,0,0,0,6,24,6,11,96,176,72,179,143,42,6,0,6,41,774
109031183,11,6,9,4,3,7,0,0,0,13,53,3,0,4,3,6,3,7,5,0,0,0,6,41,0,3,0,3,5,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,0,3,12,0,0,0,0,3,0,0,0,0,0,0,9,15,0,0,0,5,0,0,0,0,0,0,0,9,20,0,0,4,0,0,0,0,0,0,0,0,7,11,19,12,82,97,51,42,35,13,5,0,6,73,435
109031184,0,0,0,6,22,35,9,0,0,0,78,0,0,0,0,0,4,21,20,13,4,0,4,69,0,0,0,0,0,0,3,10,6,0,0,0,20,0,0,0,0,0,0,3,0,19,7,0,3,30,0,0,0,0,0,0,0,10,10,0,0,0,19,0,0,0,0,0,3,3,12,5,6,0,4,33,4,0,0,4,0,0,0,0,0,0,0,3,13,24,0,10,28,27,77,124,133,73,13,7,26,548
109031185,9,7,10,6,18,15,0,0,0,5,74,5,4,6,4,11,12,14,7,0,0,0,4,59,0,0,0,3,4,6,10,4,0,0,0,3,31,3,0,0,3,4,0,5,3,0,0,0,0,29,0,0,4,5,3,4,3,0,0,0,0,0,21,0,0,5,4,6,8,3,4,0,0,0,0,29,4,0,5,3,5,3,0,0,0,0,0,9,29,26,25,105,145,106,122,119,46,8,0,5,41,752
110011186,10,9,43,78,113,143,25,5,0,3,433,0,0,10,8,16,51,87,136,26,4,8,8,341,0,0,0,0,4,14,22,59,16,6,0,3,125,0,0,0,0,6,14,24,68,27,0,0,0,143,0,0,5,3,0,10,9,48,30,13,3,4,120,0,0,0,8,15,22,35,49,13,0,0,9,151,0,0,3,12,10,10,7,0,0,0,0,9,58,15,33,104,334,312,621,816,830,176,39,24,87,3383
110011187,4,0,6,14,16,0,0,0,0,6,51,0,0,3,0,3,8,9,3,0,0,0,3,32,0,0,0,3,0,0,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,0,15,0,0,4,3,0,3,6,0,0,0,0,4,19,0,0,0,3,0,0,6,0,0,0,0,3,8,14,4,25,42,50,65,91,15,4,4,7,49,369
110011188,0,3,4,8,11,14,3,0,0,5,45,0,0,0,3,0,3,10,11,3,0,0,4,34,0,0,0,0,0,0,3,0,0,0,0,0,16,3,0,0,0,8,5,4,8,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,7,5,0,32,61,45,67,81,53,21,0,0,22,393
110011189,3,3,4,7,3,0,0,0,0,6,29,0,0,3,3,4,3,0,0,0,0,0,0,19,0,0,0,0,4,0,3,0,0,0,0,6,10,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,4,0,0,0,0,3,8,0,0,0,0,0,0,3,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,5,8,9,3,44,43,32,45,26,6,0,0,0,35,246
110021190,4,12,7,21,36,5,0,0,0,7,90,0,0,0,9,6,14,9,3,4,0,0,5,50,0,0,0,6,0,3,5,0,0,0,0,5,25,3,0,0,4,0,9,6,0,0,0,0,4,16,0,0,0,0,4,0,0,0,0,0,0,5,14,0,0,0,4,0,9,8,0,0,0,0,3,31,0,0,3,12,7,5,0,0,0,0,0,3,34,19,7,81,203,131,240,140,26,9,0,3,45,913
110021191,0,8,8,24,66,36,6,0,0,5,165,0,0,4,7,9,18,54,32,0,0,0,0,125,0,0,0,4,3,8,21,17,5,0,0,0,66,0,0,0,0,0,3,12,14,5,0,0,0,43,0,3,5,4,5,6,11,8,5,0,3,0,39,0,0,0,4,7,13,21,15,0,0,0,4,65,0,0,3,13,6,4,11,0,0,0,0,7,53,34,20,88,191,143,267,473,216,26,8,6,63,1539
110021192,4,8,3,0,9,0,0,0,0,4,29,0,0,3,3,0,0,0,5,0,0,0,8,17,3,0,0,5,0,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,13,0,0,0,9,0,4,0,0,0,0,0,0,16,0,0,0,0,3,0,0,0,0,0,0,0,6,18,3,41,64,44,55,28,8,3,0,0,32,290
110021193,0,4,8,14,0,0,0,0,0,3,42,0,0,0,4,3,10,3,0,0,0,0,6,24,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,0,11,4,0,0,0,0,4,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,16,7,57,47,65,100,33,8,0,0,0,37,369
110021194,0,4,4,14,20,5,0,0,0,0,49,0,0,0,0,0,13,10,0,0,0,0,3,30,0,0,3,0,3,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,6,6,0,4,0,0,0,0,5,18,0,0,0,4,5,3,7,3,0,0,0,0,23,0,0,3,0,0,3,0,5,0,0,0,8,25,6,3,44,89,61,144,96,45,0,0,3,55,551
110031195,6,24,15,19,26,27,6,0,0,14,153,3,7,6,8,17,16,24,22,8,0,0,10,118,0,0,0,6,11,9,17,20,6,0,0,0,65,0,0,3,10,0,4,8,20,10,0,0,3,63,0,7,0,0,0,0,3,9,7,4,0,4,46,0,0,0,12,12,11,12,7,3,0,0,8,57,0,3,3,12,3,9,5,0,0,0,0,10,50,11,38,60,248,148,165,179,147,47,11,7,76,1131
110031196,3,12,5,0,4,3,0,0,0,16,49,5,0,3,13,3,3,6,3,0,0,0,11,48,0,0,3,3,6,3,0,3,0,0,0,6,25,4,0,3,5,0,0,4,5,0,0,0,5,29,5,0,4,0,0,0,3,0,0,0,0,11,19,0,0,0,5,3,3,4,0,0,0,5,7,26,0,0,0,8,0,0,0,0,0,0,0,13,31,39,5,56,92,32,31,24,22,4,0,5,106,406
110031197,5,8,13,16,17,32,7,0,0,5,104,0,0,0,13,11,7,16,30,4,0,0,3,95,0,0,0,5,0,0,9,19,0,0,0,0,36,3,0,0,7,6,5,7,31,3,0,0,4,57,0,0,5,4,3,4,12,15,7,0,3,4,49,0,0,3,0,3,5,8,12,4,0,0,0,34,0,0,3,3,4,0,3,4,0,0,0,6,27,7,4,56,138,125,112,134,228,27,6,11,41,886
110031198,6,0,3,7,7,0,0,0,0,3,34,12,0,0,4,4,10,4,4,0,0,0,13,52,0,0,0,0,3,0,4,0,0,0,0,3,18,3,0,4,0,0,6,8,7,0,0,0,0,37,0,0,0,4,3,0,3,0,0,0,0,6,18,0,0,3,5,4,0,0,0,0,0,0,5,18,0,0,3,0,0,0,0,0,0,0,0,0,13,29,12,51,67,60,52,42,14,3,4,0,46,389
110041199,5,7,7,15,42,50,16,0,3,0,144,0,0,0,7,9,18,36,44,13,3,0,3,130,0,0,0,0,0,3,11,21,16,3,0,0,60,0,0,0,4,0,7,8,23,16,3,0,4,75,0,0,0,0,0,7,5,22,18,5,5,3,75,0,0,0,4,3,7,14,15,9,0,0,3,58,0,0,3,11,3,6,0,3,0,0,0,13,38,4,11,42,109,101,191,275,256,106,19,11,51,1186
110041200,0,0,5,7,10,8,6,0,5,9,38,0,0,3,4,3,3,18,19,0,0,0,5,55,0,0,0,0,0,3,3,8,0,0,0,0,14,3,0,0,4,6,7,10,9,0,0,0,0,35,0,0,0,3,0,4,0,3,0,0,0,0,24,0,0,3,0,0,0,8,5,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,5,10,10,3,22,36,31,38,81,51,11,4,3,48,344
110041201,5,3,9,15,23,3,0,0,0,0,69,5,0,0,4,5,14,25,9,3,0,0,10,73,0,0,0,0,0,3,11,0,0,0,0,0,22,0,3,0,0,0,4,4,4,0,0,0,3,25,0,0,0,0,0,5,10,5,0,3,0,4,24,0,0,0,4,0,3,5,0,0,0,0,7,22,0,0,5,7,3,0,3,0,0,0,0,10,22,11,8,53,139,95,134,151,31,9,3,0,56,696
110041202,3,15,11,43,120,119,14,4,4,8,345,0,0,3,7,14,26,85,116,17,6,0,5,283,0,0,0,0,4,11,38,68,17,0,0,0,143,0,0,0,0,6,10,20,47,16,0,0,3,113,0,0,9,4,0,8,11,28,24,0,9,6,93,0,0,3,3,3,18,38,38,8,0,0,3,111,0,3,6,19,13,10,15,8,0,0,0,18,86,10,16,89,256,246,456,878,675,128,26,18,106,2906
110041203,3,6,19,45,121,135,15,0,5,4,353,0,0,0,4,14,34,76,136,27,3,4,10,303,0,0,0,0,0,18,33,80,14,4,4,3,160,0,0,0,0,0,11,33,63,15,0,0,6,138,0,0,4,7,0,4,12,41,17,13,5,6,101,0,0,0,8,5,9,24,41,7,0,0,9,100,0,0,3,11,4,5,5,12,0,0,0,7,49,13,15,53,187,152,388,645,765,133,22,30,85,2500
110041204,0,3,3,19,46,35,0,0,0,4,115,0,0,0,5,3,11,31,30,4,0,0,5,84,0,0,0,0,0,0,15,12,0,0,0,3,38,0,0,0,0,0,4,6,19,0,0,0,0,35,0,0,0,0,3,0,6,7,0,0,0,5,19,0,0,0,0,3,7,19,13,0,0,0,5,49,0,0,0,0,0,6,7,0,0,0,0,3,21,0,3,28,63,61,164,325,202,10,5,3,37,907
110041205,10,11,17,10,40,19,11,6,3,12,142,0,0,3,4,11,11,31,28,9,5,3,9,113,4,0,0,4,0,4,17,10,3,3,0,4,51,0,0,0,0,0,8,5,15,10,3,0,0,40,0,0,4,0,0,0,8,7,7,5,0,3,31,0,0,0,4,3,12,11,13,3,0,0,4,58,0,5,0,12,0,11,4,0,0,0,0,6,32,25,19,55,124,115,181,281,150,54,26,19,84,1127
111011206,0,3,0,0,31,82,39,21,5,3,179,0,0,0,5,8,3,11,57,34,12,10,3,143,0,0,0,0,0,0,8,24,20,4,9,6,74,0,0,0,0,0,0,5,31,17,10,10,0,78,0,0,0,0,0,0,4,9,8,19,8,0,50,0,0,0,5,0,6,10,18,18,9,4,3,72,4,0,5,5,4,0,0,7,0,0,0,11,38,13,16,129,104,72,108,213,456,230,95,51,61,1549
111011207,0,0,0,3,10,30,18,8,4,0,73,0,0,0,0,0,5,5,26,13,0,0,0,54,0,0,5,0,0,0,4,11,4,4,0,0,24,0,0,0,0,0,0,0,4,8,5,0,0,25,0,0,0,0,0,0,4,0,3,4,0,0,19,0,0,0,0,5,0,3,10,6,0,0,0,24,0,0,7,4,0,0,0,3,0,0,0,4,12,8,4,83,44,41,72,136,201,72,31,19,25,737
111011208,6,0,9,15,34,150,61,11,18,5,301,0,0,5,0,5,11,30,122,111,28,10,8,316,0,0,0,0,0,4,20,62,49,17,14,4,159,0,0,0,0,0,0,6,47,75,36,13,6,179,0,0,0,0,0,0,8,31,32,24,22,0,127,0,0,0,0,0,0,16,47,32,13,7,5,132,0,0,0,5,0,6,4,7,3,0,0,16,45,15,19,139,130,78,126,299,885,486,152,90,93,2516
111011209,5,4,5,11,27,146,62,10,3,3,284,0,0,0,3,4,8,27,120,92,18,7,5,285,0,0,3,6,0,4,4,57,66,10,7,4,158,0,0,0,0,0,3,5,36,50,20,9,0,129,0,0,0,0,0,0,4,8,11,10,6,0,52,0,0,0,0,0,3,4,36,24,14,6,5,101,0,0,5,4,0,0,0,9,3,4,0,6,27,14,12,96,119,75,138,250,793,416,113,53,73,2147
111011210,0,11,3,11,27,50,27,0,3,4,140,0,0,3,0,4,6,21,46,14,6,0,6,113,0,0,0,0,0,0,6,16,15,4,0,0,42,0,0,0,0,0,0,6,9,11,4,3,0,46,0,0,5,3,0,0,6,3,6,5,5,3,35,0,0,4,11,4,0,5,21,6,0,0,3,64,4,4,12,10,3,4,5,5,3,0,0,20,55,20,30,300,245,69,104,219,330,119,22,19,89,1566
111011211,0,0,0,0,4,6,3,6,0,0,15,0,0,0,0,0,0,0,8,7,5,0,0,20,0,0,0,0,0,0,0,11,7,3,3,4,17,0,0,0,0,0,0,0,7,6,4,3,0,20,0,0,0,0,0,0,0,0,5,0,9,0,15,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,4,5,25,37,34,25,25,11,190
111011212,0,3,8,15,13,44,24,15,7,0,131,0,0,5,4,0,3,6,32,22,15,7,3,97,0,0,0,0,0,0,3,16,13,7,3,0,49,0,0,0,0,0,0,3,11,15,7,15,0,56,0,0,0,0,0,0,0,0,7,9,15,0,39,0,0,0,0,5,3,6,19,8,9,4,0,44,0,0,3,8,0,6,0,3,0,0,0,7,25,10,5,71,88,36,96,134,320,137,79,59,39,1073
111011213,0,0,0,0,6,14,21,12,5,0,63,0,0,0,0,0,0,4,16,30,17,3,0,76,0,0,0,0,0,0,0,4,24,8,7,0,47,0,0,0,0,0,0,0,4,18,12,16,3,51,0,0,0,0,0,0,0,0,14,20,26,0,54,0,0,0,0,0,0,0,5,3,9,5,6,23,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,5,4,6,33,110,151,84,70,15,484
111011214,0,0,5,5,15,73,54,9,4,0,172,0,0,0,0,0,4,13,75,55,30,8,0,186,0,0,0,0,0,0,6,31,35,11,13,0,90,0,0,0,0,0,0,0,17,26,23,22,3,95,0,0,0,0,0,0,0,7,15,22,9,0,54,0,0,0,0,0,3,5,20,15,13,8,4,72,0,0,4,0,0,0,0,3,0,0,0,4,23,4,3,52,30,31,87,146,451,304,140,78,46,1365
111021215,0,3,0,8,19,55,13,8,0,0,118,0,0,0,0,0,0,22,36,27,11,0,0,97,0,0,0,0,0,3,8,11,13,8,4,0,38,0,0,0,0,0,0,6,12,11,12,3,0,39,0,0,0,4,0,0,0,4,0,12,0,0,27,0,0,3,0,0,3,6,19,6,0,0,7,51,0,0,3,0,0,0,0,4,0,0,0,4,13,10,14,92,102,46,88,156,266,114,53,11,42,991
111021216,0,0,0,0,17,62,30,8,6,3,115,0,0,0,0,0,3,12,64,47,9,0,0,129,0,0,0,0,0,3,3,31,26,6,0,0,75,0,0,0,0,0,0,4,7,16,9,0,0,43,0,0,0,0,0,0,6,4,18,4,0,0,31,0,0,0,0,0,3,0,15,32,4,0,5,55,0,0,0,0,0,0,0,4,0,0,0,3,11,4,0,4,16,19,44,138,370,224,48,17,30,912
111021217,0,0,3,0,10,43,67,18,0,5,162,0,0,0,0,0,0,9,57,93,31,6,4,208,0,0,0,0,0,3,0,22,55,34,0,0,118,0,0,0,0,0,6,4,16,55,47,5,0,136,0,0,0,3,0,0,0,0,28,24,7,0,70,0,0,0,0,0,4,4,7,24,11,3,5,70,0,0,6,7,0,0,0,3,0,0,0,4,29,4,4,72,89,32,52,89,302,441,192,27,44,1349
111021218,3,6,0,0,19,84,39,6,4,3,167,0,0,7,0,0,5,14,76,56,10,3,0,178,0,0,0,0,3,0,6,24,40,3,3,0,90,0,0,0,0,0,0,5,25,36,6,3,0,84,0,0,0,0,3,0,0,17,13,11,3,0,49,0,0,0,0,0,6,3,22,19,3,4,11,74,0,0,0,3,3,0,0,0,0,0,0,10,20,10,8,48,73,95,100,208,497,306,59,25,62,1490
111021219,3,7,0,3,37,68,21,8,0,9,161,0,0,0,4,4,6,20,53,22,7,0,3,115,0,0,3,0,0,5,10,25,22,6,3,0,67,0,0,0,0,0,0,6,18,17,8,8,0,62,0,0,0,0,0,0,0,4,19,4,5,3,41,0,0,4,4,0,8,12,17,9,6,0,3,70,0,0,11,0,0,0,0,4,0,0,0,15,36,13,12,150,111,64,108,237,416,146,46,17,66,1393
111021220,0,0,6,0,13,25,16,6,0,0,65,0,0,0,0,4,3,7,27,12,8,5,0,67,0,0,0,0,0,0,5,9,5,3,0,5,33,0,0,0,0,0,0,0,12,14,6,0,0,26,0,0,0,0,0,0,4,6,11,9,3,0,32,0,0,0,0,0,0,3,9,9,3,0,0,20,0,0,0,0,0,0,3,3,0,0,0,0,15,0,5,10,13,28,47,125,200,101,38,16,26,608
111021221,0,0,0,0,3,20,17,0,0,0,51,0,0,0,0,0,0,6,22,12,3,0,0,56,0,0,0,0,0,0,3,0,13,0,0,0,23,0,0,0,0,0,0,3,5,15,11,0,0,36,0,0,0,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,8,12,7,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,9,3,17,64,142,92,23,0,15,389
111031222,0,0,3,8,35,83,52,23,6,5,212,0,0,5,5,6,5,35,73,64,33,11,9,232,0,0,0,0,0,0,5,33,38,28,11,0,114,0,0,0,0,0,0,6,46,55,47,23,0,188,0,0,0,0,0,0,6,23,28,35,45,5,144,0,0,0,3,0,4,9,21,23,32,14,4,105,0,0,0,0,0,0,3,0,0,0,0,8,20,8,7,85,53,37,71,227,459,345,221,128,45,1690
111031223,0,3,5,5,38,75,0,0,0,0,137,0,0,0,0,0,4,24,50,12,0,0,3,91,0,0,0,0,0,0,3,32,0,0,0,0,40,0,0,0,0,0,3,0,24,0,0,0,0,35,0,0,0,0,0,0,0,7,0,0,0,0,14,0,0,3,4,0,3,13,20,4,0,0,6,54,0,0,0,5,3,0,0,0,0,0,0,3,15,4,4,32,68,46,83,264,397,33,4,0,38,977
111031224,4,0,6,13,23,81,57,27,7,3,232,0,0,0,0,3,0,25,77,79,39,13,11,242,0,0,0,0,0,0,9,31,47,33,19,0,146,0,0,0,0,0,3,6,14,48,35,34,3,141,0,0,3,0,3,0,0,10,26,31,56,3,130,0,0,0,3,0,0,10,19,38,26,22,7,127,0,0,8,5,0,0,0,0,0,0,0,13,28,39,57,257,119,63,125,216,457,382,231,163,83,2191
111031225,5,6,5,7,35,94,64,27,14,3,252,0,0,0,3,4,4,19,79,74,28,11,9,237,0,0,0,0,0,3,10,51,38,14,5,0,119,0,0,4,0,0,3,6,49,39,45,20,5,171,0,0,0,0,0,0,8,26,23,32,32,0,119,0,0,0,0,5,3,4,31,26,19,8,0,96,0,0,0,0,4,6,3,0,0,0,0,14,27,13,15,150,110,71,130,274,593,379,187,106,52,2086
