SA2_CODE_2021,C16_850_949_Oth_lan_typ,C16_850_949_LLT_NS,C16_850_949_Tot,C16_950over_REA,C16_950over_ST_HA,C16_950over_Co_ho_pr,C16_950over_Pe_no_sa_ho,C16_950over_Oth_lan_typ,C16_950over_LLT_NS,C16_950over_Tot,C16_R_NS_REA,C16_R_NS_ST_HA,C16_R_NS_Co_ho_pr,C16_R_NS_Pe_no_sa_ho,C16_R_NS_Oth_lan_typ,C16_R_NS_Land_typ_ns,C16_Rent_not_statd_Tot,C16_Tot_REA,C16_Tot_ST_HA,C16_Tot_Co_ho_pr,C16_Tot_Pe_no_sa_ho,C16_Tot_Oth_lan_typ,C16_Tot_LLT_NS,C16_Tot_Tot,C21_1_74_REA,C21_1_74_ST_HA,C21_1_74_Co_ho_pr,C21_1_74_Per_no_sa_ho,C21_1_74_Oth_land_typ,C21_1_74_LLT_NS,C21_1_74_Tot,C21_75_99_REA,C21_75_99_ST_HA,C21_75_99_Co_ho_pr,C21_75_99_Pe_no_sa_ho,C21_75_99_Oth_lan_typ,C21_75_99_Lan_type_ns,C21_75_99_Tot,C21_100_149_REA,C21_100_149_ST_HA,C21_100_149_Co_ho_pr,C21_100_149_Pe_no_sa_ho,C21_100_149_Ot_lan_ty,C21_100_149_Lan_typ_ns,C21_100_149_Tot,C21_150_199_REA,C21_150_199_ST_HA,C21_150_199_Co_ho_pr,C21_150_199_Pe_no_sa_ho,C21_150_199_Ot_lan_ty,C21_150_199_Lan_ty_ns,C21_150_199_Tot,C21_200_224_REA,C21_200_224_ST_HA,C21_200_224_Co_ho_pr,C21_200_224_Pe_no_sa_ho,C21_200_224_Ot_lan_ty,C21_200_224_Lan_ty_ns,C21_200_224_Tot,C21_225_274_REA,C21_225_274_ST_HA,C21_225_274_Co_ho_pr,C21_225_274_Pe_no_sa_ho,C21_225_274_Ot_la_typ,C21_225_274_Lan_ty_ns,C21_225_274_Tot,C21_275_349_REA,C21_275_349_ST_HA,C21_275_349_Co_ho_pr,C21_275_349_Pe_no_sa_ho,C21_275_349_Ot_lan_ty,C21_275_349_Lan_ty_ns,C21_275_349_Tot,C21_350_449_REA,C21_350_449_ST_HA,C21_350_449_Co_ho_pr,C21_350_449_Pe_no_sa_ho,C21_350_449_Ot_lan_ty,C21_350_449_Lan_ty_ns,C21_350_449_Tot,C21_450_549_REA,C21_450_549_ST_HA,C21_450_549_Co_ho_pr,C21_450_549_Pe_no_sa_ho,C21_450_549_Oth_lan_typ,C21_450_549_Lan_ty_ns,C21_450_549_Tot,C21_550_649_REA,C21_550_649_ST_HA,C21_550_649_Co_ho_pr,C21_550_649_Pe_no_sa_ho,C21_550_649_Ot_lan_ty,C21_550_649_Lan_ty_ns,C21_550_649_Tot,C21_650_749_REA,C21_650_749_ST_HA,C21_650_749_Co_ho_pr,C21_650_749_Pe_no_sa_ho,C21_650_749_Oth_lan_typ,C21_650_749_LLT_NS,C21_650_749_Tot,C21_750_849_REA,C21_750_849_ST_HA,C21_750_849_Co_ho_pr,C21_750_849_Pe_no_sa_ho,C21_750_849_Oth_lan_typ,C21_750_849_LLT_NS,C21_750_849_Tot,C21_850_950_REA,C21_850_949_ST_HA,C21_850_949_Co_ho_pr,C21_850_949_Pe_no_sa_ho,C21_850_949_Oth_lan_typ,C21_850_949_LLT_NS,C21_850_949_Tot,C21_950over_REA,C21_950over_ST_HA,C21_950over_Co_ho_pr,C21_950over_Pe_no_sa_ho,C21_950over_Oth_lan_typ,C21_950over_LLT_NS,C21_950over_Tot,C21_R_NS_REA,C21_R_NS_ST_HA,C21_R_NS_Co_ho_pr,C21_R_NS_Pe_no_sa_ho,C21_R_NS_Oth_lan_typ,C21_R_NS_Land_typ_ns,C21_Rent_not_statd_Tot,C21_Tot_REA,C21_Tot_ST_HA,C21_Tot_Co_ho_pr,C21_Tot_Pe_no_sa_ho,C21_Tot_Oth_lan_typ,C21_Tot_LLT_NS,C21_Tot_Tot
110031196,0,0,0,0,0,0,0,0,0,3,0,3,0,22,53,0,75,65,36,78,151,166,9,500,0,4,3,11,15,0,39,0,0,0,0,0,0,5,5,13,5,21,15,4,56,12,20,23,25,8,3,92,5,6,6,10,5,0,32,10,5,0,11,5,0,31,15,0,0,7,8,0,24,12,0,0,5,0,0,22,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,24,60,5,106,70,42,61,118,119,11,412
110031197,0,0,0,0,0,0,0,0,0,5,9,8,0,10,9,0,39,357,126,35,219,71,12,820,0,4,0,0,3,0,7,0,0,0,0,0,0,4,9,20,5,15,3,0,56,65,24,21,17,7,3,138,68,24,11,15,12,0,125,42,37,15,14,0,0,109,71,13,8,27,7,0,134,158,4,0,40,19,4,226,26,0,0,7,0,0,27,3,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,11,9,4,41,450,133,61,156,76,12,886
110031198,0,0,0,0,0,0,0,0,0,0,0,4,0,16,22,0,40,73,50,11,190,97,8,425,0,0,0,5,21,0,29,0,3,0,4,4,0,12,8,8,5,20,7,4,51,15,11,6,26,9,0,67,10,9,6,28,5,0,60,14,5,0,28,6,0,52,16,0,0,19,4,0,42,3,0,0,12,6,0,14,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,20,24,0,46,78,37,20,159,86,3,389
110041199,0,0,0,0,0,0,3,0,0,0,15,7,3,5,4,3,42,740,124,45,200,46,14,1167,0,0,3,0,3,0,4,0,5,0,0,0,0,11,9,8,10,7,0,0,42,49,34,9,10,3,0,109,38,18,7,23,6,0,101,124,28,8,29,5,0,192,191,12,10,53,4,0,275,212,0,0,30,12,0,263,89,0,0,9,0,0,104,20,0,0,5,0,0,19,0,0,0,4,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,19,5,4,10,10,3,51,764,113,66,190,44,9,1191
110041200,0,0,0,0,0,0,0,0,0,0,3,0,0,10,16,0,34,132,0,9,124,70,8,335,0,0,0,0,10,0,10,0,0,0,0,5,0,3,6,0,3,17,4,0,22,14,0,0,20,3,0,36,4,0,0,22,7,0,31,20,0,0,21,6,0,38,51,0,0,23,0,0,82,35,0,0,12,3,0,51,10,0,0,0,4,0,11,0,0,0,0,3,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,21,21,0,48,149,0,5,130,62,0,346
110041201,0,0,5,0,0,0,0,0,0,3,9,7,0,25,23,0,62,307,67,44,252,75,9,761,0,0,0,3,6,0,11,3,0,0,0,0,0,8,12,3,7,23,4,4,53,40,13,44,35,10,0,139,27,9,11,47,10,0,97,73,6,5,40,11,0,134,101,7,5,31,6,0,151,25,0,0,4,3,0,31,7,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,15,30,0,56,298,37,67,205,81,3,696
110041202,0,0,0,9,0,0,0,0,0,7,22,21,0,19,3,5,79,1651,300,31,463,79,28,2546,0,9,0,3,0,0,10,5,3,6,0,0,0,16,18,27,11,25,7,0,89,119,70,18,31,14,5,262,134,28,9,60,3,3,246,307,49,21,65,4,6,456,668,38,7,157,7,0,878,541,12,4,102,15,8,675,106,0,0,15,0,0,128,18,0,0,9,0,0,26,4,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,7,32,19,8,24,4,13,106,1951,265,85,510,61,37,2908
110041203,0,0,0,0,0,0,0,0,0,0,24,20,0,9,15,0,72,1422,195,45,319,52,14,2039,0,0,0,0,0,0,13,0,9,4,4,4,0,15,14,20,7,14,0,0,53,70,47,35,24,6,0,187,93,20,13,30,6,0,153,259,47,18,55,8,8,388,522,17,12,87,9,3,650,648,8,10,84,17,0,766,113,0,0,13,6,0,133,21,0,0,3,0,0,22,7,0,0,3,0,0,12,0,0,0,5,0,0,3,0,0,0,0,3,0,3,6,0,0,0,0,0,10,32,14,8,12,14,14,85,1781,185,107,340,71,24,2503
110041204,0,0,0,0,0,0,0,0,0,0,7,17,0,0,0,0,33,439,249,12,102,14,6,825,0,5,0,0,0,0,0,0,3,0,0,0,0,3,6,13,3,4,0,0,28,16,29,4,5,0,0,63,27,23,3,9,0,0,60,85,39,11,20,0,6,167,214,51,13,42,3,0,325,181,5,0,17,0,0,200,7,3,0,3,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,14,0,9,3,4,37,543,182,44,114,21,7,910
110041205,0,0,0,0,0,0,0,0,0,0,8,0,0,36,31,7,87,508,20,12,402,134,16,1088,0,3,3,9,5,0,25,12,0,0,9,0,0,19,7,0,0,35,8,0,55,50,0,0,47,14,3,124,48,0,4,56,5,4,115,112,0,0,60,8,0,181,176,0,0,98,5,0,281,105,0,0,33,5,0,150,42,0,0,11,3,0,54,17,0,0,4,0,0,26,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,8,0,0,31,39,6,84,594,11,11,398,101,11,1127
111011206,0,0,0,0,0,0,0,0,0,3,13,15,0,12,4,0,47,873,279,37,265,34,5,1490,0,12,0,4,0,0,13,0,18,0,0,0,0,16,6,110,4,10,3,4,129,10,56,15,13,11,3,104,26,18,8,18,4,0,72,66,6,8,24,0,0,108,131,29,4,47,3,3,214,361,7,0,85,0,0,456,187,0,0,40,4,0,230,80,0,0,10,0,0,95,25,0,0,0,0,0,32,9,0,0,5,0,0,12,8,0,0,0,0,0,8,3,0,0,0,0,0,5,21,16,5,16,9,6,61,918,274,49,266,36,13,1553
111011207,0,0,0,0,0,0,0,0,0,0,6,4,0,9,0,0,21,400,177,0,133,21,3,737,0,3,0,0,0,0,8,0,4,0,0,0,0,4,0,77,0,5,0,0,83,5,28,0,8,3,0,44,20,12,4,4,4,0,42,35,19,0,16,4,0,72,101,14,0,25,0,0,136,151,0,0,42,0,0,201,60,0,0,13,0,0,76,24,0,0,7,0,0,31,5,0,0,0,0,0,6,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,4,0,9,5,3,4,0,4,0,25,408,170,10,119,22,0,740
111011208,0,0,0,0,0,0,0,0,0,4,22,11,3,18,3,3,57,1342,415,29,420,16,10,2232,0,7,0,0,0,0,15,0,17,0,0,0,0,19,3,121,3,8,0,0,139,10,76,22,16,4,0,130,27,27,4,20,0,0,78,52,42,0,36,3,0,126,168,45,9,84,3,0,299,674,31,4,164,8,0,885,412,4,0,71,9,0,493,135,0,0,17,0,0,152,53,0,0,6,0,0,60,8,0,0,3,0,0,14,5,0,0,0,0,0,5,3,0,0,4,0,0,3,29,25,3,24,5,8,93,1577,391,43,454,34,10,2522
111011209,0,0,0,0,0,0,0,0,0,4,12,10,3,21,4,0,51,1025,206,30,431,25,11,1723,0,7,4,0,0,0,14,0,12,0,7,0,0,12,3,63,11,10,4,0,96,8,53,34,26,0,0,119,17,19,16,26,0,0,75,61,19,15,35,3,0,138,143,17,21,70,4,0,250,582,18,8,172,19,0,792,334,7,0,68,0,0,416,95,0,0,15,0,0,113,24,0,0,6,0,0,34,13,0,0,3,0,0,16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,12,9,20,3,4,75,1309,223,113,459,46,6,2153
111011210,0,0,0,0,0,0,0,0,0,0,4,62,8,5,4,0,82,325,917,49,140,15,4,1454,0,14,0,0,0,0,20,0,28,0,0,0,0,30,0,286,12,0,0,0,300,5,193,44,4,4,0,245,5,51,9,8,0,0,69,11,75,5,9,0,4,104,71,109,7,34,4,0,219,212,30,13,59,4,0,330,97,3,0,17,0,0,119,13,6,0,0,0,0,22,4,0,0,0,0,0,14,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,6,13,48,7,10,3,0,91,442,851,102,139,21,12,1568
111011211,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,10,100,15,7,44,33,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,15,0,3,0,6,11,0,14,0,0,0,9,0,0,4,0,0,0,3,0,0,5,11,0,0,4,8,0,25,25,0,0,10,0,0,37,34,0,0,3,0,0,34,21,0,0,4,0,0,25,11,0,0,3,0,0,14,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,0,0,3,0,11,108,16,0,39,29,0,190
111011212,0,0,3,0,0,0,0,0,0,0,10,12,0,4,6,0,27,620,181,19,127,20,8,972,0,3,0,3,0,0,10,0,0,0,0,0,0,5,3,51,4,10,0,0,71,26,43,10,13,0,0,88,8,9,0,9,0,0,36,52,19,7,15,0,0,96,93,12,0,29,0,6,139,261,11,3,41,0,0,320,108,3,4,24,0,0,137,67,0,0,9,4,0,79,33,0,0,0,0,0,39,12,0,0,0,0,0,16,5,0,0,0,0,0,5,0,0,0,4,0,0,0,14,7,6,9,0,0,39,691,161,38,161,10,11,1073
111011213,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,9,306,4,3,100,8,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,3,0,0,4,0,0,0,9,0,0,6,16,0,0,9,6,0,33,87,0,0,19,0,0,110,122,0,0,24,0,0,151,73,0,0,10,0,0,84,40,0,0,7,0,0,46,18,0,0,0,0,0,21,4,0,0,0,0,0,3,8,0,0,0,0,0,3,7,0,0,3,0,0,15,373,0,0,93,10,0,484
111011214,0,0,0,0,0,0,0,0,0,6,12,7,6,7,0,0,36,803,94,11,250,10,3,1172,0,0,0,3,0,0,4,0,3,0,0,0,0,3,4,47,0,0,0,0,52,4,10,3,16,0,0,30,3,10,0,15,0,0,31,50,8,0,25,0,0,87,86,4,0,55,3,0,146,364,13,6,75,7,4,457,262,0,0,35,5,0,304,119,0,0,15,0,0,135,54,0,0,3,0,0,59,6,0,0,0,0,0,10,5,0,0,0,0,0,0,4,0,0,0,0,0,4,18,8,0,11,0,3,46,973,95,8,259,24,11,1363
111021215,0,0,0,0,0,0,4,0,0,6,8,12,0,4,0,0,35,296,329,35,159,31,8,864,0,9,0,0,0,0,10,0,13,0,0,6,0,14,0,76,9,9,8,0,92,5,68,24,11,4,0,102,6,22,4,3,10,0,46,18,30,5,19,5,0,88,52,42,20,34,3,0,156,192,24,4,44,3,3,266,90,4,0,21,0,0,114,52,0,0,3,0,0,53,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,6,3,0,41,430,305,72,146,34,3,992
111021216,0,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,22,529,15,0,169,9,4,726,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,4,9,0,0,11,3,0,16,4,3,0,8,0,0,19,27,4,0,13,0,0,44,95,8,0,37,0,0,138,300,0,0,61,0,0,370,188,0,0,35,0,0,224,44,0,0,6,0,0,48,7,0,0,0,0,0,8,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,11,3,5,30,700,15,3,181,13,3,912
111021217,0,0,0,0,0,0,0,0,0,0,12,7,3,4,0,0,28,682,157,57,171,12,12,1095,0,0,0,0,0,0,4,0,0,3,0,0,0,4,0,51,9,6,4,0,72,6,34,33,8,8,0,89,0,17,3,12,0,0,32,15,19,5,9,0,0,52,34,10,4,29,3,0,89,228,9,7,50,4,0,304,393,3,3,44,4,0,439,185,0,0,7,0,0,192,19,0,0,0,0,0,27,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,11,3,7,7,0,44,899,161,71,185,33,5,1351
111021218,0,0,0,0,0,0,0,0,0,3,7,0,8,7,8,4,36,606,33,101,292,103,9,1144,0,0,0,8,3,0,10,3,0,0,0,3,0,8,0,11,7,12,17,0,48,10,11,10,22,13,4,73,23,4,9,22,33,4,95,46,3,3,31,7,0,101,118,3,4,71,14,0,208,405,0,0,84,9,0,499,259,0,3,45,0,0,308,47,0,0,5,3,0,59,11,0,0,0,0,0,17,3,0,0,4,0,0,5,3,0,0,0,0,0,3,3,0,0,0,0,0,3,27,5,4,17,14,0,65,959,47,48,327,111,15,1494
111021219,0,0,0,0,0,0,0,0,0,3,10,17,4,8,0,5,44,672,351,26,186,38,7,1280,0,5,4,3,0,0,13,0,8,0,0,0,0,12,0,135,9,10,4,4,154,7,74,14,11,3,0,111,28,21,5,10,4,0,64,45,20,5,23,16,0,108,148,36,0,47,7,0,237,327,19,3,63,3,0,419,134,0,0,11,0,0,146,30,0,0,9,5,0,46,7,0,0,0,0,0,13,6,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,12,28,4,11,8,0,66,752,340,42,209,49,7,1401
111021220,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,408,3,4,132,35,0,583,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,0,0,10,3,0,0,6,6,0,13,10,0,4,6,11,0,28,21,0,0,14,16,0,47,87,0,0,35,4,0,125,163,0,0,36,0,0,200,81,0,0,17,0,0,101,33,0,0,3,0,0,38,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,26,416,0,4,135,37,3,608
111021221,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,192,9,9,105,9,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,0,0,0,4,0,0,9,0,0,0,3,0,0,3,11,0,0,3,0,0,17,32,0,0,34,0,0,64,103,0,0,37,0,0,142,83,0,0,6,4,0,92,17,0,0,6,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,0,15,259,5,9,105,7,0,389
111031222,0,0,0,0,0,0,0,0,0,4,19,6,13,7,3,0,57,925,143,18,301,77,5,1478,0,3,0,3,0,0,8,0,3,0,0,0,0,7,4,67,3,6,5,0,85,12,16,10,15,0,0,53,8,5,0,18,3,0,37,27,12,0,22,8,0,71,164,4,5,41,17,0,227,325,9,4,90,38,0,459,288,4,0,54,5,0,345,190,0,0,28,0,0,221,75,0,0,3,0,0,80,24,0,0,4,0,0,34,5,0,0,0,0,0,13,11,0,0,0,0,0,12,13,6,0,7,9,6,50,1152,129,22,307,80,7,1695
111031223,0,0,0,0,0,0,0,0,0,0,3,14,4,13,0,4,39,415,234,21,182,21,9,877,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,17,5,10,4,0,32,6,34,20,3,3,0,68,11,14,3,19,0,0,46,17,27,15,29,0,0,83,148,43,23,55,3,0,264,279,43,9,59,5,0,397,19,4,0,10,0,0,35,6,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,10,3,9,38,484,187,81,193,24,7,976
111031224,0,0,3,4,0,0,0,0,0,6,7,34,3,13,4,0,61,1032,578,54,306,30,15,2023,3,36,0,0,0,0,39,0,49,5,0,0,0,57,3,223,21,7,3,3,256,19,54,21,14,0,0,119,12,28,6,15,3,0,63,64,28,11,22,0,4,125,139,16,6,48,7,0,216,359,3,6,79,7,0,459,310,3,0,68,3,0,382,191,0,0,34,0,0,231,64,0,0,12,0,0,74,36,0,0,6,0,0,42,11,0,0,3,0,0,17,25,0,0,8,0,0,25,15,33,0,25,10,9,83,1256,480,82,323,42,13,2195
111031225,0,0,0,6,0,0,0,0,0,6,14,18,4,12,0,4,52,1117,319,50,392,27,14,1910,0,4,3,4,0,0,13,0,13,0,0,0,0,15,8,115,12,13,0,0,153,11,63,17,18,0,0,110,14,18,13,26,0,0,71,53,22,12,44,0,0,130,183,22,9,69,3,0,274,450,20,5,112,4,0,593,305,5,3,65,4,0,381,165,0,0,18,0,0,187,57,0,0,3,0,0,63,24,0,0,0,0,0,24,8,0,0,0,0,0,8,10,0,0,0,0,0,10,16,6,3,16,6,7,52,1314,282,79,382,22,8,2084
111031226,0,0,0,0,0,0,0,0,0,0,3,6,0,5,3,5,20,598,80,12,153,40,3,880,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,5,0,0,24,0,14,0,3,0,0,18,0,5,0,7,0,0,16,8,15,7,11,3,0,47,34,6,3,28,12,0,86,245,8,5,65,9,0,334,503,4,3,44,4,0,556,137,0,0,15,0,0,153,27,0,0,4,0,0,30,7,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,3,28,0,5,9,10,0,45,992,74,26,192,38,3,1330
111031227,0,0,0,0,0,0,0,3,0,4,15,17,19,25,3,0,73,1402,366,71,462,40,13,2352,0,8,0,6,0,0,16,0,18,0,0,0,0,25,9,162,5,14,4,3,192,41,31,27,28,0,0,127,42,13,16,34,5,0,114,101,16,9,38,8,0,172,210,13,8,60,12,0,304,638,12,16,146,0,0,811,421,4,0,83,0,0,514,126,3,0,8,0,0,138,25,0,0,0,0,0,28,4,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,3,20,23,0,20,5,7,73,1643,310,93,440,33,12,2523
111031228,0,0,13,13,0,0,0,0,0,18,14,22,0,13,0,0,51,1102,262,11,324,19,7,1730,0,11,0,0,0,0,16,0,13,0,0,0,0,19,4,116,3,5,0,0,127,7,31,9,10,0,0,60,17,8,0,16,0,0,39,28,8,3,8,0,0,53,120,5,7,46,0,0,175,394,8,5,66,4,0,479,271,0,0,54,4,0,337,158,0,0,36,0,0,202,93,0,0,13,0,0,103,60,0,0,13,0,0,70,30,0,0,6,3,0,41,36,0,0,15,0,0,51,6,16,0,22,10,0,54,1218,230,27,321,26,5,1820
111031229,0,0,19,11,0,0,9,0,0,20,22,28,0,9,6,0,70,1644,446,18,413,43,10,2570,6,14,0,0,0,0,23,0,40,0,0,0,0,42,5,219,9,9,4,0,242,31,42,5,6,0,5,84,62,19,0,18,3,0,90,62,14,6,30,12,0,125,168,14,8,54,0,0,253,627,11,4,107,4,0,760,687,0,4,91,10,5,784,378,0,0,45,0,0,430,196,0,0,18,0,0,220,93,0,0,19,0,0,106,43,0,0,3,0,0,48,61,0,0,13,0,0,75,23,22,3,20,6,0,75,2424,397,39,442,38,12,3350
111031230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9
111031231,0,0,13,13,0,0,8,0,0,19,19,19,0,22,3,0,58,1112,236,35,391,43,0,1818,0,0,0,0,0,0,3,0,7,10,4,0,0,29,25,106,13,30,0,0,175,59,28,7,56,3,0,152,38,10,5,27,3,0,82,64,19,11,35,11,0,133,246,11,5,58,3,0,321,580,10,3,105,12,0,709,298,0,0,46,17,0,354,55,0,0,19,0,0,78,19,0,0,7,0,0,30,5,0,0,6,0,0,12,6,0,0,4,0,0,12,14,0,0,8,0,0,24,22,14,8,26,14,9,84,1425,216,53,424,67,16,2200
111031232,0,0,0,0,0,0,0,0,0,0,6,6,0,7,4,0,20,359,125,5,94,54,11,645,0,5,0,0,0,0,9,0,9,0,0,0,0,8,0,51,0,9,0,0,62,3,13,0,4,21,0,44,6,3,0,4,4,0,22,27,4,4,11,21,0,67,37,4,0,9,18,0,73,110,6,0,39,7,0,159,231,3,0,19,0,0,255,113,0,0,3,0,0,116,22,0,0,0,0,0,22,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,8,0,0,36,577,111,10,118,77,3,891
111031233,0,0,0,0,0,0,0,0,0,0,21,24,5,12,0,0,68,1215,454,62,456,52,14,2255,0,5,0,3,0,0,10,0,15,3,5,0,0,29,0,157,13,13,0,0,195,12,59,34,25,5,0,123,27,35,9,26,4,0,91,55,41,30,39,6,0,171,184,43,15,81,16,4,334,742,18,7,143,10,6,921,416,8,3,64,8,0,500,86,0,4,11,0,0,103,13,0,0,0,0,0,19,6,0,0,3,0,0,10,7,0,0,0,0,0,8,5,0,0,0,0,0,8,26,28,5,24,5,6,100,1576,405,122,437,54,19,2617
111031234,0,0,8,5,0,0,4,0,0,15,12,12,6,20,3,0,52,1073,309,30,394,21,7,1828,0,13,3,0,0,0,19,0,17,0,0,0,0,17,3,122,4,16,0,0,140,32,52,16,24,0,0,126,28,12,5,20,5,0,71,85,19,0,27,5,0,135,191,15,5,61,0,0,277,459,9,0,113,11,0,592,328,0,0,47,0,0,384,112,0,0,9,0,0,125,29,0,0,10,0,0,35,6,0,0,0,0,0,11,3,0,0,0,0,0,5,3,0,0,9,0,0,12,22,8,0,23,5,3,68,1316,262,40,364,27,8,2013
111031235,0,0,3,0,0,0,0,0,0,3,15,9,0,6,0,0,26,936,134,38,302,16,5,1432,0,4,0,0,0,0,3,0,0,3,0,0,0,5,0,37,4,6,0,0,50,10,10,21,15,0,0,53,10,0,11,9,5,0,42,32,14,15,23,15,0,96,81,3,5,57,4,0,153,278,10,16,95,4,0,399,456,0,0,62,7,0,522,193,0,0,29,0,0,227,70,0,0,6,0,0,84,26,0,0,8,0,0,29,14,0,0,0,0,0,13,5,0,0,4,0,0,9,9,4,8,11,3,0,35,1176,91,82,333,32,0,1717
112011236,0,0,0,0,0,0,3,0,0,4,18,29,9,21,3,4,88,1421,516,72,465,133,17,2631,0,13,4,0,0,0,19,0,11,0,0,0,0,15,6,233,23,17,15,3,292,7,65,31,13,23,3,131,5,30,7,17,15,0,73,28,39,9,35,35,0,148,168,35,8,94,37,5,339,459,20,9,111,12,0,611,383,12,8,84,9,0,487,234,0,0,48,4,0,291,127,0,0,17,0,0,145,19,0,0,6,6,0,33,0,0,0,0,0,0,5,0,0,0,6,4,0,10,23,31,9,21,12,7,96,1469,480,102,460,167,20,2699
112011237,0,0,0,0,0,0,6,0,0,4,10,0,3,15,3,0,36,757,41,52,348,35,3,1237,0,0,0,0,4,0,3,0,0,0,0,0,0,8,3,15,4,13,4,0,40,7,6,10,22,3,0,47,12,6,6,22,4,0,46,27,4,10,42,3,0,85,113,6,0,90,10,0,218,233,3,6,109,11,4,360,210,0,6,70,0,0,282,170,0,0,33,0,0,204,70,0,0,13,0,0,84,11,0,0,6,0,0,20,3,0,0,6,0,0,8,13,0,0,4,0,0,20,19,4,0,22,10,3,57,889,53,34,448,51,12,1486
112011238,0,0,4,10,0,0,8,0,0,15,0,6,0,17,0,0,21,189,4,3,258,14,5,478,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,11,0,0,6,0,0,0,4,0,0,14,0,0,0,20,0,0,21,0,0,0,31,0,0,35,15,0,0,47,0,0,72,28,0,3,64,10,0,103,35,0,0,25,0,0,68,34,0,0,19,4,0,61,27,0,0,18,0,0,47,27,0,0,9,0,0,33,50,0,0,24,3,0,73,3,0,0,21,3,0,28,224,6,6,302,28,6,567
