SA2_CODE_2021,C16_F_a_4_8_FH_One_PFam,C16_F_a_4_8_FH_oth_fa,C16_F_a_4_8_FH_Tot,C16_F_a_4_8_LP_H,C16_F_a_4_8_GH,C16_F_a_4_8_OH,C16_F_a_4_8_Tot,C16_F_a_9m_FH_CF_no_ch,C16_F_a_9m_FH_CF_w_ch,C16_F_a_9m_FH_One_PFam,C16_F_a_9m_FH_oth_fa,C16_F_a_9m_FH_Tot,C16_F_a_9m_LP_H,C16_F_a_9m_GH,C16_F_a_9m_OH,C16_F_a_9m_Tot,C16_F_a_a_h_FH_CF_no_ch,C16_F_a_a_h_FH_CF_w_ch,C16_F_a_a_h_FH_One_PFam,C16_F_a_a_h_FH_oth_fa,C16_F_a_a_h_FH_Tot,C16_F_a_a_h_LP_H,C16_F_a_a_h_GH,C16_F_a_a_h_OH,C16_F_a_a_h_Tot,C16_F_a_Tot_FH_CF_no_ch,C16_F_a_Tot_FH_CF_w_ch,C16_F_a_Tot_FH_One_PFam,C16_F_a_Tot_FH_oth_fa,C16_F_a_Tot_FH_Tot,C16_F_a_Tot_LP_H,C16_F_a_Tot_GH,C16_F_a_Tot_OH,C16_F_a_Tot_Tot,C16_OD_C_c_hb_FH_CF_no_ch,C16_OD_C_c_hb_FH_CF_w_ch,C16_OD_C_c_hb_FH_One_PFam,C16_OD_C_c_hb_FH_oth_fa,C16_OD_C_c_hb_FH_Tot,C16_OD_C_c_hb_LP_H,C16_OD_C_c_hb_GH,C16_OD_C_c_hb_OH,C16_OD_C_c_hb_Tot,C16_OD_Ih_t_s_FH_CF_no_ch,C16_OD_Ih_t_s_FH_CF_w_ch,C16_OD_Ih_t_s_FH_One_PFam,C16_OD_Ih_t_s_FH_oth_fa,C16_OD_Ih_t_s_FH_Tot,C16_OD_Ih_t_s_LP_H,C16_OD_Ih_t_s_GH,C16_OD_Ih_t_s_OH,C16_OD_Ih_t_s_Tot,C16_OD_H_f_so_FH_CF_no_ch,C16_OD_H_f_so_FH_CF_w_ch,C16_OD_H_f_so_FH_One_PFam,C16_OD_H_f_so_FH_oth_fa,C16_OD_H_f_so_FH_Tot,C16_OD_H_f_so_LP_H,C16_OD_H_f_so_GH,C16_OD_H_f_so_OH,C16_OD_H_f_so_Tot,C16_OD_Tot_FH_CF_no_ch,C16_OD_Tot_FH_CF_w_ch,C16_OD_Tot_FH_One_PFam,C16_OD_Tot_FH_oth_fa,C16_OD_Tot_FH_Tot,C16_OD_Tot_LP_H,C16_OD_Tot_GH,C16_OD_Tot_OH,C16_OD_Tot_Tot,C16_DS_ns_FH_CF_no_ch,C16_DS_ns_FH_CF_w_ch,C16_DS_ns_FH_One_PFam,C16_DS_ns_FH_oth_fa,C16_DS_ns_FH_Tot,C16_DS_ns_LP_H,C16_DS_ns_GH,C16_DS_ns_OH,C16_DS_NS_Tot,C16_Tot_FH_CF_no_ch,C16_Tot_FH_CF_w_ch,C16_Tot_FH_One_PFam,C16_Tot_FH_oth_fa,C16_Tot_FH_Tot,C16_Tot_LP_H,C16_Tot_GH,C16_Tot_OH,C16_Tot_Tot,C21_S_h_FH_CF_no_ch,C21_S_h_FH_CF_w_ch,C21_S_h_FH_One_PFam,C21_S_h_FH_oth_fa,C21_S_h_FH_Tot,C21_S_h_LP_H,C21_S_h_GH,C21_S_h_OH,C21_S_h_Tot,C21_SDRTHT1S_FH_CF_no_ch,C21_SDRTHT1S_FH_CF_w_ch,C21_SDRTHT1S_FH_One_PFam,C21_SDRTHT1S_FH_oth_fa,C21_SDRTHT1S_FH_Tot,C21_SDRTHT1S_LP_H,C21_SDRTHT1S_GH,C21_SDRTHT1S_OH,C21_SDRTHT1S_Tot,C21_SDRTHT2S_FH_CF_no_ch,C21_SDRTHT2S_FH_CF_w_ch,C21_SDRTHT2S_FH_One_PFam,C21_SDRTHT2S_FH_oth_fa,C21_SDRTHT2S_FH_Tot,C21_SDRTHT2S_LP_H,C21_SDRTHT2S_GH,C21_SDRTHT2S_OH,C21_SDRTHT2S_Tot,C21_SDRTHT_Tot_FH_CF_no_ch,C21_SDRTHT_Tot_FH_CF_w_ch,C21_SDRTHT_Tot_FH_One_PFam,C21_SDRTHT_Tot_FH_oth_fa,C21_SDRTHT_Tot_FH_Tot,C21_SDRTHT_Tot_LP_H,C21_SDRTHT_Tot_GH,C21_SDRTHT_Tot_OH,C21_SDRTHT_Tot_Tot,C21_F_a_1_2_FH_CF_no_ch,C21_F_a_1_2_FH_CF_w_ch,C21_F_a_1_2_FH_One_PFam,C21_F_a_1_2_FH_oth_fa,C21_F_a_1_2_FH_Tot,C21_F_a_1_2_LP_H,C21_F_a_1_2_GH,C21_F_a_1_2_OH,C21_F_a_1_2_Tot,C21_F_a_3_FH_CF_no_ch,C21_F_a_3_FH_CF_w_ch,C21_F_a_3_FH_One_PFam,C21_F_a_3_FH_oth_fa,C21_F_a_3_FH_Tot,C21_F_a_3_LP_H,C21_F_a_3_GH,C21_F_a_3_OH,C21_F_a_3_Tot,C21_F_a_4_8_FH_CF_no_ch,C21_F_a_4_8_FH_CF_w_ch,C21_F_a_4_8_FH_One_PFam,C21_F_a_4_8_FH_oth_fa,C21_F_a_4_8_FH_Tot,C21_F_a_4_8_LP_H,C21_F_a_4_8_GH,C21_F_a_4_8_OH,C21_F_a_4_8_Tot,C21_F_a_9m_FH_CF_no_ch,C21_F_a_9m_FH_CF_w_ch,C21_F_a_9m_FH_One_PFam,C21_F_a_9m_FH_oth_fa,C21_F_a_9m_FH_Tot,C21_F_a_9m_LP_H,C21_F_a_9m_GH,C21_F_a_9m_OH,C21_F_a_9m_Tot,C21_F_a_a_h_FH_CF_no_ch,C21_F_a_a_h_FH_CF_w_ch,C21_F_a_a_h_FH_One_PFam,C21_F_a_a_h_FH_oth_fa,C21_F_a_a_h_FH_Tot,C21_F_a_a_h_LP_H,C21_F_a_a_h_GH,C21_F_a_a_h_OH,C21_F_a_a_h_Tot,C21_F_a_Tot_FH_CF_no_ch,C21_F_a_Tot_FH_CF_w_ch,C21_F_a_Tot_FH_One_PFam,C21_F_a_Tot_FH_oth_fa,C21_F_a_Tot_FH_Tot,C21_F_a_Tot_LP_H,C21_F_a_Tot_GH,C21_F_a_Tot_OH,C21_F_a_Tot_Tot,C21_OD_C_c_hb_FH_CF_no_ch,C21_OD_C_c_hb_FH_CF_w_ch,C21_OD_C_c_hb_FH_One_PFam,C21_OD_C_c_hb_FH_oth_fa,C21_OD_C_c_hb_FH_Tot,C21_OD_C_c_hb_LP_H,C21_OD_C_c_hb_GH,C21_OD_C_c_hb_OH,C21_OD_C_c_hb_Tot,C21_OD_Ih_t_s_FH_CF_no_ch,C21_OD_Ih_t_s_FH_CF_w_ch,C21_OD_Ih_t_s_FH_One_PFam,C21_OD_Ih_t_s_FH_oth_fa,C21_OD_Ih_t_s_FH_Tot,C21_OD_Ih_t_s_LP_H,C21_OD_Ih_t_s_GH,C21_OD_Ih_t_s_OH,C21_OD_Ih_t_s_Tot,C21_OD_H_f_so_FH_CF_no_ch,C21_OD_H_f_so_FH_CF_w_ch,C21_OD_H_f_so_FH_One_PFam,C21_OD_H_f_so_FH_oth_fa
101031016,0,0,6,17,5,39,70,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,46,25,14,3,87,107,40,545,783,4,10,0,0,15,24,5,139,176,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,3,3,7,10,0,0,11,27,5,150,189,49,29,8,0,86,71,8,142,301,686,691,191,15,1586,662,135,1243,3625,632,708,169,14,1517,461,97,363,2434,14,6,8,0,27,18,3,17,68,28,25,9,0,60,52,34,65,203,40,34,12,0,90,64,41,81,276,83,30,29,0,152,129,74,194,536,13,3,6,0,21,17,8,62,109,7,0,0,0,7,5,0,5,16,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,4,16,105,37,32,0,180,155,81,266,677,7,0,0,0,7,6,0,26,30,0,0,3,0,3,5,0,17,29,0,0,0,0
101041017,0,0,14,15,0,0,28,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,69,23,35,3,136,254,11,41,441,10,0,0,0,10,29,0,77,116,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,8,10,0,3,0,20,32,0,79,131,9,4,0,0,6,8,0,3,20,1033,564,365,31,1991,982,80,301,3356,973,577,336,25,1906,621,87,195,2801,49,13,20,6,85,111,4,18,213,42,12,18,0,70,71,4,13,160,92,22,34,0,153,181,5,31,372,67,29,34,5,138,244,11,52,439,0,0,0,0,5,14,0,0,26,14,0,0,0,14,17,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,29,37,5,150,278,11,51,496,12,0,4,0,13,38,8,26,82,0,0,0,0,0,0,0,0,0,0,0,4,0
101041018,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,3,0,0,0,41,14,27,0,81,123,6,42,254,12,0,6,0,11,32,0,26,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,11,32,0,29,70,7,0,0,0,15,13,0,0,26,1264,596,383,20,2262,968,85,295,3612,1230,602,332,20,2179,719,59,257,3220,45,10,14,0,70,117,3,18,214,69,20,30,6,118,89,5,31,238,115,26,43,3,190,209,8,48,453,46,16,32,0,105,162,6,23,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,6,4,0,4,7,53,18,38,0,105,166,6,29,308,12,0,3,0,16,16,0,26,61,0,0,0,0,0,0,0,0,0,0,0,0,0
101041019,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,18,9,12,0,33,81,9,23,136,6,3,0,0,10,22,0,35,64,0,0,0,0,0,3,0,6,13,0,0,0,0,0,0,0,0,0,5,3,0,0,6,22,0,45,78,5,4,3,0,13,4,0,4,27,955,824,353,24,2157,1014,66,302,3537,1011,780,395,21,2204,811,94,176,3291,34,8,20,0,60,154,3,12,233,20,8,3,0,29,56,0,5,93,52,11,26,0,92,216,3,15,326,14,4,7,0,20,56,0,11,86,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,12,3,8,0,21,59,0,10,95,6,3,4,0,16,21,0,26,65,0,0,0,0,0,0,0,9,9,0,0,0,0
101041020,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,5,22,3,3,0,0,8,19,4,6,36,3,7,5,0,10,21,0,11,36,0,0,0,0,3,5,0,4,14,11,10,8,0,20,41,0,24,86,12,9,3,0,24,10,0,0,36,1294,825,290,23,2435,868,87,290,3684,1358,887,325,19,2599,921,89,309,3914,0,0,0,0,4,13,0,3,25,0,4,0,0,4,0,0,0,4,0,9,0,0,7,13,0,3,28,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,15,7,6,0,21,16,3,10,54,0,0,0,0,3,6,0,11,15,4,0,0,0
101041021,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,0,12,0,21,21,5,11,61,19,0,5,0,22,26,0,33,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,0,22,24,0,33,80,4,0,3,0,5,5,0,0,9,433,282,131,10,858,399,26,144,1424,442,329,124,17,905,293,25,120,1337,48,7,10,0,61,84,0,5,157,13,8,3,0,23,10,0,9,43,58,14,15,0,83,93,0,15,193,6,4,0,0,9,18,5,4,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,19,5,4,36,22,4,4,0,31,36,4,18,86,0,0,0,0,0,0,0,0,0,0,0,0,0
101041022,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,0,17,3,3,0,0,11,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101041023,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,13,3,9,0,25,62,5,8,106,15,0,4,0,17,24,0,15,64,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,18,5,4,0,19,25,0,24,72,11,0,4,0,17,7,0,7,33,395,238,150,9,799,439,38,118,1396,403,229,132,12,773,294,28,80,1167,19,5,7,0,35,81,3,12,135,8,3,0,0,14,28,0,7,48,28,9,17,0,50,111,6,17,185,3,0,9,0,20,21,8,8,47,5,0,0,0,5,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,23,24,8,8,58,18,3,6,0,31,29,3,31,95,0,0,0,0,0,0,0,0,0,0,0,0,0
101041024,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,4,3,0,0,6,12,4,27,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,4,4,5,0,9,15,4,23,59,8,7,3,0,12,0,0,3,17,472,305,127,10,913,332,29,129,1411,518,276,122,10,932,324,30,169,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,3,0,0,18,3,0,25,47,0,0,0,0,0,0,0,10,10,4,0,0,0
101041025,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,65,20,29,0,115,168,9,34,327,17,3,3,0,23,51,0,38,111,0,0,0,0,0,7,0,25,40,8,0,0,0,11,9,0,3,28,28,5,4,0,43,65,0,70,177,17,6,3,0,24,9,0,12,52,1626,839,397,18,2878,1364,99,376,4716,1499,857,267,20,2647,876,74,174,3777,83,19,24,0,131,222,9,36,393,101,31,25,0,164,156,16,24,357,187,45,53,0,289,383,25,54,745,91,28,48,4,176,279,17,43,519,11,0,0,0,12,7,0,5,29,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,10,101,30,49,4,190,298,20,53,558,6,0,0,0,8,8,0,76,96,0,0,0,0,0,0,0,0,0,0,0,0,0
101041026,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,20,8,14,0,41,108,9,10,164,3,0,5,0,11,27,0,32,71,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,6,8,0,14,31,0,36,79,11,0,0,0,14,7,0,9,30,1240,625,327,24,2219,1028,84,238,3571,1334,628,296,27,2286,912,82,285,3564,28,11,13,0,50,72,8,23,149,22,6,8,0,37,58,4,9,110,48,20,18,0,85,134,8,29,259,0,0,0,0,7,17,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,3,0,5,0,11,21,0,5,34,11,0,8,0,14,19,0,48,88,0,0,0,0,0,0,0,5,4,0,0,0,0
101041027,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,31,11,11,0,58,113,7,40,213,27,6,0,0,29,67,0,69,167,4,0,0,0,4,4,0,7,9,0,3,6,0,11,3,0,0,15,29,6,4,0,45,78,0,70,190,14,0,0,0,18,13,0,7,38,1480,587,322,22,2407,1281,93,424,4208,1495,632,293,17,2432,973,87,315,3810,41,10,19,0,67,104,7,13,191,25,13,11,0,49,71,3,10,135,70,17,26,0,121,172,15,24,323,41,6,19,0,65,114,7,38,231,9,3,3,0,13,17,0,9,38,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,51,8,25,3,86,143,7,44,285,35,0,3,0,37,108,0,42,184,0,0,0,0,0,0,0,11,14,6,0,0,0
101051539,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,5,0,0,5,36,17,22,3,82,257,12,53,407,9,5,0,0,10,40,0,23,74,0,0,0,0,0,0,0,7,12,10,3,0,0,8,21,0,5,37,11,7,3,0,23,62,0,35,116,10,8,0,0,21,16,6,25,63,2210,2224,1136,90,5659,2701,217,484,9059,2251,2214,1082,77,5619,2176,206,352,8360,142,77,81,9,308,522,28,78,930,37,17,21,0,76,86,7,11,186,176,97,99,7,378,610,37,83,1112,31,16,25,0,73,195,5,34,309,4,0,3,0,9,49,4,7,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,7,5,0,0,20,37,26,29,0,88,252,8,40,396,3,3,7,0,13,21,0,19,49,0,0,0,0,0,0,0,0,0,11,0,3,6
101051540,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,12,3,4,0,0,13,9,0,10,30,4,9,0,0,14,7,0,3,28,4,4,0,0,6,5,0,4,15,13,19,3,5,35,19,0,14,74,8,16,3,0,28,16,0,3,47,1617,1329,360,38,3344,1172,84,439,5036,1833,1416,380,26,3649,1208,84,538,5482,14,4,3,0,17,45,0,3,65,3,0,0,0,0,3,0,0,8,14,4,3,0,22,44,0,3,64,0,0,3,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,8,9,0,0,13,0,0,0,0,5,14,0,15,28,0,0,0,0,0,0,0,0,3,0,4,0,0
101061541,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,3,0,7,11,0,8,31,0,0,0,0,0,4,0,12,13,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,5,10,0,0,0,7,9,0,15,23,3,0,0,0,3,4,0,0,8,648,751,250,19,1669,631,57,155,2511,658,756,262,19,1691,510,31,109,2337,32,16,19,0,63,104,3,13,191,5,3,4,0,10,4,0,0,20,31,17,20,0,73,116,3,18,210,8,0,5,0,15,58,3,14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,5,8,4,5,0,16,60,3,14,92,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0
101061542,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,9,9,0,0,0,12,12,0,6,32,4,0,0,0,5,7,0,3,18,4,3,0,0,3,0,0,0,7,19,7,3,0,23,18,0,15,53,11,18,6,0,32,17,0,6,63,1332,1519,264,32,3149,658,65,261,4128,1396,1687,299,19,3395,649,61,266,4377,4,5,0,0,11,3,0,0,17,0,0,0,0,0,0,0,0,3,5,5,0,0,8,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,10,5,0,0,0,8,0,0,0,11,0,0,0,0,0,0,0,3,3,0,0,0,0
101061543,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,34,15,24,3,74,172,6,15,275,4,0,0,0,8,4,0,17,26,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,0,18,27,0,0,0,0,4,4,0,3,8,1066,1024,525,43,2657,1183,110,248,4196,1102,1013,484,50,2649,953,88,200,3892,42,28,39,0,110,245,8,36,400,0,7,0,0,5,8,3,5,13,42,34,37,0,111,255,9,41,412,18,8,3,0,24,84,6,7,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,6,0,27,84,6,7,120,7,0,0,0,7,9,0,8,19,0,0,0,0,0,0,0,0,0,0,3,0,0
101061544,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,7,0,0,0,7,39,4,8,56,6,0,0,0,6,8,0,5,20,0,0,0,0,0,0,0,0,7,8,11,0,0,19,5,0,6,26,15,11,0,0,22,12,0,14,53,9,8,3,0,18,19,0,4,48,963,694,265,23,1946,903,71,213,3139,970,701,243,22,1936,851,64,284,3128,16,6,5,0,28,43,0,19,91,0,0,0,0,0,0,0,0,0,21,6,5,0,32,43,0,19,93,7,0,0,0,10,16,6,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,11,6,0,26,7,0,0,0,5,17,0,9,31,0,0,0,0,0,0,0,0,0,3,4,0,0
102011028,0,0,8,0,0,0,11,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,3,35,18,12,0,63,27,0,12,102,14,3,10,0,25,56,0,7,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,14,3,14,0,30,59,0,5,97,0,3,4,0,5,5,0,0,14,635,1009,308,8,1963,448,49,123,2582,667,949,256,12,1885,345,36,125,2391,0,4,6,0,15,5,0,0,16,31,20,22,0,74,21,0,13,105,32,19,28,0,85,25,0,13,125,16,12,13,0,42,24,0,11,77,10,0,3,0,20,16,0,9,39,14,6,7,0,16,7,0,0,31,0,0,0,0,0,0,0,0,0,9,4,0,0,8,0,0,0,11,49,24,17,0,91,45,3,18,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
102011029,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,33,6,7,0,46,47,0,7,103,0,0,0,0,0,0,0,28,35,0,0,0,0,0,0,0,7,10,0,0,0,0,7,0,0,0,4,3,0,0,0,5,5,0,40,51,8,7,0,0,10,4,0,0,16,1301,1293,364,22,2984,906,76,196,4163,1328,1317,322,20,2994,825,73,203,4092,5,7,3,0,16,15,0,0,34,27,4,13,0,43,16,0,0,61,38,10,16,0,57,36,0,0,94,22,3,3,0,26,41,0,18,94,6,4,0,0,4,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,3,10,5,0,0,18,33,7,3,3,49,47,0,26,120,32,0,10,0,43,79,8,8,137,0,0,0,0,0,0,0,0,0,0,0,0,0
102011030,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,4,0,5,0,3,12,0,3,22,9,7,0,0,17,23,3,17,58,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,3,3,9,7,0,0,17,23,3,18,63,0,4,0,0,11,10,0,3,22,478,527,126,10,1142,396,65,206,1816,483,506,149,16,1147,361,47,157,1719,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,3,4,0,0,0,5,14,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,17,0,0,27,4,0,0,0,6,17,0,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0
102011031,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,50,21,27,3,99,107,0,10,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,3,0,0,0,4,0,0,0,3,0,3,0,0,5,6,0,0,19,1453,1603,499,27,3576,1516,98,176,5368,1412,1545,448,27,3431,1167,75,142,4809,131,27,30,4,197,283,7,24,508,19,21,35,0,86,56,5,13,158,156,46,73,6,278,339,13,31,658,43,27,25,0,98,114,3,13,231,16,3,3,0,19,37,5,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,7,3,0,0,10,59,31,34,3,127,156,7,24,305,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
102011032,100,10,470,345,58,86,958,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,662,314,295,34,1308,1430,166,275,3175,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,78,80,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,85,92,10,7,0,0,18,39,0,7,67,1809,1771,1023,73,4680,2746,343,611,8391,970,1283,538,28,2819,733,112,128,3799,55,18,18,0,97,228,10,15,357,236,198,181,11,629,503,45,68,1241,290,217,200,19,724,739,51,85,1600,232,146,171,13,571,737,53,119,1475,130,74,76,13,289,321,33,41,683,481,161,136,26,799,598,127,107,1636,126,53,46,7,230,189,28,30,477,0,3,0,0,3,12,0,0,13,973,428,432,60,1898,1851,241,298,4278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011033,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,3,3,0,0,10,444,929,270,14,1653,290,40,79,2056,466,896,252,13,1633,259,33,45,1974,31,24,23,0,82,44,4,0,124,7,3,0,0,16,6,0,0,20,38,29,22,0,92,54,6,0,150,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,8,6,0,0,8,3,6,4,0,12,6,0,0,13,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
102011034,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,27,0,6,0,30,10,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,5,777,819,344,24,1960,881,52,79,2972,539,797,273,10,1622,345,29,72,2062,188,14,39,0,241,449,12,83,787,40,18,27,0,88,86,0,18,195,230,37,67,3,328,538,18,102,982,31,3,0,0,34,58,3,3,99,10,0,0,0,10,10,0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,46,3,0,0,48,69,3,4,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
