SA2_CODE_2021,C11_Neg_Ni_inc_1PF_1C,C11_Neg_Ni_inc_1PF_2C,C11_Neg_Ni_inc_1PF_3C,C11_Neg_Ni_inc_1PF_4mor_c,C11_Neg_Ni_inc_Tot,C11_1_149_1PF_1C,C11_1_149_1PF_2C,C11_1_149_1PF_3C,C11_1_149_1PF_4mC,C11_1_149_Tot,C11_150_299_1PF_1C,C11_150_299_1PF_2C,C11_150_299_1PF_3C,C11_150_299_1PF_4mC,C11_150_299_Tot,C11_300_399_1PF_1C,C11_300_399_1PF_2C,C11_300_399_1PF_3C,C11_300_399_1PF_4mC,C11_300_399_Tot,C11_400_499_1PF_1C,C11_400_499_1PF_2C,C11_400_499_1PF_3C,C11_400_499_1PF_4mC,C11_400_499_Tot,C11_500_649_1PF_1C,C11_500_649_1PF_2C,C11_500_649_1PF_3C,C11_500_649_1PF_4mC,C11_500_649_Tot,C11_650_799_1PF_1C,C11_650_799_1PF_2C,C11_650_799_1PF_3C,C11_650_799_1PF_4mC,C11_650_799_Tot,C11_800_999_1PF_1C,C11_800_999_1PF_2C,C11_800_999_1PF_3C,C11_800_999_1PF_4mC,C11_800_999_Tot,C11_1000_1499_1PF_1C,C11_1000_1499_1PF_2C,C11_1000_1499_1PF_3C,C11_1000_1499_1PF_4mC,C11_1000_1499_Tot,C11_1500_1999_1PF_1C,C11_1500_1999_1PF_2C,C11_1500_1999_1PF_3C,C11_1500_1999_1PF_4mC,C11_1500_1999_Tot,C11_2000_2499_1PF_1C,C11_2000_2499_1PF_2C,C11_2000_2499_1PF_3C,C11_2000_2499_1PF_4mC,C11_2000_2499_Tot,C11_2500_2999_1PF_1C,C11_2500_2999_1PF_2C,C11_2500_2999_1PF_3C,C11_2500_2999_1PF_4mC,C11_2500_2999_Tot,C11_3000_3999_1PF_1C,C11_3000_3999_1PF_2C,C11_3000_3999_1PF_3C,C11_3000_3999_1PF_4mC,C11_3000_3999_Tot,C11_4000more_1PF_1C,C11_4000more_1PF_2C,C11_4000more_1PF_3C,C11_4000more_1PF_4mo_ch,C11_4000more_Tot,C11_Par_inc_st_1PF_1C,C11_Par_inc_st_1PF_2C,C11_Par_inc_st_1PF_3C,C11_Par_inc_st_1PF_4mC,C11_Par_inc_st_Tot,C11_All_inc_ns_1PF_1Ch,C11_All_inc_ns_1PF_2C,C11_All_inc_ns_1PF_3C,C11_All_inc_ns_1PF_4mC,C11_All_inc_ns_Tot,C11_Tot_1PF_1C,C11_Tot_1PF_2C,C11_Tot_1PF_3C,C11_Tot_1PF_4mC,C11_Tot_Tot,C16_Neg_Ni_inc_1PF_1C,C16_Neg_Ni_inc_1PF_2C,C16_Neg_Ni_inc_1PF_3C,C16_Neg_Ni_inc_1PF_4mor_c,C16_Neg_Ni_inc_Tot,C16_1_149_1PF_1C,C16_1_149_1PF_2C,C16_1_149_1PF_3C,C16_1_149_1PF_4mC,C16_1_149_Tot,C16_150_299_1PF_1C,C16_150_299_1PF_2C,C16_150_299_1PF_3C,C16_150_299_1PF_4mC,C16_150_299_Tot,C16_300_399_1PF_1C,C16_300_399_1PF_2C,C16_300_399_1PF_3C,C16_300_399_1PF_4mC,C16_300_399_Tot,C16_400_499_1PF_1C,C16_400_499_1PF_2C,C16_400_499_1PF_3C,C16_400_499_1PF_4mC,C16_400_499_Tot,C16_500_649_1PF_1C,C16_500_649_1PF_2C,C16_500_649_1PF_3C,C16_500_649_1PF_4mC,C16_500_649_Tot,C16_650_799_1PF_1C,C16_650_799_1PF_2C,C16_650_799_1PF_3C,C16_650_799_1PF_4mC,C16_650_799_Tot,C16_800_999_1PF_1C,C16_800_999_1PF_2C,C16_800_999_1PF_3C,C16_800_999_1PF_4mC,C16_800_999_Tot,C16_1000_1499_1PF_1C,C16_1000_1499_1PF_2C,C16_1000_1499_1PF_3C,C16_1000_1499_1PF_4mC,C16_1000_1499_Tot,C16_1500_1999_1PF_1C,C16_1500_1999_1PF_2C,C16_1500_1999_1PF_3C,C16_1500_1999_1PF_4mC,C16_1500_1999_Tot,C16_2000_2499_1PF_1C,C16_2000_2499_1PF_2C,C16_2000_2499_1PF_3C,C16_2000_2499_1PF_4mC,C16_2000_2499_Tot,C16_2500_2999_1PF_1C,C16_2500_2999_1PF_2C,C16_2500_2999_1PF_3C,C16_2500_2999_1PF_4mC,C16_2500_2999_Tot,C16_3000_3999_1PF_1C,C16_3000_3999_1PF_2C,C16_3000_3999_1PF_3C,C16_3000_3999_1PF_4mC,C16_3000_3999_Tot,C16_4000more_1PF_1C,C16_4000more_1PF_2C,C16_4000more_1PF_3C,C16_4000more_1PF_4mo_ch,C16_4000more_Tot,C16_Par_inc_st_1PF_1C,C16_Par_inc_st_1PF_2C,C16_Par_inc_st_1PF_3C,C16_Par_inc_st_1PF_4mC,C16_Par_inc_st_Tot,C16_All_inc_ns_1PF_1Ch,C16_All_inc_ns_1PF_2C,C16_All_inc_ns_1PF_3C,C16_All_inc_ns_1PF_4mC,C16_All_inc_ns_Tot,C16_Tot_1PF_1C,C16_Tot_1PF_2C,C16_Tot_1PF_3C,C16_Tot_1PF_4mC,C16_Tot_Tot,C21_Neg_Ni_inc_1PF_1C,C21_Neg_Ni_inc_1PF_2C,C21_Neg_Ni_inc_1PF_3C,C21_Neg_Ni_inc_1PF_4mor_c,C21_Neg_Ni_inc_Tot,C21_1_149_1PF_1C,C21_1_149_1PF_2C,C21_1_149_1PF_3C,C21_1_149_1PF_4mC,C21_1_149_Tot,C21_150_299_1PF_1C,C21_150_299_1PF_2C,C21_150_299_1PF_3C,C21_150_299_1PF_4mC,C21_150_299_Tot,C21_300_399_1PF_1C,C21_300_399_1PF_2C,C21_300_399_1PF_3C,C21_300_399_1PF_4mC,C21_300_399_Tot,C21_400_499_1PF_1C,C21_400_499_1PF_2C,C21_400_499_1PF_3C,C21_400_499_1PF_4mC,C21_400_499_Tot,C21_500_649_1PF_1C,C21_500_649_1PF_2C,C21_500_649_1PF_3C,C21_500_649_1PF_4mC,C21_500_649_Tot
110021193,0,0,0,0,4,4,0,0,0,4,4,3,0,0,10,7,0,4,0,15,9,12,0,0,21,13,0,0,4,14,20,5,9,0,35,17,3,0,4,25,12,4,3,0,16,3,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,4,0,0,19,3,0,0,0,8,109,50,21,6,185,3,0,0,0,8,0,0,0,0,4,6,4,0,0,11,11,5,0,0,12,10,4,7,0,16,12,9,8,0,27,16,0,4,3,27,23,4,5,0,27,27,9,0,0,41,7,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,8,0,0,16,10,0,0,0,7,128,47,26,11,211,0,0,0,0,3,0,0,0,0,0,4,3,0,0,5,4,5,0,0,8,6,11,0,0,18,9,7,5,0,22
110021194,3,0,0,0,0,4,0,0,0,9,15,6,7,0,27,17,5,0,6,33,13,16,9,0,39,23,4,0,0,27,21,12,11,4,43,21,8,5,4,32,21,5,8,0,33,3,0,0,0,7,3,0,0,0,3,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,15,9,7,0,30,8,0,0,0,6,157,67,47,21,289,0,0,0,0,3,0,3,0,0,4,8,3,3,0,14,12,7,3,5,18,10,9,0,0,23,15,8,5,3,36,18,16,5,0,43,21,11,8,3,37,33,10,3,0,46,9,3,0,0,17,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,0,26,0,0,0,0,4,151,75,31,17,273,5,0,0,0,9,0,0,0,0,0,0,3,0,0,7,7,3,0,0,16,15,3,0,0,21,19,12,7,3,38
110031195,3,0,0,0,3,0,0,0,0,4,19,7,0,3,29,21,13,8,0,40,31,12,14,5,61,18,8,0,4,32,35,15,8,4,66,29,9,4,4,46,32,16,9,0,61,14,3,0,0,15,7,4,0,0,13,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,14,7,5,51,19,11,0,4,38,252,127,49,34,465,4,4,0,0,12,7,6,0,0,10,14,5,4,0,24,14,12,4,0,32,20,12,6,0,42,23,23,9,4,56,32,19,5,6,67,20,16,8,0,41,43,21,11,5,78,22,16,3,0,38,16,0,0,0,16,0,4,3,0,9,4,0,0,0,5,0,0,0,0,0,26,13,6,8,48,11,10,7,4,28,252,145,62,37,499,0,0,3,0,9,0,0,0,0,0,5,3,0,0,6,3,7,0,0,14,12,4,0,0,25,22,10,8,0,36
110031196,4,0,0,0,5,0,3,0,0,4,8,5,0,0,17,14,3,0,0,25,12,13,5,6,35,5,0,4,0,13,12,8,4,6,25,7,8,0,0,18,10,9,0,5,23,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,9,10,3,0,20,5,0,4,3,15,90,61,23,21,195,0,0,0,0,4,4,0,0,0,3,7,5,3,3,17,7,4,3,4,14,11,4,0,0,15,7,8,5,0,21,8,9,4,0,25,12,4,5,3,23,9,7,4,0,20,10,3,3,0,18,4,0,0,0,4,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,8,5,3,16,4,6,5,0,12,105,54,27,16,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,5,6,3,4,4,16
110031197,0,0,0,0,0,4,0,0,0,4,10,3,4,0,18,19,8,6,0,31,17,16,12,9,49,12,0,3,0,20,21,12,4,3,39,20,15,3,0,40,29,10,4,0,48,10,5,4,0,16,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,10,3,0,28,13,4,3,0,19,162,89,38,22,313,0,0,3,0,8,0,0,0,0,0,16,3,0,0,17,8,9,8,0,23,16,7,0,3,26,15,9,8,7,38,16,10,9,4,37,25,8,3,0,31,24,9,6,0,45,12,10,5,0,28,6,0,0,0,12,0,5,0,0,6,0,0,0,0,5,0,0,0,0,0,16,7,3,5,34,9,3,0,0,10,167,84,44,20,319,6,0,0,0,3,3,0,0,0,5,3,0,0,0,6,3,3,0,4,10,9,0,4,4,19,7,4,3,0,26
110031198,3,0,0,0,5,0,3,0,0,3,5,4,0,0,9,3,3,3,0,15,10,6,4,0,24,6,0,0,0,8,4,8,0,3,18,9,0,0,0,8,9,6,0,3,19,5,4,0,0,9,0,0,5,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,4,4,0,18,9,0,0,0,8,78,40,29,13,159,0,0,0,0,3,3,0,0,0,4,0,0,3,0,5,3,4,3,6,11,9,0,0,0,9,7,8,7,0,24,8,3,3,0,13,12,5,0,0,16,21,7,3,4,34,9,3,0,0,6,6,4,0,0,6,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,6,0,0,13,5,5,3,0,14,89,52,26,7,180,4,0,0,0,5,0,0,0,0,0,0,4,0,0,3,4,0,0,0,4,4,0,0,0,4,14,12,0,0,26
110041199,0,0,0,0,5,0,5,0,0,6,11,11,3,0,24,21,14,5,5,38,34,23,5,4,67,14,7,0,6,25,32,18,11,4,61,18,15,3,0,38,26,12,10,4,59,14,3,5,0,24,5,0,0,0,9,9,0,0,0,9,0,0,0,0,3,0,0,0,0,0,12,7,10,4,36,4,8,0,0,15,208,123,60,24,415,6,0,0,0,4,0,0,0,0,3,10,7,0,0,17,3,3,3,4,14,14,6,6,3,28,31,20,10,0,60,21,11,9,0,40,31,9,7,5,49,45,21,3,4,72,16,17,6,0,35,13,3,0,0,15,3,4,0,0,4,3,0,0,0,3,0,0,0,0,0,17,6,5,3,34,9,8,0,0,24,216,122,51,22,415,3,0,0,0,6,0,0,0,0,0,5,0,0,0,5,13,4,0,0,15,16,8,3,0,22,18,10,7,0,33
110041200,3,0,0,0,0,0,0,0,0,0,5,0,5,0,7,11,4,0,0,15,20,11,0,4,34,8,5,0,0,11,18,3,5,3,29,7,0,0,0,5,13,3,0,0,16,3,3,0,0,10,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,11,3,5,7,0,11,95,43,18,15,174,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,4,0,15,8,4,0,0,13,11,5,3,3,22,14,11,3,3,20,13,3,0,0,20,15,8,4,0,28,6,0,0,0,8,6,6,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,6,24,3,4,0,0,9,93,49,24,10,179,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,5,11,3,0,0,10,11,6,0,0,21
110041201,5,0,0,0,4,0,0,0,0,0,12,8,3,3,28,17,8,5,0,36,29,21,12,0,64,14,0,0,0,22,33,17,7,10,68,16,12,0,0,32,35,14,3,0,49,5,0,0,0,8,3,0,0,0,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,8,4,3,27,9,3,0,0,14,205,85,41,20,346,4,0,0,0,6,4,0,0,0,6,3,7,0,0,9,16,9,3,0,28,19,10,4,0,31,19,13,4,6,40,27,15,7,6,44,26,7,5,3,47,34,12,5,0,61,13,6,3,0,23,0,0,3,0,6,5,4,0,0,10,0,0,0,0,4,0,0,0,0,3,23,8,0,0,34,5,7,0,0,12,208,84,49,24,360,7,0,0,0,7,0,0,0,0,0,0,0,3,0,3,6,5,0,0,12,16,5,0,0,21,22,5,4,5,35
110041202,4,0,0,0,4,8,0,0,0,13,32,10,5,6,51,47,21,4,0,75,77,62,20,9,170,39,6,3,0,56,92,55,16,9,178,74,24,6,9,111,107,55,10,11,180,29,15,9,3,55,16,6,3,0,24,13,4,0,0,20,5,0,0,0,9,0,0,0,0,0,29,38,15,3,89,21,8,3,0,29,579,306,108,54,1045,4,3,3,0,8,4,0,0,0,4,9,6,0,0,22,28,6,8,3,43,38,12,12,5,69,54,52,21,3,135,77,33,17,10,139,70,21,14,13,123,127,57,17,10,211,69,26,12,7,112,24,9,3,0,37,10,0,3,0,12,7,0,0,4,12,12,0,0,0,14,32,30,11,12,86,24,4,3,5,34,586,282,121,67,1051,8,0,0,0,10,0,0,0,3,6,9,3,0,0,17,12,0,5,3,22,31,16,13,0,58,40,32,12,6,87
110041203,4,3,0,0,5,7,0,0,0,8,8,6,3,0,17,30,6,4,0,44,51,33,13,3,102,24,12,0,0,34,55,33,5,9,98,47,22,9,0,76,69,24,17,0,112,32,19,0,0,55,10,0,0,0,10,9,4,0,0,11,7,0,0,0,8,0,0,0,0,0,25,18,11,4,53,14,0,3,0,19,379,190,67,20,659,5,0,0,0,4,0,0,0,0,7,16,0,0,0,24,15,10,0,5,22,27,14,0,4,48,41,26,8,10,80,51,18,11,10,95,61,24,8,9,98,99,42,8,3,151,46,23,13,5,78,21,13,0,0,33,8,0,0,0,11,0,4,0,0,6,3,0,0,0,5,23,15,10,4,52,6,4,0,0,12,423,200,64,39,730,12,0,0,0,10,0,0,0,0,5,0,4,0,0,9,13,3,5,0,18,17,10,0,0,25,36,19,16,4,68
110041204,3,0,0,0,5,3,0,0,0,8,28,11,3,4,49,14,22,5,0,48,31,33,16,14,98,22,3,4,0,28,29,14,15,19,76,31,4,0,0,41,28,19,6,5,55,6,0,0,0,13,0,3,0,0,5,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,6,5,5,26,3,0,0,4,16,217,130,61,66,467,0,0,0,0,3,3,0,0,0,3,10,0,0,0,18,11,8,0,4,30,25,18,9,0,50,23,31,14,0,73,23,27,17,3,69,28,8,7,0,51,32,16,6,8,60,13,9,5,6,24,7,0,0,5,12,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,14,15,5,10,45,8,8,0,0,20,198,145,69,41,452,4,4,0,0,12,6,0,0,0,4,4,4,0,0,10,8,5,0,0,24,6,17,9,3,41,23,9,7,3,46
110041205,0,3,0,0,3,3,0,0,0,11,21,9,4,0,29,28,14,4,5,51,42,32,31,9,108,21,3,4,3,29,66,25,15,8,116,48,17,10,3,71,61,22,5,0,89,22,15,3,0,40,7,8,0,0,11,5,0,0,0,11,6,0,0,0,0,0,0,0,0,0,22,15,9,0,48,18,10,0,0,27,367,164,81,39,653,4,4,0,0,6,0,0,0,0,3,15,6,0,0,19,15,12,4,4,34,28,11,0,5,40,42,30,9,4,93,52,22,12,0,85,39,19,10,6,77,79,32,9,7,123,40,13,5,5,56,20,10,5,0,28,5,5,3,0,6,5,6,5,0,7,0,4,0,0,3,34,23,11,11,74,10,4,0,0,12,376,187,74,40,681,6,0,0,3,8,0,3,0,0,7,8,7,3,0,15,10,8,7,0,22,16,9,4,0,30,33,14,6,4,63
111011206,5,0,0,0,9,4,4,0,0,9,22,8,0,0,29,28,13,0,0,46,46,39,8,3,96,25,9,0,0,37,66,20,14,10,102,63,29,5,0,96,82,42,16,6,153,32,27,4,0,65,25,6,0,5,32,9,13,7,0,23,0,0,0,0,0,0,0,0,0,0,29,11,15,8,67,15,0,3,0,20,454,218,82,32,788,7,0,0,0,8,4,0,0,0,3,8,5,5,0,12,14,10,0,0,21,25,8,3,0,50,33,23,6,8,74,47,23,14,5,89,62,22,12,10,98,105,38,16,6,168,49,23,8,4,90,34,18,7,0,60,9,10,4,0,19,3,4,0,0,8,3,4,0,0,11,33,21,14,3,77,6,0,0,0,6,457,206,84,34,792,3,4,0,0,6,7,0,0,0,3,7,5,0,0,14,7,9,0,0,15,18,8,0,0,27,34,19,4,0,51
111011207,0,0,0,0,0,0,0,0,0,5,4,0,0,4,12,6,7,0,0,14,26,11,6,0,48,13,8,3,0,27,35,15,7,4,61,20,3,0,0,26,32,21,5,0,66,10,6,4,0,26,10,0,0,0,10,5,0,0,0,5,0,0,0,0,4,0,0,0,0,0,22,7,5,3,35,5,0,3,0,13,199,85,36,17,336,3,0,0,0,3,0,0,0,0,0,5,0,0,0,11,3,7,0,0,12,20,6,4,0,29,24,19,3,0,45,27,15,3,0,44,37,9,4,0,50,35,16,8,0,61,15,5,3,0,29,7,0,0,0,10,0,5,0,0,11,0,0,0,0,4,0,0,0,0,0,9,8,4,0,27,3,3,0,0,8,206,80,34,7,333,5,0,0,0,6,0,0,0,0,0,6,0,0,0,6,5,0,0,0,7,12,5,4,0,13,9,9,0,0,21
111011208,0,0,0,0,3,7,0,0,0,8,31,11,4,6,42,43,20,6,5,65,59,43,16,3,127,34,9,12,4,50,107,34,18,8,168,106,34,5,3,150,154,72,13,4,243,69,32,12,3,121,29,16,6,0,51,21,11,0,0,40,8,5,5,0,16,0,4,0,0,3,51,37,24,7,116,21,12,0,0,34,743,343,121,46,1247,5,0,0,0,7,9,0,0,0,10,18,3,3,0,24,17,15,6,0,33,38,24,0,3,65,56,52,11,4,123,83,32,14,4,136,94,30,12,3,142,166,65,19,9,267,74,50,10,8,135,55,39,7,3,105,20,13,3,0,40,9,12,3,0,24,3,0,4,0,10,55,32,15,4,111,13,4,0,0,16,723,368,108,42,1245,7,0,0,0,16,0,0,0,0,7,10,3,6,0,11,15,0,0,0,22,31,8,5,0,49,32,23,11,4,72
111011209,9,4,0,0,13,7,6,0,0,9,18,8,0,0,32,38,20,8,0,60,64,49,21,4,137,26,11,0,0,38,108,43,12,3,169,88,31,15,5,134,127,63,11,3,200,63,38,5,0,112,30,19,3,0,55,18,7,3,0,29,3,3,3,0,16,0,0,0,0,0,29,39,21,3,86,7,4,0,0,20,641,335,107,31,1123,8,3,4,0,13,3,0,0,0,9,9,7,0,0,19,21,9,0,0,30,41,19,0,4,64,61,37,16,5,125,80,40,15,10,144,90,42,7,3,142,172,61,25,6,274,95,36,6,0,141,54,17,7,0,80,11,8,5,0,22,11,8,4,0,21,8,6,0,0,11,51,29,5,0,84,9,0,0,0,14,726,327,102,32,1189,9,9,3,0,17,6,0,0,0,4,6,0,0,0,6,20,7,0,0,28,26,5,9,0,40,33,19,6,0,63
111011210,3,4,0,0,9,3,3,0,0,11,22,6,0,0,31,34,12,5,4,54,40,50,14,7,116,25,4,0,6,35,61,17,6,4,85,41,19,0,5,62,56,21,8,5,91,16,12,3,0,35,4,3,5,0,10,4,0,0,0,4,0,0,0,0,3,0,0,0,0,0,22,12,9,8,51,15,12,3,3,29,354,174,68,36,632,0,0,0,0,0,4,0,3,0,10,17,8,0,0,16,10,14,4,0,28,28,20,4,0,60,34,42,8,11,87,44,22,4,5,79,46,15,3,0,71,65,27,9,6,109,19,18,0,3,44,13,6,0,0,27,3,6,0,0,6,3,0,0,0,3,4,0,0,0,3,27,14,10,0,49,15,3,0,0,15,323,201,61,40,618,3,4,0,0,6,0,0,0,0,3,7,5,0,0,13,19,6,3,0,23,32,11,11,4,53,32,30,10,4,71
111011211,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,0,0,3,3,10,0,0,14,5,0,0,0,4,4,0,0,0,9,9,7,0,0,11,16,7,4,0,27,7,3,0,0,15,0,3,0,0,11,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,6,0,11,0,0,0,0,0,65,40,12,0,118,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,0,3,4,0,5,0,6,4,0,5,0,7,7,3,0,0,11,6,5,0,0,17,20,7,0,0,28,10,5,0,0,15,3,7,0,0,8,0,0,0,0,5,3,0,0,0,0,3,0,0,0,3,10,3,0,0,15,3,0,0,0,3,72,46,8,0,127,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,3
111011212,0,0,0,0,4,5,0,0,0,6,12,6,0,0,14,21,12,5,0,34,25,18,8,4,53,22,4,5,0,30,46,18,8,4,76,29,11,7,0,50,49,29,6,4,95,21,8,0,0,29,14,8,0,0,19,0,4,0,0,7,0,5,0,0,3,0,0,0,0,5,15,19,5,5,42,11,7,0,0,17,268,147,55,18,486,4,4,0,0,7,0,0,0,0,0,8,5,0,0,11,9,11,0,3,17,19,12,5,0,39,23,17,3,4,50,47,15,3,3,72,38,17,3,0,59,65,27,13,3,109,35,15,5,4,58,20,13,4,0,36,10,5,4,0,15,4,3,0,0,6,4,0,0,0,3,26,17,16,0,64,9,4,0,0,9,327,159,50,15,557,0,0,0,0,4,0,0,0,0,4,3,0,0,0,3,9,0,0,0,14,15,8,0,0,25,22,17,5,0,48
111011213,0,3,0,0,3,0,0,0,0,0,5,0,0,0,8,10,0,0,0,13,9,9,0,0,21,5,7,0,0,13,21,11,12,0,44,22,13,0,0,36,44,21,5,0,72,30,10,3,0,48,8,0,0,0,10,12,12,0,0,24,3,4,0,0,10,0,0,0,0,0,13,16,9,0,39,4,4,0,0,13,193,115,28,6,338,5,0,0,0,7,0,0,0,0,0,4,0,0,0,4,0,0,4,0,3,5,3,0,0,11,16,17,5,0,30,10,15,0,0,32,18,6,0,0,30,54,24,10,0,87,30,27,11,3,63,20,14,5,0,38,6,5,0,0,7,3,4,0,0,9,5,0,0,0,6,18,5,3,0,26,0,0,0,0,6,191,127,43,0,364,0,0,0,0,0,0,5,0,0,5,5,0,0,0,5,3,0,0,0,3,4,3,0,0,6,10,6,0,0,16
111011214,6,0,0,0,8,0,0,0,0,0,17,0,0,0,16,30,9,8,0,38,29,26,5,0,65,19,4,6,0,30,59,23,11,4,93,43,16,0,0,67,81,26,10,0,122,31,18,5,0,59,9,5,0,0,16,8,9,0,0,18,0,0,0,0,6,0,0,0,0,0,26,21,8,6,60,13,6,0,0,19,380,171,58,8,621,6,3,0,0,5,0,0,0,0,4,5,0,0,0,4,9,6,0,0,19,20,11,0,0,27,33,26,10,3,68,40,24,7,3,71,46,14,3,3,61,96,39,11,0,149,55,22,8,0,87,32,12,7,3,61,7,3,0,0,16,7,4,0,0,11,5,0,0,0,5,29,23,5,0,61,5,0,0,0,9,399,187,57,16,661,6,0,0,0,8,4,0,0,0,4,6,0,0,0,7,7,0,0,0,10,7,10,4,0,23,27,3,4,0,33
111021215,0,0,0,0,6,0,4,0,0,0,20,7,0,0,25,32,8,6,0,48,27,29,12,7,78,23,10,5,3,41,33,23,17,10,81,45,13,4,3,76,46,19,5,0,72,19,8,0,0,31,9,9,0,0,14,6,3,0,5,14,0,0,0,0,4,0,3,0,0,3,20,20,10,0,50,11,0,0,0,17,302,157,59,42,557,7,0,0,0,4,0,5,0,0,0,8,6,0,0,21,15,4,3,0,19,22,16,0,4,44,40,21,7,5,76,48,19,12,8,88,40,20,8,3,66,68,37,11,9,120,22,15,0,0,49,13,8,0,0,22,6,0,0,0,14,0,0,0,0,0,3,0,0,0,3,18,13,14,6,44,9,5,0,0,20,312,184,58,29,580,3,7,0,0,12,0,0,0,0,0,4,0,0,0,8,9,3,0,0,13,22,10,0,0,33,16,7,8,4,36
111021216,5,0,0,0,9,3,0,0,0,7,14,0,3,0,15,17,9,5,0,27,21,30,8,3,61,15,3,0,0,20,41,15,11,6,67,24,11,4,0,49,37,21,9,0,72,12,12,0,3,30,12,0,3,0,19,5,3,0,0,6,0,3,0,0,9,0,0,0,0,0,20,10,7,4,47,8,4,0,0,12,229,141,49,15,438,0,0,3,0,7,0,0,0,0,3,9,6,0,0,14,8,7,3,0,12,20,9,0,0,31,22,24,9,0,53,29,17,7,0,55,27,15,3,10,53,50,30,12,6,98,25,16,0,0,44,20,6,0,0,21,6,3,3,0,16,6,4,0,0,7,0,0,0,0,0,17,16,0,6,40,7,0,0,0,11,247,148,42,20,457,6,0,0,0,7,0,0,0,0,0,7,3,0,0,10,5,3,0,0,9,14,0,0,4,23,22,12,3,0,43
111021217,3,0,0,0,9,3,0,0,0,3,8,3,0,0,16,20,8,5,5,36,32,21,10,3,68,9,7,0,0,20,49,29,7,6,97,31,17,11,0,59,43,22,7,0,74,19,13,3,0,42,13,8,3,0,21,6,0,0,0,7,5,3,0,0,4,0,0,0,0,0,22,21,9,0,47,6,0,0,0,6,273,155,60,16,502,3,0,0,0,11,0,0,0,0,0,6,5,0,0,15,11,8,0,0,22,25,17,3,0,39,28,13,0,4,46,29,14,4,4,54,49,20,9,6,79,69,41,17,5,132,36,21,5,0,59,15,14,0,0,24,6,3,0,0,13,4,4,0,0,4,4,0,0,0,5,20,19,11,0,48,6,8,0,4,19,315,182,53,26,581,7,4,0,0,11,0,0,0,0,5,3,4,0,0,14,3,3,0,0,12,13,6,6,0,24,18,15,5,3,43
111021218,9,3,0,0,8,0,0,0,0,4,14,8,3,0,20,14,15,0,0,33,38,36,12,9,91,10,8,5,0,23,38,18,10,9,80,32,19,7,3,53,36,18,12,0,68,16,19,5,0,41,18,10,0,0,25,3,4,7,0,11,0,0,0,0,3,0,0,0,0,0,28,19,11,6,54,11,7,0,0,23,280,173,72,28,541,6,3,0,0,5,0,4,0,0,0,14,4,0,0,19,10,4,0,0,21,26,13,0,0,44,26,20,8,0,52,29,20,9,0,62,36,16,8,0,63,75,34,13,3,128,36,18,11,0,64,19,9,0,0,26,5,3,0,0,8,3,0,0,0,14,0,3,0,0,0,32,21,12,4,66,14,5,0,0,14,333,180,68,19,598,4,8,3,0,18,3,0,0,0,5,3,4,0,0,11,10,3,0,0,12,18,9,5,0,32,38,25,6,3,68
111021219,3,0,0,0,3,0,0,0,0,0,24,4,3,0,31,22,11,7,0,41,41,35,12,8,91,19,9,0,3,36,63,37,8,7,111,45,19,4,6,70,80,36,15,0,131,38,17,11,0,65,3,3,0,0,11,13,8,0,0,14,0,0,0,0,0,0,0,0,0,3,19,24,8,6,63,13,5,7,0,22,390,206,73,32,695,4,0,0,0,4,0,3,0,0,9,6,3,3,0,16,13,9,4,0,26,31,21,0,3,56,35,23,14,0,78,53,20,11,7,84,51,29,7,3,92,81,37,17,4,141,35,20,3,0,66,27,7,0,0,36,8,4,3,0,10,5,0,0,0,6,3,4,0,0,11,29,16,5,4,56,13,0,0,0,18,401,195,76,30,704,9,0,0,0,12,0,0,0,0,0,0,0,0,0,3,4,3,0,4,16,21,6,3,0,36,35,16,9,0,61
