SA2_CODE_2021,C16_F_NatPhy_sci_15_19,C16_F_NatPhy_sci_20_24,C16_F_NatPhy_sci_25_34,C16_F_NatPhy_sci_35_44,C16_F_NatPhy_sci_45_54,C16_F_NatPhy_sci_55_64,C16_F_NatPhy_sci_65_74,C16_F_NatPhy_sci_75_84,C16_F_NatPhy_sci_85over,C16_F_NatPhy_sci_Tot,C16_F_InfTec_15_19,C16_F_InfTec_20_24,C16_F_InfTec_25_34,C16_F_InfTec_35_44,C16_F_InfTec_45_54,C16_F_InfTec_55_64,C16_F_InfTec_65_74,C16_F_InfTec_75_84,C16_F_InfTec_85over,C16_F_InfTec_Tot,C16_F_EngRT_15_19,C16_F_EngRT_20_24,C16_F_EngRT_25_34,C16_F_EngRT_35_44,C16_F_EngRT_45_54,C16_F_EngRT_55_64,C16_F_EngRT_65_74,C16_F_EngRT_75_84,C16_F_EngRT_85over,C16_F_EngRT_Tot,C16_F_ArchBuild_15_19,C16_F_ArchBuild_20_24,C16_F_ArchBuild_25_34,C16_F_ArchBuild_35_44,C16_F_ArchBuild_45_54,C16_F_ArchBuild_55_64,C16_F_ArchBuild_65_74,C16_F_ArchBuild_75_84,C16_F_ArchBuild_85over,C16_F_ArchBuild_Tot,C16_F_AgEnv_RS_15_19,C16_F_AgEnv_RS_20_24,C16_F_AgEnv_RS_25_34,C16_F_AgEnv_RS_35_44,C16_F_AgEnv_RS_45_54,C16_F_AgEnv_RS_55_64,C16_F_AgEnv_RS_65_74,C16_F_AgEnv_RS_75_84,C16_F_AgEnv_RS_85over,C16_F_AgEnv_RS_Tot,C16_F_Health_15_19,C16_F_Health_20_24,C16_F_Health_25_34,C16_F_Health_35_44,C16_F_Health_45_54,C16_F_Health_55_64,C16_F_Health_65_74,C16_F_Health_75_84,C16_F_Health_85over,C16_F_Health_Tot,C16_F_Educ_15_19,C16_F_Educ_20_24,C16_F_Educ_25_34,C16_F_Educ_35_44,C16_F_Educ_45_54,C16_F_Educ_55_64,C16_F_Educ_65_74,C16_F_Educ_75_84,C16_F_Educ_85over,C16_F_Educ_Tot,C16_F_MngtCom_15_19,C16_F_MngtCom_20_24,C16_F_MngtCom_25_34,C16_F_MngtCom_35_44,C16_F_MngtCom_45_54,C16_F_MngtCom_55_64,C16_F_MngtCom_65_74,C16_F_MngtCom_75_84,C16_F_MngtCom_85over,C16_F_MngtCom_Tot,C16_F_Soc_cult_15_19,C16_F_Soc_cult_20_24,C16_F_Soc_cult_25_34,C16_F_Soc_cult_35_44,C16_F_Soc_cult_45_54,C16_F_Soc_cult_55_64,C16_F_Soc_cult_65_74,C16_F_Soc_cult_75_84,C16_F_Soc_cult_85over,C16_F_Soc_cult_Tot,C16_F_Creative_art_15_19,C16_F_Creative_art_20_24,C16_F_Creative_art_25_34,C16_F_Creative_art_35_44,C16_F_Creative_art_45_54,C16_F_Creative_art_55_64,C16_F_Creative_art_65_74,C16_F_Creative_art_75_84,C16_F_Creative_art_85over,C16_F_Creative_art_Tot,C16_F_FoodHos_PS_15_19,C16_F_FoodHos_PS_20_24,C16_F_FoodHos_PS_25_34,C16_F_FoodHos_PS_35_44,C16_F_FoodHos_PS_45_54,C16_F_FoodHos_PS_55_64,C16_F_FoodHos_PS_65_74,C16_F_FoodHos_PS_75_84,C16_F_FoodHos_PS_85over,C16_F_FoodHos_PS_Tot,C16_F_MixFld_pr_15_19,C16_F_MixFld_pr_20_24,C16_F_MixFld_pr_25_34,C16_F_MixFld_pr_35_44,C16_F_MixFld_pr_45_54,C16_F_MixFld_pr_55_64,C16_F_MixFld_pr_65_74,C16_F_MixFld_pr_75_84,C16_F_MixFld_pr_85over,C16_F_MixFld_pr_Tot,C16_F_FldStu_ID_15_19,C16_F_FldStu_ID_20_24,C16_F_FldStu_ID_25_34,C16_F_FldStu_ID_35_44,C16_F_FldStu_ID_45_54,C16_F_FldStu_ID_55_64,C16_F_FldStu_ID_65_74,C16_F_FldStu_ID_75_84,C16_F_FldStu_ID_85over,C16_F_FldStu_ID_Tot,C16_F_FldStu_NS_15_19,C16_F_FldStu_NS_20_24,C16_F_FldStu_NS_25_34,C16_F_FldStu_NS_35_44,C16_F_FldStu_NS_45_54,C16_F_FldStu_NS_55_64,C16_F_FldStu_NS_65_74,C16_F_FldStu_NS_75_84,C16_F_FldStu_NS_85over,C16_F_FldStu_NS_Tot,C16_F_Tot_15_19,C16_F_Tot_20_24,C16_F_Tot_25_34,C16_F_Tot_35_44,C16_F_Tot_45_54,C16_F_Tot_55_64,C16_F_Tot_65_74,C16_F_Tot_75_84,C16_F_Tot_85over,C16_F_Tot_Tot,C21_F_NatPhy_sci_15_19,C21_F_NatPhy_sci_20_24,C21_F_NatPhy_sci_25_34,C21_F_NatPhy_sci_35_44,C21_F_NatPhy_sci_45_54,C21_F_NatPhy_sci_55_64,C21_F_NatPhy_sci_65_74,C21_F_NatPhy_sci_75_84,C21_F_NatPhy_sci_85over,C21_F_NatPhy_sci_Tot,C21_F_InfTec_15_19,C21_F_InfTec_20_24,C21_F_InfTec_25_34,C21_F_InfTec_35_44,C21_F_InfTec_45_54,C21_F_InfTec_55_64,C21_F_InfTec_65_74,C21_F_InfTec_75_84,C21_F_InfTec_85over,C21_F_InfTec_Tot,C21_F_EngRT_15_19,C21_F_EngRT_20_24,C21_F_EngRT_25_34,C21_F_EngRT_35_44,C21_F_EngRT_45_54,C21_F_EngRT_55_64,C21_F_EngRT_65_74,C21_F_EngRT_75_84,C21_F_EngRT_85over,C21_F_EngRT_Tot,C21_F_ArchBuild_15_19,C21_F_ArchBuild_20_24,C21_F_ArchBuild_25_34,C21_F_ArchBuild_35_44,C21_F_ArchBuild_45_54,C21_F_ArchBuild_55_64,C21_F_ArchBuild_65_74,C21_F_ArchBuild_75_84,C21_F_ArchBuild_85over,C21_F_ArchBuild_Tot,C21_F_AgEnv_RS_15_19,C21_F_AgEnv_RS_20_24,C21_F_AgEnv_RS_25_34,C21_F_AgEnv_RS_35_44,C21_F_AgEnv_RS_45_54,C21_F_AgEnv_RS_55_64,C21_F_AgEnv_RS_65_74,C21_F_AgEnv_RS_75_84,C21_F_AgEnv_RS_85over,C21_F_AgEnv_RS_Tot
107011545,0,7,13,8,7,6,0,0,0,36,0,0,11,11,4,8,5,0,0,44,0,0,9,10,16,11,3,4,6,67,0,0,5,3,6,0,0,0,0,11,0,0,4,0,0,0,0,0,0,16,9,25,73,54,45,71,20,13,0,317,0,17,49,50,30,35,14,7,0,207,3,68,168,123,120,80,35,13,3,611,3,44,118,90,89,63,18,7,0,438,0,12,25,15,15,8,5,4,0,88,11,33,61,46,31,14,5,0,3,210,0,0,0,0,5,0,8,4,5,22,0,0,3,4,0,4,4,0,0,17,40,32,66,63,69,72,44,88,28,506,69,249,610,486,445,378,159,140,45,2582,0,0,13,13,8,7,7,0,0,54,0,5,11,4,8,5,9,0,0,35,0,0,16,8,16,13,4,0,5,59,0,0,6,0,3,0,0,0,0,11,0,0,4,6,0,9,0,0,0,16
107011546,0,3,5,11,0,4,3,0,0,31,0,0,4,5,4,0,0,0,0,17,0,0,3,4,15,6,4,4,5,42,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,7,3,17,50,42,43,41,12,6,0,206,4,18,39,27,31,25,11,4,0,149,6,40,112,96,73,44,18,8,4,392,4,40,75,80,66,39,11,4,0,315,0,6,14,7,13,7,4,0,0,51,7,23,39,26,28,18,12,0,0,140,0,0,4,0,0,0,0,3,0,5,0,3,3,0,5,0,3,0,0,13,33,24,44,55,55,54,59,55,37,417,50,169,390,363,321,253,130,80,44,1804,0,4,14,11,8,7,0,0,0,40,0,0,8,12,3,3,0,0,0,27,0,0,3,12,4,10,7,0,0,41,0,4,3,9,0,0,0,0,0,17,0,0,4,5,7,3,0,0,0,25
107011547,0,8,5,0,0,4,5,0,0,23,0,0,0,3,0,3,0,0,0,9,0,0,0,0,7,3,5,3,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,15,18,24,9,16,11,0,95,0,4,20,14,19,19,15,4,0,111,0,13,41,31,43,38,26,11,0,202,3,13,20,30,28,28,12,5,0,136,0,3,6,7,7,7,0,0,0,29,6,6,17,10,13,12,9,0,0,64,0,0,0,0,0,0,0,0,0,6,0,0,0,3,4,0,0,0,0,5,16,3,22,13,26,20,28,44,13,186,26,56,149,136,163,145,115,83,15,887,0,3,0,0,0,0,4,0,0,12,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,8,3,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,0,5,7,12,7,12,4,0,0,49,0,0,8,5,4,0,4,0,0,21,0,3,9,17,12,11,7,3,3,67,0,3,0,0,0,3,4,0,0,22,0,0,9,8,3,3,0,0,0,21,7,41,78,102,103,107,34,15,0,496,0,12,96,101,60,81,21,6,0,383,17,64,200,199,179,116,54,10,4,851,17,54,144,129,115,66,15,0,0,540,0,14,21,14,16,7,7,4,0,80,16,38,77,59,28,15,13,0,0,254,0,0,0,0,0,0,3,0,0,9,0,3,3,4,4,4,0,0,0,27,25,27,44,41,47,43,37,47,76,381,94,264,694,707,594,461,200,98,89,3198,0,9,21,22,10,3,10,0,0,75,0,0,4,12,8,6,3,0,0,37,0,3,16,16,19,9,5,8,3,72,0,0,10,8,3,3,0,0,0,28,0,8,6,12,7,4,0,0,0,34
107031137,0,4,4,3,5,0,0,0,0,13,0,0,0,0,3,3,0,0,0,8,0,0,9,6,0,3,0,3,0,24,0,0,3,0,0,0,0,0,0,7,0,4,6,4,4,0,0,0,0,17,3,20,52,38,28,39,11,5,0,198,4,11,24,10,27,19,11,5,3,116,4,35,74,69,71,58,29,14,0,357,3,21,71,52,61,44,20,7,0,275,0,3,8,11,3,3,3,5,0,39,8,20,36,24,15,17,0,4,0,126,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,21,14,45,27,32,34,45,52,94,358,42,130,331,252,245,227,131,82,100,1542,0,0,9,6,6,0,0,0,0,21,0,0,0,3,0,0,3,0,0,7,0,5,5,9,3,0,7,3,7,33,0,0,4,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9
107031138,0,0,8,6,12,15,3,0,0,45,0,0,3,0,5,4,0,0,0,13,0,0,8,0,4,4,0,3,0,34,0,0,3,3,3,7,3,0,0,20,0,0,9,4,0,4,0,0,0,11,3,18,57,60,83,75,47,25,11,373,0,5,41,50,65,109,86,39,8,403,5,25,51,70,103,80,75,32,18,458,3,13,43,65,59,64,48,13,3,313,0,5,8,32,11,7,15,4,6,93,3,7,18,32,28,15,14,7,0,129,0,0,0,0,0,3,0,0,0,7,0,0,6,0,5,3,0,0,0,15,14,7,14,18,27,31,50,64,46,272,36,92,264,346,398,414,358,186,99,2185,0,3,7,13,10,12,11,0,0,58,0,0,4,0,3,4,5,0,0,11,0,0,14,7,7,6,4,6,5,34,0,4,4,10,4,3,9,3,0,23,0,0,4,3,8,5,5,0,0,21
107031139,0,0,0,8,7,11,4,0,0,32,0,0,0,0,3,0,0,0,0,14,0,0,3,3,4,3,3,9,0,28,0,0,0,0,0,5,0,0,0,5,0,0,7,4,4,3,0,0,0,21,0,14,64,47,42,55,37,10,0,269,0,5,39,52,65,102,48,13,3,327,3,16,72,69,76,95,38,8,3,383,0,14,37,52,50,41,25,4,0,228,0,3,13,11,7,6,3,0,0,42,6,15,9,13,18,11,4,0,0,78,0,0,0,0,0,0,5,0,0,4,0,0,0,0,6,0,0,0,0,11,3,6,9,19,14,15,22,20,9,122,16,76,267,277,299,351,187,72,24,1561,0,6,6,5,10,4,4,0,0,32,0,0,0,0,9,3,0,0,0,15,0,0,6,0,4,3,5,0,3,25,0,0,0,3,4,0,0,0,0,12,0,0,0,6,0,3,0,0,0,14
107031140,0,4,6,11,10,15,7,3,0,57,0,0,0,4,8,3,0,0,0,17,0,3,3,0,8,6,3,3,6,31,0,3,3,3,6,5,3,0,0,25,0,0,4,14,11,0,0,0,0,30,0,18,45,60,72,80,43,25,14,353,0,7,47,73,63,140,68,24,3,428,7,14,56,90,86,90,61,31,13,440,8,17,52,56,60,72,51,9,3,318,0,6,14,15,16,12,12,3,4,87,3,5,10,23,30,22,9,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,4,3,3,0,24,33,12,23,41,39,50,73,43,51,378,56,92,268,390,413,498,337,150,88,2294,0,6,13,7,13,17,13,0,0,75,0,0,5,4,6,0,0,0,0,22,0,0,0,7,4,9,5,3,3,34,0,0,9,6,11,0,3,0,0,30,0,5,4,3,11,12,6,6,0,41
107031141,0,3,12,21,12,7,3,0,0,61,0,3,4,15,12,4,5,0,0,48,0,5,6,14,18,17,10,7,3,65,0,0,3,4,12,0,0,0,0,20,0,0,3,4,8,0,0,0,0,24,0,35,130,135,127,95,49,11,4,587,3,31,109,127,100,96,44,12,0,519,12,75,210,284,227,152,69,12,5,1047,15,50,132,142,141,69,35,7,0,598,4,13,21,21,19,9,8,5,0,106,10,29,77,70,47,30,21,4,0,287,0,0,0,0,0,0,5,0,0,5,0,0,10,8,3,6,3,0,0,24,34,28,44,67,77,58,61,44,13,421,74,275,767,923,795,538,311,105,33,3817,0,11,12,24,27,12,4,0,0,83,0,0,6,15,16,5,0,0,0,53,0,3,9,20,20,12,8,4,0,87,0,0,8,9,0,6,0,0,0,32,0,5,11,10,5,0,4,0,0,33
107031142,0,4,10,3,11,4,4,0,0,34,0,0,0,8,3,3,0,0,0,21,0,0,5,9,13,13,0,4,4,50,0,0,4,0,4,5,0,0,0,16,0,0,0,0,7,0,0,0,0,18,0,15,69,53,63,83,20,5,0,325,4,11,47,47,43,64,28,10,0,249,13,46,127,129,120,106,47,14,10,597,3,37,91,78,78,51,18,5,0,368,4,4,15,11,3,6,4,0,0,54,8,27,61,26,27,21,9,7,0,182,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,14,28,18,38,29,31,57,43,45,20,307,58,177,476,398,417,409,175,90,32,2239,0,3,18,7,6,5,3,0,0,49,0,0,8,3,5,3,4,0,0,21,0,0,6,9,11,17,6,7,0,51,0,0,3,3,3,3,0,0,0,11,0,0,5,0,5,9,0,0,0,17
107031143,0,7,12,12,12,8,0,5,0,51,0,3,3,9,7,5,3,0,0,28,0,5,14,12,7,12,12,6,4,73,0,0,0,5,3,6,0,0,0,26,0,0,7,3,0,0,0,0,0,20,7,32,124,104,118,109,53,17,0,558,3,21,78,65,51,57,41,13,3,329,23,83,222,173,181,146,73,24,9,933,15,80,167,150,159,123,36,9,0,731,0,20,19,24,12,16,6,0,0,99,17,51,92,65,39,24,19,8,0,321,0,0,0,0,0,0,3,7,0,14,0,0,6,6,5,3,7,0,0,26,59,56,75,113,123,120,178,130,73,926,133,352,807,739,723,636,435,211,98,4133,0,3,11,11,15,9,3,0,0,47,0,0,8,5,10,5,3,0,0,37,0,0,17,10,13,12,10,9,5,74,0,0,3,9,6,6,0,0,0,26,0,0,9,9,3,8,0,0,0,34
107041144,0,20,41,28,27,24,18,0,0,152,0,3,8,24,11,16,6,0,0,73,0,3,37,29,29,14,15,22,12,158,0,4,9,4,12,0,0,0,0,38,0,4,16,10,4,4,5,0,0,43,4,47,156,138,131,132,83,30,11,726,0,26,121,144,131,140,91,49,10,719,16,112,260,259,275,169,96,43,16,1241,15,68,183,177,154,114,58,24,4,790,0,31,60,35,26,16,24,7,5,212,18,37,74,61,56,40,25,10,4,317,0,0,5,0,0,3,0,3,0,18,3,11,18,16,8,13,7,0,0,72,44,47,82,61,65,77,90,96,49,607,95,411,1068,995,930,756,515,288,106,5164,0,24,33,32,21,23,17,8,0,162,0,3,18,23,22,15,0,3,0,82,0,10,27,25,24,19,17,10,11,139,0,3,13,15,9,3,0,0,0,41,0,5,11,18,8,6,4,0,0,55
107041145,0,5,16,18,15,6,0,0,0,68,0,0,6,8,5,8,7,0,0,35,0,6,9,11,18,17,12,0,6,86,0,0,4,3,6,3,0,0,0,20,0,6,6,13,12,0,0,3,0,40,5,30,107,104,90,95,37,25,4,494,3,16,105,106,87,104,51,12,5,487,10,48,184,191,167,117,64,17,10,802,5,51,158,144,136,109,32,11,0,648,3,20,44,32,28,13,7,9,0,164,10,39,70,51,49,37,11,3,7,274,0,0,0,5,0,0,6,0,4,10,0,4,4,13,3,7,5,0,0,37,46,37,48,48,68,68,79,68,40,495,76,262,764,747,679,587,305,147,85,3654,0,10,29,12,10,13,7,3,0,94,0,3,6,3,6,16,4,0,0,37,0,0,11,23,8,13,11,9,4,78,0,6,11,8,5,10,4,0,0,36,0,3,9,6,8,10,3,0,0,40
107041146,0,21,50,42,35,26,10,10,0,195,0,9,26,26,20,12,3,0,0,90,0,4,38,39,32,25,11,14,3,157,0,0,17,8,11,0,0,0,0,36,0,4,12,14,14,9,0,0,0,48,4,46,163,179,168,117,75,44,6,796,0,29,128,168,149,181,119,48,12,836,14,93,235,281,227,188,121,49,15,1227,3,82,171,190,164,137,59,23,0,824,0,33,65,50,30,16,7,9,5,205,13,36,62,67,58,34,19,0,0,295,0,6,0,0,0,0,9,3,3,23,0,3,8,7,6,9,7,0,0,42,38,26,63,57,61,51,50,66,34,453,78,388,1029,1132,965,800,501,258,87,5233,0,22,54,43,50,20,17,5,0,226,0,12,18,21,21,15,7,4,0,94,6,16,35,31,47,22,18,7,7,183,0,3,15,14,3,6,0,0,0,42,0,0,8,16,9,8,3,0,0,47
107041147,0,3,6,18,16,9,4,0,0,61,0,0,3,6,0,5,0,0,0,21,0,0,6,8,10,4,5,0,0,39,0,0,4,3,6,0,0,0,0,17,0,3,10,14,4,4,0,0,0,32,5,23,66,62,80,54,20,11,8,329,4,6,61,86,77,69,22,8,4,336,4,29,79,147,112,88,35,10,6,504,4,28,81,90,78,55,26,0,0,362,0,12,36,40,20,15,8,4,0,140,0,17,28,32,32,10,3,0,0,117,0,0,0,0,0,0,0,0,0,6,0,0,0,11,0,3,0,0,0,18,18,9,31,31,46,33,28,25,8,225,30,136,419,546,488,351,150,60,18,2196,0,7,14,28,13,18,8,3,0,82,0,0,0,5,3,3,7,0,0,20,0,0,0,6,10,8,6,3,0,37,0,3,5,14,0,0,0,0,0,26,0,8,8,16,9,5,0,0,0,52
107041148,0,4,29,35,26,21,8,5,0,130,0,0,5,10,6,7,0,0,0,26,0,0,3,12,12,14,3,0,3,49,0,4,3,15,15,9,6,0,0,51,0,0,9,10,9,10,0,0,0,46,0,16,78,107,113,109,43,21,7,498,0,9,68,100,113,155,79,26,8,555,3,16,101,138,142,117,60,18,6,605,5,38,80,125,136,107,57,10,3,560,5,17,55,78,64,37,18,8,5,278,0,13,18,26,30,14,12,0,0,118,0,0,0,0,0,4,0,0,0,10,0,0,9,10,14,12,0,0,0,42,21,17,33,35,38,45,35,37,15,285,40,141,498,703,724,653,332,125,56,3263,0,3,17,22,25,27,11,7,0,112,0,0,0,5,4,9,8,0,0,36,0,4,8,4,12,9,8,3,0,49,0,0,19,21,19,10,9,0,0,78,0,3,10,15,15,16,5,0,0,62
107041150,0,7,31,36,19,9,8,0,0,123,0,0,3,17,12,12,3,0,0,61,0,3,8,19,18,5,8,4,4,76,0,0,18,20,5,5,0,0,0,50,0,0,21,13,6,3,0,0,0,42,0,38,149,185,174,144,57,23,14,783,0,16,132,178,156,180,74,25,6,771,4,68,193,273,232,177,102,38,11,1105,5,53,147,202,205,108,70,13,5,806,0,28,56,70,45,28,12,0,0,244,12,23,71,84,69,34,22,10,4,329,0,0,0,0,0,0,5,0,0,10,0,0,7,12,15,11,9,0,0,54,34,34,63,70,58,69,78,75,74,557,62,275,896,1185,1022,787,453,201,124,5009,0,10,27,41,46,24,10,4,0,156,0,3,3,14,13,16,6,0,0,58,0,0,11,23,22,14,0,4,3,82,0,8,13,21,15,10,3,0,0,65,0,4,12,22,7,4,6,3,0,50
107041548,0,34,67,22,17,11,4,4,0,165,0,6,26,13,6,4,0,0,0,58,0,14,36,12,11,14,9,14,10,115,0,5,9,3,0,5,0,4,0,19,0,0,8,11,3,3,0,0,0,23,0,84,237,48,58,68,55,24,9,576,4,33,133,53,47,105,84,33,9,503,0,129,219,125,118,112,91,41,16,861,4,81,185,85,81,78,59,19,0,594,0,33,67,31,16,18,7,4,0,174,7,39,48,30,32,19,16,13,7,213,4,10,0,0,0,3,0,0,0,28,0,4,11,8,6,8,0,3,0,42,38,113,146,64,83,102,141,107,57,855,67,594,1186,500,491,543,470,264,121,4224,0,31,75,22,30,21,14,3,0,197,0,7,33,18,14,7,8,0,0,90,0,8,78,14,9,16,13,13,4,160,0,3,21,11,6,0,0,0,0,47,0,7,14,10,6,3,3,0,0,37
107041549,0,31,67,26,15,15,4,0,0,158,0,7,28,20,15,3,0,0,0,80,0,18,54,27,23,10,12,5,0,155,0,0,5,5,7,3,0,0,0,23,0,5,8,5,8,0,0,0,0,21,11,51,182,136,106,70,42,12,7,616,3,33,96,84,85,106,56,15,3,480,13,116,263,206,170,101,44,17,9,936,5,95,173,150,115,92,44,13,8,691,4,22,50,30,33,16,12,4,5,178,17,41,69,57,28,18,9,0,0,242,0,6,0,0,0,5,0,0,3,16,3,10,10,11,11,3,4,4,0,56,33,47,76,48,58,55,45,46,25,447,95,482,1083,814,663,499,266,127,62,4094,4,28,63,26,22,19,6,4,0,174,0,14,36,16,11,9,8,0,0,97,0,15,58,18,22,20,11,0,0,146,0,0,14,4,8,0,0,0,0,30,0,3,9,12,6,0,3,0,0,35
108011151,0,0,0,7,4,5,4,0,0,23,0,0,0,0,0,4,0,0,0,7,0,0,3,3,4,0,0,0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,5,0,0,0,27,0,8,24,18,45,44,27,3,0,172,0,4,9,11,20,22,17,3,0,95,0,6,21,27,48,41,27,6,0,184,0,8,18,29,34,22,24,0,0,133,0,0,3,9,5,0,6,0,0,23,0,8,15,14,14,12,0,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,12,13,7,18,22,30,33,35,22,9,184,27,46,118,152,211,190,147,44,22,956,0,0,0,8,6,7,4,0,0,30,0,0,0,0,7,10,6,0,0,15,0,0,0,0,3,3,0,0,0,12,0,0,5,0,7,0,0,0,0,15,0,0,9,0,12,7,0,5,0,31
108011152,0,0,0,3,4,8,7,4,0,35,0,0,0,4,11,14,9,0,0,40,0,0,0,8,4,11,7,14,3,57,0,0,0,0,0,0,0,0,0,14,0,0,5,9,14,0,0,0,0,27,0,17,55,77,106,130,85,47,14,527,0,10,55,55,63,112,82,37,7,422,12,33,77,120,130,172,162,61,26,792,0,29,78,86,79,57,41,15,6,393,0,0,8,13,16,11,11,12,4,76,8,20,46,50,37,35,32,14,6,245,0,0,0,0,0,0,4,6,0,17,0,0,0,0,0,8,9,0,0,14,28,27,47,48,61,80,145,153,126,718,56,152,369,487,520,637,592,360,201,3374,0,0,9,4,8,5,5,5,0,41,0,0,7,0,5,16,13,0,0,40,0,0,4,10,10,8,12,10,3,52,0,0,0,3,4,4,5,0,0,17,0,0,3,5,11,3,3,0,0,31
108011153,0,0,7,5,7,9,0,0,0,29,0,0,0,5,3,4,0,0,0,14,0,0,0,0,8,8,9,0,0,23,0,0,0,0,3,0,0,0,0,11,0,3,4,6,11,6,7,0,0,38,7,8,19,45,53,43,44,10,0,228,0,0,11,27,22,47,32,10,5,150,5,10,31,62,70,71,55,17,3,311,0,6,28,34,36,32,20,3,0,158,0,0,6,10,12,13,12,0,0,54,0,4,12,28,23,27,12,0,0,111,0,0,0,0,0,0,4,0,0,3,0,0,0,5,4,4,6,0,0,13,25,8,12,29,39,54,53,32,9,261,31,40,125,250,283,313,250,76,21,1388,0,0,3,5,5,9,13,0,0,39,0,0,0,0,4,6,5,0,0,16,0,0,0,3,4,7,8,0,0,27,0,0,0,3,4,3,3,0,0,18,3,3,4,6,7,9,3,0,0,39
108011154,0,0,0,0,4,3,0,0,0,5,0,0,0,5,3,4,8,4,0,17,0,0,4,0,0,3,11,3,6,32,0,0,0,3,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,12,3,4,23,18,36,64,43,16,9,216,0,3,15,10,12,32,32,12,5,122,3,10,36,23,52,56,59,24,11,276,4,10,34,35,36,41,12,3,0,171,0,0,3,4,6,6,0,3,0,25,6,15,19,16,15,13,19,3,3,103,0,0,0,0,0,0,0,5,0,5,0,3,0,0,4,0,5,0,5,14,19,8,19,18,33,53,82,107,67,407,34,62,152,142,195,282,267,183,105,1407,0,0,0,0,0,0,3,0,3,11,0,0,0,0,7,0,8,0,0,17,0,0,0,0,0,4,7,12,0,22,0,0,0,0,0,0,0,0,0,5,0,0,3,5,0,0,0,0,0,8
108021155,0,3,3,4,0,5,6,0,0,23,0,0,0,8,4,8,3,0,0,22,0,3,6,4,4,10,8,0,0,41,0,0,4,0,0,6,0,0,0,13,0,0,3,5,8,4,0,0,0,29,3,13,58,65,90,109,57,25,10,419,0,6,51,39,59,55,29,13,3,263,10,60,136,111,110,117,67,15,10,636,9,27,97,110,89,99,45,7,0,488,0,0,5,5,12,11,11,3,0,47,10,30,43,37,27,20,13,6,0,171,0,0,0,0,0,0,5,6,0,18,0,0,3,3,4,3,4,0,0,18,64,53,112,111,102,137,127,130,136,966,97,190,518,501,517,590,365,206,165,3153,0,0,4,5,8,0,6,0,0,24,0,0,0,0,0,4,4,0,0,21,0,0,4,5,17,18,13,4,4,55,0,0,0,0,0,0,0,0,0,10,5,10,11,8,4,6,3,0,0,44
108021156,0,0,3,6,3,13,3,0,0,32,0,0,0,7,4,7,7,0,0,16,0,0,4,6,9,10,7,3,0,41,0,0,0,3,3,0,0,0,0,11,3,4,10,10,10,9,0,0,0,53,0,11,35,43,88,115,53,18,4,359,0,7,35,37,61,84,30,15,3,269,0,11,45,64,80,83,51,8,5,360,3,17,37,59,72,77,35,8,0,298,0,0,9,6,4,20,5,5,0,60,0,8,25,28,27,29,12,0,0,129,0,0,0,0,0,0,6,0,0,8,0,0,0,3,3,3,0,0,0,13,41,15,34,51,76,87,68,43,13,428,57,79,242,319,441,535,270,94,36,2076,0,0,6,8,4,12,4,0,0,36,0,0,0,3,3,9,5,0,0,17,0,0,0,7,6,10,8,5,3,35,0,0,0,5,3,3,0,0,0,14,0,3,9,10,8,19,4,0,0,65
