SA2_CODE_2021,C21_P_35_39_Tot_LF,C21_P_35_39_Not_LF,C21_P_35_39_LF_NS,C21_P_35_39_Tot,C21_P_40_44_Em_FT,C21_P_40_44_Em_PT,C21_P_40_44_Em_AFW,C21_P_40_44_Em_Hrs_NS,C21_P_40_44_Em_Tot,C21_P_40_44_Unem_Look_FT,C21_P_40_44_Unem_Look_PT,C21_P_40_44_Unem_Tot,C21_P_40_44_Tot_LF,C21_P_40_44_Not_LF,C21_P_40_44_LF_NS,C21_P_40_44_Tot,C21_P_45_49_Em_FT,C21_P_45_49_Em_PT,C21_P_45_49_Em_AFW,C21_P_45_49_Em_Hrs_NS,C21_P_45_49_Em_Tot,C21_P_45_49_Unem_Look_FT,C21_P_45_49_Unem_Look_PT,C21_P_45_49_Unem_Tot,C21_P_45_49_Tot_LF,C21_P_45_49_Not_LF,C21_P_45_49_LF_NS,C21_P_45_49_Tot,C21_P_50_54_Em_FT,C21_P_50_54_Em_PT,C21_P_50_54_Em_AFW,C21_P_50_54_Em_Hrs_NS,C21_P_50_54_Em_Tot,C21_P_50_54_Unem_Look_FT,C21_P_50_54_Unem_Look_PT,C21_P_50_54_Unem_Tot,C21_P_50_54_Tot_LF,C21_P_50_54_Not_LF,C21_P_50_54_LF_NS,C21_P_50_54_Tot,C21_P_55_59_Em_FT,C21_P_55_59_Em_PT,C21_P_55_59_Em_AFW,C21_P_55_59_Em_Hrs_NS,C21_P_55_59_Em_Tot,C21_P_55_59_Unem_Look_FT,C21_P_55_59_Unem_Look_PT,C21_P_55_59_Unem_Tot,C21_P_55_59_Tot_LF,C21_P_55_59_Not_LF,C21_P_55_59_LF_NS,C21_P_55_59_Tot,C21_P_60_64_Em_FT,C21_P_60_64_Em_PT,C21_P_60_64_Em_AFW,C21_P_60_64_Em_Hrs_NS,C21_P_60_64_Em_Tot,C21_P_60_64_Unem_Look_FT,C21_P_60_64_Unem_Look_PT,C21_P_60_64_Unem_Tot,C21_P_60_64_Tot_LF,C21_P_60_64_Not_LF,C21_P_60_64_LF_NS,C21_P_60_64_Tot,C21_P_65_69_Em_FT,C21_P_65_69_Em_PT,C21_P_65_69_Em_AFW,C21_P_65_69_Em_Hrs_NS,C21_P_65_69_Em_Tot,C21_P_65_69_Unem_Look_FT,C21_P_65_69_Unem_Look_PT,C21_P_65_69_Unem_Tot,C21_P_65_69_Tot_LF,C21_P_65_69_Not_LF,C21_P_65_69_LF_NS,C21_P_65_69_Tot,C21_P_70_74_Em_FT,C21_P_70_74_Em_PT,C21_P_70_74_Em_AFW,C21_P_70_74_Em_Hrs_NS,C21_P_70_74_Em_Tot,C21_P_70_74_Unem_Look_FT,C21_P_70_74_Unem_Look_PT,C21_P_70_74_Unem_Tot,C21_P_70_74_Tot_LF,C21_P_70_74_Not_LF,C21_P_70_74_LF_NS,C21_P_70_74_Tot,C21_P_75over_Emp_Wor_ft,C21_P_75over_Em_Work_pt,C21_P_75over_Em_Aw_fr_w,C21_P_75over_Emp_Hou_w_ns,C21_P_75over_Em_Tot,C21_P_75over_Unem_Lo_ft_w,C21_P_75over_Unem_Lo_pt_w,C21_P_75over_Unemp_Tot,C21_P_75over_Tot_lab_for,C21_P_75over_N_lab_forc,C21_P_75over_LF_NS,C21_P_75over_Tot,C21_P_Tot_Em_FT,C21_P_Tot_Em_PT,C21_P_Tot_Em_AFW,C21_P_Tot_Em_Hrs_NS,C21_P_Tot_Em_Tot,C21_P_Tot_Unem_Look_FT,C21_P_Tot_Unem_Look_PT,C21_P_Tot_Unem_Tot,C21_P_Tot_Tot_labo_for,C21_P_Tot_Not_LF,C21_P_Tot_LF_NS,C21_P_Tot_Tot
117031330,2258,146,110,2511,1189,295,60,14,1554,34,14,46,1595,127,61,1788,888,197,62,9,1159,38,13,48,1206,110,55,1370,698,164,55,0,912,37,11,47,958,106,33,1096,481,140,34,6,659,12,4,18,670,154,35,863,233,118,27,0,384,23,7,27,406,225,33,661,78,63,12,0,158,3,10,13,170,230,34,435,21,26,8,0,47,0,0,0,50,246,18,316,8,11,0,0,22,0,0,0,22,322,32,375,9967,2508,848,103,13424,303,143,445,13873,2394,782,17041
117031331,1631,240,120,1994,852,229,49,12,1143,47,9,58,1202,200,101,1494,704,210,43,5,955,38,4,39,993,199,102,1294,585,173,48,11,820,31,12,43,861,225,76,1164,464,184,39,0,687,32,12,44,734,322,80,1136,335,181,22,6,542,17,5,28,569,419,74,1059,129,136,12,0,277,7,5,16,290,543,59,891,54,78,12,0,140,0,0,4,145,596,44,781,14,45,10,3,63,0,0,0,62,788,77,931,7523,2872,908,123,11428,390,231,620,12051,4997,1215,18268
117031333,1718,174,145,2040,864,166,55,6,1098,36,15,54,1150,145,132,1426,704,168,52,4,924,61,16,72,996,161,116,1272,630,150,58,3,839,32,18,50,891,188,89,1170,482,145,42,3,685,35,15,52,732,258,68,1052,336,207,44,7,594,26,21,49,644,356,70,1069,172,147,24,8,350,8,11,16,365,427,60,858,80,101,11,0,195,5,9,11,208,528,60,794,30,78,5,0,111,0,3,4,113,884,301,1295,8048,2348,736,121,11255,396,202,597,11855,3760,1807,17417
117031336,1542,173,106,1820,763,171,55,11,995,41,5,48,1049,157,102,1305,565,142,33,8,746,30,10,40,787,153,85,1028,478,130,36,3,652,44,13,55,710,195,84,986,351,127,32,3,518,26,11,31,550,220,74,843,174,106,25,3,306,23,0,21,332,283,53,663,58,80,12,0,149,6,3,9,161,315,49,517,19,27,4,4,55,0,0,0,54,295,33,381,12,18,0,0,31,0,4,4,33,601,111,750,7114,2141,724,122,10096,327,175,503,10604,3165,1187,14950
117031638,564,60,39,662,327,87,15,3,435,9,0,16,453,45,29,533,309,67,19,0,392,8,0,12,405,35,27,475,239,62,12,0,318,11,0,19,333,54,19,408,173,47,11,0,237,6,4,13,246,53,15,316,104,57,8,4,177,4,3,10,183,81,14,273,35,33,0,0,62,0,4,4,67,100,7,180,12,19,0,0,35,0,0,0,35,95,17,144,5,3,6,0,11,0,0,0,11,156,15,183,3078,1537,553,42,5212,127,222,352,5560,1755,400,7707
117031639,531,99,61,684,208,76,16,3,312,11,3,18,332,56,38,419,132,38,7,0,182,8,4,13,190,39,25,257,93,32,3,0,132,5,5,6,144,61,19,224,81,23,6,3,112,9,0,12,122,45,13,177,44,29,11,0,82,0,4,8,86,57,20,168,13,11,0,3,30,4,0,4,33,68,15,114,10,7,3,0,13,0,0,0,15,64,5,83,0,0,0,0,3,0,0,0,3,62,8,71,2542,1250,446,68,4306,204,232,439,4745,2127,656,7527
117031640,1244,128,79,1444,672,179,57,4,910,15,4,17,932,103,43,1080,619,183,33,5,841,25,12,33,875,113,53,1049,536,154,29,9,727,21,4,25,748,150,37,937,389,140,41,0,573,22,9,35,609,152,43,807,237,88,21,0,348,9,3,19,365,219,35,615,76,67,12,0,155,4,0,8,166,275,15,449,18,26,3,0,46,0,0,0,52,263,19,336,10,13,0,0,28,0,0,0,28,331,30,390,6253,2351,790,90,9481,232,180,414,9891,2697,656,13250
117031641,1293,182,117,1599,629,156,47,6,844,23,16,37,886,145,84,1113,416,123,39,3,574,25,7,31,611,133,53,794,345,111,33,5,494,17,16,33,519,112,50,686,272,120,35,0,426,28,11,35,457,179,44,679,178,125,26,11,334,12,8,18,352,245,49,643,81,91,14,0,185,7,0,6,192,339,44,577,44,73,7,0,129,0,3,5,131,338,47,511,14,32,6,0,45,0,0,0,47,467,34,551,4584,1857,665,98,7204,240,171,413,7614,2893,847,11362
117031642,1144,137,103,1379,567,145,33,0,750,26,7,37,787,133,87,1012,433,113,36,7,585,28,18,49,635,147,75,853,375,138,34,6,551,33,20,53,602,196,78,879,278,141,32,0,448,30,18,50,493,222,56,777,159,92,28,5,284,11,12,27,309,298,61,673,72,48,17,3,139,8,8,12,151,341,58,552,23,24,13,0,58,0,0,0,57,367,45,466,3,15,5,0,29,0,0,0,29,631,135,795,5072,1900,660,101,7736,286,200,480,8220,3227,1063,12510
117031643,1246,139,72,1454,532,118,58,6,713,15,11,29,738,70,50,858,339,109,14,10,475,16,0,16,488,79,30,600,281,103,38,5,420,11,0,16,437,91,23,553,222,76,14,5,319,11,3,9,324,92,13,433,111,64,23,0,203,0,0,3,203,152,14,367,52,32,9,0,94,4,0,9,100,170,8,282,17,18,3,0,36,0,0,0,43,186,12,238,0,9,0,0,12,0,0,0,12,377,32,420,5013,1746,632,127,7524,173,128,303,7824,2404,645,10869
117031644,675,122,75,870,356,80,22,3,458,21,3,22,485,78,48,607,295,65,21,3,392,14,0,19,410,72,29,515,243,62,20,3,324,14,3,16,340,83,41,467,235,80,15,0,326,11,3,15,341,106,33,485,150,81,10,4,240,3,0,7,243,135,21,401,102,82,5,0,185,7,0,7,194,155,21,365,46,60,13,0,114,0,0,0,114,196,19,326,18,55,0,4,86,0,0,0,85,364,45,489,3200,1207,369,76,4839,162,77,240,5079,1883,612,7569
117031645,1686,622,192,2503,504,297,101,24,924,39,26,62,986,338,120,1451,317,143,47,3,506,30,12,40,547,198,73,815,232,97,32,0,362,13,10,25,388,165,48,604,197,72,29,6,308,21,4,24,330,173,53,555,90,68,22,0,181,10,10,24,201,194,34,427,53,42,7,3,103,5,0,9,109,234,18,362,20,23,6,0,45,0,0,0,45,190,15,249,3,11,3,0,23,0,0,0,24,258,22,298,4923,4147,1334,276,10681,418,540,961,11645,5742,1563,18947
117031646,585,137,53,778,215,103,32,4,357,9,13,25,386,86,37,502,147,63,13,5,230,6,9,18,241,66,18,327,116,41,15,3,176,17,4,14,193,69,18,276,71,36,15,0,123,8,5,12,137,62,16,218,43,19,9,0,75,0,4,9,85,62,25,169,20,21,0,0,40,4,0,3,47,119,14,177,5,4,3,0,17,0,0,0,17,89,4,113,0,4,0,0,6,0,0,0,4,141,22,176,2003,1416,452,92,3957,197,231,433,4387,2032,511,6930
117031647,1535,227,121,1884,600,167,50,10,827,36,7,43,869,180,93,1143,343,108,24,0,478,30,12,42,521,141,60,721,259,93,39,7,392,26,12,34,423,203,88,722,173,87,28,4,290,20,19,38,327,232,82,636,109,62,15,0,181,14,11,23,209,322,63,593,37,47,10,0,97,3,12,12,107,327,61,501,11,17,6,0,33,0,0,6,36,355,61,453,3,3,0,3,7,0,0,0,11,587,151,749,6165,2055,745,137,9102,358,242,604,9704,4027,1380,15106
117031648,1245,182,79,1505,437,111,35,4,590,20,8,22,609,84,46,735,269,71,24,3,365,14,0,23,391,81,17,480,170,52,23,0,249,3,5,8,259,64,15,339,118,54,21,4,201,8,3,16,212,87,20,313,66,29,13,3,110,7,0,8,117,101,15,232,31,26,5,0,62,0,0,0,72,136,4,211,10,16,3,0,29,0,0,0,26,101,0,134,3,4,0,0,12,0,0,0,12,100,11,121,5349,1647,754,117,7866,286,215,504,8372,2622,607,11595
118011339,1504,179,127,1817,755,261,53,14,1080,34,10,39,1124,157,76,1349,679,231,55,13,987,23,11,39,1024,151,51,1226,617,253,33,8,908,18,6,23,942,171,59,1163,427,210,33,8,671,10,10,21,695,193,40,932,244,201,16,5,467,15,12,27,494,244,32,772,100,124,26,0,251,0,4,5,254,323,34,617,52,67,16,4,139,3,0,4,140,432,39,609,9,45,10,0,69,0,0,0,69,918,192,1181,7074,2818,763,180,10834,242,169,407,11244,3861,1062,16170
118011340,1902,228,130,2264,862,315,70,14,1261,39,9,45,1306,171,98,1573,768,315,58,9,1149,37,7,42,1194,183,70,1442,577,230,45,8,860,25,12,40,897,191,63,1158,376,196,36,6,618,10,10,14,632,164,48,848,246,149,33,6,432,10,9,23,453,244,40,744,70,94,17,0,183,0,4,6,192,287,24,500,43,76,4,0,124,0,0,4,134,399,36,572,10,40,5,0,58,0,0,0,60,649,123,832,8124,3086,870,185,12260,287,194,479,12744,3736,1141,17617
118011341,1310,157,88,1552,768,240,64,13,1088,21,8,30,1117,165,87,1370,670,205,57,6,930,24,4,27,959,131,48,1138,553,187,46,3,792,27,7,31,821,157,60,1042,392,173,26,7,594,14,11,24,620,166,49,840,239,157,26,0,434,9,9,21,456,266,44,758,104,127,22,3,252,3,8,14,263,345,45,657,45,75,13,6,132,0,0,0,135,513,45,692,18,47,11,3,75,0,0,0,74,1085,288,1448,6228,2425,720,121,9480,217,150,368,9847,4001,1184,15037
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,683,106,50,842,442,188,39,12,685,17,5,19,703,106,43,851,492,230,32,10,762,11,9,20,776,149,25,956,384,158,28,9,588,14,3,19,603,107,28,740,294,149,28,8,481,12,6,16,500,145,18,662,187,155,29,4,372,3,4,9,380,170,23,572,111,106,18,0,233,0,3,6,240,255,23,515,53,82,11,0,140,3,5,6,147,303,19,470,21,45,4,3,76,0,7,7,83,638,54,772,3298,1824,419,103,5646,114,104,222,5867,2717,385,8968
118011345,1129,102,68,1302,641,211,34,5,896,22,9,35,930,95,40,1065,632,170,32,13,849,25,10,36,880,111,40,1033,574,171,35,9,788,28,6,39,828,125,53,1003,439,176,44,0,652,27,3,31,686,146,27,862,243,167,31,5,443,9,5,16,460,189,24,671,123,136,17,7,281,3,5,7,291,257,25,571,65,104,12,0,180,0,9,9,183,386,32,604,20,54,3,0,85,0,0,0,85,810,133,1025,6229,2076,587,82,8970,205,133,339,9312,2915,665,12884
118011346,470,88,29,589,352,139,19,9,519,17,4,22,545,104,38,689,451,171,13,11,648,18,8,21,668,168,35,875,428,198,31,13,673,12,5,12,688,194,53,932,394,164,23,5,588,6,3,13,603,198,35,839,227,175,23,10,430,4,5,12,448,226,29,710,131,134,10,8,286,0,0,3,288,297,22,608,81,125,8,3,223,0,3,3,226,389,26,636,37,101,29,10,173,0,0,0,176,957,197,1333,3289,1785,353,103,5535,116,84,195,5727,3543,605,9878
118011347,449,56,27,535,307,85,16,7,415,10,3,9,422,56,12,488,263,74,7,4,352,8,3,12,359,57,12,435,243,82,16,0,351,8,8,14,358,90,27,478,212,92,14,6,320,3,5,3,328,79,12,418,126,86,12,0,224,8,3,10,235,123,14,368,78,92,11,0,175,0,8,8,181,179,8,379,49,90,7,0,149,4,0,0,150,283,16,452,20,73,10,3,110,0,0,0,110,656,160,925,2535,1056,228,47,3862,78,47,126,3992,1955,359,6307
118011649,852,149,51,1051,495,164,37,13,708,18,12,26,736,124,31,893,495,165,19,18,699,17,6,25,724,165,30,914,450,189,40,18,693,13,5,16,713,182,49,949,382,197,28,8,615,13,7,23,639,197,33,868,265,224,22,8,524,8,5,17,538,265,26,834,201,174,24,8,402,8,4,12,411,330,20,763,120,179,16,6,321,0,4,4,325,450,39,806,61,125,14,6,212,0,0,0,211,889,131,1229,4639,2262,497,146,7545,126,117,244,7787,3724,619,12123
118011650,671,78,32,780,352,102,30,8,498,8,6,15,515,80,44,635,288,102,24,11,426,10,3,22,444,85,28,549,308,78,17,3,407,13,3,11,424,90,15,530,250,90,30,4,372,15,4,21,389,111,26,524,213,115,19,0,349,6,8,9,361,193,31,582,94,116,14,0,224,5,0,4,225,247,18,496,73,135,19,3,229,3,0,4,233,386,26,652,45,133,18,0,199,0,4,5,202,1036,125,1364,3637,1345,375,72,5432,126,69,198,5626,2699,509,8840
118021564,749,110,49,907,399,154,32,8,592,20,7,26,619,104,30,754,354,127,25,0,509,16,0,15,529,81,23,638,280,116,20,3,421,14,9,24,447,102,27,576,245,112,31,3,395,10,5,9,407,114,24,544,149,103,18,5,272,6,3,13,279,163,16,455,70,41,16,0,130,0,7,3,135,203,13,349,31,30,9,0,68,0,0,5,74,269,10,353,12,22,0,0,28,0,0,0,34,728,40,803,3529,1850,571,85,6030,179,207,385,6416,3372,598,10384
118021565,796,136,50,978,474,168,44,10,697,17,3,24,719,111,28,864,419,172,43,10,645,19,11,32,673,131,27,835,348,177,36,9,569,25,9,30,598,130,20,748,283,155,30,5,471,16,10,27,496,178,21,704,167,129,26,3,326,11,9,20,348,215,14,569,80,85,8,0,179,0,3,0,183,325,20,529,21,35,12,5,65,0,0,0,68,344,8,427,10,19,3,8,40,0,0,0,38,846,51,934,3738,2242,631,98,6712,224,220,441,7148,4021,565,11737
118021566,574,93,31,701,375,144,32,8,560,5,5,10,574,89,20,681,413,153,24,10,602,15,3,17,620,81,16,717,337,135,23,3,491,12,4,20,510,92,31,632,284,135,28,3,457,14,4,16,475,98,16,590,154,131,23,0,307,7,9,18,324,183,26,529,72,74,14,3,160,0,3,5,165,263,26,458,26,34,6,0,71,0,0,0,69,323,34,431,15,21,6,0,39,0,0,0,39,866,209,1117,2929,1445,356,80,4811,109,103,209,5023,2690,514,8226
118021567,704,140,50,898,447,171,46,14,676,18,12,29,709,144,58,908,378,137,30,12,561,17,5,24,585,104,50,739,305,142,28,3,475,17,9,20,496,170,54,724,282,121,27,7,442,12,15,25,468,167,46,681,138,87,26,6,252,7,10,14,265,249,33,552,57,77,12,4,149,4,4,7,152,384,35,573,8,36,10,3,50,0,0,3,52,381,30,464,12,14,4,0,30,0,0,0,30,823,83,936,3012,1562,488,102,5166,143,124,270,5435,3189,609,9233
118021568,660,106,35,798,412,145,35,10,605,13,9,22,621,78,26,733,367,131,37,7,534,24,8,31,570,83,14,662,339,120,22,5,489,9,3,11,496,77,13,592,235,105,39,12,384,13,3,13,397,122,15,534,147,103,21,3,273,11,3,15,282,219,9,512,59,54,14,0,126,0,0,4,125,266,7,401,14,19,8,4,42,0,7,0,49,313,10,372,3,11,5,0,28,0,0,0,28,692,45,763,3001,1523,447,109,5082,130,110,239,5318,2708,308,8336
118021569,1386,120,61,1569,755,237,55,9,1058,24,11,31,1087,114,48,1247,668,194,38,10,912,27,14,37,953,126,35,1107,547,196,25,6,774,16,4,19,793,121,31,945,382,161,42,3,592,13,10,29,616,159,32,810,265,140,25,4,432,19,8,24,454,217,27,696,114,86,22,0,228,3,5,8,235,305,32,571,45,64,14,0,127,0,5,5,131,399,42,573,14,32,10,0,60,0,0,0,58,887,349,1298,6192,2240,680,113,9223,171,127,304,9526,3235,847,13611
118021570,886,120,63,1073,494,160,27,3,690,13,7,21,713,72,38,825,465,142,33,0,637,17,12,22,668,94,42,803,453,149,21,3,626,13,4,17,643,112,29,777,318,118,28,7,473,11,4,13,482,108,25,620,182,115,28,4,335,15,4,22,357,177,20,551,76,60,13,5,160,5,4,4,164,278,18,462,21,43,5,0,66,3,0,3,70,298,20,392,14,17,8,0,39,0,6,6,44,722,129,890,4643,1854,597,79,7176,151,145,299,7476,2908,685,11067
118021651,1643,168,101,1914,935,257,57,17,1265,17,17,40,1302,131,71,1503,798,250,43,3,1089,34,16,46,1137,120,48,1303,688,249,54,5,992,21,6,32,1020,142,47,1205,505,229,42,7,781,17,13,30,811,162,29,1007,307,201,37,0,549,10,11,18,570,284,25,876,115,157,31,0,301,5,0,5,304,391,16,711,32,68,15,4,126,3,5,6,127,432,31,587,12,28,5,0,51,0,0,0,50,754,46,854,8052,2904,837,148,11937,218,179,400,12342,3481,771,16593
118021652,486,144,77,713,387,136,28,5,551,9,3,6,558,194,72,827,389,144,33,5,571,7,4,16,590,157,59,804,349,138,19,9,513,16,4,18,536,188,55,777,258,124,33,7,425,14,0,14,436,211,56,709,159,128,29,0,314,6,0,8,325,290,41,654,72,84,19,4,182,5,4,9,192,401,33,626,22,39,7,8,75,0,0,0,68,421,36,527,3,20,9,3,33,0,0,3,39,888,211,1133,2609,1308,380,65,4366,91,59,150,4513,3650,850,9002
118021653,677,118,48,837,469,230,36,6,744,19,10,23,760,107,53,924,536,212,41,7,802,12,7,15,816,145,71,1031,487,196,44,5,738,21,15,33,772,162,34,970,400,214,45,8,660,18,10,25,691,230,46,968,245,160,47,5,453,10,9,11,466,307,28,806,98,88,28,0,219,5,0,6,223,411,38,671,33,39,14,0,88,0,7,7,89,537,28,658,9,15,4,0,27,0,0,0,29,963,76,1074,3581,1955,562,83,6184,149,121,267,6448,3836,591,10876
118021654,267,56,25,344,179,78,15,0,275,6,5,6,281,55,21,356,200,82,16,0,296,7,3,14,309,75,30,413,212,91,19,5,323,3,3,14,330,102,30,462,162,86,15,4,268,5,9,11,279,106,18,399,83,57,6,6,157,3,5,10,163,138,14,316,29,29,10,0,71,3,0,7,75,177,10,260,8,25,7,0,40,0,0,0,40,197,33,266,6,19,0,3,31,0,0,0,31,400,49,480,1381,759,200,47,2393,52,59,115,2508,1682,313,4499
119011354,834,483,164,1478,417,239,122,23,797,35,19,58,856,479,153,1483,426,210,108,19,766,39,14,52,823,463,137,1427,388,189,117,17,706,32,9,45,751,505,114,1374,312,137,104,13,563,22,14,38,605,544,116,1263,215,151,86,4,458,22,17,37,493,622,86,1201,96,78,41,3,211,5,5,12,223,681,80,992,32,37,13,0,86,0,0,0,86,769,106,960,12,15,11,0,37,0,0,0,39,1565,347,1956,3456,2177,1224,217,7076,378,224,599,7675,8743,1877,18302
119011355,118,21,14,151,43,22,5,0,73,3,0,3,78,19,3,106,27,5,9,0,44,0,0,3,47,19,5,75,20,14,12,3,46,5,0,6,52,18,6,73,20,8,9,4,38,0,0,0,40,20,3,66,17,6,6,0,25,0,0,0,25,18,3,51,0,8,6,0,11,0,0,0,11,37,4,51,0,0,0,0,3,0,0,0,3,23,4,34,0,0,0,0,0,0,0,0,0,18,0,20,345,169,92,18,623,18,20,41,660,367,89,1123
119011356,489,306,86,879,225,120,78,16,443,20,9,28,470,276,70,814,260,123,75,14,474,19,13,29,510,231,45,777,193,98,65,8,366,16,4,27,393,266,44,704,190,94,44,11,339,14,9,18,353,277,57,691,131,64,42,3,244,13,9,17,261,324,23,609,50,41,37,0,127,3,5,11,143,378,33,548,19,14,3,0,41,0,0,0,37,362,39,437,0,3,3,0,14,0,0,0,14,720,68,804,2007,1200,719,123,4042,204,106,309,4350,4688,748,9784
119011358,916,223,56,1197,502,171,100,12,780,14,4,24,800,211,37,1045,507,179,98,11,791,16,13,29,820,220,54,1091,496,193,110,9,816,25,5,29,844,263,32,1137,424,224,127,10,789,22,12,32,817,349,40,1203,298,173,83,10,567,16,17,37,602,515,36,1149,79,99,33,4,220,7,0,5,231,606,23,860,26,25,6,0,65,0,3,6,68,606,50,719,9,19,10,0,39,0,0,0,39,1344,217,1599,4130,2031,1213,137,7514,214,160,371,7886,5659,747,14296
119011360,955,261,75,1285,515,225,94,10,841,21,8,30,874,242,42,1159,521,179,105,17,829,10,6,17,842,265,40,1153,448,169,97,11,726,20,11,32,760,260,49,1064,376,190,74,11,651,10,13,26,676,349,33,1054,253,139,97,0,501,17,22,40,538,500,42,1079,103,69,37,4,214,0,5,10,222,591,35,848,27,23,10,0,64,0,4,4,64,571,49,679,3,8,6,4,19,0,0,0,19,1070,314,1398,4096,2020,1110,149,7376,233,160,390,7764,5646,899,14311
119011361,830,554,129,1512,352,193,106,27,688,29,16,37,723,460,102,1283,370,170,136,19,699,38,20,62,756,504,115,1379,380,166,101,18,660,38,13,47,709,460,92,1263,358,170,117,15,663,34,17,52,713,524,74,1313,258,158,88,15,512,25,18,41,558,677,68,1301,119,66,37,5,226,7,0,13,235,758,61,1053,16,30,12,4,66,0,0,0,66,694,51,810,6,11,0,0,27,0,0,0,28,1243,108,1383,3552,2115,1246,232,7150,390,270,661,7808,8501,1315,17629
119011571,885,433,126,1443,311,158,75,24,564,50,19,64,628,357,85,1076,276,143,90,6,518,33,18,45,568,380,61,1005,233,108,66,13,423,37,18,58,480,348,66,890,210,120,72,6,413,34,16,48,462,412,59,937,164,86,68,12,326,28,9,42,360,454,48,861,53,45,32,4,135,3,3,5,141,452,60,648,5,17,8,0,33,0,3,6,37,418,37,493,5,0,3,0,12,0,0,0,9,727,75,813,2802,1710,947,180,5633,404,261,664,6297,6012,1042,13350
119011572,797,433,154,1386,300,170,84,5,555,31,19,50,607,390,105,1100,300,128,95,11,530,33,24,51,587,392,99,1074,259,134,77,17,487,25,16,39,525,386,73,981,231,121,74,14,437,34,20,51,494,451,69,1012,174,104,69,7,359,17,10,32,384,527,78,983,74,44,31,5,148,3,6,13,162,561,55,770,22,7,5,4,40,0,0,0,38,484,43,566,0,5,0,0,10,0,0,0,10,875,216,1105,2976,1796,1042,180,5990,387,288,677,6667,6780,1405,14854
119011655,486,331,78,897,247,158,69,10,488,18,15,35,515,322,68,907,234,143,60,7,452,17,14,28,481,309,70,857,227,129,59,12,428,20,7,30,454,324,72,849,197,115,69,6,385,24,11,35,420,356,64,839,142,79,63,4,288,12,11,25,314,404,52,767,56,33,31,0,124,0,9,9,126,502,48,680,15,7,7,0,33,0,0,0,33,425,40,499,5,8,3,0,23,0,0,0,23,903,90,1014,2100,1414,772,137,4417,227,149,375,4794,5602,918,11319
119011656,495,326,91,909,212,120,58,17,411,19,14,29,440,329,55,823,212,119,61,11,397,19,9,30,422,300,64,787,173,121,54,7,351,18,6,26,378,314,53,750,162,99,67,5,337,15,8,24,360,318,50,729,84,78,47,3,209,15,15,22,239,402,45,684,44,36,10,6,97,3,0,4,97,383,39,525,15,14,6,0,34,0,0,0,34,385,36,461,0,7,3,0,13,0,0,0,13,699,50,760,1795,1249,661,143,3852,225,138,362,4214,5122,753,10082
119011657,593,142,37,772,348,160,75,7,594,7,10,13,608,147,26,781,375,139,76,12,608,13,3,20,620,154,23,796,324,125,73,5,529,7,3,14,543,165,22,729,269,132,63,0,462,18,4,23,487,200,20,709,167,104,41,3,318,5,6,14,329,269,33,631,65,42,22,3,134,4,4,4,138,381,15,539,18,24,14,0,52,0,0,0,52,415,21,483,5,10,10,0,24,0,0,0,24,720,46,797,2729,1391,850,72,5048,133,82,213,5259,3471,345,9076
119011658,907,194,37,1138,567,200,88,16,864,11,8,19,882,187,36,1107,586,214,101,8,907,20,7,28,928,208,36,1171,508,211,89,10,814,12,13,20,840,203,23,1065,440,171,106,7,718,11,6,20,734,269,29,1035,248,162,90,0,504,17,13,33,538,414,26,981,93,60,29,0,185,6,4,7,194,562,23,780,28,43,14,3,88,0,0,0,89,587,22,696,5,20,7,0,29,0,0,0,27,1032,64,1122,4103,2000,1167,97,7362,159,146,299,7664,4740,420,12820
119021362,924,364,125,1413,432,233,131,22,813,45,16,57,871,354,111,1335,470,242,124,20,857,26,7,36,897,368,95,1358,433,230,138,21,817,35,10,46,862,445,83,1397,308,188,143,14,655,26,12,41,695,519,96,1317,213,144,107,18,485,22,24,41,524,532,80,1136,85,65,36,6,190,9,8,15,204,645,57,909,18,29,12,3,71,0,0,0,71,715,78,863,3,10,6,0,27,0,0,0,27,1452,213,1691,3811,2329,1380,211,7732,303,223,529,8257,7252,1355,16868
119021366,760,564,132,1456,324,199,111,21,655,32,21,55,714,531,111,1358,318,169,88,19,594,34,21,56,648,495,84,1231,310,165,106,27,606,34,23,59,659,519,102,1281,238,149,87,19,497,20,16,39,535,582,92,1213,192,95,76,9,373,23,17,37,409,627,94,1130,56,58,32,0,149,9,4,11,158,675,56,888,7,21,10,0,38,0,3,3,44,595,52,689,11,10,3,0,17,0,0,7,18,1080,99,1202,3054,2078,1146,251,6531,402,339,742,7268,8349,1370,16992
119021367,641,268,53,964,400,177,77,11,669,17,14,28,700,252,50,1003,363,154,92,12,620,34,10,43,663,266,34,970,367,171,106,5,654,28,12,33,688,255,53,998,276,166,84,16,537,21,10,32,564,295,48,911,172,109,74,3,355,13,15,22,380,364,32,774,55,61,28,0,141,5,5,5,146,457,25,634,13,17,7,0,41,0,0,0,42,512,39,596,3,10,0,0,17,0,0,0,17,1001,127,1145,2918,1620,994,116,5646,203,150,354,6004,5019,654,11674
