SA3_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
12502,3,3,5,0,3,0,8,133,7,67,100,87,15,5,5,8,3,3,0,6,4,4,12,325,0,0,0,5,8,35,56,16,12,4,0,6,11,11,17,176,0,0,0,25,212,712,1218,734,87,94,102,74,84,41,97,3478,3,41,78,229,164,200,90,45,0,3,0,6,0,0,34,894,0,3,7,73,114,201,144,161,29,15,36,27,21,11,15,859,0,20,14,14,4,3,0,0,0,0,0,0,0,0,3,62,0,26,19,11,3,8,10,15,0,0,0,0,0,0,0,97,5,4,18,64,146,145,224,111,41,41,6,9,31,14,37,904,0,0,0,0,10,34,47,40,28,17,14,31,41,22,4,284,0,0,3,38,92,213,157,115,25,27,33,34,28,13,14,797,0,6,9,6,58,31,21,6,3,0,0,0,0,0,8,145,0,0,3,8,28,50,56,37,12,5,3,4,3,4,7,226
12503,7,6,7,7,0,3,10,230,9,216,460,281,36,21,16,10,4,3,6,14,3,0,64,1144,0,0,0,0,7,16,25,8,3,4,3,3,3,3,0,75,0,0,0,3,82,116,191,105,18,13,10,26,16,11,19,608,9,52,280,2156,1771,2276,1875,816,163,120,143,151,119,66,419,10419,0,0,5,17,60,136,115,63,15,18,19,13,10,6,29,512,9,369,404,186,33,3,3,0,0,0,0,0,0,0,56,1053,0,34,39,11,3,0,3,0,0,0,0,0,0,0,13,105,4,7,13,69,220,342,657,388,93,91,90,62,69,37,188,2348,0,0,3,0,34,139,271,407,103,228,285,252,238,138,48,2153,0,0,3,50,259,790,610,351,62,119,103,96,87,60,87,2672,0,61,26,17,87,62,29,10,3,0,4,6,0,0,17,320,3,0,7,11,8,24,14,22,0,3,0,0,0,3,3,108
12504,9,19,5,3,4,0,12,243,4,97,176,134,17,13,16,21,0,10,16,15,18,5,27,564,0,0,0,7,12,24,51,38,3,5,7,13,7,0,16,180,0,0,0,14,159,457,565,329,63,42,52,63,60,29,59,1895,0,52,163,544,361,403,227,86,8,13,14,21,14,15,95,2020,0,0,6,57,120,214,146,151,19,29,21,35,30,23,25,870,0,215,170,81,26,6,0,3,0,0,0,0,0,0,32,537,0,49,46,11,3,12,8,3,0,0,0,0,0,3,12,155,3,9,23,75,255,344,535,287,86,91,77,68,44,41,96,2040,0,0,0,11,26,67,172,169,48,96,99,152,145,82,31,1096,0,0,4,57,230,653,454,485,131,118,142,127,119,95,70,2694,0,27,12,13,106,99,25,20,0,6,4,4,8,3,16,346,0,3,3,25,32,58,80,69,12,7,13,21,22,13,11,365
12601,3,4,0,0,3,0,0,126,0,32,62,23,7,3,0,0,0,0,7,5,0,0,9,153,0,0,0,3,12,32,38,11,0,7,5,3,7,4,8,130,0,0,0,21,147,389,674,483,81,67,70,62,92,49,59,2192,0,11,23,33,17,17,13,3,0,0,0,0,0,0,3,122,0,0,16,49,145,199,107,73,17,21,21,11,30,11,14,721,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,12,21,13,7,8,21,6,0,3,0,0,0,0,4,93,7,8,32,54,98,92,151,69,8,12,18,7,15,11,18,598,0,0,0,0,7,10,28,12,0,19,9,11,35,16,3,159,0,0,0,10,33,63,50,73,13,21,30,13,21,11,4,350,0,0,3,4,29,17,10,3,0,0,0,0,0,0,0,67,0,3,0,9,29,34,68,35,9,11,5,3,4,0,7,214
12602,4,16,11,14,4,11,18,436,18,405,661,393,40,28,41,34,20,16,24,25,22,18,95,1839,0,8,6,10,37,122,186,104,31,18,10,24,24,22,18,626,0,0,0,34,309,874,1356,1033,155,205,212,213,223,126,169,4918,0,32,85,276,192,142,49,30,8,4,9,6,3,3,27,864,0,3,24,116,304,409,284,168,40,51,49,59,79,44,29,1653,0,62,53,20,11,3,0,0,0,0,0,0,0,0,8,152,0,43,32,24,21,14,19,19,0,0,4,5,0,0,7,187,14,10,49,177,298,300,395,158,46,43,45,54,36,7,58,1686,0,0,0,3,13,33,56,65,20,36,31,50,54,39,16,416,0,0,4,58,188,438,306,421,109,136,112,150,132,42,65,2175,3,5,10,11,99,72,39,25,3,5,11,15,17,0,15,325,0,3,14,48,95,94,132,73,20,19,22,32,25,36,16,623
12701,10,3,0,7,3,3,3,97,4,299,583,494,96,40,38,9,3,3,15,10,10,4,82,1688,0,0,0,0,3,3,7,4,0,3,0,0,0,0,3,23,0,0,0,0,9,10,25,8,3,4,0,0,0,0,3,65,0,3,27,322,377,489,394,154,30,25,21,31,17,11,69,1973,0,0,8,7,35,72,37,33,10,0,4,0,8,4,5,227,0,128,212,126,60,15,0,3,0,0,0,0,0,0,22,569,0,33,34,6,8,3,8,0,0,0,3,0,0,0,0,96,0,0,9,40,168,293,514,222,45,67,70,63,65,23,88,1667,0,0,0,7,17,59,120,85,0,4,8,12,16,7,7,347,0,0,0,31,257,892,327,185,22,17,19,5,25,10,41,1837,0,9,11,8,65,82,18,7,0,0,0,0,0,0,4,205,0,0,0,7,9,30,10,15,8,0,4,0,0,3,0,73
12702,0,0,0,3,0,0,6,122,23,657,1438,932,158,53,26,11,6,6,13,10,7,5,130,3467,0,4,0,0,8,9,20,7,4,3,3,0,0,0,0,48,0,0,0,4,12,23,13,17,3,6,0,3,7,3,5,82,0,7,41,363,422,333,224,115,19,26,18,20,29,28,65,1708,0,0,5,17,90,148,65,49,13,21,13,10,23,7,34,491,0,296,391,167,53,14,11,3,0,0,0,0,0,0,30,967,0,26,45,14,3,9,9,0,0,0,3,0,5,0,3,122,3,0,16,47,156,378,757,400,107,174,124,134,123,45,115,2565,0,0,0,10,15,25,26,57,8,18,10,20,26,23,4,246,0,0,3,58,436,727,377,225,50,74,61,40,52,30,63,2199,0,65,40,25,153,89,27,9,0,0,0,0,3,0,19,439,0,0,0,4,29,22,20,4,0,4,0,0,0,0,4,92
12703,3,9,9,8,0,0,4,146,4,253,451,280,67,30,37,10,6,5,4,11,10,0,52,1217,0,0,3,0,7,10,11,7,3,0,4,0,0,3,3,62,0,0,0,0,9,26,36,30,6,3,3,6,4,8,9,144,0,5,44,381,457,586,348,208,47,31,29,40,42,12,83,2301,0,0,10,22,50,105,86,49,10,7,6,8,7,9,11,389,0,94,79,33,8,6,0,0,0,0,0,0,0,0,9,235,0,24,25,13,5,3,7,3,3,0,0,0,0,0,5,86,0,0,11,53,212,324,575,302,72,85,68,62,71,24,99,1955,0,0,0,5,30,153,266,204,53,75,77,60,49,27,21,1014,0,0,3,24,206,969,418,298,68,51,49,61,61,41,35,2296,0,23,31,23,188,172,41,20,0,7,0,3,0,0,6,512,0,0,4,16,8,22,17,20,0,7,0,5,0,0,4,102
12801,13,22,13,5,13,3,10,417,4,156,264,138,20,11,6,5,10,5,11,3,12,3,35,680,0,4,3,7,3,32,42,24,6,9,4,0,6,3,0,137,0,0,0,0,17,31,28,24,7,3,3,0,0,0,3,116,0,15,37,78,47,23,16,9,0,0,3,0,0,0,10,237,0,0,8,38,69,62,36,18,6,8,0,8,4,0,8,269,0,95,52,18,8,8,5,3,0,0,0,0,0,0,8,198,0,89,54,23,15,6,21,14,6,3,4,0,0,3,10,245,17,18,40,162,276,332,445,217,54,58,30,47,38,14,64,1813,0,0,0,5,4,5,7,3,3,12,3,4,3,0,4,51,0,0,5,26,88,143,113,103,25,32,15,23,28,14,22,637,0,14,5,8,53,37,39,14,4,9,4,9,7,0,6,197,0,0,9,19,35,33,36,11,5,0,4,3,3,0,3,157
12802,9,9,11,3,3,3,4,427,3,88,174,94,18,7,24,9,3,0,4,5,3,0,22,449,0,0,0,3,10,18,57,16,6,3,0,0,0,0,0,120,0,0,0,0,16,16,40,19,3,0,0,3,3,3,3,110,0,12,32,148,74,69,30,10,0,0,0,0,0,0,11,381,0,0,15,41,73,76,35,19,7,0,5,4,3,3,8,284,0,67,49,21,5,4,0,0,0,0,0,0,0,0,5,157,0,84,69,27,12,10,16,6,0,3,3,3,0,4,7,254,15,6,48,122,275,290,382,160,26,23,25,17,7,11,31,1437,0,0,0,7,9,7,10,9,0,0,0,0,0,0,0,49,0,0,11,52,90,140,88,59,21,20,18,13,22,3,17,543,0,7,16,7,88,44,22,10,0,3,0,4,0,0,0,212,0,0,10,16,20,27,21,14,0,3,0,0,5,0,4,119
19797,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999,0,0,3,0,4,14,7,45,0,3,6,3,3,0,0,0,0,3,0,7,7,6,8,49,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,12,0,0,0,0,0,0,4,5,0,4,0,3,9,3,8,39,0,0,3,8,8,7,7,5,0,0,0,0,0,0,3,33,0,0,0,0,5,3,7,8,0,0,0,0,4,4,14,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,16,6,3,0,0,0,3,0,0,0,0,4,8,3,48,0,0,4,15,51,42,56,30,3,6,0,4,14,3,84,324,0,0,0,0,0,0,0,0,0,0,0,3,4,23,0,32,0,0,0,0,5,21,4,3,0,3,3,3,14,16,12,89,0,0,0,0,4,3,0,0,0,0,0,0,3,0,4,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13
