SA2_MAINCODE_2016,C06_SH_FH_CF_no_ch,C06_SH_FH_CF_w_ch,C06_SH_FH_One_PFam,C06_SH_FH_oth_fa,C06_SH_FH_Tot,C06_SH_LP_H,C06_SH_GH,C06_SH_OH,C06_SH_Tot,C06_SDRTHT1S_FH_CF_no_ch,C06_SDRTHT1S_FH_CF_w_ch,C06_SDRTHT1S_FH_One_PFam,C06_SDRTHT1S_FH_oth_fa,C06_SDRTHT1S_FH_Tot,C06_SDRTHT1S_LP_H,C06_SDRTHT1S_GH,C06_SDRTHT1S_OH,C06_SDRTHT1S_Tot,C06_SDRTHT2S_FH_CF_no_ch,C06_SDRTHT2S_FH_CF_w_ch,C06_SDRTHT2S_FH_One_PFam,C06_SDRTHT2S_FH_oth_fa,C06_SDRTHT2S_FH_Tot,C06_SDRTHT2S_LP_H,C06_SDRTHT2S_GH,C06_SDRTHT2S_OH,C06_SDRTHT2S_Tot,C06_SDRTHT_FH_CF_no_ch,C06_SDRTHT_FH_CF_w_ch,C06_SDRTHT_FH_One_PFam,C06_SDRTHT_FH_oth_fa,C06_SDRTHT_FH_Tot,C06_SDRTHT_LP_H,C06_SDRTHT_GH,C06_SDRTHT_OH,C06_SDRTHT_Tot,C06_F_u_a_1_2_FH_CF_no_ch,C06_F_u_a_1_2_FH_CF_w_ch,C06_F_u_a_1_2_FH_One_PFam,C06_F_u_a_1_2_FH_oth_fa,C06_F_u_a_1_2_FH_Tot,C06_F_u_a_1_2_LP_H,C06_F_u_a_1_2_GH,C06_F_u_a_1_2_OH,C06_F_u_a_1_2_Tot,C06_F_u_a_3_FH_CF_no_ch,C06_F_u_a_3_FH_CF_w_ch,C06_F_u_a_3_FH_One_PFam,C06_F_u_a_3_FH_oth_fa,C06_F_u_a_3_FH_Tot,C06_F_u_a_3_LP_H,C06_F_u_a_3_GH,C06_F_u_a_3_OH,C06_F_u_a_3_Tot,C06_F_u_a_4m_FH_CF_no_ch,C06_F_u_a_4m_FH_CF_w_ch,C06_F_u_a_4m_FH_One_PFam,C06_F_u_a_4m_FH_oth_fa,C06_F_u_a_4m_FH_Tot,C06_F_u_a_4m_LP_H,C06_F_u_a_4m_GH,C06_F_u_a_4m_OH,C06_F_u_a_4m_Tot,C06_F_u_a_a_h_FH_CF_no_ch,C06_F_u_a_a_h_FH_CF_w_ch,C06_F_u_a_a_h_FH_One_PFam,C06_F_u_a_a_h_FH_oth_fa,C06_F_u_a_a_h_FH_Tot,C06_F_u_a_a_h_LP_H,C06_F_u_a_a_h_GH,C06_F_u_a_a_h_OH,C06_F_u_a_a_h_Tot,C06_F_u_a_T_FH_CF_no_ch,C06_F_u_a_T_FH_CF_w_ch,C06_F_u_a_T_FH_One_PFam,C06_F_u_a_T_FH_oth_fa,C06_F_u_a_T_FH_Tot,C06_F_u_a_T_LP_H,C06_F_u_a_T_GH,C06_F_u_a_T_OH,C06_F_u_a_T_Tot,C06_OD_C_c_hb_FH_CF_no_ch,C06_OD_C_c_hb_FH_CF_w_ch,C06_OD_C_c_hb_FH_One_PFam,C06_OD_C_c_hb_FH_oth_fa,C06_OD_C_c_hb_FH_Tot,C06_OD_C_c_hb_LP_H,C06_OD_C_c_hb_GH,C06_OD_C_c_hb_OH,C06_OD_C_c_hb_Tot,C06_OD_Ih_t_s_FH_CF_no_ch,C06_OD_Ih_t_s_FH_CF_w_ch,C06_OD_Ih_t_s_FH_One_PFam,C06_OD_Ih_t_s_FH_oth_fa,C06_OD_Ih_t_s_FH_Tot,C06_OD_Ih_t_s_LP_H,C06_OD_Ih_t_s_GH,C06_OD_Ih_t_s_OH,C06_OD_Ih_t_s_Tot,C06_OD_H_f_so_FH_CF_no_ch,C06_OD_H_f_so_FH_CF_w_ch,C06_OD_H_f_so_FH_One_PFam,C06_OD_H_f_so_FH_oth_fa,C06_OD_H_f_so_FH_Tot,C06_OD_H_f_so_LP_H,C06_OD_H_f_so_GH,C06_OD_H_f_so_OH,C06_OD_H_f_so_Tot,C06_OD_T_FH_CF_no_ch,C06_OD_T_FH_CF_w_ch,C06_OD_T_FH_One_PFam,C06_OD_T_FH_oth_fa,C06_OD_T_FH_Tot,C06_OD_Tot_LP_H,C06_OD_Tot_GH,C06_OD_Tot_OH,C06_OD_T_T,C06_DS_ns_FH_CF_no_ch,C06_DS_ns_FH_CF_w_ch,C06_DS_ns_FH_One_PFam,C06_DS_ns_FH_oth_fa,C06_DS_ns_FH_Tot,C06_DS_ns_LP_H,C06_DS_ns_GH,C06_DS_ns_OH,C06_DS_NS_T,C06_T_FH_CF_no_ch,C06_T_FH_CF_w_ch,C06_T_FH_One_PFam,C06_T_FH_oth_fa,C06_T_FH_Tot,C06_Tot_LP_H,C06_Tot_GH,C06_Tot_OH,C06_T_T,C11_SH_FH_CF_no_ch,C11_SH_FH_CF_w_ch,C11_SH_FH_One_PFam,C11_SH_FH_oth_fa,C11_SH_FH_Tot,C11_SH_LP_H,C11_SH_GH,C11_SH_OH,C11_SH_Tot,C11_Sd_r_t_1_FH_CF_no_ch,C11_Sd_r_t_1_FH_CF_w_ch,C11_Sd_r_t_1_FH_One_PFam,C11_Sd_r_t_1_FH_oth_fa,C11_Sd_r_t_1_FH_Tot,C11_Sd_r_t_1_LP_H,C11_Sd_r_t_1_GH,C11_Sd_r_t_1_OH,C11_Sd_r_t_1_Tot,C11_Sd_r_t_2m_FH_CF_no_ch,C11_Sd_r_t_2m_FH_CF_w_ch,C11_Sd_r_t_2m_FH_One_PFam,C11_Sd_r_t_2m_FH_oth_fa,C11_Sd_r_t_2m_FH_Tot,C11_Sd_r_t_2m_LP_H,C11_Sd_r_t_2m_GH,C11_Sd_r_t_2m_OH,C11_Sd_r_t_2m_Tot,C11_Sd_r_t_T_FH_CF_no_ch,C11_Sd_r_t_T_FH_CF_w_ch,C11_Sd_r_t_T_FH_One_PFam,C11_Sd_r_t_T_FH_oth_fa,C11_Sd_r_t_T_FH_Tot,C11_Sd_r_t_T_LP_H,C11_Sd_r_t_T_GH,C11_Sd_r_t_T_OH,C11_Sd_r_t_T_Tot,C11_F_u_a_1_2_FH_CF_no_ch,C11_F_u_a_1_2_FH_CF_w_ch,C11_F_u_a_1_2_FH_One_PFam,C11_F_u_a_1_2_FH_oth_fa,C11_F_u_a_1_2_FH_Tot,C11_F_u_a_1_2_LP_H,C11_F_u_a_1_2_GH,C11_F_u_a_1_2_OH,C11_F_u_a_1_2_Tot,C11_F_u_a_3_FH_CF_no_ch,C11_F_u_a_3_FH_CF_w_ch,C11_F_u_a_3_FH_One_PFam,C11_F_u_a_3_FH_oth_fa,C11_F_u_a_3_FH_Tot,C11_F_u_a_3_LP_H,C11_F_u_a_3_GH,C11_F_u_a_3_OH,C11_F_u_a_3_Tot,C11_F_u_a_4m_FH_CF_no_ch,C11_F_u_a_4m_FH_CF_w_ch,C11_F_u_a_4m_FH_One_PFam,C11_F_u_a_4m_FH_oth_fa,C11_F_u_a_4m_FH_Tot,C11_F_u_a_4m_LP_H,C11_F_u_a_4m_GH,C11_F_u_a_4m_OH,C11_F_u_a_4m_Tot,C11_F_u_a_a_h_FH_CF_no_ch,C11_F_u_a_a_h_FH_CF_w_ch
115011554,185,736,77,12,1006,82,7,16,1116,49,7,3,0,52,112,0,3,169,37,30,12,0,75,17,0,0,96,79,28,15,3,130,135,0,3,263,30,0,0,0,27,157,0,3,189,21,0,0,0,18,180,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,47,336,0,6,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,766,88,15,1182,554,7,28,1769,151,768,90,9,1026,42,4,22,1095,85,4,3,3,93,112,3,9,212,13,18,6,3,39,8,0,0,49,96,26,10,5,139,112,3,9,256,15,0,0,0,15,167,0,9,182,11,0,0,0,11,27,0,3,34,0,0,0,0,0,0,0,0,0,0,0
115011555,699,1643,206,21,2569,242,23,49,2881,9,3,6,0,23,14,0,0,35,78,52,41,6,179,87,10,7,286,88,63,48,6,201,102,10,7,318,27,0,0,0,31,67,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,6,32,0,0,0,31,73,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824,1708,255,23,2803,414,33,59,3314,818,1707,223,31,2776,279,27,46,3128,9,17,7,0,37,18,3,0,58,100,118,56,3,276,90,15,15,397,114,134,65,3,311,106,14,18,457,22,3,3,0,31,68,0,3,105,4,4,0,0,5,0,0,0,8,20,12,3,0,37,13,3,3,54,3,0
115011556,564,1181,197,18,1961,221,20,50,2258,29,16,20,0,63,46,4,7,119,61,69,37,0,164,60,10,12,244,92,89,55,0,230,106,17,16,360,8,0,3,0,15,10,0,5,28,22,11,7,0,38,17,9,11,71,7,0,0,0,12,9,0,0,20,0,0,0,0,0,0,0,0,0,38,16,7,0,62,34,12,15,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,694,1284,258,21,2263,360,48,78,2743,584,1165,201,21,1969,226,25,30,2254,36,48,21,0,101,49,3,3,158,60,82,19,0,169,44,6,3,219,93,136,38,0,267,86,12,6,373,5,5,4,0,12,12,0,0,25,3,4,0,0,8,7,0,0,14,88,73,27,3,194,96,24,31,345,0,0
115011557,253,772,85,0,1109,59,11,26,1204,3,0,0,0,3,6,0,0,6,53,55,19,0,134,27,4,12,178,52,55,19,0,135,33,4,12,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,308,830,107,0,1242,93,21,36,1389,233,874,90,3,1198,67,5,27,1302,0,4,0,0,6,3,0,3,19,32,64,25,0,127,28,3,12,172,35,70,25,3,135,34,9,11,190,0,0,3,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115011558,987,3064,374,39,4466,287,31,68,4855,34,30,12,0,81,54,0,3,135,159,271,121,11,563,221,15,17,818,197,301,136,12,640,272,18,23,951,14,0,0,0,15,38,0,0,57,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,21,46,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204,3362,510,53,5127,605,50,94,5873,1020,2949,410,32,4411,318,26,65,4816,76,50,18,3,144,202,0,3,344,119,267,97,3,483,96,6,12,600,190,312,111,7,626,292,6,16,943,29,14,3,3,50,50,0,6,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
115011559,835,2709,319,35,3888,276,45,118,4331,6,5,0,0,10,7,0,0,18,34,62,22,4,126,32,8,10,168,40,66,24,4,141,39,8,9,190,0,0,0,0,0,0,0,0,0,3,3,0,0,8,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,12,0,3,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,882,2774,349,36,4039,318,53,134,4539,982,3276,440,39,4745,320,57,83,5197,11,10,0,0,28,11,0,0,41,46,66,32,0,149,24,6,17,192,58,72,40,0,170,39,10,16,235,3,5,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115021297,1484,2906,461,40,4892,601,86,197,5776,9,3,0,0,14,28,0,0,40,44,58,21,0,126,36,4,5,168,52,61,25,0,144,59,3,5,209,48,5,3,0,56,106,0,7,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,17,0,3,0,17,53,12,4,0,70,113,3,7,187,25,24,8,0,51,67,5,15,137,0,0,0,0,3,3,0,0,8,0,3,0,0,3,0,0,0,8,24,27,8,0,57,70,5,15,148,0,0,0,0,0,0,0,0,0,1619,3003,498,42,5163,846,98,218,6323,1551,2950,516,58,5084,649,87,168,5986,27,20,3,0,55,49,0,3,108,22,40,15,0,74,32,0,0,105,46,60,23,0,136,81,0,4,217,21,0,0,0,22,106,0,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9
115021298,417,695,127,10,1250,213,28,45,1535,3,6,3,0,8,8,0,3,25,4,3,4,0,15,3,0,0,19,5,9,10,0,27,16,0,3,41,24,0,0,0,23,49,0,0,71,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,23,3,0,0,30,50,0,0,82,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,0,0,0,0,0,0,0,0,0,452,711,140,10,1299,286,29,51,1668,420,698,141,12,1268,243,29,41,1583,23,8,0,0,28,28,0,4,62,6,3,8,0,20,14,0,3,33,30,12,5,0,52,46,0,4,97,3,8,3,0,17,11,0,0,27,3,0,0,0,5,27,0,0,30,0,0,0,0,0,0,0,0,0,3,0
115031299,270,259,73,3,601,199,16,119,934,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,10,3,3,5,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,5,0,0,11,9,3,7,26,0,0,0,0,0,0,0,0,0,270,263,73,3,611,204,22,122,960,280,248,70,0,604,198,23,142,963,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115031300,1714,3105,610,26,5454,821,96,264,6641,9,13,3,0,25,20,0,0,45,0,0,0,0,0,0,0,0,0,8,17,5,0,27,20,0,0,46,3,4,0,0,8,9,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,3,0,0,10,9,7,3,0,18,8,0,0,32,15,3,5,4,25,47,3,4,82,3,7,0,0,17,8,0,198,227,3,3,0,0,6,3,0,0,10,20,16,8,4,43,57,3,208,319,0,3,0,0,7,0,0,0,7,1760,3153,622,33,5556,910,99,479,7048,1848,3076,631,38,5593,861,95,301,6846,3,3,5,0,7,9,0,7,23,0,3,0,0,3,0,0,0,9,3,3,6,0,11,8,0,7,29,0,0,0,0,0,24,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
115041301,665,1239,251,17,2178,312,47,83,2616,9,5,10,0,27,9,3,5,40,3,5,5,0,21,4,4,0,28,14,13,13,0,40,16,7,5,71,5,0,0,0,4,86,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,6,86,3,0,94,15,3,4,0,19,51,0,5,74,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,3,4,0,22,49,0,7,82,0,0,0,0,0,0,0,0,0,697,1259,268,17,2249,465,58,96,2862,708,1290,259,22,2274,354,53,73,2756,15,11,6,0,33,84,4,8,126,8,11,7,0,23,3,0,0,33,19,18,11,0,54,84,4,13,158,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115041302,1030,3018,327,29,4400,317,58,145,4916,0,3,0,0,4,0,0,0,3,15,21,5,0,40,9,3,10,59,13,19,5,0,43,10,3,10,61,0,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,3043,335,29,4451,322,65,156,4994,961,3136,399,30,4525,356,55,137,5075,0,4,3,0,8,3,0,0,9,18,40,15,0,69,10,0,4,91,20,42,16,0,75,14,0,4,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,7,3,0,43,30,6,21,97,0,0
116011303,688,1187,405,47,2325,589,73,128,3103,26,18,12,0,61,37,0,5,106,52,67,46,8,168,74,10,4,259,73,89,57,7,233,111,14,12,367,0,5,0,0,8,3,0,0,10,108,168,64,16,353,199,28,36,617,148,167,76,21,422,154,46,67,692,4,0,0,0,4,0,0,0,7,259,337,146,40,787,363,77,105,1325,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1028,1621,610,92,3345,1062,157,248,4806,742,1270,431,50,2487,549,95,102,3237,33,60,16,3,105,65,3,9,183,39,70,47,5,162,78,8,18,260,65,127,64,11,267,139,9,27,443,19,8,9,0,35,73,4,10,128,130,209,55,19,417,127,36,27,610,327,352,102,34,807,245,56,63,1173,0,3
116011304,986,1836,780,64,3670,774,108,128,4672,117,162,79,6,366,111,11,14,504,40,81,29,3,153,37,5,12,205,155,245,110,8,516,145,20,22,700,16,3,0,0,27,89,0,0,113,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,11,23,3,3,3,28,94,4,0,130,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,3,4,0,0,8,0,0,0,10,3,5,0,0,6,4,0,0,13,0,0,0,0,0,0,0,0,0,1167,2087,892,76,4226,1011,129,152,5523,1055,2071,856,74,4054,881,123,148,5210,29,18,25,4,66,59,3,4,137,43,82,28,4,155,42,4,8,210,71,94,49,5,221,102,12,12,346,22,10,5,0,33,119,3,9,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011306,829,2478,849,67,4222,643,87,140,5089,68,91,74,4,230,88,6,14,342,32,105,47,0,189,33,8,11,237,99,198,122,4,424,125,12,22,577,13,4,0,0,17,60,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,6,13,4,3,0,25,65,0,3,91,4,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,946,2678,975,71,4676,833,99,165,5768,897,2515,950,62,4420,669,97,146,5328,66,117,62,5,249,113,3,12,382,60,140,49,3,251,78,16,4,351,127,256,112,11,506,190,16,18,730,0,0,4,0,6,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011307,1793,3183,1095,113,6183,1234,168,238,7825,6,9,4,0,19,30,0,0,46,44,59,39,0,154,66,6,11,230,51,68,44,0,169,90,9,11,277,22,0,0,0,23,294,7,37,362,3,0,8,0,10,18,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,4,6,0,34,314,8,44,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,4,1875,3252,1149,111,6390,1645,185,290,8518,1783,3186,1120,99,6187,1320,166,150,7830,27,21,21,0,68,53,3,3,129,41,50,39,9,130,61,4,3,201,70,72,54,9,198,115,8,9,325,21,4,5,3,32,196,10,45,284,0,0,3,0,4,15,0,0,14,3,0,0,0,3,7,0,0,7,7,0
116011308,1239,2422,612,61,4343,834,128,119,5423,239,438,108,11,804,253,16,34,1101,119,281,199,10,609,171,30,31,839,355,719,304,22,1406,422,52,57,1936,22,8,9,0,39,84,3,5,138,5,14,0,0,18,13,3,0,32,0,0,9,0,9,18,0,0,21,0,0,0,0,6,4,0,0,15,29,23,19,0,75,117,7,9,206,0,4,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,3,0,0,5,0,0,0,0,0,0,0,0,0,1626,3172,940,88,5829,1373,186,192,7575,1403,2712,690,79,4879,956,129,125,6086,71,132,40,4,245,109,9,16,380,120,329,178,8,632,145,24,40,841,189,460,213,13,883,257,33,57,1224,36,62,27,3,123,110,8,4,249,0,7,5,0,12,13,0,3,29,0,0,0,0,3,3,0,0,6,5,3
116011560,655,1118,349,39,2161,451,54,113,2780,49,66,94,7,216,81,3,19,321,104,213,109,7,433,88,22,25,575,155,273,204,18,650,174,23,47,902,6,0,5,0,15,43,0,0,60,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,0,0,15,9,0,7,0,17,47,0,6,74,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,11,3,0,20,11,0,3,29,3,13,5,0,24,11,0,3,35,0,0,0,0,0,0,0,0,0,820,1399,568,59,2854,685,85,171,3786,600,1221,403,42,2269,460,64,74,2857,43,92,88,3,230,70,7,20,328,128,278,99,13,522,162,19,22,731,173,371,187,20,754,235,29,41,1057,3,3,0,0,10,13,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116011561,878,1603,552,52,3084,728,88,102,3998,8,20,15,0,43,40,4,0,90,78,127,64,3,272,68,10,18,371,89,144,78,7,314,105,14,16,458,14,11,4,0,27,60,3,0,93,0,0,0,0,0,0,0,0,0,36,43,12,3,96,35,7,11,144,3,3,0,0,7,8,0,0,18,52,55,23,3,131,104,7,7,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,3,0,0,7,0,0,0,7,1014,1809,653,63,3539,941,109,131,4717,884,1731,570,49,3231,682,97,70,4074,17,35,20,6,79,51,6,0,131,96,233,70,11,403,77,9,11,496,109,267,83,10,477,127,17,8,631,9,0,0,0,12,34,0,0,44,0,0,0,0,0,0,0,0,0,37,52,19,4,112,30,5,4,153,6,5
116021309,768,2457,307,22,3555,260,89,92,3997,11,13,12,0,35,9,4,3,49,11,9,10,0,31,3,3,0,36,19,21,17,0,68,15,7,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,2481,331,23,3616,270,95,95,4085,687,2599,375,26,3688,262,93,66,4113,18,40,6,0,66,14,0,0,73,22,61,12,0,105,13,5,3,124,39,103,25,0,166,26,5,3,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021310,657,1631,223,26,2537,183,71,188,2978,0,0,0,0,0,0,0,0,0,3,5,3,0,15,0,0,3,16,3,5,3,0,15,0,0,3,16,3,0,0,0,3,0,0,4,12,5,0,4,0,4,8,0,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,9,7,0,35,51,66,5,19,0,94,163,3,40,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5,19,0,94,163,3,40,304,3,3,0,0,5,3,0,0,5,730,1645,253,28,2662,360,74,269,3367,1155,3303,376,40,4877,508,82,82,5553,40,99,20,0,162,26,6,4,204,138,396,68,8,609,24,10,6,651,174,497,89,8,768,53,14,10,850,0,0,0,0,0,0,0,0,0,31,13,18,5,65,38,12,3,128,13,12,17,0,51,15,11,3,77,0,0
116021312,723,1344,492,47,2606,579,84,109,3378,5,4,8,0,21,15,0,7,44,5,0,4,0,10,12,0,0,23,10,6,16,0,34,23,0,7,67,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,0,0,4,36,17,33,3,85,152,7,36,289,0,0,0,0,3,4,0,0,9,4,3,0,0,5,12,0,0,25,44,21,31,3,99,170,9,36,314,0,0,0,0,0,0,0,0,0,771,1374,545,51,2741,777,97,153,3765,791,1345,514,54,2709,661,89,141,3594,12,16,6,0,38,27,0,3,70,9,11,7,0,23,7,0,0,29,14,30,19,3,59,31,3,3,103,0,0,0,0,3,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
116021562,181,524,68,9,774,50,7,11,850,5,5,3,0,14,10,3,0,25,15,26,5,0,47,10,0,0,56,26,29,9,0,67,13,5,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,551,77,10,839,66,10,11,933,157,581,97,5,837,70,7,16,933,4,6,0,0,11,3,0,0,18,37,69,15,0,126,14,3,10,149,40,78,15,3,137,15,3,10,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116021563,1073,2997,604,46,4720,525,101,133,5478,66,68,60,0,189,64,12,8,265,194,294,176,14,680,194,62,32,970,252,360,235,14,865,257,76,38,1235,3,3,0,0,7,23,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,5,4,0,0,5,32,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1332,3360,841,62,5599,820,171,169,6757,1079,3002,605,38,4716,504,73,85,5379,82,91,63,3,236,119,8,8,372,222,478,179,8,889,186,46,31,1153,304,567,242,18,1129,304,50,47,1522,3,0,0,0,3,19,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031313,765,1659,1120,69,3613,666,86,217,4576,92,188,255,11,542,139,15,57,749,24,89,122,8,241,45,6,24,314,108,274,376,17,779,185,21,85,1070,14,14,52,0,72,70,5,19,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,52,0,75,70,8,19,166,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,888,1952,1547,82,4469,923,115,317,5818,814,1732,1310,83,3941,715,103,149,4905,15,24,40,5,81,39,3,9,132,31,124,272,5,430,94,6,39,571,43,143,310,9,513,137,13,48,704,24,3,10,3,41,109,3,6,159,0,0,0,0,0,13,4,0,19,0,0,0,0,0,0,0,0,0,3,0
