SA2_MAINCODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
116031317,2897,1808,1737,1765,1584,1461,870,425,75,12619,149,51,153,106,37,29,29,4,0,566,670,305,365,306,167,96,36,8,0,1950,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,21,12,13,6,4,3,0,0,0,57,5,9,5,0,4,3,0,0,0,31,20,16,21,14,9,4,0,0,0,83,525,296,208,178,129,103,42,13,8,1497,655,331,364,317,222,183,90,46,14,2227,4937,2824,2873,2708,2181,1896,1074,505,93,19086,44,28,46,32,26,28,8,4,0,219,460,324,293,344,385,345,316,126,36,2631,3,6,3,8,3,3,4,7,0,40,61,52,55,46,45,31,16,9,4,315,0,0,3,0,0,0,0,0,0,3,1818,1100,993,992,975,731,487,226,52,7377,13,0,5,10,9,4,0,3,0,44,67,45,61,62,43,53,39,26,7,397,24,3,10,11,8,14,8,0,0,80
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,3129,2070,1751,2054,2012,1342,578,523,261,13723,150,78,116,126,67,35,14,3,0,588,269,109,123,137,84,55,11,3,0,786,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,41,21,30,21,14,4,3,0,0,138,12,11,9,5,5,10,0,0,0,56,57,31,38,34,15,13,7,0,0,189,443,245,208,198,124,90,22,17,0,1352,334,201,140,178,181,102,63,38,18,1247,4431,2776,2409,2766,2532,1661,702,596,281,18157,51,43,50,50,51,35,17,9,0,310,352,341,296,334,400,359,180,102,85,2446,3,9,6,3,10,3,3,0,0,33,56,47,31,38,53,33,16,8,3,289,0,0,0,0,0,0,0,3,0,4,1778,1351,1033,1076,1206,952,442,273,207,8324,55,44,20,43,36,12,4,5,0,230,62,48,55,58,56,39,37,25,11,379,19,14,12,17,13,11,0,0,3,89
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,1149,608,819,989,760,640,416,305,157,5826,13,8,16,8,15,5,3,0,0,71,20,25,29,18,23,10,0,0,0,115,19,9,9,17,13,10,13,7,10,98,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,4,3,6,5,0,3,3,0,18,4,4,3,4,5,0,3,3,0,27,245,123,147,173,145,57,36,21,12,960,132,90,121,122,105,66,29,27,17,707,1593,882,1168,1352,1090,797,507,368,186,7938,18,31,51,27,44,22,4,4,0,202,196,125,147,276,212,181,151,99,56,1449,0,0,0,0,0,0,0,0,0,3,16,3,7,10,17,9,3,7,0,68,0,0,0,0,0,0,0,0,0,3,921,405,378,598,465,326,235,136,61,3535,3,0,0,3,3,0,0,0,0,6,108,33,65,107,55,47,56,35,9,514,0,0,0,5,0,3,0,0,0,8
117011322,1872,1372,1527,1676,1517,1380,1134,740,191,11398,51,39,93,50,34,21,11,0,0,299,483,312,443,338,215,96,44,7,4,1934,38,12,19,21,27,19,21,14,3,175,0,0,0,0,0,0,0,0,0,0,0,4,12,0,3,3,0,0,0,26,4,9,12,9,3,3,3,0,0,47,6,7,23,10,7,6,3,3,0,71,267,272,352,284,209,137,84,26,0,1629,375,229,321,222,201,140,92,85,15,1677,3162,2344,2878,2708,2335,1854,1415,896,214,17811,83,112,207,117,111,115,43,23,11,820,188,159,188,260,291,202,164,121,62,1637,32,11,19,12,16,12,3,3,0,117,15,15,29,36,29,14,7,3,0,156,6,0,0,3,0,4,0,0,0,10,1126,723,805,920,781,631,537,357,107,5979,4,3,0,5,4,3,0,0,0,13,336,163,267,370,236,263,335,243,29,2250,5,0,3,10,7,4,3,4,0,40
117011323,1118,856,853,940,907,894,608,476,180,6819,55,34,67,42,19,20,4,3,0,228,174,153,175,119,86,32,18,0,3,754,34,22,10,24,23,19,19,12,0,169,0,0,0,0,0,0,0,0,0,0,4,0,5,0,5,0,3,0,0,20,5,8,4,3,3,3,0,0,0,32,6,10,11,6,13,3,3,3,0,52,208,165,228,181,119,99,35,33,6,1078,166,119,116,123,99,85,43,40,16,811,1811,1401,1488,1507,1319,1174,756,579,206,10245,46,41,57,57,55,48,21,12,3,350,139,104,101,173,162,196,135,110,51,1164,24,19,25,22,30,8,8,3,0,144,21,17,6,23,14,6,11,9,0,100,0,0,0,0,0,0,0,0,0,0,640,374,443,447,429,440,342,207,91,3419,0,0,0,0,3,0,0,0,0,4,164,95,98,136,142,117,130,78,25,982,0,0,8,4,3,7,3,4,0,34
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,1634,1288,1933,2003,1628,1482,1298,805,304,12370,28,49,101,32,25,15,3,0,0,246,239,246,346,161,118,110,43,11,3,1276,15,4,23,15,6,3,3,3,0,78,0,0,0,3,0,0,0,0,0,7,4,5,6,6,0,0,0,0,0,27,20,25,39,38,17,8,4,0,0,154,23,25,49,48,22,11,4,0,0,185,789,556,1084,1108,711,279,93,37,18,4674,487,342,572,558,356,232,138,102,48,2827,3573,2819,4518,4275,3253,2293,1649,1003,377,23763,284,273,332,344,349,244,84,51,10,1970,169,126,248,284,260,227,120,83,65,1581,0,0,0,0,0,0,0,0,0,3,23,26,21,45,38,15,12,7,4,187,0,0,0,0,0,0,0,0,0,0,943,647,944,902,778,626,489,372,141,5834,0,0,3,3,3,0,0,0,0,9,271,124,214,391,259,283,563,431,90,2615,9,12,15,15,14,6,0,8,0,73
117021327,1063,925,1793,1638,1063,901,697,410,109,8596,16,15,27,28,7,8,0,0,0,96,20,26,42,27,16,12,0,0,0,142,9,12,21,10,17,6,0,0,0,75,0,0,4,4,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,9,13,39,49,38,28,4,0,0,0,170,15,44,51,41,28,4,0,0,0,185,615,707,1480,987,606,324,84,42,17,4866,367,442,719,498,310,247,122,67,21,2788,2154,2223,4293,3340,2130,1546,922,530,161,17303,55,66,153,117,103,69,23,8,9,603,229,122,306,391,258,221,121,68,33,1750,0,0,0,0,0,7,0,3,0,11,8,20,27,16,15,8,5,7,0,113,0,0,0,0,0,0,0,0,0,0,725,429,812,918,585,423,361,238,82,4575,3,0,0,3,4,0,0,0,0,8,118,60,89,185,131,79,149,123,17,947,3,8,9,3,4,10,0,0,0,40
117021328,458,398,647,608,481,424,280,188,40,3519,6,8,10,6,7,3,0,0,0,35,22,29,44,23,20,13,9,4,0,166,3,0,7,7,7,3,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,15,21,14,4,0,0,0,70,11,7,21,21,14,4,0,0,0,72,227,194,393,386,185,81,29,14,3,1508,169,115,223,229,122,81,44,28,4,1024,953,813,1415,1346,904,635,378,247,52,6743,29,60,77,62,69,60,8,16,3,382,60,51,105,121,101,95,54,41,11,649,0,0,0,0,0,0,0,0,0,4,9,6,12,11,7,3,3,3,0,49,0,0,0,0,0,0,0,0,0,0,284,172,291,288,235,180,94,71,19,1630,4,3,3,0,4,0,0,0,0,11,75,32,65,82,55,98,99,66,11,587,3,0,3,0,4,0,0,0,0,12
117031329,119,289,953,640,382,325,185,127,36,3057,4,8,21,6,0,3,0,0,0,45,0,16,25,7,5,0,0,0,0,58,3,15,49,15,22,18,3,6,6,132,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,6,17,7,7,0,0,0,0,37,0,6,17,7,7,0,0,0,0,46,84,222,842,535,269,157,57,23,7,2201,352,596,1313,857,493,406,160,105,38,4314,578,1183,3324,2128,1219,939,410,261,87,10126,13,33,183,93,55,32,12,6,3,423,44,57,326,205,177,139,68,33,9,1052,0,0,0,0,0,0,0,0,0,0,0,3,25,7,3,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,85,171,680,394,228,166,81,80,11,1898,0,0,0,0,0,0,0,0,0,0,4,12,57,36,19,10,14,8,4,165,0,0,0,0,0,0,0,0,0,7
117031330,506,644,1857,1167,554,370,187,92,43,5419,3,12,39,17,9,3,0,0,0,81,16,19,33,19,5,8,0,0,0,97,16,9,25,21,10,12,4,0,0,107,0,0,0,0,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,3,4,14,43,19,9,4,0,0,0,91,6,16,48,19,17,9,0,0,0,107,395,419,1382,883,403,153,38,9,3,3680,169,281,705,419,219,100,47,11,0,1950,1134,1441,4200,2607,1277,678,282,113,55,11792,41,34,145,112,71,43,17,11,0,481,107,100,420,352,216,139,79,29,10,1451,0,0,0,0,0,0,0,0,0,0,4,8,35,16,13,6,0,0,0,88,0,0,0,0,0,0,0,0,0,0,347,270,1028,680,322,180,106,48,19,2999,0,0,0,0,0,0,0,0,0,3,40,21,123,92,35,29,14,6,3,373,0,0,0,5,0,0,0,0,0,13
117031331,619,946,1497,984,805,721,471,323,67,6438,3,13,33,14,13,4,3,3,0,80,21,46,58,27,16,20,5,0,0,203,10,14,19,13,13,11,10,4,0,90,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,14,6,36,29,34,30,12,5,0,0,152,6,36,36,32,30,12,5,0,0,163,392,763,1292,659,556,432,131,65,11,4307,298,606,915,477,469,330,159,92,27,3378,1418,2543,4010,2304,1998,1617,816,502,112,15330,77,121,199,132,96,96,37,24,11,791,160,210,357,295,244,257,164,95,28,1810,0,0,0,0,0,0,0,0,0,0,0,15,34,13,16,16,5,6,0,112,0,0,0,0,0,0,0,0,0,0,403,490,816,526,362,356,223,120,38,3323,0,0,0,0,0,0,0,0,0,6,40,22,61,84,48,31,36,20,3,347,5,3,3,6,9,3,3,0,0,27
117031332,626,1620,2036,1356,773,566,405,254,62,7690,9,42,41,10,3,5,0,0,0,112,17,68,61,27,6,9,4,0,0,189,16,34,34,16,15,12,3,5,0,145,0,0,0,0,0,0,0,0,0,5,0,6,7,3,0,0,0,0,0,18,12,54,63,37,14,5,0,0,0,186,12,59,69,36,16,5,0,0,0,205,614,1404,2154,1368,716,341,84,37,7,6724,448,955,1357,845,477,257,148,83,27,4609,1778,4350,5975,3841,2091,1233,661,386,96,20421,38,148,285,167,111,63,13,14,0,831,222,390,547,362,270,198,101,53,23,2159,0,0,0,0,0,0,0,0,0,0,0,25,23,25,10,5,3,5,0,103,3,0,4,0,0,0,0,0,0,9,328,703,954,645,413,262,161,106,34,3600,0,0,0,0,0,0,0,0,0,0,51,46,83,97,69,57,64,61,8,538,0,0,0,0,0,4,3,0,0,15
117031333,296,767,1966,1332,935,776,458,377,213,7115,0,10,26,16,12,7,0,3,0,77,17,34,57,29,10,18,0,0,0,155,9,11,72,26,40,39,32,44,25,285,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,8,0,11,25,21,12,6,4,0,0,85,0,14,28,19,13,6,3,0,0,92,143,406,1392,946,572,378,147,84,28,4104,316,593,1485,1060,709,516,289,172,91,5235,789,1905,5227,3524,2373,1770,941,689,360,17578,18,58,201,114,85,50,25,11,3,564,76,168,528,405,286,314,208,122,63,2166,0,0,0,0,0,0,0,0,0,0,0,11,23,10,11,6,6,0,3,74,0,0,0,0,0,0,0,0,0,0,186,392,1164,709,446,332,248,150,55,3673,0,0,0,0,0,3,0,0,0,3,18,33,90,69,47,32,22,18,3,324,0,0,3,3,5,3,3,0,0,12
117031334,369,1057,2058,833,582,485,192,108,19,5704,19,87,124,33,8,15,3,0,3,286,16,63,103,22,14,8,0,0,0,227,7,17,19,9,10,5,0,3,0,67,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,26,3,14,35,8,7,0,0,0,0,70,6,20,46,12,7,3,0,0,0,93,261,782,1362,560,318,245,120,49,6,3708,409,1260,1869,763,477,377,188,74,21,5435,1163,3572,5989,2398,1498,1184,523,249,58,16639,78,309,650,236,126,103,62,27,11,1599,74,145,365,229,162,212,122,55,8,1373,0,0,0,4,0,0,0,0,0,3,8,46,38,22,15,15,0,4,0,144,0,0,0,3,0,0,0,0,0,4,269,546,1295,549,333,274,127,45,9,3447,0,0,3,0,0,0,0,0,0,5,33,32,105,58,47,28,16,5,0,323,0,0,0,4,4,3,3,0,0,20
117031335,352,769,1508,1056,778,695,518,332,84,6078,7,43,55,10,5,4,0,0,0,121,26,45,85,31,29,18,23,6,0,257,18,12,38,13,21,36,40,49,6,228,0,0,0,0,3,0,0,0,0,3,0,0,7,0,3,0,0,0,0,9,3,23,47,25,16,4,8,6,0,133,3,23,51,29,17,4,8,6,0,139,276,696,1309,834,484,244,150,64,13,4084,405,827,1280,780,574,307,211,121,27,4534,1121,2565,4526,2874,1988,1362,998,601,139,16169,25,135,276,141,98,56,46,30,3,816,87,138,274,259,224,199,115,63,20,1371,0,0,0,0,0,0,0,0,0,0,12,20,26,19,7,3,8,4,0,100,0,0,0,0,0,0,0,0,0,0,184,350,951,484,371,291,218,126,35,3005,0,0,0,0,0,3,0,0,0,3,44,29,69,82,65,50,83,87,12,531,0,3,4,0,3,5,0,0,0,24
117031336,192,554,1705,1042,576,420,298,244,153,5181,4,27,53,14,3,0,0,0,0,110,4,53,114,30,19,12,3,0,0,241,8,24,47,16,19,16,23,32,7,194,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,11,0,13,34,17,3,6,3,0,0,77,0,14,37,15,5,7,3,0,0,87,158,529,1530,877,432,238,99,38,13,3905,310,651,1564,948,479,294,181,114,36,4569,706,1966,5345,3081,1603,1029,639,453,213,15039,28,97,405,186,83,63,37,31,10,940,42,113,407,254,199,135,74,34,27,1280,0,0,0,0,0,0,0,0,0,0,9,13,34,27,8,6,5,3,0,101,0,0,0,0,0,0,0,0,0,0,144,266,1030,543,338,204,138,127,114,2907,0,0,0,0,0,0,0,0,0,4,29,14,74,68,60,32,46,44,12,376,5,3,4,3,4,3,0,0,0,19
117031337,224,1325,1635,622,623,559,325,189,61,5560,7,78,103,17,6,9,3,0,0,213,14,73,72,19,15,10,3,0,0,206,3,7,18,13,9,17,8,9,3,85,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,7,13,17,33,12,5,11,0,0,0,83,13,16,34,16,6,11,0,0,0,88,190,1218,1191,469,360,229,106,59,17,3823,698,2500,2587,1084,881,597,320,143,56,8861,1204,6100,6631,2433,2039,1481,803,414,140,21247,101,911,2032,458,149,108,35,29,3,3837,40,102,277,166,180,211,154,72,17,1207,4,0,0,0,0,0,0,0,0,6,11,44,80,21,14,17,10,10,0,209,0,0,0,0,0,0,0,0,0,6,170,704,1238,445,311,292,168,80,24,3427,0,3,3,0,0,0,0,0,0,4,10,27,47,40,40,19,18,15,0,230,0,3,5,0,3,0,0,0,0,10
117031338,945,1237,2003,1312,929,806,692,400,105,8426,13,6,52,9,10,3,0,0,0,101,104,102,90,74,66,47,14,5,0,488,53,46,73,52,76,67,100,88,18,569,0,0,3,6,0,0,0,0,0,12,0,3,0,0,0,0,0,0,0,9,11,9,35,18,6,10,6,0,0,88,9,11,42,21,7,10,6,0,0,103,271,686,907,490,299,197,116,67,13,3050,339,505,698,489,313,253,213,106,31,2949,1796,2821,4079,2559,1803,1446,1179,688,167,16536,46,228,355,145,115,105,31,15,13,1056,140,148,397,354,217,188,124,65,32,1653,0,0,0,0,0,0,0,0,0,6,19,24,43,22,14,11,10,3,0,149,0,0,0,0,0,0,0,0,0,0,577,513,1250,757,526,416,272,168,38,4520,0,0,0,0,0,3,0,0,0,4,210,118,204,239,154,137,185,151,32,1421,0,5,6,12,5,9,3,5,0,43
118011339,1023,723,1770,1329,848,704,509,402,157,7452,3,3,20,11,3,0,0,0,0,41,5,0,13,15,3,4,0,0,0,38,321,194,290,224,224,194,125,159,67,1788,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,9,0,20,15,13,0,0,0,0,65,9,3,27,15,13,0,0,3,0,73,444,347,1041,741,414,272,128,53,18,3453,482,400,972,554,389,312,143,147,59,3457,2321,1705,4196,2923,1945,1513,905,761,309,16583,23,17,80,73,50,34,10,0,0,291,345,158,513,437,288,210,126,79,54,2206,0,0,0,0,0,0,0,0,0,0,0,5,18,13,5,3,3,0,0,47,0,0,0,0,0,0,0,0,0,0,669,416,1170,711,477,309,264,185,61,4262,0,0,0,0,0,0,0,0,0,0,71,30,61,70,63,54,51,54,19,480,0,0,3,0,0,3,0,0,0,9
118011340,732,676,2026,1279,696,585,401,302,118,6808,5,0,22,8,6,3,0,0,0,38,3,4,24,13,11,7,3,0,0,64,569,319,442,405,355,311,178,163,78,2833,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,9,6,27,13,7,9,0,3,0,66,9,6,31,14,9,6,0,3,0,72,490,380,1307,781,366,211,89,54,14,3695,629,607,1625,892,558,364,226,171,58,5131,2468,2018,5545,3467,2053,1507,898,700,265,18920,29,24,83,95,64,22,13,5,5,333,201,166,604,438,215,176,111,66,36,2013,0,0,0,0,0,0,0,0,0,0,0,7,21,3,0,0,0,4,0,39,0,0,0,0,0,0,0,0,0,0,562,407,1356,806,377,271,168,135,51,4131,0,0,0,0,0,3,3,0,0,6,70,35,70,83,67,31,35,28,10,421,0,3,16,8,3,0,5,0,0,36
118011341,953,696,1415,1220,867,766,601,564,304,7376,3,3,17,13,6,4,0,0,0,51,10,15,32,10,8,9,8,3,0,101,287,140,247,165,141,157,132,205,108,1588,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,7,16,16,6,3,0,0,0,55,3,7,14,16,6,3,0,0,0,60,420,325,782,534,368,253,115,67,31,2897,396,368,676,441,364,263,164,154,77,2901,2116,1615,3258,2475,1820,1485,1024,1005,523,15317,28,37,89,88,52,43,13,6,0,369,260,170,289,331,265,239,173,132,93,1953,0,0,0,0,0,0,0,0,0,0,4,5,10,3,8,3,0,0,5,51,0,0,0,0,0,0,0,0,0,0,621,386,960,617,427,322,273,265,152,4030,0,0,0,0,0,0,3,0,0,10,55,35,62,88,55,47,32,34,12,420,0,0,0,0,0,5,3,0,0,13
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
